timestamp,building_id,electricity_kwh,gas_kwh,heating_kwh,cooling_kwh,lighting_kwh,plug_load_kwh,fans_kwh,total_kwh,indoor_temp_c,indoor_rh_pct,co2_ppm,tvoc_ppb,pm25_ug_m3
2024-01-11T08:00:00,BLD-00008,13.789,638.12,607.733,0.0,5.76,5.952,2.077,651.908,19.67,48.3,508.0,158.0,12.1
2024-01-11T09:00:00,BLD-00008,20.734,607.05,578.143,0.0,8.701,9.098,2.935,627.784,20.28,59.0,724.0,208.0,8.6
2024-01-11T10:00:00,BLD-00008,20.15,496.156,472.529,0.0,8.454,8.833,2.863,516.306,20.39,55.3,681.0,178.0,9.3
2024-01-11T11:00:00,BLD-00008,20.122,419.199,399.237,0.0,8.442,8.821,2.859,439.321,20.81,48.5,689.0,200.0,8.1
2024-01-11T12:00:00,BLD-00008,20.295,416.331,396.506,0.0,8.516,8.899,2.881,436.627,19.98,53.0,681.0,136.0,8.4
2024-01-11T13:00:00,BLD-00008,19.832,486.596,463.425,0.0,8.319,8.689,2.823,506.428,20.05,54.5,700.0,155.0,11.5
2024-01-11T14:00:00,BLD-00008,19.945,402.947,383.759,0.0,8.367,8.741,2.837,422.893,20.05,48.4,705.0,205.0,15.9
2024-01-11T15:00:00,BLD-00008,20.111,475.602,452.955,0.0,8.437,8.816,2.858,495.713,20.21,47.2,718.0,146.0,15.7
2024-01-11T16:00:00,BLD-00008,20.221,459.829,437.932,0.0,8.484,8.866,2.871,480.05,19.41,55.7,717.0,195.0,8.7
2024-01-11T17:00:00,BLD-00008,19.626,547.301,521.239,0.0,8.232,8.596,2.798,566.927,20.07,49.5,681.0,159.0,11.6
2024-01-11T18:00:00,BLD-00008,19.665,679.227,646.883,0.0,8.248,8.613,2.803,698.891,19.78,61.8,699.0,170.0,9.1
2024-01-11T19:00:00,BLD-00008,20.69,758.574,722.451,0.0,8.683,9.078,2.929,779.263,19.4,60.3,728.0,177.0,14.1
2024-01-11T20:00:00,BLD-00008,19.832,791.555,753.862,0.0,8.319,8.689,2.823,811.387,18.69,56.1,671.0,144.0,9.1
2024-01-11T21:00:00,BLD-00008,13.118,833.14,793.467,0.0,5.476,5.648,1.994,846.259,19.1,56.4,491.0,153.0,14.6
2024-01-11T22:00:00,BLD-00008,13.084,894.323,851.737,0.0,5.462,5.633,1.99,907.408,19.29,54.5,488.0,127.0,12.7
2024-01-11T23:00:00,BLD-00008,13.502,961.242,915.469,0.0,5.639,5.822,2.041,974.745,19.53,54.1,506.0,119.0,9.5
2024-01-12T00:00:00,BLD-00008,14.259,969.368,923.208,0.0,5.959,6.165,2.135,983.627,19.27,56.1,558.0,140.0,13.0
2024-01-12T01:00:00,BLD-00008,13.175,1038.199,988.761,0.0,5.5,5.674,2.001,1051.374,18.18,52.2,516.0,155.0,12.3
2024-01-12T02:00:00,BLD-00008,13.789,1025.771,976.925,0.0,5.76,5.952,2.077,1039.56,19.26,58.6,523.0,110.0,8.0
2024-01-12T03:00:00,BLD-00008,13.843,971.758,925.484,0.0,5.783,5.977,2.084,985.602,18.68,55.4,547.0,118.0,10.7
2024-01-12T04:00:00,BLD-00008,14.141,871.38,829.886,0.0,5.909,6.112,2.12,885.521,18.39,57.3,547.0,165.0,10.6
2024-01-12T05:00:00,BLD-00008,13.662,866.6,825.333,0.0,5.706,5.895,2.061,880.262,19.05,57.3,509.0,100.0,12.8
2024-01-12T06:00:00,BLD-00008,13.622,757.14,721.085,0.0,5.689,5.877,2.056,770.762,19.55,54.7,553.0,134.0,10.8
2024-01-12T07:00:00,BLD-00008,13.694,738.976,703.787,0.0,5.72,5.909,2.065,752.67,19.57,55.1,513.0,160.0,9.1
2024-01-12T08:00:00,BLD-00008,13.534,675.403,643.241,0.0,5.652,5.837,2.045,688.937,19.74,52.7,535.0,101.0,8.2
2024-01-12T09:00:00,BLD-00008,20.042,604.66,575.867,0.0,8.408,8.784,2.849,624.702,19.13,58.4,689.0,150.0,10.7
2024-01-12T10:00:00,BLD-00008,20.495,553.515,527.157,0.0,8.6,8.989,2.905,574.01,18.97,50.3,693.0,170.0,14.1
2024-01-12T11:00:00,BLD-00008,19.871,446.445,425.185,0.0,8.336,8.707,2.828,466.315,20.42,53.9,673.0,156.0,11.9
2024-01-12T12:00:00,BLD-00008,19.928,476.08,453.41,0.0,8.36,8.733,2.835,496.008,19.13,52.2,690.0,156.0,12.3
2024-01-12T13:00:00,BLD-00008,20.574,483.25,460.238,0.0,8.634,9.025,2.915,503.824,20.58,51.9,710.0,155.0,8.3
2024-01-12T14:00:00,BLD-00008,20.069,473.212,450.678,0.0,8.42,8.796,2.853,493.281,20.11,58.5,699.0,188.0,16.2
2024-01-12T15:00:00,BLD-00008,19.79,517.666,493.015,0.0,8.302,8.67,2.818,537.456,20.56,49.3,703.0,193.0,12.0
2024-01-12T16:00:00,BLD-00008,19.564,481.816,458.873,0.0,8.206,8.568,2.79,501.38,19.84,61.3,684.0,138.0,10.6
2024-01-12T17:00:00,BLD-00008,19.533,608.006,579.053,0.0,8.193,8.554,2.786,627.539,19.44,53.0,693.0,146.0,16.7
2024-01-12T18:00:00,BLD-00008,20.24,633.34,603.181,0.0,8.492,8.874,2.874,653.58,19.35,60.2,684.0,177.0,13.4
2024-01-12T19:00:00,BLD-00008,20.633,720.334,686.033,0.0,8.658,9.052,2.922,740.967,18.96,51.5,720.0,139.0,16.9
2024-01-12T20:00:00,BLD-00008,19.539,744.712,709.249,0.0,8.195,8.557,2.787,764.251,20.05,60.3,662.0,129.0,8.6
2024-01-12T21:00:00,BLD-00008,13.063,851.304,810.766,0.0,5.453,5.623,1.987,864.367,19.39,49.7,489.0,151.0,13.6
2024-01-12T22:00:00,BLD-00008,13.772,955.028,909.551,0.0,5.753,5.945,2.075,968.801,19.28,49.3,508.0,100.0,10.1
2024-01-12T23:00:00,BLD-00008,13.465,1002.828,955.074,0.0,5.623,5.805,2.037,1016.293,19.56,49.6,536.0,177.0,13.3
2024-01-13T00:00:00,BLD-00008,15.408,1013.343,965.089,0.0,6.446,6.685,2.277,1028.751,18.68,52.0,568.0,163.0,10.8
2024-01-13T01:00:00,BLD-00008,15.453,965.544,919.566,0.0,6.465,6.706,2.282,980.998,18.83,52.7,593.0,149.0,8.1
2024-01-13T02:00:00,BLD-00008,16.119,999.004,951.432,0.0,6.747,7.007,2.365,1015.123,18.01,52.5,590.0,153.0,9.1
2024-01-13T03:00:00,BLD-00008,16.237,1004.262,956.44,0.0,6.797,7.061,2.379,1020.499,19.42,54.9,594.0,156.0,9.4
2024-01-13T04:00:00,BLD-00008,15.625,972.714,926.394,0.0,6.537,6.784,2.304,988.339,19.64,55.0,601.0,131.0,8.9
2024-01-13T05:00:00,BLD-00008,16.205,837.92,798.019,0.0,6.783,7.046,2.375,854.125,18.87,54.3,571.0,156.0,13.3
2024-01-13T06:00:00,BLD-00008,16.083,839.832,799.84,0.0,6.732,6.991,2.36,855.916,18.75,59.1,575.0,176.0,15.4
2024-01-13T07:00:00,BLD-00008,15.787,733.24,698.324,0.0,6.606,6.857,2.324,749.027,20.04,54.3,579.0,170.0,13.0
2024-01-13T08:00:00,BLD-00008,15.349,699.781,666.458,0.0,6.421,6.659,2.27,715.129,19.94,58.6,583.0,133.0,13.5
2024-01-13T09:00:00,BLD-00008,22.309,596.056,567.673,0.0,9.368,9.811,3.129,618.365,19.62,51.4,771.0,172.0,11.5
2024-01-13T10:00:00,BLD-00008,21.808,543.955,518.053,0.0,9.156,9.584,3.067,565.763,18.98,49.9,768.0,206.0,15.2
2024-01-13T11:00:00,BLD-00008,21.983,464.13,442.029,0.0,9.231,9.664,3.089,486.114,20.64,56.3,727.0,207.0,11.9
2024-01-13T12:00:00,BLD-00008,21.889,432.105,411.529,0.0,9.19,9.621,3.077,453.994,20.48,51.6,720.0,155.0,10.2
2024-01-13T13:00:00,BLD-00008,21.582,378.57,360.543,0.0,9.06,9.482,3.04,400.152,20.14,54.1,745.0,152.0,8.4
2024-01-13T14:00:00,BLD-00008,22.459,383.828,365.55,0.0,9.432,9.879,3.148,406.286,19.88,57.2,784.0,176.0,9.8
2024-01-13T15:00:00,BLD-00008,21.532,464.608,442.484,0.0,9.039,9.459,3.033,486.14,19.28,55.4,756.0,212.0,11.6
2024-01-13T16:00:00,BLD-00008,22.455,559.251,532.62,0.0,9.43,9.877,3.147,581.706,19.66,50.6,765.0,195.0,9.1
2024-01-13T17:00:00,BLD-00008,21.912,550.647,524.426,0.0,9.2,9.631,3.08,572.559,19.43,55.1,746.0,190.0,8.7
2024-01-13T18:00:00,BLD-00008,21.414,690.221,657.353,0.0,8.99,9.406,3.019,711.635,19.08,56.8,725.0,143.0,12.6
2024-01-13T19:00:00,BLD-00008,21.604,659.629,628.218,0.0,9.07,9.492,3.042,681.233,19.0,49.2,741.0,163.0,11.2
2024-01-13T20:00:00,BLD-00008,21.775,836.008,796.198,0.0,9.142,9.569,3.063,857.783,19.11,51.1,747.0,202.0,10.5
2024-01-13T21:00:00,BLD-00008,15.845,841.744,801.661,0.0,6.631,6.883,2.331,857.589,19.82,54.9,585.0,126.0,15.0
2024-01-13T22:00:00,BLD-00008,15.801,888.11,845.819,0.0,6.612,6.864,2.325,903.911,18.39,54.3,590.0,156.0,10.3
2024-01-13T23:00:00,BLD-00008,16.214,928.261,884.058,0.0,6.787,7.05,2.376,944.474,19.18,54.7,565.0,153.0,16.1
2024-01-14T00:00:00,BLD-00008,15.901,1040.111,990.582,0.0,6.655,6.909,2.338,1056.012,18.92,55.5,573.0,169.0,15.4
2024-01-14T01:00:00,BLD-00008,15.084,1041.067,991.492,0.0,6.309,6.539,2.237,1056.151,18.1,49.2,546.0,176.0,14.8
2024-01-14T02:00:00,BLD-00008,15.771,964.11,918.2,0.0,6.599,6.85,2.322,979.881,18.66,56.1,594.0,125.0,10.2
2024-01-14T03:00:00,BLD-00008,16.105,986.098,939.141,0.0,6.741,7.001,2.363,1002.203,18.77,58.8,615.0,111.0,15.3
2024-01-14T04:00:00,BLD-00008,16.01,973.67,927.305,0.0,6.701,6.958,2.351,989.68,18.61,55.8,605.0,115.0,9.1
2024-01-14T05:00:00,BLD-00008,15.211,858.952,818.05,0.0,6.362,6.596,2.252,874.163,19.53,52.8,555.0,128.0,7.8
2024-01-14T06:00:00,BLD-00008,15.001,760.008,723.817,0.0,6.273,6.501,2.227,775.009,18.78,53.7,554.0,164.0,13.7
2024-01-14T07:00:00,BLD-00008,15.164,695.479,662.361,0.0,6.342,6.575,2.247,710.642,19.89,53.3,543.0,140.0,14.9
2024-01-14T08:00:00,BLD-00008,15.295,699.781,666.458,0.0,6.398,6.634,2.263,715.076,19.25,61.0,595.0,149.0,9.4
2024-01-14T09:00:00,BLD-00008,22.125,570.723,543.545,0.0,9.291,9.728,3.107,592.848,19.81,57.1,750.0,140.0,17.2
2024-01-14T10:00:00,BLD-00008,21.527,502.37,478.447,0.0,9.037,9.457,3.033,523.897,19.72,49.7,722.0,140.0,16.0
2024-01-14T11:00:00,BLD-00008,22.153,520.056,495.291,0.0,9.302,9.741,3.11,542.209,19.03,57.1,729.0,161.0,10.1
2024-01-14T12:00:00,BLD-00008,22.618,422.545,402.424,0.0,9.499,9.951,3.167,445.163,20.81,53.5,794.0,155.0,10.5
2024-01-14T13:00:00,BLD-00008,22.338,395.3,376.476,0.0,9.381,9.824,3.133,417.637,19.69,50.6,751.0,204.0,8.2
2024-01-14T14:00:00,BLD-00008,21.916,440.231,419.267,0.0,9.202,9.633,3.081,462.147,19.58,51.8,740.0,151.0,9.4
2024-01-14T15:00:00,BLD-00008,21.482,491.376,467.977,0.0,9.018,9.437,3.027,512.858,19.84,53.2,747.0,145.0,10.5
2024-01-14T16:00:00,BLD-00008,22.407,480.86,457.962,0.0,9.41,9.856,3.141,503.267,20.57,57.8,775.0,151.0,9.1
2024-01-14T17:00:00,BLD-00008,21.943,586.496,558.568,0.0,9.213,9.645,3.084,608.439,20.08,51.6,721.0,209.0,12.9
2024-01-14T18:00:00,BLD-00008,21.424,641.466,610.92,0.0,8.994,9.41,3.02,662.89,19.97,55.8,721.0,154.0,11.3
2024-01-14T19:00:00,BLD-00008,21.497,699.303,666.002,0.0,9.025,9.443,3.029,720.8,19.32,57.8,710.0,178.0,14.5
2024-01-14T20:00:00,BLD-00008,21.927,758.574,722.451,0.0,9.207,9.638,3.082,780.501,20.09,60.3,747.0,146.0,11.2
2024-01-14T21:00:00,BLD-00008,15.692,820.713,781.631,0.0,6.566,6.814,2.312,836.405,18.88,50.0,571.0,119.0,11.5
2024-01-14T22:00:00,BLD-00008,15.439,912.487,869.035,0.0,6.459,6.7,2.281,927.927,18.69,56.4,575.0,155.0,15.9
2024-01-14T23:00:00,BLD-00008,15.392,915.833,872.222,0.0,6.439,6.678,2.275,931.225,19.16,54.7,570.0,121.0,14.7
2024-01-15T00:00:00,BLD-00008,14.183,975.104,928.671,0.0,5.927,6.131,2.126,989.288,18.44,59.0,563.0,166.0,8.0
2024-01-15T01:00:00,BLD-00008,13.461,972.236,925.939,0.0,5.621,5.804,2.036,985.697,19.58,52.2,524.0,176.0,11.4
2024-01-15T02:00:00,BLD-00008,13.812,942.601,897.715,0.0,5.77,5.963,2.08,956.413,19.13,48.5,534.0,148.0,11.1
2024-01-15T03:00:00,BLD-00008,14.114,932.085,887.7,0.0,5.898,6.099,2.117,946.199,18.35,56.6,516.0,150.0,7.7
2024-01-15T04:00:00,BLD-00008,13.966,928.261,884.058,0.0,5.835,6.032,2.099,942.226,18.95,50.5,561.0,152.0,15.2
2024-01-15T05:00:00,BLD-00008,13.354,848.436,808.034,0.0,5.576,5.755,2.023,861.79,19.61,60.0,510.0,175.0,10.2
2024-01-15T06:00:00,BLD-00008,13.545,793.945,756.138,0.0,5.657,5.842,2.047,807.49,19.96,54.2,508.0,165.0,11.9
2024-01-15T07:00:00,BLD-00008,13.515,757.618,721.541,0.0,5.644,5.828,2.043,771.132,19.04,57.4,493.0,152.0,14.6
2024-01-15T08:00:00,BLD-00008,13.856,654.849,623.666,0.0,5.789,5.983,2.085,668.706,20.19,53.6,541.0,157.0,14.3
2024-01-15T09:00:00,BLD-00008,19.812,592.232,564.031,0.0,8.311,8.68,2.821,612.044,19.66,54.8,670.0,127.0,10.5
2024-01-15T10:00:00,BLD-00008,19.841,469.388,447.037,0.0,8.323,8.693,2.825,489.23,19.31,50.0,663.0,157.0,16.5
2024-01-15T11:00:00,BLD-00008,20.71,498.068,474.35,0.0,8.691,9.087,2.932,518.778,19.63,56.3,700.0,141.0,10.1
2024-01-15T12:00:00,BLD-00008,19.596,454.093,432.469,0.0,8.22,8.582,2.794,473.689,19.91,58.7,687.0,203.0,16.5
2024-01-15T13:00:00,BLD-00008,20.009,449.313,427.917,0.0,8.394,8.769,2.845,469.321,20.13,54.3,679.0,167.0,14.1
2024-01-15T14:00:00,BLD-00008,20.012,456.961,435.201,0.0,8.395,8.771,2.846,476.972,20.55,57.3,692.0,149.0,9.3
2024-01-15T15:00:00,BLD-00008,19.673,415.853,396.051,0.0,8.252,8.617,2.804,435.526,20.61,51.9,672.0,199.0,13.0
2024-01-15T16:00:00,BLD-00008,20.158,470.822,448.402,0.0,8.457,8.837,2.864,490.98,19.53,60.1,715.0,151.0,14.1
2024-01-15T17:00:00,BLD-00008,19.664,532.483,507.127,0.0,8.248,8.613,2.803,552.147,19.87,56.3,698.0,167.0,13.7
2024-01-15T18:00:00,BLD-00008,20.69,699.303,666.002,0.0,8.683,9.078,2.929,719.992,19.03,55.4,710.0,158.0,16.6
2024-01-15T19:00:00,BLD-00008,20.359,746.146,710.615,0.0,8.543,8.928,2.889,766.505,19.2,52.7,716.0,202.0,9.8
2024-01-15T20:00:00,BLD-00008,20.238,764.31,727.914,0.0,8.491,8.873,2.874,784.547,19.16,51.4,682.0,147.0,13.5
2024-01-15T21:00:00,BLD-00008,14.317,833.618,793.922,0.0,5.984,6.191,2.142,847.935,19.28,61.3,554.0,171.0,7.4
2024-01-15T22:00:00,BLD-00008,13.711,961.72,915.924,0.0,5.727,5.917,2.067,975.431,19.1,55.0,505.0,148.0,15.9
2024-01-15T23:00:00,BLD-00008,14.178,975.104,928.671,0.0,5.925,6.129,2.125,989.283,19.58,52.3,564.0,142.0,8.4
2024-01-16T00:00:00,BLD-00008,13.864,1020.991,972.373,0.0,5.792,5.986,2.086,1034.855,18.48,49.9,507.0,158.0,10.2
2024-01-16T01:00:00,BLD-00008,13.165,979.884,933.223,0.0,5.496,5.67,2.0,993.05,18.89,61.0,535.0,104.0,13.8
2024-01-16T02:00:00,BLD-00008,14.174,958.374,912.738,0.0,5.923,6.126,2.124,972.548,19.31,48.3,511.0,138.0,8.1
2024-01-16T03:00:00,BLD-00008,14.006,966.022,920.021,0.0,5.852,6.051,2.104,980.029,18.08,60.1,524.0,171.0,16.2
2024-01-16T04:00:00,BLD-00008,13.244,876.638,834.893,0.0,5.529,5.705,2.01,889.882,19.38,59.9,486.0,146.0,14.2
2024-01-16T05:00:00,BLD-00008,13.042,874.248,832.617,0.0,5.444,5.614,1.985,887.29,19.13,49.7,517.0,106.0,7.5
2024-01-16T06:00:00,BLD-00008,14.156,831.228,791.646,0.0,5.916,6.119,2.122,845.385,18.8,53.8,530.0,125.0,9.1
2024-01-16T07:00:00,BLD-00008,13.203,665.365,633.681,0.0,5.512,5.687,2.005,678.569,19.89,59.0,512.0,132.0,7.2
2024-01-16T08:00:00,BLD-00008,13.446,592.71,564.486,0.0,5.615,5.797,2.034,606.156,18.99,50.4,496.0,126.0,11.8
2024-01-16T09:00:00,BLD-00008,20.527,525.791,500.754,0.0,8.614,9.004,2.909,546.319,19.61,57.6,702.0,208.0,10.2
2024-01-16T10:00:00,BLD-00008,20.662,551.603,525.336,0.0,8.671,9.065,2.926,572.265,19.69,51.8,711.0,159.0,15.3
2024-01-16T11:00:00,BLD-00008,20.024,454.093,432.469,0.0,8.401,8.776,2.847,474.117,20.33,53.5,687.0,205.0,13.0
2024-01-16T12:00:00,BLD-00008,19.475,494.244,470.709,0.0,8.168,8.528,2.779,513.719,20.22,55.9,703.0,142.0,10.8
2024-01-16T13:00:00,BLD-00008,20.132,477.992,455.231,0.0,8.447,8.825,2.86,498.125,20.35,59.7,689.0,183.0,15.2
2024-01-16T14:00:00,BLD-00008,19.999,440.709,419.723,0.0,8.39,8.765,2.844,460.708,19.55,58.7,690.0,174.0,15.9
2024-01-16T15:00:00,BLD-00008,20.554,422.545,402.424,0.0,8.625,9.016,2.913,443.099,19.22,47.9,714.0,150.0,9.0
2024-01-16T16:00:00,BLD-00008,20.464,514.798,490.283,0.0,8.587,8.975,2.901,535.261,20.47,47.9,703.0,195.0,12.9
2024-01-16T17:00:00,BLD-00008,20.691,528.659,503.485,0.0,8.683,9.078,2.93,549.351,19.87,52.8,698.0,160.0,9.2
2024-01-16T18:00:00,BLD-00008,20.423,693.089,660.084,0.0,8.57,8.957,2.896,713.512,18.94,52.0,701.0,204.0,9.4
2024-01-16T19:00:00,BLD-00008,20.371,695.957,662.816,0.0,8.548,8.933,2.89,716.327,19.08,59.8,721.0,207.0,14.7
2024-01-16T20:00:00,BLD-00008,20.591,737.064,701.966,0.0,8.641,9.033,2.917,757.655,19.62,56.1,728.0,154.0,15.1
2024-01-16T21:00:00,BLD-00008,13.779,838.398,798.475,0.0,5.756,5.948,2.076,852.178,18.47,51.9,503.0,115.0,15.1
2024-01-16T22:00:00,BLD-00008,13.884,922.525,878.595,0.0,5.8,5.995,2.089,936.409,18.88,59.2,541.0,99.0,11.6
2024-01-16T23:00:00,BLD-00008,13.118,976.538,930.036,0.0,5.476,5.648,1.994,989.656,18.67,51.9,529.0,165.0,15.8
2024-01-17T00:00:00,BLD-00008,14.171,1014.777,966.455,0.0,5.922,6.125,2.124,1028.948,18.5,58.4,552.0,167.0,12.2
2024-01-17T01:00:00,BLD-00008,13.649,1048.237,998.321,0.0,5.701,5.889,2.06,1061.886,18.15,55.9,532.0,127.0,10.9
2024-01-17T02:00:00,BLD-00008,13.75,993.746,946.425,0.0,5.743,5.934,2.072,1007.496,18.99,55.7,548.0,158.0,7.9
2024-01-17T03:00:00,BLD-00008,14.171,920.135,876.319,0.0,5.922,6.125,2.124,934.306,18.77,54.3,521.0,108.0,15.4
2024-01-17T04:00:00,BLD-00008,14.125,915.833,872.222,0.0,5.902,6.104,2.118,929.958,18.45,55.8,541.0,163.0,15.7
2024-01-17T05:00:00,BLD-00008,13.561,870.424,828.975,0.0,5.663,5.849,2.049,883.984,18.35,53.4,518.0,99.0,8.3
2024-01-17T06:00:00,BLD-00008,14.048,766.222,729.735,0.0,5.87,6.07,2.109,780.27,19.88,55.8,521.0,169.0,15.0
2024-01-17T07:00:00,BLD-00008,13.577,676.837,644.607,0.0,5.67,5.856,2.051,690.414,19.5,55.2,501.0,135.0,8.0
2024-01-17T08:00:00,BLD-00008,14.318,698.825,665.547,0.0,5.984,6.192,2.142,713.143,19.01,54.8,530.0,120.0,11.1
2024-01-17T09:00:00,BLD-00008,19.689,596.056,567.673,0.0,8.259,8.624,2.806,615.745,19.44,56.9,678.0,154.0,8.6
2024-01-17T10:00:00,BLD-00008,19.598,458.873,437.021,0.0,8.22,8.583,2.794,478.471,19.89,53.3,710.0,194.0,12.3
2024-01-17T11:00:00,BLD-00008,19.491,514.798,490.283,0.0,8.175,8.535,2.781,534.288,19.53,58.5,665.0,167.0,15.7
2024-01-17T12:00:00,BLD-00008,20.213,401.513,382.394,0.0,8.481,8.862,2.87,421.726,20.33,55.4,680.0,133.0,10.7
2024-01-17T13:00:00,BLD-00008,19.49,468.432,446.126,0.0,8.175,8.534,2.781,487.923,19.3,54.0,704.0,168.0,12.2
2024-01-17T14:00:00,BLD-00008,19.951,412.029,392.409,0.0,8.37,8.743,2.838,431.98,19.84,53.9,672.0,183.0,8.9
2024-01-17T15:00:00,BLD-00008,20.534,429.237,408.797,0.0,8.617,9.007,2.91,449.771,19.68,51.9,734.0,203.0,10.0
2024-01-17T16:00:00,BLD-00008,19.894,525.791,500.754,0.0,8.346,8.717,2.831,545.686,19.99,58.9,702.0,173.0,8.9
2024-01-17T17:00:00,BLD-00008,19.959,531.527,506.217,0.0,8.373,8.747,2.839,551.486,20.24,58.3,703.0,202.0,9.7
2024-01-17T18:00:00,BLD-00008,20.371,615.654,586.337,0.0,8.548,8.933,2.89,636.025,19.54,51.9,707.0,191.0,13.1
2024-01-17T19:00:00,BLD-00008,19.9,741.366,706.063,0.0,8.348,8.72,2.832,761.266,18.95,51.2,677.0,188.0,9.1
2024-01-17T20:00:00,BLD-00008,19.698,742.322,706.973,0.0,8.262,8.628,2.807,762.019,19.67,55.8,689.0,131.0,15.8
2024-01-17T21:00:00,BLD-00008,14.272,851.782,811.221,0.0,5.964,6.171,2.136,866.054,18.66,55.3,551.0,151.0,9.4
2024-01-17T22:00:00,BLD-00008,13.472,952.638,907.275,0.0,5.626,5.808,2.038,966.11,18.88,58.0,498.0,152.0,8.9
2024-01-17T23:00:00,BLD-00008,14.143,944.991,899.991,0.0,5.91,6.112,2.121,959.133,18.27,59.7,538.0,112.0,13.8
2024-01-18T00:00:00,BLD-00008,13.839,1025.771,976.925,0.0,5.781,5.975,2.083,1039.61,18.08,54.3,551.0,176.0,15.7
2024-01-18T01:00:00,BLD-00008,14.049,1046.803,996.955,0.0,5.87,6.07,2.109,1060.852,19.28,50.2,517.0,147.0,11.5
2024-01-18T02:00:00,BLD-00008,13.955,940.211,895.439,0.0,5.83,6.027,2.097,954.165,18.73,59.6,543.0,164.0,11.8
2024-01-18T03:00:00,BLD-00008,14.285,989.922,942.783,0.0,5.97,6.177,2.138,1004.207,18.07,52.5,528.0,137.0,10.2
2024-01-18T04:00:00,BLD-00008,13.337,933.041,888.61,0.0,5.569,5.747,2.021,946.378,19.67,54.5,518.0,110.0,7.9
2024-01-18T05:00:00,BLD-00008,13.954,829.316,789.825,0.0,5.83,6.027,2.097,843.27,18.69,60.5,559.0,165.0,8.1
2024-01-18T06:00:00,BLD-00008,13.432,778.649,741.571,0.0,5.609,5.79,2.033,792.081,19.09,53.4,517.0,131.0,10.8
2024-01-18T07:00:00,BLD-00008,13.778,733.24,698.324,0.0,5.755,5.947,2.075,747.018,20.02,51.7,500.0,143.0,8.5
2024-01-18T08:00:00,BLD-00008,13.839,691.177,658.264,0.0,5.781,5.975,2.083,705.016,19.63,47.2,555.0,110.0,12.6
2024-01-18T09:00:00,BLD-00008,20.66,617.088,587.703,0.0,8.67,9.064,2.926,637.748,20.23,54.6,728.0,142.0,12.3
2024-01-18T10:00:00,BLD-00008,19.896,519.1,494.381,0.0,8.346,8.718,2.831,538.995,19.68,59.4,710.0,141.0,16.0
2024-01-18T11:00:00,BLD-00008,19.941,468.432,446.126,0.0,8.365,8.738,2.837,488.373,19.21,57.6,714.0,202.0,8.2
2024-01-18T12:00:00,BLD-00008,19.768,428.759,408.342,0.0,8.292,8.66,2.815,448.527,20.51,51.9,692.0,200.0,9.4
2024-01-18T13:00:00,BLD-00008,20.563,434.017,413.349,0.0,8.629,9.02,2.914,454.58,20.5,56.6,726.0,136.0,8.7
2024-01-18T14:00:00,BLD-00008,20.09,390.042,371.468,0.0,8.429,8.806,2.855,410.132,19.4,55.9,706.0,144.0,11.1
2024-01-18T15:00:00,BLD-00008,19.652,499.502,475.716,0.0,8.243,8.608,2.801,519.154,20.02,57.3,694.0,164.0,10.4
2024-01-18T16:00:00,BLD-00008,20.121,539.175,513.5,0.0,8.442,8.82,2.859,559.296,19.61,52.5,678.0,199.0,8.9
2024-01-18T17:00:00,BLD-00008,20.717,549.213,523.06,0.0,8.694,9.09,2.933,569.93,19.83,56.4,736.0,199.0,15.2
2024-01-18T18:00:00,BLD-00008,19.79,607.05,578.143,0.0,8.302,8.67,2.818,626.84,19.95,50.5,707.0,199.0,9.0
2024-01-18T19:00:00,BLD-00008,20.729,664.887,633.226,0.0,8.699,9.095,2.934,685.616,19.87,57.0,702.0,175.0,16.1
2024-01-18T20:00:00,BLD-00008,19.819,835.53,795.743,0.0,8.314,8.683,2.822,855.349,18.42,54.8,720.0,142.0,14.5
2024-01-18T21:00:00,BLD-00008,13.955,870.902,829.43,0.0,5.83,6.027,2.097,884.856,19.46,58.4,516.0,168.0,14.0
2024-01-18T22:00:00,BLD-00008,13.906,970.802,924.574,0.0,5.81,6.005,2.091,984.708,19.48,53.8,537.0,109.0,11.5
2024-01-18T23:00:00,BLD-00008,13.572,947.381,902.267,0.0,5.668,5.854,2.05,960.953,18.34,48.9,533.0,122.0,8.5
2024-01-19T00:00:00,BLD-00008,13.232,985.142,938.23,0.0,5.524,5.7,2.008,998.374,19.0,56.2,538.0,166.0,8.0
2024-01-19T01:00:00,BLD-00008,14.097,960.286,914.558,0.0,5.89,6.092,2.115,974.383,18.31,52.5,537.0,115.0,13.7
2024-01-19T02:00:00,BLD-00008,13.749,980.84,934.133,0.0,5.743,5.934,2.072,994.589,18.42,54.2,556.0,177.0,12.5
2024-01-19T03:00:00,BLD-00008,13.276,935.431,890.886,0.0,5.543,5.72,2.014,948.707,19.4,50.7,509.0,139.0,16.3
2024-01-19T04:00:00,BLD-00008,14.001,975.104,928.671,0.0,5.85,6.048,2.103,989.105,19.59,53.8,518.0,103.0,12.0
2024-01-19T05:00:00,BLD-00008,14.026,832.662,793.012,0.0,5.86,6.059,2.106,846.688,19.65,52.6,548.0,111.0,12.0
2024-01-19T06:00:00,BLD-00008,14.242,761.92,725.638,0.0,5.952,6.157,2.133,776.161,18.82,60.9,560.0,133.0,7.8
2024-01-19T07:00:00,BLD-00008,14.001,684.007,651.435,0.0,5.85,6.048,2.103,698.008,18.87,52.2,524.0,179.0,7.4
