FirmID,Size,Employees,FirmAge,Subsector,OwnershipType,FDI_Presence,FDI_Percentage,FDI_Origin,FDI_Type,FDI_Years,Knowledge_Absorption,Task_Performance,Innovation_Score,Firm_Resources_Score,Skilled_Labor_Ratio,IoT_Adoption,RD_Spend_Percentage,Liquidity_Ratio,ROI,ROA,Market_Share,Export_Intensity,Operational_Efficiency,Revenue_Million_NGN,Assets_Million_NGN,Export_Value_Million_NGN,Tax_Incentives_Perception,Regulatory_Stability,Infrastructure_Support,Corruption_Experience,Policy_Effectiveness_Index,ISO_Certification,Export_Destination_Count,Local_Content_Percentage,Capacity_Utilization,NAFDAC_Compliance_Score,Quality_Certification,Training_Hours_Per_Employee,Female_Employment_Ratio,Youth_Employment_Ratio,ERP_System,Ecommerce_Adoption,Automation_Level,Local_Suppliers_Percentage,Supplier_Reliability_Score,Inventory_Turnover_Ratio,Year
FIRM_083,SME,110,26,Meat Processing,Government-owned,0,0.0,None,None,0,2.66,2.63,3.13,3.41,0.297,1,1.2,2.13,9.74,6.43,0.55,2.61,63.1,418.97,845.05,12.86,5.7,2.7,4.9,2.1,3.85,0,1,76.7,80.0,80.0,None,16.0,0.365,0.536,0,0,7.2,56.9,3.1,9.93,2020
FIRM_083,SME,112,26,Meat Processing,Government-owned,0,0.0,None,None,0,2.66,2.63,3.13,3.41,0.297,1,1.2,2.13,11.09,7.24,0.55,2.74,63.1,507.7,845.05,12.86,5.7,2.7,4.9,2.1,3.85,0,1,76.7,80.0,80.0,None,16.0,0.365,0.536,0,0,7.2,56.9,3.1,9.93,2021
FIRM_083,SME,114,26,Meat Processing,Government-owned,0,0.0,None,None,0,2.66,2.63,3.13,3.41,0.297,1,1.2,2.13,11.18,8.42,0.55,2.87,63.1,522.48,845.05,12.86,5.7,2.7,4.9,2.1,3.85,0,1,76.7,80.0,80.0,None,16.0,0.365,0.536,0,0,7.2,56.9,3.1,9.93,2022
FIRM_083,SME,116,26,Meat Processing,Government-owned,0,0.0,None,None,0,2.66,2.63,3.13,3.41,0.297,1,1.2,2.13,10.13,7.35,0.55,3.0,63.1,537.27,845.05,12.86,5.7,2.7,4.9,2.1,3.85,0,1,76.7,80.0,80.0,None,16.0,0.365,0.536,0,0,7.2,56.9,3.1,9.93,2023
FIRM_083,SME,118,26,Meat Processing,Government-owned,0,0.0,None,None,0,2.66,2.63,3.13,3.41,0.297,1,1.2,2.13,10.5,7.29,0.55,3.13,63.1,552.06,845.05,12.86,5.7,2.7,4.9,2.1,3.85,0,1,76.7,80.0,80.0,None,16.0,0.365,0.536,0,0,7.2,56.9,3.1,9.93,2024
FIRM_084,SME,200,12,Meat Processing,Joint Venture,1,43.53199231765418,USA,Greenfield,7,4.59,3.14,3.01,3.22,0.721,1,3.05,1.78,15.95,14.89,3.83,28.74,92.7,96.52,220.53,32.63,3.1,3.2,2.3,2.9,2.88,0,5,73.2,70.9,79.6,None,36.0,0.464,0.301,0,0,58.6,61.5,2.8,6.7,2020
FIRM_084,SME,204,12,Meat Processing,Joint Venture,1,43.53199231765418,USA,Greenfield,7,4.59,3.14,3.01,3.22,0.721,1,3.05,1.78,20.82,15.49,3.83,30.18,92.7,116.96,220.53,32.63,3.1,3.2,2.3,2.9,2.88,0,5,73.2,70.9,79.6,None,36.0,0.464,0.301,0,0,58.6,61.5,2.8,6.7,2021
FIRM_084,SME,208,12,Meat Processing,Joint Venture,1,43.53199231765418,USA,Greenfield,7,4.59,3.14,3.01,3.22,0.721,1,3.05,1.78,19.4,16.92,3.83,31.61,92.7,120.36,220.53,32.63,3.1,3.2,2.3,2.9,2.88,0,5,73.2,70.9,79.6,None,36.0,0.464,0.301,0,0,58.6,61.5,2.8,6.7,2022
FIRM_084,SME,212,12,Meat Processing,Joint Venture,1,43.53199231765418,USA,Greenfield,7,4.59,3.14,3.01,3.22,0.721,1,3.05,1.78,19.31,16.25,3.83,33.05,92.7,123.77,220.53,32.63,3.1,3.2,2.3,2.9,2.88,0,5,73.2,70.9,79.6,None,36.0,0.464,0.301,0,0,58.6,61.5,2.8,6.7,2023
FIRM_084,SME,216,12,Meat Processing,Joint Venture,1,43.53199231765418,USA,Greenfield,7,4.59,3.14,3.01,3.22,0.721,1,3.05,1.78,18.05,16.43,3.83,34.49,92.7,127.18,220.53,32.63,3.1,3.2,2.3,2.9,2.88,0,5,73.2,70.9,79.6,None,36.0,0.464,0.301,0,0,58.6,61.5,2.8,6.7,2024
FIRM_085,SME,61,25,Oils and Fats,Private Nigerian,0,0.0,None,None,0,4.77,3.17,3.24,3.72,0.29,1,0.94,1.19,8.59,10.19,3.39,4.41,66.7,396.13,1035.33,20.55,5.2,5.0,4.9,5.9,5.25,0,13,95.0,79.6,91.1,ISO 22000,34.0,0.218,0.212,1,1,61.2,80.1,3.68,8.08,2020
FIRM_085,SME,62,25,Oils and Fats,Private Nigerian,0,0.0,None,None,0,4.77,3.17,3.24,3.72,0.29,1,0.94,1.19,10.85,10.49,3.39,4.63,66.7,480.02,1035.33,20.55,5.2,5.0,4.9,5.9,5.25,0,13,95.0,79.6,91.1,ISO 22000,34.0,0.218,0.212,1,1,61.2,80.1,3.68,8.08,2021
FIRM_085,SME,63,25,Oils and Fats,Private Nigerian,0,0.0,None,None,0,4.77,3.17,3.24,3.72,0.29,1,0.94,1.19,9.46,12.24,3.39,4.85,66.7,494.0,1035.33,20.55,5.2,5.0,4.9,5.9,5.25,0,13,95.0,79.6,91.1,ISO 22000,34.0,0.218,0.212,1,1,61.2,80.1,3.68,8.08,2022
FIRM_085,SME,64,25,Oils and Fats,Private Nigerian,0,0.0,None,None,0,4.77,3.17,3.24,3.72,0.29,1,0.94,1.19,10.38,12.13,3.39,5.07,66.7,507.98,1035.33,20.55,5.2,5.0,4.9,5.9,5.25,0,13,95.0,79.6,91.1,ISO 22000,34.0,0.218,0.212,1,1,61.2,80.1,3.68,8.08,2023
FIRM_085,SME,65,25,Oils and Fats,Private Nigerian,0,0.0,None,None,0,4.77,3.17,3.24,3.72,0.29,1,0.94,1.19,9.4,11.38,3.39,5.29,66.7,521.96,1035.33,20.55,5.2,5.0,4.9,5.9,5.25,0,13,95.0,79.6,91.1,ISO 22000,34.0,0.218,0.212,1,1,61.2,80.1,3.68,8.08,2024
FIRM_086,SME,232,23,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.45,3.25,2.18,2.23,0.236,0,2.29,1.12,20.09,12.24,9.36,3.0,66.2,291.7,505.85,10.3,3.7,5.5,3.8,1.6,3.65,0,2,68.9,79.9,74.4,HACCP,17.1,0.162,0.585,0,0,35.4,67.3,2.33,6.54,2020
FIRM_086,SME,236,23,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.45,3.25,2.18,2.23,0.236,0,2.29,1.12,21.56,12.73,9.36,3.15,66.2,353.48,505.85,10.3,3.7,5.5,3.8,1.6,3.65,0,2,68.9,79.9,74.4,HACCP,17.1,0.162,0.585,0,0,35.4,67.3,2.33,6.54,2021
FIRM_086,SME,241,23,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.45,3.25,2.18,2.23,0.236,0,2.29,1.12,23.01,14.41,9.36,3.3,66.2,363.77,505.85,10.3,3.7,5.5,3.8,1.6,3.65,0,2,68.9,79.9,74.4,HACCP,17.1,0.162,0.585,0,0,35.4,67.3,2.33,6.54,2022
FIRM_086,SME,245,23,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.45,3.25,2.18,2.23,0.236,0,2.29,1.12,25.51,14.75,9.36,3.45,66.2,374.07,505.85,10.3,3.7,5.5,3.8,1.6,3.65,0,2,68.9,79.9,74.4,HACCP,17.1,0.162,0.585,0,0,35.4,67.3,2.33,6.54,2023
FIRM_086,SME,250,23,Sugar and Confectionery,Private Nigerian,0,0.0,None,None,0,3.45,3.25,2.18,2.23,0.236,0,2.29,1.12,25.6,12.1,9.36,3.6,66.2,384.36,505.85,10.3,3.7,5.5,3.8,1.6,3.65,0,2,68.9,79.9,74.4,HACCP,17.1,0.162,0.585,0,0,35.4,67.3,2.33,6.54,2024
FIRM_087,SME,203,38,Fish Processing,Private Foreign,1,41.53719250091777,China,Greenfield,13,4.11,4.18,2.72,3.26,0.416,1,2.05,2.22,23.83,5.94,5.9,48.29,78.9,100.05,289.39,56.84,3.1,4.1,1.0,3.5,2.92,0,9,75.6,57.3,68.7,HACCP,30.6,0.196,0.577,0,0,34.1,69.4,3.96,10.85,2020
FIRM_087,SME,207,38,Fish Processing,Private Foreign,1,41.53719250091777,China,Greenfield,13,4.11,4.18,2.72,3.26,0.416,1,2.05,2.22,29.89,8.02,5.9,50.7,78.9,121.24,289.39,56.84,3.1,4.1,1.0,3.5,2.92,0,9,75.6,57.3,68.7,HACCP,30.6,0.196,0.577,0,0,34.1,69.4,3.96,10.85,2021
FIRM_087,SME,211,38,Fish Processing,Private Foreign,1,41.53719250091777,China,Greenfield,13,4.11,4.18,2.72,3.26,0.416,1,2.05,2.22,33.24,7.05,5.9,53.12,78.9,124.77,289.39,56.84,3.1,4.1,1.0,3.5,2.92,0,9,75.6,57.3,68.7,HACCP,30.6,0.196,0.577,0,0,34.1,69.4,3.96,10.85,2022
FIRM_087,SME,215,38,Fish Processing,Private Foreign,1,41.53719250091777,China,Greenfield,13,4.11,4.18,2.72,3.26,0.416,1,2.05,2.22,31.56,8.15,5.9,55.53,78.9,128.3,289.39,56.84,3.1,4.1,1.0,3.5,2.92,0,9,75.6,57.3,68.7,HACCP,30.6,0.196,0.577,0,0,34.1,69.4,3.96,10.85,2023
FIRM_087,SME,219,38,Fish Processing,Private Foreign,1,41.53719250091777,China,Greenfield,13,4.11,4.18,2.72,3.26,0.416,1,2.05,2.22,30.6,6.92,5.9,57.95,78.9,131.84,289.39,56.84,3.1,4.1,1.0,3.5,2.92,0,9,75.6,57.3,68.7,HACCP,30.6,0.196,0.577,0,0,34.1,69.4,3.96,10.85,2024
FIRM_088,SME,187,20,Fish Processing,Private Nigerian,1,14.175229963613257,Netherlands,Greenfield,3,2.91,2.17,3.38,4.43,0.323,1,1.85,1.81,14.99,5.89,2.19,28.43,71.7,322.87,781.07,107.99,5.4,6.5,4.6,3.5,5.0,0,0,44.6,56.4,93.6,None,16.9,0.18,0.345,1,0,44.8,73.1,3.32,9.6,2020
FIRM_088,SME,190,20,Fish Processing,Private Nigerian,1,14.175229963613257,Netherlands,Greenfield,3,2.91,2.17,3.38,4.43,0.323,1,1.85,1.81,18.06,7.02,2.19,29.85,71.7,391.25,781.07,107.99,5.4,6.5,4.6,3.5,5.0,0,0,44.6,56.4,93.6,None,16.9,0.18,0.345,1,0,44.8,73.1,3.32,9.6,2021
FIRM_088,SME,194,20,Fish Processing,Private Nigerian,1,14.175229963613257,Netherlands,Greenfield,3,2.91,2.17,3.38,4.43,0.323,1,1.85,1.81,16.06,7.81,2.19,31.27,71.7,402.64,781.07,107.99,5.4,6.5,4.6,3.5,5.0,0,0,44.6,56.4,93.6,None,16.9,0.18,0.345,1,0,44.8,73.1,3.32,9.6,2022
FIRM_088,SME,198,20,Fish Processing,Private Nigerian,1,14.175229963613257,Netherlands,Greenfield,3,2.91,2.17,3.38,4.43,0.323,1,1.85,1.81,17.93,7.07,2.19,32.69,71.7,414.04,781.07,107.99,5.4,6.5,4.6,3.5,5.0,0,0,44.6,56.4,93.6,None,16.9,0.18,0.345,1,0,44.8,73.1,3.32,9.6,2023
FIRM_088,SME,201,20,Fish Processing,Private Nigerian,1,14.175229963613257,Netherlands,Greenfield,3,2.91,2.17,3.38,4.43,0.323,1,1.85,1.81,19.4,6.62,2.19,34.12,71.7,425.43,781.07,107.99,5.4,6.5,4.6,3.5,5.0,0,0,44.6,56.4,93.6,None,16.9,0.18,0.345,1,0,44.8,73.1,3.32,9.6,2024
FIRM_089,SME,60,30,Fish Processing,Private Nigerian,0,0.0,None,None,0,3.23,2.71,1.17,2.38,0.07,1,1.73,1.58,7.6,11.02,4.17,8.66,78.0,356.41,763.38,36.31,3.9,2.3,1.5,2.9,2.65,1,0,85.9,61.1,95.4,None,24.8,0.223,0.256,0,0,14.3,41.2,4.22,4.13,2020
FIRM_089,SME,61,30,Fish Processing,Private Nigerian,0,0.0,None,None,0,3.23,2.71,1.17,2.38,0.07,1,1.73,1.58,9.07,12.94,4.17,9.09,78.0,431.89,763.38,36.31,3.9,2.3,1.5,2.9,2.65,1,0,85.9,61.1,95.4,None,24.8,0.223,0.256,0,0,14.3,41.2,4.22,4.13,2021
FIRM_089,SME,62,30,Fish Processing,Private Nigerian,0,0.0,None,None,0,3.23,2.71,1.17,2.38,0.07,1,1.73,1.58,9.09,11.07,4.17,9.53,78.0,444.47,763.38,36.31,3.9,2.3,1.5,2.9,2.65,1,0,85.9,61.1,95.4,None,24.8,0.223,0.256,0,0,14.3,41.2,4.22,4.13,2022
FIRM_089,SME,63,30,Fish Processing,Private Nigerian,0,0.0,None,None,0,3.23,2.71,1.17,2.38,0.07,1,1.73,1.58,9.56,11.47,4.17,9.96,78.0,457.05,763.38,36.31,3.9,2.3,1.5,2.9,2.65,1,0,85.9,61.1,95.4,None,24.8,0.223,0.256,0,0,14.3,41.2,4.22,4.13,2023
FIRM_089,SME,64,30,Fish Processing,Private Nigerian,0,0.0,None,None,0,3.23,2.71,1.17,2.38,0.07,1,1.73,1.58,10.02,12.55,4.17,10.39,78.0,469.63,763.38,36.31,3.9,2.3,1.5,2.9,2.65,1,0,85.9,61.1,95.4,None,24.8,0.223,0.256,0,0,14.3,41.2,4.22,4.13,2024
FIRM_090,SME,206,22,Other Food Products,Joint Venture,1,11.273703370595339,India,Greenfield,6,3.82,2.71,3.25,3.67,0.579,1,2.38,1.0,20.68,19.94,10.1,3.99,83.6,196.72,528.55,9.23,2.0,4.6,5.2,1.7,3.38,1,3,62.7,75.4,77.9,None,14.9,0.308,0.273,1,0,38.6,39.3,3.08,11.03,2020
FIRM_090,SME,210,22,Other Food Products,Joint Venture,1,11.273703370595339,India,Greenfield,6,3.82,2.71,3.25,3.67,0.579,1,2.38,1.0,21.0,23.53,10.1,4.19,83.6,238.38,528.55,9.23,2.0,4.6,5.2,1.7,3.38,1,3,62.7,75.4,77.9,None,14.9,0.308,0.273,1,0,38.6,39.3,3.08,11.03,2021
FIRM_090,SME,214,22,Other Food Products,Joint Venture,1,11.273703370595339,India,Greenfield,6,3.82,2.71,3.25,3.67,0.579,1,2.38,1.0,23.07,22.95,10.1,4.39,83.6,245.33,528.55,9.23,2.0,4.6,5.2,1.7,3.38,1,3,62.7,75.4,77.9,None,14.9,0.308,0.273,1,0,38.6,39.3,3.08,11.03,2022
FIRM_090,SME,218,22,Other Food Products,Joint Venture,1,11.273703370595339,India,Greenfield,6,3.82,2.71,3.25,3.67,0.579,1,2.38,1.0,23.92,22.53,10.1,4.59,83.6,252.27,528.55,9.23,2.0,4.6,5.2,1.7,3.38,1,3,62.7,75.4,77.9,None,14.9,0.308,0.273,1,0,38.6,39.3,3.08,11.03,2023
FIRM_090,SME,222,22,Other Food Products,Joint Venture,1,11.273703370595339,India,Greenfield,6,3.82,2.71,3.25,3.67,0.579,1,2.38,1.0,22.28,22.81,10.1,4.79,83.6,259.21,528.55,9.23,2.0,4.6,5.2,1.7,3.38,1,3,62.7,75.4,77.9,None,14.9,0.308,0.273,1,0,38.6,39.3,3.08,11.03,2024
FIRM_091,SME,40,3,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.39,2.13,1.0,2.5,0.177,1,0.23,1.34,4.78,11.71,6.27,6.66,68.6,45.59,130.11,3.57,5.4,3.5,3.1,3.8,3.95,0,14,66.6,68.1,100.0,ISO 22000,25.1,0.28,0.216,1,1,47.6,49.0,2.95,9.37,2020
FIRM_091,SME,40,3,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.39,2.13,1.0,2.5,0.177,1,0.23,1.34,6.0,13.93,6.27,6.99,68.6,55.24,130.11,3.57,5.4,3.5,3.1,3.8,3.95,0,14,66.6,68.1,100.0,ISO 22000,25.1,0.28,0.216,1,1,47.6,49.0,2.95,9.37,2021
FIRM_091,SME,41,3,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.39,2.13,1.0,2.5,0.177,1,0.23,1.34,5.37,13.24,6.27,7.33,68.6,56.85,130.11,3.57,5.4,3.5,3.1,3.8,3.95,0,14,66.6,68.1,100.0,ISO 22000,25.1,0.28,0.216,1,1,47.6,49.0,2.95,9.37,2022
FIRM_091,SME,42,3,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.39,2.13,1.0,2.5,0.177,1,0.23,1.34,5.99,14.3,6.27,7.66,68.6,58.46,130.11,3.57,5.4,3.5,3.1,3.8,3.95,0,14,66.6,68.1,100.0,ISO 22000,25.1,0.28,0.216,1,1,47.6,49.0,2.95,9.37,2023
FIRM_091,SME,43,3,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.39,2.13,1.0,2.5,0.177,1,0.23,1.34,6.16,14.34,6.27,7.99,68.6,60.07,130.11,3.57,5.4,3.5,3.1,3.8,3.95,0,14,66.6,68.1,100.0,ISO 22000,25.1,0.28,0.216,1,1,47.6,49.0,2.95,9.37,2024
FIRM_092,SME,207,35,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.42,4.11,2.56,2.08,0.222,0,0.5,0.91,19.27,7.76,7.7,13.75,59.5,258.77,540.36,41.86,4.9,4.9,4.7,2.2,4.18,0,8,76.4,72.1,97.8,HACCP,13.2,0.159,0.534,0,1,32.4,81.0,3.21,7.36,2020
FIRM_092,SME,211,35,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.42,4.11,2.56,2.08,0.222,0,0.5,0.91,23.42,9.03,7.7,14.44,59.5,313.57,540.36,41.86,4.9,4.9,4.7,2.2,4.18,0,8,76.4,72.1,97.8,HACCP,13.2,0.159,0.534,0,1,32.4,81.0,3.21,7.36,2021
FIRM_092,SME,215,35,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.42,4.11,2.56,2.08,0.222,0,0.5,0.91,24.85,10.11,7.7,15.13,59.5,322.71,540.36,41.86,4.9,4.9,4.7,2.2,4.18,0,8,76.4,72.1,97.8,HACCP,13.2,0.159,0.534,0,1,32.4,81.0,3.21,7.36,2022
FIRM_092,SME,219,35,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.42,4.11,2.56,2.08,0.222,0,0.5,0.91,24.32,10.08,7.7,15.81,59.5,331.84,540.36,41.86,4.9,4.9,4.7,2.2,4.18,0,8,76.4,72.1,97.8,HACCP,13.2,0.159,0.534,0,1,32.4,81.0,3.21,7.36,2023
FIRM_092,SME,223,35,Meat Processing,Private Nigerian,0,0.0,None,None,0,2.42,4.11,2.56,2.08,0.222,0,0.5,0.91,22.51,9.37,7.7,16.5,59.5,340.97,540.36,41.86,4.9,4.9,4.7,2.2,4.18,0,8,76.4,72.1,97.8,HACCP,13.2,0.159,0.534,0,1,32.4,81.0,3.21,7.36,2024
FIRM_093,SME,63,11,Dairy Products,Private Nigerian,0,0.0,None,None,0,2.52,3.43,3.36,2.27,0.196,0,0.02,0.91,14.0,10.15,11.4,1.98,48.2,78.15,159.39,1.82,4.6,3.4,2.7,2.1,3.2,1,9,45.2,65.3,76.4,ISO 22000,35.5,0.183,0.284,0,1,0.0,48.4,3.2,7.16,2020
FIRM_093,SME,64,11,Dairy Products,Private Nigerian,0,0.0,None,None,0,2.52,3.43,3.36,2.27,0.196,0,0.02,0.91,16.94,11.99,11.4,2.08,48.2,94.7,159.39,1.82,4.6,3.4,2.7,2.1,3.2,1,9,45.2,65.3,76.4,ISO 22000,35.5,0.183,0.284,0,1,0.0,48.4,3.2,7.16,2021
FIRM_093,SME,65,11,Dairy Products,Private Nigerian,0,0.0,None,None,0,2.52,3.43,3.36,2.27,0.196,0,0.02,0.91,17.27,11.14,11.4,2.18,48.2,97.46,159.39,1.82,4.6,3.4,2.7,2.1,3.2,1,9,45.2,65.3,76.4,ISO 22000,35.5,0.183,0.284,0,1,0.0,48.4,3.2,7.16,2022
FIRM_093,SME,66,11,Dairy Products,Private Nigerian,0,0.0,None,None,0,2.52,3.43,3.36,2.27,0.196,0,0.02,0.91,16.76,11.94,11.4,2.28,48.2,100.21,159.39,1.82,4.6,3.4,2.7,2.1,3.2,1,9,45.2,65.3,76.4,ISO 22000,35.5,0.183,0.284,0,1,0.0,48.4,3.2,7.16,2023
FIRM_093,SME,68,11,Dairy Products,Private Nigerian,0,0.0,None,None,0,2.52,3.43,3.36,2.27,0.196,0,0.02,0.91,16.31,11.09,11.4,2.38,48.2,102.97,159.39,1.82,4.6,3.4,2.7,2.1,3.2,1,9,45.2,65.3,76.4,ISO 22000,35.5,0.183,0.284,0,1,0.0,48.4,3.2,7.16,2024
FIRM_094,SME,183,19,Other Food Products,Private Nigerian,1,45.52130416782272,India,Greenfield,6,2.77,2.26,3.14,3.35,0.646,1,2.02,2.16,11.6,21.05,5.5,17.54,66.2,85.01,204.27,17.54,4.1,4.4,4.0,4.0,4.12,1,4,48.6,78.2,73.7,ISO 22000,57.0,0.258,0.232,0,1,49.1,61.8,4.39,10.93,2020
FIRM_094,SME,186,19,Other Food Products,Private Nigerian,1,45.52130416782272,India,Greenfield,6,2.77,2.26,3.14,3.35,0.646,1,2.02,2.16,12.18,23.51,5.5,18.42,66.2,103.01,204.27,17.54,4.1,4.4,4.0,4.0,4.12,1,4,48.6,78.2,73.7,ISO 22000,57.0,0.258,0.232,0,1,49.1,61.8,4.39,10.93,2021
FIRM_094,SME,190,19,Other Food Products,Private Nigerian,1,45.52130416782272,India,Greenfield,6,2.77,2.26,3.14,3.35,0.646,1,2.02,2.16,12.63,25.18,5.5,19.29,66.2,106.01,204.27,17.54,4.1,4.4,4.0,4.0,4.12,1,4,48.6,78.2,73.7,ISO 22000,57.0,0.258,0.232,0,1,49.1,61.8,4.39,10.93,2022
FIRM_094,SME,193,19,Other Food Products,Private Nigerian,1,45.52130416782272,India,Greenfield,6,2.77,2.26,3.14,3.35,0.646,1,2.02,2.16,12.86,21.68,5.5,20.17,66.2,109.01,204.27,17.54,4.1,4.4,4.0,4.0,4.12,1,4,48.6,78.2,73.7,ISO 22000,57.0,0.258,0.232,0,1,49.1,61.8,4.39,10.93,2023
FIRM_094,SME,197,19,Other Food Products,Private Nigerian,1,45.52130416782272,India,Greenfield,6,2.77,2.26,3.14,3.35,0.646,1,2.02,2.16,12.6,23.64,5.5,21.05,66.2,112.01,204.27,17.54,4.1,4.4,4.0,4.0,4.12,1,4,48.6,78.2,73.7,ISO 22000,57.0,0.258,0.232,0,1,49.1,61.8,4.39,10.93,2024
FIRM_095,SME,92,31,Beverages,Joint Venture,1,27.4112349500654,USA,Greenfield,17,5.0,3.31,3.15,3.17,0.317,1,0.95,1.83,15.64,7.67,7.33,25.6,81.6,341.2,894.7,102.76,3.2,4.4,7.0,3.6,4.55,1,10,86.6,59.6,82.1,None,51.6,0.391,0.473,0,0,53.8,42.4,2.89,9.54,2020
FIRM_095,SME,93,31,Beverages,Joint Venture,1,27.4112349500654,USA,Greenfield,17,5.0,3.31,3.15,3.17,0.317,1,0.95,1.83,21.84,9.46,7.33,26.88,81.6,413.45,894.7,102.76,3.2,4.4,7.0,3.6,4.55,1,10,86.6,59.6,82.1,None,51.6,0.391,0.473,0,0,53.8,42.4,2.89,9.54,2021
FIRM_095,SME,95,31,Beverages,Joint Venture,1,27.4112349500654,USA,Greenfield,17,5.0,3.31,3.15,3.17,0.317,1,0.95,1.83,18.37,9.71,7.33,28.16,81.6,425.49,894.7,102.76,3.2,4.4,7.0,3.6,4.55,1,10,86.6,59.6,82.1,None,51.6,0.391,0.473,0,0,53.8,42.4,2.89,9.54,2022
FIRM_095,SME,97,31,Beverages,Joint Venture,1,27.4112349500654,USA,Greenfield,17,5.0,3.31,3.15,3.17,0.317,1,0.95,1.83,20.91,8.24,7.33,29.44,81.6,437.54,894.7,102.76,3.2,4.4,7.0,3.6,4.55,1,10,86.6,59.6,82.1,None,51.6,0.391,0.473,0,0,53.8,42.4,2.89,9.54,2023
FIRM_095,SME,99,31,Beverages,Joint Venture,1,27.4112349500654,USA,Greenfield,17,5.0,3.31,3.15,3.17,0.317,1,0.95,1.83,18.15,8.26,7.33,30.72,81.6,449.58,894.7,102.76,3.2,4.4,7.0,3.6,4.55,1,10,86.6,59.6,82.1,None,51.6,0.391,0.473,0,0,53.8,42.4,2.89,9.54,2024
FIRM_096,SME,49,33,Fruit and Vegetable Processing,Joint Venture,1,12.337788733591022,India,M&A,18,3.3,2.03,3.03,3.72,0.429,1,0.87,1.24,6.55,12.46,6.68,28.5,68.4,296.41,856.07,99.39,3.5,6.1,6.2,2.6,4.6,1,1,47.0,81.0,85.0,None,20.5,0.491,0.597,0,0,53.1,63.8,3.1,8.65,2020
FIRM_096,SME,49,33,Fruit and Vegetable Processing,Joint Venture,1,12.337788733591022,India,M&A,18,3.3,2.03,3.03,3.72,0.429,1,0.87,1.24,6.83,17.04,6.68,29.93,68.4,359.18,856.07,99.39,3.5,6.1,6.2,2.6,4.6,1,1,47.0,81.0,85.0,None,20.5,0.491,0.597,0,0,53.1,63.8,3.1,8.65,2021
FIRM_096,SME,50,33,Fruit and Vegetable Processing,Joint Venture,1,12.337788733591022,India,M&A,18,3.3,2.03,3.03,3.72,0.429,1,0.87,1.24,7.34,17.13,6.68,31.35,68.4,369.64,856.07,99.39,3.5,6.1,6.2,2.6,4.6,1,1,47.0,81.0,85.0,None,20.5,0.491,0.597,0,0,53.1,63.8,3.1,8.65,2022
FIRM_096,SME,51,33,Fruit and Vegetable Processing,Joint Venture,1,12.337788733591022,India,M&A,18,3.3,2.03,3.03,3.72,0.429,1,0.87,1.24,7.58,14.75,6.68,32.77,68.4,380.1,856.07,99.39,3.5,6.1,6.2,2.6,4.6,1,1,47.0,81.0,85.0,None,20.5,0.491,0.597,0,0,53.1,63.8,3.1,8.65,2023
FIRM_096,SME,52,33,Fruit and Vegetable Processing,Joint Venture,1,12.337788733591022,India,M&A,18,3.3,2.03,3.03,3.72,0.429,1,0.87,1.24,7.79,15.33,6.68,34.2,68.4,390.57,856.07,99.39,3.5,6.1,6.2,2.6,4.6,1,1,47.0,81.0,85.0,None,20.5,0.491,0.597,0,0,53.1,63.8,3.1,8.65,2024
FIRM_097,SME,160,32,Beverages,Joint Venture,1,33.14499392548423,Germany,Greenfield,12,4.32,2.55,1.62,3.83,0.231,1,4.24,2.36,20.09,5.18,6.33,37.9,70.5,42.51,106.31,18.95,4.8,2.3,2.4,3.8,3.32,0,10,85.3,85.4,82.0,None,66.9,0.304,0.467,0,1,33.5,37.6,1.57,4.65,2020
FIRM_097,SME,163,32,Beverages,Joint Venture,1,33.14499392548423,Germany,Greenfield,12,4.32,2.55,1.62,3.83,0.231,1,4.24,2.36,21.84,6.48,6.33,39.8,70.5,51.51,106.31,18.95,4.8,2.3,2.4,3.8,3.32,0,10,85.3,85.4,82.0,None,66.9,0.304,0.467,0,1,33.5,37.6,1.57,4.65,2021
FIRM_097,SME,166,32,Beverages,Joint Venture,1,33.14499392548423,Germany,Greenfield,12,4.32,2.55,1.62,3.83,0.231,1,4.24,2.36,23.33,5.4,6.33,41.69,70.5,53.01,106.31,18.95,4.8,2.3,2.4,3.8,3.32,0,10,85.3,85.4,82.0,None,66.9,0.304,0.467,0,1,33.5,37.6,1.57,4.65,2022
FIRM_097,SME,169,32,Beverages,Joint Venture,1,33.14499392548423,Germany,Greenfield,12,4.32,2.55,1.62,3.83,0.231,1,4.24,2.36,25.44,6.02,6.33,43.58,70.5,54.51,106.31,18.95,4.8,2.3,2.4,3.8,3.32,0,10,85.3,85.4,82.0,None,66.9,0.304,0.467,0,1,33.5,37.6,1.57,4.65,2023
