firm_id,survey_year,reporting_year,macro_year,firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,firm_resources_score,firm_age_category,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,knowledge_absorption_score,task_performance_score,innovation_score,firm_resources_score,fdi_intensity,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,overall_performance_index,export_oriented,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,macro_nigeria_total_fdi_billion_usd,macro_lagos_total_fdi_billion_usd,macro_lagos_food_processing_fdi_million_usd,macro_greenfield_fdi_ratio,macro_ma_fdi_ratio,macro_jv_fdi_ratio,macro_fdi_from_south_africa_million_usd,macro_fdi_from_uk_million_usd,macro_fdi_from_usa_million_usd,macro_fdi_from_netherlands_million_usd,macro_fdi_from_china_million_usd,macro_gdp_growth_rate,macro_inflation_rate,macro_exchange_rate_naira_usd,macro_interest_rate,macro_unemployment_rate,macro_ease_of_doing_business_rank,macro_ease_of_doing_business_score,macro_corruption_perception_index,macro_regulatory_quality_index,macro_government_effectiveness_index,macro_corporate_tax_rate,macro_infrastructure_quality_score,macro_pioneer_status_grants,macro_sector_gdp_billion_naira,macro_sector_employment_thousands,macro_sector_exports_million_usd,macro_number_of_firms,macro_capacity_utilization_percent,macro_average_firm_size_employees,macro_power_supply_hours_per_day,macro_logistics_performance_index,macro_internet_penetration_percent,macro_port_efficiency_score,macro_road_quality_index,macro_financial_inclusion_rate,macro_credit_to_private_sector_percent_gdp,macro_sector_average_roa,macro_sector_average_roi,macro_total_sector_revenue_billion_naira,macro_total_sector_assets_billion_naira,macro_average_debt_equity_ratio,macro_sector_export_revenue_million_usd,macro_data_collection_date,macro_last_updated,macro_year,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,knowledge_absorption_x_policy,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,survey_date,respondent_position,response_completeness,response_time_minutes,technology_adoption_level
FIRM_170,2024,2023,2023,FIRM_170,SME,20,48,999.0,Beverages,Local Private,2.7,Mature (11-20 years),1,M&A,139.9,India,3.8,3.6,2.86,2.7,14.004,3.23,45.233,2.98,59.1,21.07,14.24,1.2,0.94,6.7,3.32,0,2.9,3.1,3.0,2.3,4.6,3.9,4.0,3.23,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.23,45.233,2.98,59.1,12.274,3.962299637762351,4.012072426498909,3.229049620608026,4.012198000669207,3.658066827668632,3.101445465445664,3.598462561324945,4.054809545055041,2.4225892938072,1.900184480699974,4.109033534333401,3.017512429966995,47.50057741709558,0.9355503387248366,1,2.787249147572839,2024-02-26 09:23:28.695652174,Production Manager,0.9420559722774364,39,Medium
FIRM_171,2024,2023,2023,FIRM_171,SME,16,12,999.0,Bakery Products,Local Private,2.36,Mature (11-20 years),1,Greenfield,17.61,Netherlands,3.25,3.9,2.2,2.36,1.763,2.57,4.531,2.98,59.1,16.34,11.23,5.8,1.01,8.1,3.07,0,3.0,3.7,1.6,3.9,6.9,2.4,2.3,2.57,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,2.57,4.531,2.98,59.1,8.352,4.489822606390916,3.5837929303013474,1.501388290391512,3.437471471834825,4.481372088309766,4.430714234124132,3.409497557987408,3.265605800954434,2.250173114502564,1.703638975846964,1.9680354720575932,2.8753389798534976,56.05989780548646,2.288018292099387,1,0.5,2024-02-26 15:24:40.936454849,Operations Manager,0.860426169477279,12,Medium
FIRM_172,2024,2022,2022,FIRM_172,SME,7,58,742.46,Fruits & Vegetables,Local Private,2.48,Growing (6-10 years),1,Joint Venture,7.07,UAE,3.75,3.45,3.2,2.48,0.952,3.11,2.961,3.25,59.1,25.83,18.39,2.2,3.13,10.0,5.13,0,3.0,1.0,3.7,2.9,1.4,1.6,3.0,3.11,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.11,2.961,3.25,59.1,11.662,4.251931562867238,3.535512937957281,3.467787530332604,3.742600975987827,3.1362238925530197,4.605434783994185,2.4606269092433406,3.5827657892937856,2.984168230185696,3.695846651282626,3.494093833981956,2.618498961909882,77.95232684767478,0.131287804863889,0,5.0,2024-02-26 21:25:53.177257525,Business Development Manager,0.9262866882803072,27,Very Low
FIRM_173,2024,2023,2023,FIRM_173,Large,8,357,50000.0,Bakery Products,Foreign,1.66,Growing (6-10 years),0,,0.0,,3.26,3.46,2.78,1.66,0.0,0.0,0.0,0.0,0.0,22.7,17.25,1.6,0.9,9.1,4.29,0,5.1,5.9,2.0,1.2,2.6,2.6,5.1,3.9,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,12.714,4.511971623497114,3.995628573517581,2.1735656426361354,2.3595243155001184,3.305291503083396,3.4333226945815625,3.686229394352131,3.4288303768528734,2.912828643543685,4.169737140778308,1.3030015428667363,2.725330039067323,37.9405935237905,1.0091813590360448,0,4.080191047075159,2024-02-27 03:27:05.418060201,Production Manager,0.8623687116975931,20,Low
FIRM_174,2024,2022,2022,FIRM_174,SME,24,24,999.0,Meat Processing,Local Private,1.0,Established (>20 years),1,Greenfield,9.47,USA,2.89,3.3,3.88,1.0,0.948,2.93,2.778,3.25,59.1,28.93,20.57,0.5,1.23,7.7,4.81,0,4.0,3.2,1.0,2.3,3.6,2.7,2.9,2.93,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,2.93,2.778,3.25,59.1,8.468,3.793701992857514,3.3038397481204225,1.882596742740819,2.583944126178716,3.43484616605618,3.632201923077292,2.894588818387259,3.2263968965681955,3.3798270353668327,4.764425927247743,3.43572414360084,3.9422206150393255,5.0,6.6383683146564,0,1.3600563586392396,2024-02-27 09:28:17.658862876,Operations Manager,0.9603920802584832,21,Medium
FIRM_175,2024,2023,2023,FIRM_175,SME,24,58,999.0,Bakery Products,Local Private,1.59,Established (>20 years),1,Joint Venture,28.75,Germany,3.11,2.97,3.16,1.59,2.878,2.84,8.174,2.98,59.1,12.19,11.39,11.5,0.67,8.7,2.98,1,2.5,1.0,3.8,3.2,5.0,3.3,3.1,2.84,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,2.84,8.174,2.98,59.1,8.832,3.2603469111212746,3.6733253949502234,1.729876732403898,3.777782574602708,3.482613375161591,2.966769937504364,1.7480626360171572,3.6957730087116674,2.631354246690257,3.858794799090916,3.4391390685959475,2.698280326318776,52.29293051643107,1.5486314995060804,0,2.733738252500255,2024-02-27 15:29:29.899665552,Operations Manager,0.9319752570846824,19,Low
FIRM_176,2024,2022,2022,FIRM_176,SME,16,47,999.0,Oil & Fats,Local Private,1.49,Mature (11-20 years),0,,0.0,,2.97,3.9,2.53,1.49,0.0,0.0,0.0,0.0,0.0,22.07,13.2,4.5,4.3,6.7,3.76,0,3.5,4.8,2.6,3.5,5.4,2.2,2.7,3.13,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,0.0,0.0,0.0,0.0,9.296,1.918427350482265,3.3277447729472525,4.101419537490933,2.541321596620639,3.166065414343848,4.420929791687211,4.455673776410984,3.5706342528591866,1.0636402162296026,4.146554719781488,3.122622279206486,1.793041758028588,67.42921283215708,0.6790162899996898,0,1.8270698214610852,2024-02-27 21:30:42.140468227,General Manager,0.9930360306118446,19,Very Low
FIRM_177,2024,2023,2023,FIRM_177,SME,6,24,999.0,Dairy Products,Foreign,0.55,Growing (6-10 years),1,M&A,1.87,UK,3.2,4.09,2.58,0.55,0.187,3.01,0.563,2.98,59.1,28.16,18.44,7.9,0.92,6.7,4.42,0,3.6,2.2,3.3,3.6,5.3,3.1,2.6,3.01,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.01,0.563,2.98,59.1,9.632,3.003150009496041,3.58575364457974,2.53366294567649,3.6705650336792974,4.5338498402571945,4.065791776584245,4.266708655873634,3.476885270632801,2.467226116411611,2.577985300611684,1.6061286260202283,3.669286597986156,9.402106811718552,0.2562826631417224,0,2.1223290451972203,2024-02-28 03:31:54.381270903,CEO,0.8774703057357655,7,Very Low
FIRM_178,2024,2023,2023,FIRM_178,Large,8,720,7091.22,Beverages,Local Private,2.73,Growing (6-10 years),0,,0.0,,3.05,3.85,2.89,2.73,0.0,0.0,0.0,0.0,0.0,22.13,13.4,10.4,7.73,8.0,4.61,1,1.2,4.6,4.5,5.5,1.8,4.5,4.6,4.44,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,13.542,2.525402723747047,2.9920689396718925,4.480354938924849,2.2062897548318032,3.644687359778101,4.958852205524624,3.541328781480864,3.2629230269917944,3.693818467143816,2.059225764930529,2.974503008557885,2.8156110025217544,76.84335060068622,2.431607295024822,0,5.0,2024-02-28 09:33:06.622073578,CEO,0.9409050178780568,15,Low
FIRM_179,2024,2024,2024,FIRM_179,SME,13,13,999.0,Dairy Products,Local Private,1.65,Mature (11-20 years),0,,0.0,,3.31,3.64,2.72,1.65,0.0,0.0,0.0,0.0,0.0,20.14,13.31,9.1,3.47,7.7,3.84,0,3.6,3.4,3.3,3.3,3.3,1.1,1.0,2.91,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.632,4.936754173998251,1.6928279892064997,2.617778683252932,3.9785393701333343,4.011502981014128,2.985173845974183,3.683259750564562,3.8917148024697736,2.6026239207568933,3.865071399175798,1.3986381967921722,3.028256278979499,80.0,2.070464120477433,0,1.089318169653519,2024-02-28 15:34:18.862876254,CEO,0.8817373201855737,19,Low
FIRM_180,2024,2023,2023,FIRM_180,Large,14,548,21044.88,Bakery Products,Local Private,2.0,Mature (11-20 years),1,Greenfield,38.36,UAE,2.56,3.96,3.25,2.0,0.182,3.11,0.566,2.98,59.1,25.5,19.33,5.1,0.67,7.0,4.29,0,4.7,1.2,3.1,3.8,2.9,1.0,2.9,3.11,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.11,0.566,2.98,59.1,7.962,3.059291350054131,3.306004586469587,1.563377838166348,2.3139813481851927,3.4577891801517917,3.3353944706872483,4.359454410172449,4.692170361095371,2.653616597485452,3.4759126770154607,2.421960419394196,4.44682047575956,56.68685622935631,0.9366140221653444,0,4.202023456223162,2024-02-28 21:35:31.103678930,Production Manager,0.9421097477091096,25,Very Low
FIRM_181,2024,2023,2023,FIRM_181,SME,19,53,896.1,Meat Processing,Local Private,2.06,Mature (11-20 years),1,Joint Venture,6.97,France,3.38,3.48,3.47,2.06,0.778,3.41,2.653,2.98,59.1,19.87,14.14,3.9,3.9,7.5,3.81,0,3.6,3.5,2.8,1.9,4.1,4.6,3.6,3.41,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.41,2.653,2.98,59.1,11.526,3.2985638454275885,4.395923695269958,2.095128004046207,3.7418399501436186,2.7076380196708896,3.7620121457679008,3.679471725422466,3.783932339703477,3.886376505905937,3.1966999369068034,3.8323544110508583,2.981495498384544,12.020034914227972,6.0294775917777095,0,5.0,2024-02-29 03:36:43.344481605,General Manager,0.9583974553541283,21,Medium
FIRM_182,2024,2022,2022,FIRM_182,SME,11,25,999.0,Bakery Products,Local Private,1.53,Mature (11-20 years),0,,0.0,,3.93,4.13,3.12,1.53,0.0,0.0,0.0,0.0,0.0,21.21,19.94,3.8,6.86,7.7,4.91,0,4.1,3.4,1.6,3.5,4.2,1.3,5.3,3.29,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,0.0,0.0,0.0,0.0,12.93,3.641188300832374,4.048350781569114,4.212230458006244,3.800504746916801,3.962034415034853,4.05254267640804,4.223214043809051,4.297670928946678,2.188026772741077,3.448634332569691,3.5763721197778167,3.2602653058068527,42.55456430504733,0.0449060113914787,0,3.745555981604572,2024-02-29 09:37:55.585284281,CEO,0.9583456493994308,21,Very Low
FIRM_183,2024,2024,2024,FIRM_183,SME,23,42,999.0,Fruits & Vegetables,Local Private,0.83,Established (>20 years),0,,0.0,,3.25,3.06,2.35,0.83,0.0,0.0,0.0,0.0,0.0,19.38,14.02,8.2,2.17,9.1,3.99,0,4.4,4.7,2.7,3.8,2.3,2.6,2.2,3.73,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,12.122,3.2348819570979632,4.075778239213819,2.9596916398569992,2.74258254525634,2.652647014748134,3.4490326537166576,3.26201423930092,2.8658668449079228,1.3571967817571002,3.3908669342123856,2.7167012367944765,1.9389688578315072,21.471311517162604,0.7240178648825867,0,2.2090605725974823,2024-02-29 15:39:07.826086956,Production Manager,0.9722610986023916,28,Very Low
FIRM_184,2024,2024,2024,FIRM_184,SME,23,12,999.0,Grain Milling,Local Private,2.99,Established (>20 years),0,,0.0,,3.8,3.77,2.86,2.99,0.0,0.0,0.0,0.0,0.0,20.25,14.27,5.5,7.48,6.7,4.14,0,3.4,3.9,5.1,2.1,3.6,3.8,2.0,3.53,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,13.414,4.556040832344602,4.2652915052643525,2.6065414331584598,3.765621253667781,3.758819572348719,2.98892723668241,4.549586990859157,3.794656863576262,2.7393688804745056,4.2554351738682055,1.627712766484874,2.802297492884136,61.56269053482241,5.078374773958418,1,1.274086679868646,2024-02-29 21:40:20.066889632,Operations Manager,0.9780325341937476,44,High
FIRM_185,2024,2022,2022,FIRM_185,SME,31,69,999.0,Beverages,Local Private,0.55,Established (>20 years),0,,0.0,,3.23,3.5,3.41,0.55,0.0,0.0,0.0,0.0,0.0,27.44,18.67,15.1,3.53,6.5,4.81,1,4.7,1.6,2.5,2.6,5.0,3.0,2.5,2.84,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,0.0,0.0,0.0,0.0,9.173,2.7018805106124386,3.462060313673006,3.244016403267509,3.5083538106668444,2.9790109767003137,4.2169852702465,3.7566285807461473,3.04157900861736,2.415826048751263,4.2654870263352604,3.410146483391613,3.548573440687741,17.088629221120303,0.7740781449341289,0,1.4381812603935311,2024-03-01 03:41:32.307692308,General Manager,0.8615907589400765,18,Very Low
FIRM_186,2024,2023,2023,FIRM_186,SME,13,28,999.0,Fruits & Vegetables,Local Private,2.99,Mature (11-20 years),0,,0.0,,3.33,3.89,2.46,2.99,0.0,0.0,0.0,0.0,0.0,23.07,14.57,16.6,1.3,7.8,4.1,1,5.5,4.5,2.7,4.0,3.3,3.0,4.2,4.09,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,13.62,3.3556859641897945,3.5381209951839168,3.5516044625507908,2.868926515045809,4.992365599538484,4.104794753781907,3.6552415548846993,2.8138450434808595,1.9337536802467457,3.5897983171063124,2.721319361467828,1.6001636395428818,67.37162420232488,0.5813807426447019,1,2.7770337986657703,2024-03-01 09:42:44.548494983,CEO,0.9014900735608606,12,Medium
FIRM_187,2024,2024,2024,FIRM_187,Large,16,310,50000.0,Oil & Fats,Foreign,1.29,Mature (11-20 years),0,,0.0,,3.04,3.26,2.69,1.29,0.0,0.0,0.0,0.0,0.0,24.52,16.6,1.5,11.13,9.3,5.64,0,2.0,2.7,4.3,3.0,3.9,3.2,3.5,3.26,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.91,2.6060235314415614,2.967643673195955,4.105658934312215,2.493156252739033,4.346817633304833,2.9586081296053925,2.483951129030374,3.256377155524578,2.7246215441013093,3.8612225853066353,1.0,3.1807605838041386,36.75542847754778,1.5280854788663294,0,2.6041629911984225,2024-03-01 15:43:56.789297659,General Manager,0.9530683780539708,34,Low
FIRM_188,2024,2023,2023,FIRM_188,SME,12,76,999.0,Dairy Products,Foreign,2.02,Mature (11-20 years),1,M&A,66.22,India,2.86,4.14,3.4,2.02,6.629,3.24,21.478,2.98,59.1,25.0,19.25,1.2,0.46,8.3,4.43,0,3.4,5.4,1.2,3.4,6.6,6.1,1.8,3.24,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.24,21.478,2.98,59.1,9.266,2.1439819910234355,3.1787490007810653,4.403649306903634,1.7298994466619364,3.863452274762888,4.548809960773847,3.729564683441367,4.415139600648144,3.391505647246784,3.5626562971822984,3.56089280894817,3.0907119653803257,34.320289775181415,3.472290993947943,0,4.577869270043896,2024-03-01 21:45:09.030100334,Business Development Manager,0.9247879431086818,27,Medium
FIRM_189,2024,2023,2023,FIRM_189,SME,6,18,999.0,Grain Milling,Local Private,0.42,Growing (6-10 years),1,M&A,15.79,South Africa,3.22,4.02,2.82,0.42,1.581,3.8,6.008,2.98,59.1,19.55,13.96,8.0,1.71,7.8,3.65,0,6.6,2.7,3.6,4.0,7.0,5.2,3.5,3.8,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.8,6.008,2.98,59.1,12.236,2.710584727275772,3.831039804839799,2.776208218789823,3.579720037839755,4.558224006592801,4.419139096437623,2.834436066004439,4.270009497201787,2.8907114384321844,2.684947241168843,2.673343882743339,3.037158710028696,26.798588438203968,0.2177260866575313,0,0.6042207093321209,2024-03-02 03:46:21.270903010,CEO,0.8786013920132187,17,Very Low
FIRM_190,2024,2022,2022,FIRM_190,SME,48,10,999.0,Dairy Products,Foreign,2.34,Established (>20 years),1,Joint Venture,1.09,China,2.84,3.46,3.74,2.34,0.109,3.97,0.433,3.25,59.1,18.6,11.58,2.9,2.26,7.5,3.23,0,4.0,2.9,1.2,5.5,1.2,2.3,5.1,3.97,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.97,0.433,3.25,59.1,11.275,3.1703705623612706,4.242719106018171,1.9065570825261653,2.048157782910356,3.292210413520558,3.694007548073455,2.9893738187772048,3.84580283323264,3.2069810726862378,3.780908207421826,4.02269637278138,3.933443008792419,31.05296871935584,5.730134808570107,0,5.0,2024-03-02 09:47:33.511705685,Operations Manager,0.9329064355250049,3,Medium
FIRM_191,2024,2022,2022,FIRM_191,SME,29,10,999.0,Sugar & Confectionery,Local Private,3.36,Established (>20 years),1,M&A,11.57,South Africa,3.07,3.35,2.84,3.36,1.158,3.46,4.007,3.25,59.1,19.23,11.69,0.1,9.78,8.4,4.35,0,3.8,2.1,3.3,3.3,4.4,4.4,3.7,3.46,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.46,4.007,3.25,59.1,10.622,2.856558220386192,3.3023876070233,2.7278813549890515,3.3762753595530466,4.126087627202056,3.6557185036632256,2.847699497347103,2.7803796640660416,4.713407698515423,1.8449544380266645,1.495202429272915,3.300994663363669,35.05306537432942,3.170201762024236,1,5.0,2024-03-02 15:48:45.752508361,CEO,0.9111153479149215,35,Medium
FIRM_192,2024,2024,2024,FIRM_192,SME,23,53,999.0,Oil & Fats,Local Private,0.58,Established (>20 years),0,,0.0,,3.04,3.53,2.98,0.58,0.0,0.0,0.0,0.0,0.0,21.75,14.15,17.6,4.38,8.6,4.53,1,3.5,2.6,2.9,5.3,7.0,3.7,3.6,3.23,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.819,2.646063216100915,3.084867514604012,3.334252455924598,3.0892414271342004,3.919886260231228,3.987840439781135,2.64701205448062,3.582231609167238,2.557121138442436,4.048502397066295,1.0,4.3302647085208,5.765181686625425,0.399953608313514,0,2.3785783694077858,2024-03-02 21:49:57.993311037,CEO,0.9085057416481458,11,Very Low
