date,country,total_cyber_incidents,mobile_money_fraud_incidents,sim_swap_incidents,phishing_incidents,data_breach_incidents,api_vulnerability_incidents,social_engineering_incidents,malware_incidents,ddos_incidents,account_takeover_incidents,transaction_fraud_incidents,identity_theft_incidents,card_skimming_incidents,search_mobile_money_fraud,search_sim_swap_fraud,search_fintech_scam,search_digital_payment_security,search_mobile_banking_safety,avg_incident_severity_score,cyber_risk_index
2023-05-31,Mali,23,4,7,4,4,0,2,0,1,0,0,0,1,35.623924705471616,13.443889406826106,15.145020433373798,21.251140603375383,27.5801464005184,7.15,16.46
2023-05-31,Burkina Faso,22,4,8,3,1,2,1,0,1,1,0,1,0,23.153087110416518,7.4569527281014505,21.723287610071772,23.980206352059184,25.100637953597776,4.6,10.13
2023-05-31,Cameroon,4,1,3,0,0,0,0,0,0,0,0,0,0,25.985549290918378,12.786142216569017,26.862370691524344,32.47030010592547,63.90535477145859,6.38,2.55
2023-06-30,Nigeria,27,6,6,3,2,1,5,2,0,1,1,0,0,20.627142535154203,31.234718116064386,20.766281158009026,62.67328396942874,57.70248909986631,5.06,13.67
2023-06-30,Kenya,8,2,1,1,1,0,2,0,0,1,0,0,0,0.0,19.483999810095142,21.473161304851324,27.83832340591721,51.78863306755829,8.26,6.61
2023-06-30,South Africa,7,2,2,1,0,1,0,0,0,1,0,0,0,11.952847628428797,26.300940986625132,26.05571451254414,65.55198016822412,31.93580710145395,6.26,4.38
2023-06-30,Ghana,15,4,5,4,0,0,0,1,0,1,0,0,0,17.760392367531402,19.63625044374768,36.82102496376365,29.517804548244307,48.99792100079156,8.24,12.35
2023-06-30,Uganda,23,3,4,4,6,1,3,0,0,1,1,0,0,10.955882789250772,14.878745919275513,24.813674672797355,68.57375541000545,60.34438459067879,5.12,11.77
2023-06-30,Tanzania,25,9,6,3,2,1,4,0,0,0,0,0,0,21.1234174228989,20.715744179880726,25.590405903913393,50.94144089684147,62.514376813635224,6.07,15.16
2023-06-30,Rwanda,12,2,1,3,0,2,2,1,0,0,0,1,0,23.347744990588144,21.459366723053968,31.882655960535647,59.574860031567475,39.03333801335418,7.39,8.87
2023-06-30,Zambia,14,0,5,2,1,2,0,2,0,1,1,0,0,30.564051724215204,20.79092396896151,13.07846915619846,62.02290447174693,42.15176472947929,6.31,8.83
2023-06-30,Botswana,11,5,2,0,0,3,1,0,0,0,0,0,0,27.60218292441232,21.171235210988407,31.36018566630197,56.260313478233144,53.34850968162441,3.8,4.18
2023-06-30,Ethiopia,31,8,4,6,3,2,5,2,1,0,0,0,0,33.754629544712635,21.28081073003153,36.05146935687566,40.062982159344735,55.261384014467325,4.92,15.25
2023-06-30,Senegal,21,9,6,2,2,0,1,0,0,0,0,1,0,29.01180231860065,11.142215676488654,30.109761691058424,12.339956732949178,60.295862283413214,8.22,17.26
2023-06-30,Ivory Coast,14,3,4,1,2,0,1,1,1,1,0,0,0,28.50506379391351,19.8039566933158,39.17340013872948,40.16218302743301,45.78904825375143,8.31,11.63
2023-06-30,Mali,25,5,6,8,0,3,0,1,0,1,0,1,0,22.996099841084252,15.549480899212096,18.03018726327711,51.844103691883184,39.18057747797547,5.15,12.86
2023-06-30,Burkina Faso,8,2,1,3,1,0,0,1,0,0,0,0,0,40.76538259171491,22.178858785007886,30.68077428302383,16.320141813284504,56.173763574785916,5.31,4.25
2023-06-30,Cameroon,13,4,4,2,0,2,1,0,0,0,0,0,0,48.99562256868499,9.658905087652302,30.13289122319579,54.329846202224736,68.70623285477397,7.59,9.87
2023-07-31,Nigeria,39,6,11,7,7,1,1,2,0,1,1,0,2,13.526984903498565,19.800922449161856,29.667761864593704,63.576887386831444,58.32481148106664,7.71,30.08
2023-07-31,Kenya,14,3,5,1,3,2,0,0,0,0,0,0,0,31.59378093959589,23.9787756924779,31.46709604698151,47.08887068340898,55.19572368870042,8.41,11.77
2023-07-31,South Africa,9,2,1,2,0,3,0,0,0,1,0,0,0,35.64707322734456,22.331527514450233,18.525685154966837,40.06819209130936,37.52886568312616,5.68,5.11
2023-07-31,Ghana,13,0,3,3,1,3,1,0,1,1,0,0,0,27.34007147466287,14.511224644437444,22.514494739949868,0.0,25.755705218763833,7.09,9.22
2023-07-31,Uganda,14,3,5,1,0,1,2,1,0,0,0,1,0,48.64076277169634,24.625050939262053,19.687467881481084,44.96834946656549,47.97465984018211,5.38,7.53
2023-07-31,Tanzania,8,3,1,0,1,1,2,0,0,0,0,0,0,47.93311607960745,17.976524944229528,29.88417533052857,31.13369689353687,54.03707104003995,6.91,5.53
2023-07-31,Rwanda,6,1,3,0,2,0,0,0,0,0,0,0,0,28.07572816629864,18.10783547620985,46.66353983726638,46.48753390282692,55.74356350117252,7.16,4.29
2023-07-31,Zambia,17,4,2,0,2,2,2,2,0,2,1,0,0,38.172884372862114,16.096629670671145,35.34914714923081,55.15283170755143,50.54759541192572,6.86,11.66
2023-07-31,Botswana,9,2,0,1,0,3,1,1,0,0,0,0,1,41.867857189694774,18.66859399634587,22.486394006823232,66.46110941448372,43.025446628546554,5.29,4.76
2023-07-31,Ethiopia,12,0,2,0,1,2,1,1,3,1,1,0,0,42.59021586201883,11.151505246636685,28.20200214586521,24.02443965308182,49.13011763008371,7.61,9.13
2023-07-31,Senegal,15,5,2,1,2,1,0,1,1,1,0,0,1,36.625284256535416,19.325257356519156,29.93635114969939,33.15913642463652,47.15049089778336,5.95,8.93
2023-07-31,Ivory Coast,7,2,1,1,2,0,0,1,0,0,0,0,0,45.22669566164459,18.228507034316955,28.744858710110055,34.961282903746586,50.49515630354009,7.48,5.23
2023-07-31,Mali,11,4,1,1,1,0,2,1,0,1,0,0,0,40.000000637600166,7.222340599334787,21.13892574695236,38.7699816776115,47.16653834578777,6.55,7.21
2023-07-31,Burkina Faso,14,2,2,3,3,0,0,1,3,0,0,0,0,33.30667146576557,25.08732980532361,23.192387981434287,52.860306638866604,56.20633336718391,4.57,6.4
2023-07-31,Cameroon,13,5,4,3,0,0,0,0,0,0,1,0,0,31.84504559480348,16.078982950675645,19.46160156567626,28.5655420295085,40.46694015891012,5.97,7.77
2023-08-31,Nigeria,23,5,2,6,3,3,1,1,0,1,1,0,0,30.776786165060358,16.99076825620731,34.66643704400187,44.406479028839655,53.75794045823387,6.09,14.01
2023-08-31,Kenya,28,8,10,1,2,2,1,0,1,2,0,0,1,32.451680307699185,22.525883812719346,34.91580644285533,42.69909904340692,28.06091713989989,8.46,23.68
2023-08-31,South Africa,14,3,3,1,2,1,0,1,1,1,0,1,0,31.994552438322273,20.913675480897115,24.233712239273217,36.78719223853674,62.947419746618564,7.2,10.08
2023-08-31,Ghana,10,4,0,1,0,1,4,0,0,0,0,0,0,27.512793032825943,25.184539198829444,29.84045890398084,45.791023021085714,47.96465506400885,4.91,4.91
2023-08-31,Uganda,11,5,2,1,1,1,0,0,1,0,0,0,0,38.75891110696583,23.253629584931506,23.934346296439134,24.722791093695978,26.579166490242407,7.76,8.54
2023-08-31,Tanzania,22,8,4,4,2,0,1,1,2,0,0,0,0,29.73693800768156,15.959881256259257,23.37052439752072,42.41542408502186,44.34022440182003,6.2,13.63
2023-08-31,Rwanda,16,4,5,2,2,1,0,1,0,1,0,0,0,28.326116770439672,13.646295260620276,27.00274956112928,46.81141796167058,53.77375068918224,6.93,11.09
2023-08-31,Zambia,4,2,1,0,0,0,1,0,0,0,0,0,0,29.62726762890148,13.02644022588377,33.98894410789595,55.868769773425804,60.363944787001856,8.77,3.51
2023-08-31,Botswana,7,3,1,2,1,0,0,0,0,0,0,0,0,33.92337371784392,0.3827943373313097,12.972141706021102,10.501714824344978,50.10438288786401,6.86,4.8
2023-08-31,Ethiopia,21,6,4,3,3,2,0,0,0,1,1,1,0,23.55154889397681,21.472854658707334,5.484943562534842,18.0643272615815,40.83890018376851,7.28,15.28
2023-08-31,Senegal,10,2,2,2,2,0,0,0,0,1,0,0,1,36.10786395293111,20.084180421096747,46.24222739387953,48.53667679301435,42.41705484997103,5.66,5.66
2023-08-31,Ivory Coast,12,2,3,2,1,1,0,0,0,1,0,1,1,39.04987840799303,24.294004206392405,26.77290728496728,50.76465127633152,43.86615882055105,4.14,4.96
2023-08-31,Mali,8,1,1,0,0,0,1,3,0,0,1,1,0,22.61620531385647,12.395966987623714,10.45065876595346,43.00048487358353,41.17553152083536,7.95,6.36
2023-08-31,Burkina Faso,17,4,4,2,1,0,3,2,1,0,0,0,0,46.764405126336875,28.231974197385654,31.097209750022355,54.66186996978383,53.574682817845805,7.59,12.9
2023-08-31,Cameroon,21,7,2,3,4,0,2,1,1,0,0,1,0,21.164251892777923,19.00175768637476,27.777719194251333,24.156556455807337,59.48444196163467,6.2,13.03
2023-09-30,Nigeria,6,3,1,2,0,0,0,0,0,0,0,0,0,24.642789590971013,15.465664786961629,18.854621858588388,20.2927645885305,26.642140376151353,5.67,3.4
2023-09-30,Kenya,11,6,2,1,1,0,0,0,0,0,1,0,0,38.26192440021567,14.672859527889063,13.91409197913173,35.38590343478218,47.36775408903168,7.28,8.01
2023-09-30,South Africa,11,2,2,6,0,0,1,0,0,0,0,0,0,28.3771495375621,13.756382879587337,25.8449259916501,45.197844383826876,56.38281183136422,6.43,7.08
2023-09-30,Ghana,15,3,5,1,1,0,2,1,1,0,0,1,0,4.343526633892253,16.072894631210744,11.008843964021656,39.456549171408675,37.38356447099301,4.97,7.46
2023-09-30,Uganda,17,6,3,1,1,1,2,0,1,1,0,1,0,33.72783222095572,23.313886445897346,29.107676854259353,22.203643095382173,39.33041109684754,6.92,11.76
2023-09-30,Tanzania,18,8,4,1,1,2,0,1,0,0,1,0,0,20.116801331674484,14.16516788825643,31.18282318955867,27.025263110422433,45.702823044203356,4.77,8.59
2023-09-30,Rwanda,13,3,2,0,2,1,0,2,0,1,0,0,2,13.479819537198555,14.739571191769414,7.394977581399392,15.142580578457178,35.459536018403156,5.43,7.05
2023-09-30,Zambia,8,2,1,1,1,1,1,1,0,0,0,0,0,14.864740303534274,6.034376078320369,24.496193538126967,8.354554981953179,49.776591369651065,6.32,5.06
2023-09-30,Botswana,10,3,5,0,0,0,1,0,1,0,0,0,0,15.37238060300441,8.341155048060536,8.643210522708685,37.79857472298016,36.44181164661788,7.81,7.81
2023-09-30,Ethiopia,13,3,2,3,0,2,0,0,1,1,0,0,1,26.95678455719374,19.317070357808053,20.204063386275088,22.701261207429596,32.824413607999475,6.49,8.44
2023-09-30,Senegal,12,3,3,1,2,1,0,1,0,0,1,0,0,29.694812310278945,5.349565653382838,23.02397594358727,48.70465510822696,34.72402657420949,2.73,3.28
2023-09-30,Ivory Coast,16,3,4,5,1,0,1,0,0,2,0,0,0,25.210730309979482,15.942394955447432,23.530233108951922,39.62985783718668,38.896168193539644,6.57,10.52
2023-09-30,Mali,4,0,1,0,0,1,0,1,0,1,0,0,0,25.932525254522687,18.731387968052047,26.305538218198116,43.32839133161527,18.939937986168665,8.29,3.32
2023-09-30,Burkina Faso,9,1,1,1,1,0,3,1,1,0,0,0,0,27.968249727888136,9.153272681170979,22.568900295857187,35.27132028577466,44.744826962505265,8.83,7.94
2023-09-30,Cameroon,4,1,0,0,1,0,1,1,0,0,0,0,0,19.5335733692215,5.843706810941331,15.134281365464311,43.51240873500095,43.9576180425807,6.74,2.7
2023-10-31,Nigeria,9,4,1,0,2,1,0,0,0,1,0,0,0,26.12234740560435,11.717115183265392,26.35328267732738,25.109330727590564,47.93639294330103,5.19,4.67
2023-10-31,Kenya,14,4,6,2,0,0,0,0,0,1,1,0,0,29.227695134589677,10.124696372897937,21.94082206056314,32.30621414643886,49.88049314613342,10.0,14.0
2023-10-31,South Africa,7,2,1,1,1,0,1,0,1,0,0,0,0,29.09244422817604,16.827159214123547,19.149590261917123,24.67997029853238,39.178633364459536,7.98,5.59
2023-10-31,Ghana,13,6,2,2,0,1,2,0,0,0,0,0,0,10.458036900011821,17.70766248227723,14.598417842896385,28.753410595359,29.2914270444837,6.15,8.0
2023-10-31,Uganda,12,1,1,2,1,3,2,2,0,0,0,0,0,13.506785662566033,17.755300621079662,11.560923542833713,21.160877927896895,51.926062049773165,4.71,5.65
2023-10-31,Tanzania,7,1,0,2,0,2,0,0,1,1,0,0,0,22.98274519331537,19.153969615516548,27.000706280439072,31.359836974161748,38.54047002170966,5.86,4.1
2023-10-31,Rwanda,5,2,1,0,1,1,0,0,0,0,0,0,0,20.759913929760273,12.986213550467914,21.79048976628456,42.50092156404887,59.61104291291467,4.01,2.0
2023-10-31,Zambia,16,2,4,3,3,1,0,1,1,0,1,0,0,25.361725736780077,7.696786501610907,20.874211029307077,35.06171769769361,32.410734591807625,9.32,14.91
2023-10-31,Botswana,12,5,0,1,1,2,0,2,1,0,0,0,0,20.465572383233457,25.362992703812594,33.332759174571464,34.92246087105152,59.5532621614979,8.73,10.48
2023-10-31,Ethiopia,7,2,3,2,0,0,0,0,0,0,0,0,0,33.84528582226536,17.896064712180127,13.475741940888526,32.84328362257037,36.416219017677314,4.65,3.26
2023-10-31,Senegal,5,0,1,0,2,0,1,0,0,1,0,0,0,33.89648544026526,23.35677042046564,27.190340920282896,34.798384208267116,46.42107758998613,4.57,2.28
2023-10-31,Ivory Coast,8,1,2,3,1,1,0,0,0,0,0,0,0,18.541777839917035,21.826643741379108,18.576912287962365,49.25110181621615,38.50319052084683,5.05,4.04
2023-10-31,Mali,4,0,2,1,1,0,0,0,0,0,0,0,0,24.97655025194969,17.38562184893955,15.158172386423075,27.799765020152467,47.2752019385897,5.05,2.02
2023-10-31,Burkina Faso,2,1,0,0,0,1,0,0,0,0,0,0,0,25.656239435104926,14.248258168568665,15.738237863036446,20.891186639996462,39.58482030731928,5.89,1.18
2023-10-31,Cameroon,11,2,2,3,1,1,0,1,1,0,0,0,0,29.391028124162666,13.029547605097115,28.12033900234486,40.34476126537143,30.674406115532946,9.29,10.22
2023-11-30,Nigeria,18,4,5,3,1,0,0,3,1,0,0,1,0,41.51137826459595,9.986571352759821,29.489754622810235,41.486282239573235,73.06131295104488,5.91,10.64
2023-11-30,Kenya,13,6,2,1,2,1,0,1,0,0,0,0,0,15.87906886080981,28.926011623872565,8.37110554412111,41.99790026087585,72.90396048819308,5.97,7.75
2023-11-30,South Africa,19,3,7,3,1,1,2,2,0,0,0,0,0,17.600159102984172,24.406736802484534,33.88851535449037,50.33877152827147,75.03547431102729,6.11,11.61
2023-11-30,Ghana,12,5,1,2,0,1,1,0,0,1,1,0,0,22.132990660302326,15.267332885183952,34.89423652256948,65.70609272445618,56.24997422075044,10.0,12.0
2023-11-30,Uganda,13,4,3,2,0,1,2,0,1,0,0,0,0,26.88602371568541,21.38589743754839,23.076570672343422,41.23512092118232,31.901044459283373,3.54,4.6
2023-11-30,Tanzania,13,2,3,4,2,0,1,0,0,1,0,0,0,23.02222735236976,12.671465477889644,26.645952166456986,49.05503523933009,43.982566401108436,6.09,7.91
2023-11-30,Rwanda,16,6,3,1,1,1,2,0,2,0,0,0,0,36.566636106257725,20.075722194624323,24.270710665099692,32.287257627355594,53.67463131776057,8.25,13.2
2023-11-30,Zambia,29,5,8,5,3,2,1,3,2,0,0,0,0,31.385261009498564,25.94827403642958,40.41928173392014,42.51121690964903,71.66477180390044,9.83,28.51
2023-11-30,Botswana,8,0,4,1,1,1,0,0,0,1,0,0,0,25.901328827471566,27.644162491667124,16.124671566604228,60.370872589064916,40.86446913046242,7.74,6.19
2023-11-30,Ethiopia,29,7,6,2,3,1,6,0,1,2,0,0,1,24.936906548144137,19.104494521146556,41.15921425134543,44.45551089118426,80.79340574686842,8.65,25.08
2023-11-30,Senegal,7,3,1,2,0,0,1,0,0,0,0,0,0,42.98181475982247,22.062932847490995,21.276597039871945,43.08336847159093,55.01272626181613,4.15,2.91
2023-11-30,Ivory Coast,8,2,2,1,0,0,0,0,1,2,0,0,0,47.797668652705944,32.404456831651835,11.452927035729513,35.367384629527166,29.911380577283712,6.46,5.17
2023-11-30,Mali,26,5,6,4,2,2,3,0,1,0,2,1,0,31.261080766045946,25.795485596527072,34.44482951429924,50.99547723428697,67.33471397977672,5.58,14.52
2023-11-30,Burkina Faso,17,2,2,1,3,3,2,1,1,1,0,0,1,26.0018140503247,24.525456453245027,28.32355559396162,46.192113786064354,58.04729390631305,7.39,12.56
2023-11-30,Cameroon,21,5,6,2,2,3,1,1,1,0,0,0,0,33.82601190146682,20.03002663621812,2.839128084557802,41.484302454091576,67.92821048871892,8.85,18.58
2023-12-31,Nigeria,4,2,1,0,0,1,0,0,0,0,0,0,0,20.61774923508337,32.61251878485647,24.425052300187655,37.71861780833947,55.31228188328373,7.06,2.83
2023-12-31,Kenya,19,8,5,4,2,0,0,0,0,0,0,0,0,45.82909426766433,23.25869441519408,38.83481282383695,44.015965223868875,42.03999034500039,6.4,12.17
2023-12-31,South Africa,10,1,1,3,0,1,0,2,1,1,0,0,0,21.141638671561314,17.27044750843687,36.33004182610201,59.11252878333446,55.419588527383,4.79,4.79
2023-12-31,Ghana,12,2,5,2,2,0,0,0,0,0,1,0,0,29.72554818434499,18.30709993799715,18.10036614776083,44.81728453802049,42.261817314426494,5.69,6.82
2023-12-31,Uganda,20,4,7,4,3,1,0,0,0,1,0,0,0,44.92350673452752,23.059435139507258,18.89516357924246,20.332489904079658,58.97140883124604,7.0,14.01
2023-12-31,Tanzania,26,4,7,2,3,4,2,2,0,2,0,0,0,41.03389836757063,25.492675292001618,28.031794571966355,0.0,64.33753651079908,3.54,9.22
2023-12-31,Rwanda,7,1,3,1,1,1,0,0,0,0,0,0,0,24.265366929946154,16.974592626688406,20.83364246139496,8.320820168461719,57.98396506444512,7.9,5.53
2023-12-31,Zambia,20,4,2,4,3,1,1,3,1,1,0,0,0,25.629829683786948,33.50603986785114,24.167712685404894,62.514104311516085,71.17901285797907,6.51,13.02
2023-12-31,Botswana,8,2,1,2,1,2,0,0,0,0,0,0,0,51.168784522011435,13.816765844255768,33.828988124450746,89.68061423375838,60.37478997476226,3.83,3.07
2023-12-31,Ethiopia,25,5,3,5,3,2,2,1,3,0,1,0,0,37.54763340026382,25.58264773912059,12.252792125644142,53.33044449726367,56.26735397236927,5.05,12.63
2023-12-31,Senegal,12,5,1,5,1,0,0,0,0,0,0,0,0,36.97095459686288,10.453491144223724,20.798234146924543,34.83695275584034,49.51228331702092,6.67,8.0
2023-12-31,Ivory Coast,23,5,8,1,1,4,2,1,0,1,0,0,0,36.21518139974667,19.729013820648213,28.350599755898692,57.21745938285221,53.22765141457818,7.03,16.17
2023-12-31,Mali,19,7,2,4,1,2,1,0,2,0,0,0,0,25.930681934080756,15.362188309540933,28.198664542798422,23.258673974362768,52.223631507436785,6.88,13.07
2023-12-31,Burkina Faso,27,13,5,0,2,2,2,1,1,0,1,0,0,43.69005254870441,24.830753101471704,25.741561563126222,45.203412528210336,68.92449627872084,7.77,20.99
2023-12-31,Cameroon,9,1,2,1,0,2,2,1,0,0,0,0,0,41.006448700733245,28.17594223190307,19.135006105611872,64.67152222874893,46.260963698317255,5.09,4.58
2024-01-31,Nigeria,50,18,9,9,3,4,2,2,1,2,0,0,0,44.332463085106035,19.14981395826625,33.15205409769316,35.47378259511653,52.36256852549935,6.06,30.29
2024-01-31,Kenya,19,7,3,3,1,2,0,2,0,0,0,1,0,29.756634041707123,7.697894159078427,42.36528255803913,42.56115323595874,76.64960004213611,6.36,12.08
2024-01-31,South Africa,10,0,1,3,1,2,0,0,0,2,1,0,0,24.359530941022854,10.324260512899475,29.305031595754514,54.630119035637556,61.104425251867646,8.72,8.72
2024-01-31,Ghana,15,3,2,3,1,2,1,1,1,1,0,0,0,28.25106129237607,30.658250447143775,28.328712519483066,41.9161999111483,60.1825739140392,4.32,6.47
2024-01-31,Uganda,27,5,5,5,3,3,1,1,1,0,1,0,2,33.951368797151574,17.46757607571487,29.746254865813796,63.06383574263203,54.20522462806985,5.51,14.87
2024-01-31,Tanzania,19,6,2,2,2,3,0,2,0,1,1,0,0,30.767862115632866,22.11884746335668,44.95514433824662,20.78027851448087,59.86380189188755,9.63,18.3
2024-01-31,Rwanda,7,2,0,0,0,1,2,0,1,0,0,1,0,40.04248229209478,17.936673829994216,37.20517315891091,38.586475843599224,64.84781986443521,6.45,4.51
2024-01-31,Zambia,17,6,1,1,2,2,2,1,1,1,0,0,0,45.41641660890074,13.659992722262256,30.035212848745626,57.02472392000441,40.922955552402854,7.56,12.85
2024-01-31,Botswana,10,1,3,0,2,1,1,0,1,1,0,0,0,42.11158418446056,20.802831640853128,27.684577680746028,50.436017805851385,53.35318910806675,3.97,3.97
2024-01-31,Ethiopia,10,2,1,2,0,1,3,0,0,0,1,0,0,29.19139998583891,24.619002117597546,31.53643397374367,57.75054363503441,49.80196102654954,6.86,6.86
2024-01-31,Senegal,7,1,0,2,1,0,0,1,1,1,0,0,0,48.646441551421255,23.312651724331776,21.0997636876104,42.45481457503472,66.24719798840543,7.44,5.21
2024-01-31,Ivory Coast,14,4,2,1,2,2,1,0,1,0,0,0,1,30.88799200427101,28.860785601100147,34.428413410985456,48.97359363613033,50.16612322972519,5.92,8.28
2024-01-31,Mali,3,0,1,0,0,0,0,1,1,0,0,0,0,24.792012699574805,32.03794877912452,19.787803696142678,53.22675916199719,49.169832766966856,6.55,1.97
2024-01-31,Burkina Faso,17,4,4,1,1,1,3,1,1,0,1,0,0,27.945962192440206,31.233949816078237,25.581974650575944,42.09629071355912,54.87808104968266,6.79,11.54
2024-01-31,Cameroon,12,3,2,2,1,2,1,1,0,0,0,0,0,34.16244947750535,28.311685008726982,29.43075996026387,72.50483765162535,64.69161923405812,5.57,6.69
2024-02-29,Nigeria,13,6,2,1,3,1,0,0,0,0,0,0,0,32.30456644743088,15.135052771509532,10.14103631055794,29.00045003349637,47.110461025453034,4.74,6.17
2024-02-29,Kenya,7,0,2,0,1,1,1,0,1,1,0,0,0,27.02606897813835,17.144112773133347,21.24449189483151,26.78040236177184,31.91154849139079,7.18,5.03
2024-02-29,South Africa,7,1,1,1,1,1,1,1,0,0,0,0,0,27.07766540479829,5.713405247401143,20.742870850492263,25.43911732030257,27.979966607943076,7.37,5.16
2024-02-29,Ghana,11,3,2,1,2,0,1,0,1,0,1,0,0,27.61102658095637,16.91875262799096,12.843232963903102,37.96644079551959,57.692977462631745,5.81,6.4
2024-02-29,Uganda,22,7,1,3,0,7,0,1,2,0,0,1,0,28.64670142710512,12.219737212602983,13.182230690256294,26.88420963707165,19.175280232973286,8.53,18.77
2024-02-29,Tanzania,14,5,2,1,1,0,2,1,1,0,1,0,0,22.672106071198925,12.409321153724857,22.096122028383316,41.1042809622825,49.257446007025706,8.64,12.09
2024-02-29,Rwanda,11,2,3,1,0,0,2,3,0,0,0,0,0,28.10619403941147,29.899272583685736,12.077930679802385,24.859537859404693,26.194289825530035,6.15,6.77
2024-02-29,Zambia,10,3,0,2,2,1,2,0,0,0,0,0,0,33.68734729205376,16.414140800593515,18.889512817698293,25.73296314940165,36.08821836364279,5.71,5.71
2024-02-29,Botswana,9,2,2,1,0,0,0,2,0,2,0,0,0,23.46316255496259,14.256898082842724,14.52966753939122,36.71855699847357,50.7559490819833,6.97,6.27
2024-02-29,Ethiopia,7,1,3,0,2,0,0,0,1,0,0,0,0,39.22115855055544,19.3810299583583,24.018568974745747,58.49757938362131,44.89811254794013,3.52,2.46
2024-02-29,Senegal,7,1,3,0,1,0,0,0,0,1,1,0,0,23.943000999086685,7.596671106516545,18.542689993531496,37.7858572179624,33.65137623358415,10.0,7.0
2024-02-29,Ivory Coast,10,3,1,0,2,1,1,0,1,0,1,0,0,30.545292142423495,17.012597216221167,24.547241394502215,34.53964031712857,52.52055091558079,5.64,5.64
2024-02-29,Mali,14,3,1,0,2,1,1,3,1,1,0,1,0,25.558652866354286,20.507773250282753,26.440096638795758,45.910380188352065,36.96334221086798,5.72,8.0
2024-02-29,Burkina Faso,2,0,1,0,1,0,0,0,0,0,0,0,0,29.228360750311708,7.407381023853005,19.891427411306392,29.95684334370707,42.22464862342473,8.25,1.65
2024-02-29,Cameroon,8,4,2,0,0,0,1,0,1,0,0,0,0,26.311611847158485,17.05230110951039,15.892310990778428,20.55337238752418,64.26085613853053,5.71,4.57
2024-03-31,Nigeria,16,5,1,3,3,1,0,0,0,1,2,0,0,32.89211203043361,15.601865644777805,21.50489175432926,25.124616489651714,25.36496896695594,7.94,12.71
2024-03-31,Kenya,11,4,3,2,0,0,1,1,0,0,0,0,0,33.698250764967234,13.324801918190882,15.330543022291632,24.025220960088586,10.017928415095867,5.89,6.48
2024-03-31,South Africa,9,2,2,3,1,0,1,0,0,0,0,0,0,27.255873941555386,15.240866518765577,23.345789843194645,10.979166423751554,35.20519544569639,4.72,4.25
2024-03-31,Ghana,2,0,0,1,0,1,0,0,0,0,0,0,0,21.007933884561687,6.196817783312481,18.00433138920163,29.329989282981145,40.79694067382712,5.59,1.12
2024-03-31,Uganda,7,3,2,0,0,2,0,0,0,0,0,0,0,5.931029919594053,20.687269539618985,8.01034670832316,29.19007393677689,53.899850432724044,3.15,2.2
2024-03-31,Tanzania,7,2,4,0,0,0,0,1,0,0,0,0,0,28.39935681914947,23.3832540138068,27.04375559602901,63.08360259028375,33.432296416482835,9.01,6.31
2024-03-31,Rwanda,10,5,2,1,1,0,0,1,0,0,0,0,0,20.94377389767181,14.321021798714925,19.660528969158218,50.06271495961498,59.68654100384584,6.8,6.8
2024-03-31,Zambia,4,2,0,0,0,0,1,0,1,0,0,0,0,18.65545287429685,9.34671744727126,12.930029851879636,18.080643177325122,23.032640572489562,4.34,1.73
2024-03-31,Botswana,10,3,0,2,0,0,2,1,1,1,0,0,0,19.51621717849264,9.971524563409034,20.263531605185523,48.93453682893937,56.08077135453547,7.69,7.69
2024-03-31,Ethiopia,13,4,3,1,0,1,0,2,1,1,0,0,0,25.868890864334567,9.117260130293783,25.457725100603767,36.49567212737418,29.981012493258643,7.04,9.15
2024-03-31,Senegal,10,6,2,1,0,0,0,0,0,0,0,1,0,20.93712334503452,8.398459619358857,27.84291362176877,26.06904726632274,27.8670804394608,7.08,7.08
2024-03-31,Ivory Coast,8,3,3,1,0,0,1,0,0,0,0,0,0,18.647330347156426,14.63263472717891,13.15647213991636,47.34652930014733,21.91657945975766,6.29,5.03
2024-03-31,Mali,4,1,1,0,0,0,1,1,0,0,0,0,0,34.57995613251491,15.43347285742767,25.20096787657406,53.34921208007897,51.17520548774607,8.18,3.27
2024-03-31,Burkina Faso,19,4,3,4,3,3,0,1,1,0,0,0,0,16.170441838765704,18.93239259480399,22.600213377657113,36.02299971551417,38.21088157879739,6.85,13.01
2024-03-31,Cameroon,6,1,1,1,0,2,1,0,0,0,0,0,0,8.971756644702722,20.07133493984954,28.820485773191233,19.303570671670343,22.046717769487742,4.67,2.8
2024-04-30,Nigeria,19,5,5,3,1,2,2,0,1,0,0,0,0,20.955035312646494,15.400798802437768,27.270580011238145,11.093773203809437,37.11969260560779,8.57,16.29
2024-04-30,Kenya,16,4,3,4,3,0,1,1,0,0,0,0,0,39.68003964208951,13.126692187463739,12.335767300260354,54.192210449768076,46.0453030617993,8.59,13.75
2024-04-30,South Africa,7,3,0,2,0,0,2,0,0,0,0,0,0,14.120254290621807,17.01585083317195,22.954100515874856,32.39941986336287,58.67231287180809,4.15,2.91
2024-04-30,Ghana,11,4,3,2,0,0,1,0,0,1,0,0,0,11.014497222074702,20.84609802173815,18.738836643110247,43.97704336691854,36.90856515851058,7.31,8.05
2024-04-30,Uganda,14,3,4,2,1,2,1,0,0,1,0,0,0,22.78173341889909,16.160380982513125,17.08299320640297,37.655658727718674,34.053702917466076,6.25,8.74
2024-04-30,Tanzania,16,8,4,1,2,1,0,0,0,0,0,0,0,25.678381832209148,2.397807646904674,20.116951693165824,13.07364875034488,27.790494290011296,4.5,7.2
