firm_id,survey_date,subsector,ownership_type,firm_age,num_employees,firm_size,total_assets_mn,export_intensity,knowledge_acquisition,knowledge_assimilation,knowledge_transformation,knowledge_exploitation,knowledge_absorption_avg,task_quality,task_efficiency,task_innovation,task_performance_avg,product_innovation,process_innovation,marketing_innovation,organizational_innovation,innovation_avg,fdi_ownership_pct,roi_pct,roa_pct,revenue_growth_pct,market_share_pct,operational_efficiency,productivity_index,skilled_labor_ratio,training_hours_per_emp,management_quality,iot_adoption,rd_spend_pct,tech_sophistication,erp_adoption,liquidity_ratio,access_to_credit,investment_capacity_mn,tax_incentives_eff,regulatory_stability,infrastructure_support,trade_facilitation,investment_protection,bureaucratic_burden,corruption_experience,policy_consistency,govt_support_utilized,policy_effectiveness_index,fdi_composite,performance_composite,fdi_x_policy,performance_adjusted,fdi_x_policy_x_size
FIRM_0278,2024-02-07,Fruits & Vegetables,Joint Venture,31.0,22,Small,104.38,27.1,3.0,4.0,3.0,3.0,3.25,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,56.0,33.67,26.9,39.39,1.3,5.0,150.0,39.0,45.4,4.0,1,2.58,3.0,0,0.76,2.0,0.0,4.0,6.0,4.0,4.0,6.0,3.0,4.0,5.0,1,4.75,0.6054999999999999,0.901425,2.8761249999999996,0.9687623677618922,0.9491212499999999
FIRM_0279,2024-04-19,Fruits & Vegetables,Joint Venture,19.0,282,Large,1309.33,24.5,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.33,4.0,2.0,3.0,4.0,3.25,52.5,41.79,30.08,37.72,32.8,3.0,150.0,57.8,47.2,3.0,0,2.89,3.0,1,1.39,4.0,187.67,7.0,5.0,3.0,4.0,5.0,1.0,3.0,4.0,1,5.0,0.595,0.8296749999999999,2.9749999999999996,0.9386155837779111,2.9749999999999996
FIRM_0280,2024-09-16,Bakery Products,Joint Venture,9.0,40,Small,196.68,70.7,3.0,3.0,1.0,4.0,2.75,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,,35.97,27.92,36.2,2.7,4.0,150.0,47.3,36.1,3.0,0,3.29,4.0,0,1.01,4.0,95.68,6.0,5.0,3.0,7.0,5.0,2.0,3.0,3.0,1,5.0,0.6207,0.8597250000000001,3.1035000000000004,0.9622180862591709,1.0241550000000001
FIRM_0281,2024-05-15,Confectionery,Joint Venture,23.0,53,Medium,251.36,44.1,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.33,4.0,4.0,2.0,4.0,3.5,,37.31,26.68,51.16,14.25,4.0,150.0,49.4,62.6,4.0,1,3.45,4.0,0,0.55,4.0,0.0,6.0,5.0,7.0,6.0,5.0,4.0,3.0,6.0,1,5.5,0.5879,0.8599749999999999,3.23345,0.941680033828681,2.1664115
FIRM_0282,2024-03-08,Beverages,Foreign Majority,1.0,90,Medium,429.02,6.4,4.0,3.0,4.0,4.0,3.75,4.0,3.0,4.0,3.67,5.0,4.0,4.0,3.0,4.0,63.7,45.55,35.77,44.51,9.69,4.0,150.0,40.1,63.2,4.0,1,3.3,5.0,1,0.89,4.0,120.95,7.0,5.0,6.0,6.0,7.0,2.0,3.0,5.0,1,5.88,0.7335999999999999,0.9033,4.313567999999999,1.148466250259928,2.8900905599999995
FIRM_0283,2024-06-27,Beverages,Fully Nigerian,31.0,5,Micro,68.38,33.8,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.67,4.0,3.0,5.0,3.0,3.75,0.0,43.92,31.41,45.81,1.51,4.0,150.0,5.0,61.2,4.0,0,3.21,5.0,0,0.66,3.0,41.63,,4.0,6.0,7.0,6.0,2.0,2.0,4.0,1,5.62,0.4724999999999999,0.888325,2.6554499999999996,0.9757907893403659,0.0
FIRM_0284,2024-02-05,Dairy Processing,Fully Nigerian,3.0,216,Medium,1658.66,10.9,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.67,4.0,3.0,3.0,4.0,3.5,0.0,37.82,22.02,44.55,14.76,5.0,150.0,24.8,62.1,3.0,1,3.34,4.0,1,2.08,4.0,531.86,5.0,5.0,6.0,5.0,6.0,3.0,3.0,6.0,1,5.38,0.45499999999999996,0.8996,2.4478999999999997,0.9430832493564555,1.640093
FIRM_0285,2024-05-05,Fish Processing,Fully Nigerian,9.0,122,Medium,596.61,27.9,4.0,3.0,5.0,3.0,3.75,5.0,3.0,3.0,3.67,5.0,4.0,3.0,4.0,4.0,0.0,38.23,31.12,48.13,10.47,3.0,150.0,21.3,53.4,4.0,1,3.53,4.0,0,0.54,4.0,46.28,4.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,0,4.38,0.5425,0.823375,2.37615,0.8470093575710286,1.5920205
FIRM_0286,2024-07-08,Dairy Processing,Nigerian Majority JV,5.0,60,Medium,510.63,12.3,2.0,4.0,3.0,2.0,2.75,4.0,3.0,3.0,3.33,4.0,4.0,3.0,4.0,3.75,47.4,50.0,32.16,36.88,15.09,4.0,150.0,47.7,38.1,5.0,1,3.67,4.0,0,2.28,4.0,209.71,5.0,6.0,5.0,5.0,,3.0,2.0,,1,5.5,0.5972,0.9054,3.2845999999999997,0.9857976645164044,2.200682
FIRM_0287,2024-05-25,Meat Processing,Joint Venture,4.0,58,Medium,273.26,31.1,2.0,4.0,4.0,3.0,3.25,4.0,3.0,4.0,3.67,4.0,5.0,4.0,4.0,4.25,50.4,45.13,35.35,47.09,7.14,4.0,150.0,78.0,52.0,4.0,0,5.02,3.0,1,0.52,3.0,0.0,5.0,4.0,6.0,4.0,6.0,2.0,3.0,6.0,1,5.25,0.6761999999999999,0.9012,3.5500499999999997,1.0509959052133275,2.3785335
FIRM_0288,2024-03-21,Fish Processing,Foreign Majority,31.0,275,Large,1415.19,87.1,4.0,4.0,3.0,3.0,3.5,5.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,66.2,33.36,23.08,45.95,18.89,4.0,150.0,56.8,46.3,4.0,0,3.26,3.0,1,0.66,5.0,206.82,6.0,5.0,4.0,6.0,6.0,2.0,3.0,4.0,1,5.25,0.7236,0.8411,3.7989,0.9970178913543629,3.7989
FIRM_0289,2024-08-12,Beverages,Foreign Majority,8.0,34,Small,137.34,52.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.75,70.8,40.44,31.84,47.87,0.96,5.0,150.0,78.6,61.6,5.0,0,4.42,5.0,1,0.92,3.0,26.11,6.0,5.0,6.0,6.0,6.0,2.0,3.0,6.0,1,5.75,0.8249,0.9307,4.743175,1.186042552792657,1.56524775
FIRM_0290,2024-06-03,Fish Processing,Nigerian Majority JV,16.0,30,Small,239.14,21.2,3.0,3.0,3.0,2.0,2.75,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.5,40.4,33.47,26.83,27.88,2.9,4.0,150.0,47.8,58.8,3.0,0,2.93,3.0,0,0.5,3.0,92.69,4.0,3.0,4.0,5.0,,4.0,3.0,3.0,1,4.12,0.5587,0.85075,2.301844,0.8766998230457909,0.75960852
FIRM_0291,2024-09-27,Dairy Processing,Fully Nigerian,12.0,196,Medium,1581.16,19.1,2.0,4.0,3.0,4.0,3.25,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,0.0,45.03,32.81,40.73,12.58,4.0,150.0,23.7,50.8,4.0,1,3.47,4.0,0,0.91,3.0,209.71,7.0,6.0,5.0,6.0,7.0,2.0,2.0,5.0,1,6.0,0.5075,0.8946000000000001,3.045,0.9742107206399933,2.04015
FIRM_0292,2024-01-05,Dairy Processing,Joint Venture,18.0,20,Small,196.81,52.9,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.33,4.0,5.0,3.0,3.0,3.75,46.8,33.73,25.14,39.87,3.77,4.0,150.0,47.5,61.5,4.0,1,3.02,3.0,1,1.0,4.0,36.65,7.0,4.0,5.0,7.0,6.0,3.0,3.0,5.0,0,5.5,0.6829,0.847175,3.75595,1.0027077298102058,1.2394635
FIRM_0293,2024-06-02,Bakery Products,Foreign Majority,13.0,211,Medium,964.84,51.6,4.0,4.0,5.0,2.0,3.75,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.5,57.8,37.61,27.59,32.21,5.23,5.0,150.0,65.1,56.6,5.0,0,3.67,4.0,0,2.01,3.0,304.09,7.0,5.0,5.0,7.0,6.0,2.0,3.0,4.0,1,5.62,0.7508999999999999,0.913,4.220058,1.1404826345387018,2.82743886
FIRM_0294,2024-02-23,Beverages,Joint Venture,4.0,18,Small,140.63,50.9,2.0,4.0,3.0,4.0,3.25,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.5,51.7,33.83,17.64,50.41,2.49,3.0,150.0,63.8,60.5,3.0,0,2.99,4.0,0,0.5,3.0,39.35,4.0,6.0,4.0,6.0,6.0,2.0,3.0,6.0,1,5.38,0.6275999999999999,0.778675,3.3764879999999997,0.8451562241679256,1.11424104
FIRM_0295,2024-03-09,Dairy Processing,Fully Nigerian,27.0,136,Medium,411.31,38.9,3.0,3.0,1.0,3.0,2.5,3.0,4.0,4.0,3.67,2.0,3.0,4.0,3.0,3.0,0.0,34.14,24.25,37.3,5.26,,150.0,24.2,38.3,4.0,1,2.61,4.0,1,0.52,3.0,122.63,6.0,6.0,6.0,4.0,5.0,4.0,3.0,5.0,1,5.12,0.385,0.895975,1.9712,0.8393076745177902,1.320704
FIRM_0296,2024-05-15,Meat Processing,Foreign Subsidiary,8.0,142,Medium,1108.33,37.3,4.0,3.0,4.0,4.0,3.75,4.0,5.0,5.0,4.67,5.0,4.0,4.0,5.0,4.5,96.7,49.62,31.39,49.92,12.48,4.0,150.0,61.5,35.5,5.0,0,4.75,4.0,1,2.48,3.0,390.4,5.0,5.0,6.0,6.0,6.0,3.0,3.0,4.0,1,5.25,0.8675999999999999,0.902525,4.5549,1.1116277184869339,
FIRM_0297,2024-02-29,Bakery Products,Nigerian Majority JV,4.0,9,Micro,87.42,32.6,,3.0,5.0,3.0,3.75,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.5,37.8,30.12,21.6,35.22,0.38,4.0,150.0,27.0,62.2,4.0,0,3.48,5.0,0,0.65,2.0,2.13,7.0,5.0,2.0,6.0,6.0,4.0,4.0,4.0,1,4.75,0.6208999999999999,0.8292999999999999,2.9492749999999996,0.9444543738103623,0.0
FIRM_0298,2024-02-24,Grain Milling,Joint Venture,9.0,196,Medium,969.53,61.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.67,3.0,4.0,4.0,3.0,3.5,57.6,35.42,21.37,28.63,14.5,4.0,150.0,55.5,59.9,3.0,1,4.59,4.0,0,0.65,4.0,93.57,5.0,6.0,7.0,7.0,6.0,3.0,4.0,7.0,1,5.88,0.6278,0.841975,3.691464,0.9909810013698617,2.47328088
FIRM_0299,2024-03-20,Fish Processing,Joint Venture,40.0,24,Small,182.87,26.4,4.0,3.0,4.0,3.0,3.5,4.0,,4.0,3.67,3.0,4.0,5.0,3.0,3.75,47.4,30.65,17.9,35.69,1.71,5.0,150.0,59.8,59.5,4.0,1,3.46,4.0,1,0.5,3.0,0.0,5.0,6.0,3.0,4.0,6.0,3.0,4.0,4.0,0,4.62,0.6496999999999999,0.871375,3.001614,0.966797390961869,0.9905326200000001
FIRM_0300,2024-05-19,Dairy Processing,Nigerian Majority JV,24.0,33,Small,201.31,18.2,2.0,4.0,4.0,4.0,3.5,3.0,3.0,4.0,3.33,5.0,4.0,3.0,3.0,3.75,12.9,43.65,35.37,41.09,1.93,3.0,150.0,34.3,48.6,4.0,0,3.14,2.0,0,1.37,2.0,13.62,5.0,5.0,7.0,5.0,4.0,3.0,3.0,5.0,1,5.12,0.5461999999999999,0.84755,2.7965439999999995,0.9280687889696584,0.9228595199999998
FIRM_0301,2024-05-24,Dairy Processing,Joint Venture,9.0,102,Medium,297.65,17.2,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.67,4.0,4.0,4.0,4.0,4.0,59.2,50.0,38.21,52.09,14.93,5.0,150.0,41.1,38.6,4.0,0,3.4,4.0,1,0.5,4.0,0.0,6.0,6.0,5.0,6.0,6.0,2.0,3.0,7.0,1,5.88,0.6676,0.9705250000000001,3.9254879999999996,1.1184391120985313,2.63007696
FIRM_0302,2024-04-17,Fish Processing,Fully Nigerian,9.0,193,Medium,1212.68,39.7,3.0,3.0,3.0,4.0,3.25,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.75,0.0,32.89,23.01,35.72,8.45,4.0,150.0,33.6,57.4,3.0,0,3.19,4.0,1,1.12,4.0,335.64,6.0,4.0,4.0,5.0,6.0,3.0,3.0,3.0,1,4.75,0.48999999999999994,0.83975,2.3274999999999997,0.7959493735751187,1.5594249999999998
FIRM_0303,2024-06-24,Fish Processing,Joint Venture,9.0,17,Small,98.81,20.2,3.0,3.0,1.0,4.0,2.75,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.5,48.7,38.86,27.76,44.19,0.9,3.0,150.0,48.8,48.9,4.0,1,3.0,5.0,1,2.71,3.0,53.09,4.0,3.0,5.0,5.0,6.0,2.0,3.0,,0,5.12,0.5836,0.81655,2.988032,0.8826535842916785,0.98605056
FIRM_0304,2024-04-14,Fruits & Vegetables,Joint Venture,60.0,58,Medium,443.33,22.9,3.0,3.0,4.0,4.0,3.5,4.0,5.0,4.0,4.33,5.0,4.0,3.0,4.0,4.0,52.5,44.65,30.51,41.17,9.81,5.0,150.0,46.6,53.7,4.0,1,3.76,4.0,1,0.5,3.0,57.92,7.0,6.0,4.0,4.0,6.0,3.0,2.0,5.0,1,5.38,0.6824999999999999,0.9379,3.671849999999999,1.1117941111652871,2.4601394999999995
FIRM_0305,2024-05-15,Bakery Products,Foreign Majority,17.0,248,Medium,1744.8,69.5,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.33,4.0,4.0,4.0,4.0,4.0,76.3,46.17,34.03,43.53,4.22,3.0,150.0,54.7,78.2,4.0,0,3.58,4.0,0,1.38,3.0,287.74,6.0,4.0,2.0,6.0,6.0,3.0,3.0,6.0,0,5.0,0.7888999999999999,0.8505,3.9444999999999997,1.0092053021094505,
FIRM_0306,2024-09-15,Other Food,Joint Venture,17.0,117,Medium,864.64,10.1,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.33,4.0,4.0,3.0,4.0,3.75,50.9,44.36,29.02,55.64,16.27,4.0,150.0,43.5,40.5,4.0,0,3.24,4.0,1,0.5,4.0,61.71,7.0,4.0,5.0,6.0,6.0,1.0,3.0,5.0,1,5.62,0.6252,0.8834500000000001,3.513624,0.9703138425693982,2.35412808
FIRM_0307,2024-09-07,Meat Processing,Nigerian Majority JV,28.0,66,Medium,395.21,28.0,4.0,3.0,2.0,4.0,3.25,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.25,18.0,31.02,24.7,40.04,9.99,5.0,150.0,45.4,70.3,4.0,1,2.68,4.0,1,1.17,3.0,116.16,7.0,6.0,5.0,6.0,6.0,4.0,3.0,3.0,0,5.25,0.5089999999999999,0.8893,2.6722499999999996,0.906575243948303,1.7904075
FIRM_0308,2024-05-08,Beverages,Nigerian Majority JV,15.0,54,Medium,320.94,49.1,3.0,4.0,3.0,3.0,3.25,3.0,3.0,4.0,3.33,3.0,4.0,3.0,4.0,3.5,39.5,28.97,19.52,43.96,6.25,3.0,150.0,49.2,52.8,5.0,1,2.81,3.0,1,1.1,5.0,178.79,5.0,4.0,6.0,6.0,5.0,3.0,3.0,5.0,1,5.12,0.591,0.7712249999999999,3.0259199999999997,0.8111442031416641,2.0273664
FIRM_0309,2024-01-27,Bakery Products,Foreign Majority,10.0,54,Medium,220.1,47.4,4.0,4.0,4.0,5.0,4.25,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,81.5,34.28,22.74,43.18,10.4,5.0,150.0,44.6,44.1,5.0,0,3.32,4.0,0,1.45,3.0,,6.0,5.0,3.0,7.0,5.0,4.0,3.0,6.0,0,5.12,0.8219999999999998,0.89255,4.208639999999999,1.0736772968256698,2.8197887999999995
FIRM_0310,2024-02-17,Beverages,Fully Nigerian,10.0,90,Medium,655.49,28.2,3.0,2.0,3.0,3.0,2.75,4.0,3.0,4.0,3.67,2.0,4.0,3.0,4.0,3.25,0.0,39.28,27.56,27.67,4.13,4.0,150.0,19.9,45.7,4.0,1,2.66,4.0,1,0.59,4.0,0.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,3.0,1,4.62,0.42,0.8671,1.9404,0.8062769119381274,1.300068
FIRM_0311,2024-08-04,Beverages,Nigerian Majority JV,12.0,25,Small,152.12,37.7,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,31.6,31.94,20.58,26.9,3.76,4.0,150.0,36.9,59.6,4.0,0,3.97,3.0,1,0.61,3.0,0.0,5.0,4.0,4.0,5.0,7.0,2.0,3.0,4.0,1,5.0,0.5848,0.8312999999999999,2.924,0.898299881455591,0.96492
FIRM_0312,2024-05-21,Dairy Processing,Foreign Subsidiary,12.0,6,Micro,99.24,48.5,4.0,4.0,5.0,5.0,4.5,5.0,4.0,5.0,4.67,5.0,4.0,3.0,4.0,4.0,94.9,41.81,30.25,49.24,1.56,5.0,150.0,65.8,61.3,5.0,1,3.26,4.0,0,1.47,2.0,0.0,7.0,7.0,5.0,6.0,7.0,2.0,3.0,7.0,1,6.25,0.8796999999999999,0.93015,5.498125,1.2441121207123806,0.0
FIRM_0313,2024-01-23,Dairy Processing,Fully Nigerian,22.0,132,Medium,532.52,24.5,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.25,0.0,35.52,23.25,38.85,14.08,4.0,150.0,31.5,35.3,5.0,0,3.24,3.0,1,0.58,4.0,,5.0,4.0,6.0,6.0,5.0,1.0,4.0,6.0,1,5.38,0.4375,0.846925,2.35375,0.8718709662795666,1.5770125
FIRM_0314,2024-01-02,Other Food,Nigerian Majority JV,13.0,147,Medium,449.79,5.1,3.0,3.0,2.0,2.0,2.5,3.0,4.0,4.0,3.67,4.0,2.0,4.0,2.0,3.0,14.4,30.77,22.94,39.79,7.2,4.0,150.0,27.9,43.4,4.0,1,2.64,2.0,1,1.59,4.0,152.65,5.0,4.0,4.0,5.0,5.0,2.0,3.0,5.0,1,4.88,0.4282,0.834275,2.089616,0.7942161788459462,1.40004272
FIRM_0315,2024-06-19,Confectionery,Foreign Subsidiary,22.0,8,Micro,74.52,58.4,4.0,3.0,4.0,3.0,3.5,3.0,4.0,4.0,3.67,4.0,3.0,3.0,3.0,3.25,90.8,31.09,25.41,54.38,0.63,5.0,150.0,59.9,46.4,4.0,0,2.64,4.0,1,0.5,2.0,22.73,4.0,5.0,4.0,5.0,7.0,3.0,3.0,6.0,0,5.12,0.7448999999999999,0.89125,3.8138879999999995,1.055404026468228,0.0
FIRM_0316,2024-03-07,Fruits & Vegetables,Foreign Majority,11.0,44,Small,135.84,13.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.5,63.9,48.64,31.89,47.8,0.95,5.0,150.0,45.9,64.9,4.0,1,4.44,5.0,1,1.05,2.0,,5.0,4.0,6.0,4.0,6.0,3.0,2.0,6.0,1,5.25,0.7867,0.951325,4.1301749999999995,1.151095425745858,1.3629577499999999
FIRM_0317,2024-05-14,Beverages,Joint Venture,13.0,161,Medium,1154.17,40.7,4.0,3.0,3.0,4.0,3.5,4.0,3.0,4.0,3.67,4.0,4.0,4.0,4.0,4.0,46.2,41.48,28.64,47.51,11.11,4.0,150.0,52.7,62.7,3.0,1,3.63,5.0,1,1.52,3.0,333.96,5.0,7.0,6.0,5.0,6.0,2.0,5.0,,1,5.5,0.6636,0.8753,3.6498,1.0215956511039745,2.445366
FIRM_0318,2024-03-23,Grain Milling,Foreign Majority,2.0,1752,Large,6917.37,7.4,3.0,3.0,5.0,4.0,3.75,4.0,4.0,3.0,3.67,4.0,3.0,5.0,3.0,3.75,87.2,50.0,36.38,50.02,27.28,3.0,150.0,59.5,46.9,4.0,0,3.13,4.0,1,0.76,3.0,883.23,7.0,6.0,3.0,5.0,6.0,2.0,3.0,7.0,1,5.62,0.7866,0.86595,4.420692,1.0880896562390923,4.420692
FIRM_0319,2024-08-14,Grain Milling,Fully Nigerian,25.0,55,Medium,133.02,13.4,4.0,3.0,3.0,4.0,3.5,4.0,5.0,4.0,4.33,4.0,4.0,5.0,3.0,4.0,0.0,42.23,28.25,33.97,9.03,5.0,150.0,26.8,47.9,4.0,1,4.33,4.0,1,2.07,3.0,0.0,6.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0,1,5.12,0.5249999999999999,0.9261999999999999,2.6879999999999997,0.9892881621493316,1.80096
FIRM_0320,2024-08-06,Grain Milling,Fully Nigerian,16.0,24,Small,145.15,31.1,2.0,3.0,3.0,2.0,2.5,3.0,4.0,4.0,3.67,4.0,3.0,3.0,3.0,3.25,0.0,29.81,22.26,30.89,3.99,4.0,150.0,32.3,52.6,4.0,0,2.62,3.0,0,0.6,4.0,71.95,6.0,6.0,4.0,4.0,4.0,3.0,7.0,5.0,0,4.38,0.40249999999999997,0.8301750000000001,1.7629499999999998,0.8047974404216612,0.5817734999999999
FIRM_0321,2024-01-05,Fish Processing,Foreign Subsidiary,27.0,119,Medium,331.09,35.2,4.0,4.0,3.0,3.0,3.5,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.5,97.8,44.26,32.65,31.74,5.19,4.0,150.0,72.5,46.4,4.0,0,2.91,4.0,1,1.03,3.0,42.65,4.0,6.0,6.0,7.0,7.0,2.0,3.0,6.0,0,5.88,0.7834,0.8922749999999999,4.606392,1.1378754878701633,3.08628264
FIRM_0322,2024-02-27,Fruits & Vegetables,Fully Nigerian,1.0,247,Medium,964.23,20.7,4.0,4.0,4.0,3.0,3.75,4.0,5.0,4.0,4.33,5.0,5.0,5.0,4.0,4.75,0.0,38.54,30.23,51.91,3.27,4.0,,24.3,46.7,4.0,1,4.5,5.0,0,1.7,5.0,198.78,6.0,7.0,4.0,6.0,7.0,3.0,3.0,4.0,0,5.5,0.595,0.8719250000000001,3.2725,0.9783031958528683,2.192575
FIRM_0323,2024-02-08,Fruits & Vegetables,Fully Nigerian,60.0,26,Small,223.27,68.2,2.0,3.0,3.0,3.0,2.75,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.25,0.0,42.54,27.96,49.05,1.11,4.0,150.0,34.0,35.7,3.0,1,4.02,5.0,0,0.5,3.0,0.0,5.0,5.0,5.0,7.0,7.0,4.0,3.0,7.0,1,5.62,0.49,0.87625,2.7538,0.9067537679449628,0.9087540000000001
FIRM_0324,2024-03-17,Beverages,Foreign Majority,11.0,85,Medium,246.87,61.9,4.0,4.0,3.0,4.0,3.75,3.0,4.0,4.0,3.67,4.0,4.0,4.0,5.0,4.25,76.1,40.97,25.85,46.59,6.15,4.0,150.0,52.1,61.0,5.0,1,3.57,5.0,1,1.8,4.0,44.02,6.0,7.0,6.0,5.0,6.0,2.0,2.0,6.0,1,6.0,0.7882999999999999,0.86705,4.729799999999999,1.1247621294957377,3.1689659999999997
FIRM_0325,2024-01-19,Oil & Fats,Foreign Majority,30.0,124,Medium,919.96,8.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.67,3.0,3.0,5.0,4.0,3.75,70.7,25.02,16.59,50.59,3.61,4.0,150.0,55.5,53.1,3.0,0,3.03,3.0,1,1.11,4.0,127.08,7.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,1,4.88,0.6846,0.804025,3.340848,0.8874428874961731,2.23836816
FIRM_0326,2024-07-08,Bakery Products,Nigerian Majority JV,5.0,19,Small,94.99,49.1,3.0,3.0,4.0,3.0,3.25,3.0,3.0,4.0,3.33,3.0,3.0,4.0,4.0,3.5,16.5,45.47,28.93,21.77,2.72,3.0,150.0,28.4,45.7,4.0,1,3.78,3.0,0,0.5,3.0,14.5,3.0,7.0,7.0,6.0,6.0,2.0,4.0,5.0,1,5.5,0.5219999999999999,0.8360000000000001,2.8709999999999996,0.8856713224572046,0.9474299999999999
FIRM_0327,2024-03-16,Fish Processing,Fully Nigerian,20.0,62,Medium,267.54,45.5,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.33,4.0,4.0,4.0,3.0,3.75,0.0,40.0,29.69,42.76,7.0,3.0,150.0,31.1,50.1,4.0,0,3.19,4.0,1,0.86,4.0,,6.0,6.0,3.0,6.0,7.0,3.0,3.0,4.0,0,5.25,0.4724999999999999,0.824225,2.4806249999999994,0.8234886815740692,1.6620187499999997
FIRM_0328,2024-08-08,Fish Processing,Fully Nigerian,5.0,326,Large,2106.82,36.1,3.0,4.0,3.0,3.0,3.25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.75,0.0,45.35,28.26,28.95,13.55,4.0,150.0,41.1,67.8,5.0,1,3.11,4.0,1,0.5,3.0,132.62,7.0,5.0,4.0,7.0,4.0,1.0,2.0,6.0,1,5.75,0.48999999999999994,0.8840250000000001,2.8174999999999994,0.9151305452843534,2.8174999999999994
FIRM_0329,2024-03-06,Beverages,Joint Venture,7.0,116,Medium,497.53,18.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.33,4.0,3.0,3.0,3.0,3.25,59.6,37.23,33.06,37.99,12.41,4.0,150.0,38.5,40.3,4.0,1,2.96,3.0,1,1.31,,27.44,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,1,4.38,0.6163,0.875725,2.699394,0.9150750662851082,1.80859398
FIRM_0330,2024-01-22,Grain Milling,Foreign Majority,56.0,109,Medium,317.61,59.4,4.0,4.0,3.0,4.0,3.75,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.5,65.3,44.03,34.71,42.36,6.05,5.0,,36.3,38.0,4.0,0,4.81,3.0,0,0.72,2.0,17.79,6.0,3.0,5.0,6.0,7.0,2.0,2.0,5.0,1,5.5,0.7733999999999999,0.94685,4.253699999999999,1.1511735900600506,2.849979
FIRM_0331,2024-06-06,Beverages,Fully Nigerian,10.0,59,Medium,299.03,28.4,4.0,2.0,2.0,3.0,2.75,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,36.98,25.92,46.25,12.0,4.0,150.0,17.1,52.1,5.0,0,3.22,4.0,1,0.65,,81.26,6.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,1,4.75,0.4725,0.8572500000000001,2.244375,0.8358199211319652,1.50373125
FIRM_0332,2024-07-05,Bakery Products,Foreign Majority,14.0,22,Small,189.4,65.5,4.0,3.0,2.0,4.0,3.25,3.0,3.0,4.0,3.33,3.0,4.0,4.0,3.0,3.5,55.1,42.7,32.49,42.37,2.19,4.0,150.0,34.8,51.4,4.0,1,3.53,4.0,0,1.34,2.0,25.69,4.0,4.0,4.0,6.0,5.0,1.0,2.0,5.0,1,5.12,0.6377999999999999,0.887975,3.2655359999999996,0.9900733463286578,1.07762688
FIRM_0333,2024-01-21,Dairy Processing,Fully Nigerian,24.0,216,Medium,1581.5,14.2,4.0,3.0,4.0,3.0,3.5,5.0,3.0,5.0,4.33,3.0,4.0,4.0,3.0,3.5,0.0,34.96,19.56,53.55,9.93,,150.0,36.0,47.9,5.0,0,3.22,3.0,1,0.75,4.0,210.49,6.0,6.0,4.0,3.0,5.0,3.0,3.0,,0,4.88,0.48999999999999994,0.8863000000000001,2.3911999999999995,0.9045040634678344,1.6021039999999998
