firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,survey_date,respondent_position,response_completeness,response_time_minutes
FIRM_261,Large,5,550,50000.0,Beverages,Local Private,3.9755657604213894,3.3277216678956667,2.394610900972243,3.6090586542492478,4.055293959944138,4.075251903041495,4.126298987958858,3.5320040188753126,3.392986458514459,3.469495076794855,2.081973690713131,3.6719502281419416,30.10170414452553,0.8612442077311706,0,3.0053360137309824,27.59,15.72,8.8,1.99,8.6,4.2,2.2,2.9,2.4,2.8,5.4,1.8,3.44,1,Joint Venture,7.86,USA,2024-03-20 05:13:02.608695652,General Manager,0.8820569462278869,30
FIRM_262,SME,12,10,999.0,Beverages,Local Private,3.541755489497348,2.2497678321920827,2.4785130529153667,3.1364230232111026,4.518348154187136,3.504103157390279,3.1550995443399206,2.9325815582681285,2.8424822469945368,2.8920374702880878,3.227297048772365,3.293020035108363,29.430031830034668,1.602879049271785,0,4.1880664450386265,24.05,15.15,22.8,2.31,9.0,4.2,2.0,2.3,4.1,3.0,2.9,2.8,3.33,1,Greenfield,27.6,UAE,2024-03-20 11:14:14.849498328,General Manager,0.8900810915134854,54
FIRM_263,SME,25,18,460.4,Dairy Products,Local Private,2.6830181521249576,3.27690191689755,2.275427276066882,4.704380558652392,2.9769957816617203,3.2364225397217115,3.8264422774694045,4.009176592974681,3.9753434019568976,4.353863132141416,1.0,5.0,45.40469135895175,0.8911470412022996,0,2.0345272040675164,23.95,15.45,13.9,0.79,7.5,3.1,2.0,2.3,5.5,6.0,4.3,2.2,3.06,1,Greenfield,10.1,South Africa,2024-03-20 17:15:27.090301004,Operations Manager,0.8849881482733822,25
FIRM_264,SME,8,27,999.0,Meat Processing,Local Private,4.62024871408761,4.563029116009613,2.3513600125926,4.5584157801718845,3.374335398543472,3.3613644858577443,3.940638057818931,3.199430913979225,3.1106684652031107,3.855414202808442,5.0,2.2329978213024084,78.92152841183623,0.26889753821948875,1,3.076915937694057,14.59,8.72,0.3,4.18,6.4,3.0,4.8,2.4,4.2,4.3,3.8,4.7,3.8,0,None,0.0,None,2024-03-20 23:16:39.331103679,CEO,0.9272473605543708,32
FIRM_265,SME,6,31,999.0,Fruits & Vegetables,Joint Venture,2.2450905345948162,3.414620541807173,3.03953953895558,2.9273555447054695,3.626870782474577,3.8998216846626663,3.855819046265276,5.0,3.109534230262794,3.8855419159050713,3.2841287043836314,3.466291531826978,36.56709105496853,1.7799386244732978,0,4.083543870940375,19.46,15.39,5.1,7.7,6.9,2.6,2.3,3.1,2.7,2.9,2.7,5.3,3.4,0,None,0.0,None,2024-03-21 05:17:51.571906355,General Manager,0.898274126225362,31
FIRM_266,SME,12,54,999.0,Bakery Products,Local Private,3.9353233388880016,3.5614906340030785,2.4558160098003237,3.1793298307466435,3.3297478873253428,3.654009547352402,2.8394770537582863,4.04230432501271,1.8083748278408973,2.230458948966625,2.8637644843094603,2.5237190911696383,44.56459031875383,1.4894740979250947,0,1.735595952517828,15.44,12.88,4.1,1.01,6.9,1.0,2.1,2.0,3.7,4.5,2.9,3.0,2.6,0,None,0.0,None,2024-03-21 11:19:03.812709030,CEO,0.8731234074438012,37
FIRM_267,SME,5,38,999.0,Meat Processing,Local Private,4.000465854434383,2.517884664379194,3.7138468591413583,3.2408419475132857,4.840961945502085,3.1843320143519067,3.619490785816951,3.3516110184676293,3.1338480257895984,3.0285504180348677,3.9997244880610614,2.2176417117102205,50.677979755179926,0.45378503781727486,1,1.184299698645392,25.1,14.75,3.0,4.17,9.1,2.2,3.5,2.4,4.9,2.1,3.3,2.5,3.53,1,M&A,8.75,Netherlands,2024-03-21 17:20:16.053511706,CEO,0.9179760117840824,9
FIRM_268,Large,45,250,27462.97,Sugar & Confectionery,Local Private,2.663503832738684,2.9685470143723656,4.438521539802335,2.9386724190723017,3.285936743703924,3.4840580127776577,3.791312236843729,3.3331688515668234,3.9354434164169447,2.8295806461513666,5.0,2.990219576668525,29.89902037105715,1.2024821019403593,0,1.4498731669566414,23.0,17.25,4.8,5.31,9.2,4.8,3.6,4.9,2.5,4.7,1.0,2.0,3.16,0,None,0.0,None,2024-03-21 23:21:28.294314381,CEO,0.981086085817775,21
FIRM_269,Large,13,487,28076.61,Meat Processing,Local Private,4.313972240051463,3.137362533773244,2.5779520827669615,3.456019987222501,3.46667193230788,3.655003920803405,3.5057427735263538,3.644233476031847,2.0639378478999753,2.194958761879481,3.657821309047244,3.1236172314663326,72.23735196967507,3.188581464927305,0,2.2790134597544105,19.68,16.86,3.9,2.82,7.6,5.6,4.6,3.9,3.5,5.8,4.2,3.7,3.96,1,Greenfield,21.74,UK,2024-03-22 05:22:40.535117057,General Manager,0.9355829282424958,11
FIRM_270,SME,7,53,999.0,Beverages,Joint Venture,2.999962788320838,3.177599432270636,3.3154640504818396,2.6933743448899277,3.922633418961786,2.1098861339096318,1.8308178733031322,3.5562988467869503,4.3244958212469475,3.4241477655511905,3.7436944061187822,5.0,29.832590537323018,1.7852758711566463,1,2.5292141759802322,20.0,17.8,4.5,4.03,8.2,5.4,3.3,1.8,3.3,5.1,3.0,2.7,3.2,1,M&A,29.19,USA,2024-03-22 11:23:52.775919733,Operations Manager,0.9817503408831381,11
FIRM_271,SME,15,51,999.0,Sugar & Confectionery,Local Private,3.4309549034238858,4.297150656502638,3.5497165992726405,2.3955077320499787,3.0787102843543463,3.920717680352089,3.628391699178784,4.370100265317973,2.8082939758548737,2.6161188179981654,2.8437590269108206,2.8342687658851182,54.02058737820027,0.20388235224053067,0,3.209377174133055,19.03,19.15,31.0,1.15,7.6,4.9,3.5,3.9,2.9,7.0,4.3,2.8,3.33,1,Greenfield,8.61,South Africa,2024-03-22 17:25:05.016722408,Production Manager,0.8793808277618705,26
FIRM_272,SME,12,78,999.0,Dairy Products,Foreign,3.408257471016977,3.7903837425075873,3.524802043827347,3.7981689791202147,3.5625915729462414,2.9141951426982353,5.0,3.811849701846428,2.0122304884614595,3.689863446865213,2.5443216712963572,1.9828391434637849,56.38969866270703,1.5882413210447586,0,1.3271260213711689,27.31,16.58,0.7,7.38,9.3,2.6,3.1,3.6,3.7,1.5,3.6,5.2,4.04,1,Joint Venture,3.46,South Africa,2024-03-22 23:26:17.257525084,Operations Manager,0.8750460810508831,26
FIRM_273,Large,11,612,50000.0,Meat Processing,Joint Venture,3.092553006823562,2.6219794301440773,3.168359741124479,3.8036236673774484,3.990471956750105,2.7926673177559787,3.211968584994414,3.2610209566548836,3.897632076920244,2.1368275933951013,2.176625011594609,3.245709645744947,59.62881757399303,2.4262847619772065,0,4.1672723829063925,20.33,19.85,20.4,5.79,7.7,2.4,1.5,2.8,3.4,4.4,2.9,3.1,2.81,0,None,0.0,None,2024-03-23 05:27:29.498327759,General Manager,0.936336568854763,25
FIRM_274,SME,8,47,999.0,Meat Processing,Local Private,3.848646618527826,3.572553344902403,3.76841417652375,2.6565473922720058,3.600283757370493,2.418858957022503,2.917538321715743,4.83426441109347,2.6132057642617306,4.647136551557639,1.7912768091140037,1.1328239662082684,49.497992635790595,3.1472093778239696,1,5.0,14.47,9.98,5.2,6.31,5.9,1.6,2.9,2.1,4.1,2.3,3.3,4.0,3.39,1,Greenfield,1.94,Netherlands,2024-03-23 11:28:41.739130435,Operations Manager,0.9194993352319409,14
FIRM_275,Large,8,389,29518.32,Grain Milling,Joint Venture,3.8347909764417705,3.7487552239477493,3.5340240574125916,4.01628434461008,3.743967884660031,2.344275251492477,3.7986788477691187,3.729584998912134,3.659514887486108,2.2933006072671445,1.9442844903305532,2.9172388956561606,23.440576995311957,1.983740380296158,0,1.5304857579713547,14.85,9.72,7.8,0.64,7.9,3.1,3.3,2.0,4.6,4.0,3.3,3.5,3.4,0,None,0.0,None,2024-03-23 17:29:53.979933111,Production Manager,0.9490258962470435,21
FIRM_276,SME,3,10,999.0,Meat Processing,Local Private,1.8011744214094554,4.198104326964886,1.986103819905432,2.794737816667735,3.4824007325309774,2.6511867478213977,3.7499025683732574,4.161303805581338,2.6082413677414626,3.2973721034803924,1.2143884392227184,3.0144227540656443,73.3801730540114,0.3313021639419903,1,5.0,18.44,13.72,14.2,3.62,6.8,3.9,2.6,3.1,2.2,4.2,4.9,1.9,3.2,0,None,0.0,None,2024-03-23 23:31:06.220735786,Operations Manager,0.9691940186540172,17
FIRM_277,SME,33,46,999.0,Beverages,Local Private,4.243472194302522,4.506378480597862,3.882240457950346,3.5025321904303848,2.89131781449154,3.103685329658657,4.454188132333131,3.3350640955331445,2.8401738564700962,3.8126733793492606,2.6165414042464743,3.71514034465069,5.0,2.47694401111819,0,5.0,20.88,13.37,3.6,1.24,6.7,2.6,1.2,2.0,3.6,7.0,3.2,1.4,2.14,1,Greenfield,7.84,Germany,2024-03-24 05:32:18.461538462,Business Development Manager,0.9626960943478264,25
FIRM_278,SME,20,39,999.0,Meat Processing,Local Private,1.8700064095714606,2.689434065720492,3.898561753540068,3.9562752100899647,3.992955926803543,4.967281396268598,2.4937054752728898,3.9178693766467143,3.3935602043342916,2.5864236128198987,1.0,3.8762600244850622,38.152706221538715,2.2623237264114637,0,2.523077007039317,16.12,12.47,4.5,7.86,8.4,4.3,1.7,4.1,3.4,4.1,3.4,3.9,3.53,0,None,0.0,None,2024-03-24 11:33:30.702341137,Business Development Manager,0.9913391760487842,36
FIRM_279,Large,16,462,50000.0,Bakery Products,Foreign,4.026036963473326,2.8323997421527634,2.4130425062392766,3.2731099482370296,4.852959842988344,3.2318842268733574,4.085104202059994,3.8866659946859174,3.1908970575900057,3.8672217790896557,2.910008176558082,2.546787342983054,45.73777903322995,0.04946033661945551,1,2.225753505748626,29.85,17.27,4.2,1.03,9.8,4.6,3.1,4.4,3.7,4.1,1.6,5.3,3.8,1,Greenfield,60.57,France,2024-03-24 17:34:42.943143813,Finance Manager,0.9097384613735517,10
FIRM_280,SME,12,11,999.0,Sugar & Confectionery,Government,4.101364109462067,2.5196954987597686,3.134144051902842,3.6637927297129074,3.8110409784700625,3.724425074387622,3.9723376490011706,2.5662104247423088,1.0,1.9937347619796255,2.660036331153424,2.8644473868330604,48.892405783488435,1.0611985727701283,0,1.4318475600914946,22.97,15.31,3.8,2.92,6.3,3.2,4.4,2.9,3.5,5.6,3.0,3.7,3.3,1,Joint Venture,13.62,Netherlands,2024-03-24 23:35:55.183946488,Business Development Manager,0.8809580113372271,20
FIRM_281,Large,5,250,50000.0,Fruits & Vegetables,Local Private,2.3272268558278415,3.236186098625113,3.7149960935299626,2.8868562848899426,3.9351584703485294,3.8803369705544304,3.386282770447563,4.909165066276384,1.7787562599056082,4.406905929264305,2.861628828225357,2.310491252450396,29.428535917151528,0.8097812871761355,0,4.603132025479717,23.17,18.47,20.8,0.14,9.0,2.2,5.4,4.2,2.5,4.1,4.8,4.1,3.87,0,None,0.0,None,2024-03-25 05:37:07.424749164,Operations Manager,0.9326368959921829,32
FIRM_282,Large,6,683,34044.6,Beverages,Foreign,2.871348569636332,3.726450862112434,2.9116175623785745,3.142826733257522,4.215633653070116,3.691745630351094,3.770949854337352,4.474386676553529,3.829409984790815,3.1127343384691826,2.1256552729780083,1.9847437006730755,53.31928207885957,2.2137651725127077,0,2.654994072963605,28.98,19.27,14.1,2.91,7.5,5.5,3.0,2.4,5.0,6.8,3.6,2.4,3.3,0,None,0.0,None,2024-03-25 11:38:19.665551840,General Manager,0.8666114680286778,6
FIRM_283,SME,3,32,999.0,Grain Milling,Local Private,2.3154362652112517,4.091134161612371,4.06568024298941,3.1353124552957277,3.0384017020719805,3.5457895774918047,4.323565985278686,3.4616828103124075,2.767863411098453,2.5632297328280087,5.0,3.2789053014425713,51.625807354258754,0.4870390072523919,1,2.871374416356863,22.74,15.92,0.9,0.65,7.4,3.8,2.3,2.1,5.4,5.1,1.8,4.5,3.26,1,Greenfield,58.89,France,2024-03-25 17:39:31.906354515,Production Manager,0.8933276684997447,34
FIRM_284,SME,7,57,271.01,Beverages,Local Private,3.0280631757690117,3.346834283450234,5.0,2.702737322767809,4.821508794877763,2.7632943654805286,4.19785230402276,3.038638155726487,2.376268697228578,2.830736404815309,4.196127490198345,1.8537730062630606,59.37902579749703,1.78745405039469,0,1.2074571961635971,17.29,13.32,0.9,3.77,7.4,6.1,2.7,4.1,4.0,5.4,1.9,4.5,3.7,1,Greenfield,12.41,UK,2024-03-25 23:40:44.147157191,Production Manager,0.8811832082894716,4
FIRM_285,Large,4,409,50000.0,Bakery Products,Local Private,2.953572572651407,3.176106733721609,2.3926125706285157,3.158580669507374,3.921397277853681,4.615649283795449,2.585584550341017,3.9085369682821316,1.5414259847425256,3.8280273424534474,1.331003249906805,2.626835789485323,58.88285896438538,4.888434688339587,0,4.6938225206739865,18.02,15.15,4.5,2.05,7.8,3.9,1.8,4.6,4.1,1.6,2.2,2.6,3.66,1,M&A,4.51,USA,2024-03-26 05:41:56.387959866,Finance Manager,0.9094845575195621,9
FIRM_286,SME,39,33,999.0,Grain Milling,Government,3.8237284258154722,3.5062305945741183,1.8570598571616026,2.0611053609090026,4.7791141394534655,4.86503765054652,4.156126549404387,3.7520186196486383,1.8202636787241515,2.5739902373346055,2.956154896169588,2.1043434360906863,52.902590242808834,3.1970194089114448,0,2.0877259886279305,25.79,14.17,0.8,1.65,8.4,4.0,4.2,5.1,3.6,7.0,4.3,4.0,3.74,1,M&A,10.93,Other,2024-03-26 11:43:08.628762542,Production Manager,0.8666824862503323,19
FIRM_287,SME,24,70,999.0,Meat Processing,Local Private,4.248246996895687,2.815399968858984,3.3734367360443884,2.907077002286316,3.3601802026856062,2.42213891411412,3.448249115973985,3.913401369137938,1.0,2.4255780795195,2.031193242768944,3.4947148676612336,62.85959259993364,5.088236813857433,1,0.9632855010548191,22.71,16.8,7.7,8.01,6.6,2.6,6.0,3.3,4.5,3.3,4.2,1.5,3.83,1,Greenfield,7.29,South Africa,2024-03-26 17:44:20.869565218,Business Development Manager,0.8547762616822147,16
FIRM_288,SME,14,21,92.25,Fish Processing,Local Private,4.316547048631965,4.862677105186341,3.7494062546135294,3.0720996053042633,4.890837153534695,2.8831799863795347,3.558299278412412,3.814946437716454,2.798719281298467,2.9006170621746357,1.5840723006218447,4.621287089339839,49.47052979580395,7.679959828241213,0,2.3720559503299024,22.95,15.24,1.2,11.7,9.1,3.3,2.3,3.8,1.1,4.2,1.0,4.2,2.79,1,M&A,14.09,Netherlands,2024-03-26 23:45:33.110367893,Operations Manager,0.9485191006945047,15
FIRM_289,SME,6,35,999.0,Grain Milling,Local Private,2.750265578737358,2.274637281017359,2.892220263539708,3.0950561980036957,4.265093296420869,3.404132760336096,3.5585575928013555,4.003744593583556,2.301562419418953,2.040734098507029,1.2259207217636716,1.828570815477002,23.351857507920297,0.02145492203366221,0,1.2795462579361312,15.65,11.72,5.9,0.43,7.7,1.9,1.7,3.2,3.5,3.3,3.0,2.8,2.97,0,None,0.0,None,2024-03-27 05:46:45.351170569,Finance Manager,0.9415373467434707,52
FIRM_290,SME,5,22,999.0,Dairy Products,Local Private,3.032622501004378,3.529318405227007,4.407934596988931,3.106802043303377,4.131824051511415,2.9248235435628662,3.379805608961392,4.568383419635084,1.9334121090146847,4.7384895171476344,3.1754383598351796,1.3322833653921877,20.84297305001189,1.9496481147072686,0,5.0,22.74,17.76,0.1,1.7,8.3,2.2,4.5,4.4,2.9,2.8,3.3,2.1,3.51,1,Greenfield,35.64,UK,2024-03-27 11:47:57.591973244,Production Manager,0.9562538404057992,8
FIRM_291,Large,11,324,50000.0,Grain Milling,Local Private,1.8532494462232398,4.816524353460747,1.8952547802490762,3.250588640111897,3.9404146726118885,3.9541758874191055,4.453365997685652,4.040861923077188,2.8318765748320467,2.5902448679067493,1.9504817414234688,2.8876018031849395,47.407154102563645,1.0649137964176394,0,5.0,20.97,12.19,3.0,4.73,7.4,4.7,3.6,3.4,3.6,2.5,1.9,3.8,3.79,1,Greenfield,29.07,Other,2024-03-27 17:49:09.832775920,Production Manager,0.9490579660407016,26
FIRM_292,SME,25,25,855.87,Grain Milling,Local Private,2.555303946803049,3.4047598911919983,3.7236267607284503,3.683553214468851,3.6508828291553304,3.090209458315371,3.4330256321206303,3.0702067006540354,3.263970630852738,3.8484551075623634,3.7646086264277248,3.0141280163619824,21.929251675308358,3.9301480827577677,0,2.4249614640786414,21.8,13.06,9.0,3.27,6.7,3.5,3.6,3.8,4.6,4.3,2.6,1.5,3.33,1,Greenfield,9.17,Germany,2024-03-27 23:50:22.073578596,Operations Manager,0.8671442021713575,53
FIRM_293,Large,3,450,50000.0,Fish Processing,Joint Venture,3.9718813064779663,3.2669726754989536,2.554725261316996,3.999613659306018,4.520318995084323,5.0,2.604363097293465,4.5175377116274715,4.993197932209945,3.2885230752829955,3.7931604359834834,3.196793376081568,5.9722211784319965,0.5802092141992129,0,5.0,30.1,16.19,5.3,4.52,9.4,3.3,5.3,1.7,3.5,1.4,4.7,3.8,4.13,1,M&A,70.4,China,2024-03-28 05:51:34.314381271,Production Manager,0.893661832206347,33
FIRM_294,SME,20,22,842.1,Fruits & Vegetables,Local Private,4.4924662588385855,3.149788204032701,4.647440115586567,2.780187818521386,3.884215921908828,4.433384016040518,3.185176115224217,4.684368738092973,1.3881165804367863,2.2139193545662286,4.211305823732594,2.5983115362890894,71.27854456982972,7.929739128389395,0,5.0,20.08,12.95,30.6,2.19,6.8,2.9,1.4,2.6,3.1,3.9,3.6,2.2,2.84,1,Joint Venture,8.24,South Africa,2024-03-28 11:52:46.555183947,Business Development Manager,0.8694289914850528,25
FIRM_295,SME,7,90,999.0,Fruits & Vegetables,Local Private,2.2125209024960624,3.2737258227663144,4.893263817851307,2.3374393156886843,2.6197581778477086,3.7488018214425507,3.6429557734483806,5.0,4.059381043300522,3.094640761708544,1.7623745573184861,2.819424631057111,80.0,1.9023232799501475,1,0.5,14.12,13.13,16.6,5.98,7.6,3.3,1.4,3.8,2.1,5.7,2.5,1.9,2.47,0,None,0.0,None,2024-03-28 17:53:58.795986622,CEO,0.9764458603072845,23
FIRM_296,SME,8,16,999.0,Meat Processing,Local Private,2.7260285926776846,4.360993932273571,2.410009070994987,2.4663644702055176,3.1296881229757982,4.3188903843238124,4.48337182743764,3.0259035800562413,3.873101561015072,3.8056025013796733,3.2229021717612114,3.330759369486542,23.875453446191596,3.155272015161826,1,1.4518351351889769,16.64,11.75,3.6,2.81,8.6,5.2,3.0,3.7,3.4,5.1,2.9,3.5,3.51,1,Greenfield,23.63,India,2024-03-28 23:55:11.036789298,General Manager,0.9620355483033285,15
FIRM_297,SME,13,28,999.0,Grain Milling,Joint Venture,3.1788753944328585,1.8516966620693451,2.605398577682278,2.9102376630440583,3.6884925486843514,4.374130297050116,3.982475747959067,3.845729207890165,2.1209072606232993,2.930564798422324,3.395699638306531,3.936387803380355,31.476997393533924,0.17897335492537692,0,2.7442728460050194,25.14,14.41,0.4,3.43,7.5,4.0,3.3,3.9,4.2,4.8,2.8,3.2,3.51,1,M&A,8.21,USA,2024-03-29 05:56:23.277591973,Operations Manager,0.8802290504377364,14
FIRM_298,SME,6,23,999.0,Bakery Products,Foreign,3.4241289270556856,4.473403590907427,3.873629098281822,3.0184629457467924,3.985999389899333,3.20523675835923,2.819571777002365,2.450740778086608,3.103235954586031,4.173801651265926,2.1784040073856388,1.2404561067135453,25.737623914038494,0.4053535753844695,1,1.7732812682562287,20.62,13.4,14.9,0.65,8.5,2.4,2.7,3.0,2.7,2.9,3.4,5.0,3.47,1,M&A,38.77,Netherlands,2024-03-29 11:57:35.518394649,Business Development Manager,0.901196386073484,7
FIRM_299,SME,11,105,999.0,Meat Processing,Local Private,2.5523171840626833,2.4032299932848984,2.751582415189437,2.684003147042034,3.7660469066600624,3.0286479288206247,5.0,4.031889493827526,2.4423667506623845,4.019363853503678,1.8510508468678375,2.667954504871684,47.76560424209206,2.840974031986365,0,1.3546308678704675,20.05,11.05,19.4,2.56,7.2,5.0,6.4,2.2,1.5,2.0,1.4,2.0,3.5,0,None,0.0,None,2024-03-29 17:58:47.759197325,General Manager,0.9949922488396321,35
FIRM_300,SME,5,38,999.0,Dairy Products,Foreign,3.539248835571272,3.2133433695359095,3.0591299038609856,2.2631066686000842,4.531382473876198,3.6547001440787534,3.7118202487823835,3.3710798210999364,3.085688580418739,3.9270233691924963,4.470472732353571,3.192427914546957,23.367316322259633,0.04446365579278591,1,5.0,18.57,10.89,13.7,4.77,6.2,5.9,2.8,2.8,5.8,5.7,2.3,4.9,3.83,0,None,0.0,None,2024-03-30 00:00:00.000000000,CEO,0.9391239036819478,8
