node_id,x,y,sigma_baseline,sigma_optimized,delta_sigma
1451,64.388216,20.388645,46.451996,50.392393,-3.940397
1452,65.582430,20.826074,46.809886,50.017828,-3.207941
1453,67.923362,20.416173,48.797068,50.392509,-1.595442
1454,68.945163,20.263311,49.825737,52.411344,-2.585607
1455,69.879934,20.794943,43.840813,51.070849,-7.230036
1456,72.266819,20.418009,49.314213,52.524024,-3.209811
1457,73.787817,20.364193,47.102084,51.117635,-4.015552
1458,75.693048,20.562078,54.516633,55.431596,-0.914963
1459,77.140730,20.748466,51.515337,52.071274,-0.555936
1460,78.529892,21.231755,51.246306,49.752323,1.493983
1461,79.836792,20.765412,54.840322,51.812915,3.027407
1462,81.774028,20.865193,54.175629,53.177919,0.997710
1463,83.214232,20.365452,51.210198,57.225869,-6.015671
1464,84.927884,20.209481,54.692264,55.198210,-0.505947
1465,86.911267,20.535941,55.190609,55.494108,-0.303500
1466,88.868318,20.549392,54.972871,54.973436,-0.000565
1467,90.118401,20.193688,61.759220,62.828114,-1.068895
1468,90.355521,20.464653,63.742497,59.651004,4.091493
1469,91.561952,20.637037,69.770906,64.835584,4.935322
1470,92.501847,20.625359,72.460250,72.788360,-0.328110
1471,92.674208,20.668528,80.280259,71.164274,9.115985
1472,93.531223,20.604531,84.009013,70.328777,13.680237
1473,94.290121,20.365139,91.216504,74.502279,16.714225
1474,94.764531,20.363071,96.550268,81.667184,14.883084
1475,95.908770,20.157556,104.564226,86.025096,18.539130
1476,96.392287,21.052674,111.719597,93.242893,18.476705
1477,97.268717,20.521276,117.144672,96.664974,20.479698
1478,97.590895,20.449785,118.205750,98.537868,19.667882
1479,98.440191,20.238604,127.031456,99.735931,27.295525
1480,99.502429,21.397939,132.464038,107.815294,24.648744
1481,99.888150,20.195243,131.190727,111.031607,20.159121
1482,0.518089,22.112725,135.869858,105.940883,29.928975
1483,0.594395,22.366130,132.082716,107.401709,24.681007
1484,1.495977,22.421443,125.782307,104.411061,21.371246
1485,2.422634,22.528759,126.959368,99.226529,27.732840
1486,2.431633,22.783662,128.268523,97.721293,30.547230
1487,3.043186,22.393227,121.504855,93.499011,28.005843
1488,3.828017,21.924570,108.885797,88.185498,20.700298
1489,5.378775,22.164296,90.154579,81.058268,9.096311
1490,5.548728,22.333729,88.579594,77.554372,11.025222
1491,7.196031,22.861847,71.711478,62.292553,9.418925
1492,6.973583,21.822038,77.719062,71.283079,6.435984
1493,7.912508,22.602152,74.751013,65.250824,9.500188
1494,9.034062,22.295354,64.050482,64.575691,-0.525209
1495,9.887542,22.492728,61.552239,59.753554,1.798685
1496,10.618451,22.210781,62.074063,53.733298,8.340765
1497,11.995163,21.988650,54.938737,50.122115,4.816621
1498,13.572525,22.466641,59.148260,52.604085,6.544175
1499,15.075717,22.437709,58.183814,52.282124,5.901690
1500,16.764121,22.532996,52.163618,55.718085,-3.554467
1501,17.997910,22.237388,50.815165,53.230392,-2.415227
1502,19.550459,22.061433,53.611509,55.860581,-2.249072
1503,21.427559,21.773743,50.617191,49.525995,1.091196
1504,23.010169,22.487191,47.248427,54.211267,-6.962839
1505,24.557909,22.368546,52.759444,53.239388,-0.479944
1506,26.535447,21.951645,52.192472,46.232816,5.959656
1507,28.245775,22.079807,48.506765,53.876508,-5.369743
1508,29.618359,22.101352,44.210383,50.310098,-6.099715
1509,31.667749,21.796484,43.712838,50.779467,-7.066629
1510,32.514636,21.996075,46.229152,47.037154,-0.808002
1511,34.431698,21.901230,43.816856,51.841728,-8.024873
1512,35.907402,22.117636,43.050245,44.873773,-1.823528
1513,37.195141,22.019770,45.946381,49.622433,-3.676052
1514,39.362951,21.753278,44.620928,49.293678,-4.672750
1515,40.983884,22.848156,43.854332,42.978031,0.876301
1516,43.107096,22.617142,37.501667,50.172615,-12.670948
1517,44.474958,22.007673,39.661331,46.315837,-6.654506
1518,45.611111,22.323106,41.658796,46.804632,-5.145837
1519,48.107248,22.366619,40.437012,41.064391,-0.627379
1520,49.549984,22.598705,42.705989,49.832208,-7.126219
1521,50.990956,21.995798,40.885934,42.255404,-1.369470
1522,52.381034,22.569011,43.673220,47.218538,-3.545318
1523,53.793801,22.077008,41.369873,42.917502,-1.547629
1524,55.602624,21.840621,43.431223,44.395971,-0.964748
1525,57.673563,22.458620,39.648419,47.528695,-7.880276
1526,59.544968,22.628607,40.956080,48.363297,-7.407216
1527,61.075218,23.017752,43.333375,42.589151,0.744224
1528,62.098243,21.881462,47.127299,50.096976,-2.969678
1529,63.541666,22.451055,44.846202,49.778004,-4.931802
1530,65.552470,22.118439,44.288533,45.845071,-1.556538
1531,66.612325,22.476387,48.065802,52.173658,-4.107855
1532,68.872461,21.800232,41.168019,46.006211,-4.838193
1533,70.363882,21.862548,43.808996,48.533591,-4.724595
1534,71.901005,22.008617,49.716231,51.679936,-1.963705
1535,73.195058,22.265069,48.458974,48.561777,-0.102803
1536,75.460202,22.049055,51.251602,52.266504,-1.014903
1537,76.778965,22.439096,50.175616,52.317866,-2.142249
1538,78.220454,22.549448,51.994371,51.597158,0.397213
1539,79.342403,22.421253,49.092613,54.544582,-5.451969
1540,81.828480,22.727016,53.314278,52.354065,0.960213
1541,84.001063,22.366127,55.459172,54.280795,1.178377
1542,85.600419,21.876310,57.162806,57.382496,-0.219690
1543,86.597565,22.650392,59.626753,56.707844,2.918909
1544,88.186683,22.059832,57.734731,58.426670,-0.691939
1545,90.140632,22.514505,63.180117,57.066633,6.113484
1546,90.414770,22.713500,59.742734,61.926932,-2.184198
1547,91.519109,22.378386,67.868153,62.160067,5.708086
1548,92.372681,21.792532,74.355040,64.905987,9.449053
1549,93.225223,21.965916,83.911065,72.153339,11.757725
1550,93.541382,22.638203,82.249534,71.665458,10.584075
1551,94.224612,22.190643,91.946777,79.993734,11.953043
1552,94.736605,22.265251,94.728869,83.189623,11.539247
1553,95.466222,22.469027,101.237483,80.953598,20.283885
1554,96.360628,22.450276,110.682587,89.147667,21.534920
1555,97.253067,22.325019,116.626974,92.527020,24.099955
1556,98.131218,22.178779,122.493796,98.930388,23.563408
1557,98.330475,22.147579,120.393871,101.937861,18.456010
1558,99.733521,22.498749,128.324127,102.969742,25.354385
1559,99.918663,22.407450,127.844131,102.161437,25.682695
1560,-0.006410,23.888327,132.709330,110.142735,22.566595
1561,0.490122,24.290151,134.555118,100.816230,33.738888
1562,0.701299,23.926807,134.679519,109.362211,25.317308
1563,2.408071,23.710019,123.816288,98.482472,25.333816
1564,3.078196,23.737826,119.635751,95.640948,23.994803
1565,3.487030,23.671895,114.488668,91.822875,22.665793
1566,4.305812,23.883794,103.551075,91.219961,12.331114
1567,5.154782,24.335635,93.852751,78.148316,15.704435
1568,5.245522,23.723989,94.934357,80.721606,14.212751
1569,6.269856,24.022060,85.185837,75.139088,10.046750
1570,7.381137,23.768510,77.747995,63.548295,14.199699
1571,7.480856,23.887425,76.446317,64.750033,11.696284
1572,8.659496,23.512505,64.604334,61.757332,2.847002
1573,8.878740,23.899356,64.438085,59.044893,5.393192
1574,10.139929,23.907406,61.144141,55.772130,5.372012
1575,11.621961,24.127604,58.385206,54.432012,3.953194
1576,12.780767,24.032502,56.449062,55.867534,0.581528
1577,15.247381,23.606000,52.364325,52.378411,-0.014085
1578,16.310235,24.290777,48.557547,55.273421,-6.715874
1579,17.920190,24.028608,48.674468,49.754768,-1.080300
1580,19.856089,24.025035,51.040444,48.555081,2.485363
1581,21.773163,23.962763,50.375296,55.930851,-5.555555
1582,22.756478,23.810190,46.406440,49.244293,-2.837852
1583,24.712382,24.030858,48.064085,46.754617,1.309468
1584,26.455176,24.108194,48.482828,44.953184,3.529644
1585,28.167115,23.441449,43.675695,51.899661,-8.223967
1586,29.644769,23.803889,48.076965,47.458703,0.618262
1587,31.114381,23.889033,43.394518,47.016044,-3.621526
1588,32.608866,24.042368,46.406967,46.513197,-0.106231
1589,34.515639,24.323511,40.459756,48.420871,-7.961114
1590,35.800807,23.733995,39.186553,45.566069,-6.379516
1591,36.878697,23.816129,39.910670,51.408091,-11.497421
1592,39.518723,23.811757,39.481262,45.036681,-5.555419
1593,41.291589,23.725059,38.083796,46.964528,-8.880732
1594,41.944181,23.861361,38.069484,46.004810,-7.935326
1595,43.982795,24.196758,38.278912,43.074819,-4.795907
1596,46.104114,23.649367,37.254827,42.011375,-4.756547
1597,48.168269,24.093862,36.576022,43.591006,-7.014984
1598,49.189912,23.454947,33.323393,44.760363,-11.436970
1599,50.597926,23.797116,38.067849,41.635055,-3.567206
1600,52.394111,23.866670,36.904767,43.485209,-6.580442
1601,54.494096,24.467975,40.686161,45.688215,-5.002054
1602,55.520496,23.883077,35.386279,48.615423,-13.229144
1603,57.107181,23.305144,34.520223,46.560333,-12.040110
1604,58.834769,23.365851,41.142754,49.410296,-8.267542
1605,60.326246,23.975726,40.294487,42.898890,-2.604403
1606,62.281699,24.149648,37.663627,46.657644,-8.994017
1607,64.364955,24.078154,37.599565,49.059471,-11.459906
1608,65.607128,24.015788,46.063484,44.000367,2.063118
1609,67.067151,24.314195,46.296045,45.304023,0.992022
1610,68.687967,23.803640,38.084532,51.990947,-13.906415
1611,69.939206,24.233990,43.471458,45.316935,-1.845478
1612,72.305749,23.475913,50.933653,45.995210,4.938443
1613,73.650118,23.694033,46.142113,53.496917,-7.354804
1614,75.251978,23.423405,47.214334,53.466683,-6.252349
1615,77.896708,23.883064,48.709811,52.137270,-3.427459
1616,78.661054,23.951639,46.931979,51.149863,-4.217884
1617,79.978544,23.999748,46.045753,50.556516,-4.510764
1618,81.708827,23.984082,53.702910,52.889460,0.813450
1619,83.813921,23.687251,47.565395,56.932275,-9.366880
1620,85.136022,23.908445,53.419513,53.977416,-0.557903
1621,86.303210,23.516283,56.126779,59.590484,-3.463706
1622,88.643116,24.374486,53.589418,54.029240,-0.439822
1623,89.799557,23.874429,58.464543,58.628615,-0.164072
1624,91.276275,23.818851,70.445397,62.130073,8.315323
1625,91.752586,24.442199,71.359072,62.025230,9.333841
1626,92.008661,23.592843,70.342522,65.647173,4.695349
1627,93.241448,23.627841,84.037537,73.097806,10.939731
1628,93.591785,23.636651,87.008612,75.315017,11.693595
1629,94.541546,23.945156,93.242597,85.064596,8.178001
1630,95.145420,24.095007,96.073611,84.583719,11.489891
1631,95.460379,24.187420,100.313110,88.285413,12.027697
1632,96.235506,24.737116,109.324050,90.338041,18.986008
1633,97.451845,23.290688,118.525281,101.255436,17.269845
1634,97.756710,24.148138,123.404425,104.386702,19.017723
1635,98.450334,23.798378,121.303593,102.400488,18.903105
1636,98.999178,23.789593,123.635066,100.059758,23.575309
1637,100.127080,23.779586,129.424706,102.200387,27.224318
1638,0.618757,25.417024,131.952860,107.054566,24.898294
1639,0.394026,26.195013,132.046570,107.768057,24.278514
1640,1.435837,25.942344,125.445565,105.904505,19.541060
1641,2.566523,25.696614,121.738706,99.920518,21.818188
1642,2.833250,26.094960,119.100970,97.154583,21.946388
1643,3.707140,25.235896,112.181079,89.842972,22.338106
1644,3.966996,25.290444,107.933663,90.596042,17.337621
1645,5.128492,25.036265,94.839635,85.934073,8.905561
1646,5.658142,25.479831,92.463533,80.093302,12.370231
1647,6.724290,25.738165,75.948128,72.065341,3.882786
1648,7.499073,25.720513,74.233398,69.113539,5.119859
1649,8.634012,25.734458,61.307106,60.707951,0.599155
1650,8.745319,25.266338,62.908732,60.084259,2.824474
1651,9.383453,25.930602,58.692672,57.256277,1.436395
1652,10.058315,25.761543,61.104717,57.116773,3.987944
1653,11.526703,25.909571,55.084455,53.756818,1.327637
1654,13.366851,25.121827,53.028748,56.441791,-3.413043
1655,14.809339,25.783102,48.953845,51.232863,-2.279018
1656,16.581151,25.333326,50.278049,49.975430,0.302619
1657,18.558545,25.570458,48.086244,56.072579,-7.986335
1658,19.493956,25.849965,50.341272,49.613515,0.727757
1659,21.770535,25.716983,45.811772,50.367986,-4.556214
1660,23.456359,25.434193,50.875511,50.639703,0.235808
1661,24.658457,25.691537,42.463577,46.002576,-3.538999
1662,25.689974,25.230195,44.378883,51.837859,-7.458976
1663,27.776837,26.034735,48.596860,48.829820,-0.232960
1664,29.980935,25.628070,42.222829,50.478189,-8.255361
1665,31.217629,26.025220,38.825726,43.998208,-5.172481
1666,32.557352,25.531696,42.256981,45.788732,-3.531752
1667,34.338363,25.532582,39.372986,44.887225,-5.514239
1668,36.374635,25.460399,37.296659,44.705086,-7.408427
1669,37.919122,25.952507,35.195896,39.347421,-4.151525
1670,39.316075,25.476826,44.649037,43.256515,1.392522
1671,40.910361,25.883034,35.838181,38.500648,-2.662468
1672,42.535534,25.574919,31.332213,42.847358,-11.515145
1673,44.008991,25.096866,39.966943,36.822934,3.144009
1674,46.402980,25.518561,36.598596,36.665958,-0.067362
1675,47.454324,25.335923,33.213414,43.432381,-10.218967
1676,49.548821,25.699826,32.151237,39.508285,-7.357048
1677,51.272721,25.332533,36.683272,38.836600,-2.153328
1678,52.748473,25.967448,33.736226,43.891267,-10.155040
1679,53.952147,25.662332,30.146532,42.003045,-11.856514
1680,55.835405,25.636376,39.964169,43.706003,-3.741834
1681,57.339680,25.886423,34.632186,41.176713,-6.544528
1682,58.708481,25.978827,39.919218,48.557520,-8.638302
1683,60.709553,25.683626,40.693817,41.265048,-0.571231
1684,61.891186,25.458295,35.890513,47.769602,-11.879089
1685,64.233855,25.157464,42.673944,44.424106,-1.750162
1686,65.370819,25.483840,38.801403,40.578931,-1.777529
1687,67.203205,25.504491,36.914324,46.670028,-9.755704
1688,68.860497,25.721772,41.393143,46.777728,-5.384585
1689,70.330492,25.586111,44.548876,44.126314,0.422562
1690,72.216824,25.896035,43.360660,45.035899,-1.675239
1691,73.530998,25.505760,44.920282,48.152437,-3.232155
1692,75.567512,25.672543,49.661512,49.825925,-0.164412
1693,76.534982,26.044851,47.369248,42.922480,4.446768
1694,78.609342,25.792203,46.337764,52.716278,-6.378514
1695,80.785760,25.671644,51.392720,49.710782,1.681938
1696,81.536635,25.509072,50.591090,47.966240,2.624850
1697,83.266064,25.499686,44.642823,54.253956,-9.611134
1698,85.256213,25.434471,53.238480,52.704164,0.534316
1699,86.788568,25.527353,54.553665,56.753926,-2.200261
1700,88.472536,25.916355,56.322116,56.581723,-0.259607
1701,90.146756,25.623089,63.760462,59.013855,4.746607
1702,90.904702,25.284723,63.362991,60.993850,2.369141
1703,91.761481,26.220106,70.465865,65.542942,4.922922
1704,92.265803,25.785645,69.158732,65.619713,3.539019
1705,92.784766,25.267572,78.031252,67.161826,10.869426
1706,93.773201,25.557100,90.071189,76.201404,13.869784
1707,94.855679,25.722921,92.771801,80.959050,11.812750
1708,94.960210,26.201033,94.291917,81.997019,12.294898
1709,95.421927,25.357221,99.020406,87.716668,11.303737
1710,96.760696,25.982467,113.483034,92.845507,20.637527
1711,97.106743,26.109501,113.384423,95.068165,18.316257
1712,97.205342,25.501059,117.943764,94.109460,23.834304
1713,98.825655,25.606401,128.769566,103.118897,25.650669
1714,99.125116,25.378762,129.009182,103.591406,25.417777
1715,99.972840,25.628617,124.529893,105.802656,18.727237
1716,0.099594,27.402816,136.380874,105.356683,31.024191
1717,0.771436,27.611688,135.015735,104.846972,30.168763
1718,1.641407,27.740848,130.628670,105.240990,25.387680
1719,2.012211,27.189364,126.991497,102.251110,24.740387
1720,3.011075,26.823596,118.017139,93.683451,24.333688
1721,3.493565,27.407420,115.119562,95.938545,19.181017
1722,4.507357,27.501854,106.373147,81.162106,25.211041
1723,5.184610,27.488618,91.792161,82.479100,9.313061
1724,5.433654,27.315791,94.242730,75.624754,18.617976
1725,6.754366,27.451219,78.401819,74.932149,3.469671
1726,6.982068,27.868427,76.242008,64.970764,11.271243
1727,8.099560,27.528313,64.420270,66.223524,-1.803254
1728,8.681615,27.301783,64.106613,60.867397,3.239216
1729,9.837169,27.263734,57.010419,56.617510,0.392909
1730,9.932960,27.362837,57.961294,57.733409,0.227885
1731,11.527858,27.904815,51.834480,55.747202,-3.912721
1732,13.259480,27.358803,51.155812,50.381978,0.773834
1733,14.807005,27.407855,50.001027,49.707463,0.293563
1734,16.770595,27.269099,50.215604,52.626794,-2.411189
1735,17.678372,27.743488,45.239950,46.169575,-0.929626
1736,19.479814,28.001744,44.566632,48.138481,-3.571849
1737,21.108231,27.548977,48.412781,56.767420,-8.354638
1738,23.346317,27.438625,44.229805,45.839407,-1.609602
1739,25.207062,27.424828,47.717734,50.288622,-2.570889
1740,26.295196,26.698501,45.408309,45.950653,-0.542343
1741,27.908537,27.637338,44.544681,47.259613,-2.714933
1742,29.612852,27.454043,45.494512,46.932398,-1.437885
1743,31.573053,27.542296,39.728736,47.109730,-7.380994
1744,32.578937,27.200354,38.659319,43.589621,-4.930302
1745,34.561307,27.298456,40.827005,48.080810,-7.253805
1746,36.415008,27.290486,38.715809,40.847313,-2.131504
1747,37.905430,27.720280,35.636944,41.928095,-6.291151
1748,39.444630,27.300165,39.119820,41.766395,-2.646575
1749,41.320722,28.038591,33.414771,37.061721,-3.646949
1750,41.842092,27.543052,34.283586,39.451807,-5.168221
1751,44.489077,27.031088,33.796597,40.424524,-6.627927
1752,45.722145,27.375229,30.682624,38.384794,-7.702169
1753,47.001831,27.218291,33.114301,45.550956,-12.436655
1754,49.337034,26.755478,36.690078,37.662338,-0.972260
1755,51.228424,27.893634,33.084535,41.604018,-8.519483
1756,52.407745,27.624736,32.461184,41.133819,-8.672636
1757,54.367495,27.573755,32.423828,39.252812,-6.828984
1758,56.197969,27.463414,34.328327,37.581071,-3.252744
1759,57.741413,26.999188,36.473209,38.649808,-2.176599
1760,59.471581,27.268708,36.631913,39.525719,-2.893806
1761,60.834883,27.666327,34.597784,36.454098,-1.856314
1762,62.267528,27.098427,37.634000,39.458450,-1.824450
1763,63.396961,26.654262,39.161369,39.112608,0.048761
1764,65.436385,27.345661,36.084207,46.432024,-10.347817
1765,66.889883,27.371266,39.993858,45.250115,-5.256258
1766,69.426793,27.454462,35.883135,46.799113,-10.915978
1767,70.355398,27.632349,43.008053,46.619466,-3.611413
1768,72.077778,27.605075,44.693496,46.420749,-1.727253
1769,73.838915,27.491424,46.212976,50.578387,-4.365411
1770,75.319203,27.772453,44.154313,45.912776,-1.758463
