event_id,magnitude,depth_km,latitude,longitude,time,place,tsunami,felt,cdi,mmi,alert,status,type,datetime
us7000jxba,5.3,10.0,25.9389,128.5511,1682927977739,"Ryukyu Islands, Japan",0,4.0,2.2,3.279,green,reviewed,earthquake,2023-05-01 07:59:37.739
us7000jxal,5.0,14.769,26.012,128.5116,1682913752228,"72 km ESE of Katsuren-haebaru, Japan",0,,,,,reviewed,earthquake,2023-05-01 04:02:32.228
us7000jxag,5.9,9.0,26.0161,128.4753,1682911330458,"69 km ESE of Katsuren-haebaru, Japan",0,10.0,3.1,3.893,green,reviewed,earthquake,2023-05-01 03:22:10.458
us7000jxac,5.2,249.728,39.4369,15.5156,1682908886060,"33 km WSW of Cittadella del Capo, Italy",0,2.0,3.4,,,reviewed,earthquake,2023-05-01 02:41:26.060
us7000jxaa,5.3,20.024,26.0019,128.5201,1682907749661,"Ryukyu Islands, Japan",0,2.0,2.7,,,reviewed,earthquake,2023-05-01 02:22:29.661
us7000jxab,5.1,16.2,26.0202,128.5306,1682907662085,"74 km ESE of Katsuren-haebaru, Japan",0,,,,,reviewed,earthquake,2023-05-01 02:21:02.085
us7000jx9j,5.1,28.056,-29.802,-177.4335,1682900180641,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2023-05-01 00:16:20.641
us7000jx7c,5.2,19.922,1.3426,126.2937,1682872141489,Molucca Sea,0,,,,,reviewed,earthquake,2023-04-30 16:29:01.489
us7000jx29,5.1,10.0,-4.9445,133.8131,1682807877171,"139 km ENE of Tual, Indonesia",0,,,,,reviewed,earthquake,2023-04-29 22:37:57.171
us7000jwwp,5.0,65.728,-5.1828,153.3941,1682751837191,"155 km SE of Kokopo, Papua New Guinea",0,,,,,reviewed,earthquake,2023-04-29 07:03:57.191
us7000jww8,5.2,10.0,-52.507,140.3652,1682744158758,west of Macquarie Island,0,,,,,reviewed,earthquake,2023-04-29 04:55:58.758
us7000jws2,5.5,10.0,-4.7811,133.9484,1682705571350,"162 km NE of Tual, Indonesia",0,,,3.867,green,reviewed,earthquake,2023-04-28 18:12:51.350
us7000jwqp,5.2,89.364,13.6644,120.6333,1682697629976,"18 km S of Calatagan, Philippines",0,26.0,3.8,,,reviewed,earthquake,2023-04-28 16:00:29.976
us7000jwl9,5.7,10.0,-4.775,133.8946,1682673592655,"157 km NE of Tual, Indonesia",0,,,4.093,green,reviewed,earthquake,2023-04-28 09:19:52.655
us7000jwjd,5.3,10.0,-16.434,67.2028,1682654078407,Mid-Indian Ridge,0,,,,,reviewed,earthquake,2023-04-28 03:54:38.407
us7000jwiw,5.6,576.784,-25.0889,178.4405,1682653866373,south of the Fiji Islands,0,,,1.269,green,reviewed,earthquake,2023-04-28 03:51:06.373
us7000jwi2,5.5,570.099,-25.1399,178.372,1682652850824,south of the Fiji Islands,0,,,1.179,green,reviewed,earthquake,2023-04-28 03:34:10.824
us7000jwhe,6.6,563.0,-25.1498,178.4274,1682651628476,south of the Fiji Islands,0,2.0,2.0,2.582,green,reviewed,earthquake,2023-04-28 03:13:48.476
us7000jwhc,6.0,587.56,-25.1471,178.5065,1682651624419,south of the Fiji Islands,0,,,1.707,green,reviewed,earthquake,2023-04-28 03:13:44.419
us7000jwfx,5.7,106.795,-59.9306,-27.8993,1682644068801,South Sandwich Islands region,0,,,3.886,green,reviewed,earthquake,2023-04-28 01:07:48.801
us7000jwdq,5.1,10.0,29.6212,81.5483,1682624753627,"72 km NE of Dipayal, Nepal",0,4.0,6.3,,,reviewed,earthquake,2023-04-27 19:45:53.627
us7000jw7e,5.3,10.0,26.0902,128.5561,1682581417769,"72 km SE of Ginoza, Japan",0,6.0,3.4,,,reviewed,earthquake,2023-04-27 07:43:37.769
us7000jw73,5.0,85.853,-35.6137,-71.3001,1682575633429,"Maule, Chile",0,16.0,4.3,,,reviewed,earthquake,2023-04-27 06:07:13.429
us7000jw5x,5.1,10.0,-58.3373,-23.7017,1682560529909,South Sandwich Islands region,0,,,,,reviewed,earthquake,2023-04-27 01:55:29.909
us7000jw4k,5.1,25.639,-0.7335,98.591,1682541782390,"168 km SSE of Teluk Dalam, Indonesia",0,,,,,reviewed,earthquake,2023-04-26 20:43:02.390
us7000jw42,5.1,116.496,36.4294,26.3159,1682539234782,"13 km SSW of Astyp?laia, Greece",0,36.0,4.5,,,reviewed,earthquake,2023-04-26 20:00:34.782
us7000jw1k,5.1,71.394,45.7835,151.5984,1682523706474,"297 km E of Kuril?sk, Russia",0,,,,,reviewed,earthquake,2023-04-26 15:41:46.474
us7000jvwy,5.7,10.0,-9.0767,67.3204,1682468040678,Mid-Indian Ridge,0,,,0.0,green,reviewed,earthquake,2023-04-26 00:14:00.678
us7000jvwg,5.3,20.171,-40.3152,176.5877,1682461141967,North Island of New Zealand,0,10.0,4.3,4.701,green,reviewed,earthquake,2023-04-25 22:19:01.967
us7000jvwe,5.4,21.638,-40.2601,176.5323,1682460974546,"37 km E of Dannevirke, New Zealand",0,31.0,5.8,5.325,green,reviewed,earthquake,2023-04-25 22:16:14.546
us7000jvrn,5.6,10.0,-41.3592,-86.1327,1682421144944,West Chile Rise,0,1.0,1.0,0.0,green,reviewed,earthquake,2023-04-25 11:12:24.944
us7000jvqd,5.2,68.886,-2.8231,-79.8374,1682400960112,"10 km NNW of Baláo, Ecuador",0,25.0,3.8,,,reviewed,earthquake,2023-04-25 05:36:00.112
us7000jvnk,5.0,21.352,-0.9345,98.5221,1682374755925,"169 km NW of Tuapejat, Indonesia",0,,,,,reviewed,earthquake,2023-04-24 22:19:15.925
us7000jvl3,7.1,34.0,-0.8082,98.5112,1682366457265,"171 km SSE of Teluk Dalam, Indonesia",0,80.0,9.1,7.969,yellow,reviewed,earthquake,2023-04-24 20:00:57.265
us6000k6st,5.0,35.0,-29.9967,-177.5014,1682353595619,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2023-04-24 16:26:35.619
us6000k6r8,5.0,10.0,9.3625,93.8685,1682333911943,"Nicobar Islands, India region",0,,,,,reviewed,earthquake,2023-04-24 10:58:31.943
us6000k6qt,5.2,26.313,9.2801,125.406,1682328730079,"13 km WSW of Jabonga, Philippines",0,4.0,7.0,,,reviewed,earthquake,2023-04-24 09:32:10.079
us6000k6qr,5.0,35.0,-30.1806,-177.5685,1682328360271,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2023-04-24 09:26:00.271
us6000k6ns,5.6,10.0,-60.4609,-26.2305,1682302676615,South Sandwich Islands region,0,,,3.067,green,reviewed,earthquake,2023-04-24 02:17:56.615
us6000k6np,5.2,35.0,-29.858,-177.5254,1682301110406,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2023-04-24 01:51:50.406
us6000k6mz,5.5,35.0,-29.7434,-177.5995,1682298320188,"Kermadec Islands, New Zealand",0,,,3.966,green,reviewed,earthquake,2023-04-24 01:05:20.188
us6000k6mg,7.1,46.755,-29.9574,-177.8386,1682296915894,"Kermadec Islands, New Zealand",1,3.0,7.6,7.056,green,reviewed,earthquake,2023-04-24 00:41:55.894
us6000k6m6,5.4,76.656,-59.5662,-26.4452,1682293169777,South Sandwich Islands region,0,,,3.857,green,reviewed,earthquake,2023-04-23 23:39:29.777
us6000k6ki,5.0,45.801,-29.4831,-177.1487,1682267052118,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2023-04-23 16:24:12.118
us6000k6kf,5.3,10.0,14.2645,118.9138,1682266998663,"129 km WNW of Cabra, Philippines",0,2.0,2.2,,,reviewed,earthquake,2023-04-23 16:23:18.663
us6000k6ix,5.3,36.524,17.52,122.3026,1682241560832,"48 km ESE of Lapi, Philippines",0,4.0,7.5,,,reviewed,earthquake,2023-04-23 09:19:20.832
us7000jwnm,5.1,44.257,-29.2538,-177.0885,1682221629255,"Kermadec Islands, New Zealand",0,,,,,reviewed,earthquake,2023-04-23 03:47:09.255
us6000k6hc,5.1,10.0,-20.7399,-173.7494,1682216920395,"120 km SSE of Pangai, Tonga",0,,,,,reviewed,earthquake,2023-04-23 02:28:40.395
us6000k6gl,5.2,18.401,-0.8016,98.6029,1682206432510,"170 km W of Pariaman, Indonesia",0,,,,,reviewed,earthquake,2023-04-22 23:33:52.510
us7000jwmg,5.0,10.0,-56.4144,-141.5486,1682199396785,Pacific-Antarctic Ridge,0,,,,,reviewed,earthquake,2023-04-22 21:36:36.785
us7000jwml,5.2,22.72,-0.8598,98.5035,1682198455405,"Kepulauan Batu, Indonesia",0,,,,,reviewed,earthquake,2023-04-22 21:20:55.405
us6000k6fs,5.7,20.0,-0.9402,98.4892,1682198267741,"171 km NW of Tuapejat, Indonesia",0,8.0,6.6,6.353,green,reviewed,earthquake,2023-04-22 21:17:47.741
us6000k6eh,5.8,21.0,-0.7618,98.5942,1682183384703,"170 km W of Pariaman, Indonesia",0,,,4.899,green,reviewed,earthquake,2023-04-22 17:09:44.703
us6000k6e7,5.5,10.0,-35.2895,-104.3709,1682180262568,southeast of Easter Island,0,,,0.0,green,reviewed,earthquake,2023-04-22 16:17:42.568
us6000k6c4,5.5,13.712,-5.3494,125.6371,1682154953309,Banda Sea,0,,,3.473,green,reviewed,earthquake,2023-04-22 09:15:53.309
us7000jwm9,5.0,10.0,-5.2695,125.5677,1682152139682,Banda Sea,0,,,,,reviewed,earthquake,2023-04-22 08:28:59.682
us6000k6ai,6.2,4.0,-5.2611,125.585,1682151822033,Banda Sea,0,1.0,6.4,3.708,green,reviewed,earthquake,2023-04-22 08:23:42.033
us6000k68a,5.0,37.683,-5.0803,-77.3303,1682118640876,northern Peru,0,1.0,3.1,,,reviewed,earthquake,2023-04-21 23:10:40.876
us6000k67y,5.5,13.812,35.0264,15.2188,1682115588676,"108 km SE of Birżebbuġa, Malta",0,38.0,4.7,3.86,green,reviewed,earthquake,2023-04-21 22:19:48.676
us6000k64v,5.0,89.207,-6.303,146.4413,1682089376548,"63 km E of Kainantu, Papua New Guinea",0,3.0,4.1,,,reviewed,earthquake,2023-04-21 15:02:56.548
us6000k60j,5.9,21.0,2.7652,127.0501,1682072473132,"156 km NW of Tobelo, Indonesia",0,,,3.978,green,reviewed,earthquake,2023-04-21 10:21:13.132
us6000k5z0,5.7,10.0,-38.5547,78.1488,1682067992293,Mid-Indian Ridge,0,,,4.045,green,reviewed,earthquake,2023-04-21 09:06:32.293
us6000k5yc,5.2,117.422,-18.4978,-174.698,1682057896569,"77 km WNW of Neiafu, Tonga",0,1.0,2.0,,,reviewed,earthquake,2023-04-21 06:18:16.569
us6000k5q8,5.4,10.0,2.7147,-84.395,1681988131899,off the coast of Central America,0,,,0.0,green,reviewed,earthquake,2023-04-20 10:55:31.899
us6000k5ky,5.1,10.0,51.5116,159.7468,1681931764984,"off the east coast of the Kamchatka Peninsula, Russia",0,,,,,reviewed,earthquake,2023-04-19 19:16:04.984
us6000k5gu,6.3,40.0,-5.9496,149.635,1681895163150,"30 km NNE of Kandrian, Papua New Guinea",0,9.0,5.6,5.551,green,reviewed,earthquake,2023-04-19 09:06:03.150
us6000k5fw,5.2,21.079,17.2744,-101.0622,1681880128151,"6 km SSW of Papanoa, Mexico",0,91.0,7.2,,,reviewed,earthquake,2023-04-19 04:55:28.151
us6000k587,6.7,580.0,-22.3188,179.4509,1681792302284,south of the Fiji Islands,1,,,2.689,green,reviewed,earthquake,2023-04-18 04:31:42.284
us6000k57x,5.6,108.0,54.165,159.8676,1681785652743,"100 km SE of Mil’kovo, Russia",0,1.0,2.7,4.188,green,reviewed,earthquake,2023-04-18 02:40:52.743
us7000jvub,5.0,10.0,-31.7794,-178.9184,1681780225413,Kermadec Islands region,0,,,,,reviewed,earthquake,2023-04-18 01:10:25.413
us6000k55f,5.4,11.264,-31.849,-178.9512,1681761441528,Kermadec Islands region,0,,,6.267,green,reviewed,earthquake,2023-04-17 19:57:21.528
us6000k51u,5.1,10.0,-31.8271,-178.8268,1681737993440,Kermadec Islands region,0,,,,,reviewed,earthquake,2023-04-17 13:26:33.440
us6000k50n,5.1,62.556,-4.8734,102.9421,1681729555812,"99 km SSW of Pagar Alam, Indonesia",0,7.0,4.1,4.013,green,reviewed,earthquake,2023-04-17 11:05:55.812
us6000k50l,5.2,10.0,-31.7726,-178.8645,1681729293114,Kermadec Islands region,0,1.0,2.2,,,reviewed,earthquake,2023-04-17 11:01:33.114
us6000k4vb,5.2,25.518,17.8047,-61.4915,1681638590983,"39 km ENE of Codrington, Antigua and Barbuda",0,28.0,3.1,,,reviewed,earthquake,2023-04-16 09:49:50.983
us6000k4su,5.0,10.0,-33.897,56.5081,1681592586833,Southwest Indian Ridge,0,,,,,reviewed,earthquake,2023-04-15 21:03:06.833
us6000k4pf,5.5,62.192,-4.8305,102.9546,1681571227600,"94 km SSW of Pagar Alam, Indonesia",0,18.0,6.3,4.365,green,reviewed,earthquake,2023-04-15 15:07:07.600
us6000k4pd,5.9,10.0,-33.7441,56.0663,1681570894171,Southwest Indian Ridge,0,,,0.0,green,reviewed,earthquake,2023-04-15 15:01:34.171
us6000k4is,5.1,85.775,-4.4712,143.21,1681495765208,"New Guinea, Papua New Guinea",0,3.0,3.1,,,reviewed,earthquake,2023-04-14 18:09:25.208
us6000k4fw,5.4,56.156,-5.5034,152.0751,1681481455589,"New Britain region, Papua New Guinea",0,,,4.426,green,reviewed,earthquake,2023-04-14 14:10:55.589
us6000k4bs,5.4,578.05,-6.0524,113.0021,1681468674474,"113 km NNE of Bangkalan, Indonesia",0,2.0,2.2,1.0,green,reviewed,earthquake,2023-04-14 10:37:54.474
us6000k49j,7.0,597.0,-6.0413,112.0478,1681466145220,"Java, Indonesia",0,133.0,5.5,2.78,green,reviewed,earthquake,2023-04-14 09:55:45.220
us6000k487,5.0,25.544,-2.082,139.0775,1681441295787,"182 km WNW of Abepura, Indonesia",0,,,,,reviewed,earthquake,2023-04-14 03:01:35.787
us6000k447,5.3,10.0,24.0474,-108.9527,1681406420760,"81 km NE of La Rivera, Mexico",0,2.0,2.7,,,reviewed,earthquake,2023-04-13 17:20:20.760
us6000k43z,5.1,20.399,9.2273,125.5742,1681401867711,"2 km SE of Jagupit, Philippines",0,4.0,4.5,,,reviewed,earthquake,2023-04-13 16:04:27.711
us6000k42y,6.0,7.0,49.215,-129.6178,1681401293808,"237 km SW of Port McNeill, Canada",1,57.0,2.7,3.474,green,reviewed,earthquake,2023-04-13 15:54:53.808
us6000k3z2,5.2,10.0,17.6028,60.0233,1681356248723,Owen Fracture Zone region,0,,,0.0,green,reviewed,earthquake,2023-04-13 03:24:08.723
us6000k3xn,5.0,65.608,-6.425,130.9951,1681340866388,"213 km WSW of Tual, Indonesia",0,,,,,reviewed,earthquake,2023-04-12 23:07:46.388
us6000k3ta,5.0,10.0,-1.2968,89.4654,1681307972760,South Indian Ocean,0,,,,,reviewed,earthquake,2023-04-12 13:59:32.760
us6000k3p4,5.3,83.529,5.8532,126.7748,1681264933250,"86 km SE of Pondaguitan, Philippines",0,10.0,6.1,,,reviewed,earthquake,2023-04-12 02:02:13.250
us6000k3nf,5.0,35.0,-32.8112,-179.076,1681260228332,south of the Kermadec Islands,0,,,,,reviewed,earthquake,2023-04-12 00:43:48.332
us6000k3hc,5.6,37.145,-5.9469,149.6833,1681216564320,"32 km NNE of Kandrian, Papua New Guinea",0,1.0,1.0,4.284,green,reviewed,earthquake,2023-04-11 12:36:04.320
us6000k3gk,5.0,43.63,2.0579,126.5897,1681205470873,Molucca Sea,0,,,,,reviewed,earthquake,2023-04-11 09:31:10.873
us6000k3ds,5.1,128.481,-15.1759,167.5134,1681171093660,"49 km ESE of Port-Olry, Vanuatu",0,,,,,reviewed,earthquake,2023-04-10 23:58:13.660
us6000k3cj,5.0,10.0,-6.4197,142.7477,1681161194531,"67 km SSW of Tari, Papua New Guinea",0,,,,,reviewed,earthquake,2023-04-10 21:13:14.531
us6000k3ar,5.0,10.0,-48.1671,-9.9165,1681140125690,southern Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2023-04-10 15:22:05.690
us6000k38k,5.3,10.0,-10.7936,164.6839,1681110343262,"122 km W of Lata, Solomon Islands",0,,,3.409,green,reviewed,earthquake,2023-04-10 07:05:43.262
us6000k377,5.1,10.0,-3.2619,148.7195,1681088945974,"210 km SE of Lorengau, Papua New Guinea",0,,,,,reviewed,earthquake,2023-04-10 01:09:05.974
us6000k376,5.8,10.0,-3.4792,148.9097,1681088748399,Bismarck Sea,0,,,3.54,green,reviewed,earthquake,2023-04-10 01:05:48.399
us6000k36r,5.1,58.547,-9.5889,115.1162,1681087049495,"88 km S of Nusa Dua, Indonesia",0,11.0,3.8,,,reviewed,earthquake,2023-04-10 00:37:29.495
us6000k36p,5.0,62.275,-9.6608,115.1234,1681086980961,"95 km S of Nusa Dua, Indonesia",0,3.0,3.4,,,reviewed,earthquake,2023-04-10 00:36:20.961
us6000k35r,5.8,10.0,-3.4472,149.0847,1681083663749,"213 km WSW of Kavieng, Papua New Guinea",0,,,3.638,green,reviewed,earthquake,2023-04-09 23:41:03.749
us6000k34x,5.7,10.0,-48.2982,-9.9197,1681078280405,southern Mid-Atlantic Ridge,0,,,0.0,green,reviewed,earthquake,2023-04-09 22:11:20.405
us6000k34r,5.2,10.0,9.0116,93.9224,1681073758001,"Nicobar Islands, India region",0,,,,,reviewed,earthquake,2023-04-09 20:55:58.001
us6000k32y,5.3,10.0,9.3312,147.2652,1681054235192,"State of Yap, Federated States of Micronesia",0,,,,,reviewed,earthquake,2023-04-09 15:30:35.192
us6000k314,5.7,10.0,8.966,93.9695,1681042653607,"Nicobar Islands, India region",0,,,3.77,green,reviewed,earthquake,2023-04-09 12:17:33.607
us6000k2zy,5.5,10.0,8.9326,93.9552,1681036280479,"Nicobar Islands, India region",0,,,3.819,green,reviewed,earthquake,2023-04-09 10:31:20.479
us6000k2z6,5.3,10.0,9.096,94.0003,1681026374580,"Nicobar Islands, India region",0,,,3.375,green,reviewed,earthquake,2023-04-09 07:46:14.580
us6000k2xs,5.1,10.0,0.8935,-28.3174,1681003273921,central Mid-Atlantic Ridge,0,,,,,reviewed,earthquake,2023-04-09 01:21:13.921
us6000k2vx,5.3,14.836,-16.5746,175.0025,1680971252526,"284 km WNW of Lautoka, Fiji",0,,,,,reviewed,earthquake,2023-04-08 16:27:32.526
us6000k2vd,5.3,69.574,-2.9949,141.9484,1680963118793,"47 km WNW of Aitape, Papua New Guinea",0,,,,,reviewed,earthquake,2023-04-08 14:11:58.793
us6000k2n0,5.0,10.0,41.903,81.9281,1680869825347,"85 km WNW of Kuqa, China",0,,,,,reviewed,earthquake,2023-04-07 12:17:05.347
us6000k2kk,5.8,85.0,49.8919,155.2524,1680834160894,"107 km SW of Severo-Kuril’sk, Russia",0,,,4.489,green,reviewed,earthquake,2023-04-07 02:22:40.894
us6000k2b0,5.1,10.0,11.6432,-85.7772,1680763145997,"14 km NW of Moyogalpa, Nicaragua",0,20.0,4.3,,,reviewed,earthquake,2023-04-06 06:39:05.997
us6000k2ae,5.1,10.0,-35.5431,-109.1303,1680751300092,southern East Pacific Rise,0,,,,,reviewed,earthquake,2023-04-06 03:21:40.092
us6000k29k,5.2,10.0,-0.536,122.1838,1680741122291,"81 km NW of Luwuk, Indonesia",0,,,,,reviewed,earthquake,2023-04-06 00:32:02.291
us6000k22u,5.1,560.074,-9.4023,-71.44,1680675569085,"156 km SSW of Tarauacá, Brazil",0,,,,,reviewed,earthquake,2023-04-05 06:19:29.085
us6000k20g,6.3,16.0,7.5671,-82.3345,1680646692640,"73 km S of Boca Chica, Panama",1,235.0,7.4,5.435,green,reviewed,earthquake,2023-04-04 22:18:12.640
us6000k1zt,5.9,53.0,-27.4327,-70.9617,1680635326919,"62 km W of Copiapó, Chile",0,9.0,5.0,5.295,green,reviewed,earthquake,2023-04-04 19:08:46.919
us6000k1zc,5.0,9.989,9.058,93.9052,1680628662936,"Nicobar Islands, India region",0,,,,,reviewed,earthquake,2023-04-04 17:17:42.936
us6000k1z0,5.0,10.0,34.2906,8.008,1680625627259,"7 km ESE of Chebika, Tunisia",0,5.0,5.3,,,reviewed,earthquake,2023-04-04 16:27:07.259
us6000k1x2,6.2,10.0,13.7318,125.5376,1680612871503,"124 km E of Gigmoto, Philippines",0,10.0,4.3,4.157,green,reviewed,earthquake,2023-04-04 12:54:31.503
us6000k1vu,5.0,54.458,27.0045,141.4555,1680592043764,"Bonin Islands, Japan region",0,,,,,reviewed,earthquake,2023-04-04 07:07:23.764
us6000k1uw,5.4,31.0,16.0809,-96.9831,1680574317992,"10 km E of San Gabriel Mixtepec, Mexico",0,79.0,5.8,5.394,green,reviewed,earthquake,2023-04-04 02:11:57.992
us6000k1u2,5.3,10.0,14.5446,56.4004,1680559222173,Owen Fracture Zone region,0,,,,,reviewed,earthquake,2023-04-03 22:00:22.173
us6000k1ty,5.1,217.616,-21.3813,-66.7051,1680558402589,"70 km SW of Atocha, Bolivia",0,,,,,reviewed,earthquake,2023-04-03 21:46:42.589
us6000k1u1,5.5,10.0,14.3888,56.3258,1680558253710,Owen Fracture Zone region,0,,,0.0,green,reviewed,earthquake,2023-04-03 21:44:13.710
us6000k1tw,5.5,10.0,14.4822,56.2988,1680557685377,Owen Fracture Zone region,0,,,0.0,green,reviewed,earthquake,2023-04-03 21:34:45.377
us6000k1tm,5.0,181.539,-8.2205,123.8573,1680555032751,"122 km NNW of Pante Makasar, Timor Leste",0,,,,,reviewed,earthquake,2023-04-03 20:50:32.751
us6000k1qa,6.1,84.0,0.8388,98.835,1680533981845,"77 km SW of Padangsidempuan, Indonesia",0,20.0,5.3,5.169,green,reviewed,earthquake,2023-04-03 14:59:41.845
us6000k1pd,5.0,10.0,12.274,-89.4448,1680525366547,"134 km S of La Libertad, El Salvador",0,1.0,2.0,,,reviewed,earthquake,2023-04-03 12:36:06.547
us6000k1n8,5.2,20.382,-58.554,-25.0158,1680496805358,South Sandwich Islands region,0,,,,,reviewed,earthquake,2023-04-03 04:40:05.358
us6000k1mn,6.5,101.0,52.7227,158.4935,1680491217235,"23 km SSE of Vilyuchinsk, Russia",1,8.0,6.4,5.911,yellow,reviewed,earthquake,2023-04-03 03:06:57.235
us6000k1ki,5.5,618.672,6.4308,115.8339,1680463945538,"56 km NNW of Kota Kinabalu, Malaysia",0,5.0,2.2,3.07,green,reviewed,earthquake,2023-04-02 19:32:25.538
us6000k1id,7.0,70.0,-4.3229,143.1658,1680458651261,"40 km ESE of Ambunti, Papua New Guinea",1,77.0,7.6,7.041,green,reviewed,earthquake,2023-04-02 18:04:11.261
us6000k1gl,5.6,10.886,-7.8107,118.6792,1680424853380,"72 km N of Bima, Indonesia",0,5.0,2.0,4.268,green,reviewed,earthquake,2023-04-02 08:40:53.380
us6000k1d6,5.1,27.754,27.2714,53.0322,1680364660689,"34 km SSE of Mohr, Iran",0,1.0,6.1,,,reviewed,earthquake,2023-04-01 15:57:40.689
us6000k18y,5.6,10.0,-50.0022,114.0648,1680302171413,western Indian-Antarctic Ridge,0,,,0.0,green,reviewed,earthquake,2023-03-31 22:36:11.413
us6000k138,5.2,49.383,-24.7851,-70.0594,1680259581534,"81 km NNE of Taltal, Chile",0,2.0,3.6,,,reviewed,earthquake,2023-03-31 10:46:21.534
us6000k11q,5.3,64.435,27.037,141.5589,1680241939140,"Bonin Islands, Japan region",0,,,3.529,green,reviewed,earthquake,2023-03-31 05:52:19.140
us6000k0xf,6.3,26.0,-35.6663,-73.4965,1680197588544,"105 km WSW of Constitución, Chile",0,37.0,5.0,4.597,green,reviewed,earthquake,2023-03-30 17:33:08.544
us6000k0pe,5.3,13.546,-15.2415,-173.1121,1680114410251,"107 km NE of Hihifo, Tonga",0,2.0,2.2,3.273,green,reviewed,earthquake,2023-03-29 18:26:50.251
us6000k0bv,5.2,10.897,-10.8937,166.777,1680008837582,"108 km E of Lata, Solomon Islands",0,,,,,reviewed,earthquake,2023-03-28 13:07:17.582
us6000k0bq,5.0,10.0,-10.9123,166.9185,1680008041336,"124 km E of Lata, Solomon Islands",0,,,,,reviewed,earthquake,2023-03-28 12:54:01.336
us6000k09q,6.0,37.0,41.1434,142.8148,1679995108506,"Hokkaido, Japan region",0,17.0,3.8,4.049,green,reviewed,earthquake,2023-03-28 09:18:28.506
us6000k091,5.1,25.13,18.3383,120.4578,1679982688445,"18 km W of Pasuquin, Philippines",0,2.0,6.4,,,reviewed,earthquake,2023-03-28 05:51:28.445
us6000k08q,5.0,75.11,-0.3747,123.5348,1679977149671,"104 km NE of Luwuk, Indonesia",0,1.0,2.0,,,reviewed,earthquake,2023-03-28 04:19:09.671
us6000k05c,6.2,79.0,-8.2322,158.9118,1679955555181,Solomon Islands,0,5.0,4.9,5.335,green,reviewed,earthquake,2023-03-27 22:19:15.181
us7000jmyb,5.0,10.0,-22.7558,171.8021,1679885622367,southeast of the Loyalty Islands,0,,,,,reviewed,earthquake,2023-03-27 02:53:42.367
us7000jmy4,5.5,464.662,-17.8482,-178.2055,1679884161449,"263 km E of Levuka, Fiji",0,,,2.003,green,reviewed,earthquake,2023-03-27 02:29:21.449
us7000jmuw,5.1,53.021,-4.9564,131.9605,1679834471854,"115 km NW of Tual, Indonesia",0,,,,,reviewed,earthquake,2023-03-26 12:41:11.854
us7000jmuh,5.1,8.427,-25.6937,-69.1858,1679830741246,"114 km NE of Diego de Almagro, Chile",0,,,,,reviewed,earthquake,2023-03-26 11:39:01.246
us7000jmrf,5.4,105.216,-21.0053,-68.6054,1679788963587,"161 km N of Calama, Chile",0,14.0,3.6,4.223,green,reviewed,earthquake,2023-03-26 00:02:43.587
us7000jmnp,5.0,10.0,-21.048,173.5051,1679738311745,Vanuatu region,0,,,,,reviewed,earthquake,2023-03-25 09:58:31.745
us7000jme4,5.7,293.477,-20.2742,-176.3442,1679662894524,"147 km NW of Houma, Tonga",0,0.0,1.0,2.933,green,reviewed,earthquake,2023-03-24 13:01:34.524
us7000jmc7,5.0,10.0,29.9441,141.8183,1679632689911,"Izu Islands, Japan region",0,,,,,reviewed,earthquake,2023-03-24 04:38:09.911
