tau_s,R
-0.6897,-957.9855361397147
-0.68965,-2510.29498940621
-0.6896,-3104.070111248753
-0.68955,-2512.2057127203316
-0.6895,-960.4801430823824
-0.68945,958.6274491671585
-0.6894,2512.1438067536556
-0.68935,3106.492011979897
-0.6893,2514.282971806151
-0.68925,961.3640607372835
-0.6892,-959.28905502842
-0.68915,-2514.042551332666
-0.6891,-3108.863604234235
-0.68905,-2516.2483871143645
-0.689,-962.1935414436755
-0.68895,959.9626270281356
-0.6889,2516.0244726807264
-0.68885,3111.379024605113
-0.6888,2518.257150698875
-0.68875,962.8849950605642
-0.6887,-960.8256577307319
-0.68865,-2518.072439578029
-0.6886,-3113.831129406744
-0.68855,-2520.21342095682
-0.6885,-963.6313072594306
-0.68845,961.5766835249051
-0.6884,2520.07334661233
-0.68835,3116.3550142485556
-0.6883,2522.2899439774583
-0.68825,964.4372710374099
-0.6882,-962.3401823227811
-0.68815,-2522.0583697899897
-0.6881,-3118.7630514049106
-0.68805,-2524.2119318379287
-0.688,-965.1597570801287
-0.68795,963.0999250535458
-0.6879,2524.02271492891
-0.68785,3121.1754462652443
-0.6878,2526.140085758637
-0.68775,965.8605053994298
-0.6877,-963.9127858961072
-0.68765,-2526.0620814261106
-0.6876,-3123.6610515109046
-0.68755,-2528.1077141735614
-0.6875,-966.5727888598494
-0.68745,964.6922845160339
-0.6874,2528.031750687714
-0.68735,3126.1043019442955
-0.6873,2530.119936839458
-0.68725,967.3859836684328
-0.6872,-965.3982359039933
-0.68715,-2530.0049269489873
-0.6871,-3128.6180366590197
-0.68705,-2532.211479354653
-0.687,-968.2059916747594
-0.68695,966.1901278607858
-0.6869,2532.0459150434635
-0.68685,3131.049642927425
-0.6868,2534.118699045301
-0.68675,968.9384503193278
-0.6867,-966.8950347421636
-0.68665,-2533.984588611063
-0.6866,-3133.53076266676
-0.68655,-2536.1787746189125
-0.6865,-969.7638215094183
-0.68645,967.6224664581727
-0.6864,2535.9942534944175
-0.68635,3136.072950329259
-0.6863,2538.279706017503
-0.68625,970.6052467427836
-0.6862,-968.3530355001276
-0.68615,-2537.9949021710763
-0.6861,-3138.5758033273305
-0.68605,-2540.319655886107
-0.686,-971.3556336244969
-0.68595,969.2135096720953
-0.6859,2540.100409648979
-0.68585,3141.074182873691
-0.6858,2542.2931367844026
-0.68575,972.1248758521267
-0.6857,-969.9505099417364
-0.68565,-2542.1316953150003
-0.6856,-3143.6219649753757
-0.68555,-2544.3063706923313
-0.6855,-972.8202494024606
-0.68545,970.7545124405992
-0.6854,2544.0819946499632
-0.68535,3146.0333400193736
-0.6853,2546.3039597026805
-0.68525,973.5803826367321
-0.6852,-971.5957655420938
-0.68515,-2546.1758797825405
-0.6851,-3148.508002864505
-0.68505,-2548.218397383849
-0.685,-974.2756697007696
-0.68495,972.3450615494299
-0.6849,2548.108186794508
-0.68485,3150.9251763988927
-0.6848,2550.2153397976226
-0.68475,975.0832415625242
-0.6847,-973.0676317947771
-0.68465,-2550.1324335022628
-0.6846,-3153.5090941941694
-0.68455,-2552.377129675424
-0.6845,-976.0012392247428
-0.68445,973.7305788309312
-0.6844,2552.1143299364535
-0.68435,3156.0436750870103
-0.6843,2554.471660177522
-0.68425,976.8410494446682
-0.6842,-974.4393500139033
-0.68415,-2554.0654957221896
-0.6841,-3158.4962403789928
-0.68405,-2556.4985415700266
-0.684,-977.6205277078062
-0.68395,975.2729570646493
-0.6839,2556.1922674180755
-0.68385,3161.0474934741046
-0.6838,2558.4908252053337
-0.68375,978.3525679925232
-0.6837,-976.036460786734
-0.68365,-2558.1745763277427
-0.6836,-3163.517724406226
-0.68355,-2560.5031923211873
-0.6835,-979.1222369495989
-0.68345,976.8188718924213
-0.6834,2560.2252089553804
-0.68335,3166.056259972749
-0.6833,2562.552676241191
-0.68325,979.9132544703068
-0.6832,-977.5601846329462
-0.68315,-2562.227386691772
-0.6831,-3168.598274720794
-0.68305,-2564.6498039206726
-0.683,-980.688027481171
-0.68295,978.4122603749108
-0.6829,2564.2704996128064
-0.68285,3170.9702732184833
-0.6828,2566.50986092863
-0.68275,981.4262906184304
-0.6827,-979.0995859446157
-0.68265,-2566.2180526193547
-0.6826,-3173.459267852103
-0.68255,-2568.5378952894116
-0.6825,-982.1913269065013
-0.68245,979.8748659413102
-0.6824,2568.232776865302
-0.68235,3175.9454837574276
-0.6823,2570.5228769715145
-0.68225,982.8961030606675
-0.6822,-980.7136169807454
-0.68215,-2570.3036859890735
-0.6821,-3178.4947131091003
-0.68205,-2572.5762091774336
-0.682,-983.6198319462453
-0.68195,981.5995467376014
-0.6819,2572.3982355528565
-0.68185,3180.996057293903
-0.6818,2574.6374264577016
-0.68175,984.5190449817067
-0.6817,-982.2898480789805
-0.68165,-2574.506324744889
-0.6816,-3183.6572496670233
-0.68155,-2576.71938853667
-0.6815,-985.2376185577856
-0.68145,983.1044029203763
-0.6814,2576.5104337521516
-0.68135,3186.1382063550313
-0.6813,2578.7507517433864
-0.68125,986.0186736829529
-0.6812,-983.8647908206611
-0.68115,-2578.49736366809
-0.6811,-3188.6238079209584
-0.68105,-2580.8282733101314
-0.681,-986.851344262481
-0.68095,984.6748608129828
-0.6809,2580.62600022765
-0.68085,3191.1717155267734
-0.6808,2582.808448726811
-0.68075,987.5761434518627
-0.6807,-985.4672971255541
-0.68065,-2582.704943327134
-0.6806,-3193.776706138162
-0.68055,-2584.8861144258
-0.6805,-988.2958943181684
-0.68045,986.314602929863
-0.6804,2584.713252326834
-0.68035,3196.189850077552
-0.6803,2586.859515797193
-0.68025,989.1175134260978
-0.6802,-986.9842693350562
-0.68015,-2586.65828743035
-0.6801,-3198.6659947290573
-0.68005,-2588.8771752627326
-0.68,-989.8663649611533
-0.67995,987.7833589575353
-0.6799,2588.6627594204924
-0.67985,3201.0978710876334
-0.6798,2590.832327946891
-0.67975,990.6110597565827
-0.6797,-988.5595634754937
-0.67965,-2590.692802501018
-0.6796,-3203.6061160237873
-0.67955,-2592.847178436586
-0.6795,-991.3593599750197
-0.67945,989.3580126025664
-0.6794,2592.7182646828105
-0.67935,3206.0637777558322
-0.6793,2594.8008220501356
-0.67925,992.1012601146131
-0.6792,-990.0891519845752
-0.67915,-2594.676065622951
-0.6791,-3208.528673249966
-0.67905,-2596.7920867571847
-0.679,-992.8107093872795
-0.67895,990.9040148013506
-0.6789,2596.6532153141293
-0.67885,3210.9452228079517
-0.6788,2598.7964712154435
-0.67875,993.6152524572814
-0.6787,-991.7100562936314
-0.67865,-2598.796596696591
-0.6786,-3213.523940224011
-0.67855,-2600.7437200766904
-0.6785,-994.205998854796
-0.67845,992.6272185875168
-0.6784,2600.8443002704407
-0.67835,3215.980578597332
-0.6783,2602.7689632039064
-0.67825,995.0645845373334
-0.6782,-993.3251898672358
-0.67815,-2602.901616152885
-0.6781,-3218.5733687496177
-0.67805,-2604.8142699718587
-0.678,-995.7885964610329
-0.67795,994.1005275759088
-0.6779,2604.8612884197896
-0.67785,3221.057246223632
-0.6778,2606.8934251756955
-0.67775,996.563573674029
-0.6777,-994.9754397123548
-0.67765,-2606.9554243846983
-0.6776,-3223.5050495419855
-0.67755,-2608.856934213223
-0.6775,-997.4018736175913
-0.67745,995.6286462333665
-0.6774,2608.9586379661077
-0.67735,3226.0991858772186
-0.6773,2610.9892035639227
-0.67725,998.2403185081159
-0.6772,-996.397013243292
-0.67715,-2611.064466803956
-0.6771,-3228.742377269263
-0.67705,-2613.108915155152
-0.677,-999.0131121606701
-0.67695,997.1876674325126
-0.6769,2613.0529856510125
-0.67685,3231.2024721639227
-0.6768,2615.134730218788
-0.67675,999.7739440725243
-0.6767,-998.0431252621233
-0.67665,-2615.163680279201
-0.6766,-3233.7092408769277
-0.67655,-2617.114966252761
-0.6765,-1000.532922820623
-0.67645,998.8191768949317
-0.6764,2617.2477000811914
-0.67635,3236.3072293342943
-0.6763,2619.183720716424
-0.67625,1001.2850694140742
-0.6762,-999.5971506913005
-0.67615,-2619.199630097237
-0.6761,-3238.6947192046423
-0.67605,-2621.13212336982
-0.676,-1002.0588349362154
-0.67595,1000.3353060828066
-0.6759,2621.225929474962
-0.67585,3241.241896997051
-0.6758,2623.166743672038
-0.67575,1002.7642658141294
-0.6757,-1001.1719421760703
-0.67565,-2623.2125088343755
-0.6756,-3243.661330229731
-0.67555,-2625.202990171339
-0.6755,-1003.6374514139063
-0.67545,1001.9220641308791
-0.6754,2625.3608462804814
-0.67535,3246.2944049036946
-0.6753,2627.2240997405984
-0.67525,1004.3270115791097
-0.6752,-1002.7228918317762
-0.67515,-2627.3398872978346
-0.6751,-3248.7626425219783
-0.67505,-2629.2646852619314
-0.675,-1005.1414678957958
-0.67495,1003.4387344233488
-0.6749,2629.280963364794
-0.67485,3251.182490261296
-0.6748,2631.251508090544
-0.67475,1005.9170922396056
-0.6747,-1004.2208696599552
-0.67465,-2631.3585301412536
-0.6746,-3253.7591514691567
-0.67455,-2633.311412368465
-0.6745,-1006.6462645519941
-0.67445,1005.0861111797022
-0.6744,2633.439286061096
-0.67435,3256.243852849208
-0.6743,2635.291456869752
-0.67425,1007.3925819567553
-0.6742,-1005.892858516929
-0.67415,-2635.514923877643
-0.6741,-3258.7477848537087
-0.67405,-2637.232137518922
-0.674,-1008.0951432944961
-0.67395,1006.6198041524866
-0.6739,2637.4420480781887
-0.67385,3261.253091588542
-0.6738,2639.3753831927374
-0.67375,1008.9812323290757
-0.6737,-1007.3533033124357
-0.67365,-2639.454392110362
-0.6736,-3263.7368534290317
-0.67355,-2641.4018870848518
-0.6735,-1009.7800447212682
-0.67345,1008.1303204777666
-0.6734,2641.546779591562
-0.67335,3266.3488768264974
-0.6733,2643.52763241375
-0.67325,1010.5935543351885
-0.6732,-1008.945978166186
-0.67315,-2643.632701701557
-0.6731,-3268.827471524529
-0.67305,-2645.451220469448
-0.673,-1011.332891946778
-0.67295,1009.6077143158553
-0.6729,2645.511099385274
-0.67285,3271.2759540186735
-0.6728,2647.4656235122475
-0.67275,1012.0296348368801
-0.6727,-1010.4861805467956
-0.67265,-2647.5487855793394
-0.6726,-3273.7147956876247
-0.67255,-2649.4826146816604
-0.6725,-1012.8829120012883
-0.67245,1011.19895226552
-0.6724,2649.58320392391
-0.67235,3276.216077835132
-0.6723,2651.4465636515592
-0.67225,1013.6285994560463
-0.6722,-1011.8763694973396
-0.67215,-2651.456949846362
-0.6721,-3278.652789058573
-0.67205,-2653.503088603951
-0.672,-1014.4079497735415
-0.67195,1012.7478143005185
-0.6719,2653.6171801593314
-0.67185,3281.2239837989573
-0.6718,2655.519841577108
-0.67175,1015.1618421490249
-0.6717,-1013.5130627665545
-0.67165,-2655.6151705895218
-0.6716,-3283.696878259064
-0.67155,-2657.5323068775115
-0.6715,-1015.9823497096424
-0.67145,1014.1641237007326
-0.6714,2657.5021390010515
-0.67135,3286.1199297745516
-0.6713,2659.520830768897
-0.67125,1016.6847204222605
-0.6712,-1015.0624109868018
-0.67115,-2659.6334119241155
-0.6711,-3288.6442563291766
-0.67105,-2661.496453704938
-0.671,-1017.4043616087586
-0.67095,1015.8406105797283
-0.6709,2661.61533744401
-0.67085,3291.12325087684
-0.6708,2663.5909745517533
-0.67075,1018.3175166498432
-0.6707,-1016.5292484211404
-0.67065,-2663.682888674995
-0.6706,-3293.712537336791
-0.67055,-2665.625154027034
-0.6705,-1019.03122238365
-0.67045,1017.3366687197408
-0.6704,2665.6930825879253
-0.67035,3296.2118252609534
-0.6703,2667.6819271871564
-0.67025,1019.8372451715015
-0.6702,-1018.0912666473006
-0.67015,-2667.6975237321435
-0.6701,-3298.703654273304
-0.67005,-2669.7180102611014
-0.67,-1020.5957837865244
-0.66995,1018.9561566348855
-0.6699,2669.829552244386
-0.66985,3301.206338690262
-0.6698,2671.6225417949195
-0.66975,1021.2548726983848
-0.6697,-1019.7390452245253
-0.66965,-2671.8007944591177
-0.6696,-3303.6941719631122
-0.66955,-2673.70821478815
-0.6695,-1022.1257513787834
-0.66945,1020.4406882996016
-0.6694,2673.8302918508552
-0.66935,3306.284472665561
-0.6693,2675.837970286777
-0.66925,1022.937632946348
-0.6692,-1021.2387420333057
-0.66915,-2675.8535828185013
-0.6691,-3308.7212309196257
-0.66905,-2677.8126475293134
-0.669,-1023.7515327966745
-0.66895,1021.9401291745083
-0.6689,2677.8845024002812
-0.66885,3311.2956037117606
-0.6688,2679.852229719037
-0.66875,1024.4313209836837
-0.6687,-1022.8284973506455
-0.66865,-2679.9532795125924
-0.6686,-3313.788734673512
-0.66855,-2681.883897792992
-0.6685,-1025.247362554474
-0.66845,1023.5559373487694
-0.6684,2681.9584078194744
-0.66835,3316.313729853417
-0.6683,2683.9848351798782
-0.66825,1026.1422843648018
-0.6682,-1024.20517447515
-0.66815,-2683.909752969414
-0.6681,-3318.824695458119
-0.66805,-2686.088285340286
-0.668,-1027.0057995676466
-0.66795,1024.947989181423
-0.6679,2685.9701045827605
-0.66785,3321.354539374504
-0.6678,2688.076744677389
-0.66775,1027.731210178678
-0.6677,-1025.6953098538227
-0.66765,-2687.907041767027
-0.6676,-3323.8014152993587
-0.66755,-2690.113439057743
-0.6675,-1028.5196355444514
-0.66745,1026.5077696173157
-0.6674,2689.995717967001
-0.66735,3326.3341680415824
-0.6673,2692.1268168817915
-0.66725,1029.271178275936
-0.6672,-1027.3005621351185
-0.66715,-2692.0444753709157
-0.6671,-3328.85317152108
-0.66705,-2694.1272736673022
-0.667,-1029.9753038813503
-0.66695,1028.1359672651924
-0.6669,2694.0582835835526
-0.66685,3331.2632065250714
-0.6668,2696.037238217576
-0.66675,1030.6783850107295
-0.6667,-1028.9194433476655
-0.66665,-2696.0625185580357
-0.6666,-3333.750348055068
-0.66655,-2698.0717443950043
-0.6665,-1031.4912598369185
-0.66645,1029.6330313777494
-0.6664,2698.0210079390617
-0.66635,3336.188030969561
-0.6663,2700.0428867447713
-0.66625,1032.2447566344422
-0.6662,-1030.3850863480375
-0.66615,-2700.021182882161
-0.6661,-3338.7114512275343
-0.66605,-2702.1212544801483
-0.666,-1033.0342122641166
-0.66595,1031.2205695217208
-0.6659,2702.148000845736
-0.66585,3341.2987576726373
-0.6658,2704.212012912456
-0.66575,1033.8933835421124
-0.6657,-1031.8873534139354
-0.66565,-2704.103384262364
-0.6656,-3343.8188600785793
-0.66555,-2706.31067368516
-0.6655,-1034.707894552372
-0.66545,1032.704242965448
-0.6654,2706.2132290645086
-0.66535,3346.3621663430117
-0.6653,2708.290901045423
-0.66525,1035.3705733202564
-0.6652,-1033.624270202755
-0.66515,-2708.3921021489764
-0.6651,-3348.973319204202
-0.66505,-2710.324355675841
-0.665,-1036.0730162848736
-0.66495,1034.450462311978
-0.6649,2710.3845593956835
-0.66485,3351.4041303327567
-0.6648,2712.3291736628817
-0.66475,1036.8905854472353
-0.6647,-1035.191006967346
-0.66465,-2712.433038205561
-0.6646,-3353.931290409365
-0.66455,-2714.3045358102745
-0.6645,-1037.5677582846292
-0.66445,1035.9994210170016
-0.6644,2714.386963730456
-0.66435,3356.342996261026
-0.6643,2716.32178441744
-0.66425,1038.401052128916
-0.6642,-1036.7501363228519
-0.66415,-2716.4657569058963
-0.6641,-3358.8939082085603
-0.66405,-2718.297438435248
-0.664,-1039.0453305769004
-0.66395,1037.63755477625
-0.6639,2718.5319557926528
-0.66385,3361.3884815486526
-0.6638,2720.311433125182
-0.66375,1039.820942171496
-0.6637,-1038.4064043827948
-0.66365,-2720.5587090389117
-0.6636,-3363.896008526953
-0.66355,-2722.3254088973094
-0.6635,-1040.5390997141697
-0.66345,1039.2883576858858
-0.6634,2722.6999509982106
-0.66335,3366.4496366207673
-0.6633,2724.3166342597706
-0.66325,1041.2681239294857
-0.6632,-1040.0204902000428
-0.66315,-2724.5807262764547
-0.6631,-3368.789784314682
-0.66305,-2726.2715151578486
-0.663,-1042.106727915804
-0.66295,1040.6560286060478
-0.6629,2726.4975129852314
-0.66285,3371.244178406501
-0.6628,2728.2427096107417
-0.66275,1042.7804902244138
-0.6627,-1041.5040957784379
-0.66265,-2728.495426249086
-0.6626,-3373.6870418208673
-0.66255,-2730.315227663763
-0.6625,-1043.7077118874738
-0.66245,1042.1715334164453
-0.6624,2730.543594135853
-0.66235,3376.249352588385
-0.6623,2732.3327372776475
-0.66225,1044.4295453072468
-0.6622,-1042.9852836762393
-0.66215,-2732.6126339644125
-0.6621,-3378.816208413666
-0.66205,-2734.390195937032
-0.662,-1045.1713113371545
-0.66195,1043.8039363966814
-0.6619,2734.65328205237
-0.66185,3381.3370599493046
-0.6618,2736.451466920238
-0.66175,1045.9404536933866
-0.6617,-1044.6530770066095
-0.66165,-2736.756344302709
-0.6616,-3383.8591188573278
-0.66155,-2738.4709362598855
-0.6615,-1046.720501130595
-0.66145,1045.458619931307
-0.6614,2738.896519980007
-0.66135,3386.4920813803606
-0.6613,2740.5384942697838
-0.66125,1047.4447461772872
-0.6612,-1046.302376506156
-0.66115,-2740.9687833474773
-0.6611,-3389.01388236235
-0.66105,-2742.547239121328
-0.661,-1048.1754060664587
-0.66095,1047.1028406584776
-0.6609,2742.9778423616344
-0.66085,3391.48136010585
-0.6608,2744.5440088246914
-0.66075,1048.9257822651691
-0.6607,-1047.880888572767
-0.66065,-2744.9482770328054
-0.6606,-3393.8840690259626
-0.66055,-2746.5160554232757
-0.6605,-1049.744391496105
-0.66045,1048.5948699996277
-0.6604,2747.0051699209266
-0.66035,3396.4719307713067
-0.6603,2748.5372856425574
-0.66025,1050.380965462448
-0.6602,-1049.5184207986465
-0.66015,-2749.0625664495024
-0.6601,-3398.8952376295147
-0.66005,-2750.468711131089
-0.66,-1051.104337385922
-0.65995,1050.3200384457803
-0.6599,2751.1277987143803
-0.65985,3401.4454378700225
-0.6598,2752.5179760061687
-0.65975,1051.8635324182433
-0.6597,-1051.1279645472293
-0.65965,-2753.167018954544
-0.6596,-3403.9188206356407
-0.65955,-2754.4914390131767
-0.6595,-1052.6081148679668
-0.65945,1051.893617615804
-0.6594,2755.177450197448
-0.65935,3406.4355985039992
-0.6593,2756.561438347645
-0.65925,1053.4253611098109
-0.6592,-1052.6717746163893
-0.65915,-2757.2751918517197
-0.6591,-3409.031549404248
-0.65905,-2758.6179745136897
-0.659,-1054.1573401057944
-0.65895,1053.4739409257606
-0.6589,2759.2533571169797
-0.65885,3411.470457420134
-0.6588,2760.6508927976365
-0.65875,1054.991420453943
-0.6587,-1054.2255508108199
-0.65865,-2761.316971785765
-0.6586,-3414.014797742086
-0.65855,-2762.6920541519544
-0.6585,-1055.7816416234593
-0.65845,1054.9756663797687
-0.6584,2763.332612946493
-0.65835,3416.5146615701374
-0.6583,2764.703773457762
-0.65825,1056.5611226799344
-0.6582,-1055.7010646678407
-0.65815,-2765.3288200603915
-0.6581,-3419.077747727961
-0.65805,-2766.82360914958
-0.658,-1057.340695210416
-0.65795,1056.57242295658
-0.6579,2767.446389218333
-0.65785,3421.595826101403
-0.6578,2768.8229769673508
-0.65775,1058.094887662044
-0.6577,-1057.3684876301215
-0.65765,-2769.5042659498877
-0.6576,-3424.1085680097367
-0.65755,-2770.8202257070625
-0.6575,-1058.841658491939
-0.65745,1058.135788078668
-0.6574,2771.5106125926236
-0.65735,3426.6154973695816
-0.6573,2772.877336794201
-0.65725,1059.6618760596573
-0.6572,-1058.8622796157572
-0.65715,-2773.506887875806
-0.6571,-3429.1192738595696
-0.65705,-2774.912215073454
-0.657,-1060.4210148892457
-0.65695,1059.6724212013162
-0.6569,2775.5584381375515
-0.65685,3431.634001936955
-0.6568,2776.9657352815157
-0.65675,1061.2399348852327
-0.6567,-1060.4446085114857
-0.65665,-2777.6712872002727
-0.6566,-3434.271269216359
-0.65655,-2779.0944239011405
-0.6565,-1062.074754091982
-0.65645,1061.1581865589312
-0.6564,2779.6394242256974
-0.65635,3436.773870811935
-0.6563,2781.185306806808
-0.65625,1062.913646420035
-0.6562,-1061.9176955766836
-0.65615,-2781.6701101779195
-0.6561,-3439.2542202838217
-0.65605,-2783.181595372222
-0.656,-1063.7147739245092
-0.65595,1062.5975688063181
-0.6559,2783.598820405609
-0.65585,3441.7299061817157
-0.6558,2785.2650224307295
-0.65575,1064.5834679904222
-0.6557,-1063.3146207193263
-0.65565,-2785.6412793226978
-0.6556,-3444.2818296335163
-0.65555,-2787.296279405849
-0.6555,-1065.2986199291358
-0.65545,1064.1658087764927
-0.6554,2787.717784724933
-0.65535,3446.814503084427
-0.6553,2789.357520599811
-0.65525,1066.1168682388125
-0.6552,-1064.916754112628
-0.65515,-2789.7647374003463
-0.6551,-3449.360630680147
-0.65505,-2791.397549825261
-0.655,-1066.869864769755
-0.65495,1065.6889203994026
-0.6549,2791.725601096516
-0.65485,3451.793178727664
-0.6548,2793.4362782054577
-0.65475,1067.725247724453
