Dataset,Parameter,Mix_ID,Temperature_C,Data_Type,Mean_Value,Std_Value,CoV,Rubber_Content
fracture_properties,Fracture_Toughness_MPa_m05,R10S,530,Calibration,0.8678,0.1562,0.1799953906430053,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,540,Validation,0.854,0.1537,0.17997658079625292,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,550,Validation,0.8405,0.1513,0.1800118976799524,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,560,Calibration,0.8271,0.1489,0.1800265989602225,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,570,Validation,0.814,0.1465,0.17997542997542998,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,580,Calibration,0.8011,0.1442,0.18000249656722006,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,590,Calibration,0.7884,0.1419,0.1799847792998478,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,600,Calibration,0.7759,0.1397,0.18004897538342568,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,610,Validation,0.7635,0.1374,0.1799607072691552,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,620,Calibration,0.7514,0.1353,0.1800638807559223,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,630,Calibration,0.7395,0.1331,0.1799864773495605,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,640,Calibration,0.7278,0.131,0.17999450398461117,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,650,Calibration,0.7162,0.1289,0.17997765987154427,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,660,Calibration,0.7048,0.1269,0.18005107832009082,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,670,Validation,0.6937,0.1249,0.18004901254144443,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,680,Validation,0.6826,0.1229,0.1800468795780838,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,690,Calibration,0.6718,0.1209,0.1799642750818696,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,700,Validation,0.6611,0.119,0.18000302526092873,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,710,Calibration,0.6506,0.1171,0.1799877036581617,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,720,Validation,0.6403,0.1153,0.1800718413243792,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,730,Calibration,0.6302,0.1134,0.17994287527768962,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,740,Calibration,0.6202,0.1116,0.1799419542083199,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,750,Calibration,0.6103,0.1099,0.18007537276749142,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,760,Validation,0.6006,0.1081,0.17998667998667997,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,770,Calibration,0.5911,0.1064,0.18000338352224665,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,780,Calibration,0.5817,0.1047,0.17998968540484786,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,790,Calibration,0.5725,0.103,0.1799126637554585,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R10S,800,Calibration,0.5634,0.1014,0.17997870074547392,10.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,20,Calibration,1.245,0.2241,0.18,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,30,Validation,1.2459,0.2243,0.18003050004013163,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,40,Validation,1.2468,0.2244,0.17998075072184794,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,50,Calibration,1.2477,0.2246,0.18001122064598862,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,60,Validation,1.2486,0.2247,0.17996155694377705,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,70,Calibration,1.2495,0.2249,0.17999199679871947,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,80,Validation,1.2504,0.2251,0.18002239283429303,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,90,Validation,1.2513,0.2252,0.17997282825861105,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,100,Calibration,1.2522,0.2254,0.1800031943778949,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,110,Validation,1.253,0.2255,0.17996807661612133,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,120,Calibration,1.2539,0.2257,0.1799984049764734,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,130,Calibration,1.2548,0.2259,0.18002868983104878,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,140,Validation,1.2557,0.226,0.1799792944174564,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,150,Calibration,1.2566,0.2262,0.18000954957822698,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,160,Calibration,1.2575,0.2264,0.1800397614314115,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,170,Calibration,1.2584,0.2265,0.17999046408137317,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,180,Validation,1.2593,0.2267,0.18002064639085205,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,190,Calibration,1.2602,0.2268,0.17997143310585623,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,200,Calibration,1.2611,0.227,0.18000158591705653,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,210,Validation,1.262,0.2272,0.18003169572107766,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,220,Validation,1.2629,0.2273,0.17998257977670443,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,230,Calibration,1.2638,0.2275,0.18001266023104923,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,240,Calibration,1.2647,0.2276,0.17996362773780344,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,250,Calibration,1.2656,0.2278,0.1799936788874842,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,260,Calibration,1.2665,0.228,0.1800236873272799,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,270,Calibration,1.2673,0.2281,0.17998895289197506,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,280,Validation,1.2682,0.2283,0.18001892445986437,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,290,Calibration,1.2691,0.2284,0.17997005752107795,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,300,Calibration,1.27,0.2286,0.18,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,310,Calibration,1.2499,0.225,0.18001440115209216,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,320,Validation,1.23,0.2214,0.18000000000000002,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,330,Calibration,1.2105,0.2179,0.18000826104915327,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,340,Validation,1.1913,0.2144,0.1799714597498531,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,350,Calibration,1.1724,0.211,0.17997270556124187,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,360,Calibration,1.1538,0.2077,0.18001386722135554,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,370,Calibration,1.1355,0.2044,0.18000880669308675,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,380,Calibration,1.1174,0.2011,0.1799713620905674,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,390,Calibration,1.0997,0.1979,0.17995817041011186,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,400,Calibration,1.0822,0.1948,0.18000369617445944,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,410,Calibration,1.0651,0.1917,0.17998310017838703,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,420,Validation,1.0482,0.1887,0.18002289639381797,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,430,Calibration,1.0315,0.1857,0.18002908385845853,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,440,Validation,1.0152,0.1827,0.1799645390070922,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,450,Calibration,0.999,0.1798,0.17997997997997997,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,460,Calibration,0.9832,0.177,0.18002441008950365,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,470,Calibration,0.9676,0.1742,0.18003307151715583,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,480,Calibration,0.9522,0.1714,0.18000420079815163,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,490,Calibration,0.9371,0.1687,0.1800234766833849,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,500,Calibration,0.9222,0.166,0.18000433745391456,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,510,Calibration,0.9076,0.1634,0.18003525782282945,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,520,Calibration,0.8932,0.1608,0.1800268696820421,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,530,Calibration,0.879,0.1582,0.17997724687144484,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,540,Validation,0.8651,0.1557,0.17997919315686048,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,550,Validation,0.8513,0.1532,0.17996006108304946,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,560,Validation,0.8378,0.1508,0.1799952255908331,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,570,Validation,0.8245,0.1484,0.1799878714372347,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,580,Calibration,0.8114,0.1461,0.18005915701257086,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,590,Calibration,0.7985,0.1437,0.17996242955541641,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,600,Validation,0.7859,0.1415,0.18004835220765997,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,610,Calibration,0.7734,0.1392,0.1799844840961986,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,620,Calibration,0.7611,0.137,0.18000262777558798,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,630,Calibration,0.749,0.1348,0.17997329773030707,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,640,Calibration,0.7372,0.1327,0.180005425935974,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,650,Calibration,0.7255,0.1306,0.18001378359751893,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,660,Validation,0.7139,0.1285,0.1799971984871831,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,670,Calibration,0.7026,0.1265,0.18004554511813264,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,680,Calibration,0.6915,0.1245,0.18004338394793926,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,690,Validation,0.6805,0.1225,0.18001469507714915,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,700,Calibration,0.6697,0.1205,0.17993131252799763,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,710,Calibration,0.659,0.1186,0.17996965098634293,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,720,Calibration,0.6486,0.1167,0.17992599444958374,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,730,Validation,0.6383,0.1149,0.18000939996866677,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,740,Validation,0.6282,0.1131,0.18003820439350526,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,750,Calibration,0.6182,0.1113,0.18003882238757685,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,760,Validation,0.6084,0.1095,0.17998027613412226,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,770,Calibration,0.5987,0.1078,0.1800567897110406,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,780,Validation,0.5892,0.1061,0.1800746775288527,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,790,Validation,0.5799,0.1044,0.18003103983445423,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R15S,800,Validation,0.5707,0.1027,0.17995444191343965,15.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,20,Calibration,1.26,0.2268,0.18,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,30,Validation,1.2609,0.227,0.18003013720358477,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,40,Validation,1.2619,0.2271,0.1799667168555353,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,50,Calibration,1.2628,0.2273,0.17999683243585685,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,60,Validation,1.2637,0.2275,0.18002690511988606,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,70,Calibration,1.2647,0.2276,0.17996362773780344,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,80,Validation,1.2656,0.2278,0.1799936788874842,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,90,Calibration,1.2666,0.228,0.18000947418285174,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,100,Validation,1.2675,0.2281,0.17996055226824456,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,110,Calibration,1.2684,0.2283,0.17999053926206246,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,120,Calibration,1.2694,0.2285,0.180006302190011,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,130,Calibration,1.2703,0.2287,0.18003621191844446,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,140,Calibration,1.2712,0.2288,0.17998741346758967,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,150,Calibration,1.2722,0.229,0.18000314415972332,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,160,Calibration,1.2731,0.2292,0.18003299033854372,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,170,Calibration,1.2741,0.2293,0.17997017502550822,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,180,Calibration,1.275,0.2295,0.18000000000000002,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,190,Calibration,1.2759,0.2297,0.18002978289834626,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,200,Validation,1.2769,0.2298,0.1799671078392983,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,210,Calibration,1.2778,0.23,0.1799968696196588,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,220,Validation,1.2787,0.2302,0.18002658950496597,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,230,Validation,1.2797,0.2303,0.17996405407517385,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,240,Calibration,1.2806,0.2305,0.17999375292831488,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,250,Calibration,1.2815,0.2307,0.1800234100663285,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,260,Validation,1.2825,0.2308,0.17996101364522418,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,270,Calibration,1.2834,0.231,0.17999064983637214,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,280,Calibration,1.2844,0.2312,0.18000622858922452,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,290,Calibration,1.2853,0.2314,0.18003578930988873,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,300,Validation,1.2862,0.2315,0.17998756025501478,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,310,Calibration,1.2658,0.2278,0.17996523937430872,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,320,Calibration,1.2457,0.2242,0.17997912820101147,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,330,Validation,1.226,0.2207,0.18001631321370312,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,340,Validation,1.2065,0.2172,0.18002486531288853,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,350,Calibration,1.1873,0.2137,0.17998820854038575,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,360,Calibration,1.1685,0.2103,0.17997432605905003,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,370,Validation,1.1499,0.207,0.18001565353509,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,380,Calibration,1.1317,0.2037,0.17999469824158346,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,390,Calibration,1.1137,0.2005,0.18003052886773818,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,400,Calibration,1.0961,0.1973,0.18000182465103548,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,410,Validation,1.0787,0.1942,0.18003151942152593,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,420,Calibration,1.0615,0.1911,0.18002826189354684,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,430,Validation,1.0447,0.188,0.1799559682205418,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,440,Validation,1.0281,0.1851,0.18004085205719286,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,450,Calibration,1.0118,0.1821,0.1799762798972129,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,460,Calibration,0.9957,0.1792,0.1799738877171839,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,470,Calibration,0.9799,0.1764,0.18001836922134912,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,480,Calibration,0.9644,0.1736,0.18000829531314808,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,490,Calibration,0.9491,0.1708,0.17995996206932882,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,500,Validation,0.934,0.1681,0.17997858672376874,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,510,Calibration,0.9192,0.1655,0.1800478677110531,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,520,Validation,0.9046,0.1628,0.17996904709263764,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,530,Calibration,0.8902,0.1602,0.179959559649517,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,540,Calibration,0.8761,0.1577,0.18000228284442416,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,550,Calibration,0.8622,0.1552,0.1800046392948272,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,560,Calibration,0.8485,0.1527,0.17996464348850913,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,570,Validation,0.835,0.1503,0.18,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,580,Calibration,0.8218,0.1479,0.1799707958140667,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,590,Calibration,0.8087,0.1456,0.18004204278471622,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,600,Calibration,0.7959,0.1433,0.18004774469154416,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,610,Calibration,0.7833,0.141,0.18000765990042128,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,620,Calibration,0.7708,0.1388,0.18007265179034768,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,630,Calibration,0.7586,0.1365,0.1799367255470604,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,640,Validation,0.7466,0.1344,0.1800160728636485,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,650,Calibration,0.7347,0.1322,0.1799373894106438,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,660,Validation,0.723,0.1301,0.17994467496542185,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,670,Calibration,0.7116,0.1281,0.18001686340640807,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,680,Calibration,0.7003,0.126,0.1799228901899186,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,690,Calibration,0.6892,0.124,0.1799187463726059,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,700,Calibration,0.6782,0.1221,0.18003538779121203,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,710,Calibration,0.6675,0.1201,0.1799250936329588,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,720,Calibration,0.6569,0.1182,0.17993606332775156,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,730,Calibration,0.6464,0.1164,0.1800742574257426,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,740,Calibration,0.6362,0.1145,0.1799748506758881,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,750,Calibration,0.6261,0.1127,0.1800031943778949,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,760,Validation,0.6161,0.1109,0.180003246226262,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,770,Calibration,0.6064,0.1091,0.17991424802110817,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,780,Calibration,0.5967,0.1074,0.17998994469582705,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,790,Calibration,0.5873,0.1057,0.1799761620977354,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R20S,800,Calibration,0.5779,0.104,0.1799619311299533,20.0
fracture_properties,Fracture_Toughness_MPa_m05,R10L,20,Calibration,1.2261,0.2207,0.18000163118832072,10.0
