simulation_id,material,parameters_temperature,parameters_pressure,parameters_crystal_structure,parameters_lattice_parameter,parameters_supercell_size,parameters_k_point_density,parameters_cutoff_energy,parameters_exchange_correlation,results_formation_energy,results_activation_barrier,results_surface_energy,results_bulk_modulus,results_elastic_constants,results_band_gap,results_magnetic_moment,metadata_convergence_criteria,metadata_total_energy,metadata_forces_converged,metadata_stress_converged
DFT_Al_0107,Al,1140.7893946654249,0.22921573149636942,FCC,4.05,"[4, 4, 4]",0.05504978776646906,471.7825981996061,LDA,-0.10505991900531071,1.184545938823449,1.4603757730506246,81.23617297570333,"[240.25967029688346, 76.06186708638283, 39.57222912673672]",0.018655880323532152,0.0,1e-06,-753.587462050257,True,True
DFT_Al_0108,Al,987.4392047602231,1.6642018552245252,FCC,4.05,"[4, 4, 4]",0.09273416119444491,557.8815904678779,PBE,-0.11622176622491505,1.236543633178464,1.2018603911570545,77.80191646876395,"[266.0531220636481, 84.11466149585877, 47.259883933559394]",0.02366335608719993,0.0,1e-06,-680.7374769041677,True,True
DFT_Al_0109,Al,1377.9109004097893,6.298837036711994,FCC,4.05,"[4, 4, 4]",0.0962858829929838,436.627074314354,LDA,-0.0528214503981838,1.2854604431577283,1.1951272003948954,80.57974503991717,"[242.4304418769049, 67.12157639210518, 47.89489866305425]",0.03953818943508728,0.0,1e-06,-955.3594618604253,True,True
DFT_Al_0110,Al,764.9299408262817,0.9446611793823312,FCC,4.05,"[4, 4, 4]",0.0696374996841182,491.95880265497226,PBE0,-0.13574488126004433,0.9577209775680583,1.3188237818063306,80.25094014881002,"[243.98908945586123, 86.85089114577528, 35.55685118343506]",0.0696419452134773,0.0,1e-06,-796.2008330839094,True,True
DFT_Al_0111,Al,331.74540657650897,0.5806333889109128,FCC,4.05,"[4, 4, 4]",0.03489057234944796,458.4028200881468,PBE,-0.16823225242457956,1.4338796211917246,1.2649540326447146,81.61147889426105,"[272.9360068658509, 90.29011877422387, 36.860291775142116]",0.03257169045338594,0.0,1e-06,-821.8127418533772,True,True
DFT_Al_0112,Al,1067.5733303230443,0.34722868093652215,FCC,4.05,"[4, 4, 4]",0.02490780463701168,580.8620743974548,PBE,-0.08105421477982368,1.5621469308747107,1.3227847068786456,78.04367726409998,"[217.74581734088375, 93.38441217156095, 48.89811580610751]",0.061546735142898136,0.0,1e-06,-934.7802727333268,True,True
DFT_Al_0113,Al,1257.0786630414264,7.098270749198761,FCC,4.05,"[4, 4, 4]",0.04274751278558346,530.7887344359852,LDA,0.004151007377004634,1.7902945602001215,1.2708761836462998,77.78969275391538,"[265.3597125744092, 65.13315164996955, 31.53629773942135]",0.11629676673744725,0.0,1e-06,-504.10096497711686,True,True
DFT_Al_0114,Al,644.7597600441178,6.973145402967294,FCC,4.05,"[4, 4, 4]",0.033486560279809556,478.8681586188646,PBE,-0.11928648100648995,1.6719957304234,1.154786313578688,84.9079023917579,"[292.46397707353077, 91.88559535404065, 51.08742379858806]",0.013881445100515727,0.0,1e-06,-949.034046609715,True,True
DFT_Al_0115,Al,375.2659090816661,3.488667217951773,FCC,4.05,"[4, 4, 4]",0.045746200653526393,430.83120992506826,PBE,-0.09600957837694164,1.3504820708684,1.3042788314543041,77.95605222263909,"[211.55035038486093, 70.69701154655297, 30.660250104053667]",0.03617850538316097,0.0,1e-06,-632.797457747507,True,True
DFT_Al_0116,Al,386.9983128060654,8.95298837708947,FCC,4.05,"[4, 4, 4]",0.07070979568416634,572.0574529629098,PBE0,0.030855797006943256,1.0709645265729706,1.1963638183512209,79.91557283113276,"[239.71039073791735, 71.99624038136946, 53.098001312788035]",0.025415813264813732,0.0,1e-06,-855.5744383341843,True,True
DFT_Al_0117,Al,549.4656663157733,3.965637167970809,FCC,4.05,"[4, 4, 4]",0.07975229242844187,440.30540058364846,LDA,-0.024904418883597984,1.5129272052576033,1.3315002479998674,84.23509741382381,"[220.2153671344701, 77.19570110217282, 29.634803865202556]",0.0925666852975851,0.0,1e-06,-598.0204419545271,True,True
DFT_Al_0118,Al,434.9284940435828,0.8454572261240778,FCC,4.05,"[4, 4, 4]",0.07259786681533008,514.089946974469,PBE,-0.09687267945567622,1.0515929370634416,1.1905439650865548,81.32746193019666,"[255.28248056240193, 80.57755006314602, 56.517527478270544]",0.06319916571164516,0.0,1e-06,-564.1816147399725,True,True
DFT_Al_0119,Al,670.6382412145892,5.46309571379299,FCC,4.05,"[4, 4, 4]",0.09009786345053128,576.7554916417173,PBE,-0.2270257111928644,0.7889638985486707,1.2824380767855605,81.45503043973353,"[263.1873842997765, 80.25697803808251, 34.9910974892447]",0.04691793268024089,0.0,1e-06,-785.8248580934246,True,True
DFT_Al_0120,Al,857.6663474384993,9.776153675237532,FCC,4.05,"[4, 4, 4]",0.054336862363335986,579.4677931137537,LDA,-0.1588652249270962,1.4912349386274584,1.2547830756632288,78.6132015350992,"[204.08584387328736, 89.13007429525321, 47.24712090946608]",0.030856473647092705,0.0,1e-06,-792.125473733917,True,True
DFT_Al_0121,Al,948.7402612495192,5.773064181897478,FCC,4.05,"[4, 4, 4]",0.03611551717037455,408.4072804380841,PBE0,0.010674618504024916,1.446090173654597,1.1947367299473015,74.88492889524717,"[190.00692770640225, 82.93526772630862, 47.539933336457665]",0.011109498024171736,0.0,1e-06,-508.4188550442958,True,True
DFT_Al_0122,Al,593.7740775409627,3.7637062729826765,FCC,4.05,"[4, 4, 4]",0.06951378849877773,411.07814600418783,PBE0,-0.14317685042520303,1.0910455711474616,1.052581307368229,79.34214948221779,"[253.48920874092838, 89.42160308980452, 41.07542172593225]",0.001636306383757565,0.0,1e-06,-804.0530395320433,True,True
DFT_Al_0123,Al,783.4388869801248,6.507733897816102,FCC,4.05,"[4, 4, 4]",0.09886431381788706,492.8391244843262,PBE,-0.25198198700906993,1.222408153779901,1.306527282981969,78.61967732997608,"[196.81437305853711, 69.22472529277351, 42.15419444367664]",0.008863747289865052,0.0,1e-06,-534.9865810559188,True,True
DFT_Al_0124,Al,441.48757418434104,2.3198498498368836,FCC,4.05,"[4, 4, 4]",0.05968263119531318,459.7367967628269,LDA,-0.07806476361150222,1.570229461948904,1.230647044889708,78.49742542235542,"[237.09144280782922, 89.56085622513442, 45.76520755549616]",0.048627601722150776,0.0,1e-06,-963.5836355050056,True,True
DFT_Al_0125,Al,1426.4529797004325,4.587555319894543,FCC,4.05,"[4, 4, 4]",0.09449573441637564,537.1453902151364,LDA,-0.05237701901613778,1.1717271814776136,1.2860214403833856,84.4046174980178,"[254.3888654560156, 68.68319008638257, 47.37567940195998]",0.009414366949961145,0.0,1e-06,-964.5460388340791,True,True
DFT_Al_0126,Al,1221.008034474437,0.7125268532136497,FCC,4.05,"[4, 4, 4]",0.060500138759786146,472.6256885692144,LDA,0.018970592590239088,1.1726063673406928,1.1393743757885475,78.32940954348989,"[255.2826706546756, 87.23686408846656, 52.40848417580114]",0.02359347728376415,0.0,1e-06,-980.5042976475024,True,True
DFT_Al_0127,Al,1200.8270621864663,9.491838844727683,FCC,4.05,"[4, 4, 4]",0.05404972499350523,444.293716606374,PBE,-0.17078250216099977,1.048431634774554,1.4028674307084539,81.19366527630416,"[258.1069399514841, 84.83470028025319, 29.107352595650397]",0.09064656936607407,0.0,1e-06,-771.59183689684,True,True
DFT_Al_0128,Al,1291.0241212067579,3.1308316935135205,FCC,4.05,"[4, 4, 4]",0.04340771548991543,510.3580127158991,LDA,-0.048483444153019396,1.1417333402572698,1.289298671219085,83.20872684672405,"[230.22222014259714, 70.46253058248256, 25.497111729965034]",0.005659032479089162,0.0,1e-06,-551.805055956987,True,True
DFT_Al_0129,Al,838.0994495628663,6.5690410595975655,FCC,4.05,"[4, 4, 4]",0.028164942811026147,446.5727979581682,PBE0,-0.12059530345607912,1.4920531293142407,1.2568386179589504,79.58022188840161,"[202.75579068221484, 86.51689246511113, 52.86912704933169]",0.021306533756794272,0.0,1e-06,-983.4017569472651,True,True
DFT_Al_0130,Al,1496.115101983691,0.989523016865349,FCC,4.05,"[4, 4, 4]",0.0967459123606571,559.7226031846902,PBE0,-0.174810161007235,1.3133999603754827,1.3848300952462407,76.00800954073543,"[223.19655846242907, 68.42381052764068, 32.970638447464744]",0.020893191548347487,0.0,1e-06,-857.4218556291576,True,True
DFT_Al_0131,Al,1422.1042675764809,6.908511754660492,FCC,4.05,"[4, 4, 4]",0.034250607759735985,539.926933400272,PBE0,-0.06403990065518582,0.917962617388585,1.2827726505759613,82.47513558200129,"[226.37438309888046, 87.38565001809505, 45.16864195938655]",0.08597482332470234,0.0,1e-06,-944.0135147565034,True,True
DFT_Al_0132,Al,469.2596282998082,8.210785774468501,FCC,4.05,"[4, 4, 4]",0.025189891026808582,438.45834464621595,LDA,-0.11933536009774617,1.2485648492028516,1.3771846632330231,82.55836360605765,"[237.17449165975282, 88.49186184586807, 48.31179433426031]",0.13693238951391581,0.0,1e-06,-817.888033136748,True,True
DFT_Al_0133,Al,1080.1874648861926,8.616779861945068,FCC,4.05,"[4, 4, 4]",0.05985187497876536,449.1874428505698,PBE0,-0.08418322085868071,1.1191113027228068,1.2793191369433001,84.22079145874139,"[274.61435013957566, 73.50388770675117, 30.979304321399717]",0.09931579062210191,0.0,1e-06,-598.7258483027101,True,True
DFT_Al_0134,Al,978.6382523088691,9.015856262098628,FCC,4.05,"[4, 4, 4]",0.06713607254110825,544.3847939857867,LDA,-0.05294774098639791,1.1826675979852512,1.2651398226796329,83.10375425895947,"[285.3694364354597, 77.22295855076818, 37.08562085212194]",0.0023272268175685696,0.0,1e-06,-860.6525728485872,True,True
DFT_Al_0135,Al,936.6073201074516,5.563714964454115,FCC,4.05,"[4, 4, 4]",0.046119755801311876,587.291278071021,PBE0,-0.27403953352151206,1.083185601833845,1.200859299425893,75.09692556538951,"[198.1627607054857, 63.5397859494686, 31.539004241931174]",0.2685314630009161,0.0,1e-06,-507.32764065634467,True,True
DFT_Al_0136,Al,1005.7338845467228,2.5653261761097843,FCC,4.05,"[4, 4, 4]",0.05674770970618731,581.5261906669414,LDA,-0.15202697372857515,1.1778954317130466,1.2204817820069467,82.79392406533145,"[233.9564311239875, 67.39715565973566, 46.41097395336478]",0.03827565645865364,0.0,1e-06,-823.3008232961728,True,True
DFT_Al_0137,Al,1054.4039120379516,8.852827104425844,FCC,4.05,"[4, 4, 4]",0.03307646866671267,468.58592187963666,PBE0,-0.13293795273650744,1.4083225718956005,1.1657403016971875,76.66773475598877,"[218.3950307453288, 76.4689195791069, 35.77615448673919]",0.007136047001485884,0.0,1e-06,-749.8677462612691,True,True
DFT_Al_0138,Al,1325.3075523931418,5.879742483703485,FCC,4.05,"[4, 4, 4]",0.04119447089779248,444.2539997251762,LDA,-0.1468770974837209,0.8492584529711376,1.308601521238062,81.081219914146,"[206.03276146619055, 67.18515791135383, 34.866595601930676]",0.01324906378123287,0.0,1e-06,-928.585860391617,True,True
DFT_Al_0139,Al,366.6523480470847,6.25769415081959,FCC,4.05,"[4, 4, 4]",0.022148156322731385,488.8622530933471,PBE,-0.15435797194283724,0.992761155774323,1.2459140671821,81.95379064488453,"[207.2960543057113, 76.7035920077382, 43.746656188443225]",0.01991708339679129,0.0,1e-06,-690.4199876686478,True,True
DFT_Al_0140,Al,1043.5045202672256,0.37759139598400715,FCC,4.05,"[4, 4, 4]",0.023820155286271724,457.66828555893716,LDA,-0.14523697957809548,0.8272938300918244,1.0992939847159846,81.4857760703465,"[227.16168806265262, 97.22932201466332, 25.81022178022071]",0.2256998552966361,0.0,1e-06,-928.3508284928374,True,True
DFT_Al_0141,Al,461.8156350224686,2.5631271326094582,FCC,4.05,"[4, 4, 4]",0.04253731802665687,442.0590453539013,LDA,-0.10500338363467636,1.227785171548171,1.3958252486836873,81.88431105572737,"[265.48710129173577, 88.0433530475044, 35.60094650662037]",0.005923854111328187,0.0,1e-06,-881.2384790759656,True,True
DFT_Al_0142,Al,1114.953284881048,4.9149130225952256,FCC,4.05,"[4, 4, 4]",0.0247635310401997,511.10147046540914,PBE0,-0.12226802228250697,1.0080844803356703,1.1772551421118949,78.49469782250974,"[259.84124446589675, 86.65433796012184, 38.75834172702218]",0.03858471794916827,0.0,1e-06,-787.0134838900433,True,True
DFT_Al_0143,Al,528.2137626287911,2.214897250201424,FCC,4.05,"[4, 4, 4]",0.022749456472107844,480.5402572463928,LDA,0.001088587023706386,1.1359248047363555,1.1758140227367448,76.31014244806383,"[236.55719045813743, 68.30457855826742, 40.72576521908526]",0.024480194741939715,0.0,1e-06,-572.1877169120614,True,True
DFT_Al_0144,Al,860.5244307771239,8.349740733648902,FCC,4.05,"[4, 4, 4]",0.09840003324794652,463.9391373332501,LDA,-0.12444784457173554,1.0932928490435572,1.321531102664344,81.21727013434216,"[275.52359327175833, 85.88695318924576, 41.4367013453417]",0.02012794832879642,0.0,1e-06,-739.1055914313279,True,True
DFT_Al_0145,Al,924.7197801635773,0.737098186722438,FCC,4.05,"[4, 4, 4]",0.03805480746761766,545.0701743800844,PBE,-0.011917993816138603,1.206408804883382,1.3350003212196804,86.52496474228576,"[293.34666874461897, 95.22051708366808, 59.36518910132636]",0.16098447977197905,0.0,1e-06,-512.7337231688127,True,True
DFT_Al_0146,Al,566.4782094496704,4.726647293648448,FCC,4.05,"[4, 4, 4]",0.06358236922960797,597.4631098397257,PBE,-0.09759559597451177,1.0271460492918205,1.2105350566818327,79.58382527191111,"[225.63003426490747, 76.12785055294809, 55.38784317938713]",0.011652489821868972,0.0,1e-06,-688.9577470966894,True,True
DFT_Al_0147,Al,344.9183729436842,8.199170193786884,FCC,4.05,"[4, 4, 4]",0.040458586141883954,449.47516390654806,LDA,-0.1144858399699398,0.987876594604116,1.2382715166105598,80.06789783703442,"[252.44672407616278, 85.18272929662831, 44.91893354957156]",0.008924521533304195,0.0,1e-06,-894.9074481892281,True,True
DFT_Al_0148,Al,1338.4990581461325,4.178188061062537,FCC,4.05,"[4, 4, 4]",0.022837566827333323,572.6374696736112,PBE,-0.07937397050267864,1.498650114429906,1.349790711669848,78.47834796831968,"[242.06410459342516, 75.04294580565859, 26.983928312394657]",0.11290225156103231,0.0,1e-06,-981.3836975420312,True,True
DFT_Al_0149,Al,611.3856278854582,6.954531233884886,FCC,4.05,"[4, 4, 4]",0.09900685932308596,472.1769824988614,PBE,-0.0423149262549113,1.0023456210053432,1.3098851633302193,79.05422856824696,"[201.68154594219448, 86.16932493995624, 24.453760142514145]",0.009591662211892628,0.0,1e-06,-811.9566435821989,True,True
DFT_Al_0150,Al,1308.034140957379,9.654395601267742,FCC,4.05,"[4, 4, 4]",0.026793627121857132,524.1421727471898,PBE0,0.01917938207053925,0.8174039263081266,1.2999529733145347,80.59111414056098,"[222.16907740675504, 84.17739850220445, 34.645160232760404]",0.012226862421175834,0.0,1e-06,-562.0330372773376,True,True
DFT_Al_0151,Al,511.28044324518913,2.649071934978201,FCC,4.05,"[4, 4, 4]",0.08968114299149994,529.0981078332705,LDA,-0.09343988887900874,1.0226416655289128,1.181782353995804,77.31841087309466,"[269.8973140666404, 85.25993352104688, 49.07985173401304]",0.04242958147074525,0.0,1e-06,-591.111058014186,True,True
DFT_Al_0152,Al,1342.7665980768024,5.416671588490702,FCC,4.05,"[4, 4, 4]",0.029323869074684324,513.9974639077486,PBE,-0.01943785713030302,0.9872385981920873,1.105182830541655,78.33661388294138,"[207.76990461655492, 79.21004230723636, 42.12170906180265]",0.042057502822320014,0.0,1e-06,-610.7323144982972,True,True
DFT_Al_0153,Al,693.9747282509564,4.720074821173293,FCC,4.05,"[4, 4, 4]",0.04727487042513565,459.41539155929456,PBE,-0.12221506582416014,0.9403185188376919,1.1916965314943773,76.1143890878319,"[266.26143309717145, 86.02187753434829, 49.74537539007536]",0.13827440641411673,0.0,1e-06,-660.2240688574075,True,True
DFT_Al_0154,Al,583.4063789794527,3.769938292104549,FCC,4.05,"[4, 4, 4]",0.09260605631706131,411.39057345913625,LDA,0.11894121341919227,1.3923432114435004,1.227749686519414,82.89677091843613,"[282.55563572638556, 80.95259495021236, 49.61778513234772]",0.13314498977341754,0.0,1e-06,-944.2014899965174,True,True
DFT_Al_0155,Al,1122.9781994064535,3.061592924661313,FCC,4.05,"[4, 4, 4]",0.08797396945076863,595.6068824189027,PBE,-0.11640736759052084,0.940952116455078,1.2425842200930528,81.55474433580784,"[232.21357730290984, 79.74452137126123, 24.861660609793244]",0.007141671196868607,0.0,1e-06,-822.6645866948447,True,True
DFT_Al_0156,Al,1364.8889687627561,9.758318897827072,FCC,4.05,"[4, 4, 4]",0.03582837197421315,508.4083969107898,PBE0,0.03210676017675669,1.5584739925714393,1.308256740562015,74.41639733179412,"[218.75759093753427, 68.52830487742762, 24.32479131127316]",0.014564954278813925,0.0,1e-06,-695.7141378469918,True,True
DFT_Al_0157,Al,765.8172012548149,4.212297336854959,FCC,4.05,"[4, 4, 4]",0.09539662708266371,599.4641223279541,LDA,-0.10598302240100758,1.420623192484867,1.2473182862392487,80.86651768848077,"[254.69564316924044, 66.32228629036237, 45.39328512838601]",0.09533373915167327,0.0,1e-06,-645.4214171492679,True,True
DFT_Al_0158,Al,1332.1445296768961,9.868617025302163,FCC,4.05,"[4, 4, 4]",0.029852437919103247,476.42883758397767,PBE,-0.14794822106589123,1.0426862637718186,1.2062411488518676,79.8569321457107,"[262.86649151084123, 92.11529062057281, 45.87108991258726]",0.01559839839998379,0.0,1e-06,-677.1573374128797,True,True
DFT_Al_0159,Al,971.282539077889,0.4577633942872561,FCC,4.05,"[4, 4, 4]",0.08228114358820458,554.0223304460571,PBE0,-0.08776971823518448,1.2975389436163844,1.2511984996870222,80.63403653114281,"[258.84419892698503, 66.320190641868, 44.56598614335221]",0.0723339930393662,0.0,1e-06,-939.3865653298852,True,True
DFT_Al_0160,Al,970.5987810657809,1.7650122251805567,FCC,4.05,"[4, 4, 4]",0.028790557578816083,407.89351261486706,PBE0,-0.19742806906481758,1.277177190806714,1.206466607053809,75.35323066097332,"[233.08199198588537, 76.71916388608058, 29.98258260380408]",0.11087391889388681,0.0,1e-06,-934.4721282891662,True,True
DFT_Al_0161,Al,1159.9949017604363,9.805921238047873,FCC,4.05,"[4, 4, 4]",0.0922410431334474,416.71644440007117,LDA,-0.07536579224557172,1.2399087083570346,1.1336057772309893,76.26813875176148,"[230.10466253628078, 62.40950452114413, 51.72072377306333]",0.007761698411227006,0.0,1e-06,-605.4096737803425,True,True
DFT_Al_0162,Al,1457.4182871413077,6.08330255146991,FCC,4.05,"[4, 4, 4]",0.08857580697796433,412.00435951765417,PBE,-0.03377301471047063,1.0887708683498671,1.1812181052323993,78.28844045129422,"[251.0153508875436, 82.63988932728613, 51.01114766361626]",0.16340955097566728,0.0,1e-06,-899.8198479982749,True,True
DFT_Al_0163,Al,951.0842440896814,4.40218972971002,FCC,4.05,"[4, 4, 4]",0.02413134377782053,599.2484197234041,PBE,0.00631746593625758,0.998793752018213,1.2310096426348411,80.3186918137086,"[228.00424417101956, 77.48390945474397, 27.208508196796178]",0.013452887130131883,0.0,1e-06,-837.676304998062,True,True
DFT_Al_0164,Al,682.8528376243952,7.48835285896717,FCC,4.05,"[4, 4, 4]",0.025096248198746104,575.1639684103052,LDA,-0.031104207274179257,0.9031900917955941,1.3402376898763013,84.29526857369872,"[261.5929743070593, 81.3825922199647, 37.87571791361178]",0.04157267585540097,0.0,1e-06,-809.2361526698444,True,True
DFT_Al_0165,Al,1181.5853974236766,9.277710984068191,FCC,4.05,"[4, 4, 4]",0.08332260949335137,561.6220693228687,PBE,-0.01783939351688793,1.3043377516818189,1.209596672985928,78.15761757130694,"[236.9766075164615, 68.04571607221632, 43.299166014588934]",0.017241072704444436,0.0,1e-06,-706.8079889535509,True,True
DFT_Al_0166,Al,1059.586337030902,8.037054240166173,FCC,4.05,"[4, 4, 4]",0.04028896445535572,532.6046876648803,PBE,-0.1485769137590472,1.2384124430328485,1.2982445777828528,82.59284314010826,"[270.114293315134, 73.70904058319913, 54.62504634776224]",0.00511721834869797,0.0,1e-06,-671.9314779589901,True,True
DFT_Al_0167,Al,798.578504039524,6.310141935045311,FCC,4.05,"[4, 4, 4]",0.07029474667396839,582.9057527273727,LDA,-0.20488086263744715,0.9145187147036589,1.3490941484544554,85.85367196564512,"[239.83463260399486, 73.8117827174383, 38.41356661647812]",0.026824066675983912,0.0,1e-06,-843.4953904015533,True,True
DFT_Al_0168,Al,906.655125561797,6.501417346469641,FCC,4.05,"[4, 4, 4]",0.09862708384155507,474.7097108282609,LDA,-0.11556765343632439,1.147212675411407,1.2231623391421074,79.9904464518665,"[276.0186840690083, 89.48318937360608, 30.140713034458127]",0.016953803605456733,0.0,1e-06,-901.2095278247615,True,True
