time_hours,strain_sensor_0_mu_strain,strain_sensor_1_mu_strain,strain_sensor_2_mu_strain,strain_sensor_3_mu_strain,strain_sensor_4_mu_strain,strain_sensor_5_mu_strain,strain_sensor_6_mu_strain,strain_sensor_7_mu_strain
325.0,36.28059594538529,36.97954408362754,37.69914127519977,38.68502083863823,36.627024138738776,37.57856531091581,38.434461821886224,38.877583692057826
325.1,34.91612983342946,35.276916898438174,35.7744766279348,33.90841756505811,34.84409464664513,32.73217158127017,35.592117181943436,34.38067281921201
325.2,34.20109750361306,33.97184647303123,32.55806190728352,33.78024276713087,32.319096574715296,31.03083152391129,32.12329607771257,32.925721240923004
325.3,30.63313690344588,31.29770359524679,29.87429805886782,28.79814784441652,28.659349069148117,28.309240299359242,28.803145401988747,30.165544043417754
325.4,26.927525028610525,27.208351226760804,28.473742597933246,25.19892291889,26.088413138921897,28.599384881769762,27.08469542349019,29.495498635183708
325.5,24.103390704693517,25.743360651879367,25.517787675173466,24.50626480687972,26.0876614930894,25.1381024648689,24.45738398391434,24.831434158702447
325.6,22.24104760964999,22.408680086564985,21.448201654323242,22.687305353953295,23.44142074848287,21.391147973859866,21.35334104746062,23.504948255997686
325.7,19.98970553878597,19.650794610888337,20.444968250132067,20.149332382716086,22.106162673861995,18.19238191926236,20.57011471306348,22.338182427256857
325.8,18.616018852590578,18.254859301722103,17.71562512496266,18.34644759118458,17.82665577180334,17.674011568793706,16.823326432186164,17.979798896629156
325.9,16.930107097751524,12.796525431544401,13.827129505655586,15.269619507461554,14.8478713116637,15.12173479313901,15.332025352237974,15.506821759954532
326.0,13.955187293940702,13.572156346304512,14.432406295201691,12.874905284355211,12.93156812419053,12.781501266060536,12.419387607321614,12.605783701953902
326.1,11.033259981173192,10.975681082420339,11.256389115898472,11.021479880869622,9.857403731766894,10.277463865041575,11.56726937966397,11.941857563275212
326.2,8.80042284184254,9.991611916245184,8.637931276607612,10.269935958413077,7.745387765102961,8.344101343333314,7.9276817689065515,9.70433605922395
326.3,8.324602828528604,7.549742024445624,6.386007454092644,7.522079880260308,6.527751011414898,8.449071321574094,6.199822903955726,5.885671017379829
326.4,4.568034424849475,3.9915840544221326,4.81057573425368,4.027239827402044,6.5755843300464045,4.051196211039575,4.459841220411913,5.799271899177187
326.5,1.3005570157755866,1.5754294832151403,1.1408229572708375,1.6637405321265542,2.1723738246807485,3.568263249364392,2.4259237057484677,3.370632395534767
326.6,-0.24425211583201778,0.20985452242433184,-0.3479931794320264,-0.41785356833811826,1.4264026635114964,1.251288652056736,0.29905051932011667,2.4050338472113717
326.7,-3.4524203069142856,-1.7812258153345162,-3.9495486883509634,-1.4818644680001833,-1.893430853697524,-3.1692257230594874,-0.4119639700159994,-1.2694789029359148
326.8,-3.0060339196643944,-4.2227871998246105,-3.007020137975325,-2.373892900139709,-5.096479845845571,-5.273426184378539,-5.048173130852122,-3.5683920815424623
326.9,-4.801809114585341,-4.1882083190545165,-4.217813985606551,-4.410615056163144,-5.818428769361127,-5.856394601906912,-4.528340211910101,-4.731899600577519
327.0,-6.336630344214396,-8.613185587570822,-6.399846928359881,-9.51683407448889,-7.859325061894023,-9.708071766337051,-9.401523237872924,-8.682109491166244
327.1,-8.678470494965755,-8.38725409838858,-8.602200893384182,-7.672243951499453,-10.487442211344817,-11.095993973158667,-9.006559181050672,-8.324456280091093
327.2,-12.111160726781264,-11.37230518998569,-10.739897391482602,-11.142075426611251,-10.512264036149679,-11.350487141709925,-11.297035806221501,-12.311827188135439
327.3,-12.103052548074574,-13.448840307695415,-11.414433348233658,-12.341414341320199,-11.935692336024857,-12.174460001821386,-14.526532097549023,-14.419660016182755
327.4,-13.774840807060537,-14.259497050499661,-14.197647035504712,-14.657842707848415,-14.511878571987689,-14.82164745454929,-14.450661081627475,-15.467577562836
327.5,-17.131151250746676,-16.559352657187173,-15.27315852316227,-16.067778957850194,-13.232392915725965,-16.4283598396991,-14.287215377537565,-15.266972591719963
327.6,-17.78576239986109,-16.35927824736543,-17.37140369485162,-18.511758336736953,-17.101431113720352,-18.771000949939218,-17.577685395246814,-16.543158084166315
327.7,-17.92543649955954,-20.165794463150835,-19.911797541717824,-20.112325134218423,-20.050267013076684,-20.888407875336046,-19.569279442159015,-20.364236541031584
327.8,-22.78736233429397,-19.13420116062957,-21.16077716577449,-20.620205528059127,-21.96920682426827,-19.819823860694747,-19.84004737749477,-20.55173410864631
327.9,-22.342953314032854,-22.743881023959144,-22.508350996875762,-23.740964762028106,-20.15068514273445,-23.506236912348808,-22.554734166370032,-19.892253106070058
328.0,-25.33119298193124,-22.92081855472621,-23.106185687563578,-22.981183113554575,-23.647577069457025,-24.635918053737043,-25.526094408878766,-23.47330931054134
328.1,-24.69108520145545,-24.035292430708523,-24.704195847350015,-24.022118969091053,-25.56208346817186,-24.657277815081144,-26.495228204510212,-23.8645475180753
328.2,-23.09764855946671,-24.461641522824085,-24.660490621847778,-25.710453457362924,-24.475419939872072,-26.181010828884865,-28.284419011807646,-25.233871745300064
328.3,-26.96957871668952,-25.666636213380052,-28.371984026379433,-28.485630844291126,-27.48324189822284,-28.732582804998092,-28.240273351235547,-26.617332312293357
328.4,-27.456839653511068,-27.544012826165602,-27.277386115376817,-26.495382319882676,-28.013978120781353,-29.167119555789323,-29.255868009568324,-27.39517665489065
328.5,-30.111415629665107,-29.136311381544818,-28.421510445987664,-32.1623009797798,-28.51177949382513,-29.60697242041233,-28.83321865845865,-28.49816995899419
328.6,-31.12177860086504,-31.099651444803655,-31.558147734709358,-30.001576591105593,-31.686650525372116,-32.20869920702432,-30.465901620048093,-32.631462549206866
328.7,-30.701109721296174,-31.873283237041537,-33.34275302960431,-28.85044418076369,-31.14421852410621,-31.74150233609802,-32.252472635344134,-29.50166852349541
328.8,-31.110739056589683,-32.07068601893646,-31.90490166250999,-31.480786718579214,-32.11282740817389,-33.12900202197338,-32.1440641093028,-33.00191460893917
328.9,-31.594673590528085,-33.2685726593475,-32.616148183256904,-33.69101437428457,-31.086786381580215,-32.74417918347563,-33.15305986073902,-32.78897878272808
329.0,-32.63747275607189,-33.17731418697419,-32.76813179357897,-35.779248967211515,-33.63206822062091,-32.85350122288949,-33.29096532829609,-34.23286467141257
329.1,-34.77536193332653,-33.08358407684243,-34.10126047974198,-34.44835032935766,-34.21363809456013,-32.384588699103944,-33.94805356862627,-32.474194572601895
329.2,-35.718567830244496,-34.918000787700805,-34.464274840297705,-35.55095721192403,-35.84185831370221,-35.162652323285215,-34.199214897274736,-34.85074276308911
329.3,-37.59064293972319,-35.32029569436036,-36.740352031894524,-34.44865595087352,-34.23316482194067,-35.695831628969586,-36.52126463637175,-34.646762468828314
329.4,-37.370126372830306,-36.844718052311464,-36.59602531803039,-36.83659721837118,-36.622790581357954,-35.924744669843875,-34.048805318290405,-35.635861492824084
329.5,-36.094533984360744,-36.78954101271127,-35.78657207472128,-35.45022303374718,-37.303652025360805,-37.507810793501775,-36.283757171107766,-36.58373375106738
329.6,-36.027361462146565,-36.066867149649255,-37.11348527731706,-36.172738637700846,-37.249390993515874,-38.30781107266121,-37.8870050104236,-37.33004681267187
329.7,-36.96125745875447,-36.44687556977103,-37.905262634910585,-37.17562421768005,-36.84932624421292,-37.23218998370941,-37.30986786571654,-36.285396987574465
329.8,-36.92806458669809,-39.29975816562914,-37.760064483265914,-35.38971131114749,-37.63143014761824,-36.885949612817086,-37.19064048224343,-37.06588148564625
329.9,-37.88248270288819,-37.29583740724782,-38.088049287902045,-36.63816296347113,-37.5874774990041,-37.79318532514594,-37.73692553393784,-37.4139313286014
330.0,-36.12244163778773,-37.75070691873233,-36.65440255997588,-37.158910328142944,-38.722423744411444,-38.013090786718315,-36.80597689503658,-37.10724690300616
330.1,-37.15845125694099,-37.00134791793281,-37.414064468550826,-36.32571783785843,-37.83388377928495,-37.7094292661411,-37.4919778479744,-36.488168982390576
330.2,-35.56002856795942,-37.06982518367821,-38.66012828730996,-37.89076826175127,-36.76561365166167,-37.1260373370547,-36.135882587672334,-34.84269150000187
330.3,-35.704970281502455,-38.10831262089519,-36.08033068886861,-37.08063150959524,-35.14345540674192,-36.66642189557444,-36.99990256186206,-36.247772369581355
330.4,-36.874629835565486,-38.28302333827872,-36.97388701372972,-36.720937753139495,-36.54556498649892,-35.82080873560686,-36.16093228099046,-36.7153130365845
330.5,-37.21734879192674,-37.911430905436944,-37.161319569501686,-37.34442120224682,-36.13109190000449,-35.064282341755295,-34.492830419383694,-37.402030738691224
330.6,-36.23157764440014,-35.65818085211833,-36.51094055386514,-35.46230729802886,-36.24635588791307,-36.00599110806519,-35.39345044838662,-36.49459620886428
330.7,-37.46042869805849,-35.50590545368924,-35.081511870081776,-35.01944438153018,-36.096021249290246,-36.10271589397992,-36.68388769776509,-36.13680581801237
330.8,-34.77273734162783,-34.732723957820525,-36.544316983358286,-37.62267040200554,-33.53157495699767,-34.83734215994203,-35.46493773051705,-36.086313158293
330.9,-34.93650199725183,-34.78973331355077,-34.421019380957716,-35.100954484359946,-35.81747628027252,-33.76610586149337,-36.55722060097803,-34.67956016182459
331.0,-34.80006734469136,-33.82063600396574,-34.55164142652017,-32.324826987462544,-32.88333059200627,-34.400440614607604,-34.60351400578163,-34.099941336062166
331.1,-31.955313904363333,-34.05783889188565,-32.79309994617785,-34.36603065681688,-33.23556588469147,-35.0411965329178,-35.79755026808702,-34.355915739688335
331.2,-30.81877989421868,-33.88219272960365,-32.53532746915074,-33.359640083877345,-33.14598738038524,-31.673683655012116,-32.04684933301716,-32.18227647093201
331.3,-33.25050471908436,-32.836084970230026,-32.5346958555343,-32.47350094705814,-31.081541731354758,-32.11278301102563,-30.8154624226201,-29.952953402833643
331.4,-31.39282775210266,-30.973578952862237,-31.436615075999338,-31.275536785908752,-30.862348203329063,-31.962802515014,-30.856647037760194,-30.57740537921094
331.5,-27.028961956511406,-28.70901974514107,-30.966877223450098,-31.448512179449704,-30.836338522780682,-28.907357095645587,-29.937161639129314,-31.469067875736
331.6,-28.48166517744759,-29.826403385573947,-29.410490346642987,-29.2935098543811,-27.575450248166593,-29.043353958881486,-28.105800349884547,-28.10858248748435
331.7,-28.571546013344932,-27.64768248798606,-29.156423162142065,-28.397332937062455,-27.619770321415235,-26.658825079183643,-26.572802039380438,-26.971615501681153
331.8,-26.760243614592227,-25.547269263493277,-25.79714677752872,-26.828853663269218,-27.381589091234613,-27.46045818370386,-24.946308898165686,-27.410016272152852
331.9,-25.690471818811645,-24.61404345465179,-25.43314278916904,-25.374388680769407,-24.128737478362748,-24.48659487062325,-26.372885030686476,-27.172735270887983
332.0,-23.578041679197042,-23.45243208713072,-25.117594928167804,-24.86699136053643,-25.068653779431102,-25.93405723176567,-24.336269483407413,-23.86992486800408
332.1,-22.207101238256435,-23.57442897195787,-21.910333263405114,-23.57492284939112,-22.281998352032243,-21.649882052818235,-22.415762845053198,-25.239156047791386
332.2,-21.618526610124672,-22.096683769238723,-22.457579747542294,-21.54136101602756,-23.475032775326937,-20.647529763218888,-21.22237874230093,-21.108145213007823
332.3,-19.465751356586097,-19.683218694927433,-18.497322471778535,-20.546316449166415,-20.38128215739678,-21.753389042404564,-20.247485390781456,-20.062770505546336
332.4,-16.85219492859104,-18.75981230743902,-17.195106254332693,-19.684371210697194,-19.75467205025536,-19.375070966282358,-17.9143284116103,-17.012352968132976
332.5,-15.116945989151583,-16.18988072025924,-17.465822720673327,-17.729522117811268,-19.567365799217626,-16.38350146805694,-16.188568815607876,-17.470093759352977
332.6,-16.23465968423172,-15.126410714407923,-14.971589720536253,-16.026528114488617,-16.473355400781145,-14.097732204620476,-15.969423090715813,-14.918651592356019
332.7,-12.970846298186176,-13.521184786793572,-15.753302155302801,-13.497955276144761,-13.585517637303775,-15.295329868265178,-14.759082432052002,-14.738693954386061
332.8,-13.399916825825924,-12.544336964769416,-10.91467294391508,-11.318061680900136,-12.596242088247687,-12.1113737365803,-12.324676946719958,-13.166623371254442
332.9,-8.817743789876282,-11.697743833213018,-10.443397653348185,-12.41578835454743,-10.78430386779235,-9.19467548787301,-10.134953802355875,-10.224000458290098
333.0,-9.293603626466146,-9.59025559621762,-8.093085005755533,-6.934845443322001,-7.494341600969546,-6.703584649107018,-7.5816233152461505,-6.755606692458474
333.1,-6.132961600257853,-6.30675341478818,-6.607526069172668,-7.458142192418033,-6.562225761515982,-5.976384544286941,-5.986542068565562,-7.869695599120102
333.2,-6.596868402217589,-4.55285246477942,-4.581829925486268,-5.228988363949855,-5.649615412089756,-6.465597427847393,-3.3837777444451227,-5.667916263320008
333.3,-1.9418007428256303,-2.7615096151461174,-3.5408986601219925,-2.2661514756564487,-2.518841685180692,-3.319482667464963,-2.429946248221239,-2.487877523200006
333.4,-1.2592468671235957,-0.8985872198847028,-1.892795422751971,-1.6051486701469282,-2.3799797481361606,0.168717044084234,-3.1914692519505046,-0.846745319956651
333.5,1.602835510621053,1.8989720465795776,0.8773143671173959,-1.7194434311831095,0.6873106013023379,2.605243919702353,2.9341745054456325,0.7629482196945908
333.6,2.969348936909566,2.602030812109086,1.8163730182114213,2.730670274325251,3.591513050460379,2.306514755694317,3.253795508285751,3.9060024339453303
333.7,3.578297450203308,3.7448016251854406,4.317167612110213,5.794881370546691,5.658467478923961,5.465413245681164,4.962968043914722,5.195676479889859
