layer,x_index,y_index,thickness_um
cathode,23,25,85.0
cathode,23,27,87.5
cathode,23,29,80.0
cathode,23,31,80.0
cathode,23,32,80.0
cathode,23,34,77.5
cathode,23,36,92.5
cathode,23,38,92.5
cathode,23,40,92.5
cathode,23,42,95.0
cathode,23,44,82.5
cathode,23,46,77.5
cathode,23,48,90.0
cathode,23,50,82.5
cathode,23,52,77.5
cathode,23,54,77.5
cathode,23,56,77.5
cathode,23,58,82.5
cathode,23,60,85.0
cathode,23,62,87.5
cathode,23,63,90.0
cathode,23,65,90.0
cathode,23,67,75.0
cathode,23,69,52.5
cathode,23,71,42.5
cathode,23,73,45.0
cathode,23,75,52.5
cathode,23,77,50.0
cathode,23,79,67.5
cathode,23,81,75.0
cathode,23,83,107.5
cathode,23,85,107.5
cathode,23,87,107.5
cathode,23,89,90.0
cathode,23,91,87.5
cathode,23,93,65.0
cathode,23,95,0.0
cathode,25,0,0.0
cathode,25,1,90.0
cathode,25,3,107.5
cathode,25,5,107.5
cathode,25,7,107.5
cathode,25,9,97.5
cathode,25,11,87.5
cathode,25,13,85.0
cathode,25,15,95.0
cathode,25,17,97.5
cathode,25,19,87.5
cathode,25,21,85.0
cathode,25,23,80.0
cathode,25,25,82.5
cathode,25,27,82.5
cathode,25,29,77.5
cathode,25,31,75.0
cathode,25,32,77.5
cathode,25,34,75.0
cathode,25,36,85.0
cathode,25,38,95.0
cathode,25,40,95.0
cathode,25,42,95.0
cathode,25,44,82.5
cathode,25,46,77.5
cathode,25,48,90.0
cathode,25,50,82.5
cathode,25,52,77.5
cathode,25,54,77.5
cathode,25,56,82.5
cathode,25,58,87.5
cathode,25,60,92.5
cathode,25,62,90.0
cathode,25,63,90.0
cathode,25,65,90.0
cathode,25,67,67.5
cathode,25,69,57.5
cathode,25,71,45.0
cathode,25,73,27.5
cathode,25,75,40.0
cathode,25,77,57.5
cathode,25,79,65.0
cathode,25,81,85.0
cathode,25,83,100.0
cathode,25,85,97.5
cathode,25,87,97.5
cathode,25,89,97.5
cathode,25,91,92.5
cathode,25,93,62.5
cathode,25,95,0.0
cathode,27,0,0.0
cathode,27,1,97.5
cathode,27,3,107.5
cathode,27,5,107.5
cathode,27,7,100.0
cathode,27,9,92.5
cathode,27,11,82.5
cathode,27,13,72.5
cathode,27,15,75.0
cathode,27,17,82.5
cathode,27,19,80.0
cathode,27,21,77.5
cathode,27,23,72.5
cathode,27,25,72.5
cathode,27,27,72.5
cathode,27,29,82.5
cathode,27,31,80.0
cathode,27,32,75.0
cathode,27,34,82.5
cathode,27,36,82.5
cathode,27,38,87.5
cathode,27,40,92.5
cathode,27,42,92.5
cathode,27,44,72.5
cathode,27,46,67.5
cathode,27,48,77.5
cathode,27,50,87.5
cathode,27,52,87.5
cathode,27,54,90.0
cathode,27,56,100.0
cathode,27,58,107.5
cathode,27,60,100.0
cathode,27,62,95.0
cathode,27,63,95.0
cathode,27,65,107.5
cathode,27,67,97.5
cathode,27,69,75.0
cathode,27,71,62.5
cathode,27,73,27.5
cathode,27,75,32.5
cathode,27,77,45.0
cathode,27,79,77.5
cathode,27,81,82.5
cathode,27,83,95.0
cathode,27,85,92.5
cathode,27,87,90.0
cathode,27,89,90.0
cathode,27,91,87.5
cathode,27,93,72.5
cathode,27,95,0.0
cathode,29,0,0.0
cathode,29,1,92.5
cathode,29,3,87.5
cathode,29,5,97.5
cathode,29,7,97.5
cathode,29,9,90.0
cathode,29,11,72.5
cathode,29,13,70.0
cathode,29,15,62.5
cathode,29,17,70.0
cathode,29,19,72.5
cathode,29,21,80.0
cathode,29,23,85.0
cathode,29,25,85.0
cathode,29,27,77.5
cathode,29,29,65.0
cathode,29,31,70.0
cathode,29,32,65.0
cathode,29,34,65.0
cathode,29,36,82.5
cathode,29,38,87.5
cathode,29,40,90.0
cathode,29,42,97.5
cathode,29,44,77.5
cathode,29,46,67.5
cathode,29,48,82.5
cathode,29,50,97.5
cathode,29,52,105.0
cathode,29,54,107.5
cathode,29,56,97.5
cathode,29,58,97.5
cathode,29,60,95.0
cathode,29,62,90.0
cathode,29,63,90.0
cathode,29,65,90.0
cathode,29,67,85.0
cathode,29,69,60.0
cathode,29,71,52.5
cathode,29,73,42.5
cathode,29,75,50.0
cathode,29,77,80.0
cathode,29,79,95.0
cathode,29,81,95.0
cathode,29,83,82.5
cathode,29,85,80.0
cathode,29,87,80.0
cathode,29,89,82.5
cathode,29,91,82.5
cathode,29,93,77.5
cathode,29,95,0.0
cathode,31,0,0.0
cathode,31,1,90.0
cathode,31,3,87.5
cathode,31,5,97.5
cathode,31,7,97.5
cathode,31,9,100.0
cathode,31,11,80.0
cathode,31,13,55.0
cathode,31,15,50.0
cathode,31,17,50.0
cathode,31,19,50.0
cathode,31,21,65.0
cathode,31,23,77.5
cathode,31,25,77.5
cathode,31,27,70.0
cathode,31,29,60.0
cathode,31,31,50.0
cathode,31,32,47.5
cathode,31,34,42.5
cathode,31,36,62.5
cathode,31,38,67.5
cathode,31,40,90.0
cathode,31,42,97.5
cathode,31,44,97.5
cathode,31,46,90.0
cathode,31,48,90.0
cathode,31,50,92.5
cathode,31,52,105.0
cathode,31,54,107.5
cathode,31,56,97.5
cathode,31,58,92.5
cathode,31,60,87.5
cathode,31,62,85.0
cathode,31,63,82.5
cathode,31,65,82.5
cathode,31,67,80.0
cathode,31,69,70.0
cathode,31,71,55.0
cathode,31,73,45.0
cathode,31,75,50.0
cathode,31,77,70.0
cathode,31,79,80.0
cathode,31,81,80.0
cathode,31,83,80.0
cathode,31,85,80.0
cathode,31,87,77.5
cathode,31,89,77.5
cathode,31,91,77.5
cathode,31,93,70.0
cathode,31,95,0.0
cathode,32,0,0.0
cathode,32,1,90.0
cathode,32,3,85.0
cathode,32,5,95.0
cathode,32,7,95.0
cathode,32,9,97.5
cathode,32,11,82.5
cathode,32,13,55.0
cathode,32,15,55.0
cathode,32,17,35.0
cathode,32,19,52.5
cathode,32,21,65.0
cathode,32,23,62.5
cathode,32,25,77.5
cathode,32,27,70.0
cathode,32,29,70.0
cathode,32,31,50.0
cathode,32,32,47.5
cathode,32,34,47.5
cathode,32,36,65.0
cathode,32,38,70.0
cathode,32,40,87.5
cathode,32,42,97.5
cathode,32,44,97.5
cathode,32,46,90.0
cathode,32,48,90.0
cathode,32,50,95.0
cathode,32,52,105.0
cathode,32,54,100.0
cathode,32,56,97.5
cathode,32,58,92.5
cathode,32,60,82.5
cathode,32,62,80.0
cathode,32,63,80.0
cathode,32,65,80.0
cathode,32,67,80.0
cathode,32,69,70.0
cathode,32,71,55.0
cathode,32,73,55.0
cathode,32,75,60.0
cathode,32,77,75.0
cathode,32,79,82.5
cathode,32,81,80.0
cathode,32,83,80.0
cathode,32,85,77.5
cathode,32,87,77.5
cathode,32,89,80.0
cathode,32,91,80.0
cathode,32,93,60.0
cathode,32,95,0.0
cathode,34,0,0.0
cathode,34,1,97.5
cathode,34,3,90.0
cathode,34,5,92.5
cathode,34,7,90.0
cathode,34,9,92.5
cathode,34,11,80.0
cathode,34,13,77.5
cathode,34,15,70.0
cathode,34,17,65.0
cathode,34,19,65.0
cathode,34,21,67.5
cathode,34,23,65.0
cathode,34,25,80.0
cathode,34,27,62.5
cathode,34,29,65.0
cathode,34,31,62.5
cathode,34,32,52.5
cathode,34,34,55.0
cathode,34,36,62.5
cathode,34,38,77.5
cathode,34,40,85.0
cathode,34,42,95.0
cathode,34,44,97.5
cathode,34,46,97.5
cathode,34,48,97.5
cathode,34,50,100.0
cathode,34,52,102.5
cathode,34,54,97.5
cathode,34,56,95.0
cathode,34,58,77.5
cathode,34,60,80.0
cathode,34,62,77.5
cathode,34,63,77.5
cathode,34,65,90.0
cathode,34,67,80.0
cathode,34,69,75.0
cathode,34,71,60.0
cathode,34,73,67.5
cathode,34,75,65.0
cathode,34,77,90.0
cathode,34,79,82.5
cathode,34,81,80.0
cathode,34,83,82.5
cathode,34,85,82.5
cathode,34,87,72.5
cathode,34,89,65.0
cathode,34,91,72.5
cathode,34,93,75.0
cathode,34,95,0.0
cathode,36,0,0.0
cathode,36,1,97.5
cathode,36,3,92.5
cathode,36,5,92.5
cathode,36,7,90.0
cathode,36,9,92.5
cathode,36,11,80.0
cathode,36,13,85.0
cathode,36,15,85.0
cathode,36,17,87.5
cathode,36,19,87.5
cathode,36,21,87.5
cathode,36,23,85.0
cathode,36,25,85.0
cathode,36,27,67.5
cathode,36,29,67.5
cathode,36,31,70.0
cathode,36,32,70.0
cathode,36,34,72.5
cathode,36,36,77.5
cathode,36,38,77.5
cathode,36,40,90.0
cathode,36,42,92.5
cathode,36,44,97.5
cathode,36,46,97.5
cathode,36,48,97.5
cathode,36,50,100.0
cathode,36,52,102.5
cathode,36,54,97.5
cathode,36,56,97.5
cathode,36,58,77.5
cathode,36,60,75.0
cathode,36,62,77.5
cathode,36,63,77.5
cathode,36,65,90.0
cathode,36,67,80.0
cathode,36,69,75.0
cathode,36,71,72.5
cathode,36,73,62.5
cathode,36,75,70.0
cathode,36,77,80.0
cathode,36,79,80.0
cathode,36,81,92.5
cathode,36,83,95.0
cathode,36,85,95.0
cathode,36,87,87.5
cathode,36,89,70.0
cathode,36,91,62.5
cathode,36,93,62.5
cathode,36,95,0.0
cathode,38,0,0.0
cathode,38,1,95.0
cathode,38,3,100.0
cathode,38,5,102.5
cathode,38,7,107.5
cathode,38,9,107.5
cathode,38,11,102.5
cathode,38,13,95.0
cathode,38,15,90.0
cathode,38,17,90.0
cathode,38,19,90.0
cathode,38,21,92.5
cathode,38,23,90.0
cathode,38,25,92.5
cathode,38,27,75.0
cathode,38,29,70.0
cathode,38,31,72.5
cathode,38,32,72.5
cathode,38,34,77.5
cathode,38,36,75.0
cathode,38,38,80.0
cathode,38,40,82.5
cathode,38,42,92.5
cathode,38,44,105.0
cathode,38,46,105.0
cathode,38,48,105.0
cathode,38,50,105.0
cathode,38,52,107.5
cathode,38,54,100.0
cathode,38,56,100.0
cathode,38,58,97.5
cathode,38,60,80.0
cathode,38,62,87.5
cathode,38,63,87.5
cathode,38,65,87.5
cathode,38,67,87.5
cathode,38,69,92.5
cathode,38,71,67.5
cathode,38,73,67.5
cathode,38,75,70.0
cathode,38,77,80.0
cathode,38,79,80.0
cathode,38,81,85.0
cathode,38,83,100.0
cathode,38,85,100.0
cathode,38,87,82.5
cathode,38,89,60.0
cathode,38,91,55.0
cathode,38,93,52.5
cathode,38,95,0.0
cathode,40,0,0.0
cathode,40,1,97.5
cathode,40,3,100.0
cathode,40,5,102.5
cathode,40,7,102.5
cathode,40,9,102.5
cathode,40,11,102.5
cathode,40,13,102.5
cathode,40,15,102.5
cathode,40,17,100.0
cathode,40,19,100.0
cathode,40,21,102.5
cathode,40,23,107.5
cathode,40,25,107.5
cathode,40,27,97.5
cathode,40,29,85.0
cathode,40,31,85.0
cathode,40,32,85.0
cathode,40,34,85.0
cathode,40,36,82.5
cathode,40,38,82.5
cathode,40,40,82.5
cathode,40,42,107.5
cathode,40,44,107.5
cathode,40,46,107.5
cathode,40,48,107.5
cathode,40,50,107.5
cathode,40,52,107.5
cathode,40,54,107.5
cathode,40,56,107.5
cathode,40,58,107.5
cathode,40,60,95.0
cathode,40,62,92.5
cathode,40,63,92.5
cathode,40,65,87.5
cathode,40,67,87.5
cathode,40,69,100.0
cathode,40,71,80.0
cathode,40,73,72.5
cathode,40,75,72.5
cathode,40,77,80.0
cathode,40,79,80.0
cathode,40,81,95.0
cathode,40,83,107.5
cathode,40,85,107.5
cathode,40,87,80.0
cathode,40,89,60.0
cathode,40,91,55.0
cathode,40,93,47.5
cathode,40,95,0.0
cathode,42,0,0.0
cathode,42,1,100.0
cathode,42,3,102.5
cathode,42,5,107.5
cathode,42,7,105.0
cathode,42,9,105.0
cathode,42,11,105.0
cathode,42,13,105.0
cathode,42,15,102.5
cathode,42,17,102.5
cathode,42,19,105.0
cathode,42,21,107.5
cathode,42,23,107.5
cathode,42,25,107.5
cathode,42,27,100.0
cathode,42,29,97.5
cathode,42,31,95.0
cathode,42,32,95.0
cathode,42,34,92.5
cathode,42,36,92.5
cathode,42,38,92.5
cathode,42,40,95.0
cathode,42,42,107.5
cathode,42,44,107.5
cathode,42,46,107.5
cathode,42,48,107.5
cathode,42,50,107.5
cathode,42,52,107.5
cathode,42,54,95.0
cathode,42,56,92.5
cathode,42,58,97.5
cathode,42,60,92.5
cathode,42,62,92.5
cathode,42,63,95.0
cathode,42,65,77.5
cathode,42,67,77.5
cathode,42,69,97.5
cathode,42,71,95.0
cathode,42,73,77.5
cathode,42,75,82.5
cathode,42,77,80.0
cathode,42,79,80.0
cathode,42,81,100.0
cathode,42,83,107.5
cathode,42,85,107.5
cathode,42,87,92.5
cathode,42,89,90.0
cathode,42,91,67.5
cathode,42,93,57.5
cathode,42,95,0.0
cathode,44,0,0.0
cathode,44,1,97.5
cathode,44,3,100.0
cathode,44,5,92.5
cathode,44,7,92.5
cathode,44,9,85.0
cathode,44,11,82.5
cathode,44,13,95.0
cathode,44,15,97.5
cathode,44,17,107.5
cathode,44,19,107.5
cathode,44,21,107.5
cathode,44,23,107.5
cathode,44,25,97.5
cathode,44,27,92.5
cathode,44,29,95.0
cathode,44,31,97.5
cathode,44,32,97.5
cathode,44,34,95.0
cathode,44,36,87.5
cathode,44,38,87.5
cathode,44,40,100.0
cathode,44,42,107.5
cathode,44,44,107.5
cathode,44,46,107.5
cathode,44,48,107.5
cathode,44,50,107.5
cathode,44,52,107.5
cathode,44,54,95.0
cathode,44,56,92.5
cathode,44,58,95.0
cathode,44,60,92.5
cathode,44,62,92.5
cathode,44,63,92.5
cathode,44,65,82.5
cathode,44,67,77.5
cathode,44,69,85.0
cathode,44,71,87.5
cathode,44,73,87.5
cathode,44,75,77.5
cathode,44,77,70.0
cathode,44,79,75.0
cathode,44,81,85.0
cathode,44,83,95.0
cathode,44,85,102.5
cathode,44,87,102.5
cathode,44,89,102.5
cathode,44,91,95.0
cathode,44,93,85.0
cathode,44,95,0.0
cathode,46,0,0.0
cathode,46,1,85.0
cathode,46,3,82.5
cathode,46,5,75.0
cathode,46,7,67.5
cathode,46,9,65.0
cathode,46,11,62.5
cathode,46,13,70.0
cathode,46,15,87.5
cathode,46,17,107.5
cathode,46,19,107.5
cathode,46,21,107.5
cathode,46,23,105.0
cathode,46,25,87.5
cathode,46,27,87.5
cathode,46,29,105.0
cathode,46,31,105.0
cathode,46,32,105.0
cathode,46,34,107.5
cathode,46,36,95.0
cathode,46,38,95.0
cathode,46,40,95.0
cathode,46,42,107.5
cathode,46,44,107.5
cathode,46,46,107.5
cathode,46,48,107.5
cathode,46,50,107.5
cathode,46,52,107.5
cathode,46,54,107.5
cathode,46,56,97.5
cathode,46,58,85.0
cathode,46,60,87.5
cathode,46,62,95.0
cathode,46,63,92.5
cathode,46,65,72.5
cathode,46,67,70.0
cathode,46,69,72.5
cathode,46,71,80.0
cathode,46,73,87.5
cathode,46,75,82.5
cathode,46,77,82.5
cathode,46,79,80.0
cathode,46,81,82.5
cathode,46,83,97.5
cathode,46,85,97.5
cathode,46,87,100.0
cathode,46,89,102.5
cathode,46,91,95.0
cathode,46,93,77.5
cathode,46,95,0.0
cathode,48,0,0.0
cathode,48,1,70.0
cathode,48,3,70.0
cathode,48,5,67.5
cathode,48,7,67.5
cathode,48,9,65.0
cathode,48,11,62.5
cathode,48,13,62.5
cathode,48,15,87.5
cathode,48,17,102.5
cathode,48,19,107.5
cathode,48,21,107.5
cathode,48,23,105.0
cathode,48,25,92.5
cathode,48,27,92.5
cathode,48,29,92.5
cathode,48,31,92.5
cathode,48,32,95.0
cathode,48,34,100.0
cathode,48,36,95.0
cathode,48,38,95.0
cathode,48,40,95.0
cathode,48,42,107.5
cathode,48,44,105.0
cathode,48,46,105.0
cathode,48,48,107.5
cathode,48,50,107.5
cathode,48,52,107.5
cathode,48,54,107.5
cathode,48,56,107.5
cathode,48,58,87.5
cathode,48,60,72.5
cathode,48,62,62.5
cathode,48,63,62.5
cathode,48,65,55.0
cathode,48,67,60.0
cathode,48,69,72.5
cathode,48,71,85.0
cathode,48,73,90.0
cathode,48,75,100.0
cathode,48,77,100.0
cathode,48,79,97.5
cathode,48,81,87.5
cathode,48,83,97.5
cathode,48,85,97.5
cathode,48,87,97.5
cathode,48,89,85.0
cathode,48,91,80.0
cathode,48,93,60.0
cathode,48,95,0.0
cathode,50,0,0.0
cathode,50,1,70.0
cathode,50,3,70.0
cathode,50,5,67.5
cathode,50,7,67.5
cathode,50,9,67.5
cathode,50,11,62.5
cathode,50,13,72.5
cathode,50,15,87.5
cathode,50,17,100.0
cathode,50,19,105.0
cathode,50,21,105.0
cathode,50,23,102.5
cathode,50,25,92.5
cathode,50,27,92.5
cathode,50,29,85.0
cathode,50,31,87.5
cathode,50,32,90.0
cathode,50,34,97.5
cathode,50,36,97.5
cathode,50,38,95.0
cathode,50,40,92.5
cathode,50,42,107.5
cathode,50,44,105.0
cathode,50,46,105.0
cathode,50,48,100.0
cathode,50,50,92.5
cathode,50,52,107.5
cathode,50,54,107.5
cathode,50,56,107.5
cathode,50,58,87.5
cathode,50,60,65.0
cathode,50,62,52.5
cathode,50,63,55.0
cathode,50,65,65.0
cathode,50,67,72.5
cathode,50,69,90.0
cathode,50,71,100.0
cathode,50,73,100.0
cathode,50,75,107.5
cathode,50,77,107.5
cathode,50,79,107.5
cathode,50,81,97.5
cathode,50,83,97.5
cathode,50,85,87.5
cathode,50,87,87.5
cathode,50,89,80.0
cathode,50,91,77.5
cathode,50,93,62.5
cathode,50,95,0.0
cathode,52,0,0.0
cathode,52,1,87.5
cathode,52,3,87.5
cathode,52,5,87.5
cathode,52,7,97.5
cathode,52,9,100.0
cathode,52,11,100.0
cathode,52,13,92.5
cathode,52,15,102.5
cathode,52,17,102.5
cathode,52,19,105.0
cathode,52,21,92.5
cathode,52,23,87.5
cathode,52,25,85.0
cathode,52,27,85.0
cathode,52,29,85.0
cathode,52,31,90.0
cathode,52,32,90.0
cathode,52,34,97.5
cathode,52,36,107.5
cathode,52,38,90.0
cathode,52,40,87.5
cathode,52,42,77.5
cathode,52,44,90.0
cathode,52,46,90.0
cathode,52,48,85.0
cathode,52,50,85.0
cathode,52,52,100.0
cathode,52,54,107.5
cathode,52,56,107.5
cathode,52,58,85.0
cathode,52,60,67.5
cathode,52,62,70.0
cathode,52,63,72.5
cathode,52,65,82.5
cathode,52,67,85.0
cathode,52,69,100.0
cathode,52,71,100.0
cathode,52,73,100.0
cathode,52,75,107.5
cathode,52,77,107.5
cathode,52,79,107.5
cathode,52,81,107.5
cathode,52,83,90.0
cathode,52,85,85.0
cathode,52,87,80.0
cathode,52,89,52.5
cathode,52,91,55.0
cathode,52,93,70.0
cathode,52,95,0.0
cathode,54,0,0.0
cathode,54,1,97.5
cathode,54,3,107.5
cathode,54,5,107.5
cathode,54,7,107.5
cathode,54,9,107.5
cathode,54,11,107.5
cathode,54,13,107.5
cathode,54,15,107.5
cathode,54,17,107.5
cathode,54,19,107.5
cathode,54,21,100.0
cathode,54,23,97.5
cathode,54,25,87.5
cathode,54,27,80.0
cathode,54,29,80.0
cathode,54,31,80.0
cathode,54,32,82.5
cathode,54,34,85.0
cathode,54,36,95.0
cathode,54,38,87.5
cathode,54,40,85.0
cathode,54,42,77.5
cathode,54,44,67.5
cathode,54,46,80.0
cathode,54,48,82.5
cathode,54,50,90.0
cathode,54,52,95.0
cathode,54,54,107.5
cathode,54,56,107.5
cathode,54,58,90.0
cathode,54,60,92.5
cathode,54,62,100.0
cathode,54,63,100.0
cathode,54,65,100.0
cathode,54,67,100.0
cathode,54,69,100.0
cathode,54,71,100.0
cathode,54,73,100.0
cathode,54,75,107.5
cathode,54,77,105.0
cathode,54,79,105.0
cathode,54,81,105.0
cathode,54,83,92.5
cathode,54,85,75.0
cathode,54,87,72.5
cathode,54,89,50.0
cathode,54,91,52.5
cathode,54,93,70.0
cathode,54,95,0.0
cathode,56,0,0.0
cathode,56,1,107.5
cathode,56,3,95.0
cathode,56,5,95.0
cathode,56,7,95.0
cathode,56,9,107.5
cathode,56,11,107.5
cathode,56,13,107.5
cathode,56,15,107.5
cathode,56,17,107.5
cathode,56,19,107.5
cathode,56,21,107.5
cathode,56,23,100.0
cathode,56,25,90.0
cathode,56,27,85.0
cathode,56,29,82.5
cathode,56,31,85.0
cathode,56,32,85.0
cathode,56,34,87.5
cathode,56,36,100.0
cathode,56,38,85.0
cathode,56,40,85.0
cathode,56,42,72.5
cathode,56,44,62.5
cathode,56,46,65.0
cathode,56,48,82.5
cathode,56,50,87.5
cathode,56,52,95.0
cathode,56,54,107.5
cathode,56,56,107.5
cathode,56,58,100.0
cathode,56,60,100.0
cathode,56,62,107.5
cathode,56,63,107.5
cathode,56,65,97.5
cathode,56,67,97.5
cathode,56,69,97.5
cathode,56,71,100.0
cathode,56,73,100.0
cathode,56,75,107.5
cathode,56,77,105.0
cathode,56,79,105.0
cathode,56,81,102.5
cathode,56,83,82.5
cathode,56,85,80.0
cathode,56,87,77.5
cathode,56,89,62.5
cathode,56,91,65.0
cathode,56,93,75.0
cathode,56,95,0.0
cathode,58,0,0.0
cathode,58,1,107.5
cathode,58,3,95.0
cathode,58,5,95.0
cathode,58,7,87.5
cathode,58,9,100.0
cathode,58,11,100.0
cathode,58,13,107.5
cathode,58,15,107.5
cathode,58,17,107.5
cathode,58,19,107.5
cathode,58,21,107.5
cathode,58,23,95.0
cathode,58,25,87.5
cathode,58,27,87.5
cathode,58,29,87.5
cathode,58,31,87.5
cathode,58,32,90.0
cathode,58,34,90.0
cathode,58,36,107.5
cathode,58,38,90.0
cathode,58,40,60.0
cathode,58,42,40.0
cathode,58,44,42.5
cathode,58,46,52.5
cathode,58,48,82.5
cathode,58,50,87.5
cathode,58,52,92.5
cathode,58,54,107.5
cathode,58,56,107.5
cathode,58,58,95.0
cathode,58,60,95.0
cathode,58,62,107.5
cathode,58,63,107.5
cathode,58,65,97.5
cathode,58,67,97.5
cathode,58,69,100.0
cathode,58,71,105.0
cathode,58,73,105.0
cathode,58,75,107.5
cathode,58,77,105.0
cathode,58,79,102.5
cathode,58,81,97.5
cathode,58,83,85.0
cathode,58,85,75.0
cathode,58,87,75.0
cathode,58,89,77.5
cathode,58,91,85.0
cathode,58,93,85.0
cathode,58,95,0.0
cathode,60,0,0.0
cathode,60,1,107.5
cathode,60,3,97.5
cathode,60,5,97.5
cathode,60,7,100.0
cathode,60,9,100.0
cathode,60,11,100.0
cathode,60,13,107.5
cathode,60,15,107.5
cathode,60,17,107.5
cathode,60,19,107.5
cathode,60,21,107.5
cathode,60,23,95.0
cathode,60,25,80.0
cathode,60,27,80.0
cathode,60,29,87.5
cathode,60,31,87.5
cathode,60,32,92.5
cathode,60,34,92.5
cathode,60,36,95.0
cathode,60,38,65.0
cathode,60,40,50.0
cathode,60,42,22.5
cathode,60,44,42.5
cathode,60,46,55.0
cathode,60,48,85.0
cathode,60,50,90.0
cathode,60,52,95.0
cathode,60,54,97.5
cathode,60,56,87.5
cathode,60,58,85.0
cathode,60,60,85.0
cathode,60,62,107.5
cathode,60,63,107.5
cathode,60,65,107.5
cathode,60,67,107.5
cathode,60,69,107.5
cathode,60,71,105.0
cathode,60,73,105.0
cathode,60,75,107.5
cathode,60,77,107.5
cathode,60,79,105.0
cathode,60,81,100.0
cathode,60,83,77.5
cathode,60,85,77.5
cathode,60,87,77.5
cathode,60,89,87.5
cathode,60,91,77.5
cathode,60,93,85.0
cathode,60,95,0.0
cathode,62,0,0.0
cathode,62,1,107.5
cathode,62,3,107.5
cathode,62,5,107.5
cathode,62,7,107.5
cathode,62,9,100.0
cathode,62,11,90.0
cathode,62,13,90.0
cathode,62,15,90.0
cathode,62,17,92.5
cathode,62,19,107.5
cathode,62,21,107.5
cathode,62,23,92.5
cathode,62,25,85.0
cathode,62,27,62.5
cathode,62,29,70.0
cathode,62,31,72.5
cathode,62,32,90.0
cathode,62,34,97.5
cathode,62,36,72.5
cathode,62,38,42.5
cathode,62,40,37.5
cathode,62,42,35.0
cathode,62,44,42.5
cathode,62,46,65.0
cathode,62,48,87.5
cathode,62,50,90.0
cathode,62,52,92.5
cathode,62,54,95.0
cathode,62,56,82.5
cathode,62,58,82.5
cathode,62,60,82.5
cathode,62,62,97.5
cathode,62,63,92.5
cathode,62,65,100.0
cathode,62,67,100.0
cathode,62,69,107.5
cathode,62,71,107.5
cathode,62,73,107.5
cathode,62,75,107.5
cathode,62,77,107.5
cathode,62,79,107.5
cathode,62,81,102.5
cathode,62,83,90.0
cathode,62,85,87.5
cathode,62,87,87.5
cathode,62,89,87.5
cathode,62,91,77.5
cathode,62,93,70.0
cathode,62,95,0.0
cathode,63,0,0.0
cathode,63,1,107.5
cathode,63,3,107.5
cathode,63,5,107.5
cathode,63,7,107.5
cathode,63,9,77.5
cathode,63,11,62.5
cathode,63,13,62.5
cathode,63,15,87.5
cathode,63,17,87.5
cathode,63,19,90.0
cathode,63,21,107.5
cathode,63,23,85.0
cathode,63,25,80.0
cathode,63,27,62.5
cathode,63,29,67.5
cathode,63,31,72.5
cathode,63,32,87.5
cathode,63,34,90.0
cathode,63,36,60.0
cathode,63,38,42.5
cathode,63,40,37.5
cathode,63,42,42.5
cathode,63,44,50.0
cathode,63,46,72.5
cathode,63,48,87.5
cathode,63,50,90.0
cathode,63,52,92.5
cathode,63,54,92.5
cathode,63,56,95.0
cathode,63,58,95.0
cathode,63,60,95.0
cathode,63,62,97.5
cathode,63,63,90.0
cathode,63,65,100.0
cathode,63,67,100.0
cathode,63,69,107.5
cathode,63,71,107.5
cathode,63,73,107.5
cathode,63,75,107.5
cathode,63,77,107.5
cathode,63,79,107.5
cathode,63,81,105.0
cathode,63,83,100.0
cathode,63,85,97.5
cathode,63,87,97.5
cathode,63,89,85.0
cathode,63,91,82.5
cathode,63,93,75.0
cathode,63,95,0.0
cathode,65,0,0.0
cathode,65,1,92.5
cathode,65,3,107.5
cathode,65,5,107.5
cathode,65,7,92.5
cathode,65,9,52.5
cathode,65,11,52.5
cathode,65,13,52.5
cathode,65,15,52.5
cathode,65,17,87.5
cathode,65,19,87.5
cathode,65,21,85.0
cathode,65,23,77.5
cathode,65,25,75.0
cathode,65,27,67.5
cathode,65,29,70.0
cathode,65,31,77.5
cathode,65,32,85.0
cathode,65,34,87.5
cathode,65,36,62.5
cathode,65,38,52.5
cathode,65,40,65.0
cathode,65,42,57.5
cathode,65,44,62.5
cathode,65,46,90.0
cathode,65,48,92.5
cathode,65,50,90.0
cathode,65,52,87.5
cathode,65,54,87.5
cathode,65,56,95.0
cathode,65,58,95.0
cathode,65,60,97.5
cathode,65,62,97.5
cathode,65,63,97.5
cathode,65,65,100.0
cathode,65,67,107.5
cathode,65,69,107.5
cathode,65,71,107.5
cathode,65,73,107.5
cathode,65,75,100.0
cathode,65,77,100.0
cathode,65,79,97.5
cathode,65,81,97.5
cathode,65,83,102.5
cathode,65,85,100.0
cathode,65,87,87.5
cathode,65,89,80.0
cathode,65,91,80.0
cathode,65,93,82.5
cathode,65,95,0.0
cathode,67,0,0.0
cathode,67,1,60.0
cathode,67,3,70.0
cathode,67,5,95.0
cathode,67,7,85.0
cathode,67,9,70.0
cathode,67,11,50.0
cathode,67,13,47.5
cathode,67,15,50.0
cathode,67,17,72.5
cathode,67,19,75.0
cathode,67,21,87.5
cathode,67,23,85.0
cathode,67,25,75.0
cathode,67,27,72.5
cathode,67,29,77.5
cathode,67,31,77.5
cathode,67,32,80.0
cathode,67,34,92.5
cathode,67,36,90.0
cathode,67,38,87.5
cathode,67,40,90.0
cathode,67,42,80.0
cathode,67,44,75.0
cathode,67,46,85.0
cathode,67,48,92.5
cathode,67,50,85.0
cathode,67,52,82.5
