sample_id,film_material,substrate,sintering_temperature_c,cooling_rate_c_per_min,delta_alpha_k_inv,porosity_fraction,film_thickness_um,substrate_thickness_mm,film_youngs_modulus_gpa,film_poisson_ratio,film_fracture_toughness_mpa_sqrt_m,substrate_youngs_modulus_gpa,substrate_poisson_ratio,substrate_cte_k_inv,interface_toughness_j_m2,delta_t_c,thermal_strain,film_effective_modulus_gpa,gradient_factor,thermal_stress_mpa,stress_hotspot_score,crack_initiation_risk,delamination_probability,crack_initiation_label,delamination_label
6951,SiC,Inconel,1318.4833004724126,8.66069976259569,2.2856572073589597e-06,0.2736390005095563,467.0319352282092,1.2737206111895754,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1293.4833004724126,0.002956459428323225,246.3643671172763,1.4596419857557414,1567.6921123760103,0.5558236286312542,0.9847842461267832,1.0,1,1
1069,Al2O3,Glass,1387.6107685386958,2.5504169722009147,1.9064002673588166e-06,0.38518230810657156,312.9092048410539,0.8663783264349034,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1362.6107685386958,0.002597681533448172,152.63934393063596,1.093025018332055,769.8479248423073,0.4679656539289034,0.7289501682251704,1.0,1,1
9245,ZrO2,Inconel,1427.9428342268066,7.854317587492458,2.4297791844810507e-06,0.26700446595533994,633.8209218704086,0.6484580882428339,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1402.9428342268066,0.003408841295621144,116.93928981859759,1.4112590552495474,1152.9451032224758,0.505124007013425,0.9799852678319517,1.0,1,1
5719,SiC,Si,1308.7089174398725,7.102718750307311,2.1822202702983573e-06,0.0718128474149148,519.6167083034476,1.4816461613994676,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1283.7089174398725,0.00280133562080005,390.68863490705223,1.3661631250184385,2362.8300443841476,0.5223548756669281,0.9347581043333762,1.0,1,1
6954,SiC,Inconel,1403.0073606539304,3.0292186274351587,2.2839064469477767e-06,0.07407241514321418,388.662027870646,1.4402940783636506,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1378.0073606539304,0.0031472398949390014,388.89020774003706,1.1217531176461095,2423.2804374553803,0.5003767858474443,0.9541228597765014,1.0,1,1
10352,YSZ,Ni,1301.9484160876355,5.046632145231378,2.417886561634395e-06,0.29591896518746336,650.7299322394499,1.6583308091028706,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1276.9484160876355,0.00308751641515862,103.31303934113538,1.2427979287138826,703.5266324498284,0.4467863746083768,0.9527933077689188,1.0,1,1
1934,Al2O3,Inconel,1428.78628388732,9.223428753401054,2.108262640339125e-06,0.271679901575304,315.70866121256415,0.8019885352729127,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1403.78628388732,0.00295955017734013,209.09012043325922,1.4934057252040631,1755.1747270717187,0.5765799342974695,0.8953701130314877,1.0,1,1
11451,TiO2,Steel,1247.0055211842246,7.9808473713291255,2.0922396856426192e-06,0.13369059408841963,686.889920949607,1.414579566906048,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1222.0055211842246,0.002556728447496027,175.27695759753755,1.4188508422797474,1265.0253337771383,0.4683450288026823,0.9796171172371649,1.0,1,1
518,SiC,Ni,1231.0981940126069,7.963224800307995,2.5776024704878067e-06,0.07720307611821096,667.7369961835565,0.7648187369307997,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1206.0981940126069,0.0031088416845377774,386.4052974785859,1.4177934880184797,2652.6740616743073,0.5463371744955935,0.8739879885312324,1.0,1,1
9311,TiO2,Si,1463.6861904527748,8.38558409706421,2.2172244202748167e-06,0.3121608744928234,570.1987512401295,1.9026554854773912,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1438.6861904527748,0.003189890154584038,113.75669104040989,1.4431350458238525,849.9053126987081,0.4891268538649192,0.9308051414585876,1.0,1,1
147,YSZ,Steel,1431.6846251755946,5.918532567837821,2.183134605538045e-06,0.16711409418260686,846.3285892928814,1.5336592351477865,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1406.6846251755946,0.0030709818842991547,141.52352589601455,1.2951119540702694,964.1652233507953,0.4385831255322654,0.7432864641775331,1.0,1,1
4031,ZrO2,Si,1449.2867524301955,2.3478615932013778,2.214092391671957e-06,0.10690951415622493,206.34134602050938,1.8023290188069538,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1424.2867524301955,0.003153502462114856,169.50330660870196,1.0808716955920827,1059.8451322954854,0.4084039372605062,0.823665277983971,1.0,1,1
10769,YSZ,Si,1400.4720431061728,7.303338213894869,2.3444373169272828e-06,0.059574780657128845,681.7932227786412,0.673616433405126,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1375.4720431061728,0.0032247079862483237,178.00043115855314,1.378200292833692,1345.0189483074316,0.444179412047852,0.8940483224982015,1.0,1,1
6120,YSZ,Inconel,1407.6102072639437,9.688304662940423,2.2512562522903172e-06,0.21401048772184444,114.11178468796362,1.8426658741852515,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1382.6102072639437,0.0031126098735833646,126.92010265958862,1.5212982797764254,825.9752352020992,0.460127962417067,0.871131452009156,1.0,1,1
8595,ZrO2,Glass,1372.8175132371575,8.549787823534153,1.9861499044215968e-06,0.4935551601411382,856.6363092938727,0.8654807838165922,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1347.8175132371575,0.0026769676250937347,59.111266666953384,1.4529872694120491,339.2820282988891,0.4785471939204146,0.5587718540302438,1.0,1,1
9407,SiC,Ni,1490.4927818139179,1.4032582702879324,2.689216956776206e-06,0.23240947588054406,405.50681351105277,1.712297201003024,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1465.4927818139179,0.00394102803888712,273.1656347361578,1.024195496217276,1534.2368068262417,0.489161615833367,0.980881413966865,1.0,1,1
9990,YSZ,Steel,1217.9603841930382,6.142068821908133,2.1956274860918334e-06,0.09721172769462,511.15145417620465,1.7466616771696286,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1192.9603841930382,0.002619296609352908,164.76056507629153,1.308524129314488,1011.1491849513344,0.42060250821290396,0.8739664542093425,1.0,1,1
11115,YSZ,Inconel,1484.0626892970508,9.962645418973056,1.9550428266176315e-06,0.11998550670027049,459.39584968204497,1.6667784663618344,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1459.0626892970508,0.0028525300442956295,156.99688138115891,1.5377587251383833,924.5734147879001,0.43977148914731146,0.9270128231001744,1.0,1,1
5420,Si3N4,Ni,1368.739299462755,2.638862448518365,2.424788743838673e-06,0.17272113699021036,231.93792547204544,1.005414865872185,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1343.739299462755,0.0032582839279909526,209.60375152964167,1.0983317469111018,1050.6387205570138,0.43097987476994987,0.7058492756508111,1.0,1,1
9622,YSZ,Glass,1227.3875206266307,7.290609459868399,2.539560167891671e-06,0.3671360940736176,146.56872491406799,1.2081742902172552,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1202.3875206266307,0.0030535354537534164,84.7502883349191,1.3774365675921039,519.4708925180621,0.4584898742467793,0.6228956172037637,1.0,1,1
2270,YSZ,Glass,1474.2024807035552,5.765004696649791,1.87002950899599e-06,0.2130095450781325,403.81931543420086,1.9473595501205412,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1449.2024807035552,0.0027100514034258403,127.22352480330039,1.2859002817989875,850.5558511330545,0.4409425987004084,0.897297079600065,1.0,1,1
8718,ZrO2,Inconel,1497.6707790438932,5.526555087789967,1.9665252353009253e-06,0.23095775382186057,408.4314409435436,1.5176086944335767,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1472.6707790438932,0.002896044250280089,127.92939671061065,1.271593305267398,725.2749132581306,0.4314156644648398,0.8463580806492272,1.0,1,1
2470,TiO2,Glass,1297.90495908127,1.9066988170147479,2.1435749230068515e-06,0.2421193833931815,482.15264122801875,1.6639109368737153,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1272.90495908127,0.002728567149657673,136.32854119082145,1.0544019290208848,744.0991281153825,0.41723182806108383,0.8206205481921426,1.0,1,1
196,SiC,Steel,1243.8383626675704,8.985484488176613,2.63591433677649e-06,0.13551383381945453,703.8703902883019,1.5700071611602673,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1218.8383626675704,0.003212753514368632,341.57309174272734,1.4791290692905967,2680.7509812122494,0.5815285187905372,0.9839425168134937,1.0,1,1
5367,ZrO2,Inconel,1206.1666094709392,1.8519104330355618,2.1323265103894028e-06,0.11481581844960795,325.8004921122389,0.7608330120620101,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1181.1666094709392,0.0025186328745616503,166.68001347802831,1.0511146259821338,817.6465264625468,0.385309262302676,0.8037529555676075,1.0,1,1
10978,ZrO2,Steel,1229.072178992992,3.918550916618995,2.502249309445613e-06,0.09592075437933724,110.57453930434642,1.6615063166283384,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1204.072178992992,0.0030128887784078885,173.46656852445696,1.1751130549971398,1104.0712318519256,0.4171995351093349,0.62184865199374,1.0,1,1
10222,SiC,Ni,1213.3685233440156,5.794456607222801,2.3602871052831324e-06,0.21808103685993419,403.68830865294444,1.5688877297990698,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1188.3685233440156,0.002804890901973237,282.80224563310736,1.287667396433368,1602.8391842408441,0.5183757592769994,0.9895931939984393,1.0,1,1
2349,ZrO2,Si,1458.7488574248414,1.4614883941163916,1.784846461358052e-06,0.12325705954923936,281.9408628950664,1.3011777359727947,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1433.7488574248414,0.0025590215746508784,163.69177845558247,1.0276893036469834,796.6238080170302,0.3838773956662397,0.5545279447636576,1.0,1,1
10773,Al2O3,Steel,1204.3470402584376,8.15191453764593,2.7294688240015758e-06,0.4119149990456425,518.968939241367,1.6629089314202297,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1179.3470402584376,0.003218990979063937,140.62586721110603,1.4291148722587557,1126.1250578442578,0.5565155332178534,0.8976952590201652,1.0,1,1
5930,TiO2,Steel,1323.8231494692063,6.199705172089283,2.347944652054324e-06,0.41024701326013574,405.8947166623979,1.409751006471545,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1298.8231494692063,0.0030495648677605768,85.56069586631513,1.311982310325357,632.1140889121453,0.48042282571932826,0.9629265601848429,1.0,1,1
7711,YSZ,Steel,1202.0960523600008,5.362629689689612,2.7251148534653624e-06,0.12992376351386928,598.184755802771,1.5473791945993904,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1177.0960523600008,0.0032077219362416803,153.66740304333908,1.2617577813813767,872.1437300560249,0.4136658881510819,0.885691676294486,1.0,1,1
4858,YSZ,Glass,1207.1718716882776,7.202073358980177,2.3552080164950287e-06,0.3004743848297326,961.6246771887845,1.8283499983916711,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1182.1718716882776,0.002784260669075164,102.07100783368675,1.3721244015388105,507.3695582169493,0.43598590634564166,0.7739418026042643,1.0,1,1
5567,SiC,Si,1349.781248745974,9.692564838788815,2.0532473309525106e-06,0.17234110304781966,510.1026926826824,0.6229647120456995,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1324.781248745974,0.002720103563083605,314.6774464930086,1.521553890327329,1826.608287686296,0.5445715442394841,0.9483025954226284,1.0,1,1
10636,Al2O3,Steel,1301.33589824924,2.7221276406476553,2.515382138385148e-06,0.027148696089969056,402.69368449877936,1.1239853051622055,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1276.33589824924,0.0032104725210359017,360.6507131042322,1.1033276584388594,2054.370160550315,0.45799014424896706,0.8820963297458456,1.0,1,1
394,Si3N4,Ni,1221.566499990258,5.101839839639929,1.720752236199664e-06,0.14519227891504002,846.9253690377539,1.0397616608634306,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1196.566499990258,0.002058994480619842,222.93221643969375,1.2461103903783957,834.3207577244341,0.41340892026200604,0.5457354078154756,1.0,1,1
7619,Si3N4,Ni,1413.1214418195837,7.446580640068905,2.1332001476012875e-06,0.14734979216904134,522.2370182006307,0.7125002826849471,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1388.1214418195837,0.0029611408645780477,221.87284800175655,1.3867948384041342,1530.9883873550034,0.4949426418505265,0.590667518621986,1.0,1,1
1758,ZrO2,Inconel,1257.7931945522814,1.3816299579966713,2.008764113883154e-06,0.09434369046083874,265.4152225800592,1.4468677916483177,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1232.7931945522814,0.0024763907290559963,174.039105840852,1.0228977974798004,775.3446665300769,0.3725371056530985,0.645489132617211,1.0,1,1
4606,YSZ,Glass,1488.0637871930903,5.662151678466284,2.0057654001775616e-06,0.18291949998385448,532.7400544780946,1.870375630799413,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1463.0637871930903,0.0029345627226046475,136.5133078315171,1.279729100707977,799.9979581126152,0.4249996794101745,0.8491561733744366,1.0,1,1
4433,Al2O3,Inconel,1471.3303542491196,9.81095888696892,2.448500700242694e-06,0.21888305562779545,632.1345649883715,1.7840151548269956,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1446.3303542491196,0.003541340885161233,238.3515827147402,1.5286575332181354,1796.1622752365174,0.562284888294657,0.9768724539571505,1.0,1,1
3352,Al2O3,Si,1468.2600590152654,2.3707690725752535,2.136505062299392e-06,0.1133397610712055,764.7129378821481,1.3998418635572871,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1443.2600590152654,0.0030835324223006336,302.56199079895947,1.0822461443545153,1372.2081461890607,0.4385107587912273,0.8759954016419499,1.0,1,1
11210,SiC,Ni,1322.5228345802263,7.497609459097934,2.3231258371131863e-06,0.08944127692232866,552.4178673475012,1.3228212916549607,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1297.5228345802263,0.003014308821257663,376.7676037484952,1.389856567545876,2803.416161722447,0.556261837670401,0.9775068338116004,1.0,1,1
2746,YSZ,Steel,1307.456271822059,4.607384529859715,2.2223920953686884e-06,0.0682336914612403,661.70627796261,1.3789547076082695,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1282.456271822059,0.002850120681153342,174.9092478418057,1.2164430717915828,1144.7616186905595,0.4150261096676905,0.7814053122946915,1.0,1,1
3762,ZrO2,Glass,1315.7437667472595,9.06046347407175,2.44888264541067e-06,0.22343681487542186,492.13524835015284,0.975186444136862,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1290.7437667472595,0.003160880010059362,130.284348800383,1.4836278084443049,1091.9214001011894,0.48989666568727164,0.9436975660496039,1.0,1,1
3309,TiO2,Si,1286.464415125343,1.5525961839503628,2.4850328638200035e-06,0.3216153272619253,583.2559329856456,1.755463156314719,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1261.464415125343,0.0031347805281259572,110.86544066360628,1.0331557710370218,535.6733054580432,0.4150458630209587,0.640314326938426,1.0,1,1
10837,Al2O3,Inconel,1245.327797930165,3.5903958805951737,2.5080321142651075e-06,0.24124868218730797,495.3816859051682,1.199192309592832,380.0,0.22,3.5,210.0,0.29,1.3e-05,14.0,1220.327797930165,0.0030606213071392744,225.72316837749625,1.1554237528357105,1429.2548318511183,0.4969663642489835,0.647183646703209,1.0,1,1
3143,ZrO2,Inconel,1334.904109702146,4.897502410775355,2.185032014711104e-06,0.2810264559332677,886.37093806618,1.1448266101959867,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1309.904109702146,0.002862182415900835,112.79688331123022,1.2338501446465213,610.6460357656476,0.43025318385678846,0.6771331896818706,1.0,1,1
2076,SiC,Si,1281.230421526876,3.5454006362129262,1.8986755499954234e-06,0.16502370162981658,308.5269358098179,1.8550879479240896,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1256.230421526876,0.0023851739865135236,319.9340280568476,1.1527240381727757,1466.1699870725822,0.47218856393578984,0.7928035000596081,1.0,1,1
9412,Si3N4,Glass,1431.032954135297,6.0653273416602245,2.0817092266688453e-06,0.11823488735983438,574.8820494651738,1.372541307140911,300.0,0.26,4.0,70.0,0.22,8e-06,5.0,1406.032954135297,0.0029269517736239007,236.38057612392245,1.3039196404996134,1648.1634744063488,0.4851606895505966,0.7098622790023539,1.0,1,1
9892,Al2O3,Ni,1347.246382764991,7.792903020827197,2.0639863502492304e-06,0.05519837806897611,188.03612072845613,0.7320476364636271,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1322.246382764991,0.0027290984856933606,341.18879747617365,1.4075741812496319,2458.5879618693652,0.524930391101511,0.9483894169522489,1.0,1,1
11813,ZrO2,Ni,1309.319526539362,4.545081911340881,2.129589621927481e-06,0.09658783724068055,160.0114984884106,1.1748380346563112,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1284.319526539362,0.002735073534957041,173.22467368820375,1.2127049146804527,1081.187138614011,0.4186425429359545,0.8972848273611509,1.0,1,1
2388,TiO2,Si,1300.1977925637516,5.511070512138091,2.212698314936925e-06,0.21768877169346298,151.15428261711241,0.6335360755941223,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1275.1977925637516,0.0028216280068171,144.67940584348827,1.2706642307282854,920.8104131921256,0.448758960801813,0.9017658249932247,1.0,1,1
10524,SiC,Glass,1429.3765008521336,7.934211600536693,2.2145226527965012e-06,0.15520752532582874,836.6666832792965,1.5722914120766467,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1404.3765008521336,0.0031100235741921348,327.0537630931124,1.4160526960322015,1890.054048364464,0.5311071044213682,0.9115794338988314,1.0,1,1
2346,YSZ,Steel,1203.335313123619,5.024905181960905,1.7184053984909914e-06,0.12283177142495487,431.84037649114026,0.7042286246176437,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1178.335313123619,0.0020248577633041995,156.03970279136777,1.2414943109176544,719.063472451335,0.39383391874757234,0.7002005404879382,1.0,1,1
3504,Al2O3,Steel,1252.9243813487517,6.323342385787017,2.1519392887653378e-06,0.37125087799252865,838.5094853412907,0.7664462243648781,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1227.9243813487517,0.0026424187198572503,159.09377341769076,1.3194005431472209,748.1195477093322,0.4837540961557772,0.6538241982898455,1.0,1,1
3533,TiO2,Ni,1483.824384764515,1.7481506443220978,1.7950958247394272e-06,0.19789433511681254,247.531816902653,1.8769416810557638,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1458.824384764515,0.0026187295621188443,151.62674430331728,1.044889038659326,581.784135906128,0.3855156173378073,0.7706013622566726,1.0,1,1
6578,Al2O3,Steel,1473.0783268066286,3.077151552295729,2.0836112708824494e-06,0.06760173370680479,132.02039084259832,1.8550788784189978,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1448.0783268066286,0.0030172323228548903,332.75448634854365,1.1246290931377438,1813.517351488362,0.460078889489523,0.7873421256224379,1.0,1,1
4688,Al2O3,Glass,1353.0030252732845,1.262812705127587,2.532694948486098e-06,0.13416165609505476,401.1134684191975,0.9389114630753076,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1328.0030252732845,0.0033634265536839035,289.2910619877998,1.0157687623076552,1835.9983186562886,0.47597545079486164,0.9567765621737283,1.0,1,1
2837,TiO2,Glass,1298.411844619756,8.851786307462703,1.865922307107574e-06,0.23876414981335692,442.05446194211333,1.3547210553923648,230.0,0.27,1.8,70.0,0.22,8e-06,5.0,1273.411844619756,0.0023760875670110065,137.46078861343474,1.4711071784477623,702.520993671244,0.4493219019840153,0.7254809564896475,1.0,1,1
9006,Si3N4,Ni,1286.7259920467784,8.87103063790526,2.577460923151802e-06,0.2572834842349454,654.7299180475583,1.1580306436134071,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1261.7259920467784,0.0032520494402255126,171.22100762630095,1.4722618382743156,1604.3569947872277,0.5542341128470927,0.87319337959746,1.0,1,1
3720,ZrO2,Ni,1458.1514100357435,8.006062754354446,2.661119485425524e-06,0.13062780583374478,186.8705038051882,0.528308845655727,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1433.1514100357435,0.003813787142811182,161.10453034349723,1.4203637652612668,1460.1172601695732,0.4854800824028633,0.9414756879779674,1.0,1,1
1802,SiC,Ni,1234.3783081290055,8.912754156125605,3.0622261653251984e-06,0.20086840710652926,405.22055627835846,1.7251802517309967,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1209.3783081290055,0.0037033898989293607,294.5984992981908,1.4747652493675363,2262.7088937504454,0.5848478225500162,0.9433047433243772,1.0,1,1
9665,Si3N4,Si,1257.0348103560289,7.200265435932053,2.2942459672550124e-06,0.22686467353874484,219.60565755602101,0.8806275162914332,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1232.0348103560289,0.0028265908951771133,184.58338270987258,1.3720159261559233,1127.6615775091411,0.48395342517464107,0.7905670280630822,1.0,1,1
8212,TiO2,Ni,1207.872117344821,5.890020335819008,2.2564614660981395e-06,0.22659607372572244,656.0261465894737,1.010389789699397,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1182.872117344821,0.002669105352110505,141.6060923718373,1.2934012201491405,724.3725866764495,0.4318892094562742,0.8073730792745716,1.0,1,1
