company_id,quarter,quarter_date,revenue_usd,revenue_growth_rate,net_income_usd,profit_margin,operating_expenses_usd,burn_rate_usd
FT0190,Q8,2024-01-20,441717.83,0.1333,144422.91,0.327,297294.92,0.0
FT0191,Q1,2025-10-11,4380113.5,0.3005,1146318.28,0.2617,3233795.22,3480667.68
FT0191,Q2,2025-07-13,2023621.71,0.2217,532973.57,0.2634,1490648.15,1407268.53
FT0191,Q3,2025-04-14,1637300.48,0.1877,388826.84,0.2375,1248473.64,1240179.82
FT0191,Q4,2025-01-14,1044285.69,0.1588,193432.1,0.1852,850853.59,736082.32
FT0191,Q5,2024-10-16,1272797.39,0.2668,271712.92,0.2135,1001084.47,996111.73
FT0191,Q6,2024-07-18,947105.74,0.2094,327389.6,0.3457,619716.14,592863.99
FT0191,Q7,2024-04-19,769350.07,0.2113,184675.67,0.24,584674.4,562832.34
FT0191,Q8,2024-01-20,557891.69,0.1736,147048.88,0.2636,410842.81,357703.25
FT0192,Q1,2025-10-11,293316.04,0.2557,80856.47,0.2757,212459.57,242997.05
FT0192,Q2,2025-07-13,146975.43,0.2226,49396.42,0.3361,97579.01,109907.35
FT0192,Q3,2025-04-14,158156.55,0.2349,44474.33,0.2812,113682.22,93942.16
FT0192,Q4,2025-01-14,104509.97,0.2517,34524.8,0.3303,69985.17,64056.1
FT0192,Q5,2024-10-16,91905.04,0.2539,28537.02,0.3105,63368.03,68027.93
FT0192,Q6,2024-07-18,72334.73,0.2089,24167.97,0.3341,48166.75,40059.06
FT0192,Q7,2024-04-19,58301.59,0.1137,13029.97,0.2235,45271.62,39814.59
FT0192,Q8,2024-01-20,48366.35,0.2221,10993.57,0.2273,37372.78,39754.6
FT0193,Q1,2025-10-11,2130119.74,0.0768,764593.91,0.3589,1365525.83,1150272.91
FT0193,Q2,2025-07-13,2259052.83,0.0812,810222.76,0.3587,1448830.07,1621265.47
FT0193,Q3,2025-04-14,1637898.92,0.0296,663504.54,0.4051,974394.38,1013910.74
FT0193,Q4,2025-01-14,1825498.73,0.1119,543925.23,0.298,1281573.49,1025953.68
FT0193,Q5,2024-10-16,2397027.64,0.2076,928253.39,0.3873,1468774.24,1461558.96
FT0193,Q6,2024-07-18,1618923.73,0.1286,637174.45,0.3936,981749.29,977051.9
FT0193,Q7,2024-04-19,1352240.23,0.1055,463092.7,0.3425,889147.53,914625.73
FT0193,Q8,2024-01-20,1334282.39,0.0545,566217.08,0.4244,768065.31,915881.38
FT0194,Q1,2025-10-11,132694.66,0.2656,-3375.57,-0.0254,136070.23,154821.88
FT0194,Q2,2025-07-13,96966.86,0.2759,1452.98,0.015,95513.89,100726.22
FT0194,Q3,2025-04-14,80366.38,0.2839,-4011.37,-0.0499,84377.75,82031.83
FT0194,Q4,2025-01-14,43854.78,0.2416,129.22,0.0029,43725.56,50627.17
FT0194,Q5,2024-10-16,46428.84,0.282,1161.73,0.025,45267.1,53361.59
FT0194,Q6,2024-07-18,42703.91,0.3289,582.35,0.0136,42121.56,39731.49
FT0194,Q7,2024-04-19,21510.0,0.2,2545.34,0.1183,18964.65,18937.34
FT0194,Q8,2024-01-20,22968.48,0.3738,59.09,0.0026,22909.38,23721.16
FT0195,Q1,2025-10-11,313855.8,0.222,101254.87,0.3226,212600.93,0.0
FT0195,Q2,2025-07-13,166685.7,0.1349,39553.38,0.2373,127132.32,0.0
FT0195,Q3,2025-04-14,167851.33,0.1236,62436.77,0.372,105414.56,0.0
FT0195,Q4,2025-01-14,179101.44,0.1862,57608.11,0.3217,121493.34,0.0
FT0195,Q5,2024-10-16,107914.17,0.1384,37489.87,0.3474,70424.31,0.0
FT0195,Q6,2024-07-18,111668.62,0.1375,34444.55,0.3085,77224.07,0.0
FT0195,Q7,2024-04-19,95975.85,0.0806,39769.48,0.4144,56206.37,0.0
FT0195,Q8,2024-01-20,84091.6,0.1447,35281.79,0.4196,48809.81,0.0
FT0196,Q1,2025-10-11,159666.38,0.2124,9058.89,0.0567,150607.49,157005.43
FT0196,Q2,2025-07-13,165728.5,0.3034,20733.31,0.1251,144995.19,161855.4
FT0196,Q3,2025-04-14,66040.91,0.1949,12314.8,0.1865,53726.11,59838.17
FT0196,Q4,2025-01-14,81939.08,0.1974,13269.17,0.1619,68669.91,79821.18
FT0196,Q5,2024-10-16,78690.64,0.271,12067.48,0.1534,66623.16,66785.27
FT0196,Q6,2024-07-18,54105.53,0.1902,8124.94,0.1502,45980.59,50444.78
FT0196,Q7,2024-04-19,51148.09,0.3088,6679.27,0.1306,44468.82,50377.68
FT0196,Q8,2024-01-20,40692.51,0.2744,7330.54,0.1801,33361.98,29541.9
FT0197,Q1,2025-10-11,876002.68,0.0807,384009.53,0.4384,491993.14,494009.74
FT0197,Q2,2025-07-13,561940.01,0.1042,206984.81,0.3683,354955.2,301112.69
FT0197,Q3,2025-04-14,493121.58,0.0406,194786.11,0.395,298335.47,266503.28
FT0197,Q4,2025-01-14,730160.11,0.106,329094.78,0.4507,401065.33,397972.86
FT0197,Q5,2024-10-16,649499.51,0.134,247932.89,0.3817,401566.62,446107.67
FT0197,Q6,2024-07-18,548736.61,0.1563,259501.11,0.4729,289235.5,256073.27
FT0197,Q7,2024-04-19,478502.8,0.1967,238533.36,0.4985,239969.44,202876.36
FT0197,Q8,2024-01-20,402952.98,0.1177,184621.48,0.4582,218331.5,196404.81
FT0198,Q1,2025-10-11,1031649.84,0.1398,367804.7,0.3565,663845.13,755836.86
FT0198,Q2,2025-07-13,1032897.94,0.1792,321673.65,0.3114,711224.28,721253.32
FT0198,Q3,2025-04-14,826613.9,0.1251,244289.31,0.2955,582324.59,645585.74
FT0198,Q4,2025-01-14,834614.89,0.1661,238572.53,0.2858,596042.37,553013.22
FT0198,Q5,2024-10-16,563282.37,0.1635,166379.76,0.2954,396902.61,336104.28
FT0198,Q6,2024-07-18,555449.29,0.1734,171431.15,0.3086,384018.14,359675.39
FT0198,Q7,2024-04-19,504077.01,0.1755,120408.98,0.2389,383668.03,356579.19
FT0198,Q8,2024-01-20,406812.39,0.26,118068.62,0.2902,288743.77,286850.66
FT0199,Q1,2025-10-11,287765.59,0.3323,-11594.58,-0.0403,299360.16,0.0
FT0199,Q2,2025-07-13,205656.59,0.3042,1761.26,0.0086,203895.33,0.0
FT0199,Q3,2025-04-14,147396.86,0.2675,10595.49,0.0719,136801.37,0.0
FT0199,Q4,2025-01-14,106057.18,0.2536,2065.36,0.0195,103991.82,0.0
FT0199,Q5,2024-10-16,85905.71,0.2703,6118.59,0.0712,79787.12,0.0
FT0199,Q6,2024-07-18,64832.23,0.2889,3465.93,0.0535,61366.3,0.0
FT0199,Q7,2024-04-19,57879.96,0.27,-721.17,-0.0125,58601.13,0.0
FT0199,Q8,2024-01-20,35101.85,0.317,3959.49,0.1128,31142.35,0.0
FT0200,Q1,2025-10-11,840397.21,0.2129,281745.17,0.3353,558652.04,635060.15
FT0200,Q2,2025-07-13,425969.55,0.1104,130900.36,0.3073,295069.19,313412.54
FT0200,Q3,2025-04-14,573564.65,0.1629,199239.78,0.3474,374324.87,416748.86
FT0200,Q4,2025-01-14,455645.64,0.2127,114656.15,0.2516,340989.49,349149.34
FT0200,Q5,2024-10-16,426569.05,0.2152,133678.94,0.3134,292890.11,310769.69
FT0200,Q6,2024-07-18,366900.63,0.2253,97276.9,0.2651,269623.73,269261.92
FT0200,Q7,2024-04-19,299168.94,0.2311,117615.39,0.3931,181553.55,152850.85
FT0200,Q8,2024-01-20,205184.72,0.1768,58940.79,0.2873,146243.93,165873.65
