company_id,quarter,quarter_date,active_users,user_growth_rate,churn_rate,total_transactions,transaction_volume_usd,avg_transaction_value_usd,customer_acquisition_cost_usd,agents_count
FT0183,Q1,2025-10-11,1700,0.0488,0.0774,8636,3271395.88,378.81,42.33,0
FT0183,Q2,2025-07-13,6393,0.1868,0.0531,95503,47024327.69,492.39,8.8,0
FT0183,Q3,2025-04-14,2914,0.0904,0.0703,25202,9258693.42,367.38,34.4,0
FT0183,Q4,2025-01-14,429,-0.1955,0.0546,2676,192045.22,71.77,20.35,0
FT0183,Q5,2024-10-16,1733,0.0087,0.0235,12483,5465310.27,437.82,18.06,0
FT0183,Q6,2024-07-18,1739,0.014,0.0324,19585,4758072.19,242.94,14.37,0
FT0183,Q7,2024-04-19,2837,0.2006,0.0424,31333,9301869.43,296.87,13.8,0
FT0183,Q8,2024-01-20,2023,0.1233,0.0638,27674,11144651.44,402.71,19.58,0
FT0184,Q1,2025-10-11,8800,0.0419,0.036,127224,26721488.29,210.03,43.07,0
FT0184,Q2,2025-07-13,22182,0.1278,0.0414,294517,36515978.44,123.99,46.45,0
FT0184,Q3,2025-04-14,16408,0.1002,0.0486,182134,73174361.09,401.76,21.98,0
FT0184,Q4,2025-01-14,8134,-0.0024,0.0618,63163,28505927.69,451.31,25.73,0
FT0184,Q5,2024-10-16,7607,-0.015,0.0667,123844,13415452.96,108.33,24.31,0
FT0184,Q6,2024-07-18,7916,-0.0056,0.0797,29081,3102864.03,106.7,8.39,0
FT0184,Q7,2024-04-19,9357,0.0274,0.0202,166411,72994182.83,438.64,41.29,0
FT0184,Q8,2024-01-20,11719,0.1716,0.0349,180577,34787948.29,192.65,27.02,0
FT0185,Q1,2025-10-11,1392,0.0041,0.0784,20976,1761909.06,84.0,26.51,0
FT0185,Q2,2025-07-13,1183,-0.0117,0.0649,11721,3914175.07,333.95,20.93,0
FT0185,Q3,2025-04-14,1054,-0.029,0.0673,13072,4485305.2,343.12,21.6,0
FT0185,Q4,2025-01-14,3359,0.1636,0.0323,12242,4383930.01,358.11,48.67,0
FT0185,Q5,2024-10-16,1494,0.0303,0.0778,12771,2632771.54,206.15,36.66,0
FT0185,Q6,2024-07-18,1147,-0.0394,0.0307,8312,1562892.95,188.03,32.07,0
FT0185,Q7,2024-04-19,1580,0.0677,0.0715,22611,5922806.01,261.94,8.39,0
FT0185,Q8,2024-01-20,1136,-0.0726,0.0469,14538,821362.87,56.5,17.65,0
FT0186,Q1,2025-10-11,12750,0.0085,0.0386,159679,41240585.43,258.27,8.0,0
FT0186,Q2,2025-07-13,15119,0.0291,0.0591,176363,44011231.94,249.55,42.48,0
FT0186,Q3,2025-04-14,8266,-0.0522,0.0531,93590,44273754.62,473.06,42.44,0
FT0186,Q4,2025-01-14,11952,0.0005,0.0654,163223,43087947.96,263.98,23.3,0
FT0186,Q5,2024-10-16,21890,0.127,0.0625,83093,17523553.11,210.89,40.49,0
FT0186,Q6,2024-07-18,43363,0.3735,0.0611,421359,200381693.84,475.56,8.52,0
FT0186,Q7,2024-04-19,15734,0.0807,0.0241,111239,50595369.54,454.83,45.45,0
FT0186,Q8,2024-01-20,12088,0.0075,0.0664,70750,30909861.93,436.89,31.81,0
FT0187,Q1,2025-10-11,3160,0.1597,0.0215,10347,4682301.72,452.53,21.94,0
FT0187,Q2,2025-07-13,2284,-0.0366,0.0249,10379,4014537.45,386.79,44.81,0
FT0187,Q3,2025-04-14,6548,0.1151,0.0374,94923,22080505.52,232.61,42.44,0
FT0187,Q4,2025-01-14,4155,0.0544,0.0453,17136,7664794.75,447.29,36.89,0
FT0187,Q5,2024-10-16,2668,-0.0245,0.0432,52426,23135890.32,441.31,22.68,0
FT0187,Q6,2024-07-18,3195,0.0216,0.0732,47639,12373309.1,259.73,7.04,0
FT0187,Q7,2024-04-19,2822,-0.0248,0.0361,46645,13421586.57,287.74,30.24,0
FT0187,Q8,2024-01-20,3295,0.06,0.0762,15857,6454796.86,407.06,22.5,0
FT0188,Q1,2025-10-11,43500,0.0967,0.0793,536261,205903499.98,383.96,39.05,207
FT0188,Q2,2025-07-13,71051,0.0679,0.037,1257114,415641084.74,330.63,48.64,300
FT0188,Q3,2025-04-14,77401,0.0942,0.0574,1017336,183446050.2,180.32,31.3,225
FT0188,Q4,2025-01-14,68091,0.0873,0.0572,344641,146492591.16,425.06,21.53,203
FT0188,Q5,2024-10-16,46442,0.0281,0.0726,778943,38348294.5,49.23,30.7,412
FT0188,Q6,2024-07-18,23828,-0.1205,0.0742,268638,7845962.15,29.21,7.21,185
FT0188,Q7,2024-04-19,52932,0.0783,0.0318,863020,271013572.42,314.03,45.03,184
FT0188,Q8,2024-01-20,48294,0.0912,0.0738,694873,179865468.75,258.85,49.06,248
FT0189,Q1,2025-10-11,32800,0.0022,0.0299,504258,75255350.36,149.24,26.49,0
FT0189,Q2,2025-07-13,20731,-0.0503,0.0425,114057,21747791.4,190.67,25.13,0
FT0189,Q3,2025-04-14,21300,-0.0482,0.0784,406064,92260898.54,227.21,11.06,0
FT0189,Q4,2025-01-14,49951,0.0839,0.066,837247,261759116.4,312.64,32.03,0
FT0189,Q5,2024-10-16,41255,0.0607,0.0671,613159,269799199.41,440.02,28.59,0
FT0189,Q6,2024-07-18,44596,0.089,0.0364,474973,203621580.83,428.7,32.93,0
FT0189,Q7,2024-04-19,35677,0.0495,0.0619,359415,106457010.7,296.2,15.05,0
FT0189,Q8,2024-01-20,29443,-0.0331,0.0386,177703,62783524.66,353.31,32.98,0
FT0190,Q1,2025-10-11,17400,0.0908,0.0236,193305,12174363.9,62.98,28.72,0
FT0190,Q2,2025-07-13,26694,0.0578,0.0224,291105,120712264.72,414.67,20.6,0
FT0190,Q3,2025-04-14,40388,0.1324,0.0318,235755,20888995.31,88.6,33.13,0
FT0190,Q4,2025-01-14,17079,0.0087,0.0687,87484,15062956.62,172.18,14.41,0
FT0190,Q5,2024-10-16,10124,-0.0876,0.0726,26147,1592529.15,60.91,8.98,0
FT0190,Q6,2024-07-18,25149,0.1146,0.0707,483868,159242151.36,329.1,20.13,0
FT0190,Q7,2024-04-19,20901,0.0807,0.0523,172555,51697780.7,299.6,5.27,0
FT0190,Q8,2024-01-20,13980,-0.0925,0.0221,159643,53524301.41,335.27,41.95,0
FT0191,Q1,2025-10-11,2850,0.1414,0.0455,55866,3205714.48,57.38,28.04,0
FT0191,Q2,2025-07-13,2521,-0.0078,0.0578,21487,7277445.38,338.69,38.64,0
FT0191,Q3,2025-04-14,3093,0.0205,0.0594,16775,6391118.55,380.99,19.97,0
FT0191,Q4,2025-01-14,6332,0.1468,0.0265,103967,31718475.63,305.08,32.49,0
FT0191,Q5,2024-10-16,3716,0.0689,0.0701,63128,9995381.35,158.34,40.31,0
FT0191,Q6,2024-07-18,1989,-0.0806,0.0213,23420,2982135.56,127.33,37.29,0
FT0191,Q7,2024-04-19,3464,0.0818,0.0428,54331,5458490.58,100.47,14.31,0
FT0191,Q8,2024-01-20,3475,0.1357,0.0617,12648,1249542.62,98.79,16.3,0
FT0192,Q1,2025-10-11,1560,0.1412,0.0297,18686,8704880.34,465.85,27.09,0
FT0192,Q2,2025-07-13,739,-0.0832,0.0461,1777,511126.79,287.63,49.55,0
FT0192,Q3,2025-04-14,1465,-0.0008,0.0554,3565,799161.03,224.17,46.6,0
FT0192,Q4,2025-01-14,2124,0.0563,0.0206,41026,12027064.07,293.16,15.69,0
FT0192,Q5,2024-10-16,2240,0.0881,0.0636,37599,6874791.27,182.85,29.29,0
FT0192,Q6,2024-07-18,2097,0.0865,0.0383,6677,1497421.52,224.27,47.52,0
FT0192,Q7,2024-04-19,2518,0.1937,0.0606,5820,1962489.41,337.2,28.64,0
FT0192,Q8,2024-01-20,1849,0.124,0.0693,35530,1130359.85,31.81,24.09,0
FT0193,Q1,2025-10-11,14250,0.0777,0.0681,193969,47062694.64,242.63,27.5,0
FT0193,Q2,2025-07-13,4249,-0.1329,0.0579,11455,889310.63,77.64,11.16,0
FT0193,Q3,2025-04-14,9457,-0.0485,0.0569,25522,5956472.84,233.39,6.57,0
FT0193,Q4,2025-01-14,11165,-0.0356,0.0254,23572,4313906.23,183.01,27.23,0
FT0193,Q5,2024-10-16,24912,0.1311,0.0632,120265,15992440.37,132.98,17.51,0
FT0193,Q6,2024-07-18,7128,-0.1539,0.0201,110599,7609913.31,68.81,15.03,0
FT0193,Q7,2024-04-19,19212,0.118,0.0393,233315,40144687.61,172.06,43.36,0
FT0193,Q8,2024-01-20,18002,0.1458,0.0432,157330,6289761.03,39.98,14.33,0
FT0194,Q1,2025-10-11,205,0.0659,0.023,595,91370.81,153.56,42.35,0
FT0194,Q2,2025-07-13,367,0.0854,0.0744,3652,237442.11,65.02,46.93,0
FT0194,Q3,2025-04-14,204,0.0053,0.0383,542,13402.89,24.73,47.88,0
FT0194,Q4,2025-01-14,165,-0.0262,0.0543,1455,233174.92,160.26,37.17,0
FT0194,Q5,2024-10-16,133,-0.077,0.0261,700,257024.02,367.18,8.13,0
FT0194,Q6,2024-07-18,186,-0.0123,0.0456,3604,105920.74,29.39,33.23,0
FT0194,Q7,2024-04-19,206,0.0205,0.0542,3287,607165.51,184.72,29.56,0
FT0194,Q8,2024-01-20,203,0.0187,0.046,1834,883731.83,481.86,23.03,0
FT0195,Q1,2025-10-11,3400,0.1548,0.0576,29623,10436746.0,352.32,26.58,0
FT0195,Q2,2025-07-13,7401,0.1062,0.0318,44307,15211513.82,343.32,5.06,0
FT0195,Q3,2025-04-14,4096,0.0316,0.0318,32556,4603154.64,141.39,26.35,0
FT0195,Q4,2025-01-14,5613,0.0912,0.0242,40821,1461793.75,35.81,18.31,0
FT0195,Q5,2024-10-16,3733,0.0264,0.037,66992,1525221.66,22.77,44.87,0
FT0195,Q6,2024-07-18,2734,-0.0447,0.0326,32412,2910837.18,89.81,33.38,0
FT0195,Q7,2024-04-19,3592,0.038,0.0571,36285,15976601.63,440.31,10.51,0
FT0195,Q8,2024-01-20,3917,0.0949,0.0426,9007,692798.57,76.92,38.82,0
FT0196,Q1,2025-10-11,780,0.0341,0.0343,4937,685093.11,138.77,13.76,0
FT0196,Q2,2025-07-13,2323,0.1553,0.0705,28148,2630782.47,93.46,8.48,0
FT0196,Q3,2025-04-14,1110,0.0627,0.0742,18429,3777209.9,204.96,43.41,0
FT0196,Q4,2025-01-14,1342,0.1054,0.0622,3074,170743.05,55.54,12.59,0
FT0196,Q5,2024-10-16,1116,0.0852,0.0534,7313,1957806.55,267.72,11.96,0
FT0196,Q6,2024-07-18,725,-0.0098,0.0324,11115,2291198.68,206.14,16.45,0
FT0196,Q7,2024-04-19,820,0.0418,0.0731,8295,1029642.88,124.13,9.35,0
FT0196,Q8,2024-01-20,1164,0.2419,0.0401,17682,4568523.41,258.37,13.91,0
FT0197,Q1,2025-10-11,13050,0.1083,0.0429,222508,54787362.71,246.23,27.46,0
FT0197,Q2,2025-07-13,6556,-0.0748,0.0591,107950,35819944.22,331.82,33.72,0
FT0197,Q3,2025-04-14,14922,0.0311,0.0794,187449,19923961.99,106.29,42.93,0
FT0197,Q4,2025-01-14,12167,-0.0022,0.0552,41905,8063042.73,192.41,21.27,0
FT0197,Q5,2024-10-16,24962,0.1479,0.0462,169767,10845185.5,63.88,16.69,0
FT0197,Q6,2024-07-18,20674,0.1344,0.0492,202633,47797091.39,235.88,27.32,0
FT0197,Q7,2024-04-19,9403,-0.0872,0.048,113291,12238161.06,108.02,16.93,0
FT0197,Q8,2024-01-20,15777,0.1107,0.0222,67978,27835824.15,409.48,21.56,0
FT0198,Q1,2025-10-11,18200,-0.2144,0.0635,133163,40271225.3,302.42,7.33,0
FT0198,Q2,2025-07-13,12289,-0.0394,0.0661,221388,40456065.01,182.74,22.78,0
FT0198,Q3,2025-04-14,28502,0.0748,0.0591,348100,74009390.47,212.61,29.46,0
FT0198,Q4,2025-01-14,24797,0.0623,0.0551,361375,29611715.43,81.94,11.53,0
FT0198,Q5,2024-10-16,24869,0.0792,0.072,347185,164191086.84,472.92,26.69,0
FT0198,Q6,2024-07-18,18066,0.0086,0.0411,98032,24562240.72,250.55,20.68,0
FT0198,Q7,2024-04-19,15404,-0.042,0.0358,80117,30217796.61,377.17,16.06,0
FT0198,Q8,2024-01-20,22438,0.1209,0.0211,294446,106832453.51,362.83,36.25,0
FT0199,Q1,2025-10-11,1360,0.1177,0.0558,13437,2544971.29,189.4,30.56,0
FT0199,Q2,2025-07-13,832,-0.0532,0.0496,4375,1419668.92,324.5,29.33,0
FT0199,Q3,2025-04-14,494,-0.1275,0.0482,8278,3658224.21,441.92,33.33,0
FT0199,Q4,2025-01-14,392,-0.1764,0.063,6034,186892.84,30.97,26.88,0
FT0199,Q5,2024-10-16,1123,-0.0325,0.0245,5518,176542.81,31.99,6.36,0
FT0199,Q6,2024-07-18,1316,0.0082,0.064,11368,1498540.2,131.82,42.02,0
FT0199,Q7,2024-04-19,996,-0.0893,0.0271,8012,439309.35,54.83,11.32,0
FT0199,Q8,2024-01-20,1813,0.1731,0.0361,23055,828789.03,35.95,11.54,0
FT0200,Q1,2025-10-11,4450,-0.027,0.0679,66681,6870955.15,103.04,19.99,0
FT0200,Q2,2025-07-13,10487,0.1201,0.055,114466,3313136.99,28.94,11.69,0
FT0200,Q3,2025-04-14,2640,-0.0651,0.0462,15737,1010381.53,64.2,31.78,0
FT0200,Q4,2025-01-14,5378,0.0456,0.0786,77280,17782169.46,230.1,29.27,0
FT0200,Q5,2024-10-16,3816,-0.0245,0.0287,35809,15852582.97,442.7,32.64,0
FT0200,Q6,2024-07-18,5137,0.0497,0.0517,46135,9026421.9,195.65,30.0,0
FT0200,Q7,2024-04-19,4479,0.018,0.0468,37293,18374703.01,492.71,34.01,0
FT0200,Q8,2024-01-20,3881,-0.0518,0.0282,68660,2889616.32,42.09,37.88,0
