element_id,n0,n1,n2,n3,n4,n5,n6,n7
3144,3400,3401,3426,3425,4025,4026,4051,4050
3145,3401,3402,3427,3426,4026,4027,4052,4051
3146,3402,3403,3428,3427,4027,4028,4053,4052
3147,3403,3404,3429,3428,4028,4029,4054,4053
3148,3404,3405,3430,3429,4029,4030,4055,4054
3149,3405,3406,3431,3430,4030,4031,4056,4055
3150,3406,3407,3432,3431,4031,4032,4057,4056
3151,3407,3408,3433,3432,4032,4033,4058,4057
3152,3408,3409,3434,3433,4033,4034,4059,4058
3153,3409,3410,3435,3434,4034,4035,4060,4059
3154,3410,3411,3436,3435,4035,4036,4061,4060
3155,3411,3412,3437,3436,4036,4037,4062,4061
3156,3412,3413,3438,3437,4037,4038,4063,4062
3157,3413,3414,3439,3438,4038,4039,4064,4063
3158,3414,3415,3440,3439,4039,4040,4065,4064
3159,3415,3416,3441,3440,4040,4041,4066,4065
3160,3416,3417,3442,3441,4041,4042,4067,4066
3161,3417,3418,3443,3442,4042,4043,4068,4067
3162,3418,3419,3444,3443,4043,4044,4069,4068
3163,3419,3420,3445,3444,4044,4045,4070,4069
3164,3420,3421,3446,3445,4045,4046,4071,4070
3165,3421,3422,3447,3446,4046,4047,4072,4071
3166,3422,3423,3448,3447,4047,4048,4073,4072
3167,3423,3424,3449,3448,4048,4049,4074,4073
3168,3425,3426,3451,3450,4050,4051,4076,4075
3169,3426,3427,3452,3451,4051,4052,4077,4076
3170,3427,3428,3453,3452,4052,4053,4078,4077
3171,3428,3429,3454,3453,4053,4054,4079,4078
3172,3429,3430,3455,3454,4054,4055,4080,4079
3173,3430,3431,3456,3455,4055,4056,4081,4080
3174,3431,3432,3457,3456,4056,4057,4082,4081
3175,3432,3433,3458,3457,4057,4058,4083,4082
3176,3433,3434,3459,3458,4058,4059,4084,4083
3177,3434,3435,3460,3459,4059,4060,4085,4084
3178,3435,3436,3461,3460,4060,4061,4086,4085
3179,3436,3437,3462,3461,4061,4062,4087,4086
3180,3437,3438,3463,3462,4062,4063,4088,4087
3181,3438,3439,3464,3463,4063,4064,4089,4088
3182,3439,3440,3465,3464,4064,4065,4090,4089
3183,3440,3441,3466,3465,4065,4066,4091,4090
3184,3441,3442,3467,3466,4066,4067,4092,4091
3185,3442,3443,3468,3467,4067,4068,4093,4092
3186,3443,3444,3469,3468,4068,4069,4094,4093
3187,3444,3445,3470,3469,4069,4070,4095,4094
3188,3445,3446,3471,3470,4070,4071,4096,4095
3189,3446,3447,3472,3471,4071,4072,4097,4096
3190,3447,3448,3473,3472,4072,4073,4098,4097
3191,3448,3449,3474,3473,4073,4074,4099,4098
3192,3450,3451,3476,3475,4075,4076,4101,4100
3193,3451,3452,3477,3476,4076,4077,4102,4101
3194,3452,3453,3478,3477,4077,4078,4103,4102
3195,3453,3454,3479,3478,4078,4079,4104,4103
3196,3454,3455,3480,3479,4079,4080,4105,4104
3197,3455,3456,3481,3480,4080,4081,4106,4105
3198,3456,3457,3482,3481,4081,4082,4107,4106
3199,3457,3458,3483,3482,4082,4083,4108,4107
3200,3458,3459,3484,3483,4083,4084,4109,4108
3201,3459,3460,3485,3484,4084,4085,4110,4109
3202,3460,3461,3486,3485,4085,4086,4111,4110
3203,3461,3462,3487,3486,4086,4087,4112,4111
3204,3462,3463,3488,3487,4087,4088,4113,4112
3205,3463,3464,3489,3488,4088,4089,4114,4113
3206,3464,3465,3490,3489,4089,4090,4115,4114
3207,3465,3466,3491,3490,4090,4091,4116,4115
3208,3466,3467,3492,3491,4091,4092,4117,4116
3209,3467,3468,3493,3492,4092,4093,4118,4117
3210,3468,3469,3494,3493,4093,4094,4119,4118
3211,3469,3470,3495,3494,4094,4095,4120,4119
3212,3470,3471,3496,3495,4095,4096,4121,4120
3213,3471,3472,3497,3496,4096,4097,4122,4121
3214,3472,3473,3498,3497,4097,4098,4123,4122
3215,3473,3474,3499,3498,4098,4099,4124,4123
3216,3475,3476,3501,3500,4100,4101,4126,4125
3217,3476,3477,3502,3501,4101,4102,4127,4126
3218,3477,3478,3503,3502,4102,4103,4128,4127
3219,3478,3479,3504,3503,4103,4104,4129,4128
3220,3479,3480,3505,3504,4104,4105,4130,4129
3221,3480,3481,3506,3505,4105,4106,4131,4130
3222,3481,3482,3507,3506,4106,4107,4132,4131
3223,3482,3483,3508,3507,4107,4108,4133,4132
3224,3483,3484,3509,3508,4108,4109,4134,4133
3225,3484,3485,3510,3509,4109,4110,4135,4134
3226,3485,3486,3511,3510,4110,4111,4136,4135
3227,3486,3487,3512,3511,4111,4112,4137,4136
3228,3487,3488,3513,3512,4112,4113,4138,4137
3229,3488,3489,3514,3513,4113,4114,4139,4138
3230,3489,3490,3515,3514,4114,4115,4140,4139
3231,3490,3491,3516,3515,4115,4116,4141,4140
3232,3491,3492,3517,3516,4116,4117,4142,4141
3233,3492,3493,3518,3517,4117,4118,4143,4142
3234,3493,3494,3519,3518,4118,4119,4144,4143
3235,3494,3495,3520,3519,4119,4120,4145,4144
3236,3495,3496,3521,3520,4120,4121,4146,4145
3237,3496,3497,3522,3521,4121,4122,4147,4146
3238,3497,3498,3523,3522,4122,4123,4148,4147
3239,3498,3499,3524,3523,4123,4124,4149,4148
3240,3500,3501,3526,3525,4125,4126,4151,4150
3241,3501,3502,3527,3526,4126,4127,4152,4151
3242,3502,3503,3528,3527,4127,4128,4153,4152
3243,3503,3504,3529,3528,4128,4129,4154,4153
3244,3504,3505,3530,3529,4129,4130,4155,4154
3245,3505,3506,3531,3530,4130,4131,4156,4155
3246,3506,3507,3532,3531,4131,4132,4157,4156
3247,3507,3508,3533,3532,4132,4133,4158,4157
3248,3508,3509,3534,3533,4133,4134,4159,4158
3249,3509,3510,3535,3534,4134,4135,4160,4159
3250,3510,3511,3536,3535,4135,4136,4161,4160
3251,3511,3512,3537,3536,4136,4137,4162,4161
3252,3512,3513,3538,3537,4137,4138,4163,4162
3253,3513,3514,3539,3538,4138,4139,4164,4163
3254,3514,3515,3540,3539,4139,4140,4165,4164
3255,3515,3516,3541,3540,4140,4141,4166,4165
3256,3516,3517,3542,3541,4141,4142,4167,4166
3257,3517,3518,3543,3542,4142,4143,4168,4167
3258,3518,3519,3544,3543,4143,4144,4169,4168
3259,3519,3520,3545,3544,4144,4145,4170,4169
3260,3520,3521,3546,3545,4145,4146,4171,4170
3261,3521,3522,3547,3546,4146,4147,4172,4171
3262,3522,3523,3548,3547,4147,4148,4173,4172
3263,3523,3524,3549,3548,4148,4149,4174,4173
3264,3525,3526,3551,3550,4150,4151,4176,4175
3265,3526,3527,3552,3551,4151,4152,4177,4176
3266,3527,3528,3553,3552,4152,4153,4178,4177
3267,3528,3529,3554,3553,4153,4154,4179,4178
3268,3529,3530,3555,3554,4154,4155,4180,4179
3269,3530,3531,3556,3555,4155,4156,4181,4180
3270,3531,3532,3557,3556,4156,4157,4182,4181
3271,3532,3533,3558,3557,4157,4158,4183,4182
3272,3533,3534,3559,3558,4158,4159,4184,4183
3273,3534,3535,3560,3559,4159,4160,4185,4184
3274,3535,3536,3561,3560,4160,4161,4186,4185
3275,3536,3537,3562,3561,4161,4162,4187,4186
3276,3537,3538,3563,3562,4162,4163,4188,4187
3277,3538,3539,3564,3563,4163,4164,4189,4188
3278,3539,3540,3565,3564,4164,4165,4190,4189
3279,3540,3541,3566,3565,4165,4166,4191,4190
3280,3541,3542,3567,3566,4166,4167,4192,4191
3281,3542,3543,3568,3567,4167,4168,4193,4192
3282,3543,3544,3569,3568,4168,4169,4194,4193
3283,3544,3545,3570,3569,4169,4170,4195,4194
3284,3545,3546,3571,3570,4170,4171,4196,4195
3285,3546,3547,3572,3571,4171,4172,4197,4196
3286,3547,3548,3573,3572,4172,4173,4198,4197
3287,3548,3549,3574,3573,4173,4174,4199,4198
3288,3550,3551,3576,3575,4175,4176,4201,4200
3289,3551,3552,3577,3576,4176,4177,4202,4201
3290,3552,3553,3578,3577,4177,4178,4203,4202
3291,3553,3554,3579,3578,4178,4179,4204,4203
3292,3554,3555,3580,3579,4179,4180,4205,4204
3293,3555,3556,3581,3580,4180,4181,4206,4205
3294,3556,3557,3582,3581,4181,4182,4207,4206
3295,3557,3558,3583,3582,4182,4183,4208,4207
3296,3558,3559,3584,3583,4183,4184,4209,4208
3297,3559,3560,3585,3584,4184,4185,4210,4209
3298,3560,3561,3586,3585,4185,4186,4211,4210
3299,3561,3562,3587,3586,4186,4187,4212,4211
3300,3562,3563,3588,3587,4187,4188,4213,4212
3301,3563,3564,3589,3588,4188,4189,4214,4213
3302,3564,3565,3590,3589,4189,4190,4215,4214
3303,3565,3566,3591,3590,4190,4191,4216,4215
3304,3566,3567,3592,3591,4191,4192,4217,4216
3305,3567,3568,3593,3592,4192,4193,4218,4217
3306,3568,3569,3594,3593,4193,4194,4219,4218
3307,3569,3570,3595,3594,4194,4195,4220,4219
3308,3570,3571,3596,3595,4195,4196,4221,4220
3309,3571,3572,3597,3596,4196,4197,4222,4221
3310,3572,3573,3598,3597,4197,4198,4223,4222
3311,3573,3574,3599,3598,4198,4199,4224,4223
3312,3575,3576,3601,3600,4200,4201,4226,4225
3313,3576,3577,3602,3601,4201,4202,4227,4226
3314,3577,3578,3603,3602,4202,4203,4228,4227
3315,3578,3579,3604,3603,4203,4204,4229,4228
3316,3579,3580,3605,3604,4204,4205,4230,4229
3317,3580,3581,3606,3605,4205,4206,4231,4230
3318,3581,3582,3607,3606,4206,4207,4232,4231
3319,3582,3583,3608,3607,4207,4208,4233,4232
3320,3583,3584,3609,3608,4208,4209,4234,4233
3321,3584,3585,3610,3609,4209,4210,4235,4234
3322,3585,3586,3611,3610,4210,4211,4236,4235
3323,3586,3587,3612,3611,4211,4212,4237,4236
3324,3587,3588,3613,3612,4212,4213,4238,4237
3325,3588,3589,3614,3613,4213,4214,4239,4238
3326,3589,3590,3615,3614,4214,4215,4240,4239
3327,3590,3591,3616,3615,4215,4216,4241,4240
3328,3591,3592,3617,3616,4216,4217,4242,4241
3329,3592,3593,3618,3617,4217,4218,4243,4242
3330,3593,3594,3619,3618,4218,4219,4244,4243
3331,3594,3595,3620,3619,4219,4220,4245,4244
3332,3595,3596,3621,3620,4220,4221,4246,4245
3333,3596,3597,3622,3621,4221,4222,4247,4246
3334,3597,3598,3623,3622,4222,4223,4248,4247
3335,3598,3599,3624,3623,4223,4224,4249,4248
3336,3600,3601,3626,3625,4225,4226,4251,4250
3337,3601,3602,3627,3626,4226,4227,4252,4251
3338,3602,3603,3628,3627,4227,4228,4253,4252
3339,3603,3604,3629,3628,4228,4229,4254,4253
3340,3604,3605,3630,3629,4229,4230,4255,4254
3341,3605,3606,3631,3630,4230,4231,4256,4255
3342,3606,3607,3632,3631,4231,4232,4257,4256
3343,3607,3608,3633,3632,4232,4233,4258,4257
3344,3608,3609,3634,3633,4233,4234,4259,4258
3345,3609,3610,3635,3634,4234,4235,4260,4259
3346,3610,3611,3636,3635,4235,4236,4261,4260
3347,3611,3612,3637,3636,4236,4237,4262,4261
3348,3612,3613,3638,3637,4237,4238,4263,4262
3349,3613,3614,3639,3638,4238,4239,4264,4263
3350,3614,3615,3640,3639,4239,4240,4265,4264
3351,3615,3616,3641,3640,4240,4241,4266,4265
3352,3616,3617,3642,3641,4241,4242,4267,4266
3353,3617,3618,3643,3642,4242,4243,4268,4267
3354,3618,3619,3644,3643,4243,4244,4269,4268
3355,3619,3620,3645,3644,4244,4245,4270,4269
3356,3620,3621,3646,3645,4245,4246,4271,4270
3357,3621,3622,3647,3646,4246,4247,4272,4271
3358,3622,3623,3648,3647,4247,4248,4273,4272
3359,3623,3624,3649,3648,4248,4249,4274,4273
3360,3625,3626,3651,3650,4250,4251,4276,4275
3361,3626,3627,3652,3651,4251,4252,4277,4276
3362,3627,3628,3653,3652,4252,4253,4278,4277
3363,3628,3629,3654,3653,4253,4254,4279,4278
3364,3629,3630,3655,3654,4254,4255,4280,4279
3365,3630,3631,3656,3655,4255,4256,4281,4280
3366,3631,3632,3657,3656,4256,4257,4282,4281
3367,3632,3633,3658,3657,4257,4258,4283,4282
3368,3633,3634,3659,3658,4258,4259,4284,4283
3369,3634,3635,3660,3659,4259,4260,4285,4284
3370,3635,3636,3661,3660,4260,4261,4286,4285
3371,3636,3637,3662,3661,4261,4262,4287,4286
3372,3637,3638,3663,3662,4262,4263,4288,4287
3373,3638,3639,3664,3663,4263,4264,4289,4288
3374,3639,3640,3665,3664,4264,4265,4290,4289
3375,3640,3641,3666,3665,4265,4266,4291,4290
3376,3641,3642,3667,3666,4266,4267,4292,4291
3377,3642,3643,3668,3667,4267,4268,4293,4292
3378,3643,3644,3669,3668,4268,4269,4294,4293
3379,3644,3645,3670,3669,4269,4270,4295,4294
3380,3645,3646,3671,3670,4270,4271,4296,4295
3381,3646,3647,3672,3671,4271,4272,4297,4296
3382,3647,3648,3673,3672,4272,4273,4298,4297
3383,3648,3649,3674,3673,4273,4274,4299,4298
3384,3650,3651,3676,3675,4275,4276,4301,4300
3385,3651,3652,3677,3676,4276,4277,4302,4301
3386,3652,3653,3678,3677,4277,4278,4303,4302
3387,3653,3654,3679,3678,4278,4279,4304,4303
3388,3654,3655,3680,3679,4279,4280,4305,4304
3389,3655,3656,3681,3680,4280,4281,4306,4305
3390,3656,3657,3682,3681,4281,4282,4307,4306
3391,3657,3658,3683,3682,4282,4283,4308,4307
3392,3658,3659,3684,3683,4283,4284,4309,4308
3393,3659,3660,3685,3684,4284,4285,4310,4309
3394,3660,3661,3686,3685,4285,4286,4311,4310
3395,3661,3662,3687,3686,4286,4287,4312,4311
3396,3662,3663,3688,3687,4287,4288,4313,4312
3397,3663,3664,3689,3688,4288,4289,4314,4313
3398,3664,3665,3690,3689,4289,4290,4315,4314
3399,3665,3666,3691,3690,4290,4291,4316,4315
3400,3666,3667,3692,3691,4291,4292,4317,4316
3401,3667,3668,3693,3692,4292,4293,4318,4317
3402,3668,3669,3694,3693,4293,4294,4319,4318
3403,3669,3670,3695,3694,4294,4295,4320,4319
3404,3670,3671,3696,3695,4295,4296,4321,4320
3405,3671,3672,3697,3696,4296,4297,4322,4321
3406,3672,3673,3698,3697,4297,4298,4323,4322
3407,3673,3674,3699,3698,4298,4299,4324,4323
3408,3675,3676,3701,3700,4300,4301,4326,4325
3409,3676,3677,3702,3701,4301,4302,4327,4326
3410,3677,3678,3703,3702,4302,4303,4328,4327
3411,3678,3679,3704,3703,4303,4304,4329,4328
3412,3679,3680,3705,3704,4304,4305,4330,4329
3413,3680,3681,3706,3705,4305,4306,4331,4330
3414,3681,3682,3707,3706,4306,4307,4332,4331
3415,3682,3683,3708,3707,4307,4308,4333,4332
3416,3683,3684,3709,3708,4308,4309,4334,4333
3417,3684,3685,3710,3709,4309,4310,4335,4334
3418,3685,3686,3711,3710,4310,4311,4336,4335
3419,3686,3687,3712,3711,4311,4312,4337,4336
3420,3687,3688,3713,3712,4312,4313,4338,4337
3421,3688,3689,3714,3713,4313,4314,4339,4338
3422,3689,3690,3715,3714,4314,4315,4340,4339
3423,3690,3691,3716,3715,4315,4316,4341,4340
3424,3691,3692,3717,3716,4316,4317,4342,4341
3425,3692,3693,3718,3717,4317,4318,4343,4342
3426,3693,3694,3719,3718,4318,4319,4344,4343
3427,3694,3695,3720,3719,4319,4320,4345,4344
3428,3695,3696,3721,3720,4320,4321,4346,4345
3429,3696,3697,3722,3721,4321,4322,4347,4346
3430,3697,3698,3723,3722,4322,4323,4348,4347
3431,3698,3699,3724,3723,4323,4324,4349,4348
3432,3700,3701,3726,3725,4325,4326,4351,4350
3433,3701,3702,3727,3726,4326,4327,4352,4351
3434,3702,3703,3728,3727,4327,4328,4353,4352
3435,3703,3704,3729,3728,4328,4329,4354,4353
3436,3704,3705,3730,3729,4329,4330,4355,4354
3437,3705,3706,3731,3730,4330,4331,4356,4355
3438,3706,3707,3732,3731,4331,4332,4357,4356
3439,3707,3708,3733,3732,4332,4333,4358,4357
3440,3708,3709,3734,3733,4333,4334,4359,4358
3441,3709,3710,3735,3734,4334,4335,4360,4359
3442,3710,3711,3736,3735,4335,4336,4361,4360
3443,3711,3712,3737,3736,4336,4337,4362,4361
3444,3712,3713,3738,3737,4337,4338,4363,4362
3445,3713,3714,3739,3738,4338,4339,4364,4363
3446,3714,3715,3740,3739,4339,4340,4365,4364
3447,3715,3716,3741,3740,4340,4341,4366,4365
3448,3716,3717,3742,3741,4341,4342,4367,4366
3449,3717,3718,3743,3742,4342,4343,4368,4367
3450,3718,3719,3744,3743,4343,4344,4369,4368
3451,3719,3720,3745,3744,4344,4345,4370,4369
3452,3720,3721,3746,3745,4345,4346,4371,4370
3453,3721,3722,3747,3746,4346,4347,4372,4371
3454,3722,3723,3748,3747,4347,4348,4373,4372
3455,3723,3724,3749,3748,4348,4349,4374,4373
3456,3750,3751,3776,3775,4375,4376,4401,4400
3457,3751,3752,3777,3776,4376,4377,4402,4401
3458,3752,3753,3778,3777,4377,4378,4403,4402
3459,3753,3754,3779,3778,4378,4379,4404,4403
3460,3754,3755,3780,3779,4379,4380,4405,4404
3461,3755,3756,3781,3780,4380,4381,4406,4405
3462,3756,3757,3782,3781,4381,4382,4407,4406
3463,3757,3758,3783,3782,4382,4383,4408,4407
3464,3758,3759,3784,3783,4383,4384,4409,4408
3465,3759,3760,3785,3784,4384,4385,4410,4409
3466,3760,3761,3786,3785,4385,4386,4411,4410
3467,3761,3762,3787,3786,4386,4387,4412,4411
3468,3762,3763,3788,3787,4387,4388,4413,4412
3469,3763,3764,3789,3788,4388,4389,4414,4413
3470,3764,3765,3790,3789,4389,4390,4415,4414
3471,3765,3766,3791,3790,4390,4391,4416,4415
3472,3766,3767,3792,3791,4391,4392,4417,4416
3473,3767,3768,3793,3792,4392,4393,4418,4417
3474,3768,3769,3794,3793,4393,4394,4419,4418
3475,3769,3770,3795,3794,4394,4395,4420,4419
3476,3770,3771,3796,3795,4395,4396,4421,4420
3477,3771,3772,3797,3796,4396,4397,4422,4421
3478,3772,3773,3798,3797,4397,4398,4423,4422
3479,3773,3774,3799,3798,4398,4399,4424,4423
3480,3775,3776,3801,3800,4400,4401,4426,4425
3481,3776,3777,3802,3801,4401,4402,4427,4426
3482,3777,3778,3803,3802,4402,4403,4428,4427
3483,3778,3779,3804,3803,4403,4404,4429,4428
3484,3779,3780,3805,3804,4404,4405,4430,4429
3485,3780,3781,3806,3805,4405,4406,4431,4430
3486,3781,3782,3807,3806,4406,4407,4432,4431
3487,3782,3783,3808,3807,4407,4408,4433,4432
3488,3783,3784,3809,3808,4408,4409,4434,4433
3489,3784,3785,3810,3809,4409,4410,4435,4434
3490,3785,3786,3811,3810,4410,4411,4436,4435
3491,3786,3787,3812,3811,4411,4412,4437,4436
3492,3787,3788,3813,3812,4412,4413,4438,4437
3493,3788,3789,3814,3813,4413,4414,4439,4438
3494,3789,3790,3815,3814,4414,4415,4440,4439
3495,3790,3791,3816,3815,4415,4416,4441,4440
3496,3791,3792,3817,3816,4416,4417,4442,4441
3497,3792,3793,3818,3817,4417,4418,4443,4442
3498,3793,3794,3819,3818,4418,4419,4444,4443
3499,3794,3795,3820,3819,4419,4420,4445,4444
3500,3795,3796,3821,3820,4420,4421,4446,4445
3501,3796,3797,3822,3821,4421,4422,4447,4446
3502,3797,3798,3823,3822,4422,4423,4448,4447
3503,3798,3799,3824,3823,4423,4424,4449,4448
3504,3800,3801,3826,3825,4425,4426,4451,4450
3505,3801,3802,3827,3826,4426,4427,4452,4451
3506,3802,3803,3828,3827,4427,4428,4453,4452
3507,3803,3804,3829,3828,4428,4429,4454,4453
3508,3804,3805,3830,3829,4429,4430,4455,4454
3509,3805,3806,3831,3830,4430,4431,4456,4455
3510,3806,3807,3832,3831,4431,4432,4457,4456
3511,3807,3808,3833,3832,4432,4433,4458,4457
3512,3808,3809,3834,3833,4433,4434,4459,4458
3513,3809,3810,3835,3834,4434,4435,4460,4459
3514,3810,3811,3836,3835,4435,4436,4461,4460
3515,3811,3812,3837,3836,4436,4437,4462,4461
3516,3812,3813,3838,3837,4437,4438,4463,4462
3517,3813,3814,3839,3838,4438,4439,4464,4463
3518,3814,3815,3840,3839,4439,4440,4465,4464
3519,3815,3816,3841,3840,4440,4441,4466,4465
3520,3816,3817,3842,3841,4441,4442,4467,4466
3521,3817,3818,3843,3842,4442,4443,4468,4467
3522,3818,3819,3844,3843,4443,4444,4469,4468
3523,3819,3820,3845,3844,4444,4445,4470,4469
3524,3820,3821,3846,3845,4445,4446,4471,4470
3525,3821,3822,3847,3846,4446,4447,4472,4471
3526,3822,3823,3848,3847,4447,4448,4473,4472
3527,3823,3824,3849,3848,4448,4449,4474,4473
3528,3825,3826,3851,3850,4450,4451,4476,4475
3529,3826,3827,3852,3851,4451,4452,4477,4476
3530,3827,3828,3853,3852,4452,4453,4478,4477
3531,3828,3829,3854,3853,4453,4454,4479,4478
3532,3829,3830,3855,3854,4454,4455,4480,4479
3533,3830,3831,3856,3855,4455,4456,4481,4480
3534,3831,3832,3857,3856,4456,4457,4482,4481
3535,3832,3833,3858,3857,4457,4458,4483,4482
3536,3833,3834,3859,3858,4458,4459,4484,4483
3537,3834,3835,3860,3859,4459,4460,4485,4484
3538,3835,3836,3861,3860,4460,4461,4486,4485
3539,3836,3837,3862,3861,4461,4462,4487,4486
3540,3837,3838,3863,3862,4462,4463,4488,4487
3541,3838,3839,3864,3863,4463,4464,4489,4488
3542,3839,3840,3865,3864,4464,4465,4490,4489
3543,3840,3841,3866,3865,4465,4466,4491,4490
3544,3841,3842,3867,3866,4466,4467,4492,4491
3545,3842,3843,3868,3867,4467,4468,4493,4492
3546,3843,3844,3869,3868,4468,4469,4494,4493
3547,3844,3845,3870,3869,4469,4470,4495,4494
3548,3845,3846,3871,3870,4470,4471,4496,4495
3549,3846,3847,3872,3871,4471,4472,4497,4496
3550,3847,3848,3873,3872,4472,4473,4498,4497
3551,3848,3849,3874,3873,4473,4474,4499,4498
3552,3850,3851,3876,3875,4475,4476,4501,4500
3553,3851,3852,3877,3876,4476,4477,4502,4501
3554,3852,3853,3878,3877,4477,4478,4503,4502
3555,3853,3854,3879,3878,4478,4479,4504,4503
3556,3854,3855,3880,3879,4479,4480,4505,4504
3557,3855,3856,3881,3880,4480,4481,4506,4505
3558,3856,3857,3882,3881,4481,4482,4507,4506
3559,3857,3858,3883,3882,4482,4483,4508,4507
3560,3858,3859,3884,3883,4483,4484,4509,4508
3561,3859,3860,3885,3884,4484,4485,4510,4509
3562,3860,3861,3886,3885,4485,4486,4511,4510
3563,3861,3862,3887,3886,4486,4487,4512,4511
3564,3862,3863,3888,3887,4487,4488,4513,4512
3565,3863,3864,3889,3888,4488,4489,4514,4513
3566,3864,3865,3890,3889,4489,4490,4515,4514
3567,3865,3866,3891,3890,4490,4491,4516,4515
3568,3866,3867,3892,3891,4491,4492,4517,4516
3569,3867,3868,3893,3892,4492,4493,4518,4517
3570,3868,3869,3894,3893,4493,4494,4519,4518
3571,3869,3870,3895,3894,4494,4495,4520,4519
3572,3870,3871,3896,3895,4495,4496,4521,4520
3573,3871,3872,3897,3896,4496,4497,4522,4521
3574,3872,3873,3898,3897,4497,4498,4523,4522
3575,3873,3874,3899,3898,4498,4499,4524,4523
3576,3875,3876,3901,3900,4500,4501,4526,4525
3577,3876,3877,3902,3901,4501,4502,4527,4526
3578,3877,3878,3903,3902,4502,4503,4528,4527
3579,3878,3879,3904,3903,4503,4504,4529,4528
3580,3879,3880,3905,3904,4504,4505,4530,4529
3581,3880,3881,3906,3905,4505,4506,4531,4530
3582,3881,3882,3907,3906,4506,4507,4532,4531
3583,3882,3883,3908,3907,4507,4508,4533,4532
3584,3883,3884,3909,3908,4508,4509,4534,4533
3585,3884,3885,3910,3909,4509,4510,4535,4534
3586,3885,3886,3911,3910,4510,4511,4536,4535
3587,3886,3887,3912,3911,4511,4512,4537,4536
3588,3887,3888,3913,3912,4512,4513,4538,4537
3589,3888,3889,3914,3913,4513,4514,4539,4538
3590,3889,3890,3915,3914,4514,4515,4540,4539
3591,3890,3891,3916,3915,4515,4516,4541,4540
3592,3891,3892,3917,3916,4516,4517,4542,4541
3593,3892,3893,3918,3917,4517,4518,4543,4542
3594,3893,3894,3919,3918,4518,4519,4544,4543
3595,3894,3895,3920,3919,4519,4520,4545,4544
3596,3895,3896,3921,3920,4520,4521,4546,4545
3597,3896,3897,3922,3921,4521,4522,4547,4546
3598,3897,3898,3923,3922,4522,4523,4548,4547
3599,3898,3899,3924,3923,4523,4524,4549,4548
3600,3900,3901,3926,3925,4525,4526,4551,4550
3601,3901,3902,3927,3926,4526,4527,4552,4551
3602,3902,3903,3928,3927,4527,4528,4553,4552
3603,3903,3904,3929,3928,4528,4529,4554,4553
3604,3904,3905,3930,3929,4529,4530,4555,4554
3605,3905,3906,3931,3930,4530,4531,4556,4555
