node_id,x_mm,y_mm,z_mm
3250,0.0,20.833333,0.78125
3251,4.166667,20.833333,0.78125
3252,8.333333,20.833333,0.78125
3253,12.5,20.833333,0.78125
3254,16.666667,20.833333,0.78125
3255,20.833333,20.833333,0.78125
3256,25.0,20.833333,0.78125
3257,29.166667,20.833333,0.78125
3258,33.333333,20.833333,0.78125
3259,37.5,20.833333,0.78125
3260,41.666667,20.833333,0.78125
3261,45.833333,20.833333,0.78125
3262,50.0,20.833333,0.78125
3263,54.166667,20.833333,0.78125
3264,58.333333,20.833333,0.78125
3265,62.5,20.833333,0.78125
3266,66.666667,20.833333,0.78125
3267,70.833333,20.833333,0.78125
3268,75.0,20.833333,0.78125
3269,79.166667,20.833333,0.78125
3270,83.333333,20.833333,0.78125
3271,87.5,20.833333,0.78125
3272,91.666667,20.833333,0.78125
3273,95.833333,20.833333,0.78125
3274,100.0,20.833333,0.78125
3275,0.0,25.0,0.78125
3276,4.166667,25.0,0.78125
3277,8.333333,25.0,0.78125
3278,12.5,25.0,0.78125
3279,16.666667,25.0,0.78125
3280,20.833333,25.0,0.78125
3281,25.0,25.0,0.78125
3282,29.166667,25.0,0.78125
3283,33.333333,25.0,0.78125
3284,37.5,25.0,0.78125
3285,41.666667,25.0,0.78125
3286,45.833333,25.0,0.78125
3287,50.0,25.0,0.78125
3288,54.166667,25.0,0.78125
3289,58.333333,25.0,0.78125
3290,62.5,25.0,0.78125
3291,66.666667,25.0,0.78125
3292,70.833333,25.0,0.78125
3293,75.0,25.0,0.78125
3294,79.166667,25.0,0.78125
3295,83.333333,25.0,0.78125
3296,87.5,25.0,0.78125
3297,91.666667,25.0,0.78125
3298,95.833333,25.0,0.78125
3299,100.0,25.0,0.78125
3300,0.0,29.166667,0.78125
3301,4.166667,29.166667,0.78125
3302,8.333333,29.166667,0.78125
3303,12.5,29.166667,0.78125
3304,16.666667,29.166667,0.78125
3305,20.833333,29.166667,0.78125
3306,25.0,29.166667,0.78125
3307,29.166667,29.166667,0.78125
3308,33.333333,29.166667,0.78125
3309,37.5,29.166667,0.78125
3310,41.666667,29.166667,0.78125
3311,45.833333,29.166667,0.78125
3312,50.0,29.166667,0.78125
3313,54.166667,29.166667,0.78125
3314,58.333333,29.166667,0.78125
3315,62.5,29.166667,0.78125
3316,66.666667,29.166667,0.78125
3317,70.833333,29.166667,0.78125
3318,75.0,29.166667,0.78125
3319,79.166667,29.166667,0.78125
3320,83.333333,29.166667,0.78125
3321,87.5,29.166667,0.78125
3322,91.666667,29.166667,0.78125
3323,95.833333,29.166667,0.78125
3324,100.0,29.166667,0.78125
3325,0.0,33.333333,0.78125
3326,4.166667,33.333333,0.78125
3327,8.333333,33.333333,0.78125
3328,12.5,33.333333,0.78125
3329,16.666667,33.333333,0.78125
3330,20.833333,33.333333,0.78125
3331,25.0,33.333333,0.78125
3332,29.166667,33.333333,0.78125
3333,33.333333,33.333333,0.78125
3334,37.5,33.333333,0.78125
3335,41.666667,33.333333,0.78125
3336,45.833333,33.333333,0.78125
3337,50.0,33.333333,0.78125
3338,54.166667,33.333333,0.78125
3339,58.333333,33.333333,0.78125
3340,62.5,33.333333,0.78125
3341,66.666667,33.333333,0.78125
3342,70.833333,33.333333,0.78125
3343,75.0,33.333333,0.78125
3344,79.166667,33.333333,0.78125
3345,83.333333,33.333333,0.78125
3346,87.5,33.333333,0.78125
3347,91.666667,33.333333,0.78125
3348,95.833333,33.333333,0.78125
3349,100.0,33.333333,0.78125
3350,0.0,37.5,0.78125
3351,4.166667,37.5,0.78125
3352,8.333333,37.5,0.78125
3353,12.5,37.5,0.78125
3354,16.666667,37.5,0.78125
3355,20.833333,37.5,0.78125
3356,25.0,37.5,0.78125
3357,29.166667,37.5,0.78125
3358,33.333333,37.5,0.78125
3359,37.5,37.5,0.78125
3360,41.666667,37.5,0.78125
3361,45.833333,37.5,0.78125
3362,50.0,37.5,0.78125
3363,54.166667,37.5,0.78125
3364,58.333333,37.5,0.78125
3365,62.5,37.5,0.78125
3366,66.666667,37.5,0.78125
3367,70.833333,37.5,0.78125
3368,75.0,37.5,0.78125
3369,79.166667,37.5,0.78125
3370,83.333333,37.5,0.78125
3371,87.5,37.5,0.78125
3372,91.666667,37.5,0.78125
3373,95.833333,37.5,0.78125
3374,100.0,37.5,0.78125
3375,0.0,41.666667,0.78125
3376,4.166667,41.666667,0.78125
3377,8.333333,41.666667,0.78125
3378,12.5,41.666667,0.78125
3379,16.666667,41.666667,0.78125
3380,20.833333,41.666667,0.78125
3381,25.0,41.666667,0.78125
3382,29.166667,41.666667,0.78125
3383,33.333333,41.666667,0.78125
3384,37.5,41.666667,0.78125
3385,41.666667,41.666667,0.78125
3386,45.833333,41.666667,0.78125
3387,50.0,41.666667,0.78125
3388,54.166667,41.666667,0.78125
3389,58.333333,41.666667,0.78125
3390,62.5,41.666667,0.78125
3391,66.666667,41.666667,0.78125
3392,70.833333,41.666667,0.78125
3393,75.0,41.666667,0.78125
3394,79.166667,41.666667,0.78125
3395,83.333333,41.666667,0.78125
3396,87.5,41.666667,0.78125
3397,91.666667,41.666667,0.78125
3398,95.833333,41.666667,0.78125
3399,100.0,41.666667,0.78125
3400,0.0,45.833333,0.78125
3401,4.166667,45.833333,0.78125
3402,8.333333,45.833333,0.78125
3403,12.5,45.833333,0.78125
3404,16.666667,45.833333,0.78125
3405,20.833333,45.833333,0.78125
3406,25.0,45.833333,0.78125
3407,29.166667,45.833333,0.78125
3408,33.333333,45.833333,0.78125
3409,37.5,45.833333,0.78125
3410,41.666667,45.833333,0.78125
3411,45.833333,45.833333,0.78125
3412,50.0,45.833333,0.78125
3413,54.166667,45.833333,0.78125
3414,58.333333,45.833333,0.78125
3415,62.5,45.833333,0.78125
3416,66.666667,45.833333,0.78125
3417,70.833333,45.833333,0.78125
3418,75.0,45.833333,0.78125
3419,79.166667,45.833333,0.78125
3420,83.333333,45.833333,0.78125
3421,87.5,45.833333,0.78125
3422,91.666667,45.833333,0.78125
3423,95.833333,45.833333,0.78125
3424,100.0,45.833333,0.78125
3425,0.0,50.0,0.78125
3426,4.166667,50.0,0.78125
3427,8.333333,50.0,0.78125
3428,12.5,50.0,0.78125
3429,16.666667,50.0,0.78125
3430,20.833333,50.0,0.78125
3431,25.0,50.0,0.78125
3432,29.166667,50.0,0.78125
3433,33.333333,50.0,0.78125
3434,37.5,50.0,0.78125
3435,41.666667,50.0,0.78125
3436,45.833333,50.0,0.78125
3437,50.0,50.0,0.78125
3438,54.166667,50.0,0.78125
3439,58.333333,50.0,0.78125
3440,62.5,50.0,0.78125
3441,66.666667,50.0,0.78125
3442,70.833333,50.0,0.78125
3443,75.0,50.0,0.78125
3444,79.166667,50.0,0.78125
3445,83.333333,50.0,0.78125
3446,87.5,50.0,0.78125
3447,91.666667,50.0,0.78125
3448,95.833333,50.0,0.78125
3449,100.0,50.0,0.78125
3450,0.0,54.166667,0.78125
3451,4.166667,54.166667,0.78125
3452,8.333333,54.166667,0.78125
3453,12.5,54.166667,0.78125
3454,16.666667,54.166667,0.78125
3455,20.833333,54.166667,0.78125
3456,25.0,54.166667,0.78125
3457,29.166667,54.166667,0.78125
3458,33.333333,54.166667,0.78125
3459,37.5,54.166667,0.78125
3460,41.666667,54.166667,0.78125
3461,45.833333,54.166667,0.78125
3462,50.0,54.166667,0.78125
3463,54.166667,54.166667,0.78125
3464,58.333333,54.166667,0.78125
3465,62.5,54.166667,0.78125
3466,66.666667,54.166667,0.78125
3467,70.833333,54.166667,0.78125
3468,75.0,54.166667,0.78125
3469,79.166667,54.166667,0.78125
3470,83.333333,54.166667,0.78125
3471,87.5,54.166667,0.78125
3472,91.666667,54.166667,0.78125
3473,95.833333,54.166667,0.78125
3474,100.0,54.166667,0.78125
3475,0.0,58.333333,0.78125
3476,4.166667,58.333333,0.78125
3477,8.333333,58.333333,0.78125
3478,12.5,58.333333,0.78125
3479,16.666667,58.333333,0.78125
3480,20.833333,58.333333,0.78125
3481,25.0,58.333333,0.78125
3482,29.166667,58.333333,0.78125
3483,33.333333,58.333333,0.78125
3484,37.5,58.333333,0.78125
3485,41.666667,58.333333,0.78125
3486,45.833333,58.333333,0.78125
3487,50.0,58.333333,0.78125
3488,54.166667,58.333333,0.78125
3489,58.333333,58.333333,0.78125
3490,62.5,58.333333,0.78125
3491,66.666667,58.333333,0.78125
3492,70.833333,58.333333,0.78125
3493,75.0,58.333333,0.78125
3494,79.166667,58.333333,0.78125
3495,83.333333,58.333333,0.78125
3496,87.5,58.333333,0.78125
3497,91.666667,58.333333,0.78125
3498,95.833333,58.333333,0.78125
3499,100.0,58.333333,0.78125
3500,0.0,62.5,0.78125
3501,4.166667,62.5,0.78125
3502,8.333333,62.5,0.78125
3503,12.5,62.5,0.78125
3504,16.666667,62.5,0.78125
3505,20.833333,62.5,0.78125
3506,25.0,62.5,0.78125
3507,29.166667,62.5,0.78125
3508,33.333333,62.5,0.78125
3509,37.5,62.5,0.78125
3510,41.666667,62.5,0.78125
3511,45.833333,62.5,0.78125
3512,50.0,62.5,0.78125
3513,54.166667,62.5,0.78125
3514,58.333333,62.5,0.78125
3515,62.5,62.5,0.78125
3516,66.666667,62.5,0.78125
3517,70.833333,62.5,0.78125
3518,75.0,62.5,0.78125
3519,79.166667,62.5,0.78125
3520,83.333333,62.5,0.78125
3521,87.5,62.5,0.78125
3522,91.666667,62.5,0.78125
3523,95.833333,62.5,0.78125
3524,100.0,62.5,0.78125
3525,0.0,66.666667,0.78125
3526,4.166667,66.666667,0.78125
3527,8.333333,66.666667,0.78125
3528,12.5,66.666667,0.78125
3529,16.666667,66.666667,0.78125
3530,20.833333,66.666667,0.78125
3531,25.0,66.666667,0.78125
3532,29.166667,66.666667,0.78125
3533,33.333333,66.666667,0.78125
3534,37.5,66.666667,0.78125
3535,41.666667,66.666667,0.78125
3536,45.833333,66.666667,0.78125
3537,50.0,66.666667,0.78125
3538,54.166667,66.666667,0.78125
3539,58.333333,66.666667,0.78125
3540,62.5,66.666667,0.78125
3541,66.666667,66.666667,0.78125
3542,70.833333,66.666667,0.78125
3543,75.0,66.666667,0.78125
3544,79.166667,66.666667,0.78125
3545,83.333333,66.666667,0.78125
3546,87.5,66.666667,0.78125
3547,91.666667,66.666667,0.78125
3548,95.833333,66.666667,0.78125
3549,100.0,66.666667,0.78125
3550,0.0,70.833333,0.78125
3551,4.166667,70.833333,0.78125
3552,8.333333,70.833333,0.78125
3553,12.5,70.833333,0.78125
3554,16.666667,70.833333,0.78125
3555,20.833333,70.833333,0.78125
3556,25.0,70.833333,0.78125
3557,29.166667,70.833333,0.78125
3558,33.333333,70.833333,0.78125
3559,37.5,70.833333,0.78125
3560,41.666667,70.833333,0.78125
3561,45.833333,70.833333,0.78125
3562,50.0,70.833333,0.78125
3563,54.166667,70.833333,0.78125
3564,58.333333,70.833333,0.78125
3565,62.5,70.833333,0.78125
3566,66.666667,70.833333,0.78125
3567,70.833333,70.833333,0.78125
3568,75.0,70.833333,0.78125
3569,79.166667,70.833333,0.78125
3570,83.333333,70.833333,0.78125
3571,87.5,70.833333,0.78125
3572,91.666667,70.833333,0.78125
3573,95.833333,70.833333,0.78125
3574,100.0,70.833333,0.78125
3575,0.0,75.0,0.78125
3576,4.166667,75.0,0.78125
3577,8.333333,75.0,0.78125
3578,12.5,75.0,0.78125
3579,16.666667,75.0,0.78125
3580,20.833333,75.0,0.78125
3581,25.0,75.0,0.78125
3582,29.166667,75.0,0.78125
3583,33.333333,75.0,0.78125
3584,37.5,75.0,0.78125
3585,41.666667,75.0,0.78125
3586,45.833333,75.0,0.78125
3587,50.0,75.0,0.78125
3588,54.166667,75.0,0.78125
3589,58.333333,75.0,0.78125
3590,62.5,75.0,0.78125
3591,66.666667,75.0,0.78125
3592,70.833333,75.0,0.78125
3593,75.0,75.0,0.78125
3594,79.166667,75.0,0.78125
3595,83.333333,75.0,0.78125
3596,87.5,75.0,0.78125
3597,91.666667,75.0,0.78125
3598,95.833333,75.0,0.78125
3599,100.0,75.0,0.78125
3600,0.0,79.166667,0.78125
3601,4.166667,79.166667,0.78125
3602,8.333333,79.166667,0.78125
3603,12.5,79.166667,0.78125
3604,16.666667,79.166667,0.78125
3605,20.833333,79.166667,0.78125
3606,25.0,79.166667,0.78125
3607,29.166667,79.166667,0.78125
3608,33.333333,79.166667,0.78125
3609,37.5,79.166667,0.78125
3610,41.666667,79.166667,0.78125
3611,45.833333,79.166667,0.78125
3612,50.0,79.166667,0.78125
3613,54.166667,79.166667,0.78125
3614,58.333333,79.166667,0.78125
3615,62.5,79.166667,0.78125
3616,66.666667,79.166667,0.78125
3617,70.833333,79.166667,0.78125
3618,75.0,79.166667,0.78125
3619,79.166667,79.166667,0.78125
3620,83.333333,79.166667,0.78125
3621,87.5,79.166667,0.78125
3622,91.666667,79.166667,0.78125
3623,95.833333,79.166667,0.78125
3624,100.0,79.166667,0.78125
3625,0.0,83.333333,0.78125
3626,4.166667,83.333333,0.78125
3627,8.333333,83.333333,0.78125
3628,12.5,83.333333,0.78125
3629,16.666667,83.333333,0.78125
3630,20.833333,83.333333,0.78125
3631,25.0,83.333333,0.78125
3632,29.166667,83.333333,0.78125
3633,33.333333,83.333333,0.78125
3634,37.5,83.333333,0.78125
3635,41.666667,83.333333,0.78125
3636,45.833333,83.333333,0.78125
3637,50.0,83.333333,0.78125
3638,54.166667,83.333333,0.78125
3639,58.333333,83.333333,0.78125
3640,62.5,83.333333,0.78125
3641,66.666667,83.333333,0.78125
3642,70.833333,83.333333,0.78125
3643,75.0,83.333333,0.78125
3644,79.166667,83.333333,0.78125
3645,83.333333,83.333333,0.78125
3646,87.5,83.333333,0.78125
3647,91.666667,83.333333,0.78125
3648,95.833333,83.333333,0.78125
3649,100.0,83.333333,0.78125
3650,0.0,87.5,0.78125
3651,4.166667,87.5,0.78125
3652,8.333333,87.5,0.78125
3653,12.5,87.5,0.78125
3654,16.666667,87.5,0.78125
3655,20.833333,87.5,0.78125
3656,25.0,87.5,0.78125
3657,29.166667,87.5,0.78125
3658,33.333333,87.5,0.78125
3659,37.5,87.5,0.78125
3660,41.666667,87.5,0.78125
3661,45.833333,87.5,0.78125
3662,50.0,87.5,0.78125
3663,54.166667,87.5,0.78125
3664,58.333333,87.5,0.78125
3665,62.5,87.5,0.78125
3666,66.666667,87.5,0.78125
3667,70.833333,87.5,0.78125
3668,75.0,87.5,0.78125
3669,79.166667,87.5,0.78125
3670,83.333333,87.5,0.78125
3671,87.5,87.5,0.78125
3672,91.666667,87.5,0.78125
3673,95.833333,87.5,0.78125
3674,100.0,87.5,0.78125
3675,0.0,91.666667,0.78125
3676,4.166667,91.666667,0.78125
3677,8.333333,91.666667,0.78125
3678,12.5,91.666667,0.78125
3679,16.666667,91.666667,0.78125
3680,20.833333,91.666667,0.78125
3681,25.0,91.666667,0.78125
3682,29.166667,91.666667,0.78125
3683,33.333333,91.666667,0.78125
3684,37.5,91.666667,0.78125
3685,41.666667,91.666667,0.78125
3686,45.833333,91.666667,0.78125
3687,50.0,91.666667,0.78125
3688,54.166667,91.666667,0.78125
3689,58.333333,91.666667,0.78125
3690,62.5,91.666667,0.78125
3691,66.666667,91.666667,0.78125
3692,70.833333,91.666667,0.78125
3693,75.0,91.666667,0.78125
3694,79.166667,91.666667,0.78125
3695,83.333333,91.666667,0.78125
3696,87.5,91.666667,0.78125
3697,91.666667,91.666667,0.78125
3698,95.833333,91.666667,0.78125
3699,100.0,91.666667,0.78125
3700,0.0,95.833333,0.78125
3701,4.166667,95.833333,0.78125
3702,8.333333,95.833333,0.78125
3703,12.5,95.833333,0.78125
3704,16.666667,95.833333,0.78125
3705,20.833333,95.833333,0.78125
3706,25.0,95.833333,0.78125
3707,29.166667,95.833333,0.78125
3708,33.333333,95.833333,0.78125
3709,37.5,95.833333,0.78125
3710,41.666667,95.833333,0.78125
3711,45.833333,95.833333,0.78125
3712,50.0,95.833333,0.78125
3713,54.166667,95.833333,0.78125
3714,58.333333,95.833333,0.78125
3715,62.5,95.833333,0.78125
3716,66.666667,95.833333,0.78125
3717,70.833333,95.833333,0.78125
3718,75.0,95.833333,0.78125
3719,79.166667,95.833333,0.78125
3720,83.333333,95.833333,0.78125
3721,87.5,95.833333,0.78125
3722,91.666667,95.833333,0.78125
3723,95.833333,95.833333,0.78125
3724,100.0,95.833333,0.78125
3725,0.0,100.0,0.78125
3726,4.166667,100.0,0.78125
3727,8.333333,100.0,0.78125
3728,12.5,100.0,0.78125
3729,16.666667,100.0,0.78125
3730,20.833333,100.0,0.78125
3731,25.0,100.0,0.78125
3732,29.166667,100.0,0.78125
3733,33.333333,100.0,0.78125
3734,37.5,100.0,0.78125
3735,41.666667,100.0,0.78125
3736,45.833333,100.0,0.78125
3737,50.0,100.0,0.78125
3738,54.166667,100.0,0.78125
3739,58.333333,100.0,0.78125
3740,62.5,100.0,0.78125
3741,66.666667,100.0,0.78125
3742,70.833333,100.0,0.78125
3743,75.0,100.0,0.78125
3744,79.166667,100.0,0.78125
3745,83.333333,100.0,0.78125
3746,87.5,100.0,0.78125
3747,91.666667,100.0,0.78125
3748,95.833333,100.0,0.78125
3749,100.0,100.0,0.78125
3750,0.0,0.0,0.9375
3751,4.166667,0.0,0.9375
3752,8.333333,0.0,0.9375
3753,12.5,0.0,0.9375
3754,16.666667,0.0,0.9375
3755,20.833333,0.0,0.9375
3756,25.0,0.0,0.9375
3757,29.166667,0.0,0.9375
3758,33.333333,0.0,0.9375
3759,37.5,0.0,0.9375
3760,41.666667,0.0,0.9375
3761,45.833333,0.0,0.9375
3762,50.0,0.0,0.9375
3763,54.166667,0.0,0.9375
3764,58.333333,0.0,0.9375
3765,62.5,0.0,0.9375
3766,66.666667,0.0,0.9375
3767,70.833333,0.0,0.9375
3768,75.0,0.0,0.9375
3769,79.166667,0.0,0.9375
3770,83.333333,0.0,0.9375
3771,87.5,0.0,0.9375
3772,91.666667,0.0,0.9375
3773,95.833333,0.0,0.9375
3774,100.0,0.0,0.9375
3775,0.0,4.166667,0.9375
3776,4.166667,4.166667,0.9375
3777,8.333333,4.166667,0.9375
3778,12.5,4.166667,0.9375
3779,16.666667,4.166667,0.9375
3780,20.833333,4.166667,0.9375
3781,25.0,4.166667,0.9375
3782,29.166667,4.166667,0.9375
3783,33.333333,4.166667,0.9375
3784,37.5,4.166667,0.9375
3785,41.666667,4.166667,0.9375
3786,45.833333,4.166667,0.9375
3787,50.0,4.166667,0.9375
3788,54.166667,4.166667,0.9375
3789,58.333333,4.166667,0.9375
3790,62.5,4.166667,0.9375
3791,66.666667,4.166667,0.9375
3792,70.833333,4.166667,0.9375
3793,75.0,4.166667,0.9375
3794,79.166667,4.166667,0.9375
3795,83.333333,4.166667,0.9375
3796,87.5,4.166667,0.9375
3797,91.666667,4.166667,0.9375
3798,95.833333,4.166667,0.9375
3799,100.0,4.166667,0.9375
3800,0.0,8.333333,0.9375
3801,4.166667,8.333333,0.9375
3802,8.333333,8.333333,0.9375
3803,12.5,8.333333,0.9375
3804,16.666667,8.333333,0.9375
3805,20.833333,8.333333,0.9375
3806,25.0,8.333333,0.9375
3807,29.166667,8.333333,0.9375
3808,33.333333,8.333333,0.9375
3809,37.5,8.333333,0.9375
3810,41.666667,8.333333,0.9375
3811,45.833333,8.333333,0.9375
3812,50.0,8.333333,0.9375
3813,54.166667,8.333333,0.9375
3814,58.333333,8.333333,0.9375
3815,62.5,8.333333,0.9375
3816,66.666667,8.333333,0.9375
3817,70.833333,8.333333,0.9375
3818,75.0,8.333333,0.9375
3819,79.166667,8.333333,0.9375
3820,83.333333,8.333333,0.9375
3821,87.5,8.333333,0.9375
3822,91.666667,8.333333,0.9375
3823,95.833333,8.333333,0.9375
3824,100.0,8.333333,0.9375
3825,0.0,12.5,0.9375
3826,4.166667,12.5,0.9375
3827,8.333333,12.5,0.9375
3828,12.5,12.5,0.9375
3829,16.666667,12.5,0.9375
3830,20.833333,12.5,0.9375
3831,25.0,12.5,0.9375
3832,29.166667,12.5,0.9375
3833,33.333333,12.5,0.9375
3834,37.5,12.5,0.9375
3835,41.666667,12.5,0.9375
3836,45.833333,12.5,0.9375
3837,50.0,12.5,0.9375
3838,54.166667,12.5,0.9375
3839,58.333333,12.5,0.9375
3840,62.5,12.5,0.9375
3841,66.666667,12.5,0.9375
3842,70.833333,12.5,0.9375
3843,75.0,12.5,0.9375
3844,79.166667,12.5,0.9375
3845,83.333333,12.5,0.9375
3846,87.5,12.5,0.9375
3847,91.666667,12.5,0.9375
3848,95.833333,12.5,0.9375
3849,100.0,12.5,0.9375
3850,0.0,16.666667,0.9375
3851,4.166667,16.666667,0.9375
3852,8.333333,16.666667,0.9375
3853,12.5,16.666667,0.9375
3854,16.666667,16.666667,0.9375
3855,20.833333,16.666667,0.9375
3856,25.0,16.666667,0.9375
3857,29.166667,16.666667,0.9375
3858,33.333333,16.666667,0.9375
3859,37.5,16.666667,0.9375
3860,41.666667,16.666667,0.9375
3861,45.833333,16.666667,0.9375
3862,50.0,16.666667,0.9375
3863,54.166667,16.666667,0.9375
3864,58.333333,16.666667,0.9375
3865,62.5,16.666667,0.9375
3866,66.666667,16.666667,0.9375
3867,70.833333,16.666667,0.9375
3868,75.0,16.666667,0.9375
3869,79.166667,16.666667,0.9375
3870,83.333333,16.666667,0.9375
3871,87.5,16.666667,0.9375
3872,91.666667,16.666667,0.9375
3873,95.833333,16.666667,0.9375
3874,100.0,16.666667,0.9375
3875,0.0,20.833333,0.9375
3876,4.166667,20.833333,0.9375
3877,8.333333,20.833333,0.9375
3878,12.5,20.833333,0.9375
3879,16.666667,20.833333,0.9375
3880,20.833333,20.833333,0.9375
3881,25.0,20.833333,0.9375
3882,29.166667,20.833333,0.9375
3883,33.333333,20.833333,0.9375
3884,37.5,20.833333,0.9375
3885,41.666667,20.833333,0.9375
3886,45.833333,20.833333,0.9375
3887,50.0,20.833333,0.9375
3888,54.166667,20.833333,0.9375
3889,58.333333,20.833333,0.9375
3890,62.5,20.833333,0.9375
3891,66.666667,20.833333,0.9375
3892,70.833333,20.833333,0.9375
3893,75.0,20.833333,0.9375
3894,79.166667,20.833333,0.9375
3895,83.333333,20.833333,0.9375
3896,87.5,20.833333,0.9375
3897,91.666667,20.833333,0.9375
3898,95.833333,20.833333,0.9375
3899,100.0,20.833333,0.9375
3900,0.0,25.0,0.9375
3901,4.166667,25.0,0.9375
3902,8.333333,25.0,0.9375
3903,12.5,25.0,0.9375
3904,16.666667,25.0,0.9375
3905,20.833333,25.0,0.9375
3906,25.0,25.0,0.9375
3907,29.166667,25.0,0.9375
3908,33.333333,25.0,0.9375
3909,37.5,25.0,0.9375
3910,41.666667,25.0,0.9375
3911,45.833333,25.0,0.9375
3912,50.0,25.0,0.9375
3913,54.166667,25.0,0.9375
3914,58.333333,25.0,0.9375
3915,62.5,25.0,0.9375
3916,66.666667,25.0,0.9375
3917,70.833333,25.0,0.9375
3918,75.0,25.0,0.9375
3919,79.166667,25.0,0.9375
3920,83.333333,25.0,0.9375
3921,87.5,25.0,0.9375
3922,91.666667,25.0,0.9375
3923,95.833333,25.0,0.9375
3924,100.0,25.0,0.9375
3925,0.0,29.166667,0.9375
3926,4.166667,29.166667,0.9375
3927,8.333333,29.166667,0.9375
3928,12.5,29.166667,0.9375
3929,16.666667,29.166667,0.9375
3930,20.833333,29.166667,0.9375
3931,25.0,29.166667,0.9375
3932,29.166667,29.166667,0.9375
3933,33.333333,29.166667,0.9375
3934,37.5,29.166667,0.9375
3935,41.666667,29.166667,0.9375
3936,45.833333,29.166667,0.9375
3937,50.0,29.166667,0.9375
3938,54.166667,29.166667,0.9375
3939,58.333333,29.166667,0.9375
3940,62.5,29.166667,0.9375
3941,66.666667,29.166667,0.9375
3942,70.833333,29.166667,0.9375
3943,75.0,29.166667,0.9375
