x,y,t
1.127160663278600206e-01,4.076158763654152972e-01,9.757142553595096190e-01
6.260488772454096962e-01,8.758814355212205527e-01,3.599375321544521222e-01
8.748990705564946291e-01,4.337509165064158401e-01,4.867037146541941528e-01
3.625188818037357041e-01,1.139680444733947029e-01,3.308247493132444594e-01
1.684927193054044370e-01,5.481313509756724489e-01,7.179391717781058446e-01
4.000249957844129733e-01,9.157473407878684579e-01,3.878873350536649056e-02
7.859668214506270179e-01,7.845382996294069100e-01,9.538125822809839782e-01
5.914876740795955712e-01,4.019271683477417811e-01,5.493679861367297690e-01
1.011432133276031209e-01,8.548662841706501370e-01,2.709483312794619403e-01
5.371871543270333449e-01,4.641824947939853230e-01,3.729041870770966050e-02
4.680853814555931969e-01,6.845747269179688343e-01,5.607427494864817286e-01
3.271122560211614516e-01,3.331351687617751800e-01,5.861767682182633665e-01
1.101605960533232897e-01,1.947140067612456171e-01,6.952451018008700689e-01
9.811119356202748776e-01,3.134704037866767878e-01,5.253952725659546408e-01
1.760433198932556120e-01,8.751636314693178598e-01,5.157046007704000345e-01
1.927428907907454692e-01,9.897709847863014332e-01,3.041294834469080444e-01
1.455826921022358444e-01,2.639168304463918036e-01,1.940374920280313331e-01
5.701930386989381150e-01,1.653634128629190014e-01,2.510033118128905949e-01
4.436695744827003907e-01,7.108272902460510689e-02,3.747568165743616619e-01
2.495571820265559682e-01,7.538195562388602111e-01,7.733459323685013542e-01
4.294233830215281600e-01,5.280002554619799282e-01,1.182544441055907170e-01
6.735218510617179133e-01,5.561002009372876254e-01,6.436836296464698570e-01
2.817005314986301689e-01,4.520638644297370057e-02,3.796127122931358677e-02
9.152457760303803758e-01,8.105699149151435190e-02,4.308720918729480598e-02
3.063462371777058157e-01,9.146229896435628115e-01,2.736484777243630706e-01
1.981790308228532638e-01,5.767308244638719161e-01,3.571915344561052974e-01
9.545678468728144850e-01,2.192066812339046322e-01,1.898881752485342966e-01
8.105606101181793699e-01,2.074612965281059651e-01,8.862363632025089810e-01
3.431376248434655496e-01,2.409031861462813673e-01,3.047165866068283213e-01
8.414318511438759751e-01,6.375789095238693083e-02,4.683586001296469181e-01
5.188142491538000334e-01,4.976325162657047052e-02,9.941164095450800708e-01
3.467524982610628026e-01,7.199853496261250374e-01,2.538989973585865645e-01
8.396115895392143313e-01,2.637568144482035359e-01,6.187931819518703858e-01
7.521650668644404014e-01,3.844649952686549632e-01,7.465250119756805525e-01
2.978748426431058194e-01,5.373629251869993517e-01,2.710423906164418639e-01
6.066785152579737828e-01,3.200640944298801527e-01,5.748203452219391441e-02
3.693902235197972228e-01,4.787864132481721713e-01,7.913641814758430870e-01
1.051972560388136912e-03,8.650106541951962935e-01,2.890216954979991648e-01
9.618157414002793670e-01,2.440994814548561598e-01,3.212618313897518396e-01
5.496290760728367308e-01,7.912596731223783264e-01,4.147437152293553808e-01
5.984326016657831593e-01,2.639486547326629351e-01,3.904963892998458697e-02
5.998914256772949205e-01,1.869476078376139938e-01,8.514164910511419215e-01
5.506414608194027949e-01,7.265874940076755273e-02,8.633326822824288760e-01
2.900478447735934662e-01,6.842015212410669234e-01,8.713629750902680549e-01
9.715761249080562267e-01,4.116338078041554827e-01,1.826208389024029932e-01
6.216684125152849294e-01,7.704269139193984373e-01,9.762119913500035828e-01
6.709213605539614544e-01,1.326711310330652704e-01,6.614858292733857281e-01
4.547927573170498228e-01,6.033505532601480814e-01,5.929499760698215827e-01
2.878614004907825707e-01,1.298704472505285423e-02,7.222657005817116893e-01
6.434898217492934780e-02,2.338299846790887759e-01,7.559556876124358116e-01
3.502301965678862317e-01,6.096472029964440376e-01,4.161273926437359938e-01
1.760974292683921139e-01,5.603867682052032784e-02,5.839225352150475556e-01
6.620882682570118360e-01,3.772287484622059983e-01,5.851439921931672616e-01
8.790038848027194041e-01,5.616628200266704507e-01,7.809849664620505116e-03
3.027548582456522919e-01,7.275865639626087900e-01,9.767309235793164568e-03
3.328826254140465624e-01,7.056560549684109951e-01,4.707045260421156563e-01
6.703645038290116931e-01,1.481805999105222371e-01,5.584707622109691405e-01
1.492714342412363449e-01,7.517035320015008626e-02,7.072211447561957964e-01
9.294374266776991300e-01,3.763583997998005692e-01,7.527149166101619882e-01
3.638467810254830681e-01,2.408060405101823953e-01,5.857807636255947248e-01
1.011994459267746560e-01,3.056913948168856754e-01,2.843938036632829292e-01
1.746840049206415113e-01,3.424846488635341357e-01,6.193098033797653779e-01
9.327460760074580692e-01,3.971778073007614651e-01,2.598007811474012385e-01
2.471192883690199738e-01,5.186004163984053728e-01,8.175751650118939784e-01
6.622688038312863901e-01,9.303733727573759715e-03,4.233160077000501786e-01
1.561652235382651188e-01,2.980023644489839807e-01,8.949559503542009464e-01
1.941016923487777213e-01,2.643671398695734975e-01,1.279366564960170427e-01
8.792382188999775527e-01,2.362230325581794466e-01,7.054739505465613680e-01
1.480332201025618133e-01,7.886191978793298807e-01,4.293202745803760267e-01
1.875058673627916228e-02,2.512979966523080089e-01,1.273788808550164742e-01
5.012331895262762682e-01,1.509646410556598761e-01,5.590156257220827429e-01
8.627268132629346553e-01,8.518260061370102054e-01,2.118538054328248377e-01
3.259910454156247361e-01,3.829414964324856507e-01,2.923566438360925002e-01
1.281622706457105076e-01,1.840339971684857856e-01,4.562212350315435483e-01
9.822308295656377863e-01,7.512078556593581036e-01,3.643602644341235042e-01
6.767386294894133236e-01,6.571743284719857581e-01,3.887153217434546892e-01
8.506906319481564172e-01,9.452997670186443768e-01,3.970283751789360771e-01
7.521382723289237182e-01,8.777955795690846053e-01,1.697304675276178898e-02
6.982422739891901431e-01,6.943153619457965720e-01,3.673144132157640795e-01
3.845640671309202840e-01,1.609911255237760352e-01,3.935046132032422594e-01
3.243399932036393762e-01,4.831812384381131142e-01,5.927355357603404373e-01
7.169585958944740822e-01,1.187886902103135744e-01,4.809177935263256876e-01
7.167130081772301597e-01,5.493982806223324244e-01,1.725423611026958293e-01
9.505883840490932934e-01,9.167835569464229950e-01,5.879126665895108017e-01
5.686598178483223132e-01,3.822947057116610203e-03,3.508302273834551510e-02
2.946211057876735318e-01,8.760147962646553932e-01,3.332728598685943400e-01
4.895287993304774377e-01,5.393180742588683518e-01,6.201144073753859232e-01
6.137138167259191812e-01,1.512495198915132510e-01,6.239826393021813411e-01
4.267297995769124830e-01,8.558657416785351302e-01,1.804107446217932953e-01
7.911331233595482182e-01,5.368963476251110700e-01,3.391893701479551382e-01
5.846132122158377298e-01,4.481657021160011523e-01,4.576973875537486691e-01
9.435727627650547511e-03,4.997181691907383039e-01,4.114287058362940952e-01
5.698398882320084846e-01,1.473715756986654357e-01,6.854115790153403331e-01
6.336037859418609530e-01,1.127381750587670428e-01,7.401881609961447062e-01
9.152612515440706753e-01,6.615564627137849874e-01,4.086087253184900181e-02
4.137216736641885495e-01,8.804118690452387153e-01,7.452674406406025742e-01
5.744676592713583441e-01,6.944587111102236143e-01,8.785052639393307050e-01
4.749974507143739366e-01,8.407851899402022378e-01,9.139058913589235278e-01
5.316564284688853892e-01,8.447716401964756594e-01,5.598177048352581675e-02
6.730407066899646296e-02,3.204057379370106595e-02,8.837155479095014643e-01
8.972836675331015144e-01,7.709548990052254025e-01,1.637057311832552653e-01
9.104123398316256166e-01,7.720925705254982896e-01,3.383460430889883019e-01
5.480596098426326890e-01,3.499769660051710307e-01,3.816620761341119605e-01
5.565555157209455261e-01,4.098490100066354280e-01,2.989861948339190834e-01
5.755603594395453104e-02,7.454900001256669073e-01,2.947141547130404104e-01
5.979505131197567769e-01,9.865547408704560262e-01,1.694132245134464254e-01
4.291517898791624708e-01,9.878251614399697900e-01,6.590157995143449687e-01
7.090436302344372832e-01,4.738428614125316241e-01,5.804511504393335963e-01
4.712491659557238588e-02,7.895507404539913177e-01,6.135212326845036479e-01
7.108876827294897671e-01,4.660614926306722028e-01,5.213559945544899987e-01
2.868938238323138767e-01,8.659591484053698052e-01,2.208356356486829153e-01
6.517053304531079672e-01,6.497276610185961365e-01,5.863086954133498452e-01
6.271259753121229963e-01,9.366403909244767068e-01,6.537268807687456329e-01
2.268414846322325262e-01,9.972401613501750139e-01,5.192335429684025172e-02
4.404523452162667496e-01,3.301876603428757218e-01,9.877395340532777457e-01
8.356332590533245286e-01,9.793238133121232591e-01,5.797851020792089694e-01
6.055916435947739096e-01,6.925129668307062891e-01,6.383324177874813987e-01
6.873830197841146461e-02,2.380862002290325963e-01,5.696817647176516397e-01
4.429088313208296990e-01,3.111949919827439182e-03,6.907197893921850351e-01
3.117714587779170099e-01,6.838384923536698912e-01,6.568444677796200226e-01
6.416456789116327109e-01,2.223796805603317495e-01,7.991528274007563271e-01
6.145639412952608183e-01,2.313786210465959003e-01,1.615465989371213107e-01
1.039810151014053385e-02,5.521680648520059798e-01,1.637231978420086165e-01
6.076955094184629536e-01,3.092592169353569620e-02,2.195793879995769915e-01
7.348496539849367348e-01,4.163692551902046235e-01,9.634531873929068624e-01
7.687300324015754471e-01,7.993734721507359531e-01,3.570355525421813336e-01
5.897577038996115739e-02,2.726023880878836181e-02,3.161745351696506612e-01
3.036584171098689611e-01,6.239415790465080436e-01,2.293092333127134674e-01
4.212735605515238735e-01,1.583796582817760257e-01,4.814054479568392608e-01
1.797717077949118059e-01,8.628393743840532260e-01,9.053162651188083609e-01
4.207338711650098206e-01,3.906869289010714841e-01,6.741789820041638182e-01
7.112953582559233823e-02,8.121223290174998111e-01,1.877610351413931955e-01
1.132172830070515834e-01,7.238202640188585724e-01,8.373523399507704079e-01
6.686947628434194435e-01,8.778351259579932897e-01,9.455047093981728823e-01
2.625724611601549796e-01,5.168598948837765938e-01,7.130540874836037712e-01
7.114058474795724729e-01,4.861130051781700212e-01,5.936236131682223194e-01
4.810852801666798406e-02,3.743053236562876585e-02,6.717714751295590370e-01
5.627030530435028766e-01,5.338140877098506154e-01,7.359768452749841927e-01
3.914486635868402731e-01,5.219763674773981732e-01,8.594018471836121220e-01
7.969713919154652881e-01,6.063947825526800894e-01,6.586706750999327120e-01
7.839515802055618821e-01,1.310216387313368758e-01,5.314756476285288356e-01
3.755596424575081693e-01,5.399679096949411283e-01,1.824498343562017677e-01
6.227140140877143182e-01,4.540323047400637302e-01,3.742253740390860672e-01
2.275488688194881037e-01,5.959759912465697473e-01,8.459381617730910019e-02
5.804068361804202159e-01,6.605500830729557071e-01,7.285271597150654310e-01
8.126469394752244835e-02,3.614234088316629068e-01,9.922927285532613384e-01
4.346042841186100736e-01,5.040530644167328100e-01,9.596536586544368586e-02
1.827276815381091435e-01,3.950978193005677541e-01,4.401958314342446776e-01
8.833811820915227209e-01,7.654899334533378230e-01,7.000761304147973263e-01
4.449008179668317853e-01,7.964236984443929801e-01,2.992190684030737735e-02
5.907737486375348457e-01,2.929413970899922282e-01,4.395714898866139864e-01
3.603818603300104062e-01,2.595459382411476890e-01,7.947769231476925489e-01
2.887410352398028790e-01,6.783231061404586537e-01,2.932080693582127529e-01
2.029197830615335763e-01,7.740162053173198498e-01,6.597021199284008874e-01
9.118715826670196201e-01,1.086549157818372802e-02,6.073407872446832112e-01
7.994657824269526536e-01,4.274359814722260564e-01,7.000308627301764508e-01
1.332611444310308757e-01,3.077308784134294983e-01,2.401577107163441749e-01
7.467248762917982896e-01,7.665204539256014193e-01,1.683342402776403235e-01
4.185307770366532010e-01,1.435407246208346699e-01,1.691105567318140768e-02
1.539665496056985550e-02,7.782465030007935658e-01,4.803493557020568350e-01
5.283673203762220272e-01,6.614066169514576377e-01,1.868381708725942447e-01
1.300464400848660995e-01,8.429295737248921894e-01,6.512071821901906921e-01
2.099343130935946711e-01,9.902433474069507469e-01,5.491779957176525784e-01
6.960409614240929965e-01,4.765551200502233797e-01,8.337144579911760500e-01
2.571420371411961003e-01,6.994114947252902947e-01,8.019372293361275439e-01
8.918882018418166080e-01,7.099609384605933826e-01,3.612116732024760468e-01
6.571697584241699142e-01,8.445732493547893904e-01,2.962679005596232651e-01
8.322834849108090571e-01,5.181251818607537363e-01,8.217240095119415777e-02
6.151895383301840825e-01,1.076477405680390520e-01,7.563720829415870872e-01
8.688495910220158658e-01,9.793629550894886737e-01,4.962046150031007574e-01
3.616846750221501816e-01,5.683734457387190631e-02,3.362971172605916381e-01
5.491405768855797120e-01,9.623745068707039163e-01,7.035604539118597289e-01
5.158904004443335412e-01,2.553582256852940935e-01,2.741048858039578651e-01
9.037907080779704616e-01,4.924839210128092448e-01,4.780331282853248487e-01
1.649154086086135340e-01,9.506615037437863291e-01,4.359618952190570385e-01
5.780607631866924168e-01,6.766605401314598200e-01,2.702305579573849315e-01
7.544311942269803506e-01,5.855613452051698919e-01,7.904402134412493730e-01
3.700497605336603435e-01,3.258928588834718587e-01,7.073361674021021450e-01
8.675815246159763738e-01,2.924060446243822442e-01,5.195329049491271833e-01
3.730147670777340663e-01,3.277766409258664471e-02,6.912454831289106538e-01
1.733087598959160980e-01,5.863322269513202567e-01,8.939878296231751342e-02
5.840483554050317494e-01,4.301012655812951335e-01,4.298292731823680768e-01
4.205680100373124786e-01,2.243011969506067960e-01,6.001516007445479861e-01
1.519010468200454600e-02,3.842141243871755041e-01,3.938176638584786060e-01
6.983859249350321541e-02,9.409422081210555566e-01,7.141238194439009090e-01
1.952771802065900175e-01,8.484001184433683784e-01,5.222173820018295443e-01
7.693299595181523065e-01,4.304072990521597974e-01,3.828823628448949634e-01
8.920395160337483142e-01,9.799530265688729536e-01,4.153496687698643441e-01
5.456408740142224545e-01,4.621177729658554334e-01,7.162435142578889025e-01
1.055654625141234648e-01,3.491418782150983446e-01,6.580817145777051458e-02
5.344189522418459903e-01,3.879206095487476302e-01,8.381523387221816446e-01
8.556054605969449778e-01,8.746166865107185551e-01,5.735775594444358916e-02
7.494776291225896392e-01,2.677547505909814163e-01,1.326741268157231035e-01
2.910981636973749564e-01,2.221027629573769646e-01,8.102108238926962747e-01
1.238906092883578225e-01,9.605473241530351203e-01,3.744599593928229497e-01
9.006816997622429932e-01,7.342689079997271051e-01,4.594253554221106040e-01
8.540887466322110155e-01,7.637808147661345748e-01,3.727580444002972504e-01
5.371536514522579076e-02,7.402903988544100589e-01,9.304637900675527540e-02
8.236744898245642599e-01,6.829073628786609396e-01,6.085578318098812112e-01
9.721263778493949292e-02,9.124796757439290751e-02,6.890707498843554601e-01
6.328363340203702059e-02,7.536788472226202407e-01,1.899337554972968523e-01
7.586008971462594452e-01,2.489219001359201933e-01,7.521003791883782430e-01
5.363106219249580420e-01,1.324052642086082088e-01,9.980237607362130170e-02
4.145480240903188784e-01,9.830029918158094127e-01,7.748190512506293315e-01
9.038621959760219093e-01,2.786378340893513883e-02,7.013360859390623814e-01
8.393035720677537448e-01,3.163609357351848672e-02,9.121165660968517663e-01
5.762347154705660390e-02,3.099125324420833882e-01,8.134975768904620930e-01
6.160872419411723699e-01,8.442020632264503055e-01,8.444955202207715672e-01
7.722674032074582362e-01,9.779441213316741877e-01,9.577069036383990541e-01
5.504905797749520824e-01,1.185277228824688223e-01,8.443338260902922832e-01
9.830054990761882827e-01,3.954398338469490293e-01,7.964069315506717706e-01
6.860475046475482674e-01,7.343018285197697725e-01,1.961262167564399306e-01
