temperature_step,temperature_C,x_cm,y_cm,ux_um,uy_um,uz_um
6,285.5,0.4943,1.9195,2.672,9.958,0.011
6,285.5,0.403,1.2027,2.164,6.433,0.036
6,285.5,0.7911,0.8882,4.934,5.418,0.104
6,285.5,0.9456,0.2725,5.169,1.624,-0.018
6,285.5,1.388,1.1454,7.589,6.223,0.057
6,285.5,0.8874,1.5794,4.899,8.388,0.002
6,285.5,0.4464,1.9918,2.402,10.555,-0.013
6,285.5,1.4906,0.8076,7.948,4.526,0.123
6,285.5,0.4595,0.3796,2.767,2.212,0.038
6,285.5,1.5186,0.6992,8.043,3.577,-0.09
6,285.5,0.4406,0.1736,2.419,0.914,0.026
6,285.5,0.2803,0.3331,1.604,1.706,0.035
6,285.5,1.2582,0.0383,6.567,0.361,0.097
6,285.5,0.3297,0.5096,1.812,2.82,-0.047
6,285.5,1.05,0.9431,6.905,6.1,0.167
6,285.5,1.55,1.551,8.382,8.175,-0.002
6,285.5,1.6084,0.2294,8.414,1.325,0.028
6,285.5,1.0552,1.04,7.001,6.444,0.12
6,285.5,1.2187,0.5682,6.601,3.194,0.017
6,285.5,0.5171,0.3613,2.747,1.989,0.01
6,285.5,0.5655,0.1907,3.012,0.928,0.017
6,285.5,1.9519,0.8654,10.184,4.643,-0.043
6,285.5,1.3004,0.4723,7.055,2.615,0.121
6,285.5,1.9026,1.0816,10.042,5.705,0.059
6,285.5,0.8068,1.5957,4.476,8.444,-0.002
6,285.5,1.4515,0.5637,7.805,3.169,0.01
6,285.5,0.1017,0.6552,0.543,3.421,-0.053
6,285.5,1.9529,1.7555,10.388,9.169,-0.015
6,285.5,1.7521,0.0635,9.353,0.338,0.054
6,285.5,1.8309,0.5008,9.591,2.571,0.016
6,285.5,1.9141,0.8958,10.176,4.687,-0.064
6,285.5,0.2406,0.7436,1.312,4.083,0.075
6,285.5,1.5623,0.6199,8.524,3.515,0.032
6,285.5,0.9577,1.6354,5.064,8.561,0.008
6,285.5,0.4639,0.8641,2.743,4.51,0.056
6,285.5,1.9507,0.5751,10.362,3.056,-0.019
6,285.5,0.742,1.0765,4.459,6.112,0.106
6,285.5,1.5638,1.0081,8.466,5.389,0.035
6,285.5,0.1712,1.2743,1.108,6.82,-0.051
6,285.5,0.5735,0.8425,3.341,4.67,0.038
6,285.5,0.7972,1.9187,4.098,10.047,0.037
6,285.5,0.3992,0.2552,2.102,1.288,0.09
6,285.5,0.2525,1.6211,1.359,8.555,-0.056
6,285.5,1.9531,0.014,10.172,0.163,-0.019
6,285.5,1.9838,0.529,10.359,2.768,-0.043
6,285.5,1.7795,1.3162,9.255,6.755,0.057
6,285.5,0.734,1.9546,4.003,10.077,-0.031
6,285.5,1.5558,1.5363,8.12,8.369,-0.01
6,285.5,1.4575,1.6435,7.602,8.743,-0.086
6,285.5,0.4171,0.9358,2.433,5.171,-0.031
6,285.5,1.6157,1.8572,8.441,9.693,0.087
6,285.5,1.7202,1.6699,8.925,8.697,0.085
6,285.5,0.4129,1.9239,2.11,10.251,-0.064
6,285.5,0.6196,0.6321,3.495,3.45,-0.028
6,285.5,0.5238,0.9153,2.972,5.102,0.032
6,285.5,0.5308,1.1479,3.01,6.143,0.043
6,285.5,1.0291,0.3812,5.543,2.155,-0.048
6,285.5,0.2377,1.4773,1.048,7.637,0.115
6,285.5,1.3332,1.8618,6.885,9.722,0.055
6,285.5,1.0989,0.4555,6.029,2.677,-0.02
6,285.5,1.2142,1.9557,6.458,10.128,0.088
6,285.5,0.1363,1.2045,0.842,6.343,-0.057
6,285.5,0.4159,1.5309,2.47,8.092,-0.013
6,285.5,1.3387,1.0785,7.734,5.99,0.053
6,285.5,1.7738,0.9915,9.391,5.263,0.05
6,285.5,1.5196,0.1876,8.205,0.974,0.064
6,285.5,1.8678,1.5646,9.737,8.208,0.013
6,285.5,1.8853,0.0064,9.806,0.11,-0.079
6,285.5,0.9044,0.3939,4.71,2.141,0.014
6,285.5,0.6279,1.0299,3.772,5.752,0.121
6,285.5,0.1436,1.897,0.76,10.028,0.039
6,285.5,1.0759,1.8677,5.721,9.896,0.003
6,285.5,0.6906,1.3352,3.79,7.226,0.029
6,285.5,1.5284,1.7788,8.011,9.227,0.052
6,285.5,1.9817,1.6069,10.251,8.326,0.026
6,285.5,1.013,1.0381,6.747,6.636,0.17
6,285.5,1.1955,0.2941,6.436,1.692,0.101
6,285.5,0.9263,1.4078,5.334,7.608,-0.015
6,285.5,0.0895,1.5902,0.707,8.407,0.005
6,285.5,1.0172,1.338,5.82,7.434,0.128
6,285.5,1.8967,1.6193,9.9,8.357,-0.064
6,285.5,0.7404,1.3776,4.335,7.528,-0.018
6,285.5,1.0679,0.5956,5.777,3.639,-0.037
6,285.5,1.2598,1.9991,6.597,10.549,0.064
6,285.5,0.4483,0.2269,2.312,1.146,-0.086
6,285.5,0.5955,0.5685,3.511,3.222,0.011
6,285.5,0.0114,0.4185,-0.071,2.069,-0.035
6,285.5,1.4272,1.9939,7.629,10.319,-0.03
6,285.5,1.685,0.1819,8.697,0.894,-0.007
6,285.5,1.4238,1.2604,7.73,6.981,0.059
6,285.5,0.2486,0.2412,1.397,1.361,0.004
6,285.5,1.5288,1.1446,8.251,6.258,-0.028
6,285.5,0.0297,0.5675,0.232,2.903,-0.011
6,285.5,0.7372,1.9964,3.875,10.49,-0.072
6,285.5,1.334,1.2382,7.503,6.789,0.037
6,285.5,0.3934,1.9198,2.303,9.988,-0.028
6,285.5,0.3609,0.9674,2.138,5.154,-0.015
6,285.5,1.9584,1.8653,10.22,9.678,-0.009
6,285.5,1.6939,0.6318,8.889,3.424,0.051
6,285.5,1.9975,0.4984,10.458,2.604,-0.033
6,285.5,1.3451,0.0886,6.984,0.468,0.101
6,285.5,1.0971,1.4245,6.118,7.829,-0.035
6,285.5,1.2941,1.9836,6.491,10.342,0.087
6,285.5,1.4561,1.7242,7.838,9.044,-0.015
6,285.5,1.8542,0.7336,9.627,3.892,-0.06
6,285.5,1.4282,1.5627,7.753,8.129,-0.034
6,285.5,0.4125,0.4601,2.329,2.528,-0.069
6,285.5,0.0451,0.7823,0.452,3.929,0.115
6,285.5,1.6373,1.158,8.608,6.122,-0.037
6,285.5,0.4478,0.1274,2.411,0.816,0.037
6,285.5,0.2204,1.1513,1.096,6.166,-0.025
6,285.5,0.4526,0.7612,2.552,4.169,-0.0
6,285.5,1.0001,1.4659,5.659,7.872,0.031
6,285.5,0.5463,0.2579,2.928,1.461,-0.048
6,285.5,0.5031,0.9741,2.962,5.403,0.049
6,285.5,1.5906,0.031,8.3,0.144,-0.041
6,285.5,1.228,0.0915,6.518,0.402,-0.104
6,285.5,0.6743,1.98,3.511,10.332,0.036
6,285.5,0.3037,0.6601,1.876,3.421,0.024
6,285.5,0.4543,1.3552,2.548,7.167,-0.047
6,285.5,0.3045,0.408,1.712,2.097,-0.022
6,285.5,0.3311,0.7878,1.89,4.187,-0.006
6,285.5,1.7214,0.3507,8.955,1.688,-0.009
6,285.5,1.9483,0.904,10.153,4.851,-0.025
6,285.5,1.772,1.7942,9.243,9.231,0.069
6,285.5,0.165,0.1147,0.929,0.417,-0.025
6,285.5,0.2353,1.8128,1.263,9.478,-0.046
6,285.5,1.1829,1.2614,6.805,7.247,0.125
6,285.5,0.6142,1.8111,3.251,9.564,-0.048
6,285.5,1.8914,1.292,9.981,6.482,0.052
6,285.5,1.86,0.7465,9.819,4.074,-0.062
6,285.5,1.2808,1.6742,6.733,8.843,-0.083
6,285.5,1.5868,1.9333,8.292,9.887,-0.034
6,285.5,0.4583,0.9113,2.711,4.796,-0.068
6,285.5,0.4114,1.839,2.324,9.653,-0.111
6,285.5,0.6651,1.8472,3.641,9.66,0.08
6,285.5,0.687,0.4588,3.807,2.601,-0.046
6,285.5,1.5024,0.8465,8.182,4.567,-0.022
6,285.5,0.7166,0.686,4.151,3.793,0.043
6,285.5,0.7681,1.3472,4.491,7.383,0.078
6,285.5,0.4077,0.176,2.217,1.064,0.045
6,285.5,1.5767,1.5397,8.209,8.103,-0.069
6,285.5,0.3353,1.8149,1.931,9.627,0.043
6,285.5,1.2272,0.1232,6.473,0.69,-0.028
6,285.5,1.0219,1.1653,6.405,6.982,0.055
6,285.5,0.5787,0.6117,3.219,3.3,-0.01
6,285.5,1.91,1.1474,10.05,5.956,0.113
6,285.5,1.6172,1.1896,8.685,6.449,0.018
6,285.5,1.294,1.6825,6.764,8.936,-0.01
6,285.5,0.5126,1.8101,2.81,9.468,0.04
6,285.5,0.493,1.4271,2.765,7.499,0.012
6,285.5,0.3898,1.3747,2.096,7.475,0.047
6,285.5,0.6439,0.4451,3.464,2.527,0.013
6,285.5,1.9864,0.4614,10.316,2.326,-0.016
6,285.5,1.7227,1.7227,9.109,9.02,0.001
6,285.5,1.3854,1.5808,7.287,8.361,0.019
6,285.5,1.5479,0.0766,8.048,0.352,0.048
6,285.5,0.5687,0.6013,3.125,3.291,-0.034
6,285.5,0.2585,1.9357,1.421,10.169,0.012
6,285.5,0.6692,1.6088,3.577,8.443,-0.006
6,285.5,1.9389,1.6877,10.264,8.918,-0.091
6,285.5,0.5551,0.3708,3.055,1.924,-0.019
6,285.5,1.567,0.0072,8.143,0.143,0.092
6,285.5,0.3609,0.6719,1.968,3.665,0.073
6,285.5,1.8328,1.2688,9.526,6.6,-0.012
6,285.5,0.6387,1.4561,3.628,7.817,0.02
6,285.5,1.5055,0.9112,8.07,4.901,0.018
6,285.5,1.8174,0.8905,9.64,4.622,0.015
6,285.5,0.0409,1.814,0.095,9.434,0.0
6,285.5,0.0939,0.6748,0.676,3.553,-0.018
6,285.5,1.9275,1.5369,10.001,7.97,0.044
6,285.5,0.7562,1.577,4.175,8.335,0.096
6,285.5,0.744,0.4005,4.065,2.163,0.092
6,285.5,0.5472,0.184,2.907,1.065,0.093
6,285.5,1.4675,1.0081,8.026,5.454,0.045
6,285.5,0.8238,0.1533,4.416,1.029,0.033
6,285.5,1.267,1.3012,7.289,7.126,-0.052
6,285.5,1.9664,0.4746,10.119,2.436,-0.056
6,285.5,0.7054,0.5351,4.071,3.025,0.026
6,285.5,0.6909,1.7502,3.748,9.255,-0.068
6,285.5,1.8745,0.9171,9.882,5.008,0.068
6,285.5,1.3742,0.726,7.503,3.882,-0.03
6,285.5,0.3358,0.2777,1.541,1.482,0.027
6,285.5,1.5297,1.8938,7.906,9.848,-0.019
6,285.5,1.5731,0.0856,8.213,0.364,-0.071
6,285.5,0.4395,0.9254,2.378,5.082,-0.003
6,285.5,1.7794,1.5415,9.523,8.093,-0.036
6,285.5,1.3791,0.5618,7.38,3.159,0.013
6,285.5,1.9013,0.2155,9.786,1.332,-0.051
6,285.5,0.7567,1.433,4.329,7.946,-0.083
6,285.5,1.337,0.5643,7.217,3.003,0.004
6,285.5,0.4392,0.7525,2.542,4.251,-0.025
6,285.5,1.5481,0.8877,8.223,4.81,-0.002
6,285.5,0.0498,1.8793,0.328,9.71,0.028
6,285.5,0.2268,0.3612,1.253,1.893,-0.118
6,285.5,1.2463,1.7155,6.734,9.171,0.002
6,285.5,0.1921,1.4529,1.03,7.61,0.025
6,285.5,1.0222,0.1672,5.384,1.053,0.021
6,285.5,0.2686,1.2638,1.58,6.627,0.063
6,285.5,0.3981,0.3331,2.125,1.854,0.035
6,285.5,1.8985,1.1702,9.897,6.125,-0.023
6,285.5,1.7366,1.0395,9.251,5.625,-0.039
6,285.5,0.5739,0.5009,3.212,2.782,0.037
6,285.5,0.2621,0.1265,1.387,0.536,-0.01
6,285.5,1.0829,1.9156,5.614,10.053,0.026
6,285.5,1.1988,1.9202,6.33,10.002,0.049
6,285.5,0.5317,1.0346,3.055,5.784,-0.01
6,285.5,1.1045,1.0819,6.877,6.627,0.086
6,285.5,1.1015,0.5919,6.034,3.35,0.052
6,285.5,0.2435,0.7371,1.323,4.043,-0.067
6,285.5,1.5369,0.0003,8.006,0.0,-0.009
6,285.5,0.0559,1.1715,0.368,6.213,0.058
6,285.5,0.936,1.1242,6.04,6.837,0.191
6,285.5,1.1501,0.1475,6.115,0.86,-0.035
6,285.5,0.8055,0.0817,4.165,0.613,0.004
6,285.5,1.0964,1.5117,5.929,8.007,0.013
6,285.5,1.5285,0.0528,8.038,0.234,-0.05
6,285.5,1.3764,1.0979,7.421,6.09,-0.027
6,285.5,1.621,1.0152,8.709,5.433,0.04
6,285.5,0.6455,0.7421,3.764,4.159,0.015
6,285.5,1.124,0.974,6.784,5.982,0.11
6,285.5,0.7364,0.9284,4.615,5.476,0.024
6,285.5,0.6528,1.554,3.613,8.233,0.051
6,285.5,0.8027,0.8078,4.984,4.792,-0.0
6,285.5,0.532,1.3484,3.065,7.211,-0.014
6,285.5,0.4739,0.57,2.821,3.392,-0.059
6,285.5,1.7573,0.3938,9.195,1.962,-0.081
6,285.5,0.3539,0.526,1.968,2.825,0.084
6,285.5,1.4431,0.3,7.636,1.675,0.027
6,285.5,0.1275,0.8714,0.711,4.658,0.119
6,285.5,0.4511,1.6686,2.314,8.87,-0.009
6,285.5,1.323,0.527,7.095,3.042,0.04
6,285.5,1.9824,1.3197,10.351,7.031,0.019
6,285.5,1.0573,0.0208,5.345,0.282,-0.071
6,285.5,0.3869,0.9672,2.248,5.216,-0.052
6,285.5,1.9634,0.0677,10.296,0.383,0.027
6,285.5,1.734,1.1744,9.169,6.254,0.071
6,285.5,1.1733,1.5469,6.279,8.231,0.021
6,285.5,1.9191,1.6752,9.998,8.766,0.117
6,285.5,1.9771,1.9192,10.404,9.896,-0.063
6,285.5,0.3199,1.8488,1.741,9.55,-0.137
6,285.5,1.8679,0.0414,9.81,0.163,-0.014
6,285.5,1.6901,0.4399,8.983,2.335,-0.026
6,285.5,1.2062,1.5632,6.514,8.264,0.103
6,285.5,1.6534,1.9744,8.744,10.212,0.076
6,285.5,0.0895,0.1046,0.336,0.54,-0.053
6,285.5,1.8664,0.4911,9.874,2.754,0.013
6,285.5,0.0835,0.6994,0.526,3.834,0.002
6,285.5,1.7075,0.0189,8.916,0.075,-0.045
6,285.5,1.2475,0.5106,6.789,2.774,0.039
6,285.5,0.0251,0.4316,0.254,2.279,-0.048
6,285.5,0.2801,0.1485,1.576,0.892,-0.015
6,285.5,0.0181,1.5491,0.022,7.9,0.048
6,285.5,0.847,1.6841,4.648,9.057,-0.026
6,285.5,1.0924,0.0579,5.754,0.321,0.004
6,285.5,0.3291,0.943,2.004,4.927,-0.03
6,285.5,0.995,1.263,5.899,7.059,0.104
6,285.5,0.7645,1.3713,4.422,7.496,0.097
6,285.5,1.7296,0.5479,9.201,2.839,0.043
6,285.5,0.2789,1.9656,1.563,10.162,-0.039
6,285.5,1.2471,1.9434,6.593,10.021,-0.027
6,285.5,1.7209,0.8157,9.01,4.36,0.117
6,285.5,1.3065,0.5259,7.038,3.003,0.016
6,285.5,0.7232,1.3707,4.286,7.592,0.012
6,285.5,0.9674,1.65,5.176,8.628,0.071
6,285.5,0.6662,0.9674,4.031,5.464,0.065
6,285.5,1.1603,1.5682,6.304,8.365,0.107
6,285.5,0.1556,0.1507,0.808,0.75,-0.025
6,285.5,0.3894,1.5806,2.403,8.272,0.015
6,285.5,1.7784,1.7605,9.382,9.21,-0.052
6,285.5,1.7373,1.0778,9.028,5.661,-0.041
6,285.5,1.1135,1.0054,7.003,6.111,0.194
6,285.5,0.1122,0.2628,0.668,1.27,0.059
6,285.5,1.666,1.3218,8.985,6.992,-0.009
6,285.5,0.6118,1.1707,3.697,6.347,0.146
6,285.5,1.2268,0.6317,6.716,3.609,0.125
6,285.5,1.3076,0.8444,7.365,4.83,0.062
6,285.5,0.6656,1.4698,3.684,7.814,0.074
6,285.5,1.3639,0.3985,7.315,2.281,0.034
6,285.5,1.9231,0.5366,10.126,2.952,0.036
6,285.5,0.4393,1.1002,2.563,5.962,-0.007
6,285.5,1.0557,1.6837,5.878,8.936,-0.028
6,285.5,0.2803,0.0844,1.567,0.632,0.103
6,285.5,0.7897,1.3761,4.528,7.484,0.071
6,285.5,0.3774,0.6646,2.142,3.561,-0.012
6,285.5,1.8916,1.4365,9.724,7.433,0.003
6,285.5,1.6037,0.8788,8.626,4.608,-0.034
6,285.5,1.7072,1.9999,8.999,10.401,-0.065
6,285.5,1.7997,1.8262,9.498,9.564,0.048
6,285.5,0.4972,0.2892,2.695,1.753,-0.081
6,285.5,0.6101,1.0414,3.486,5.806,0.052
6,285.5,1.4873,1.6627,7.811,8.658,-0.072
6,285.5,1.1997,1.2145,6.981,6.842,0.046
6,285.5,0.2546,0.0109,1.154,0.003,-0.048
6,285.5,1.5865,1.1334,8.402,6.106,0.072
6,285.5,1.6077,0.1463,8.475,0.614,0.031
6,285.5,1.7195,0.2985,8.805,1.597,-0.006
6,285.5,0.1662,1.4955,0.925,7.882,0.078
6,285.5,1.7579,0.053,9.243,0.49,-0.011
6,285.5,0.941,1.9336,4.907,10.074,0.037
6,285.5,0.8099,0.986,5.153,6.054,0.157
6,285.5,1.29,1.8427,6.991,9.626,-0.015
6,285.5,1.2365,1.486,6.814,8.057,0.034
6,285.5,0.378,1.2164,2.207,6.557,0.028
6,285.5,0.4251,1.6988,2.19,8.919,0.016
6,285.5,0.6788,1.7271,3.717,9.198,-0.035
6,285.5,0.7135,0.4956,4.145,2.738,0.094
6,285.5,0.9863,0.5449,5.576,3.078,-0.023
6,285.5,0.9891,0.5108,5.552,2.938,-0.086
6,285.5,0.269,1.1915,1.585,6.373,0.013
6,285.5,0.2238,0.9756,1.083,5.419,-0.004
6,285.5,1.8916,0.0105,9.845,0.167,-0.018
6,285.5,1.1406,1.7958,6.188,9.224,0.02
6,285.5,1.0975,1.5393,6.165,8.187,0.076
6,285.5,1.1124,0.1266,5.788,0.745,-0.092
6,285.5,1.6051,1.3645,8.594,7.003,-0.08
6,285.5,0.1607,0.1397,0.874,0.706,0.008
6,285.5,1.1353,0.7617,6.692,4.515,-0.018
6,285.5,1.1146,0.6652,6.434,3.793,0.062
6,285.5,0.7182,0.1947,3.814,1.098,0.01
6,285.5,0.4317,1.5186,2.356,7.998,0.05
6,285.5,0.214,1.7258,1.155,9.156,0.058
6,285.5,1.0929,1.8262,5.591,9.627,-0.06
6,285.5,0.5495,0.5815,2.984,3.172,-0.016
6,285.5,1.4586,0.0505,7.644,0.446,-0.017
6,285.5,1.9477,1.9601,10.16,10.233,0.055
6,285.5,0.9909,1.4489,5.475,7.824,-0.003
6,285.5,1.9589,0.3856,10.199,2.246,-0.003
6,285.5,0.1283,1.0193,0.781,5.502,-0.033
6,285.5,1.216,0.1705,6.491,0.773,0.016
6,285.5,1.3351,1.9037,7.024,10.005,0.062
6,285.5,0.3508,0.913,2.122,5.044,-0.057
6,285.5,0.0639,0.5721,0.425,2.992,0.112
6,285.5,0.2128,0.6398,1.169,3.386,0.058
6,285.5,0.7563,1.8565,3.906,9.689,0.026
6,285.5,0.176,0.7143,1.125,3.649,0.012
6,285.5,0.9761,1.4461,5.526,8.032,0.072
6,285.5,0.3681,0.0201,2.028,0.162,0.058
6,285.5,0.794,0.0578,4.408,0.354,0.025
6,285.5,0.2838,0.8761,1.503,4.714,-0.033
6,285.5,0.8614,0.0603,4.508,0.36,-0.067
6,285.5,1.1309,0.9517,6.969,5.694,0.076
6,285.5,0.9798,1.4919,5.477,8.177,0.027
6,285.5,0.3241,1.9976,1.739,10.502,-0.075
6,285.5,1.9616,0.7979,10.246,4.24,-0.071
6,285.5,1.8163,1.0502,9.485,5.731,-0.065
6,285.5,1.9583,1.9113,10.23,10.096,0.008
6,285.5,0.81,1.4081,4.636,7.671,0.012
6,285.5,0.6097,0.8796,3.674,4.863,-0.047
6,285.5,1.1425,0.5012,6.023,2.836,0.041
6,285.5,1.4408,1.6717,7.499,8.803,0.028
6,285.5,1.4611,1.2518,7.756,6.672,-0.001
6,285.5,0.5148,1.1974,3.105,6.539,0.045
6,285.5,1.1297,0.1045,6.036,0.632,-0.065
6,285.5,0.7567,1.7727,4.232,9.31,-0.012
6,285.5,0.5347,0.8158,3.078,4.714,0.061
6,285.5,0.2622,0.5188,1.27,2.629,0.088
6,285.5,1.6213,1.1213,8.629,5.99,0.053
6,285.5,1.1136,1.9216,5.848,10.117,-0.09
6,285.5,1.7877,1.5296,9.296,8.021,-0.053
6,285.5,1.9433,0.5914,10.184,3.156,0.096
6,285.5,0.9855,1.87,5.157,9.895,0.05
6,285.5,1.6459,1.0676,8.797,5.705,0.015
6,285.5,1.8885,1.5092,9.713,7.974,0.014
6,285.5,1.3614,1.2108,7.517,6.611,0.038
6,285.5,0.3223,1.0053,1.892,5.52,0.038
6,285.5,1.0676,1.2593,6.283,7.14,0.065
6,285.5,0.8033,0.8746,4.869,5.157,0.023
6,285.5,1.3926,0.1697,7.331,0.791,-0.032
6,285.5,1.9351,0.2862,10.094,1.641,-0.02
6,285.5,0.5513,1.7135,2.9,9.077,-0.04
6,285.5,0.257,1.1043,1.505,5.964,0.06
6,285.5,1.7455,1.9194,9.156,9.838,-0.035
6,285.5,1.0944,1.5332,6.031,8.346,0.066
6,285.5,1.4456,1.2649,7.954,6.86,0.018
6,285.5,0.7458,1.4249,4.254,7.697,0.062
6,285.5,1.4494,0.0022,7.663,-0.022,0.067
6,285.5,1.992,1.5461,10.443,7.952,0.009
6,285.5,0.3878,1.1325,2.285,6.018,0.015
6,285.5,0.6543,1.5237,3.667,8.155,-0.02
6,285.5,0.2686,1.3366,1.389,6.981,0.097
6,285.5,1.051,0.2295,5.593,1.093,0.005
6,285.5,1.4701,1.0885,8.113,5.972,0.067
6,285.5,1.5581,0.9446,8.277,5.078,0.077
6,285.5,0.1805,1.7949,0.992,9.436,0.001
6,285.5,1.2946,0.3344,6.791,2.011,-0.049
6,285.5,0.4488,1.3115,2.665,7.068,-0.057
6,285.5,0.4442,0.8572,2.586,4.717,-0.024
6,285.5,0.5786,0.563,3.211,2.822,0.033
6,285.5,1.183,0.183,6.362,0.99,0.042
6,285.5,0.8242,0.4126,4.397,2.33,-0.013
6,285.5,0.6313,0.5723,3.577,2.898,-0.064
6,285.5,0.2987,0.7932,1.626,4.192,-0.024
6,285.5,1.7181,1.6905,9.213,8.95,0.06
6,285.5,0.1411,0.014,0.945,0.185,0.014
6,285.5,0.7847,0.4166,4.28,2.364,-0.017
6,285.5,1.7846,0.1711,9.35,1.003,0.0
6,285.5,1.4658,1.3522,7.91,7.291,0.018
6,285.5,1.0932,1.0701,6.564,6.611,0.131
6,285.5,0.2441,0.3439,1.073,1.787,-0.016
6,285.5,0.3216,0.1181,1.613,0.592,-0.044
6,285.5,0.8102,1.4529,4.488,7.675,-0.017
6,285.5,1.2758,1.9968,6.697,10.667,0.024
6,285.5,1.0809,0.9626,7.018,6.002,0.119
6,285.5,0.3066,1.166,1.889,6.124,0.033
6,285.5,0.882,0.431,4.883,2.309,0.005
6,285.5,0.852,1.9117,4.501,9.907,-0.048
6,285.5,1.3983,1.8746,7.319,9.73,-0.022
6,285.5,1.4255,0.6698,7.759,3.741,0.119
6,285.5,1.9814,1.8878,10.435,9.925,0.041
6,285.5,0.1372,0.1189,0.883,0.778,0.017
6,285.5,1.8507,1.1812,9.872,6.349,0.003
6,285.5,1.9861,0.9659,10.596,5.144,0.082
6,285.5,0.165,1.0474,0.943,5.58,-0.046
6,285.5,0.5943,1.6261,3.347,8.469,0.001
6,285.5,0.1348,0.5258,0.858,2.759,-0.04
6,285.5,1.2051,0.0061,6.358,0.035,-0.018
6,285.5,0.76,0.0023,4.119,0.075,0.044
6,285.5,0.4834,1.7701,2.589,9.434,0.012
6,285.5,0.4952,0.8985,2.877,4.914,0.068
6,285.5,1.1988,0.1427,6.441,0.934,0.031
6,285.5,1.4192,0.8163,7.721,4.754,0.091
6,285.5,0.6256,0.3765,3.413,2.148,0.022
6,285.5,1.5153,0.8927,8.093,4.947,-0.051
6,285.5,0.5502,0.0005,2.854,0.096,0.043
6,285.5,0.1465,1.0276,0.861,5.366,-0.027
6,285.5,0.4527,1.3702,2.369,7.335,0.004
6,285.5,1.9168,1.3068,10.059,6.853,-0.014
6,285.5,0.0835,0.8341,0.483,4.537,-0.022
6,285.5,1.1035,0.3546,6.109,2.14,0.017
6,285.5,0.492,1.5722,2.575,8.128,0.022
6,285.5,1.5051,1.8055,7.932,9.442,0.09
6,285.5,1.2188,0.8219,7.012,4.823,0.014
6,285.5,1.814,0.4116,9.498,2.145,-0.084
6,285.5,0.1478,1.5944,0.921,8.337,0.016
6,285.5,0.0029,1.5254,0.083,7.832,-0.011
6,285.5,0.6633,0.4325,3.711,2.309,0.063
6,285.5,1.1709,0.6205,6.528,3.577,-0.036
6,285.5,1.9011,1.7035,10.091,8.773,-0.002
6,285.5,1.1344,0.5807,6.289,3.448,0.034
6,285.5,1.504,1.1337,7.988,6.179,-0.02
6,285.5,1.6861,0.9933,8.998,5.302,0.056
6,285.5,1.1241,1.5411,6.251,8.245,-0.002
6,285.5,0.9224,0.3612,4.957,2.101,-0.012
6,285.5,0.0911,0.9752,0.415,5.488,-0.009
6,285.5,1.3935,0.6427,7.769,3.595,0.076
6,285.5,0.743,1.1856,4.416,6.653,0.052
6,285.5,0.5012,1.5999,2.919,8.335,0.109
6,285.5,0.6142,1.3491,3.54,7.121,0.069
6,285.5,1.4121,0.9863,7.657,5.434,0.1
6,285.5,1.6732,1.8743,8.848,9.879,-0.038
6,285.5,0.7909,1.6155,4.297,8.505,0.01
6,285.5,0.3757,0.9374,1.974,5.034,-0.04
6,285.5,0.8692,1.5294,4.787,8.26,-0.007
6,285.5,1.9336,0.1701,10.156,0.923,0.042
6,285.5,1.4659,1.0096,7.786,5.665,0.039
6,285.5,0.7485,1.9083,4.109,9.878,0.095
6,285.5,1.764,0.7705,9.313,3.934,0.046
6,285.5,1.3846,0.2301,7.3,1.327,-0.045
6,285.5,0.4752,1.9173,2.536,10.193,0.078
6,285.5,1.0348,0.4041,5.75,2.238,-0.105
6,285.5,1.3689,0.5848,7.315,3.303,0.113
6,285.5,0.6044,0.9009,3.726,4.979,0.016
6,285.5,1.7408,0.9467,9.133,4.999,-0.027
6,285.5,1.2706,0.4293,6.967,2.601,0.003
6,285.5,1.8501,1.1625,9.635,6.24,0.012
6,285.5,1.5538,1.6102,8.146,8.457,-0.039
6,285.5,0.0341,0.6963,0.115,3.743,-0.083
6,285.5,0.9548,0.4133,5.275,2.461,0.091
6,285.5,1.0878,1.8389,5.753,9.647,-0.009
6,285.5,0.6472,0.653,3.475,3.712,0.014
6,285.5,0.359,0.5873,1.873,3.273,0.056
6,285.5,0.7063,1.1455,4.144,6.473,0.031
6,285.5,0.3021,0.1523,1.568,0.83,-0.011
6,285.5,0.3996,1.9331,2.156,10.046,-0.029
6,285.5,0.7516,1.2558,4.484,7.109,-0.015
6,285.5,0.4667,1.665,2.623,8.739,0.1
6,285.5,1.9389,0.5194,9.982,2.657,-0.071
6,285.5,1.132,1.0094,7.02,6.127,0.176
6,285.5,1.1496,1.105,6.972,6.382,0.055
6,285.5,1.8418,1.4284,9.602,7.576,0.055
6,285.5,1.2139,0.2201,6.32,1.301,0.075
6,285.5,0.936,0.3212,4.914,1.988,0.121
6,285.5,1.1035,1.8955,5.807,9.978,-0.017
6,285.5,0.4793,0.8901,2.884,4.913,-0.02
6,285.5,1.4876,0.6184,7.941,3.401,-0.05
6,285.5,0.9508,0.3676,5.086,2.158,0.01
6,285.5,1.1319,0.3863,5.921,2.146,-0.016
6,285.5,1.4808,0.487,7.778,2.611,0.005
6,285.5,0.2365,0.4242,1.504,2.207,-0.028
6,285.5,0.6689,0.3947,3.77,2.384,0.056
6,285.5,1.9528,0.0446,10.268,0.256,0.046
6,285.5,1.0153,0.2803,5.458,1.604,0.017
6,285.5,1.6716,0.323,8.745,1.664,-0.029
