x_cm,y_cm,z_cm,damage_index,is_cracked
0.103,2.154,0.0,0.0805,0
0.103,2.154,0.102,0.0621,0
0.103,2.154,0.204,0.0679,0
0.103,2.154,0.306,0.0623,0
0.103,2.154,0.408,0.067,0
0.103,2.154,0.51,0.0848,0
0.103,2.154,0.612,0.0689,0
0.103,2.154,0.714,0.0952,0
0.103,2.154,0.816,0.0699,0
0.103,2.154,0.918,0.1323,0
0.103,2.154,1.02,0.269,1
0.103,2.154,1.122,0.1114,0
0.103,2.154,1.224,0.0586,0
0.103,2.154,1.327,0.0628,0
0.103,2.154,1.429,0.0822,0
0.103,2.154,1.531,0.0909,0
0.103,2.154,1.633,0.0693,0
0.103,2.154,1.735,0.0475,0
0.103,2.154,1.837,0.0808,0
0.103,2.154,1.939,0.167,1
0.103,2.154,2.041,0.2141,1
0.103,2.154,2.143,0.0932,0
0.103,2.154,2.245,0.0699,0
0.103,2.154,2.347,0.0917,0
0.103,2.154,2.449,0.0581,0
0.103,2.154,2.551,0.0653,0
0.103,2.154,2.653,0.0713,0
0.103,2.154,2.755,0.0805,0
0.103,2.154,2.857,0.1057,0
0.103,2.154,2.959,0.2063,1
0.103,2.154,3.061,0.1681,1
0.103,2.154,3.163,0.0794,0
0.103,2.154,3.265,0.0756,0
0.103,2.154,3.367,0.0488,0
0.103,2.154,3.469,0.0552,0
0.103,2.154,3.571,0.0578,0
0.103,2.154,3.673,0.0723,0
0.103,2.154,3.776,0.0731,0
0.103,2.154,3.878,0.1049,0
0.103,2.154,3.98,0.2735,1
0.103,2.154,4.082,0.1277,0
0.103,2.154,4.184,0.0811,0
0.103,2.154,4.286,0.0459,0
0.103,2.154,4.388,0.0674,0
0.103,2.154,4.49,0.0728,0
0.103,2.154,4.592,0.0829,0
0.103,2.154,4.694,0.0727,0
0.103,2.154,4.796,0.0873,0
0.103,2.154,4.898,0.0648,0
0.103,2.154,5.0,0.0622,0
0.103,2.256,0.0,0.075,0
0.103,2.256,0.102,0.0691,0
0.103,2.256,0.204,0.0653,0
0.103,2.256,0.306,0.0697,0
0.103,2.256,0.408,0.0777,0
0.103,2.256,0.51,0.0562,0
0.103,2.256,0.612,0.077,0
0.103,2.256,0.714,0.0705,0
0.103,2.256,0.816,0.1007,0
0.103,2.256,0.918,0.1162,0
0.103,2.256,1.02,0.2776,1
0.103,2.256,1.122,0.0942,0
0.103,2.256,1.224,0.0745,0
0.103,2.256,1.327,0.0777,0
0.103,2.256,1.429,0.0565,0
0.103,2.256,1.531,0.0471,0
0.103,2.256,1.633,0.0675,0
0.103,2.256,1.735,0.0753,0
0.103,2.256,1.837,0.0827,0
0.103,2.256,1.939,0.155,1
0.103,2.256,2.041,0.2154,1
0.103,2.256,2.143,0.0883,0
0.103,2.256,2.245,0.0837,0
0.103,2.256,2.347,0.0658,0
0.103,2.256,2.449,0.0768,0
0.103,2.256,2.551,0.0833,0
0.103,2.256,2.653,0.0695,0
0.103,2.256,2.755,0.0861,0
0.103,2.256,2.857,0.0961,0
0.103,2.256,2.959,0.2066,1
0.103,2.256,3.061,0.1723,1
0.103,2.256,3.163,0.0795,0
0.103,2.256,3.265,0.0629,0
0.103,2.256,3.367,0.0611,0
0.103,2.256,3.469,0.0737,0
0.103,2.256,3.571,0.052,0
0.103,2.256,3.673,0.0694,0
0.103,2.256,3.776,0.064,0
0.103,2.256,3.878,0.1036,0
0.103,2.256,3.98,0.287,1
0.103,2.256,4.082,0.1262,0
0.103,2.256,4.184,0.0676,0
0.103,2.256,4.286,0.0728,0
0.103,2.256,4.388,0.0828,0
0.103,2.256,4.49,0.0825,0
0.103,2.256,4.592,0.0838,0
0.103,2.256,4.694,0.0771,0
0.103,2.256,4.796,0.0826,0
0.103,2.256,4.898,0.0935,0
0.103,2.256,5.0,0.0709,0
0.103,2.359,0.0,0.0675,0
0.103,2.359,0.102,0.0679,0
0.103,2.359,0.204,0.0743,0
0.103,2.359,0.306,0.0802,0
0.103,2.359,0.408,0.0739,0
0.103,2.359,0.51,0.0743,0
0.103,2.359,0.612,0.0792,0
0.103,2.359,0.714,0.0686,0
0.103,2.359,0.816,0.0846,0
0.103,2.359,0.918,0.1342,0
0.103,2.359,1.02,0.2789,1
0.103,2.359,1.122,0.1123,0
0.103,2.359,1.224,0.0705,0
0.103,2.359,1.327,0.0527,0
0.103,2.359,1.429,0.0662,0
0.103,2.359,1.531,0.0827,0
0.103,2.359,1.633,0.0824,0
0.103,2.359,1.735,0.0754,0
0.103,2.359,1.837,0.0801,0
0.103,2.359,1.939,0.168,1
0.103,2.359,2.041,0.2219,1
0.103,2.359,2.143,0.0683,0
0.103,2.359,2.245,0.0605,0
0.103,2.359,2.347,0.0684,0
0.103,2.359,2.449,0.0683,0
0.103,2.359,2.551,0.08,0
0.103,2.359,2.653,0.0882,0
0.103,2.359,2.755,0.0896,0
0.103,2.359,2.857,0.093,0
0.103,2.359,2.959,0.2024,1
0.103,2.359,3.061,0.1625,1
0.103,2.359,3.163,0.0802,0
0.103,2.359,3.265,0.0814,0
0.103,2.359,3.367,0.067,0
0.103,2.359,3.469,0.0773,0
0.103,2.359,3.571,0.0683,0
0.103,2.359,3.673,0.0733,0
0.103,2.359,3.776,0.0713,0
0.103,2.359,3.878,0.0967,0
0.103,2.359,3.98,0.2771,1
0.103,2.359,4.082,0.1534,1
0.103,2.359,4.184,0.0774,0
0.103,2.359,4.286,0.0568,0
0.103,2.359,4.388,0.0611,0
0.103,2.359,4.49,0.0795,0
0.103,2.359,4.592,0.0744,0
0.103,2.359,4.694,0.0562,0
0.103,2.359,4.796,0.084,0
0.103,2.359,4.898,0.0566,0
0.103,2.359,5.0,0.0632,0
0.103,2.462,0.0,0.0623,0
0.103,2.462,0.102,0.0654,0
0.103,2.462,0.204,0.0773,0
0.103,2.462,0.306,0.0704,0
0.103,2.462,0.408,0.081,0
0.103,2.462,0.51,0.0665,0
0.103,2.462,0.612,0.0753,0
0.103,2.462,0.714,0.0691,0
0.103,2.462,0.816,0.0737,0
0.103,2.462,0.918,0.122,0
0.103,2.462,1.02,0.2867,1
0.103,2.462,1.122,0.0964,0
0.103,2.462,1.224,0.0736,0
0.103,2.462,1.327,0.0688,0
0.103,2.462,1.429,0.0681,0
0.103,2.462,1.531,0.069,0
0.103,2.462,1.633,0.0585,0
0.103,2.462,1.735,0.0532,0
0.103,2.462,1.837,0.0834,0
0.103,2.462,1.939,0.1779,1
0.103,2.462,2.041,0.2051,1
0.103,2.462,2.143,0.0979,0
0.103,2.462,2.245,0.0679,0
0.103,2.462,2.347,0.06,0
0.103,2.462,2.449,0.0751,0
0.103,2.462,2.551,0.0693,0
0.103,2.462,2.653,0.0719,0
0.103,2.462,2.755,0.057,0
0.103,2.462,2.857,0.1006,0
0.103,2.462,2.959,0.2092,1
0.103,2.462,3.061,0.1649,1
0.103,2.462,3.163,0.0607,0
0.103,2.462,3.265,0.0792,0
0.103,2.462,3.367,0.0791,0
0.103,2.462,3.469,0.0757,0
0.103,2.462,3.571,0.0716,0
0.103,2.462,3.673,0.0814,0
0.103,2.462,3.776,0.0783,0
0.103,2.462,3.878,0.094,0
0.103,2.462,3.98,0.2526,1
0.103,2.462,4.082,0.1221,0
0.103,2.462,4.184,0.0798,0
0.103,2.462,4.286,0.0654,0
0.103,2.462,4.388,0.0773,0
0.103,2.462,4.49,0.0699,0
0.103,2.462,4.592,0.0689,0
0.103,2.462,4.694,0.0676,0
0.103,2.462,4.796,0.0704,0
0.103,2.462,4.898,0.0599,0
0.103,2.462,5.0,0.0882,0
0.103,2.564,0.0,0.0754,0
0.103,2.564,0.102,0.0589,0
0.103,2.564,0.204,0.0549,0
0.103,2.564,0.306,0.0667,0
0.103,2.564,0.408,0.0887,0
0.103,2.564,0.51,0.0783,0
0.103,2.564,0.612,0.0745,0
0.103,2.564,0.714,0.069,0
0.103,2.564,0.816,0.0821,0
0.103,2.564,0.918,0.1361,0
0.103,2.564,1.02,0.2723,1
0.103,2.564,1.122,0.1006,0
0.103,2.564,1.224,0.0715,0
0.103,2.564,1.327,0.0774,0
0.103,2.564,1.429,0.0692,0
0.103,2.564,1.531,0.0752,0
0.103,2.564,1.633,0.0972,0
0.103,2.564,1.735,0.068,0
0.103,2.564,1.837,0.0797,0
0.103,2.564,1.939,0.1361,0
0.103,2.564,2.041,0.2041,1
0.103,2.564,2.143,0.0646,0
0.103,2.564,2.245,0.0836,0
0.103,2.564,2.347,0.0783,0
0.103,2.564,2.449,0.0829,0
0.103,2.564,2.551,0.0683,0
0.103,2.564,2.653,0.0708,0
0.103,2.564,2.755,0.0639,0
0.103,2.564,2.857,0.0859,0
0.103,2.564,2.959,0.1971,1
0.103,2.564,3.061,0.1758,1
0.103,2.564,3.163,0.0936,0
0.103,2.564,3.265,0.0787,0
0.103,2.564,3.367,0.0562,0
0.103,2.564,3.469,0.0598,0
0.103,2.564,3.571,0.0696,0
0.103,2.564,3.673,0.0844,0
0.103,2.564,3.776,0.0753,0
0.103,2.564,3.878,0.0938,0
0.103,2.564,3.98,0.2473,1
0.103,2.564,4.082,0.1159,0
0.103,2.564,4.184,0.0799,0
0.103,2.564,4.286,0.0651,0
0.103,2.564,4.388,0.0715,0
0.103,2.564,4.49,0.0736,0
0.103,2.564,4.592,0.0781,0
0.103,2.564,4.694,0.0819,0
0.103,2.564,4.796,0.069,0
0.103,2.564,4.898,0.0773,0
0.103,2.564,5.0,0.0758,0
0.103,2.667,0.0,0.0701,0
0.103,2.667,0.102,0.0684,0
0.103,2.667,0.204,0.0625,0
0.103,2.667,0.306,0.0767,0
0.103,2.667,0.408,0.064,0
0.103,2.667,0.51,0.0909,0
0.103,2.667,0.612,0.0552,0
0.103,2.667,0.714,0.0873,0
0.103,2.667,0.816,0.0692,0
0.103,2.667,0.918,0.1265,0
0.103,2.667,1.02,0.2744,1
0.103,2.667,1.122,0.0832,0
0.103,2.667,1.224,0.0666,0
0.103,2.667,1.327,0.0798,0
0.103,2.667,1.429,0.0819,0
0.103,2.667,1.531,0.0727,0
0.103,2.667,1.633,0.0569,0
0.103,2.667,1.735,0.0787,0
0.103,2.667,1.837,0.0738,0
0.103,2.667,1.939,0.1686,1
0.103,2.667,2.041,0.212,1
0.103,2.667,2.143,0.0878,0
0.103,2.667,2.245,0.045,0
0.103,2.667,2.347,0.057,0
0.103,2.667,2.449,0.0706,0
0.103,2.667,2.551,0.0713,0
0.103,2.667,2.653,0.0737,0
0.103,2.667,2.755,0.0639,0
0.103,2.667,2.857,0.0741,0
0.103,2.667,2.959,0.1936,1
0.103,2.667,3.061,0.1632,1
0.103,2.667,3.163,0.0664,0
0.103,2.667,3.265,0.0815,0
0.103,2.667,3.367,0.0774,0
0.103,2.667,3.469,0.0671,0
0.103,2.667,3.571,0.0725,0
0.103,2.667,3.673,0.09,0
0.103,2.667,3.776,0.0689,0
0.103,2.667,3.878,0.0706,0
0.103,2.667,3.98,0.2625,1
0.103,2.667,4.082,0.1168,0
0.103,2.667,4.184,0.0646,0
0.103,2.667,4.286,0.0665,0
0.103,2.667,4.388,0.0696,0
0.103,2.667,4.49,0.0797,0
0.103,2.667,4.592,0.0758,0
0.103,2.667,4.694,0.0735,0
0.103,2.667,4.796,0.0729,0
0.103,2.667,4.898,0.0812,0
0.103,2.667,5.0,0.0585,0
0.103,2.769,0.0,0.0809,0
0.103,2.769,0.102,0.0652,0
0.103,2.769,0.204,0.0862,0
0.103,2.769,0.306,0.0736,0
0.103,2.769,0.408,0.0657,0
0.103,2.769,0.51,0.0734,0
0.103,2.769,0.612,0.0572,0
0.103,2.769,0.714,0.0618,0
0.103,2.769,0.816,0.0768,0
0.103,2.769,0.918,0.1247,0
0.103,2.769,1.02,0.2757,1
0.103,2.769,1.122,0.0829,0
0.103,2.769,1.224,0.0858,0
0.103,2.769,1.327,0.0713,0
0.103,2.769,1.429,0.0683,0
0.103,2.769,1.531,0.067,0
0.103,2.769,1.633,0.0692,0
0.103,2.769,1.735,0.0651,0
0.103,2.769,1.837,0.0813,0
0.103,2.769,1.939,0.1588,1
0.103,2.769,2.041,0.186,1
0.103,2.769,2.143,0.0862,0
0.103,2.769,2.245,0.0671,0
0.103,2.769,2.347,0.0661,0
0.103,2.769,2.449,0.0664,0
0.103,2.769,2.551,0.06,0
0.103,2.769,2.653,0.0858,0
0.103,2.769,2.755,0.0716,0
0.103,2.769,2.857,0.0758,0
0.103,2.769,2.959,0.1939,1
0.103,2.769,3.061,0.1669,1
0.103,2.769,3.163,0.0866,0
0.103,2.769,3.265,0.0685,0
0.103,2.769,3.367,0.061,0
0.103,2.769,3.469,0.0783,0
0.103,2.769,3.571,0.0646,0
0.103,2.769,3.673,0.0674,0
0.103,2.769,3.776,0.0702,0
0.103,2.769,3.878,0.096,0
0.103,2.769,3.98,0.2891,1
0.103,2.769,4.082,0.121,0
0.103,2.769,4.184,0.0872,0
0.103,2.769,4.286,0.0612,0
0.103,2.769,4.388,0.0861,0
0.103,2.769,4.49,0.0627,0
0.103,2.769,4.592,0.0768,0
0.103,2.769,4.694,0.0592,0
0.103,2.769,4.796,0.0749,0
0.103,2.769,4.898,0.0581,0
0.103,2.769,5.0,0.0611,0
0.103,2.872,0.0,0.0858,0
0.103,2.872,0.102,0.0761,0
0.103,2.872,0.204,0.0635,0
0.103,2.872,0.306,0.0738,0
0.103,2.872,0.408,0.0644,0
0.103,2.872,0.51,0.0871,0
0.103,2.872,0.612,0.0706,0
0.103,2.872,0.714,0.0648,0
0.103,2.872,0.816,0.1018,0
0.103,2.872,0.918,0.1172,0
0.103,2.872,1.02,0.2652,1
0.103,2.872,1.122,0.1098,0
0.103,2.872,1.224,0.08,0
0.103,2.872,1.327,0.0931,0
0.103,2.872,1.429,0.0874,0
0.103,2.872,1.531,0.0875,0
0.103,2.872,1.633,0.0629,0
0.103,2.872,1.735,0.0831,0
0.103,2.872,1.837,0.0906,0
0.103,2.872,1.939,0.1642,1
0.103,2.872,2.041,0.2063,1
0.103,2.872,2.143,0.086,0
0.103,2.872,2.245,0.0659,0
0.103,2.872,2.347,0.076,0
0.103,2.872,2.449,0.0508,0
0.103,2.872,2.551,0.0755,0
0.103,2.872,2.653,0.0777,0
0.103,2.872,2.755,0.0763,0
0.103,2.872,2.857,0.0907,0
0.103,2.872,2.959,0.2208,1
0.103,2.872,3.061,0.1659,1
0.103,2.872,3.163,0.0858,0
0.103,2.872,3.265,0.0639,0
0.103,2.872,3.367,0.0745,0
0.103,2.872,3.469,0.0812,0
0.103,2.872,3.571,0.061,0
0.103,2.872,3.673,0.0702,0
0.103,2.872,3.776,0.0595,0
0.103,2.872,3.878,0.1011,0
0.103,2.872,3.98,0.2721,1
0.103,2.872,4.082,0.1232,0
0.103,2.872,4.184,0.0861,0
0.103,2.872,4.286,0.0963,0
0.103,2.872,4.388,0.0736,0
0.103,2.872,4.49,0.0919,0
0.103,2.872,4.592,0.0745,0
0.103,2.872,4.694,0.0488,0
0.103,2.872,4.796,0.0717,0
0.103,2.872,4.898,0.0706,0
0.103,2.872,5.0,0.0591,0
0.103,2.974,0.0,0.0641,0
0.103,2.974,0.102,0.0499,0
0.103,2.974,0.204,0.0619,0
0.103,2.974,0.306,0.0678,0
0.103,2.974,0.408,0.0858,0
0.103,2.974,0.51,0.0697,0
0.103,2.974,0.612,0.0621,0
0.103,2.974,0.714,0.0798,0
0.103,2.974,0.816,0.0746,0
0.103,2.974,0.918,0.1518,1
0.103,2.974,1.02,0.2685,1
0.103,2.974,1.122,0.0895,0
0.103,2.974,1.224,0.0726,0
0.103,2.974,1.327,0.0599,0
0.103,2.974,1.429,0.0805,0
0.103,2.974,1.531,0.072,0
0.103,2.974,1.633,0.0416,0
0.103,2.974,1.735,0.0992,0
0.103,2.974,1.837,0.0717,0
0.103,2.974,1.939,0.1503,1
0.103,2.974,2.041,0.1955,1
0.103,2.974,2.143,0.0958,0
0.103,2.974,2.245,0.0792,0
0.103,2.974,2.347,0.0785,0
0.103,2.974,2.449,0.0714,0
0.103,2.974,2.551,0.0582,0
0.103,2.974,2.653,0.0705,0
0.103,2.974,2.755,0.0899,0
0.103,2.974,2.857,0.0765,0
0.103,2.974,2.959,0.1981,1
0.103,2.974,3.061,0.1662,1
0.103,2.974,3.163,0.0874,0
0.103,2.974,3.265,0.0724,0
0.103,2.974,3.367,0.0761,0
0.103,2.974,3.469,0.0654,0
0.103,2.974,3.571,0.0532,0
0.103,2.974,3.673,0.0881,0
0.103,2.974,3.776,0.0922,0
0.103,2.974,3.878,0.0903,0
0.103,2.974,3.98,0.2702,1
0.103,2.974,4.082,0.1416,0
0.103,2.974,4.184,0.0847,0
0.103,2.974,4.286,0.0866,0
0.103,2.974,4.388,0.075,0
0.103,2.974,4.49,0.0826,0
0.103,2.974,4.592,0.0605,0
0.103,2.974,4.694,0.0579,0
0.103,2.974,4.796,0.0758,0
0.103,2.974,4.898,0.0571,0
0.103,2.974,5.0,0.0873,0
0.103,3.077,0.0,0.0677,0
0.103,3.077,0.102,0.0808,0
0.103,3.077,0.204,0.0632,0
0.103,3.077,0.306,0.0822,0
0.103,3.077,0.408,0.0605,0
0.103,3.077,0.51,0.0764,0
0.103,3.077,0.612,0.0692,0
0.103,3.077,0.714,0.0659,0
0.103,3.077,0.816,0.088,0
0.103,3.077,0.918,0.1374,0
0.103,3.077,1.02,0.2416,1
0.103,3.077,1.122,0.1059,0
0.103,3.077,1.224,0.0678,0
0.103,3.077,1.327,0.0734,0
0.103,3.077,1.429,0.0639,0
0.103,3.077,1.531,0.0761,0
0.103,3.077,1.633,0.065,0
0.103,3.077,1.735,0.0713,0
0.103,3.077,1.837,0.0853,0
0.103,3.077,1.939,0.1561,1
0.103,3.077,2.041,0.209,1
0.103,3.077,2.143,0.0918,0
0.103,3.077,2.245,0.0917,0
0.103,3.077,2.347,0.0673,0
0.103,3.077,2.449,0.077,0
0.103,3.077,2.551,0.0798,0
0.103,3.077,2.653,0.0888,0
0.103,3.077,2.755,0.0864,0
0.103,3.077,2.857,0.0872,0
0.103,3.077,2.959,0.1986,1
0.103,3.077,3.061,0.1528,1
0.103,3.077,3.163,0.0824,0
0.103,3.077,3.265,0.0848,0
0.103,3.077,3.367,0.0879,0
0.103,3.077,3.469,0.0682,0
0.103,3.077,3.571,0.0809,0
0.103,3.077,3.673,0.0829,0
0.103,3.077,3.776,0.061,0
0.103,3.077,3.878,0.1097,0
0.103,3.077,3.98,0.2682,1
0.103,3.077,4.082,0.1162,0
0.103,3.077,4.184,0.0725,0
0.103,3.077,4.286,0.0716,0
0.103,3.077,4.388,0.0817,0
0.103,3.077,4.49,0.0575,0
0.103,3.077,4.592,0.0659,0
0.103,3.077,4.694,0.0541,0
0.103,3.077,4.796,0.0629,0
0.103,3.077,4.898,0.0916,0
0.103,3.077,5.0,0.0785,0
0.103,3.179,0.0,0.0768,0
0.103,3.179,0.102,0.0643,0
0.103,3.179,0.204,0.0656,0
0.103,3.179,0.306,0.0524,0
0.103,3.179,0.408,0.0664,0
0.103,3.179,0.51,0.0674,0
0.103,3.179,0.612,0.0496,0
0.103,3.179,0.714,0.0729,0
0.103,3.179,0.816,0.0703,0
0.103,3.179,0.918,0.1266,0
0.103,3.179,1.02,0.2504,1
0.103,3.179,1.122,0.0945,0
0.103,3.179,1.224,0.0682,0
0.103,3.179,1.327,0.0684,0
0.103,3.179,1.429,0.0566,0
0.103,3.179,1.531,0.084,0
0.103,3.179,1.633,0.0679,0
0.103,3.179,1.735,0.0891,0
0.103,3.179,1.837,0.0986,0
0.103,3.179,1.939,0.15,1
0.103,3.179,2.041,0.1942,1
0.103,3.179,2.143,0.0876,0
0.103,3.179,2.245,0.072,0
0.103,3.179,2.347,0.0825,0
0.103,3.179,2.449,0.0899,0
0.103,3.179,2.551,0.0902,0
0.103,3.179,2.653,0.0798,0
0.103,3.179,2.755,0.0813,0
0.103,3.179,2.857,0.0749,0
0.103,3.179,2.959,0.2185,1
0.103,3.179,3.061,0.1518,1
0.103,3.179,3.163,0.0764,0
0.103,3.179,3.265,0.0866,0
0.103,3.179,3.367,0.0726,0
0.103,3.179,3.469,0.0811,0
0.103,3.179,3.571,0.0716,0
0.103,3.179,3.673,0.0668,0
0.103,3.179,3.776,0.0613,0
0.103,3.179,3.878,0.0943,0
0.103,3.179,3.98,0.2709,1
0.103,3.179,4.082,0.1454,0
0.103,3.179,4.184,0.078,0
0.103,3.179,4.286,0.0771,0
0.103,3.179,4.388,0.0673,0
0.103,3.179,4.49,0.0712,0
0.103,3.179,4.592,0.0696,0
0.103,3.179,4.694,0.0784,0
0.103,3.179,4.796,0.074,0
0.103,3.179,4.898,0.0571,0
0.103,3.179,5.0,0.0905,0
0.103,3.282,0.0,0.082,0
0.103,3.282,0.102,0.0662,0
0.103,3.282,0.204,0.0621,0
0.103,3.282,0.306,0.0586,0
0.103,3.282,0.408,0.0817,0
0.103,3.282,0.51,0.0911,0
0.103,3.282,0.612,0.0578,0
0.103,3.282,0.714,0.0721,0
0.103,3.282,0.816,0.0794,0
0.103,3.282,0.918,0.1308,0
0.103,3.282,1.02,0.2643,1
0.103,3.282,1.122,0.0686,0
0.103,3.282,1.224,0.0865,0
0.103,3.282,1.327,0.0945,0
0.103,3.282,1.429,0.0579,0
0.103,3.282,1.531,0.0774,0
0.103,3.282,1.633,0.088,0
0.103,3.282,1.735,0.0728,0
0.103,3.282,1.837,0.0799,0
0.103,3.282,1.939,0.1591,1
0.103,3.282,2.041,0.2063,1
0.103,3.282,2.143,0.0751,0
0.103,3.282,2.245,0.072,0
0.103,3.282,2.347,0.0634,0
0.103,3.282,2.449,0.0683,0
0.103,3.282,2.551,0.0618,0
0.103,3.282,2.653,0.0651,0
0.103,3.282,2.755,0.0669,0
0.103,3.282,2.857,0.0803,0
0.103,3.282,2.959,0.2042,1
0.103,3.282,3.061,0.1623,1
0.103,3.282,3.163,0.0858,0
0.103,3.282,3.265,0.0486,0
0.103,3.282,3.367,0.0592,0
0.103,3.282,3.469,0.0779,0
0.103,3.282,3.571,0.0647,0
0.103,3.282,3.673,0.0797,0
0.103,3.282,3.776,0.0678,0
0.103,3.282,3.878,0.1038,0
0.103,3.282,3.98,0.288,1
0.103,3.282,4.082,0.1364,0
0.103,3.282,4.184,0.0637,0
0.103,3.282,4.286,0.058,0
0.103,3.282,4.388,0.0747,0
0.103,3.282,4.49,0.0574,0
0.103,3.282,4.592,0.0978,0
0.103,3.282,4.694,0.0432,0
0.103,3.282,4.796,0.0625,0
0.103,3.282,4.898,0.0652,0
0.103,3.282,5.0,0.054,0
0.103,3.385,0.0,0.0753,0
0.103,3.385,0.102,0.0709,0
0.103,3.385,0.204,0.076,0
0.103,3.385,0.306,0.0638,0
0.103,3.385,0.408,0.0711,0
0.103,3.385,0.51,0.0715,0
0.103,3.385,0.612,0.0838,0
0.103,3.385,0.714,0.073,0
0.103,3.385,0.816,0.0826,0
0.103,3.385,0.918,0.1125,0
0.103,3.385,1.02,0.2606,1
0.103,3.385,1.122,0.0881,0
0.103,3.385,1.224,0.0691,0
0.103,3.385,1.327,0.0642,0
0.103,3.385,1.429,0.0877,0
0.103,3.385,1.531,0.0739,0
0.103,3.385,1.633,0.0654,0
0.103,3.385,1.735,0.0681,0
0.103,3.385,1.837,0.111,0
0.103,3.385,1.939,0.1623,1
0.103,3.385,2.041,0.211,1
0.103,3.385,2.143,0.0905,0
0.103,3.385,2.245,0.0795,0
0.103,3.385,2.347,0.0619,0
0.103,3.385,2.449,0.0623,0
0.103,3.385,2.551,0.075,0
0.103,3.385,2.653,0.0729,0
0.103,3.385,2.755,0.0738,0
0.103,3.385,2.857,0.0691,0
0.103,3.385,2.959,0.2238,1
0.103,3.385,3.061,0.1791,1
0.103,3.385,3.163,0.0776,0
0.103,3.385,3.265,0.0786,0
0.103,3.385,3.367,0.0833,0
0.103,3.385,3.469,0.0554,0
0.103,3.385,3.571,0.0828,0
0.103,3.385,3.673,0.0888,0
0.103,3.385,3.776,0.069,0
0.103,3.385,3.878,0.0866,0
0.103,3.385,3.98,0.2801,1
0.103,3.385,4.082,0.1334,0
0.103,3.385,4.184,0.0648,0
0.103,3.385,4.286,0.073,0
0.103,3.385,4.388,0.0535,0
0.103,3.385,4.49,0.0572,0
0.103,3.385,4.592,0.0701,0
0.103,3.385,4.694,0.0692,0
0.103,3.385,4.796,0.0661,0
0.103,3.385,4.898,0.0869,0
0.103,3.385,5.0,0.0692,0
0.103,3.487,0.0,0.067,0
0.103,3.487,0.102,0.0638,0
0.103,3.487,0.204,0.0723,0
0.103,3.487,0.306,0.0667,0
0.103,3.487,0.408,0.0573,0
0.103,3.487,0.51,0.0509,0
0.103,3.487,0.612,0.0624,0
0.103,3.487,0.714,0.0756,0
0.103,3.487,0.816,0.0743,0
0.103,3.487,0.918,0.1529,1
0.103,3.487,1.02,0.2868,1
0.103,3.487,1.122,0.0887,0
0.103,3.487,1.224,0.0617,0
0.103,3.487,1.327,0.0783,0
0.103,3.487,1.429,0.0762,0
0.103,3.487,1.531,0.063,0
0.103,3.487,1.633,0.0803,0
0.103,3.487,1.735,0.0812,0
0.103,3.487,1.837,0.0982,0
0.103,3.487,1.939,0.1591,1
0.103,3.487,2.041,0.2055,1
0.103,3.487,2.143,0.0991,0
0.103,3.487,2.245,0.0587,0
0.103,3.487,2.347,0.0678,0
0.103,3.487,2.449,0.0856,0
0.103,3.487,2.551,0.0695,0
0.103,3.487,2.653,0.0728,0
0.103,3.487,2.755,0.0812,0
0.103,3.487,2.857,0.0902,0
0.103,3.487,2.959,0.2024,1
0.103,3.487,3.061,0.1618,1
0.103,3.487,3.163,0.0884,0
0.103,3.487,3.265,0.081,0
0.103,3.487,3.367,0.0537,0
0.103,3.487,3.469,0.0825,0
0.103,3.487,3.571,0.0856,0
0.103,3.487,3.673,0.0598,0
0.103,3.487,3.776,0.0672,0
0.103,3.487,3.878,0.0926,0
0.103,3.487,3.98,0.2736,1
0.103,3.487,4.082,0.1273,0
0.103,3.487,4.184,0.072,0
0.103,3.487,4.286,0.0827,0
0.103,3.487,4.388,0.0766,0
0.103,3.487,4.49,0.0711,0
0.103,3.487,4.592,0.087,0
0.103,3.487,4.694,0.0745,0
0.103,3.487,4.796,0.0723,0
0.103,3.487,4.898,0.0562,0
0.103,3.487,5.0,0.047,0
0.103,3.59,0.0,0.0598,0
0.103,3.59,0.102,0.0732,0
0.103,3.59,0.204,0.0645,0
0.103,3.59,0.306,0.0561,0
0.103,3.59,0.408,0.0704,0
0.103,3.59,0.51,0.0598,0
0.103,3.59,0.612,0.0778,0
0.103,3.59,0.714,0.0692,0
0.103,3.59,0.816,0.0852,0
0.103,3.59,0.918,0.1195,0
0.103,3.59,1.02,0.2652,1
0.103,3.59,1.122,0.092,0
0.103,3.59,1.224,0.0629,0
0.103,3.59,1.327,0.0644,0
0.103,3.59,1.429,0.073,0
0.103,3.59,1.531,0.0665,0
0.103,3.59,1.633,0.041,0
0.103,3.59,1.735,0.0559,0
0.103,3.59,1.837,0.092,0
0.103,3.59,1.939,0.1695,1
0.103,3.59,2.041,0.1883,1
0.103,3.59,2.143,0.0807,0
0.103,3.59,2.245,0.0621,0
0.103,3.59,2.347,0.0741,0
0.103,3.59,2.449,0.0633,0
0.103,3.59,2.551,0.0586,0
0.103,3.59,2.653,0.0653,0
0.103,3.59,2.755,0.0666,0
0.103,3.59,2.857,0.072,0
0.103,3.59,2.959,0.213,1
0.103,3.59,3.061,0.1504,1
0.103,3.59,3.163,0.1022,0
0.103,3.59,3.265,0.0783,0
0.103,3.59,3.367,0.0759,0
0.103,3.59,3.469,0.059,0
0.103,3.59,3.571,0.0725,0
0.103,3.59,3.673,0.0918,0
0.103,3.59,3.776,0.0938,0
0.103,3.59,3.878,0.1045,0
