timestep,time_hours,cycle,mode,tc_id,cell,x_cm,y_cm,z_cm,temperature_C
74,592,37,SOEC,29,5,2.0,2.0,4.3,735.6
74,592,37,SOEC,30,5,3.5,3.5,4.3,736.28
75,600,37,SOFC,1,1,0.5,0.5,0.0,709.61
75,600,37,SOFC,2,1,2.0,2.0,0.0,706.9
75,600,37,SOFC,3,1,3.5,3.5,0.0,706.96
75,600,37,SOFC,4,1,0.5,0.5,0.3,712.32
75,600,37,SOFC,5,1,2.0,2.0,0.3,712.95
75,600,37,SOFC,6,1,3.5,3.5,0.3,713.31
75,600,37,SOFC,7,2,0.5,0.5,1.0,719.6
75,600,37,SOFC,8,2,2.0,2.0,1.0,721.13
75,600,37,SOFC,9,2,3.5,3.5,1.0,722.52
75,600,37,SOFC,10,2,0.5,0.5,1.3,725.56
75,600,37,SOFC,11,2,2.0,2.0,1.3,722.05
75,600,37,SOFC,12,2,3.5,3.5,1.3,723.4
75,600,37,SOFC,13,3,0.5,0.5,2.0,727.99
75,600,37,SOFC,14,3,2.0,2.0,2.0,729.01
75,600,37,SOFC,15,3,3.5,3.5,2.0,730.77
75,600,37,SOFC,16,3,0.5,0.5,2.3,732.6
75,600,37,SOFC,17,3,2.0,2.0,2.3,732.83
75,600,37,SOFC,18,3,3.5,3.5,2.3,731.75
75,600,37,SOFC,19,4,0.5,0.5,3.0,740.05
75,600,37,SOFC,20,4,2.0,2.0,3.0,740.76
75,600,37,SOFC,21,4,3.5,3.5,3.0,737.75
75,600,37,SOFC,22,4,0.5,0.5,3.3,738.15
75,600,37,SOFC,23,4,2.0,2.0,3.3,743.92
75,600,37,SOFC,24,4,3.5,3.5,3.3,741.89
75,600,37,SOFC,25,5,0.5,0.5,4.0,747.82
75,600,37,SOFC,26,5,2.0,2.0,4.0,749.08
75,600,37,SOFC,27,5,3.5,3.5,4.0,752.42
75,600,37,SOFC,28,5,0.5,0.5,4.3,751.04
75,600,37,SOFC,29,5,2.0,2.0,4.3,750.93
75,600,37,SOFC,30,5,3.5,3.5,4.3,748.54
76,608,38,SOEC,1,1,0.5,0.5,0.0,695.56
76,608,38,SOEC,2,1,2.0,2.0,0.0,694.98
76,608,38,SOEC,3,1,3.5,3.5,0.0,694.62
76,608,38,SOEC,4,1,0.5,0.5,0.3,697.64
76,608,38,SOEC,5,1,2.0,2.0,0.3,698.49
76,608,38,SOEC,6,1,3.5,3.5,0.3,694.31
76,608,38,SOEC,7,2,0.5,0.5,1.0,707.47
76,608,38,SOEC,8,2,2.0,2.0,1.0,703.11
76,608,38,SOEC,9,2,3.5,3.5,1.0,699.93
76,608,38,SOEC,10,2,0.5,0.5,1.3,707.02
76,608,38,SOEC,11,2,2.0,2.0,1.3,705.31
76,608,38,SOEC,12,2,3.5,3.5,1.3,709.54
76,608,38,SOEC,13,3,0.5,0.5,2.0,712.24
76,608,38,SOEC,14,3,2.0,2.0,2.0,716.9
76,608,38,SOEC,15,3,3.5,3.5,2.0,713.66
76,608,38,SOEC,16,3,0.5,0.5,2.3,719.5
76,608,38,SOEC,17,3,2.0,2.0,2.3,717.31
76,608,38,SOEC,18,3,3.5,3.5,2.3,719.1
76,608,38,SOEC,19,4,0.5,0.5,3.0,723.41
76,608,38,SOEC,20,4,2.0,2.0,3.0,722.78
76,608,38,SOEC,21,4,3.5,3.5,3.0,721.24
76,608,38,SOEC,22,4,0.5,0.5,3.3,728.72
76,608,38,SOEC,23,4,2.0,2.0,3.3,728.41
76,608,38,SOEC,24,4,3.5,3.5,3.3,728.45
76,608,38,SOEC,25,5,0.5,0.5,4.0,733.51
76,608,38,SOEC,26,5,2.0,2.0,4.0,736.14
76,608,38,SOEC,27,5,3.5,3.5,4.0,733.64
76,608,38,SOEC,28,5,0.5,0.5,4.3,736.95
76,608,38,SOEC,29,5,2.0,2.0,4.3,739.25
76,608,38,SOEC,30,5,3.5,3.5,4.3,737.15
77,616,38,SOFC,1,1,0.5,0.5,0.0,710.46
77,616,38,SOFC,2,1,2.0,2.0,0.0,706.39
77,616,38,SOFC,3,1,3.5,3.5,0.0,709.74
77,616,38,SOFC,4,1,0.5,0.5,0.3,709.82
77,616,38,SOFC,5,1,2.0,2.0,0.3,710.13
77,616,38,SOFC,6,1,3.5,3.5,0.3,711.85
77,616,38,SOFC,7,2,0.5,0.5,1.0,719.68
77,616,38,SOFC,8,2,2.0,2.0,1.0,714.65
77,616,38,SOFC,9,2,3.5,3.5,1.0,720.2
77,616,38,SOFC,10,2,0.5,0.5,1.3,724.77
77,616,38,SOFC,11,2,2.0,2.0,1.3,724.95
77,616,38,SOFC,12,2,3.5,3.5,1.3,723.63
77,616,38,SOFC,13,3,0.5,0.5,2.0,728.8
77,616,38,SOFC,14,3,2.0,2.0,2.0,729.15
77,616,38,SOFC,15,3,3.5,3.5,2.0,728.83
77,616,38,SOFC,16,3,0.5,0.5,2.3,733.61
77,616,38,SOFC,17,3,2.0,2.0,2.3,732.94
77,616,38,SOFC,18,3,3.5,3.5,2.3,731.46
77,616,38,SOFC,19,4,0.5,0.5,3.0,737.16
77,616,38,SOFC,20,4,2.0,2.0,3.0,738.05
77,616,38,SOFC,21,4,3.5,3.5,3.0,737.88
77,616,38,SOFC,22,4,0.5,0.5,3.3,740.58
77,616,38,SOFC,23,4,2.0,2.0,3.3,743.63
77,616,38,SOFC,24,4,3.5,3.5,3.3,740.55
77,616,38,SOFC,25,5,0.5,0.5,4.0,749.41
77,616,38,SOFC,26,5,2.0,2.0,4.0,750.16
77,616,38,SOFC,27,5,3.5,3.5,4.0,750.29
77,616,38,SOFC,28,5,0.5,0.5,4.3,751.65
77,616,38,SOFC,29,5,2.0,2.0,4.3,752.65
77,616,38,SOFC,30,5,3.5,3.5,4.3,751.67
78,624,39,SOEC,1,1,0.5,0.5,0.0,693.23
78,624,39,SOEC,2,1,2.0,2.0,0.0,693.02
78,624,39,SOEC,3,1,3.5,3.5,0.0,693.81
78,624,39,SOEC,4,1,0.5,0.5,0.3,695.68
78,624,39,SOEC,5,1,2.0,2.0,0.3,698.47
78,624,39,SOEC,6,1,3.5,3.5,0.3,699.26
78,624,39,SOEC,7,2,0.5,0.5,1.0,701.58
78,624,39,SOEC,8,2,2.0,2.0,1.0,701.78
78,624,39,SOEC,9,2,3.5,3.5,1.0,703.1
78,624,39,SOEC,10,2,0.5,0.5,1.3,712.89
78,624,39,SOEC,11,2,2.0,2.0,1.3,709.12
78,624,39,SOEC,12,2,3.5,3.5,1.3,705.16
78,624,39,SOEC,13,3,0.5,0.5,2.0,713.4
78,624,39,SOEC,14,3,2.0,2.0,2.0,715.09
78,624,39,SOEC,15,3,3.5,3.5,2.0,712.28
78,624,39,SOEC,16,3,0.5,0.5,2.3,715.82
78,624,39,SOEC,17,3,2.0,2.0,2.3,720.66
78,624,39,SOEC,18,3,3.5,3.5,2.3,716.57
78,624,39,SOEC,19,4,0.5,0.5,3.0,724.55
78,624,39,SOEC,20,4,2.0,2.0,3.0,723.81
78,624,39,SOEC,21,4,3.5,3.5,3.0,726.14
78,624,39,SOEC,22,4,0.5,0.5,3.3,727.61
78,624,39,SOEC,23,4,2.0,2.0,3.3,725.91
78,624,39,SOEC,24,4,3.5,3.5,3.3,728.95
78,624,39,SOEC,25,5,0.5,0.5,4.0,738.46
78,624,39,SOEC,26,5,2.0,2.0,4.0,736.08
78,624,39,SOEC,27,5,3.5,3.5,4.0,733.25
78,624,39,SOEC,28,5,0.5,0.5,4.3,737.7
78,624,39,SOEC,29,5,2.0,2.0,4.3,735.01
78,624,39,SOEC,30,5,3.5,3.5,4.3,734.7
79,632,39,SOFC,1,1,0.5,0.5,0.0,709.72
79,632,39,SOFC,2,1,2.0,2.0,0.0,707.04
79,632,39,SOFC,3,1,3.5,3.5,0.0,707.42
79,632,39,SOFC,4,1,0.5,0.5,0.3,712.79
79,632,39,SOFC,5,1,2.0,2.0,0.3,711.94
79,632,39,SOFC,6,1,3.5,3.5,0.3,710.01
79,632,39,SOFC,7,2,0.5,0.5,1.0,719.18
79,632,39,SOFC,8,2,2.0,2.0,1.0,723.07
79,632,39,SOFC,9,2,3.5,3.5,1.0,718.79
79,632,39,SOFC,10,2,0.5,0.5,1.3,720.6
79,632,39,SOFC,11,2,2.0,2.0,1.3,723.62
79,632,39,SOFC,12,2,3.5,3.5,1.3,722.18
79,632,39,SOFC,13,3,0.5,0.5,2.0,730.37
79,632,39,SOFC,14,3,2.0,2.0,2.0,730.38
79,632,39,SOFC,15,3,3.5,3.5,2.0,729.49
79,632,39,SOFC,16,3,0.5,0.5,2.3,732.13
79,632,39,SOFC,17,3,2.0,2.0,2.3,735.76
79,632,39,SOFC,18,3,3.5,3.5,2.3,732.69
79,632,39,SOFC,19,4,0.5,0.5,3.0,738.31
79,632,39,SOFC,20,4,2.0,2.0,3.0,737.62
79,632,39,SOFC,21,4,3.5,3.5,3.0,739.66
79,632,39,SOFC,22,4,0.5,0.5,3.3,744.78
79,632,39,SOFC,23,4,2.0,2.0,3.3,742.92
79,632,39,SOFC,24,4,3.5,3.5,3.3,744.52
79,632,39,SOFC,25,5,0.5,0.5,4.0,750.11
79,632,39,SOFC,26,5,2.0,2.0,4.0,748.8
79,632,39,SOFC,27,5,3.5,3.5,4.0,745.53
79,632,39,SOFC,28,5,0.5,0.5,4.3,752.14
79,632,39,SOFC,29,5,2.0,2.0,4.3,750.81
79,632,39,SOFC,30,5,3.5,3.5,4.3,753.33
80,640,40,SOEC,1,1,0.5,0.5,0.0,695.92
80,640,40,SOEC,2,1,2.0,2.0,0.0,695.99
80,640,40,SOEC,3,1,3.5,3.5,0.0,694.52
80,640,40,SOEC,4,1,0.5,0.5,0.3,698.13
80,640,40,SOEC,5,1,2.0,2.0,0.3,696.28
80,640,40,SOEC,6,1,3.5,3.5,0.3,696.11
80,640,40,SOEC,7,2,0.5,0.5,1.0,706.08
80,640,40,SOEC,8,2,2.0,2.0,1.0,704.21
80,640,40,SOEC,9,2,3.5,3.5,1.0,704.7
80,640,40,SOEC,10,2,0.5,0.5,1.3,706.63
80,640,40,SOEC,11,2,2.0,2.0,1.3,705.23
80,640,40,SOEC,12,2,3.5,3.5,1.3,708.87
80,640,40,SOEC,13,3,0.5,0.5,2.0,713.44
80,640,40,SOEC,14,3,2.0,2.0,2.0,715.06
80,640,40,SOEC,15,3,3.5,3.5,2.0,712.66
80,640,40,SOEC,16,3,0.5,0.5,2.3,715.15
80,640,40,SOEC,17,3,2.0,2.0,2.3,719.94
80,640,40,SOEC,18,3,3.5,3.5,2.3,718.23
80,640,40,SOEC,19,4,0.5,0.5,3.0,723.9
80,640,40,SOEC,20,4,2.0,2.0,3.0,720.41
80,640,40,SOEC,21,4,3.5,3.5,3.0,723.75
80,640,40,SOEC,22,4,0.5,0.5,3.3,728.54
80,640,40,SOEC,23,4,2.0,2.0,3.3,727.37
80,640,40,SOEC,24,4,3.5,3.5,3.3,730.02
80,640,40,SOEC,25,5,0.5,0.5,4.0,731.29
80,640,40,SOEC,26,5,2.0,2.0,4.0,735.45
80,640,40,SOEC,27,5,3.5,3.5,4.0,736.75
80,640,40,SOEC,28,5,0.5,0.5,4.3,734.01
80,640,40,SOEC,29,5,2.0,2.0,4.3,739.21
80,640,40,SOEC,30,5,3.5,3.5,4.3,736.69
81,648,40,SOFC,1,1,0.5,0.5,0.0,707.77
81,648,40,SOFC,2,1,2.0,2.0,0.0,712.54
81,648,40,SOFC,3,1,3.5,3.5,0.0,706.47
81,648,40,SOFC,4,1,0.5,0.5,0.3,709.69
81,648,40,SOFC,5,1,2.0,2.0,0.3,710.12
81,648,40,SOFC,6,1,3.5,3.5,0.3,711.52
81,648,40,SOFC,7,2,0.5,0.5,1.0,717.43
81,648,40,SOFC,8,2,2.0,2.0,1.0,717.49
81,648,40,SOFC,9,2,3.5,3.5,1.0,720.2
81,648,40,SOFC,10,2,0.5,0.5,1.3,723.47
81,648,40,SOFC,11,2,2.0,2.0,1.3,722.23
81,648,40,SOFC,12,2,3.5,3.5,1.3,721.11
81,648,40,SOFC,13,3,0.5,0.5,2.0,734.09
81,648,40,SOFC,14,3,2.0,2.0,2.0,729.97
81,648,40,SOFC,15,3,3.5,3.5,2.0,729.58
81,648,40,SOFC,16,3,0.5,0.5,2.3,730.9
81,648,40,SOFC,17,3,2.0,2.0,2.3,733.97
81,648,40,SOFC,18,3,3.5,3.5,2.3,733.78
81,648,40,SOFC,19,4,0.5,0.5,3.0,735.31
81,648,40,SOFC,20,4,2.0,2.0,3.0,742.05
81,648,40,SOFC,21,4,3.5,3.5,3.0,737.48
81,648,40,SOFC,22,4,0.5,0.5,3.3,742.99
81,648,40,SOFC,23,4,2.0,2.0,3.3,738.24
81,648,40,SOFC,24,4,3.5,3.5,3.3,745.14
81,648,40,SOFC,25,5,0.5,0.5,4.0,748.52
81,648,40,SOFC,26,5,2.0,2.0,4.0,751.05
81,648,40,SOFC,27,5,3.5,3.5,4.0,751.11
81,648,40,SOFC,28,5,0.5,0.5,4.3,752.41
81,648,40,SOFC,29,5,2.0,2.0,4.3,748.34
81,648,40,SOFC,30,5,3.5,3.5,4.3,753.97
82,656,41,SOEC,1,1,0.5,0.5,0.0,696.25
82,656,41,SOEC,2,1,2.0,2.0,0.0,691.14
82,656,41,SOEC,3,1,3.5,3.5,0.0,695.23
82,656,41,SOEC,4,1,0.5,0.5,0.3,697.46
82,656,41,SOEC,5,1,2.0,2.0,0.3,693.66
82,656,41,SOEC,6,1,3.5,3.5,0.3,695.88
82,656,41,SOEC,7,2,0.5,0.5,1.0,704.13
82,656,41,SOEC,8,2,2.0,2.0,1.0,700.92
82,656,41,SOEC,9,2,3.5,3.5,1.0,703.12
82,656,41,SOEC,10,2,0.5,0.5,1.3,703.6
82,656,41,SOEC,11,2,2.0,2.0,1.3,704.28
82,656,41,SOEC,12,2,3.5,3.5,1.3,704.72
82,656,41,SOEC,13,3,0.5,0.5,2.0,717.49
82,656,41,SOEC,14,3,2.0,2.0,2.0,713.26
82,656,41,SOEC,15,3,3.5,3.5,2.0,711.88
82,656,41,SOEC,16,3,0.5,0.5,2.3,716.29
82,656,41,SOEC,17,3,2.0,2.0,2.3,716.38
82,656,41,SOEC,18,3,3.5,3.5,2.3,715.85
82,656,41,SOEC,19,4,0.5,0.5,3.0,726.54
82,656,41,SOEC,20,4,2.0,2.0,3.0,721.96
82,656,41,SOEC,21,4,3.5,3.5,3.0,721.84
82,656,41,SOEC,22,4,0.5,0.5,3.3,725.41
82,656,41,SOEC,23,4,2.0,2.0,3.3,730.73
82,656,41,SOEC,24,4,3.5,3.5,3.3,721.77
82,656,41,SOEC,25,5,0.5,0.5,4.0,731.32
82,656,41,SOEC,26,5,2.0,2.0,4.0,732.65
82,656,41,SOEC,27,5,3.5,3.5,4.0,732.64
82,656,41,SOEC,28,5,0.5,0.5,4.3,734.97
82,656,41,SOEC,29,5,2.0,2.0,4.3,738.4
82,656,41,SOEC,30,5,3.5,3.5,4.3,736.18
83,664,41,SOFC,1,1,0.5,0.5,0.0,709.02
83,664,41,SOFC,2,1,2.0,2.0,0.0,708.6
83,664,41,SOFC,3,1,3.5,3.5,0.0,706.77
83,664,41,SOFC,4,1,0.5,0.5,0.3,712.35
83,664,41,SOFC,5,1,2.0,2.0,0.3,711.15
83,664,41,SOFC,6,1,3.5,3.5,0.3,712.19
83,664,41,SOFC,7,2,0.5,0.5,1.0,717.53
83,664,41,SOFC,8,2,2.0,2.0,1.0,720.21
83,664,41,SOFC,9,2,3.5,3.5,1.0,717.19
83,664,41,SOFC,10,2,0.5,0.5,1.3,724.71
83,664,41,SOFC,11,2,2.0,2.0,1.3,723.44
83,664,41,SOFC,12,2,3.5,3.5,1.3,722.86
83,664,41,SOFC,13,3,0.5,0.5,2.0,728.19
83,664,41,SOFC,14,3,2.0,2.0,2.0,729.81
83,664,41,SOFC,15,3,3.5,3.5,2.0,729.68
83,664,41,SOFC,16,3,0.5,0.5,2.3,733.0
83,664,41,SOFC,17,3,2.0,2.0,2.3,736.53
83,664,41,SOFC,18,3,3.5,3.5,2.3,732.66
83,664,41,SOFC,19,4,0.5,0.5,3.0,736.9
83,664,41,SOFC,20,4,2.0,2.0,3.0,739.32
83,664,41,SOFC,21,4,3.5,3.5,3.0,740.99
83,664,41,SOFC,22,4,0.5,0.5,3.3,743.27
83,664,41,SOFC,23,4,2.0,2.0,3.3,740.51
83,664,41,SOFC,24,4,3.5,3.5,3.3,741.08
83,664,41,SOFC,25,5,0.5,0.5,4.0,749.07
83,664,41,SOFC,26,5,2.0,2.0,4.0,753.06
83,664,41,SOFC,27,5,3.5,3.5,4.0,748.18
83,664,41,SOFC,28,5,0.5,0.5,4.3,751.18
83,664,41,SOFC,29,5,2.0,2.0,4.3,750.48
83,664,41,SOFC,30,5,3.5,3.5,4.3,750.9
84,672,42,SOEC,1,1,0.5,0.5,0.0,695.82
84,672,42,SOEC,2,1,2.0,2.0,0.0,694.8
84,672,42,SOEC,3,1,3.5,3.5,0.0,697.22
84,672,42,SOEC,4,1,0.5,0.5,0.3,696.48
84,672,42,SOEC,5,1,2.0,2.0,0.3,700.16
84,672,42,SOEC,6,1,3.5,3.5,0.3,698.61
84,672,42,SOEC,7,2,0.5,0.5,1.0,702.84
84,672,42,SOEC,8,2,2.0,2.0,1.0,702.91
84,672,42,SOEC,9,2,3.5,3.5,1.0,705.67
84,672,42,SOEC,10,2,0.5,0.5,1.3,706.52
84,672,42,SOEC,11,2,2.0,2.0,1.3,709.59
84,672,42,SOEC,12,2,3.5,3.5,1.3,705.3
84,672,42,SOEC,13,3,0.5,0.5,2.0,716.17
84,672,42,SOEC,14,3,2.0,2.0,2.0,711.64
84,672,42,SOEC,15,3,3.5,3.5,2.0,711.83
84,672,42,SOEC,16,3,0.5,0.5,2.3,721.78
84,672,42,SOEC,17,3,2.0,2.0,2.3,716.88
84,672,42,SOEC,18,3,3.5,3.5,2.3,715.01
84,672,42,SOEC,19,4,0.5,0.5,3.0,723.04
84,672,42,SOEC,20,4,2.0,2.0,3.0,723.31
84,672,42,SOEC,21,4,3.5,3.5,3.0,720.44
84,672,42,SOEC,22,4,0.5,0.5,3.3,728.51
84,672,42,SOEC,23,4,2.0,2.0,3.3,726.64
84,672,42,SOEC,24,4,3.5,3.5,3.3,729.51
84,672,42,SOEC,25,5,0.5,0.5,4.0,734.88
84,672,42,SOEC,26,5,2.0,2.0,4.0,733.75
84,672,42,SOEC,27,5,3.5,3.5,4.0,733.17
84,672,42,SOEC,28,5,0.5,0.5,4.3,738.49
84,672,42,SOEC,29,5,2.0,2.0,4.3,738.17
84,672,42,SOEC,30,5,3.5,3.5,4.3,737.06
85,680,42,SOFC,1,1,0.5,0.5,0.0,708.59
85,680,42,SOFC,2,1,2.0,2.0,0.0,708.46
85,680,42,SOFC,3,1,3.5,3.5,0.0,705.06
85,680,42,SOFC,4,1,0.5,0.5,0.3,713.08
85,680,42,SOFC,5,1,2.0,2.0,0.3,711.78
85,680,42,SOFC,6,1,3.5,3.5,0.3,714.31
85,680,42,SOFC,7,2,0.5,0.5,1.0,718.6
85,680,42,SOFC,8,2,2.0,2.0,1.0,718.72
85,680,42,SOFC,9,2,3.5,3.5,1.0,719.67
85,680,42,SOFC,10,2,0.5,0.5,1.3,720.55
85,680,42,SOFC,11,2,2.0,2.0,1.3,719.53
85,680,42,SOFC,12,2,3.5,3.5,1.3,720.99
85,680,42,SOFC,13,3,0.5,0.5,2.0,728.64
85,680,42,SOFC,14,3,2.0,2.0,2.0,727.62
85,680,42,SOFC,15,3,3.5,3.5,2.0,730.07
85,680,42,SOFC,16,3,0.5,0.5,2.3,733.96
85,680,42,SOFC,17,3,2.0,2.0,2.3,729.77
85,680,42,SOFC,18,3,3.5,3.5,2.3,731.66
85,680,42,SOFC,19,4,0.5,0.5,3.0,735.87
85,680,42,SOFC,20,4,2.0,2.0,3.0,737.59
85,680,42,SOFC,21,4,3.5,3.5,3.0,741.32
85,680,42,SOFC,22,4,0.5,0.5,3.3,739.92
85,680,42,SOFC,23,4,2.0,2.0,3.3,743.73
85,680,42,SOFC,24,4,3.5,3.5,3.3,741.92
85,680,42,SOFC,25,5,0.5,0.5,4.0,749.77
85,680,42,SOFC,26,5,2.0,2.0,4.0,748.88
85,680,42,SOFC,27,5,3.5,3.5,4.0,749.36
85,680,42,SOFC,28,5,0.5,0.5,4.3,751.96
85,680,42,SOFC,29,5,2.0,2.0,4.3,755.47
85,680,42,SOFC,30,5,3.5,3.5,4.3,747.5
86,688,43,SOEC,1,1,0.5,0.5,0.0,692.65
86,688,43,SOEC,2,1,2.0,2.0,0.0,695.17
86,688,43,SOEC,3,1,3.5,3.5,0.0,689.62
86,688,43,SOEC,4,1,0.5,0.5,0.3,696.01
86,688,43,SOEC,5,1,2.0,2.0,0.3,697.95
86,688,43,SOEC,6,1,3.5,3.5,0.3,697.38
86,688,43,SOEC,7,2,0.5,0.5,1.0,702.36
86,688,43,SOEC,8,2,2.0,2.0,1.0,703.04
86,688,43,SOEC,9,2,3.5,3.5,1.0,701.05
86,688,43,SOEC,10,2,0.5,0.5,1.3,708.29
86,688,43,SOEC,11,2,2.0,2.0,1.3,708.93
86,688,43,SOEC,12,2,3.5,3.5,1.3,705.96
86,688,43,SOEC,13,3,0.5,0.5,2.0,717.81
86,688,43,SOEC,14,3,2.0,2.0,2.0,714.52
86,688,43,SOEC,15,3,3.5,3.5,2.0,714.04
86,688,43,SOEC,16,3,0.5,0.5,2.3,711.66
86,688,43,SOEC,17,3,2.0,2.0,2.3,716.72
86,688,43,SOEC,18,3,3.5,3.5,2.3,718.96
86,688,43,SOEC,19,4,0.5,0.5,3.0,722.66
86,688,43,SOEC,20,4,2.0,2.0,3.0,723.51
86,688,43,SOEC,21,4,3.5,3.5,3.0,723.23
86,688,43,SOEC,22,4,0.5,0.5,3.3,726.1
86,688,43,SOEC,23,4,2.0,2.0,3.3,725.97
86,688,43,SOEC,24,4,3.5,3.5,3.3,725.62
86,688,43,SOEC,25,5,0.5,0.5,4.0,735.54
86,688,43,SOEC,26,5,2.0,2.0,4.0,733.95
86,688,43,SOEC,27,5,3.5,3.5,4.0,733.15
86,688,43,SOEC,28,5,0.5,0.5,4.3,735.45
86,688,43,SOEC,29,5,2.0,2.0,4.3,740.04
86,688,43,SOEC,30,5,3.5,3.5,4.3,740.26
87,696,43,SOFC,1,1,0.5,0.5,0.0,706.55
87,696,43,SOFC,2,1,2.0,2.0,0.0,708.23
87,696,43,SOFC,3,1,3.5,3.5,0.0,710.96
87,696,43,SOFC,4,1,0.5,0.5,0.3,709.57
87,696,43,SOFC,5,1,2.0,2.0,0.3,714.06
87,696,43,SOFC,6,1,3.5,3.5,0.3,712.32
87,696,43,SOFC,7,2,0.5,0.5,1.0,720.43
87,696,43,SOFC,8,2,2.0,2.0,1.0,723.53
87,696,43,SOFC,9,2,3.5,3.5,1.0,717.98
87,696,43,SOFC,10,2,0.5,0.5,1.3,724.43
87,696,43,SOFC,11,2,2.0,2.0,1.3,722.58
87,696,43,SOFC,12,2,3.5,3.5,1.3,723.7
87,696,43,SOFC,13,3,0.5,0.5,2.0,731.19
87,696,43,SOFC,14,3,2.0,2.0,2.0,729.25
87,696,43,SOFC,15,3,3.5,3.5,2.0,726.62
87,696,43,SOFC,16,3,0.5,0.5,2.3,731.56
87,696,43,SOFC,17,3,2.0,2.0,2.3,733.03
87,696,43,SOFC,18,3,3.5,3.5,2.3,730.74
87,696,43,SOFC,19,4,0.5,0.5,3.0,735.83
87,696,43,SOFC,20,4,2.0,2.0,3.0,739.87
87,696,43,SOFC,21,4,3.5,3.5,3.0,740.49
87,696,43,SOFC,22,4,0.5,0.5,3.3,740.76
87,696,43,SOFC,23,4,2.0,2.0,3.3,739.07
87,696,43,SOFC,24,4,3.5,3.5,3.3,739.99
87,696,43,SOFC,25,5,0.5,0.5,4.0,749.8
87,696,43,SOFC,26,5,2.0,2.0,4.0,751.33
87,696,43,SOFC,27,5,3.5,3.5,4.0,747.99
87,696,43,SOFC,28,5,0.5,0.5,4.3,752.49
87,696,43,SOFC,29,5,2.0,2.0,4.3,751.57
87,696,43,SOFC,30,5,3.5,3.5,4.3,752.5
88,704,44,SOEC,1,1,0.5,0.5,0.0,694.0
88,704,44,SOEC,2,1,2.0,2.0,0.0,692.65
88,704,44,SOEC,3,1,3.5,3.5,0.0,694.61
88,704,44,SOEC,4,1,0.5,0.5,0.3,698.3
88,704,44,SOEC,5,1,2.0,2.0,0.3,699.83
88,704,44,SOEC,6,1,3.5,3.5,0.3,696.8
88,704,44,SOEC,7,2,0.5,0.5,1.0,709.24
88,704,44,SOEC,8,2,2.0,2.0,1.0,704.08
88,704,44,SOEC,9,2,3.5,3.5,1.0,706.88
88,704,44,SOEC,10,2,0.5,0.5,1.3,704.3
88,704,44,SOEC,11,2,2.0,2.0,1.3,707.06
88,704,44,SOEC,12,2,3.5,3.5,1.3,704.59
88,704,44,SOEC,13,3,0.5,0.5,2.0,713.62
88,704,44,SOEC,14,3,2.0,2.0,2.0,715.97
88,704,44,SOEC,15,3,3.5,3.5,2.0,714.13
88,704,44,SOEC,16,3,0.5,0.5,2.3,718.64
88,704,44,SOEC,17,3,2.0,2.0,2.3,716.65
88,704,44,SOEC,18,3,3.5,3.5,2.3,720.41
88,704,44,SOEC,19,4,0.5,0.5,3.0,727.25
88,704,44,SOEC,20,4,2.0,2.0,3.0,729.39
88,704,44,SOEC,21,4,3.5,3.5,3.0,721.47
88,704,44,SOEC,22,4,0.5,0.5,3.3,726.59
88,704,44,SOEC,23,4,2.0,2.0,3.3,727.56
88,704,44,SOEC,24,4,3.5,3.5,3.3,725.41
88,704,44,SOEC,25,5,0.5,0.5,4.0,732.37
88,704,44,SOEC,26,5,2.0,2.0,4.0,734.17
88,704,44,SOEC,27,5,3.5,3.5,4.0,733.17
88,704,44,SOEC,28,5,0.5,0.5,4.3,737.1
88,704,44,SOEC,29,5,2.0,2.0,4.3,740.47
88,704,44,SOEC,30,5,3.5,3.5,4.3,735.82
89,712,44,SOFC,1,1,0.5,0.5,0.0,710.21
89,712,44,SOFC,2,1,2.0,2.0,0.0,709.26
89,712,44,SOFC,3,1,3.5,3.5,0.0,707.59
89,712,44,SOFC,4,1,0.5,0.5,0.3,713.68
89,712,44,SOFC,5,1,2.0,2.0,0.3,711.43
89,712,44,SOFC,6,1,3.5,3.5,0.3,710.3
89,712,44,SOFC,7,2,0.5,0.5,1.0,720.6
89,712,44,SOFC,8,2,2.0,2.0,1.0,720.61
89,712,44,SOFC,9,2,3.5,3.5,1.0,716.51
89,712,44,SOFC,10,2,0.5,0.5,1.3,722.57
89,712,44,SOFC,11,2,2.0,2.0,1.3,720.58
89,712,44,SOFC,12,2,3.5,3.5,1.3,721.53
89,712,44,SOFC,13,3,0.5,0.5,2.0,729.23
89,712,44,SOFC,14,3,2.0,2.0,2.0,725.39
89,712,44,SOFC,15,3,3.5,3.5,2.0,726.6
89,712,44,SOFC,16,3,0.5,0.5,2.3,730.6
89,712,44,SOFC,17,3,2.0,2.0,2.3,731.51
89,712,44,SOFC,18,3,3.5,3.5,2.3,734.05
89,712,44,SOFC,19,4,0.5,0.5,3.0,741.2
89,712,44,SOFC,20,4,2.0,2.0,3.0,739.25
89,712,44,SOFC,21,4,3.5,3.5,3.0,740.75
89,712,44,SOFC,22,4,0.5,0.5,3.3,744.08
89,712,44,SOFC,23,4,2.0,2.0,3.3,745.02
89,712,44,SOFC,24,4,3.5,3.5,3.3,740.29
89,712,44,SOFC,25,5,0.5,0.5,4.0,752.43
89,712,44,SOFC,26,5,2.0,2.0,4.0,751.32
89,712,44,SOFC,27,5,3.5,3.5,4.0,748.17
89,712,44,SOFC,28,5,0.5,0.5,4.3,755.35
