building_id,timestamp,co2_ppm,tvoc_ppb,pm25_ugm3,temperature_c,humidity_percent,air_quality_index
B_0068,2020-03-13,1005.3,127.3,3.1,22.6,48.9,321.2
B_0069,2020-03-13,831.3,240.9,3.5,20.2,53.3,335.3
B_0070,2020-03-13,828.6,70.0,3.8,22.7,70.0,249.8
B_0071,2020-03-13,832.9,42.5,5.4,24.2,44.7,240.2
B_0072,2020-03-13,672.4,46.9,50.0,21.2,60.9,291.5
B_0073,2020-03-13,715.1,8.3,17.1,23.2,62.2,217.0
B_0074,2020-03-13,875.0,37.0,16.0,21.7,50.1,269.3
B_0075,2020-03-13,531.8,31.8,1.0,18.0,70.0,150.8
B_0076,2020-03-13,790.5,81.5,13.8,20.1,66.7,266.0
B_0077,2020-03-13,1010.6,43.8,5.5,23.0,54.8,285.5
B_0078,2020-03-13,1239.1,29.7,10.9,19.6,52.4,346.5
B_0079,2020-03-13,1047.5,100.8,10.9,18.0,38.7,334.0
B_0080,2020-03-13,412.0,60.3,8.2,23.1,55.0,149.5
B_0081,2020-03-13,653.8,65.9,16.2,20.8,51.9,228.9
B_0082,2020-03-13,478.9,61.1,1.3,23.6,54.2,152.9
B_0083,2020-03-13,759.1,175.8,22.9,23.4,39.4,323.5
B_0084,2020-03-13,1037.3,33.8,2.3,20.2,45.0,280.8
B_0085,2020-03-13,616.1,84.0,3.7,24.0,55.9,203.4
B_0086,2020-03-13,532.3,13.6,1.1,22.2,45.8,142.1
B_0087,2020-03-13,933.7,14.4,0.6,21.7,55.7,241.8
B_0088,2020-03-13,1098.0,18.2,9.4,18.9,33.9,302.4
B_0089,2020-03-13,894.2,63.2,11.5,21.7,38.9,278.1
B_0090,2020-03-13,929.7,63.7,7.2,22.3,48.6,278.7
B_0091,2020-03-13,857.0,210.4,1.8,23.3,35.9,323.0
B_0092,2020-03-13,862.6,42.7,9.6,21.0,49.4,256.2
B_0093,2020-03-13,1024.1,2.5,5.1,25.2,31.7,267.6
B_0094,2020-03-13,989.3,138.7,6.6,19.4,41.1,329.9
B_0095,2020-03-13,863.0,97.0,28.1,21.7,50.7,320.5
B_0096,2020-03-13,754.4,186.0,4.1,22.0,56.8,289.7
B_0097,2020-03-13,760.3,20.5,8.1,22.4,52.9,216.5
B_0098,2020-03-13,400.0,24.9,35.1,24.5,60.2,182.6
B_0099,2020-03-13,743.0,91.2,4.9,19.7,44.8,241.1
B_0100,2020-03-13,1371.8,0.1,29.7,20.8,42.4,402.3
B_0001,2020-03-14,895.0,7.0,8.0,21.3,47.4,243.3
B_0002,2020-03-14,1006.5,4.3,11.4,25.0,34.1,276.6
B_0003,2020-03-14,1117.2,76.4,0.3,23.2,54.6,318.0
B_0004,2020-03-14,1105.3,33.9,20.5,22.7,62.8,334.2
B_0005,2020-03-14,817.1,228.9,14.2,25.7,45.6,347.2
B_0006,2020-03-14,1033.7,25.4,12.4,22.6,39.4,295.9
B_0007,2020-03-14,740.7,16.5,9.4,23.4,51.8,212.1
B_0008,2020-03-14,1107.7,0.6,16.6,19.5,61.3,310.3
B_0009,2020-03-14,956.3,3.8,4.4,20.4,67.4,249.8
B_0010,2020-03-14,860.0,111.6,12.2,22.0,45.3,295.1
B_0011,2020-03-14,780.4,117.6,14.1,20.9,47.4,282.2
B_0012,2020-03-14,904.3,103.4,1.1,24.0,38.1,280.0
B_0013,2020-03-14,882.8,30.4,15.2,22.2,52.8,266.3
B_0014,2020-03-14,561.1,58.6,19.2,21.1,39.2,207.9
B_0015,2020-03-14,586.2,1.4,2.6,20.6,38.2,152.4
B_0016,2020-03-14,821.9,125.7,16.8,22.4,48.8,302.0
B_0017,2020-03-14,923.8,31.9,8.5,23.1,60.6,263.9
B_0018,2020-03-14,984.9,130.2,1.8,23.1,58.3,315.0
B_0019,2020-03-14,759.7,59.6,4.7,23.5,41.7,229.0
B_0020,2020-03-14,505.2,37.1,15.2,20.1,30.0,175.3
B_0021,2020-03-14,956.9,123.8,1.6,20.5,35.3,304.4
B_0022,2020-03-14,797.5,5.5,10.2,19.2,48.0,222.5
B_0023,2020-03-14,916.5,173.1,10.6,22.0,53.7,336.9
B_0024,2020-03-14,676.5,75.2,2.4,25.5,59.0,211.5
B_0025,2020-03-14,703.1,75.9,7.0,20.5,30.1,227.8
B_0026,2020-03-14,655.5,37.6,8.7,19.6,61.4,200.0
B_0027,2020-03-14,1075.3,20.2,6.3,23.4,69.5,291.6
B_0028,2020-03-14,1028.5,172.4,12.3,22.5,53.1,367.9
B_0029,2020-03-14,891.6,101.5,2.2,26.0,51.7,278.0
B_0030,2020-03-14,726.7,13.1,2.4,22.3,53.0,193.1
B_0031,2020-03-14,969.4,9.6,1.0,18.6,44.2,249.2
B_0032,2020-03-14,787.1,0.6,6.1,21.1,30.0,209.2
B_0033,2020-03-14,631.7,20.0,0.3,24.7,56.5,168.6
B_0034,2020-03-14,618.3,18.2,9.3,20.3,68.5,182.2
B_0035,2020-03-14,734.0,28.5,1.3,23.9,47.2,200.3
B_0036,2020-03-14,472.1,29.3,7.1,22.9,47.8,146.9
B_0037,2020-03-14,515.1,9.0,1.9,18.1,44.3,137.0
B_0038,2020-03-14,967.8,25.0,2.2,23.0,45.6,258.8
B_0039,2020-03-14,962.6,167.7,15.1,23.2,63.5,354.7
B_0040,2020-03-14,703.7,74.3,8.2,19.9,49.1,229.4
B_0041,2020-03-14,1053.4,48.2,25.7,21.5,53.1,338.8
B_0042,2020-03-14,890.7,168.9,3.6,22.1,68.2,314.3
B_0043,2020-03-14,821.6,21.7,38.6,18.1,56.4,293.4
B_0044,2020-03-14,902.7,175.6,11.2,21.0,33.6,336.0
B_0045,2020-03-14,753.3,3.2,5.0,22.3,38.4,200.0
B_0046,2020-03-14,1199.7,9.0,4.1,23.0,55.4,312.6
B_0047,2020-03-14,607.0,57.2,16.5,20.3,37.0,213.3
B_0048,2020-03-14,700.4,35.1,1.8,19.8,53.3,196.3
B_0049,2020-03-14,680.6,9.6,1.5,22.6,53.8,177.9
B_0050,2020-03-14,908.7,103.0,4.6,24.6,55.9,287.9
B_0051,2020-03-14,890.2,23.7,28.5,20.1,64.4,291.5
B_0052,2020-03-14,1103.1,36.1,1.4,23.2,38.8,296.6
B_0053,2020-03-14,692.2,21.3,13.6,25.5,62.8,210.9
B_0054,2020-03-14,856.4,7.6,24.6,21.8,61.8,267.1
B_0055,2020-03-14,745.1,6.1,18.2,25.4,43.6,225.7
B_0056,2020-03-14,644.6,95.4,34.4,20.4,65.2,277.6
B_0057,2020-03-14,714.9,303.2,8.2,21.8,50.8,346.7
B_0058,2020-03-14,1272.2,1.8,28.7,22.6,53.1,376.3
B_0059,2020-03-14,906.9,107.8,6.8,24.6,70.0,294.3
B_0060,2020-03-14,867.0,13.0,11.9,20.7,45.2,247.0
B_0061,2020-03-14,808.3,12.8,5.7,25.0,70.0,219.9
B_0062,2020-03-14,674.9,67.5,5.2,20.3,42.8,212.9
B_0063,2020-03-14,741.0,7.1,9.9,20.9,52.1,208.6
B_0064,2020-03-14,567.0,13.0,49.3,18.3,49.1,246.8
B_0065,2020-03-14,736.7,12.7,5.0,20.6,38.7,200.4
B_0066,2020-03-14,883.2,40.4,4.2,23.4,57.6,249.5
B_0067,2020-03-14,1129.0,44.3,4.6,21.2,57.0,313.6
B_0068,2020-03-14,815.4,68.8,8.9,22.8,32.6,256.0
B_0069,2020-03-14,1045.5,26.8,14.6,25.0,58.6,304.0
B_0070,2020-03-14,1161.0,20.5,10.6,23.8,58.7,321.6
B_0071,2020-03-14,872.3,203.9,16.9,21.7,39.5,353.7
B_0072,2020-03-14,1057.6,60.0,0.8,20.1,49.8,296.0
B_0073,2020-03-14,597.6,5.7,27.3,20.1,67.6,206.8
B_0074,2020-03-14,654.8,46.3,11.6,20.7,60.6,210.0
B_0075,2020-03-14,985.6,2.6,13.0,21.4,53.7,273.8
B_0076,2020-03-14,593.3,46.2,0.3,19.6,46.5,172.1
B_0077,2020-03-14,459.0,42.4,8.2,25.4,45.1,152.3
B_0078,2020-03-14,688.5,25.8,30.1,23.8,62.0,245.2
B_0079,2020-03-14,862.8,40.8,11.2,22.7,59.3,258.6
B_0080,2020-03-14,1083.4,83.8,1.4,23.7,42.6,315.5
B_0081,2020-03-14,1115.7,42.4,14.7,18.0,51.3,329.6
B_0082,2020-03-14,650.6,33.5,5.9,24.1,41.1,191.2
B_0083,2020-03-14,1037.7,40.0,50.0,22.2,43.9,379.4
B_0084,2020-03-14,635.4,36.0,10.0,20.7,30.0,196.8
B_0085,2020-03-14,684.1,116.1,3.1,22.4,53.9,235.4
B_0086,2020-03-14,946.5,57.8,31.4,22.5,50.8,328.4
B_0087,2020-03-14,680.6,54.9,10.8,18.7,44.3,219.2
B_0088,2020-03-14,908.5,69.1,3.8,22.8,49.0,269.2
B_0089,2020-03-14,919.0,217.3,15.1,25.4,39.0,368.6
B_0090,2020-03-14,492.1,74.0,9.3,19.2,54.1,178.6
B_0091,2020-03-14,910.4,19.2,0.7,21.5,48.5,238.7
B_0092,2020-03-14,400.0,14.7,1.3,21.2,51.5,109.8
B_0093,2020-03-14,1038.6,2.1,1.4,21.0,41.2,263.5
B_0094,2020-03-14,846.2,106.4,14.1,21.3,37.3,293.0
B_0095,2020-03-14,897.1,36.0,9.2,20.9,63.6,260.8
B_0096,2020-03-14,728.1,51.1,13.5,22.1,55.8,234.6
B_0097,2020-03-14,753.4,21.3,3.8,23.2,64.4,206.6
B_0098,2020-03-14,760.9,15.7,6.2,22.1,59.2,210.5
B_0099,2020-03-14,872.6,71.4,41.0,23.1,42.7,335.8
B_0100,2020-03-14,1055.1,42.1,8.8,22.0,37.8,302.3
B_0001,2020-03-15,557.9,102.0,2.1,21.9,35.5,194.7
B_0002,2020-03-15,635.5,104.1,4.3,23.4,37.7,219.6
B_0003,2020-03-15,869.3,26.1,1.8,22.1,47.5,234.0
B_0004,2020-03-15,601.8,40.2,20.4,18.0,30.0,211.3
B_0005,2020-03-15,686.9,13.5,8.0,22.9,37.2,194.4
B_0006,2020-03-15,816.4,7.9,22.9,19.6,50.0,253.8
B_0007,2020-03-15,798.9,20.6,3.9,21.7,52.3,217.9
B_0008,2020-03-15,1055.6,19.6,1.9,19.7,48.1,277.5
B_0009,2020-03-15,755.2,0.6,4.1,21.6,30.0,197.4
B_0010,2020-03-15,910.2,73.1,3.0,25.6,35.8,270.1
B_0011,2020-03-15,471.2,166.5,12.1,20.3,54.0,225.3
B_0012,2020-03-15,744.6,34.3,3.0,22.5,39.9,209.4
B_0013,2020-03-15,735.7,13.8,12.4,21.4,55.1,215.6
B_0014,2020-03-15,1228.5,177.0,21.9,20.2,70.0,439.5
B_0015,2020-03-15,400.0,35.5,8.1,20.6,65.7,134.0
B_0016,2020-03-15,888.1,2.6,7.6,21.0,41.4,238.4
B_0017,2020-03-15,697.9,43.2,2.2,21.1,54.8,200.5
B_0018,2020-03-15,611.6,47.9,2.1,24.6,49.6,181.1
B_0019,2020-03-15,770.2,85.2,0.7,24.0,48.2,236.6
B_0020,2020-03-15,858.6,7.0,0.9,24.1,56.9,219.9
B_0021,2020-03-15,666.7,2.7,43.5,19.3,59.5,255.0
B_0022,2020-03-15,744.1,8.1,47.3,26.0,43.9,284.7
B_0023,2020-03-15,1089.2,42.0,1.5,19.9,52.9,296.4
B_0024,2020-03-15,578.1,20.8,17.9,18.4,55.0,190.7
B_0025,2020-03-15,775.5,24.9,3.3,21.9,51.2,213.0
B_0026,2020-03-15,898.5,43.0,9.1,24.3,40.1,264.4
B_0027,2020-03-15,580.5,92.5,2.6,21.9,53.6,196.6
B_0028,2020-03-15,1005.9,55.6,24.3,21.1,54.5,327.8
B_0029,2020-03-15,627.4,75.8,2.4,23.6,54.6,199.5
B_0030,2020-03-15,1167.4,16.3,9.9,22.4,52.3,319.8
B_0031,2020-03-15,876.6,24.9,5.7,24.2,32.8,243.0
B_0032,2020-03-15,977.5,38.4,7.8,20.1,35.9,279.1
B_0033,2020-03-15,674.3,77.4,2.0,26.0,52.1,211.3
B_0034,2020-03-15,1169.7,6.7,8.4,24.2,50.3,312.6
B_0035,2020-03-15,848.2,5.4,20.7,22.6,32.3,256.1
B_0036,2020-03-15,890.6,51.7,3.8,25.3,55.1,256.1
B_0037,2020-03-15,663.5,28.1,4.6,18.0,47.0,189.0
B_0038,2020-03-15,801.0,18.5,5.8,19.2,32.5,221.1
B_0039,2020-03-15,788.3,74.6,3.6,24.3,43.7,241.6
B_0040,2020-03-15,788.3,3.8,27.6,21.7,53.3,254.1
B_0041,2020-03-15,650.0,36.7,1.0,22.3,61.3,182.9
B_0042,2020-03-15,574.1,15.9,7.1,24.6,46.0,165.7
B_0043,2020-03-15,910.1,2.0,6.8,21.7,56.9,242.2
B_0044,2020-03-15,483.9,147.7,17.0,26.0,39.1,228.8
B_0045,2020-03-15,621.4,102.1,17.5,19.0,56.1,241.3
B_0046,2020-03-15,677.3,13.2,6.1,22.4,46.3,188.2
B_0047,2020-03-15,907.1,74.8,29.1,23.9,48.5,322.4
B_0048,2020-03-15,725.1,14.2,2.4,24.1,46.7,193.2
B_0049,2020-03-15,714.1,3.1,4.6,23.3,53.8,189.3
B_0050,2020-03-15,968.7,61.8,9.6,26.0,59.1,292.2
B_0051,2020-03-15,1020.1,12.8,9.1,22.2,57.2,279.7
B_0052,2020-03-15,862.7,5.3,0.4,21.2,54.5,219.2
B_0053,2020-03-15,874.0,30.8,5.0,23.7,62.0,243.9
B_0054,2020-03-15,966.9,198.0,18.4,20.2,37.9,377.6
B_0055,2020-03-15,1162.8,87.0,6.2,24.3,30.0,346.5
B_0056,2020-03-15,774.8,6.7,13.1,21.4,54.7,223.2
B_0057,2020-03-15,1056.8,9.0,2.7,22.8,51.7,274.2
B_0058,2020-03-15,579.4,67.0,20.5,21.6,35.4,219.4
B_0059,2020-03-15,1008.5,27.4,3.1,23.1,48.2,272.1
B_0060,2020-03-15,902.5,7.7,0.8,20.8,46.1,231.0
B_0061,2020-03-15,684.0,13.4,1.5,18.3,56.4,180.7
B_0062,2020-03-15,716.9,7.4,0.5,19.4,55.9,184.0
B_0063,2020-03-15,708.2,31.1,6.2,21.7,61.5,204.9
B_0064,2020-03-15,954.1,74.4,4.4,19.1,54.2,284.6
B_0065,2020-03-15,904.5,1.5,0.1,25.9,43.7,227.2
B_0066,2020-03-15,1304.1,4.1,2.8,25.3,57.5,333.7
B_0067,2020-03-15,754.0,49.6,0.1,24.2,42.4,213.5
B_0068,2020-03-15,549.8,12.8,5.7,22.1,58.3,155.3
B_0069,2020-03-15,419.9,168.2,2.2,21.9,69.6,193.4
B_0070,2020-03-15,760.7,46.1,7.6,21.7,48.1,228.3
B_0071,2020-03-15,1139.9,11.5,8.5,22.3,59.6,307.7
B_0072,2020-03-15,999.5,16.2,3.0,22.1,51.2,263.9
B_0073,2020-03-15,824.8,48.6,9.1,22.5,66.2,248.8
B_0074,2020-03-15,989.7,92.8,26.6,21.4,62.6,347.1
B_0075,2020-03-15,1171.0,44.5,3.7,22.6,51.9,322.4
B_0076,2020-03-15,654.6,176.5,2.9,20.3,39.2,257.6
B_0077,2020-03-15,730.1,5.6,2.2,23.8,66.4,189.7
B_0078,2020-03-15,566.7,61.9,3.1,23.0,62.6,178.9
B_0079,2020-03-15,630.9,0.4,13.4,20.5,40.6,184.8
B_0080,2020-03-15,541.7,25.1,15.4,23.0,59.6,178.9
B_0081,2020-03-15,460.0,83.4,8.0,18.0,44.8,172.8
B_0082,2020-03-15,694.6,10.9,18.9,20.9,31.0,217.0
B_0083,2020-03-15,509.6,18.6,6.1,21.2,43.1,148.9
B_0084,2020-03-15,544.1,37.1,22.0,21.7,44.4,198.6
B_0085,2020-03-15,601.1,10.9,6.5,18.3,51.8,168.6
B_0086,2020-03-15,1062.0,150.2,3.2,25.7,70.0,347.1
B_0087,2020-03-15,666.5,15.0,14.6,22.3,51.5,203.3
B_0088,2020-03-15,804.1,3.8,4.6,21.4,46.5,212.1
B_0089,2020-03-15,795.9,44.8,9.6,23.5,33.1,240.6
B_0090,2020-03-15,696.8,76.2,14.7,20.8,46.2,241.8
B_0091,2020-03-15,1161.5,47.3,2.2,20.6,53.6,318.4
B_0092,2020-03-15,859.3,78.1,5.2,20.9,49.1,264.4
B_0093,2020-03-15,747.9,25.1,17.4,22.7,46.6,234.4
B_0094,2020-03-15,967.2,7.9,13.2,22.8,42.2,272.1
B_0095,2020-03-15,748.6,40.2,7.6,23.6,38.8,222.5
B_0096,2020-03-15,929.5,36.4,18.4,19.2,62.7,287.4
B_0097,2020-03-15,1050.5,14.4,6.4,23.1,70.0,282.5
B_0098,2020-03-15,989.6,28.5,5.8,20.7,44.0,273.2
B_0099,2020-03-15,1057.2,31.5,15.7,21.6,55.1,311.4
B_0100,2020-03-15,624.9,42.5,7.0,20.9,30.8,191.6
B_0001,2020-03-16,584.6,13.3,9.2,23.4,43.7,171.3
B_0002,2020-03-16,513.9,194.9,1.7,24.6,65.1,229.3
B_0003,2020-03-16,925.1,7.2,17.6,21.9,53.5,270.1
B_0004,2020-03-16,578.2,38.6,15.3,21.7,39.2,194.5
B_0005,2020-03-16,640.0,15.1,12.8,24.3,30.0,193.3
B_0006,2020-03-16,694.5,89.9,8.2,22.4,46.5,235.0
B_0007,2020-03-16,400.0,125.0,14.9,21.6,31.8,192.4
B_0008,2020-03-16,585.1,1.6,9.4,23.7,46.1,166.0
B_0009,2020-03-16,687.1,190.9,0.9,24.2,40.3,269.0
B_0010,2020-03-16,1185.7,56.3,5.7,21.0,52.4,335.9
B_0011,2020-03-16,842.0,59.8,0.7,18.4,41.1,241.8
B_0012,2020-03-16,544.3,16.9,43.9,21.7,46.4,232.2
B_0013,2020-03-16,1055.2,141.3,4.9,25.8,51.4,344.4
B_0014,2020-03-16,400.0,144.2,6.5,23.7,54.0,185.1
B_0015,2020-03-16,762.6,12.0,3.3,21.1,67.0,203.1
B_0016,2020-03-16,1070.4,8.9,3.7,20.7,60.2,279.4
B_0017,2020-03-16,547.1,4.0,4.7,20.9,54.9,148.2
B_0018,2020-03-16,907.3,6.0,3.0,20.5,51.1,235.9
B_0019,2020-03-16,984.1,0.8,0.7,23.2,57.7,247.9
B_0020,2020-03-16,941.2,47.4,16.2,25.3,46.2,291.3
B_0021,2020-03-16,1159.9,30.3,1.2,23.5,43.7,307.5
B_0022,2020-03-16,880.0,68.7,13.0,18.9,44.9,280.2
B_0023,2020-03-16,537.9,67.8,12.2,21.4,45.4,192.7
B_0024,2020-03-16,936.4,2.1,0.5,22.9,51.0,236.3
B_0025,2020-03-16,732.8,31.8,2.8,21.2,49.8,204.7
B_0026,2020-03-16,607.8,35.6,4.5,22.0,52.6,178.7
B_0027,2020-03-16,840.9,90.1,2.0,22.3,45.9,259.2
B_0028,2020-03-16,783.8,18.5,5.8,20.6,52.8,216.8
B_0029,2020-03-16,843.8,125.5,10.1,26.0,59.0,293.9
B_0030,2020-03-16,772.7,30.3,1.8,20.9,43.0,212.0
B_0031,2020-03-16,860.5,52.9,3.8,22.4,47.0,249.2
B_0032,2020-03-16,793.4,60.2,0.2,21.8,62.0,228.8
B_0033,2020-03-16,762.1,67.0,18.1,20.7,54.6,260.3
B_0034,2020-03-16,814.9,29.9,5.5,22.1,42.9,229.6
B_0035,2020-03-16,660.8,12.6,0.7,21.5,52.7,172.9
B_0036,2020-03-16,796.6,257.8,1.9,23.0,49.7,331.8
B_0037,2020-03-16,662.9,20.4,0.0,19.1,57.9,176.0
B_0038,2020-03-16,797.4,0.7,14.9,20.8,69.2,229.5
B_0039,2020-03-16,853.0,168.7,42.3,24.0,59.1,382.2
B_0040,2020-03-16,862.5,24.9,6.9,21.5,59.5,242.0
B_0041,2020-03-16,663.2,32.9,21.3,19.9,32.4,224.8
B_0042,2020-03-16,469.6,7.7,0.9,22.7,53.5,123.2
B_0043,2020-03-16,1015.0,159.3,12.5,24.9,58.8,358.3
B_0044,2020-03-16,957.1,76.2,12.8,24.7,59.7,303.0
B_0045,2020-03-16,721.7,29.6,8.8,22.9,44.3,212.9
B_0046,2020-03-16,467.2,37.3,15.3,24.6,36.9,166.1
B_0047,2020-03-16,768.8,126.1,7.1,23.5,54.2,269.6
B_0048,2020-03-16,917.3,1.9,19.7,18.0,45.5,269.7
B_0049,2020-03-16,664.3,248.7,4.0,20.6,52.0,298.4
B_0050,2020-03-16,834.8,33.2,20.6,24.9,50.9,266.5
B_0051,2020-03-16,896.3,2.9,0.0,19.8,43.6,225.6
B_0052,2020-03-16,856.1,77.6,2.2,24.5,58.4,257.2
B_0053,2020-03-16,1053.9,26.4,12.5,24.4,42.5,301.8
B_0054,2020-03-16,749.2,392.2,0.3,21.4,40.7,384.0
B_0055,2020-03-16,986.9,15.2,14.0,20.4,38.9,282.4
B_0056,2020-03-16,618.5,42.6,3.9,22.6,70.0,183.7
B_0057,2020-03-16,400.0,104.7,1.8,20.5,70.0,155.9
B_0058,2020-03-16,912.8,150.4,1.7,26.0,51.4,306.8
B_0059,2020-03-16,1155.9,110.5,10.2,22.8,50.2,364.5
B_0060,2020-03-16,1072.2,16.9,16.4,21.7,58.7,309.3
B_0061,2020-03-16,688.6,19.5,10.0,21.9,46.9,201.8
B_0062,2020-03-16,613.3,100.1,15.3,23.8,53.8,233.9
B_0063,2020-03-16,1120.2,1.6,3.3,19.4,55.8,287.4
B_0064,2020-03-16,653.4,42.1,3.5,20.5,65.7,191.4
B_0065,2020-03-16,715.9,52.8,4.9,19.7,57.5,215.2
B_0066,2020-03-16,711.3,6.0,1.5,24.3,49.5,183.9
B_0067,2020-03-16,849.9,85.5,23.5,20.0,63.7,302.3
B_0068,2020-03-16,588.1,52.0,28.9,25.1,55.4,230.8
B_0069,2020-03-16,911.7,0.0,1.2,20.8,47.3,230.3
B_0070,2020-03-16,651.1,1.8,5.6,21.5,46.9,174.8
B_0071,2020-03-16,908.5,17.4,2.9,21.4,33.2,241.7
B_0072,2020-03-16,1481.4,65.3,5.2,23.6,58.6,413.3
B_0073,2020-03-16,887.3,5.0,2.6,20.4,54.8,229.6
B_0074,2020-03-16,804.5,39.6,9.5,22.5,57.2,239.9
B_0075,2020-03-16,843.7,58.5,1.8,20.7,70.0,243.7
B_0076,2020-03-16,1005.5,1.5,12.0,22.6,50.2,276.1
B_0077,2020-03-16,1244.1,57.0,5.6,23.5,58.9,350.7
B_0078,2020-03-16,820.7,47.4,3.7,26.0,49.3,236.4
B_0079,2020-03-16,918.2,16.1,7.1,22.5,47.3,251.8
B_0080,2020-03-16,967.0,4.6,3.4,20.6,51.5,250.8
B_0081,2020-03-16,1094.8,97.1,8.1,22.2,55.9,338.6
B_0082,2020-03-16,1059.5,103.5,18.1,22.0,35.6,352.8
B_0083,2020-03-16,1218.2,115.9,0.3,21.5,57.1,363.1
B_0084,2020-03-16,821.2,126.4,18.7,22.3,61.8,305.9
B_0085,2020-03-16,1086.2,74.1,8.9,23.1,61.8,326.4
B_0086,2020-03-16,693.2,21.8,7.2,22.6,39.0,198.6
B_0087,2020-03-16,414.2,10.7,0.8,21.7,42.6,110.6
B_0088,2020-03-16,825.6,27.8,9.4,26.0,64.3,239.1
B_0089,2020-03-16,712.4,1.1,2.5,21.6,48.7,183.6
B_0090,2020-03-16,1205.4,15.7,9.9,22.0,48.8,329.0
B_0091,2020-03-16,742.2,147.5,14.8,21.8,56.4,288.8
B_0092,2020-03-16,618.6,3.3,5.9,24.7,58.3,168.1
B_0093,2020-03-16,745.0,31.1,13.0,21.3,50.2,227.9
B_0094,2020-03-16,866.9,56.6,12.9,21.9,55.3,270.8
B_0095,2020-03-16,1011.6,123.8,3.0,24.9,42.4,320.8
B_0096,2020-03-16,703.1,74.2,1.7,21.4,51.9,216.2
B_0097,2020-03-16,799.3,83.9,12.5,22.6,62.2,266.7
B_0098,2020-03-16,778.5,152.1,15.9,18.0,48.9,302.4
B_0099,2020-03-16,686.4,98.6,1.0,19.1,49.8,222.8
B_0100,2020-03-16,1084.9,15.1,2.2,18.6,53.8,283.2
B_0001,2020-03-17,1170.9,4.3,6.9,21.1,56.3,308.7
B_0002,2020-03-17,891.2,66.8,6.0,20.5,49.2,268.3
B_0003,2020-03-17,962.5,109.3,9.2,22.2,57.9,313.6
B_0004,2020-03-17,1117.0,218.9,8.0,25.5,70.0,404.6
B_0005,2020-03-17,538.4,41.4,16.0,19.2,55.1,187.2
B_0006,2020-03-17,925.4,126.6,15.1,23.7,46.4,324.9
B_0007,2020-03-17,685.0,54.2,1.8,20.8,50.8,201.9
B_0008,2020-03-17,766.7,5.3,5.1,22.9,53.5,204.5
B_0009,2020-03-17,788.1,15.0,27.8,20.6,41.6,260.2
B_0010,2020-03-17,796.5,45.0,26.2,19.8,62.1,274.1
B_0011,2020-03-17,1076.8,40.4,5.2,24.1,53.4,299.7
B_0012,2020-03-17,923.9,9.7,0.2,21.3,64.3,236.2
B_0013,2020-03-17,935.3,39.1,0.4,22.5,43.9,254.1
B_0014,2020-03-17,650.8,60.5,0.3,18.8,44.6,193.6
B_0015,2020-03-17,992.5,130.2,9.2,22.0,52.3,331.7
B_0016,2020-03-17,758.6,22.3,22.6,22.7,70.0,246.0
B_0017,2020-03-17,904.0,8.1,21.6,24.0,38.9,273.2
B_0018,2020-03-17,480.6,21.1,6.9,21.9,61.3,144.6
B_0019,2020-03-17,811.6,28.7,12.5,24.5,34.4,242.3
B_0020,2020-03-17,915.1,62.9,2.4,23.9,61.1,265.0
B_0021,2020-03-17,872.5,17.7,1.3,21.6,43.3,229.5
B_0022,2020-03-17,680.0,11.6,0.9,21.4,54.1,177.7
B_0023,2020-03-17,958.7,29.1,1.1,24.6,55.1,256.4
B_0024,2020-03-17,787.2,29.6,7.0,22.1,56.4,225.6
B_0025,2020-03-17,504.6,0.4,0.9,19.7,44.2,128.1
B_0026,2020-03-17,755.0,74.8,8.5,20.0,38.6,243.2
B_0027,2020-03-17,703.6,5.6,13.4,24.4,66.3,205.4
B_0028,2020-03-17,1034.9,49.5,13.5,22.5,32.4,310.5
B_0029,2020-03-17,411.3,14.8,11.7,25.0,56.4,133.5
B_0030,2020-03-17,1403.6,76.8,7.9,21.6,30.7,405.2
B_0031,2020-03-17,1039.0,10.8,40.1,21.7,53.7,345.4
B_0032,2020-03-17,568.2,91.9,5.9,22.3,53.0,199.7
B_0033,2020-03-17,679.3,21.0,23.3,20.8,49.3,227.0
B_0034,2020-03-17,664.1,30.7,9.1,18.0,45.1,199.6
B_0035,2020-03-17,587.0,59.9,28.2,20.5,63.5,233.1
B_0036,2020-03-17,681.2,26.7,1.3,19.3,60.9,186.3
B_0037,2020-03-17,768.1,4.0,4.9,20.6,40.6,203.8
B_0038,2020-03-17,605.3,163.9,23.8,20.9,37.2,280.8
B_0039,2020-03-17,659.4,5.3,0.6,19.8,47.6,168.6
B_0040,2020-03-17,672.1,31.1,3.0,18.0,42.1,189.7
B_0041,2020-03-17,785.7,16.6,8.5,22.4,62.7,221.7
B_0042,2020-03-17,896.0,49.4,33.3,19.1,44.0,315.2
B_0043,2020-03-17,808.1,79.0,3.6,21.2,52.5,248.7
B_0044,2020-03-17,793.4,96.6,9.1,23.5,30.0,264.8
B_0045,2020-03-17,1011.8,37.7,9.1,20.1,53.0,290.0
B_0046,2020-03-17,979.3,103.7,4.1,18.9,56.8,304.9
B_0047,2020-03-17,683.7,20.5,6.6,19.8,45.7,194.4
B_0048,2020-03-17,974.5,23.7,4.3,21.8,49.8,264.2
B_0049,2020-03-17,904.3,3.9,16.2,19.7,38.8,260.3
B_0050,2020-03-17,929.2,8.9,4.7,21.4,42.3,246.2
B_0051,2020-03-17,951.1,85.1,7.5,22.1,47.4,295.4
B_0052,2020-03-17,612.1,57.0,3.4,24.1,30.0,188.3
