building_id,timestamp,occupancy_count,occupancy_density_per_m2,activity_level,occupancy_type
B_0048,2020-09-27,22,0.0115,low,commercial
B_0049,2020-09-27,19,0.0129,low,mixed
B_0050,2020-09-27,2,0.0037,low,mixed
B_0051,2020-09-27,3,0.0017,low,commercial
B_0052,2020-09-27,0,0.0,low,mixed
B_0053,2020-09-27,2,0.001,low,mixed
B_0054,2020-09-27,7,0.01,low,mixed
B_0055,2020-09-27,4,0.0057,low,residential
B_0056,2020-09-27,7,0.0043,low,commercial
B_0057,2020-09-27,20,0.0228,low,residential
B_0058,2020-09-27,0,0.0,low,residential
B_0059,2020-09-27,24,0.0258,low,residential
B_0060,2020-09-27,6,0.0048,low,residential
B_0061,2020-09-27,0,0.0,low,mixed
B_0062,2020-09-27,8,0.0136,low,commercial
B_0063,2020-09-27,24,0.0184,low,commercial
B_0064,2020-09-27,46,0.0392,low,mixed
B_0065,2020-09-27,3,0.0037,low,mixed
B_0066,2020-09-27,36,0.041,low,commercial
B_0067,2020-09-27,2,0.0039,low,commercial
B_0068,2020-09-27,0,0.0,low,residential
B_0069,2020-09-27,0,0.0,low,mixed
B_0070,2020-09-27,13,0.0222,low,mixed
B_0071,2020-09-27,0,0.0,low,commercial
B_0072,2020-09-27,22,0.0162,low,mixed
B_0073,2020-09-27,0,0.0,low,commercial
B_0074,2020-09-27,16,0.014,low,mixed
B_0075,2020-09-27,5,0.0054,low,mixed
B_0076,2020-09-27,0,0.0,low,residential
B_0077,2020-09-27,0,0.0,low,commercial
B_0078,2020-09-27,25,0.0145,low,mixed
B_0079,2020-09-27,9,0.0051,low,residential
B_0080,2020-09-27,3,0.004,low,mixed
B_0081,2020-09-27,30,0.015,low,residential
B_0082,2020-09-27,1,0.0014,low,residential
B_0083,2020-09-27,39,0.0252,low,mixed
B_0084,2020-09-27,13,0.0101,low,residential
B_0085,2020-09-27,0,0.0,low,residential
B_0086,2020-09-27,16,0.0105,low,residential
B_0087,2020-09-27,9,0.0048,low,commercial
B_0088,2020-09-27,7,0.0097,low,mixed
B_0089,2020-09-27,2,0.0013,low,residential
B_0090,2020-09-27,14,0.0144,low,commercial
B_0091,2020-09-27,19,0.0216,low,mixed
B_0092,2020-09-27,43,0.0279,low,commercial
B_0093,2020-09-27,19,0.0098,low,residential
B_0094,2020-09-27,6,0.0031,low,commercial
B_0095,2020-09-27,8,0.0053,low,mixed
B_0096,2020-09-27,0,0.0,low,commercial
B_0097,2020-09-27,16,0.0099,low,commercial
B_0098,2020-09-27,25,0.0232,low,commercial
B_0099,2020-09-27,0,0.0,low,commercial
B_0100,2020-09-27,6,0.0036,low,mixed
B_0001,2020-09-28,3,0.0023,low,mixed
B_0002,2020-09-28,12,0.013,low,commercial
B_0003,2020-09-28,9,0.0052,low,commercial
B_0004,2020-09-28,14,0.0169,low,residential
B_0005,2020-09-28,21,0.0265,low,commercial
B_0006,2020-09-28,0,0.0,low,commercial
B_0007,2020-09-28,9,0.0063,low,residential
B_0008,2020-09-28,13,0.0116,low,mixed
B_0009,2020-09-28,3,0.0023,low,residential
B_0010,2020-09-28,0,0.0,low,residential
B_0011,2020-09-28,22,0.0185,low,mixed
B_0012,2020-09-28,7,0.008,low,mixed
B_0013,2020-09-28,0,0.0,low,mixed
B_0014,2020-09-28,15,0.0283,low,residential
B_0015,2020-09-28,10,0.0078,low,residential
B_0016,2020-09-28,0,0.0,low,residential
B_0017,2020-09-28,67,0.0632,medium,mixed
B_0018,2020-09-28,1,0.0006,low,mixed
B_0019,2020-09-28,22,0.0269,low,residential
B_0020,2020-09-28,0,0.0,low,commercial
B_0021,2020-09-28,9,0.0175,low,commercial
B_0022,2020-09-28,22,0.0257,low,commercial
B_0023,2020-09-28,20,0.0248,low,mixed
B_0024,2020-09-28,32,0.055,low,residential
B_0025,2020-09-28,0,0.0,low,commercial
B_0026,2020-09-28,10,0.0078,low,mixed
B_0027,2020-09-28,6,0.0032,low,mixed
B_0028,2020-09-28,9,0.008,low,residential
B_0029,2020-09-28,49,0.0298,low,mixed
B_0030,2020-09-28,39,0.0333,low,commercial
B_0031,2020-09-28,8,0.0156,low,mixed
B_0032,2020-09-28,30,0.016,low,residential
B_0033,2020-09-28,0,0.0,low,residential
B_0034,2020-09-28,11,0.0091,low,commercial
B_0035,2020-09-28,0,0.0,low,mixed
B_0036,2020-09-28,2,0.002,low,residential
B_0037,2020-09-28,8,0.0049,low,commercial
B_0038,2020-09-28,0,0.0,low,residential
B_0039,2020-09-28,44,0.0232,low,residential
B_0040,2020-09-28,13,0.0239,low,residential
B_0041,2020-09-28,8,0.0054,low,commercial
B_0042,2020-09-28,2,0.0025,low,commercial
B_0043,2020-09-28,2,0.0014,low,residential
B_0044,2020-09-28,21,0.0281,low,commercial
B_0045,2020-09-28,3,0.0016,low,commercial
B_0046,2020-09-28,12,0.0225,low,commercial
B_0047,2020-09-28,0,0.0,low,residential
B_0048,2020-09-28,20,0.0191,low,mixed
B_0049,2020-09-28,2,0.0012,low,commercial
B_0050,2020-09-28,5,0.0028,low,commercial
B_0051,2020-09-28,16,0.0094,low,residential
B_0052,2020-09-28,7,0.0059,low,commercial
B_0053,2020-09-28,35,0.0552,low,commercial
B_0054,2020-09-28,7,0.0037,low,residential
B_0055,2020-09-28,27,0.0412,low,commercial
B_0056,2020-09-28,13,0.0091,low,commercial
B_0057,2020-09-28,15,0.03,low,residential
B_0058,2020-09-28,15,0.0184,low,residential
B_0059,2020-09-28,4,0.0021,low,mixed
B_0060,2020-09-28,21,0.0374,low,commercial
B_0061,2020-09-28,5,0.005,low,mixed
B_0062,2020-09-28,5,0.0027,low,residential
B_0063,2020-09-28,4,0.0037,low,commercial
B_0064,2020-09-28,53,0.0531,low,residential
B_0065,2020-09-28,3,0.0021,low,mixed
B_0066,2020-09-28,11,0.0072,low,residential
B_0067,2020-09-28,0,0.0,low,mixed
B_0068,2020-09-28,12,0.0062,low,mixed
B_0069,2020-09-28,13,0.0113,low,mixed
B_0070,2020-09-28,19,0.031,low,mixed
B_0071,2020-09-28,15,0.017,low,residential
B_0072,2020-09-28,31,0.022,low,commercial
B_0073,2020-09-28,38,0.0312,low,commercial
B_0074,2020-09-28,0,0.0,low,residential
B_0075,2020-09-28,0,0.0,low,residential
B_0076,2020-09-28,4,0.0051,low,mixed
B_0077,2020-09-28,55,0.0717,medium,mixed
B_0078,2020-09-28,39,0.0256,low,mixed
B_0079,2020-09-28,0,0.0,low,residential
B_0080,2020-09-28,23,0.015,low,mixed
B_0081,2020-09-28,8,0.0084,low,commercial
B_0082,2020-09-28,34,0.0359,low,commercial
B_0083,2020-09-28,12,0.0118,low,mixed
B_0084,2020-09-28,5,0.0042,low,residential
B_0085,2020-09-28,4,0.0024,low,commercial
B_0086,2020-09-28,17,0.0117,low,mixed
B_0087,2020-09-28,16,0.0128,low,commercial
B_0088,2020-09-28,0,0.0,low,mixed
B_0089,2020-09-28,23,0.0413,low,residential
B_0090,2020-09-28,24,0.0188,low,commercial
B_0091,2020-09-28,9,0.0088,low,commercial
B_0092,2020-09-28,57,0.0369,medium,mixed
B_0093,2020-09-28,33,0.0279,low,mixed
B_0094,2020-09-28,14,0.0251,low,mixed
B_0095,2020-09-28,17,0.0143,low,mixed
B_0096,2020-09-28,14,0.0081,low,residential
B_0097,2020-09-28,15,0.0097,low,residential
B_0098,2020-09-28,30,0.0196,low,residential
B_0099,2020-09-28,13,0.0094,low,commercial
B_0100,2020-09-28,0,0.0,low,mixed
B_0001,2020-09-29,0,0.0,low,mixed
B_0002,2020-09-29,28,0.0403,low,mixed
B_0003,2020-09-29,8,0.004,low,mixed
B_0004,2020-09-29,19,0.0109,low,mixed
B_0005,2020-09-29,0,0.0,low,commercial
B_0006,2020-09-29,50,0.0258,medium,residential
B_0007,2020-09-29,14,0.0111,low,commercial
B_0008,2020-09-29,14,0.0096,low,residential
B_0009,2020-09-29,0,0.0,low,residential
B_0010,2020-09-29,63,0.0328,medium,commercial
B_0011,2020-09-29,17,0.0181,low,residential
B_0012,2020-09-29,10,0.0056,low,residential
B_0013,2020-09-29,6,0.0034,low,residential
B_0014,2020-09-29,5,0.0025,low,commercial
B_0015,2020-09-29,16,0.0094,low,residential
B_0016,2020-09-29,40,0.0388,low,mixed
B_0017,2020-09-29,8,0.0066,low,commercial
B_0018,2020-09-29,18,0.0176,low,commercial
B_0019,2020-09-29,4,0.0048,low,residential
B_0020,2020-09-29,0,0.0,low,mixed
B_0021,2020-09-29,20,0.0127,low,commercial
B_0022,2020-09-29,32,0.0231,low,commercial
B_0023,2020-09-29,0,0.0,low,residential
B_0024,2020-09-29,0,0.0,low,residential
B_0025,2020-09-29,21,0.0105,low,mixed
B_0026,2020-09-29,8,0.0043,low,commercial
B_0027,2020-09-29,44,0.0762,medium,mixed
B_0028,2020-09-29,0,0.0,low,mixed
B_0029,2020-09-29,8,0.0141,low,commercial
B_0030,2020-09-29,2,0.0017,low,mixed
B_0031,2020-09-29,10,0.0065,low,residential
B_0032,2020-09-29,25,0.0161,low,commercial
B_0033,2020-09-29,22,0.0255,low,residential
B_0034,2020-09-29,15,0.0171,low,commercial
B_0035,2020-09-29,13,0.0101,low,residential
B_0036,2020-09-29,8,0.0056,low,mixed
B_0037,2020-09-29,10,0.0133,low,mixed
B_0038,2020-09-29,24,0.0422,low,commercial
B_0039,2020-09-29,9,0.0063,low,mixed
B_0040,2020-09-29,11,0.008,low,residential
B_0041,2020-09-29,17,0.0105,low,residential
B_0042,2020-09-29,39,0.0476,low,residential
B_0043,2020-09-29,25,0.0424,low,commercial
B_0044,2020-09-29,2,0.0011,low,commercial
B_0045,2020-09-29,15,0.0138,low,residential
B_0046,2020-09-29,19,0.0214,low,residential
B_0047,2020-09-29,8,0.0138,low,commercial
B_0048,2020-09-29,1,0.0007,low,commercial
B_0049,2020-09-29,9,0.0082,low,residential
B_0050,2020-09-29,0,0.0,low,residential
B_0051,2020-09-29,36,0.0221,low,mixed
B_0052,2020-09-29,22,0.0198,low,commercial
B_0053,2020-09-29,5,0.0057,low,mixed
B_0054,2020-09-29,50,0.0564,low,residential
B_0055,2020-09-29,15,0.0091,low,mixed
B_0056,2020-09-29,5,0.0072,low,residential
B_0057,2020-09-29,5,0.0026,low,commercial
B_0058,2020-09-29,13,0.0118,low,mixed
B_0059,2020-09-29,0,0.0,low,commercial
B_0060,2020-09-29,2,0.001,low,commercial
B_0061,2020-09-29,16,0.0214,low,residential
B_0062,2020-09-29,5,0.0037,low,residential
B_0063,2020-09-29,11,0.0114,low,mixed
B_0064,2020-09-29,22,0.0228,low,mixed
B_0065,2020-09-29,2,0.0025,low,mixed
B_0066,2020-09-29,51,0.0332,medium,mixed
B_0067,2020-09-29,4,0.003,low,commercial
B_0068,2020-09-29,5,0.0075,low,commercial
B_0069,2020-09-29,40,0.0202,low,residential
B_0070,2020-09-29,18,0.018,low,mixed
B_0071,2020-09-29,23,0.0222,low,commercial
B_0072,2020-09-29,10,0.0051,low,residential
B_0073,2020-09-29,2,0.0014,low,mixed
B_0074,2020-09-29,0,0.0,low,residential
B_0075,2020-09-29,23,0.0127,low,mixed
B_0076,2020-09-29,2,0.0018,low,residential
B_0077,2020-09-29,19,0.0105,low,mixed
B_0078,2020-09-29,12,0.0087,low,residential
B_0079,2020-09-29,14,0.0111,low,mixed
B_0080,2020-09-29,9,0.0058,low,mixed
B_0081,2020-09-29,15,0.0079,low,mixed
B_0082,2020-09-29,28,0.0155,low,residential
B_0083,2020-09-29,0,0.0,low,commercial
B_0084,2020-09-29,10,0.0191,low,residential
B_0085,2020-09-29,62,0.0448,medium,commercial
B_0086,2020-09-29,10,0.0143,low,mixed
B_0087,2020-09-29,20,0.024,low,commercial
B_0088,2020-09-29,29,0.0237,low,mixed
B_0089,2020-09-29,0,0.0,low,commercial
B_0090,2020-09-29,21,0.0139,low,residential
B_0091,2020-09-29,1,0.0007,low,residential
B_0092,2020-09-29,45,0.0817,low,mixed
B_0093,2020-09-29,0,0.0,low,commercial
B_0094,2020-09-29,13,0.013,low,commercial
B_0095,2020-09-29,23,0.0437,low,residential
B_0096,2020-09-29,8,0.0041,low,commercial
B_0097,2020-09-29,19,0.0246,medium,residential
B_0098,2020-09-29,0,0.0,low,commercial
B_0099,2020-09-29,22,0.0126,low,mixed
B_0100,2020-09-29,9,0.0052,low,mixed
B_0001,2020-09-30,13,0.008,low,commercial
B_0002,2020-09-30,3,0.0038,low,mixed
B_0003,2020-09-30,0,0.0,low,commercial
B_0004,2020-09-30,16,0.0169,low,mixed
B_0005,2020-09-30,0,0.0,low,residential
B_0006,2020-09-30,3,0.0021,low,commercial
B_0007,2020-09-30,10,0.0159,low,residential
B_0008,2020-09-30,23,0.0381,low,commercial
B_0009,2020-09-30,5,0.0026,low,commercial
B_0010,2020-09-30,7,0.0044,low,mixed
B_0011,2020-09-30,10,0.0069,low,commercial
B_0012,2020-09-30,0,0.0,low,commercial
B_0013,2020-09-30,15,0.0239,low,residential
B_0014,2020-09-30,1,0.0007,low,mixed
B_0015,2020-09-30,0,0.0,low,residential
B_0016,2020-09-30,5,0.0046,low,residential
B_0017,2020-09-30,0,0.0,low,residential
B_0018,2020-09-30,17,0.0138,low,residential
B_0019,2020-09-30,36,0.0349,low,residential
B_0020,2020-09-30,11,0.0099,low,mixed
B_0021,2020-09-30,25,0.0318,low,commercial
B_0022,2020-09-30,11,0.0078,low,commercial
B_0023,2020-09-30,21,0.0115,low,mixed
B_0024,2020-09-30,0,0.0,low,residential
B_0025,2020-09-30,9,0.0114,low,residential
B_0026,2020-09-30,9,0.0072,low,residential
B_0027,2020-09-30,12,0.0075,low,commercial
B_0028,2020-09-30,33,0.024,low,commercial
B_0029,2020-09-30,6,0.0042,low,commercial
B_0030,2020-09-30,35,0.0385,medium,residential
B_0031,2020-09-30,10,0.0065,low,mixed
B_0032,2020-09-30,18,0.0146,low,commercial
B_0033,2020-09-30,0,0.0,low,mixed
B_0034,2020-09-30,29,0.0154,low,mixed
B_0035,2020-09-30,7,0.0053,low,commercial
B_0036,2020-09-30,15,0.0118,low,commercial
B_0037,2020-09-30,20,0.0106,low,mixed
B_0038,2020-09-30,0,0.0,low,commercial
B_0039,2020-09-30,34,0.0239,low,mixed
B_0040,2020-09-30,5,0.0042,low,commercial
B_0041,2020-09-30,11,0.0096,low,residential
B_0042,2020-09-30,18,0.0108,low,residential
B_0043,2020-09-30,0,0.0,low,commercial
B_0044,2020-09-30,18,0.0289,low,residential
B_0045,2020-09-30,0,0.0,low,commercial
B_0046,2020-09-30,16,0.0197,low,mixed
B_0047,2020-09-30,16,0.0201,low,residential
B_0048,2020-09-30,29,0.0186,low,mixed
B_0049,2020-09-30,10,0.0053,low,residential
B_0050,2020-09-30,0,0.0,low,mixed
B_0051,2020-09-30,2,0.0029,low,residential
B_0052,2020-09-30,24,0.0145,low,mixed
B_0053,2020-09-30,22,0.0249,low,commercial
B_0054,2020-09-30,4,0.0022,low,mixed
B_0055,2020-09-30,3,0.0023,low,mixed
B_0056,2020-09-30,9,0.0073,low,mixed
B_0057,2020-09-30,11,0.0196,low,commercial
B_0058,2020-09-30,11,0.0093,low,residential
B_0059,2020-09-30,0,0.0,low,mixed
B_0060,2020-09-30,34,0.0175,low,commercial
B_0061,2020-09-30,14,0.0073,low,mixed
B_0062,2020-09-30,0,0.0,low,mixed
B_0063,2020-09-30,4,0.003,low,residential
B_0064,2020-09-30,0,0.0,low,residential
B_0065,2020-09-30,22,0.0213,low,mixed
B_0066,2020-09-30,27,0.015,low,mixed
B_0067,2020-09-30,10,0.0084,low,mixed
B_0068,2020-09-30,22,0.0286,low,commercial
B_0069,2020-09-30,29,0.0161,medium,commercial
B_0070,2020-09-30,10,0.0114,low,mixed
B_0071,2020-09-30,18,0.0333,low,commercial
B_0072,2020-09-30,22,0.0128,low,commercial
B_0073,2020-09-30,18,0.0283,low,residential
B_0074,2020-09-30,0,0.0,low,mixed
B_0075,2020-09-30,19,0.0128,low,commercial
B_0076,2020-09-30,0,0.0,low,residential
B_0077,2020-09-30,24,0.0133,low,commercial
B_0078,2020-09-30,2,0.0018,low,residential
B_0079,2020-09-30,10,0.0061,low,mixed
B_0080,2020-09-30,10,0.0053,low,commercial
B_0081,2020-09-30,17,0.011,low,mixed
B_0082,2020-09-30,0,0.0,low,mixed
B_0083,2020-09-30,55,0.0365,low,mixed
B_0084,2020-09-30,10,0.0085,low,mixed
B_0085,2020-09-30,37,0.027,low,mixed
B_0086,2020-09-30,9,0.0098,low,residential
B_0087,2020-09-30,20,0.016,low,residential
B_0088,2020-09-30,10,0.0142,low,residential
B_0089,2020-09-30,13,0.0066,low,mixed
B_0090,2020-09-30,22,0.0345,low,residential
B_0091,2020-09-30,45,0.0319,low,commercial
B_0092,2020-09-30,0,0.0,low,mixed
B_0093,2020-09-30,0,0.0,low,residential
B_0094,2020-09-30,0,0.0,low,mixed
B_0095,2020-09-30,33,0.0264,low,commercial
B_0096,2020-09-30,5,0.0061,low,mixed
B_0097,2020-09-30,0,0.0,low,residential
B_0098,2020-09-30,0,0.0,low,commercial
B_0099,2020-09-30,3,0.0017,low,mixed
B_0100,2020-09-30,15,0.0251,low,residential
B_0001,2020-10-01,14,0.0142,low,commercial
B_0002,2020-10-01,10,0.0101,low,commercial
B_0003,2020-10-01,7,0.0107,low,commercial
B_0004,2020-10-01,5,0.0059,low,residential
B_0005,2020-10-01,6,0.0037,low,residential
B_0006,2020-10-01,5,0.0044,low,mixed
B_0007,2020-10-01,2,0.0021,low,residential
B_0008,2020-10-01,0,0.0,low,commercial
B_0009,2020-10-01,13,0.0149,low,commercial
B_0010,2020-10-01,6,0.003,low,commercial
B_0011,2020-10-01,14,0.0091,low,residential
B_0012,2020-10-01,14,0.0176,low,commercial
B_0013,2020-10-01,5,0.0027,low,commercial
B_0014,2020-10-01,22,0.0385,medium,residential
B_0015,2020-10-01,10,0.017,low,mixed
B_0016,2020-10-01,0,0.0,low,mixed
B_0017,2020-10-01,0,0.0,low,mixed
B_0018,2020-10-01,2,0.0013,low,commercial
B_0019,2020-10-01,7,0.0036,low,residential
B_0020,2020-10-01,3,0.0028,low,residential
B_0021,2020-10-01,0,0.0,low,mixed
B_0022,2020-10-01,0,0.0,low,residential
B_0023,2020-10-01,10,0.007,low,residential
B_0024,2020-10-01,25,0.0254,low,mixed
B_0025,2020-10-01,5,0.0029,low,mixed
B_0026,2020-10-01,11,0.0076,low,commercial
B_0027,2020-10-01,9,0.0115,low,commercial
B_0028,2020-10-01,12,0.0068,low,commercial
B_0029,2020-10-01,0,0.0,low,residential
B_0030,2020-10-01,56,0.0818,low,commercial
B_0031,2020-10-01,19,0.0329,low,mixed
B_0032,2020-10-01,10,0.0059,low,residential
B_0033,2020-10-01,12,0.0106,low,commercial
B_0034,2020-10-01,32,0.0246,low,mixed
B_0035,2020-10-01,29,0.034,low,mixed
B_0036,2020-10-01,14,0.0076,low,commercial
B_0037,2020-10-01,5,0.0082,low,commercial
B_0038,2020-10-01,19,0.0133,low,mixed
B_0039,2020-10-01,2,0.0014,low,residential
B_0040,2020-10-01,3,0.0017,low,commercial
B_0041,2020-10-01,0,0.0,low,mixed
B_0042,2020-10-01,0,0.0,low,mixed
B_0043,2020-10-01,35,0.0332,low,commercial
B_0044,2020-10-01,0,0.0,low,commercial
B_0045,2020-10-01,22,0.018,low,commercial
B_0046,2020-10-01,25,0.0394,low,mixed
B_0047,2020-10-01,18,0.0232,low,commercial
B_0048,2020-10-01,0,0.0,low,mixed
B_0049,2020-10-01,17,0.0154,low,mixed
B_0050,2020-10-01,18,0.0104,low,commercial
B_0051,2020-10-01,52,0.0438,low,residential
B_0052,2020-10-01,1,0.0005,low,mixed
B_0053,2020-10-01,18,0.0139,low,commercial
B_0054,2020-10-01,19,0.0293,low,commercial
B_0055,2020-10-01,10,0.0053,low,commercial
B_0056,2020-10-01,8,0.0041,low,mixed
B_0057,2020-10-01,5,0.003,low,commercial
B_0058,2020-10-01,17,0.0099,low,residential
B_0059,2020-10-01,52,0.0358,medium,residential
B_0060,2020-10-01,0,0.0,low,mixed
B_0061,2020-10-01,16,0.0166,low,residential
B_0062,2020-10-01,26,0.0138,low,mixed
B_0063,2020-10-01,18,0.0099,low,commercial
B_0064,2020-10-01,21,0.0193,low,mixed
B_0065,2020-10-01,1,0.0006,low,residential
B_0066,2020-10-01,11,0.0124,low,commercial
B_0067,2020-10-01,27,0.0163,low,residential
B_0068,2020-10-01,45,0.0478,low,residential
B_0069,2020-10-01,13,0.0088,low,commercial
B_0070,2020-10-01,0,0.0,low,residential
B_0071,2020-10-01,1,0.0009,low,mixed
B_0072,2020-10-01,12,0.013,low,commercial
B_0073,2020-10-01,13,0.0073,low,commercial
B_0074,2020-10-01,10,0.0115,low,residential
B_0075,2020-10-01,21,0.0106,low,mixed
B_0076,2020-10-01,0,0.0,low,mixed
B_0077,2020-10-01,22,0.0195,low,mixed
B_0078,2020-10-01,8,0.0063,low,mixed
B_0079,2020-10-01,0,0.0,low,mixed
B_0080,2020-10-01,7,0.0039,low,mixed
B_0081,2020-10-01,1,0.0013,low,commercial
B_0082,2020-10-01,0,0.0,low,mixed
B_0083,2020-10-01,12,0.0202,low,mixed
B_0084,2020-10-01,1,0.0008,low,residential
B_0085,2020-10-01,2,0.0017,low,mixed
B_0086,2020-10-01,0,0.0,low,mixed
B_0087,2020-10-01,2,0.0016,low,commercial
B_0088,2020-10-01,0,0.0,low,residential
B_0089,2020-10-01,0,0.0,low,mixed
B_0090,2020-10-01,2,0.0024,low,residential
B_0091,2020-10-01,16,0.017,low,commercial
B_0092,2020-10-01,34,0.0201,low,commercial
B_0093,2020-10-01,10,0.0081,low,residential
B_0094,2020-10-01,28,0.0328,low,residential
B_0095,2020-10-01,38,0.0201,low,mixed
B_0096,2020-10-01,16,0.0305,low,residential
B_0097,2020-10-01,30,0.0176,low,commercial
B_0098,2020-10-01,7,0.0045,low,mixed
B_0099,2020-10-01,23,0.0157,low,commercial
B_0100,2020-10-01,7,0.0054,low,residential
B_0001,2020-10-02,7,0.0128,low,mixed
B_0002,2020-10-02,40,0.0218,low,commercial
B_0003,2020-10-02,11,0.0163,low,commercial
B_0004,2020-10-02,12,0.0104,low,residential
B_0005,2020-10-02,8,0.0054,low,mixed
B_0006,2020-10-02,4,0.0023,low,residential
B_0007,2020-10-02,13,0.0073,low,mixed
B_0008,2020-10-02,11,0.0073,low,commercial
B_0009,2020-10-02,26,0.0276,low,mixed
B_0010,2020-10-02,11,0.0126,low,residential
B_0011,2020-10-02,14,0.0231,low,residential
B_0012,2020-10-02,34,0.0173,low,mixed
B_0013,2020-10-02,20,0.0214,low,residential
B_0014,2020-10-02,0,0.0,low,residential
B_0015,2020-10-02,17,0.0328,low,commercial
B_0016,2020-10-02,24,0.0337,low,mixed
B_0017,2020-10-02,0,0.0,low,mixed
B_0018,2020-10-02,9,0.0046,low,residential
B_0019,2020-10-02,17,0.0089,low,residential
B_0020,2020-10-02,7,0.0048,low,mixed
B_0021,2020-10-02,6,0.0041,low,residential
B_0022,2020-10-02,7,0.011,low,residential
B_0023,2020-10-02,0,0.0,low,commercial
B_0024,2020-10-02,11,0.0149,low,mixed
B_0025,2020-10-02,36,0.0569,low,mixed
B_0026,2020-10-02,16,0.0126,low,mixed
B_0027,2020-10-02,0,0.0,low,mixed
B_0028,2020-10-02,32,0.0202,low,residential
B_0029,2020-10-02,19,0.0109,low,mixed
B_0030,2020-10-02,1,0.0007,low,mixed
B_0031,2020-10-02,0,0.0,low,commercial
B_0032,2020-10-02,28,0.0418,low,residential
B_0033,2020-10-02,16,0.013,low,residential
B_0034,2020-10-02,22,0.0226,low,commercial
B_0035,2020-10-02,26,0.0134,low,residential
B_0036,2020-10-02,7,0.0053,low,commercial
B_0037,2020-10-02,0,0.0,low,residential
B_0038,2020-10-02,19,0.0159,low,mixed
B_0039,2020-10-02,13,0.0116,low,mixed
B_0040,2020-10-02,15,0.016,low,mixed
B_0041,2020-10-02,19,0.0099,low,commercial
B_0042,2020-10-02,7,0.004,low,commercial
B_0043,2020-10-02,12,0.0065,low,residential
B_0044,2020-10-02,12,0.0061,low,commercial
B_0045,2020-10-02,6,0.007,low,commercial
B_0046,2020-10-02,10,0.0101,low,commercial
B_0047,2020-10-02,7,0.0044,low,residential
B_0048,2020-10-02,11,0.021,low,commercial
B_0049,2020-10-02,16,0.0151,low,commercial
B_0050,2020-10-02,39,0.0198,low,mixed
B_0051,2020-10-02,14,0.0127,low,mixed
B_0052,2020-10-02,16,0.0112,low,mixed
B_0053,2020-10-02,18,0.0097,low,mixed
B_0054,2020-10-02,0,0.0,low,mixed
B_0055,2020-10-02,1,0.0006,low,mixed
B_0056,2020-10-02,24,0.0131,low,mixed
B_0057,2020-10-02,0,0.0,low,residential
B_0058,2020-10-02,9,0.0065,low,commercial
B_0059,2020-10-02,4,0.0024,low,residential
B_0060,2020-10-02,0,0.0,low,mixed
B_0061,2020-10-02,10,0.0099,low,residential
B_0062,2020-10-02,15,0.0185,low,commercial
B_0063,2020-10-02,10,0.0077,low,mixed
B_0064,2020-10-02,17,0.0202,low,mixed
B_0065,2020-10-02,4,0.0056,low,commercial
B_0066,2020-10-02,0,0.0,low,residential
B_0067,2020-10-02,28,0.0471,low,commercial
B_0068,2020-10-02,0,0.0,low,residential
B_0069,2020-10-02,0,0.0,low,mixed
B_0070,2020-10-02,28,0.0171,low,residential
B_0071,2020-10-02,47,0.0795,low,residential
B_0072,2020-10-02,26,0.0166,low,mixed
B_0073,2020-10-02,14,0.0111,low,mixed
B_0074,2020-10-02,7,0.0131,low,commercial
B_0075,2020-10-02,3,0.0041,low,mixed
B_0076,2020-10-02,7,0.0048,low,residential
B_0077,2020-10-02,0,0.0,low,commercial
B_0078,2020-10-02,24,0.0357,low,mixed
B_0079,2020-10-02,0,0.0,low,mixed
B_0080,2020-10-02,0,0.0,low,residential
B_0081,2020-10-02,2,0.0011,low,mixed
B_0082,2020-10-02,34,0.027,low,residential
B_0083,2020-10-02,2,0.0013,low,residential
B_0084,2020-10-02,11,0.0119,low,commercial
B_0085,2020-10-02,0,0.0,low,mixed
