building_id,timestamp,outdoor_temp_c,outdoor_humidity_percent,wind_speed_ms,wind_direction_deg,solar_irradiance_wm2,precipitation_mm,atmospheric_pressure_hpa
B_0006,2021-01-08,-7.3,49.9,3.9,124.5,250.3,4.0,1005.7
B_0007,2021-01-08,7.1,39.3,1.2,336.3,261.1,1.0,1016.7
B_0008,2021-01-08,-8.4,54.4,0.2,309.7,285.6,0.8,1019.9
B_0009,2021-01-08,-5.9,69.2,8.0,71.3,318.4,3.1,979.8
B_0010,2021-01-08,1.2,58.9,0.4,79.4,168.6,0.7,1017.3
B_0011,2021-01-08,-17.0,38.3,0.4,197.9,283.2,0.2,1026.9
B_0012,2021-01-08,-1.4,37.0,1.3,236.8,165.6,2.0,1018.8
B_0013,2021-01-08,-9.2,47.5,0.2,142.1,230.6,0.9,1014.4
B_0014,2021-01-08,-1.9,81.9,2.7,201.2,93.9,0.1,1024.6
B_0015,2021-01-08,-5.6,79.1,2.0,94.4,42.7,0.7,1031.2
B_0016,2021-01-08,-7.1,46.9,2.8,14.4,193.6,1.3,1021.8
B_0017,2021-01-08,-5.8,61.4,6.0,316.3,148.5,0.2,1034.3
B_0018,2021-01-08,-0.3,43.2,6.2,255.3,132.1,2.9,1001.9
B_0019,2021-01-08,-10.9,64.2,1.1,302.4,185.9,3.2,986.1
B_0020,2021-01-08,-6.8,45.2,0.0,291.5,199.4,1.3,1002.3
B_0021,2021-01-08,-8.3,67.2,1.2,214.2,198.1,1.0,984.4
B_0022,2021-01-08,-13.0,50.6,1.9,278.3,101.6,1.0,1017.4
B_0023,2021-01-08,3.1,51.5,1.2,218.4,250.6,1.7,961.7
B_0024,2021-01-08,-6.0,63.7,2.5,274.6,265.2,3.3,973.5
B_0025,2021-01-08,-11.5,67.2,0.1,320.6,206.7,1.2,1002.1
B_0026,2021-01-08,-9.0,85.1,2.8,65.9,224.3,1.9,980.9
B_0027,2021-01-08,-5.1,69.4,2.1,90.4,346.5,1.0,982.9
B_0028,2021-01-08,5.3,37.1,0.7,152.3,446.8,7.7,1002.0
B_0029,2021-01-08,-4.9,46.0,2.3,17.8,250.1,1.2,1015.3
B_0030,2021-01-08,-3.1,70.0,3.4,232.9,178.1,3.2,993.6
B_0031,2021-01-08,-4.0,59.5,2.1,47.4,86.1,3.0,1028.2
B_0032,2021-01-08,10.4,37.0,4.4,230.8,352.2,0.2,1036.6
B_0033,2021-01-08,-5.7,60.9,14.2,247.1,26.2,2.4,987.7
B_0034,2021-01-08,-4.4,90.0,9.0,58.1,103.5,0.2,1035.1
B_0035,2021-01-08,1.3,48.0,1.1,208.5,214.3,0.6,1005.0
B_0036,2021-01-08,-2.3,49.8,0.2,93.8,79.0,4.8,1019.5
B_0037,2021-01-08,-3.8,67.0,5.7,337.9,107.9,0.4,975.0
B_0038,2021-01-08,-4.4,65.9,0.1,167.2,67.5,3.7,1009.8
B_0039,2021-01-08,-9.3,40.3,3.1,26.7,114.5,2.4,961.8
B_0040,2021-01-08,-8.7,53.0,9.9,16.0,165.9,3.9,1050.0
B_0041,2021-01-08,-3.4,48.1,1.3,11.4,135.5,1.3,997.8
B_0042,2021-01-08,-4.7,57.7,0.4,149.8,227.9,1.8,966.9
B_0043,2021-01-08,-5.9,51.5,5.1,161.7,226.0,2.7,1015.8
B_0044,2021-01-08,7.8,53.5,4.3,98.7,307.8,1.5,1006.7
B_0045,2021-01-08,-4.7,54.8,0.7,152.8,220.8,0.1,1033.8
B_0046,2021-01-08,-12.4,41.5,11.9,169.4,158.4,1.2,1009.3
B_0047,2021-01-08,-4.4,77.8,0.8,64.5,270.0,1.2,997.3
B_0048,2021-01-08,-15.2,71.3,3.3,21.0,269.6,2.2,976.1
B_0049,2021-01-08,-6.5,43.8,0.5,240.9,86.1,1.3,1009.6
B_0050,2021-01-08,-10.1,40.2,3.7,23.6,309.6,2.2,995.0
B_0051,2021-01-08,-14.9,42.8,1.4,19.1,113.1,2.5,1004.9
B_0052,2021-01-08,-16.1,62.8,12.5,22.4,307.3,2.0,1011.0
B_0053,2021-01-08,-2.4,34.9,0.5,335.6,274.3,0.7,1011.8
B_0054,2021-01-08,-1.6,72.1,4.1,68.5,264.9,1.2,979.6
B_0055,2021-01-08,0.6,45.0,2.2,276.5,172.2,1.4,978.7
B_0056,2021-01-08,-2.0,72.3,0.2,271.3,58.6,3.0,1010.4
B_0057,2021-01-08,1.8,54.2,2.5,179.7,82.1,5.8,1007.4
B_0058,2021-01-08,-7.0,51.7,0.1,214.0,111.0,1.8,1022.8
B_0059,2021-01-08,-1.2,51.2,5.7,47.1,252.8,0.3,1013.6
B_0060,2021-01-08,-10.7,52.3,1.1,81.0,244.6,2.3,1032.5
B_0061,2021-01-08,-3.9,77.7,3.6,264.6,307.0,0.1,1027.5
B_0062,2021-01-08,1.0,42.3,7.4,299.9,152.5,0.9,1019.2
B_0063,2021-01-08,-1.6,49.5,0.1,179.2,66.8,2.0,1003.3
B_0064,2021-01-08,-8.0,59.6,0.3,317.1,41.7,0.7,995.1
B_0065,2021-01-08,-11.8,48.8,0.1,286.2,311.2,2.3,1031.5
B_0066,2021-01-08,1.7,50.4,2.6,57.1,212.4,1.2,1004.0
B_0067,2021-01-08,2.2,65.6,3.7,185.0,374.3,2.9,1032.3
B_0068,2021-01-08,-3.8,47.6,2.6,126.6,156.3,0.2,1001.5
B_0069,2021-01-08,-1.7,71.6,1.3,52.6,273.2,0.9,1047.8
B_0070,2021-01-08,-0.7,70.0,3.9,237.7,72.8,2.6,1040.7
B_0071,2021-01-08,-8.0,76.1,0.6,240.8,0.0,1.5,1019.8
B_0072,2021-01-08,6.1,66.5,1.3,326.5,330.0,1.5,971.3
B_0073,2021-01-08,-7.5,87.0,0.3,203.4,135.0,0.9,996.7
B_0074,2021-01-08,-6.6,49.3,1.7,49.7,158.4,1.2,995.9
B_0075,2021-01-08,-4.0,61.6,3.9,218.2,364.8,0.2,1043.2
B_0076,2021-01-08,-8.1,47.8,1.9,253.3,258.5,2.1,1036.9
B_0077,2021-01-08,-0.5,68.9,8.8,207.8,203.9,2.5,988.8
B_0078,2021-01-08,-1.5,61.2,0.1,94.4,231.0,0.2,1007.4
B_0079,2021-01-08,-5.5,55.9,1.4,13.5,279.5,3.5,1012.7
B_0080,2021-01-08,-12.4,70.3,3.9,222.4,170.0,0.9,1014.8
B_0081,2021-01-08,-1.4,65.8,8.2,261.4,131.4,0.5,1009.9
B_0082,2021-01-08,-3.0,51.9,0.1,335.4,33.1,2.4,962.0
B_0083,2021-01-08,3.3,60.7,2.8,219.4,219.4,0.5,1026.1
B_0084,2021-01-08,6.6,59.1,1.7,135.2,40.5,0.2,1010.7
B_0085,2021-01-08,-5.7,49.1,3.7,356.2,39.7,2.9,1015.0
B_0086,2021-01-08,-2.4,30.0,0.3,139.4,212.8,2.3,1008.1
B_0087,2021-01-08,-9.6,71.3,6.7,131.1,281.8,1.5,1031.1
B_0088,2021-01-08,-4.1,39.9,1.4,17.9,141.5,3.4,1022.6
B_0089,2021-01-08,-14.6,70.1,3.4,149.0,124.0,4.0,994.3
B_0090,2021-01-08,-6.5,56.4,0.8,126.2,216.6,1.0,1026.8
B_0091,2021-01-08,-7.2,51.5,7.1,341.4,41.2,4.4,1008.5
B_0092,2021-01-08,-2.4,54.4,0.3,321.6,234.2,2.9,993.7
B_0093,2021-01-08,2.3,69.5,1.1,135.1,0.0,2.6,1026.4
B_0094,2021-01-08,0.1,73.8,0.0,334.0,134.1,2.9,1030.4
B_0095,2021-01-08,-3.8,41.9,0.3,28.9,244.7,3.2,985.0
B_0096,2021-01-08,-10.9,30.0,5.2,115.5,100.9,4.2,1009.2
B_0097,2021-01-08,-4.0,61.3,3.4,69.9,151.6,0.6,1019.7
B_0098,2021-01-08,-15.6,57.2,9.1,296.3,77.0,0.2,1024.6
B_0099,2021-01-08,-1.1,68.6,1.9,294.6,138.3,1.9,998.3
B_0100,2021-01-08,-16.1,69.7,0.7,350.9,145.7,2.3,1030.8
B_0001,2021-01-09,7.1,85.4,0.6,10.8,89.4,1.7,995.1
B_0002,2021-01-09,-8.7,57.3,3.1,323.7,29.7,0.0,1003.2
B_0003,2021-01-09,-4.0,59.8,1.0,222.4,107.7,0.0,1045.5
B_0004,2021-01-09,-2.7,60.5,9.4,152.5,30.5,1.2,1003.0
B_0005,2021-01-09,-6.1,52.3,2.2,187.5,57.7,3.4,1024.2
B_0006,2021-01-09,-2.9,85.6,10.5,74.7,129.4,0.7,1036.1
B_0007,2021-01-09,-7.0,66.8,1.3,175.3,382.9,0.6,981.6
B_0008,2021-01-09,-10.2,56.5,12.4,177.0,196.7,0.4,1015.9
B_0009,2021-01-09,-6.1,50.6,6.5,82.1,239.9,0.6,1006.4
B_0010,2021-01-09,1.2,71.6,3.5,195.0,188.5,0.6,1007.7
B_0011,2021-01-09,-4.5,85.3,2.3,349.1,255.5,2.0,996.6
B_0012,2021-01-09,-6.3,43.8,0.7,276.9,148.3,0.1,1031.1
B_0013,2021-01-09,-5.4,54.1,2.8,304.3,318.2,0.9,985.0
B_0014,2021-01-09,-1.5,66.4,4.7,208.6,301.6,3.7,1029.8
B_0015,2021-01-09,-5.0,57.5,1.6,242.8,245.3,2.3,1039.6
B_0016,2021-01-09,-0.8,30.0,1.3,330.7,192.2,4.4,970.1
B_0017,2021-01-09,-0.2,44.5,1.1,66.3,173.3,3.2,1022.2
B_0018,2021-01-09,-5.6,40.8,8.9,46.9,0.0,1.2,1014.1
B_0019,2021-01-09,-5.8,60.3,0.2,202.1,414.3,2.1,986.6
B_0020,2021-01-09,-11.9,59.8,6.0,139.9,192.8,1.6,1032.4
B_0021,2021-01-09,-12.8,52.5,1.0,180.2,80.5,2.7,1010.1
B_0022,2021-01-09,-6.9,67.6,1.7,336.8,146.9,3.5,991.7
B_0023,2021-01-09,-2.0,52.8,4.2,151.6,283.5,1.2,1018.5
B_0024,2021-01-09,-1.3,54.5,5.3,158.4,293.4,1.4,1036.4
B_0025,2021-01-09,-2.4,58.4,2.6,325.1,228.1,3.9,1011.9
B_0026,2021-01-09,-2.6,60.0,2.1,54.5,167.3,2.0,1014.2
B_0027,2021-01-09,-4.6,62.1,1.4,137.8,358.0,0.5,1005.8
B_0028,2021-01-09,-3.0,60.3,1.9,147.7,166.5,4.4,1019.9
B_0029,2021-01-09,-13.9,81.8,4.3,135.6,187.5,0.1,1009.3
B_0030,2021-01-09,-10.6,55.2,1.8,115.6,102.0,2.3,991.3
B_0031,2021-01-09,-0.6,54.3,0.1,130.4,292.1,2.0,992.3
B_0032,2021-01-09,0.2,84.4,1.2,36.9,265.9,7.2,1002.4
B_0033,2021-01-09,-0.6,87.0,1.2,37.0,225.8,2.6,1028.3
B_0034,2021-01-09,-5.7,56.9,2.2,62.7,63.9,1.8,991.4
B_0035,2021-01-09,4.3,64.2,0.8,329.5,105.8,1.0,1011.0
B_0036,2021-01-09,-9.8,30.0,0.2,164.4,112.1,0.4,1050.0
B_0037,2021-01-09,-6.4,44.1,4.5,16.9,406.5,0.9,1013.3
B_0038,2021-01-09,-7.9,68.6,11.4,244.4,260.2,2.7,1027.3
B_0039,2021-01-09,-6.7,60.5,7.0,114.8,119.9,0.8,993.2
B_0040,2021-01-09,-2.4,65.1,2.0,167.7,190.4,0.9,1008.5
B_0041,2021-01-09,-4.6,67.7,1.0,305.4,96.6,0.1,1019.2
B_0042,2021-01-09,-2.0,45.0,0.9,266.6,255.3,0.7,1001.3
B_0043,2021-01-09,-9.6,58.8,5.6,149.1,327.5,0.2,1020.4
B_0044,2021-01-09,-7.2,65.4,2.1,171.7,130.4,2.1,1026.1
B_0045,2021-01-09,-17.9,33.1,1.1,6.2,216.1,1.4,994.3
B_0046,2021-01-09,-9.7,57.3,0.6,90.9,258.2,0.7,1022.9
B_0047,2021-01-09,-6.5,35.9,0.8,185.9,230.7,0.9,1010.4
B_0048,2021-01-09,1.5,42.2,0.7,344.0,121.3,0.5,991.1
B_0049,2021-01-09,-13.4,73.0,4.3,132.3,0.0,0.5,1018.7
B_0050,2021-01-09,-8.6,63.0,2.2,170.4,295.0,0.5,1013.7
B_0051,2021-01-09,-9.9,54.0,2.7,90.6,212.1,3.4,999.9
B_0052,2021-01-09,-6.6,61.1,0.3,170.7,191.0,0.3,1010.7
B_0053,2021-01-09,-9.0,36.3,0.8,332.7,328.0,0.8,1050.0
B_0054,2021-01-09,-6.7,64.1,4.3,86.6,144.6,0.4,1021.7
B_0055,2021-01-09,-15.2,58.0,2.0,195.7,364.2,2.6,1004.8
B_0056,2021-01-09,-1.5,58.5,4.2,165.2,290.0,3.2,1028.1
B_0057,2021-01-09,-4.4,64.8,10.5,161.9,194.0,4.4,995.2
B_0058,2021-01-09,-4.0,58.0,0.2,5.3,159.9,3.8,1014.4
B_0059,2021-01-09,-7.8,82.7,6.2,188.8,122.4,4.5,1034.5
B_0060,2021-01-09,-7.3,53.9,1.3,143.3,126.8,0.2,1028.3
B_0061,2021-01-09,-9.5,47.7,1.1,80.0,385.8,1.5,1035.8
B_0062,2021-01-09,-6.4,86.5,7.3,210.2,64.7,0.1,1000.2
B_0063,2021-01-09,-6.5,53.2,3.1,218.7,151.8,0.1,1044.8
B_0064,2021-01-09,-1.0,60.3,0.2,112.5,259.3,2.0,1018.7
B_0065,2021-01-09,-12.5,51.6,9.5,142.1,375.2,1.6,1034.1
B_0066,2021-01-09,-14.4,61.4,2.3,229.8,0.0,5.3,1027.3
B_0067,2021-01-09,-5.0,90.0,5.1,253.2,306.8,2.0,1007.7
B_0068,2021-01-09,7.8,71.0,0.2,211.3,227.7,3.1,983.7
B_0069,2021-01-09,-5.6,56.8,0.2,31.3,221.7,0.5,1027.3
B_0070,2021-01-09,-9.5,52.7,1.0,329.8,100.8,1.2,990.3
B_0071,2021-01-09,-7.2,66.7,1.1,337.5,263.1,0.2,1006.6
B_0072,2021-01-09,-5.3,77.2,4.5,155.9,426.8,0.3,998.3
B_0073,2021-01-09,-12.9,41.8,1.8,33.9,231.9,0.4,1003.7
B_0074,2021-01-09,1.9,41.1,1.0,144.1,329.2,2.0,1023.3
B_0075,2021-01-09,-10.1,46.8,0.9,15.6,72.7,2.3,1005.8
B_0076,2021-01-09,-4.2,66.0,11.5,9.7,247.3,10.1,1005.6
B_0077,2021-01-09,-6.2,37.2,1.4,50.1,128.2,2.9,1025.1
B_0078,2021-01-09,0.4,65.0,1.3,278.4,242.6,0.1,1045.7
B_0079,2021-01-09,-7.0,48.3,0.2,241.4,73.0,4.6,985.4
B_0080,2021-01-09,-1.5,56.6,3.4,356.1,203.4,0.0,1042.5
B_0081,2021-01-09,-2.7,59.6,0.3,87.1,275.4,4.8,993.1
B_0082,2021-01-09,-3.4,68.4,4.1,215.9,237.0,2.8,987.1
B_0083,2021-01-09,-10.1,55.3,10.8,113.4,266.6,6.2,1031.9
B_0084,2021-01-09,-4.5,45.2,1.8,64.6,230.1,1.5,1028.3
B_0085,2021-01-09,-10.6,60.7,0.8,139.8,133.2,0.2,978.3
B_0086,2021-01-09,1.6,62.4,1.3,106.3,181.7,0.1,1002.0
B_0087,2021-01-09,-10.8,64.9,4.7,212.7,272.4,1.3,994.1
B_0088,2021-01-09,-11.4,69.0,0.7,263.1,296.1,7.4,994.8
B_0089,2021-01-09,-1.3,33.3,13.0,208.6,226.4,1.2,1047.2
B_0090,2021-01-09,-1.7,55.9,7.2,330.1,253.4,3.2,1049.2
B_0091,2021-01-09,-1.3,55.4,1.6,107.8,362.2,0.4,1029.5
B_0092,2021-01-09,0.3,44.6,0.0,231.6,51.2,5.5,995.9
B_0093,2021-01-09,-6.2,62.8,1.9,214.4,281.8,0.3,972.2
B_0094,2021-01-09,1.5,59.2,3.4,110.4,96.6,3.3,991.0
B_0095,2021-01-09,-1.8,30.7,0.5,265.4,123.7,2.2,999.5
B_0096,2021-01-09,-13.6,68.0,0.8,344.7,210.2,0.3,1015.6
B_0097,2021-01-09,-8.0,66.1,3.1,116.9,233.4,0.7,997.4
B_0098,2021-01-09,4.1,59.4,3.7,20.1,153.6,1.5,1043.7
B_0099,2021-01-09,-17.0,49.3,0.0,106.2,239.8,0.7,981.3
B_0100,2021-01-09,0.2,44.8,0.9,196.9,113.5,1.0,1012.7
B_0001,2021-01-10,-7.1,71.5,3.5,2.0,131.5,5.1,1026.9
B_0002,2021-01-10,-7.4,50.9,3.0,288.4,0.0,2.2,980.9
B_0003,2021-01-10,-7.4,74.7,0.2,105.2,146.3,5.2,1012.2
B_0004,2021-01-10,-15.4,35.4,0.5,93.0,121.0,1.5,999.7
B_0005,2021-01-10,-2.9,90.0,3.9,127.2,170.8,4.3,1010.7
B_0006,2021-01-10,4.0,45.1,2.3,34.0,83.9,3.2,1046.4
B_0007,2021-01-10,-8.3,52.5,3.3,238.1,293.4,3.1,1040.2
B_0008,2021-01-10,-1.5,57.3,0.5,28.1,291.4,3.4,982.9
B_0009,2021-01-10,-5.3,81.3,11.1,333.0,140.2,0.5,1004.6
B_0010,2021-01-10,-6.7,37.1,0.7,141.6,29.4,0.1,1016.5
B_0011,2021-01-10,-6.6,65.5,0.6,140.8,122.9,1.1,1036.1
B_0012,2021-01-10,-10.2,48.6,4.2,56.4,215.6,0.4,996.7
B_0013,2021-01-10,-8.5,69.2,5.7,121.6,166.9,0.7,1012.9
B_0014,2021-01-10,-8.2,50.7,2.4,351.4,355.5,0.3,998.5
B_0015,2021-01-10,-1.9,44.3,5.0,339.8,240.2,0.9,1032.9
B_0016,2021-01-10,-14.7,47.4,2.1,6.7,135.9,3.8,1015.9
B_0017,2021-01-10,-2.1,56.6,4.7,305.9,165.5,1.4,1014.5
B_0018,2021-01-10,-4.4,70.6,4.9,357.8,285.4,0.5,1032.6
B_0019,2021-01-10,-4.4,64.2,2.9,347.4,150.8,1.7,1039.0
B_0020,2021-01-10,-0.4,79.7,0.9,341.5,175.2,0.4,980.1
B_0021,2021-01-10,-8.5,59.7,4.3,257.2,217.2,6.3,1023.3
B_0022,2021-01-10,-12.0,53.6,0.4,217.3,236.0,0.1,1040.2
B_0023,2021-01-10,-3.6,47.6,0.5,17.8,154.2,1.6,991.0
B_0024,2021-01-10,0.5,67.8,2.3,85.0,99.1,6.4,1015.6
B_0025,2021-01-10,-7.7,59.6,2.3,237.1,196.6,1.4,1010.2
B_0026,2021-01-10,-0.3,59.1,1.2,171.2,308.2,0.9,1033.5
B_0027,2021-01-10,-6.1,43.5,2.6,150.0,186.5,4.0,1020.8
B_0028,2021-01-10,-8.2,49.6,3.1,253.8,222.2,1.0,1020.6
B_0029,2021-01-10,-1.9,59.0,2.4,355.7,150.8,2.7,1003.2
B_0030,2021-01-10,4.9,49.6,5.5,141.7,312.9,1.0,1013.3
B_0031,2021-01-10,-6.1,38.4,0.8,172.4,249.3,8.6,1016.1
B_0032,2021-01-10,-7.0,69.0,0.3,16.7,360.7,4.2,950.0
B_0033,2021-01-10,-13.5,30.0,1.0,199.0,9.9,2.4,1047.5
B_0034,2021-01-10,0.7,49.6,2.5,279.6,192.6,3.9,1013.7
B_0035,2021-01-10,2.4,76.7,0.1,185.0,161.3,0.6,1014.3
B_0036,2021-01-10,-7.3,46.3,3.7,137.6,160.3,1.1,1026.1
B_0037,2021-01-10,-9.2,49.9,4.2,44.6,219.3,1.0,1011.5
B_0038,2021-01-10,-8.1,53.9,2.3,48.7,237.2,3.0,1022.5
B_0039,2021-01-10,-12.4,69.9,4.8,284.3,80.9,9.1,1045.6
B_0040,2021-01-10,-4.0,74.6,0.2,294.2,196.4,0.0,1016.0
B_0041,2021-01-10,-9.7,78.9,0.8,81.3,178.0,2.4,975.3
B_0042,2021-01-10,-5.9,80.4,4.1,345.5,47.2,0.7,1008.3
B_0043,2021-01-10,-0.6,83.5,2.5,92.3,226.1,2.1,1024.4
B_0044,2021-01-10,-2.1,42.2,0.0,96.9,168.1,1.9,1009.9
B_0045,2021-01-10,-3.3,53.1,0.9,63.3,88.4,1.9,1050.0
B_0046,2021-01-10,0.2,85.6,1.2,66.6,88.3,0.4,1048.9
B_0047,2021-01-10,-13.0,66.4,1.0,212.6,287.2,0.7,1009.5
B_0048,2021-01-10,0.2,69.2,2.7,54.4,151.2,2.4,1016.3
B_0049,2021-01-10,-11.4,70.0,4.5,217.5,124.8,3.1,1035.4
B_0050,2021-01-10,1.8,57.6,5.8,259.4,337.0,0.1,1022.1
B_0051,2021-01-10,-3.3,81.4,0.6,62.3,206.8,1.8,1020.1
B_0052,2021-01-10,-9.0,56.7,1.0,101.4,168.1,0.7,983.1
B_0053,2021-01-10,-2.9,72.8,1.1,247.6,89.3,4.9,991.4
B_0054,2021-01-10,-11.8,50.9,7.1,145.2,4.1,0.8,999.5
B_0055,2021-01-10,-3.5,74.6,2.0,86.8,196.9,0.4,1011.1
B_0056,2021-01-10,-10.7,60.2,1.2,211.9,130.2,4.0,1021.3
B_0057,2021-01-10,-14.0,38.6,1.5,85.7,63.3,0.2,1040.3
B_0058,2021-01-10,-4.3,78.4,1.7,125.2,189.5,0.1,991.7
B_0059,2021-01-10,1.5,71.5,0.9,87.9,273.5,1.4,1012.4
B_0060,2021-01-10,-4.1,55.8,0.4,323.3,273.6,6.9,1024.7
B_0061,2021-01-10,-5.9,44.5,0.6,51.2,130.1,0.5,996.3
B_0062,2021-01-10,-7.1,69.3,1.0,282.0,122.2,3.2,1049.8
B_0063,2021-01-10,-9.1,87.3,0.6,78.8,223.7,0.5,1012.5
B_0064,2021-01-10,-7.9,53.8,2.9,147.1,122.2,0.2,1009.6
B_0065,2021-01-10,-2.0,43.1,1.3,136.4,161.7,1.0,1050.0
B_0066,2021-01-10,0.2,49.9,3.0,15.9,409.7,0.1,1004.7
B_0067,2021-01-10,-2.0,58.2,4.8,44.3,307.4,0.2,1043.6
B_0068,2021-01-10,-11.3,76.3,1.5,34.7,150.2,1.7,1027.8
B_0069,2021-01-10,-7.6,30.2,2.9,56.4,48.4,3.0,1006.6
B_0070,2021-01-10,0.9,61.7,4.5,89.6,136.2,3.9,1020.7
B_0071,2021-01-10,-3.6,49.0,1.1,13.6,133.8,0.3,1002.9
B_0072,2021-01-10,-3.4,78.2,0.3,311.6,247.6,0.5,1023.0
B_0073,2021-01-10,-6.0,65.0,0.3,235.4,181.7,0.8,961.6
B_0074,2021-01-10,0.3,66.1,1.6,227.6,195.5,1.4,991.4
B_0075,2021-01-10,-7.7,69.9,1.1,57.3,229.5,0.3,987.9
B_0076,2021-01-10,-8.0,50.8,0.1,185.3,137.6,2.5,1031.7
B_0077,2021-01-10,-7.2,45.5,4.9,271.6,231.8,0.0,1013.8
B_0078,2021-01-10,-3.5,47.3,1.0,79.9,95.1,0.2,1022.1
B_0079,2021-01-10,-4.1,54.7,5.3,285.0,307.2,0.4,997.8
B_0080,2021-01-10,-3.4,58.8,0.2,83.0,365.7,4.7,1011.6
B_0081,2021-01-10,-3.6,78.6,0.4,132.9,194.6,3.6,999.0
B_0082,2021-01-10,-3.8,32.6,1.6,89.3,334.5,0.6,986.3
B_0083,2021-01-10,-0.9,48.7,1.4,243.3,270.4,3.4,1016.7
B_0084,2021-01-10,-10.6,54.7,0.4,54.0,161.2,0.9,1019.2
B_0085,2021-01-10,-2.8,64.2,9.7,283.5,0.0,0.6,1027.2
B_0086,2021-01-10,-8.3,80.7,0.4,29.8,352.4,3.3,1031.3
B_0087,2021-01-10,-6.1,62.4,4.5,316.5,149.8,1.1,1017.0
B_0088,2021-01-10,-9.1,33.3,0.3,297.0,349.4,0.6,1024.2
B_0089,2021-01-10,-23.4,59.3,0.5,192.9,515.0,1.7,1022.9
B_0090,2021-01-10,-3.6,49.6,1.6,199.5,233.0,3.5,1018.0
B_0091,2021-01-10,-3.0,65.6,1.0,20.8,0.0,3.9,1021.3
B_0092,2021-01-10,-9.6,73.8,0.7,326.5,90.8,2.1,995.6
B_0093,2021-01-10,-8.9,64.2,1.7,182.1,151.9,3.5,1033.2
B_0094,2021-01-10,-6.8,72.4,1.2,74.7,41.9,2.3,978.7
B_0095,2021-01-10,-3.8,60.7,0.0,189.1,127.3,0.5,998.5
B_0096,2021-01-10,-13.6,43.8,4.6,266.3,115.0,0.8,1002.8
B_0097,2021-01-10,-13.3,68.9,6.1,318.7,63.0,0.2,1031.3
B_0098,2021-01-10,-4.1,56.8,12.7,336.5,306.8,3.1,997.2
B_0099,2021-01-10,-4.6,58.5,0.1,65.8,60.3,0.7,1026.8
B_0100,2021-01-10,4.2,58.1,4.3,196.5,90.0,2.5,1024.6
B_0001,2021-01-11,-10.8,65.4,0.1,176.4,207.3,3.1,1050.0
B_0002,2021-01-11,-4.9,66.4,6.0,183.9,262.3,1.2,1030.6
B_0003,2021-01-11,-2.4,74.9,7.7,128.8,254.7,1.2,995.5
B_0004,2021-01-11,-8.2,40.3,0.3,32.2,220.1,3.9,1003.0
B_0005,2021-01-11,2.9,54.5,1.4,18.2,248.9,2.3,1025.0
B_0006,2021-01-11,-1.9,69.8,0.6,97.2,349.2,0.9,987.4
B_0007,2021-01-11,-5.1,53.5,0.9,22.4,285.4,4.4,1047.5
B_0008,2021-01-11,-6.9,65.6,0.7,18.8,214.5,0.4,993.1
B_0009,2021-01-11,-7.0,46.4,2.1,287.6,130.2,3.3,1016.4
B_0010,2021-01-11,-1.0,73.7,1.7,238.6,295.0,1.5,1016.7
B_0011,2021-01-11,-12.2,84.6,0.2,288.2,234.9,0.0,1012.6
B_0012,2021-01-11,-8.6,30.0,4.0,292.3,215.4,1.1,1027.4
B_0013,2021-01-11,-8.9,39.0,2.4,80.0,339.0,9.5,1000.8
B_0014,2021-01-11,-3.4,84.4,2.4,25.6,296.1,1.7,1033.5
B_0015,2021-01-11,-7.4,40.0,9.5,30.5,205.3,1.1,987.1
B_0016,2021-01-11,-4.4,30.0,1.1,199.6,94.7,2.2,1013.9
B_0017,2021-01-11,-8.6,71.1,3.2,238.8,208.6,0.2,1014.6
B_0018,2021-01-11,6.4,54.1,5.0,207.1,280.6,2.4,1037.7
B_0019,2021-01-11,1.8,62.1,1.8,312.2,154.9,0.8,1036.9
B_0020,2021-01-11,-6.3,76.6,1.5,213.3,213.0,1.4,1050.0
B_0021,2021-01-11,-3.7,55.5,0.4,253.8,242.1,4.3,977.9
B_0022,2021-01-11,-12.6,55.0,2.3,221.6,279.2,0.5,1010.3
B_0023,2021-01-11,-3.2,57.6,19.4,144.0,269.6,0.8,1008.4
B_0024,2021-01-11,-2.3,47.1,1.5,176.8,377.4,2.4,1023.4
B_0025,2021-01-11,-9.4,60.2,2.6,245.1,286.2,0.6,1038.4
B_0026,2021-01-11,-10.1,30.0,2.3,27.2,169.1,1.8,1019.7
B_0027,2021-01-11,-1.4,74.7,0.4,97.3,211.2,0.9,1000.9
B_0028,2021-01-11,-8.9,47.9,0.6,270.6,93.7,0.8,1007.7
B_0029,2021-01-11,-3.1,68.5,0.3,141.5,154.3,6.2,992.0
B_0030,2021-01-11,-4.6,71.1,1.0,341.7,139.3,1.1,1008.6
B_0031,2021-01-11,2.6,56.8,2.5,307.6,57.4,1.2,1014.7
B_0032,2021-01-11,5.9,43.8,2.3,130.0,223.1,2.6,1014.4
B_0033,2021-01-11,-7.4,53.5,2.5,277.3,162.9,1.7,1015.8
B_0034,2021-01-11,-7.8,67.9,2.8,122.3,144.9,2.1,1014.0
B_0035,2021-01-11,-6.2,53.6,0.2,204.9,274.2,5.7,978.2
B_0036,2021-01-11,-10.1,49.6,0.6,177.2,36.0,6.5,1019.9
B_0037,2021-01-11,0.0,45.6,0.3,333.6,227.2,1.2,1050.0
B_0038,2021-01-11,4.0,64.4,1.4,18.0,0.0,0.9,1021.8
B_0039,2021-01-11,-7.9,54.2,7.4,358.4,155.3,3.1,1028.3
