node_id,x_mm,y_mm,z_mm,T_C,Ux_um,Uy_um,Uz_um,sigma_xx_MPa,sigma_yy_MPa,sigma_zz_MPa,sigma_xy_MPa,sigma_yz_MPa,sigma_xz_MPa,epsilon_xx,epsilon_yy,epsilon_zz,epsilon_xy,epsilon_yz,epsilon_xz
1495,3.849,2.293,0.211,728.87,28.257,16.837,1.547,-132.333,-115.761,-45.787,-1.06,-2.603,-0.05,0.00682946,0.00693854,0.00739911,-1.395e-05,-3.427e-05,-6.5e-07
1496,3.849,2.293,0.243,715.15,27.706,16.509,1.75,-137.247,-108.072,-45.862,1.357,2.18,-2.501,0.00665073,0.00684275,0.00725222,1.786e-05,2.87e-05,-3.292e-05
1497,3.849,2.293,0.276,687.71,26.604,15.852,1.905,-124.642,-105.994,-37.272,-0.933,2.104,-0.212,0.00641906,0.0065418,0.00699412,-1.228e-05,2.77e-05,-2.79e-06
1498,3.849,2.293,0.308,646.55,24.952,14.868,1.996,-125.703,-100.726,-36.742,-2.094,-1.016,1.102,0.005977,0.00614139,0.00656254,-2.757e-05,-1.338e-05,1.45e-05
1499,3.849,2.293,0.34,591.67,22.749,13.555,2.012,-105.206,-83.847,-32.247,-0.239,0.101,-1.871,0.00548835,0.00562894,0.00596857,-3.15e-06,1.32e-06,-2.462e-05
1500,3.849,2.293,0.373,523.07,19.995,11.914,1.937,-90.205,-85.945,-27.728,-0.483,-0.678,0.238,0.00485032,0.00487836,0.00526154,-6.36e-06,-8.92e-06,3.13e-06
1501,3.849,2.803,0.016,586.58,22.544,16.418,0.095,-111.559,-94.8,-36.728,0.25,0.263,-0.497,0.00542002,0.00553033,0.00591255,3.3e-06,3.46e-06,-6.54e-06
1502,3.849,2.803,0.049,663.92,25.649,18.679,0.324,-129.51,-106.411,-43.246,2.714,1.61,-3.429,0.00615266,0.00630469,0.00672044,3.572e-05,2.119e-05,-4.515e-05
1503,3.849,2.803,0.081,725.8,28.133,20.488,0.592,-135.541,-115.889,-45.195,-0.949,2.575,-1.021,0.00677966,0.00690901,0.00737431,-1.249e-05,3.39e-05,-1.344e-05
1504,3.849,2.803,0.113,772.2,29.996,21.845,0.884,-141.413,-118.789,-50.827,0.317,-0.373,-2.61,0.00724263,0.00739154,0.00783887,4.18e-06,-4.91e-06,-3.436e-05
1505,3.849,2.803,0.146,803.14,31.238,22.75,1.184,-151.338,-127.45,-50.184,-0.756,0.418,-0.966,0.00752191,0.00767914,0.00818771,-9.95e-06,5.5e-06,-1.271e-05
1506,3.849,2.803,0.178,818.61,31.859,23.202,1.476,-157.053,-130.155,-48.921,1.329,-3.035,-1.556,0.00765438,0.00783142,0.00836611,1.75e-05,-3.995e-05,-2.048e-05
1507,3.849,2.803,0.211,818.61,31.859,23.202,1.744,-151.59,-122.182,-49.032,-1.271,0.959,1.882,0.00767406,0.00786762,0.00834909,-1.673e-05,1.263e-05,2.477e-05
1508,3.849,2.803,0.243,803.14,31.238,22.75,1.973,-145.079,-130.586,-44.295,-2.068,-4.102,1.384,0.0075521,0.00764749,0.00821545,-2.723e-05,-5.4e-05,1.822e-05
1509,3.849,2.803,0.276,772.2,29.996,21.845,2.147,-147.606,-119.797,-42.715,0.187,-2.84,1.435,0.00720076,0.0073838,0.00789114,2.47e-06,-3.738e-05,1.889e-05
1510,3.849,2.803,0.308,725.8,28.133,20.488,2.251,-135.773,-119.294,-40.784,-0.922,-1.083,1.767,0.00677719,0.00688565,0.0074024,-1.214e-05,-1.425e-05,2.327e-05
1511,3.849,2.803,0.34,663.92,25.649,18.679,2.268,-127.125,-101.168,-37.765,1.523,1.037,2.011,0.00615234,0.00632319,0.0067405,2.005e-05,1.365e-05,2.648e-05
1512,3.849,2.803,0.373,586.58,22.544,16.418,2.184,-108.553,-98.968,-32.008,-0.767,-1.811,-0.01,0.00543545,0.00549854,0.00593927,-1.01e-05,-2.384e-05,-1.3e-07
1513,3.849,3.313,0.016,643.16,24.816,21.358,0.105,-121.673,-104.412,-44.85,-1.519,-0.759,0.904,0.00597765,0.00609126,0.0064833,-1.999e-05,-9.99e-06,1.19e-05
1514,3.849,3.313,0.049,728.3,28.234,24.3,0.357,-140.303,-111.916,-42.793,-0.991,1.54,1.538,0.00677244,0.00695928,0.00741424,-1.304e-05,2.027e-05,2.025e-05
1515,3.849,3.313,0.081,796.41,30.968,26.653,0.652,-149.238,-133.135,-51.806,2.434,-0.749,-1.034,0.00747187,0.00757787,0.00811317,3.204e-05,-9.85e-06,-1.361e-05
1516,3.849,3.313,0.113,847.49,33.019,28.418,0.973,-161.208,-135.997,-53.479,0.342,0.154,-2.47,0.00794605,0.00811199,0.00865512,4.5e-06,2.02e-06,-3.251e-05
1517,3.849,3.313,0.146,881.54,34.386,29.595,1.303,-161.78,-146.976,-54.159,1.881,-2.96,0.443,0.00831243,0.00840986,0.00902078,2.476e-05,-3.897e-05,5.83e-06
1518,3.849,3.313,0.178,898.57,35.069,30.183,1.624,-161.051,-144.786,-55.468,-0.028,1.615,0.447,0.00849285,0.0085999,0.0091878,-3.7e-07,2.126e-05,5.88e-06
1519,3.849,3.313,0.211,898.57,35.069,30.183,1.92,-168.154,-140.008,-60.149,0.638,0.495,-0.047,0.00845466,0.00863992,0.00916555,8.4e-06,6.52e-06,-6.2e-07
1520,3.849,3.313,0.243,881.54,34.386,29.595,2.172,-156.164,-144.902,-50.663,-1.699,0.469,-1.496,0.00833572,0.00840985,0.00903012,-2.237e-05,6.17e-06,-1.969e-05
1521,3.849,3.313,0.276,847.49,33.019,28.418,2.364,-156.333,-139.171,-50.15,-0.617,0.596,-1.43,0.00797199,0.00808495,0.00867088,-8.13e-06,7.84e-06,-1.883e-05
1522,3.849,3.313,0.308,796.41,30.968,26.653,2.478,-147.662,-130.127,-45.449,0.007,-0.417,0.348,0.00746888,0.00758429,0.00814164,9e-08,-5.49e-06,4.58e-06
1523,3.849,3.313,0.34,728.3,28.234,24.3,2.497,-131.379,-118.323,-40.126,3.29,-1.136,-0.676,0.00682483,0.00691077,0.00742546,4.331e-05,-1.496e-05,-8.9e-06
1524,3.849,3.313,0.373,643.16,24.816,21.358,2.404,-125.01,-94.747,-36.001,-2.453,0.201,0.159,0.00593714,0.00613633,0.00652299,-3.229e-05,2.65e-06,2.09e-06
1525,3.849,3.822,0.016,689.31,26.669,26.484,0.112,-131.377,-113.552,-44.448,-0.25,0.769,-0.359,0.00641765,0.00653497,0.00698981,-3.29e-06,1.012e-05,-4.73e-06
1526,3.849,3.822,0.049,780.8,30.341,30.132,0.383,-141.983,-135.28,-49.205,-0.615,-1.546,-0.941,0.00734744,0.00739156,0.00795811,-8.1e-06,-2.035e-05,-1.239e-05
1527,3.849,3.822,0.081,854.0,33.28,33.05,0.701,-165.092,-141.907,-55.588,2.765,-0.373,1.208,0.0080029,0.00815551,0.00872365,3.64e-05,-4.91e-06,1.59e-05
1528,3.849,3.822,0.113,908.89,35.484,35.238,1.046,-175.253,-150.937,-54.483,-1.974,0.53,0.06,0.00853069,0.00869073,0.00932559,-2.599e-05,6.97e-06,7.9e-07
1529,3.849,3.822,0.146,945.49,36.953,36.697,1.401,-176.657,-155.567,-57.796,-0.484,-1.103,0.395,0.00891458,0.00905339,0.00969692,-6.37e-06,-1.452e-05,5.2e-06
1530,3.849,3.822,0.178,963.79,37.687,37.427,1.746,-179.411,-156.373,-59.521,0.723,-1.089,0.445,0.00909377,0.0092454,0.00988288,9.51e-06,-1.433e-05,5.86e-06
1531,3.849,3.822,0.211,963.79,37.687,37.427,2.063,-184.01,-169.818,-57.809,2.643,1.18,0.576,0.00908345,0.00917687,0.00991411,3.48e-05,1.554e-05,7.58e-06
1532,3.849,3.822,0.243,945.49,36.953,36.697,2.334,-182.298,-158.139,-58.667,-0.377,-3.119,-2.989,0.00888855,0.00904757,0.00970229,-4.96e-06,-4.106e-05,-3.935e-05
1533,3.849,3.822,0.276,908.89,35.484,35.238,2.54,-168.759,-151.345,-51.474,1.09,0.959,2.557,0.00856232,0.00867694,0.00933428,1.435e-05,1.262e-05,3.365e-05
1534,3.849,3.822,0.308,854.0,33.28,33.05,2.663,-159.828,-138.058,-51.893,-0.371,-2.97,1.157,0.0080219,0.00816519,0.00873232,-4.88e-06,-3.91e-05,1.523e-05
1535,3.849,3.822,0.34,780.8,30.341,30.132,2.683,-139.213,-128.564,-44.088,-0.765,-2.2,2.052,0.00734783,0.00741792,0.00797394,-1.007e-05,-2.896e-05,2.701e-05
1536,3.849,3.822,0.373,689.31,26.669,26.484,2.583,-120.991,-118.111,-36.918,4.175,3.866,-0.366,0.00646969,0.00648864,0.00702305,5.496e-05,5.089e-05,-4.82e-06
1537,3.849,4.332,0.016,721.97,27.98,31.491,0.118,-130.253,-120.384,-48.453,-0.277,-0.169,0.963,0.0067776,0.00684256,0.00731601,-3.65e-06,-2.23e-06,1.268e-05
1538,3.849,4.332,0.049,817.96,31.833,35.829,0.402,-151.421,-136.465,-53.843,0.556,-0.566,0.325,0.00769158,0.00779003,0.00833384,7.32e-06,-7.45e-06,4.28e-06
1539,3.849,4.332,0.081,894.76,34.916,39.298,0.735,-168.926,-143.911,-56.933,0.791,1.989,-0.215,0.0084116,0.00857624,0.00914873,1.041e-05,2.618e-05,-2.83e-06
1540,3.849,4.332,0.113,952.35,37.228,41.901,1.097,-184.187,-168.556,-63.152,-0.758,2.383,0.097,0.00896823,0.00907112,0.00976488,-9.98e-06,3.137e-05,1.28e-06
1541,3.849,4.332,0.146,990.75,38.77,43.636,1.469,-184.297,-169.004,-63.105,-2.441,1.496,0.858,0.00936861,0.00946927,0.0101663,-3.214e-05,1.969e-05,1.13e-05
1542,3.849,4.332,0.178,1009.95,39.541,44.503,1.832,-185.877,-174.943,-65.225,-0.989,-1.398,2.15,0.00957023,0.0096422,0.01036436,-1.302e-05,-1.84e-05,2.83e-05
1543,3.849,4.332,0.211,1009.95,39.541,44.503,2.165,-193.783,-168.274,-62.949,0.612,0.517,2.855,0.00951693,0.00968482,0.01037807,8.06e-06,6.81e-06,3.758e-05
1544,3.849,4.332,0.243,990.75,38.77,43.636,2.449,-190.857,-169.401,-61.735,0.015,-3.398,-1.595,0.00933226,0.00947349,0.01018214,2e-07,-4.473e-05,-2.1e-05
1545,3.849,4.332,0.276,952.35,37.228,41.901,2.665,-183.606,-160.471,-58.284,-2.573,0.861,-1.888,0.00895552,0.00910779,0.00978039,-3.388e-05,1.133e-05,-2.486e-05
1546,3.849,4.332,0.308,894.76,34.916,39.298,2.794,-162.53,-153.611,-50.97,-0.499,-1.852,1.52,0.00845044,0.00850915,0.00918473,-6.56e-06,-2.438e-05,2.001e-05
1547,3.849,4.332,0.34,817.96,31.833,35.829,2.815,-164.737,-146.599,-47.43,-0.833,0.772,-0.435,0.00762476,0.00774414,0.00839687,-1.096e-05,1.016e-05,-5.73e-06
1548,3.849,4.332,0.373,721.97,27.98,31.491,2.71,-138.313,-118.688,-41.085,-0.364,0.234,2.32,0.00672332,0.0068525,0.00736328,-4.79e-06,3.08e-06,3.054e-05
1549,3.849,4.842,0.016,738.9,28.659,36.051,0.121,-140.295,-124.672,-47.929,-2.051,0.972,-0.836,0.00690495,0.00700779,0.00751291,-2.7e-05,1.28e-05,-1.101e-05
1550,3.849,4.842,0.049,837.23,32.607,41.016,0.412,-159.252,-146.598,-52.255,1.461,-1.387,0.373,0.00786095,0.00794424,0.0085652,1.923e-05,-1.826e-05,4.91e-06
1551,3.849,4.842,0.081,915.89,35.764,44.989,0.753,-177.027,-162.14,-58.746,1.711,-0.414,-0.469,0.00861302,0.008711,0.00939154,2.252e-05,-5.46e-06,-6.17e-06
1552,3.849,4.842,0.113,974.88,38.133,47.968,1.124,-179.021,-171.96,-61.849,1.422,0.191,-1.547,0.00923343,0.00927991,0.01000466,1.872e-05,2.52e-06,-2.037e-05
1553,3.849,4.842,0.146,1014.21,39.712,49.954,1.505,-199.72,-181.514,-62.364,0.982,1.02,2.202,0.009545,0.00966483,0.01044907,1.292e-05,1.343e-05,2.899e-05
1554,3.849,4.842,0.178,1033.87,40.501,50.947,1.876,-193.709,-181.611,-64.896,-1.714,1.395,-3.928,0.00978554,0.00986516,0.01063338,-2.256e-05,1.836e-05,-5.171e-05
1555,3.849,4.842,0.211,1033.87,40.501,50.947,2.217,-191.199,-185.919,-66.345,-3.893,1.333,-1.155,0.00980602,0.00984078,0.01062781,-5.125e-05,1.754e-05,-1.521e-05
1556,3.849,4.842,0.243,1014.21,39.712,49.954,2.508,-196.239,-180.802,-62.418,-0.321,1.545,-0.967,0.00956286,0.00966446,0.01044366,-4.23e-06,2.034e-05,-1.272e-05
1557,3.849,4.842,0.276,974.88,38.133,47.968,2.73,-196.24,-166.219,-60.451,0.546,-2.043,-0.308,0.00913242,0.00933001,0.01002618,7.18e-06,-2.69e-05,-4.05e-06
1558,3.849,4.842,0.308,915.89,35.764,44.989,2.862,-171.899,-160.995,-48.522,0.676,0.238,0.613,0.00862661,0.00869838,0.00943867,8.9e-06,3.13e-06,8.07e-06
1559,3.849,4.842,0.34,837.23,32.607,41.016,2.883,-154.892,-144.517,-49.231,0.214,0.666,-1.184,0.00787808,0.00794637,0.00857354,2.82e-06,8.77e-06,-1.558e-05
1560,3.849,4.842,0.373,738.9,28.659,36.051,2.776,-140.142,-126.383,-43.362,2.152,-0.008,-0.66,0.00690229,0.00699285,0.00753929,2.833e-05,-1.1e-07,-8.68e-06
1561,3.849,5.351,0.016,738.9,28.659,39.846,0.121,-128.748,-128.095,-49.005,1.303,-0.476,-0.04,0.00697235,0.00697664,0.00749721,1.715e-05,-6.27e-06,-5.2e-07
1562,3.849,5.351,0.049,837.23,32.607,45.334,0.412,-156.692,-153.925,-54.912,-0.14,0.057,-0.756,0.00788687,0.00790509,0.00855678,-1.84e-06,7.5e-07,-9.95e-06
1563,3.849,5.351,0.081,915.89,35.764,49.724,0.753,-173.292,-160.674,-55.399,-0.713,1.146,1.124,0.00862715,0.00871021,0.00940312,-9.39e-06,1.508e-05,1.48e-05
1564,3.849,5.351,0.113,974.88,38.133,53.017,1.124,-187.423,-171.267,-58.381,0.341,0.306,0.792,0.00918332,0.00928965,0.01003267,4.48e-06,4.02e-06,1.043e-05
1565,3.849,5.351,0.146,1014.21,39.712,55.212,1.505,-191.224,-171.927,-63.951,-1.767,-0.017,0.461,0.00958076,0.00970777,0.01041847,-2.326e-05,-2.2e-07,6.07e-06
1566,3.849,5.351,0.178,1033.87,40.501,56.31,1.876,-193.936,-189.868,-65.367,1.312,-5.369,2.332,0.00979498,0.00982176,0.01064122,1.727e-05,-7.068e-05,3.07e-05
1567,3.849,5.351,0.211,1033.87,40.501,56.31,2.217,-194.57,-187.447,-60.815,3.343,-1.848,-0.144,0.00978307,0.00982995,0.01066344,4.401e-05,-2.433e-05,-1.9e-06
1568,3.849,5.351,0.243,1014.21,39.712,55.212,2.508,-187.635,-181.75,-61.931,-1.056,-1.318,0.237,0.00960953,0.00964827,0.01043691,-1.39e-05,-1.735e-05,3.12e-06
1569,3.849,5.351,0.276,974.88,38.133,53.017,2.73,-182.477,-168.572,-58.43,-4.025,-0.654,-1.874,0.00920659,0.00929811,0.01002307,-5.298e-05,-8.61e-06,-2.467e-05
1570,3.849,5.351,0.308,915.89,35.764,49.724,2.862,-170.752,-164.876,-50.748,1.971,1.141,0.24,0.00864022,0.00867889,0.00943009,2.594e-05,1.502e-05,3.16e-06
1571,3.849,5.351,0.34,837.23,32.607,45.334,2.883,-160.161,-152.051,-47.574,0.328,1.062,-0.092,0.00785702,0.0079104,0.00859806,4.32e-06,1.398e-05,-1.22e-06
1572,3.849,5.351,0.373,738.9,28.659,39.846,2.776,-140.991,-129.931,-40.643,-2.374,3.563,0.648,0.00689875,0.00697154,0.00755924,-3.125e-05,4.691e-05,8.53e-06
1573,3.849,5.861,0.016,721.97,27.98,42.606,0.118,-130.007,-131.269,-48.254,-0.642,2.977,-0.819,0.00679198,0.00678368,0.00733008,-8.45e-06,3.919e-05,-1.079e-05
1574,3.849,5.861,0.049,817.96,31.833,48.474,0.402,-152.527,-149.257,-50.798,3.031,-0.611,1.304,0.00769757,0.00771909,0.00836714,3.99e-05,-8.05e-06,1.717e-05
1575,3.849,5.861,0.081,894.76,34.916,53.168,0.735,-171.651,-166.206,-59.685,-0.595,1.723,0.779,0.0084276,0.00846344,0.00916456,-7.83e-06,2.268e-05,1.026e-05
1576,3.849,5.861,0.113,952.35,37.228,56.689,1.097,-183.897,-169.936,-60.858,2.172,-0.993,-2.481,0.00896867,0.00906056,0.00977851,2.86e-05,-1.307e-05,-3.267e-05
1577,3.849,5.861,0.146,990.75,38.77,59.036,1.469,-185.826,-184.534,-65.809,1.271,-1.628,1.675,0.0093827,0.00939121,0.01017265,1.673e-05,-2.143e-05,2.205e-05
1578,3.849,5.861,0.178,1009.95,39.541,60.21,1.832,-187.749,-183.898,-65.058,0.033,-1.973,2.574,0.00957094,0.00959629,0.01037849,4.4e-07,-2.597e-05,3.389e-05
1579,3.849,5.861,0.211,1009.95,39.541,60.21,2.165,-196.951,-179.397,-63.008,-2.906,0.124,1.719,0.00951361,0.00962915,0.01039522,-3.825e-05,1.63e-06,2.262e-05
1580,3.849,5.861,0.243,990.75,38.77,59.036,2.449,-175.06,-180.285,-62.281,1.182,-0.003,1.091,0.0094309,0.00939651,0.01017321,1.557e-05,-5e-08,1.436e-05
1581,3.849,5.861,0.276,952.35,37.228,56.689,2.665,-173.523,-174.854,-54.538,-1.912,-1.795,-0.729,0.00902256,0.0090138,0.00980572,-2.517e-05,-2.362e-05,-9.6e-06
1582,3.849,5.861,0.308,894.76,34.916,53.168,2.794,-168.457,-160.025,-47.045,1.07,1.323,1.013,0.00842172,0.00847722,0.00922085,1.409e-05,1.742e-05,1.334e-05
1583,3.849,5.861,0.34,817.96,31.833,48.474,2.815,-148.044,-144.603,-48.129,-0.787,0.577,0.018,0.00771265,0.0077353,0.00837028,-1.036e-05,7.6e-06,2.3e-07
1584,3.849,5.861,0.373,721.97,27.98,42.606,2.71,-136.275,-123.444,-37.984,1.136,0.707,-1.117,0.00673627,0.00682073,0.00738322,1.495e-05,9.31e-06,-1.471e-05
1585,3.849,6.371,0.016,689.31,26.669,44.14,0.112,-130.851,-126.315,-49.335,3.4,0.178,-1.073,0.00644204,0.00647189,0.00697857,4.476e-05,2.35e-06,-1.413e-05
1586,3.849,6.371,0.049,780.8,30.341,50.22,0.383,-144.725,-143.897,-50.842,0.061,0.573,-0.928,0.00734528,0.00735073,0.00796321,8e-07,7.54e-06,-1.222e-05
1587,3.849,6.371,0.081,854.0,33.28,55.083,0.701,-153.59,-157.942,-58.088,-1.333,1.56,0.652,0.0080872,0.00805856,0.00871579,-1.754e-05,2.054e-05,8.59e-06
1588,3.849,6.371,0.113,908.89,35.484,58.731,1.046,-176.299,-168.751,-58.829,0.52,-0.43,-0.775,0.00855216,0.00860185,0.00932535,6.85e-06,-5.66e-06,-1.02e-05
1589,3.849,6.371,0.146,945.49,36.953,61.162,1.401,-178.857,-172.281,-57.508,2.594,-1.761,2.173,0.00892286,0.00896615,0.00972158,3.414e-05,-2.319e-05,2.861e-05
1590,3.849,6.371,0.178,963.79,37.687,62.378,1.746,-183.145,-181.84,-58.752,1.225,3.315,-2.295,0.00910394,0.00911253,0.00992269,1.612e-05,4.363e-05,-3.021e-05
1591,3.849,6.371,0.211,963.79,37.687,62.378,2.063,-181.754,-174.836,-57.52,0.823,-1.18,-1.086,0.00910133,0.00914686,0.00991903,1.084e-05,-1.554e-05,-1.43e-05
1592,3.849,6.371,0.243,945.49,36.953,61.162,2.334,-171.925,-170.021,-56.437,-1.638,-2.381,-1.21,0.00895595,0.00896848,0.00971609,-2.156e-05,-3.134e-05,-1.593e-05
1593,3.849,6.371,0.276,908.89,35.484,58.731,2.54,-176.118,-164.371,-53.555,1.221,1.977,1.964,0.00854134,0.00861866,0.00934804,1.607e-05,2.602e-05,2.585e-05
1594,3.849,6.371,0.308,854.0,33.28,55.083,2.663,-154.507,-154.157,-48.669,-0.96,0.207,-0.872,0.00806615,0.00806845,0.00876277,-1.263e-05,2.73e-06,-1.149e-05
1595,3.849,6.371,0.34,780.8,30.341,50.22,2.683,-139.076,-138.725,-46.146,1.482,-1.7,-0.966,0.00736349,0.00736581,0.00797516,1.95e-05,-2.237e-05,-1.272e-05
1596,3.849,6.371,0.373,689.31,26.669,44.14,2.583,-128.342,-131.316,-37.903,-1.295,1.706,1.853,0.00644762,0.00642805,0.00704289,-1.705e-05,2.246e-05,2.439e-05
1597,3.849,6.88,0.016,643.16,24.816,44.36,0.105,-120.744,-115.124,-42.302,-0.295,-1.307,1.471,0.00599261,0.0060296,0.00650891,-3.89e-06,-1.721e-05,1.936e-05
1598,3.849,6.88,0.049,728.3,28.234,50.469,0.357,-133.008,-140.836,-47.887,0.32,0.857,-1.229,0.0068531,0.00680158,0.00741337,4.21e-06,1.128e-05,-1.618e-05
1599,3.849,6.88,0.081,796.41,30.968,55.357,0.652,-151.326,-150.291,-52.744,-0.7,0.411,-2.575,0.0074828,0.00748961,0.00813166,-9.22e-06,5.41e-06,-3.39e-05
1600,3.849,6.88,0.113,847.49,33.019,59.023,0.973,-157.645,-157.662,-57.099,-2.457,2.444,0.714,0.00799605,0.00799593,0.00865784,-3.235e-05,3.217e-05,9.4e-06
1601,3.849,6.88,0.146,881.54,34.386,61.467,1.303,-163.076,-166.507,-61.283,-0.363,3.66,-2.198,0.00833806,0.00831547,0.00900805,-4.78e-06,4.818e-05,-2.893e-05
1602,3.849,6.88,0.178,898.57,35.069,62.689,1.624,-165.335,-167.557,-56.906,-0.177,1.045,0.194,0.00849948,0.00848485,0.00921315,-2.33e-06,1.376e-05,2.56e-06
1603,3.849,6.88,0.211,898.57,35.069,62.689,1.92,-172.619,-166.323,-54.845,0.519,-0.104,-1.481,0.0084564,0.00849785,0.00923159,6.84e-06,-1.37e-06,-1.949e-05
1604,3.849,6.88,0.243,881.54,34.386,61.467,2.172,-158.804,-165.948,-50.054,0.557,-0.893,-0.72,0.00834655,0.00829952,0.00906234,7.34e-06,-1.176e-05,-9.47e-06
1605,3.849,6.88,0.276,847.49,33.019,59.023,2.364,-153.286,-162.36,-45.99,0.042,-0.132,0.799,0.00801157,0.00795185,0.0087178,5.5e-07,-1.73e-06,1.052e-05
1606,3.849,6.88,0.308,796.41,30.968,55.357,2.478,-148.689,-144.068,-45.277,-0.573,-1.946,-1.377,0.0074802,0.00751062,0.00816085,-7.55e-06,-2.561e-05,-1.813e-05
1607,3.849,6.88,0.34,728.3,28.234,50.469,2.497,-131.218,-142.119,-41.582,1.275,-1.476,0.281,0.00685656,0.00678481,0.00744654,1.678e-05,-1.944e-05,3.7e-06
1608,3.849,6.88,0.373,643.16,24.816,44.36,2.404,-115.823,-110.902,-35.088,-1.817,1.353,0.161,0.00600501,0.00603739,0.0065364,-2.392e-05,1.781e-05,2.12e-06
1609,3.849,7.39,0.016,586.58,22.544,43.284,0.095,-109.626,-112.703,-36.97,0.438,-1.744,-2.211,0.00545255,0.0054323,0.00593077,5.76e-06,-2.296e-05,-2.911e-05
1610,3.849,7.39,0.049,663.92,25.649,49.246,0.324,-121.978,-129.749,-42.728,0.012,1.439,1.321,0.00622091,0.00616977,0.00674254,1.6e-07,1.894e-05,1.739e-05
1611,3.849,7.39,0.081,725.8,28.133,54.015,0.592,-134.367,-139.761,-48.981,-0.39,-1.461,-0.468,0.00681975,0.00678425,0.00738176,-5.14e-06,-1.923e-05,-6.16e-06
1612,3.849,7.39,0.113,772.2,29.996,57.592,0.884,-141.891,-137.185,-50.069,1.685,-0.267,-1.399,0.00726163,0.0072926,0.007866,2.218e-05,-3.52e-06,-1.842e-05
1613,3.849,7.39,0.146,803.14,31.238,59.977,1.184,-155.269,-153.596,-51.047,-2.693,0.061,0.35,0.00753385,0.00754486,0.00821984,-3.545e-05,8e-07,4.61e-06
1614,3.849,7.39,0.178,818.61,31.859,61.169,1.476,-153.446,-159.954,-53.868,0.152,0.839,3.391,0.00771618,0.00767334,0.0083716,1.99e-06,1.104e-05,4.464e-05
1615,3.849,7.39,0.211,818.61,31.859,61.169,1.744,-156.871,-158.361,-50.434,-0.039,1.796,-1.517,0.00769168,0.00768187,0.00839225,-5.2e-07,2.364e-05,-1.998e-05
1616,3.849,7.39,0.243,803.14,31.238,59.977,1.973,-154.444,-153.293,-48.599,1.581,-3.357,-0.316,0.00753491,0.00754249,0.00823158,2.081e-05,-4.419e-05,-4.16e-06
1617,3.849,7.39,0.276,772.2,29.996,57.592,2.147,-141.302,-150.507,-42.859,0.788,2.786,-1.339,0.00727225,0.00721166,0.0079202,1.037e-05,3.668e-05,-1.763e-05
1618,3.849,7.39,0.308,725.8,28.133,54.015,2.251,-145.149,-132.357,-40.803,-0.402,-0.045,-0.539,0.00674291,0.00682712,0.00742972,-5.3e-06,-5.9e-07,-7.09e-06
1619,3.849,7.39,0.34,663.92,25.649,49.246,2.268,-126.149,-124.779,-34.99,1.556,0.985,1.866,0.00618303,0.00619205,0.00678304,2.048e-05,1.296e-05,2.456e-05
1620,3.849,7.39,0.373,586.58,22.544,43.284,2.184,-107.277,-118.905,-32.586,0.235,1.017,-2.276,0.00546736,0.00539083,0.00595898,3.09e-06,1.339e-05,-2.996e-05
1621,3.849,7.9,0.016,523.07,19.995,41.037,0.084,-93.902,-93.359,-33.569,0.048,-0.727,-0.239,0.00484671,0.00485028,0.00524381,6.3e-07,-9.58e-06,-3.14e-06
1622,3.849,7.9,0.049,591.67,22.749,46.689,0.287,-106.423,-114.401,-39.329,-0.131,-0.124,-0.569,0.00552783,0.00547531,0.00596944,-1.72e-06,-1.63e-06,-7.48e-06
1623,3.849,7.9,0.081,646.55,24.952,51.211,0.525,-119.133,-125.527,-37.621,1.163,-1.668,-0.57,0.00604359,0.00600151,0.00658011,1.531e-05,-2.196e-05,-7.5e-06
1624,3.849,7.9,0.113,687.71,26.604,54.602,0.784,-125.928,-134.475,-46.129,-0.054,-1.477,0.466,0.0064578,0.00640153,0.00698303,-7.2e-07,-1.944e-05,6.14e-06
1625,3.849,7.9,0.146,715.15,27.706,56.863,1.05,-122.095,-135.463,-47.116,0.322,-1.008,2.427,0.00676695,0.00667896,0.00726045,4.24e-06,-1.327e-05,3.195e-05
1626,3.849,7.9,0.178,728.87,28.257,57.993,1.309,-130.766,-135.263,-42.562,-1.693,-2.276,3.786,0.00685775,0.00682816,0.00743831,-2.229e-05,-2.996e-05,4.984e-05
1627,3.849,7.9,0.211,728.87,28.257,57.993,1.547,-131.398,-134.492,-45.644,1.465,1.06,0.854,0.00685719,0.00683683,0.00742162,1.928e-05,1.396e-05,1.124e-05
1628,3.849,7.9,0.243,715.15,27.706,56.863,1.75,-139.644,-131.585,-41.802,0.359,2.025,0.665,0.00666165,0.00671469,0.00730564,4.73e-06,2.666e-05,8.76e-06
1629,3.849,7.9,0.276,687.71,26.604,54.602,1.905,-132.686,-127.899,-38.877,-1.537,-1.429,2.396,0.00640467,0.00643618,0.00702212,-2.024e-05,-1.881e-05,3.155e-05
1630,3.849,7.9,0.308,646.55,24.952,51.211,1.996,-120.988,-127.258,-39.139,-2.968,-0.88,-4.059,0.00603762,0.00599636,0.00657635,-3.907e-05,-1.159e-05,-5.343e-05
1631,3.849,7.9,0.34,591.67,22.749,46.689,2.012,-116.303,-112.409,-31.426,-0.698,-0.727,0.389,0.00546278,0.00548841,0.00602143,-9.19e-06,-9.57e-06,5.12e-06
1632,3.849,7.9,0.373,523.07,19.995,41.037,1.937,-97.351,-100.866,-28.286,-0.969,0.286,1.073,0.00483093,0.0048078,0.00528552,-1.276e-05,3.77e-06,1.413e-05
