Material,Temperature_C,Stress_MPa,Time_hours,Creep_Strain_percent
LSM,700,100,717.1717171717171,5.034513118391244e-28
LSM,700,100,727.2727272727273,4.7412821345291e-28
LSM,700,100,737.3737373737373,5.149457308437075e-28
LSM,700,100,747.4747474747475,4.894280399784282e-28
LSM,700,100,757.5757575757575,5.199791662640561e-28
LSM,700,100,767.6767676767677,5.090957794577923e-28
LSM,700,100,777.7777777777777,4.994879049301025e-28
LSM,700,100,787.8787878787879,4.962890474530406e-28
LSM,700,100,797.9797979797979,5.015377081176062e-28
LSM,700,100,808.0808080808081,5.15819990161279e-28
LSM,700,100,818.1818181818181,5.129976324559125e-28
LSM,700,100,828.2828282828282,5.051686426401657e-28
LSM,700,100,838.3838383838383,5.14262822532382e-28
LSM,700,100,848.4848484848484,5.205369132761716e-28
LSM,700,100,858.5858585858585,4.884551466883982e-28
LSM,700,100,868.6868686868686,5.314291589154105e-28
LSM,700,100,878.7878787878788,5.1117427043065205e-28
LSM,700,100,888.8888888888888,5.1076088589935875e-28
LSM,700,100,898.989898989899,5.045604271465364e-28
LSM,700,100,909.090909090909,5.051141137326353e-28
LSM,700,100,919.1919191919192,5.14404566116791e-28
LSM,700,100,929.2929292929292,5.27102417571202e-28
LSM,700,100,939.3939393939394,5.725869050550307e-28
LSM,700,100,949.4949494949494,5.346408958974903e-28
LSM,700,100,959.5959595959596,5.484239616420355e-28
LSM,700,100,969.6969696969696,5.543862609819127e-28
LSM,700,100,979.7979797979797,5.522430101287872e-28
LSM,700,100,989.8989898989898,5.510582567412861e-28
LSM,700,100,1000.0,5.347021980122859e-28
LSM,700,125,0.0,0.0
LSM,700,125,10.1010101010101,1.4389354629599642e-28
LSM,700,125,20.2020202020202,1.918133550555681e-28
LSM,700,125,30.3030303030303,2.031842357738919e-28
LSM,700,125,40.4040404040404,2.327073741010192e-28
LSM,700,125,50.505050505050505,2.6029408156882825e-28
LSM,700,125,60.6060606060606,2.741861894456995e-28
LSM,700,125,70.7070707070707,3.0487310140623074e-28
LSM,700,125,80.8080808080808,3.098700127417824e-28
LSM,700,125,90.9090909090909,3.5364228602967868e-28
LSM,700,125,101.01010101010101,3.5873864138894077e-28
LSM,700,125,111.1111111111111,3.6212220304150253e-28
LSM,700,125,121.2121212121212,3.840504068459338e-28
LSM,700,125,131.3131313131313,3.9745627461616803e-28
LSM,700,125,141.4141414141414,3.8956331490251466e-28
LSM,700,125,151.5151515151515,3.9738096631151287e-28
LSM,700,125,161.6161616161616,4.1898858995340425e-28
LSM,700,125,171.7171717171717,4.393395745462022e-28
LSM,700,125,181.8181818181818,4.400016548614534e-28
LSM,700,125,191.91919191919192,4.265700666617464e-28
LSM,700,125,202.02020202020202,4.460272491380599e-28
LSM,700,125,212.1212121212121,4.65007704308849e-28
LSM,700,125,222.2222222222222,4.737174674020189e-28
LSM,700,125,232.3232323232323,5.119135867433132e-28
LSM,700,125,242.4242424242424,4.7117019481659754e-28
LSM,700,125,252.5252525252525,5.072838854693569e-28
LSM,700,125,262.6262626262626,5.302823285787912e-28
LSM,700,125,272.7272727272727,5.504430419486423e-28
LSM,700,125,282.8282828282828,5.16534633045043e-28
LSM,700,125,292.9292929292929,5.38086994253985e-28
LSM,700,125,303.030303030303,5.466965939006798e-28
LSM,700,125,313.1313131313131,5.477992323495209e-28
LSM,700,125,323.2323232323232,5.499301391437263e-28
LSM,700,125,333.3333333333333,5.657001355792543e-28
LSM,700,125,343.4343434343434,5.221750898777287e-28
LSM,700,125,353.5353535353535,5.8339321323536805e-28
LSM,700,125,363.6363636363636,5.803622147750417e-28
LSM,700,125,373.73737373737373,5.806436307643501e-28
LSM,700,125,383.83838383838383,6.270933621795587e-28
LSM,700,125,393.93939393939394,5.848968387197303e-28
LSM,700,125,404.04040404040404,5.957686653242731e-28
LSM,700,125,414.1414141414141,6.454355107823278e-28
LSM,700,125,424.2424242424242,5.995958402231503e-28
LSM,700,125,434.3434343434343,6.105166337714772e-28
LSM,700,125,444.4444444444444,6.23732746317602e-28
LSM,700,125,454.5454545454545,6.4809730994488315e-28
LSM,700,125,464.6464646464646,6.417109271619133e-28
LSM,700,125,474.7474747474747,6.183007644785474e-28
LSM,700,125,484.8484848484848,6.383285910830667e-28
LSM,700,125,494.9494949494949,6.4213983847078695e-28
LSM,700,125,505.050505050505,6.57836574851035e-28
LSM,700,125,515.1515151515151,6.7309824368270245e-28
LSM,700,125,525.2525252525252,6.781932384205556e-28
LSM,700,125,535.3535353535353,6.389531561413601e-28
LSM,700,125,545.4545454545454,7.0168157089613645e-28
LSM,700,125,555.5555555555555,6.901772360274703e-28
LSM,700,125,565.6565656565656,7.1859925405731e-28
LSM,700,125,575.7575757575758,7.041033139853549e-28
LSM,700,125,585.8585858585858,7.228122200932846e-28
LSM,700,125,595.959595959596,7.143556467729526e-28
LSM,700,125,606.060606060606,7.378916635271533e-28
LSM,700,125,616.1616161616162,7.251381924644456e-28
LSM,700,125,626.2626262626262,7.165002703196981e-28
LSM,700,125,636.3636363636364,7.725295748770558e-28
LSM,700,125,646.4646464646464,7.4720645355633945e-28
LSM,700,125,656.5656565656565,7.449279015571701e-28
LSM,700,125,666.6666666666666,7.085971146391245e-28
LSM,700,125,676.7676767676767,7.126053555153859e-28
LSM,700,125,686.8686868686868,7.522079872065675e-28
LSM,700,125,696.9696969696969,7.533013799810531e-28
LSM,700,125,707.070707070707,7.404582422941432e-28
LSM,700,125,717.1717171717171,7.618572204611908e-28
LSM,700,125,727.2727272727273,7.992638097505592e-28
LSM,700,125,737.3737373737373,7.831293406283014e-28
LSM,700,125,747.4747474747475,7.449095899924979e-28
LSM,700,125,757.5757575757575,7.728701274480021e-28
LSM,700,125,767.6767676767677,7.607574824762259e-28
LSM,700,125,777.7777777777777,7.745557605537259e-28
LSM,700,125,787.8787878787879,7.779514226918292e-28
LSM,700,125,797.9797979797979,7.804048062444221e-28
LSM,700,125,808.0808080808081,7.657808371434602e-28
LSM,700,125,818.1818181818181,7.966451283048046e-28
LSM,700,125,828.2828282828282,7.901265228414424e-28
LSM,700,125,838.3838383838383,7.365781800752067e-28
LSM,700,125,848.4848484848484,8.614011984735489e-28
LSM,700,125,858.5858585858585,8.419058094696273e-28
LSM,700,125,868.6868686868686,8.098526704600402e-28
LSM,700,125,878.7878787878788,8.233606432642179e-28
LSM,700,125,888.8888888888888,7.976095000828301e-28
LSM,700,125,898.989898989899,8.726557915902871e-28
LSM,700,125,909.090909090909,8.816086675218274e-28
LSM,700,125,919.1919191919192,8.41764472178742e-28
LSM,700,125,929.2929292929292,8.673356206601931e-28
LSM,700,125,939.3939393939394,8.49587785121236e-28
LSM,700,125,949.4949494949494,8.147298290520757e-28
LSM,700,125,959.5959595959596,8.418364474864088e-28
LSM,700,125,969.6969696969696,8.593325254194422e-28
LSM,700,125,979.7979797979797,8.477796712906896e-28
LSM,700,125,989.8989898989898,8.573724615986936e-28
LSM,700,125,1000.0,8.64169420319277e-28
LSM,700,150,0.0,0.0
LSM,700,150,10.1010101010101,1.9808187612424545e-28
LSM,700,150,20.2020202020202,2.6241708450941292e-28
LSM,700,150,30.3030303030303,2.983356902740623e-28
LSM,700,150,40.4040404040404,3.382828235646792e-28
LSM,700,150,50.505050505050505,3.634294467500959e-28
LSM,700,150,60.6060606060606,4.185205515436483e-28
LSM,700,150,70.7070707070707,4.051352703773261e-28
LSM,700,150,80.8080808080808,4.7196683202411905e-28
LSM,700,150,90.9090909090909,4.980738950871281e-28
LSM,700,150,101.01010101010101,4.942478158674618e-28
LSM,700,150,111.1111111111111,4.776870153118739e-28
LSM,700,150,121.2121212121212,5.306878174671683e-28
LSM,700,150,131.3131313131313,5.528916915792082e-28
LSM,700,150,141.4141414141414,5.533250678424109e-28
LSM,700,150,151.5151515151515,5.775254987519631e-28
LSM,700,150,161.6161616161616,6.29564689139425e-28
LSM,700,150,171.7171717171717,6.290096296366528e-28
LSM,700,150,181.8181818181818,6.134689252182217e-28
LSM,700,150,191.91919191919192,6.138623794611045e-28
LSM,700,150,202.02020202020202,6.5167352889861116e-28
LSM,700,150,212.1212121212121,6.668028628937901e-28
LSM,700,150,222.2222222222222,6.938827600160986e-28
LSM,700,150,232.3232323232323,6.847936815244249e-28
LSM,700,150,242.4242424242424,7.187831696431466e-28
LSM,700,150,252.5252525252525,7.613491472226673e-28
LSM,700,150,262.6262626262626,7.4883520146436555e-28
LSM,700,150,272.7272727272727,7.410001397240682e-28
LSM,700,150,282.8282828282828,7.48807472099555e-28
LSM,700,150,292.9292929292929,7.554172484294792e-28
LSM,700,150,303.030303030303,8.014279806293663e-28
LSM,700,150,313.1313131313131,7.694730301710511e-28
LSM,700,150,323.2323232323232,7.953321985878129e-28
LSM,700,150,333.3333333333333,8.053263086154622e-28
LSM,700,150,343.4343434343434,8.015008190670557e-28
LSM,700,150,353.5353535353535,7.893449026844935e-28
LSM,700,150,363.6363636363636,8.406369978160764e-28
LSM,700,150,373.73737373737373,8.402043478423952e-28
LSM,700,150,383.83838383838383,8.635397655638656e-28
LSM,700,150,393.93939393939394,8.458964066748889e-28
LSM,700,150,404.04040404040404,9.00213035531203e-28
LSM,700,150,414.1414141414141,8.539590653130976e-28
LSM,700,150,424.2424242424242,9.310037686871111e-28
LSM,700,150,434.3434343434343,8.470301576047467e-28
LSM,700,150,444.4444444444444,9.139212344915889e-28
LSM,700,150,454.5454545454545,9.232840394232862e-28
LSM,700,150,464.6464646464646,8.964210159991766e-28
LSM,700,150,474.7474747474747,9.380659493070334e-28
LSM,700,150,484.8484848484848,9.699624211058779e-28
LSM,700,150,494.9494949494949,8.792055161669699e-28
LSM,700,150,505.050505050505,9.63804721463304e-28
LSM,700,150,515.1515151515151,8.85450624617213e-28
LSM,700,150,525.2525252525252,9.365560720223897e-28
LSM,700,150,535.3535353535353,1.0193747032877767e-27
LSM,700,150,545.4545454545454,9.620782751996937e-28
LSM,700,150,555.5555555555555,9.516445450391748e-28
LSM,700,150,565.6565656565656,9.876166416398991e-28
LSM,700,150,575.7575757575758,1.0626480291147366e-27
LSM,700,150,585.8585858585858,9.52194224289831e-28
LSM,700,150,595.959595959596,9.824774279983464e-28
LSM,700,150,606.060606060606,1.0671968679298103e-27
LSM,700,150,616.1616161616162,1.0853879878628705e-27
LSM,700,150,626.2626262626262,1.031589151232425e-27
LSM,700,150,636.3636363636364,1.00273204457558e-27
LSM,700,150,646.4646464646464,1.1139202013498667e-27
LSM,700,150,656.5656565656565,1.104987336456853e-27
LSM,700,150,666.6666666666666,1.0826157787406815e-27
LSM,700,150,676.7676767676767,1.0413912380499009e-27
LSM,700,150,686.8686868686868,1.0721710423602187e-27
LSM,700,150,696.9696969696969,1.074843076496674e-27
LSM,700,150,707.070707070707,1.0970548572508373e-27
LSM,700,150,717.1717171717171,1.1400084492551434e-27
LSM,700,150,727.2727272727273,1.127566113769562e-27
LSM,700,150,737.3737373737373,1.0689566847079641e-27
LSM,700,150,747.4747474747475,1.1565547598261778e-27
LSM,700,150,757.5757575757575,1.127158479732171e-27
LSM,700,150,767.6767676767677,1.1457394577753624e-27
LSM,700,150,777.7777777777777,1.1781348217261215e-27
LSM,700,150,787.8787878787879,1.0964984823061092e-27
LSM,700,150,797.9797979797979,1.1388947572834376e-27
LSM,700,150,808.0808080808081,1.1276017537601696e-27
LSM,700,150,818.1818181818181,1.0974136934676826e-27
LSM,700,150,828.2828282828282,1.1692818561965023e-27
LSM,700,150,838.3838383838383,1.250487964129184e-27
LSM,700,150,848.4848484848484,1.1039522798596537e-27
LSM,700,150,858.5858585858585,1.1728610437374817e-27
LSM,700,150,868.6868686868686,1.2021689585413323e-27
LSM,700,150,878.7878787878788,1.1893456463369755e-27
LSM,700,150,888.8888888888888,1.1863597645823243e-27
LSM,700,150,898.989898989899,1.149184575473593e-27
LSM,700,150,909.090909090909,1.2095370502918353e-27
LSM,700,150,919.1919191919192,1.1790790753688448e-27
LSM,700,150,929.2929292929292,1.1321457625304595e-27
LSM,700,150,939.3939393939394,1.260621455759498e-27
LSM,700,150,949.4949494949494,1.2573651766163475e-27
LSM,700,150,959.5959595959596,1.2293110266629265e-27
LSM,700,150,969.6969696969696,1.2410310131261767e-27
LSM,700,150,979.7979797979797,1.277570135149246e-27
LSM,700,150,989.8989898989898,1.2511324733871566e-27
LSM,700,150,1000.0,1.2816671705218308e-27
LSM,750,50,0.0,0.0
LSM,750,50,10.1010101010101,3.3127385179152054e-28
LSM,750,50,20.2020202020202,4.584143409409662e-28
LSM,750,50,30.3030303030303,5.237070082393604e-28
LSM,750,50,40.4040404040404,5.853630954557511e-28
LSM,750,50,50.505050505050505,6.120649373207922e-28
LSM,750,50,60.6060606060606,6.903408959501703e-28
LSM,750,50,70.7070707070707,7.0981088205631315e-28
LSM,750,50,80.8080808080808,7.532162234597041e-28
LSM,750,50,90.9090909090909,7.852752732260053e-28
LSM,750,50,101.01010101010101,8.127585941843651e-28
LSM,750,50,111.1111111111111,9.27842474253212e-28
LSM,750,50,121.2121212121212,9.392068590043232e-28
LSM,750,50,131.3131313131313,9.862424978342183e-28
LSM,750,50,141.4141414141414,9.253352466267496e-28
LSM,750,50,151.5151515151515,9.895648679799012e-28
LSM,750,50,161.6161616161616,9.7395702613708e-28
LSM,750,50,171.7171717171717,1.0164826090648795e-27
LSM,750,50,181.8181818181818,1.032902787831774e-27
LSM,750,50,191.91919191919192,1.1257426630678322e-27
LSM,750,50,202.02020202020202,1.0947099406900965e-27
LSM,750,50,212.1212121212121,1.1659218439500425e-27
LSM,750,50,222.2222222222222,1.1717905476684593e-27
LSM,750,50,232.3232323232323,1.2525457227019641e-27
LSM,750,50,242.4242424242424,1.1388030391986212e-27
LSM,750,50,252.5252525252525,1.2570728475388464e-27
LSM,750,50,262.6262626262626,1.272786057498553e-27
LSM,750,50,272.7272727272727,1.2127047115018253e-27
LSM,750,50,282.8282828282828,1.3057831563073585e-27
LSM,750,50,292.9292929292929,1.2983663259567598e-27
LSM,750,50,303.030303030303,1.294061732506463e-27
LSM,750,50,313.1313131313131,1.2875237825272394e-27
LSM,750,50,323.2323232323232,1.3081835882142013e-27
LSM,750,50,333.3333333333333,1.4368243200239282e-27
LSM,750,50,343.4343434343434,1.3698747645756795e-27
LSM,750,50,353.5353535353535,1.4183393391223688e-27
LSM,750,50,363.6363636363636,1.3682727863581038e-27
LSM,750,50,373.73737373737373,1.383820543586089e-27
LSM,750,50,383.83838383838383,1.4786550955477402e-27
LSM,750,50,393.93939393939394,1.3885354712031389e-27
LSM,750,50,404.04040404040404,1.4436458669501798e-27
LSM,750,50,414.1414141414141,1.4778728007251946e-27
LSM,750,50,424.2424242424242,1.4956457969484063e-27
LSM,750,50,434.3434343434343,1.496677110425903e-27
LSM,750,50,444.4444444444444,1.5366967205010042e-27
LSM,750,50,454.5454545454545,1.5642277047004243e-27
LSM,750,50,464.6464646464646,1.5799780625735913e-27
LSM,750,50,474.7474747474747,1.5131497766158589e-27
LSM,750,50,484.8484848484848,1.5590455973783655e-27
LSM,750,50,494.9494949494949,1.6423008661137142e-27
LSM,750,50,505.050505050505,1.6412356233885663e-27
LSM,750,50,515.1515151515151,1.5446956994061951e-27
LSM,750,50,525.2525252525252,1.6407300721964898e-27
LSM,750,50,535.3535353535353,1.5389351064711394e-27
LSM,750,50,545.4545454545454,1.650627145792959e-27
LSM,750,50,555.5555555555555,1.7549831060730532e-27
LSM,750,50,565.6565656565656,1.624900146870975e-27
LSM,750,50,575.7575757575758,1.6421836904883736e-27
LSM,750,50,585.8585858585858,1.734976708698155e-27
LSM,750,50,595.959595959596,1.6286968440166235e-27
LSM,750,50,606.060606060606,1.6866213373382114e-27
LSM,750,50,616.1616161616162,1.761629457689299e-27
LSM,750,50,626.2626262626262,1.7088086538151335e-27
LSM,750,50,636.3636363636364,1.7407294403446728e-27
LSM,750,50,646.4646464646464,1.8036057688113167e-27
LSM,750,50,656.5656565656565,1.797643465900754e-27
LSM,750,50,666.6666666666666,1.800364619811238e-27
LSM,750,50,676.7676767676767,1.7785632983714297e-27
LSM,750,50,686.8686868686868,1.827590387845157e-27
LSM,750,50,696.9696969696969,1.8113607233310436e-27
LSM,750,50,707.070707070707,1.8537181536718884e-27
LSM,750,50,717.1717171717171,1.811592654952171e-27
LSM,750,50,727.2727272727273,1.8391967970520993e-27
LSM,750,50,737.3737373737373,1.804330724413654e-27
LSM,750,50,747.4747474747475,1.8677413858995356e-27
LSM,750,50,757.5757575757575,1.8340359637469134e-27
LSM,750,50,767.6767676767677,1.8265981679621376e-27
LSM,750,50,777.7777777777777,1.9144046359925844e-27
LSM,750,50,787.8787878787879,1.921680517479292e-27
LSM,750,50,797.9797979797979,1.9643245079789397e-27
LSM,750,50,808.0808080808081,1.903981359397065e-27
LSM,750,50,818.1818181818181,1.9622691903376323e-27
LSM,750,50,828.2828282828282,1.9802660814157757e-27
LSM,750,50,838.3838383838383,1.983664416106935e-27
LSM,750,50,848.4848484848484,1.918224098507162e-27
LSM,750,50,858.5858585858585,1.9851332223858426e-27
LSM,750,50,868.6868686868686,2.0072357323124098e-27
LSM,750,50,878.7878787878788,1.9951778755052198e-27
LSM,750,50,888.8888888888888,1.87845608850191e-27
LSM,750,50,898.989898989899,2.0226576435456343e-27
LSM,750,50,909.090909090909,2.156193538342202e-27
LSM,750,50,919.1919191919192,2.009002835206129e-27
LSM,750,50,929.2929292929292,1.9952825548770432e-27
LSM,750,50,939.3939393939394,2.0716235471280515e-27
LSM,750,50,949.4949494949494,2.0767418541307036e-27
LSM,750,50,959.5959595959596,2.1401204990722923e-27
LSM,750,50,969.6969696969696,1.9965634371676943e-27
LSM,750,50,979.7979797979797,2.1291933075579618e-27
LSM,750,50,989.8989898989898,2.129099756746714e-27
LSM,750,50,1000.0,2.0915994371129878e-27
LSM,750,75,0.0,0.0
LSM,750,75,10.1010101010101,7.597196406880483e-28
LSM,750,75,20.2020202020202,1.0230211246488385e-27
LSM,750,75,30.3030303030303,1.1976516254156799e-27
LSM,750,75,40.4040404040404,1.2645423683638707e-27
LSM,750,75,50.505050505050505,1.466922889087879e-27
LSM,750,75,60.6060606060606,1.5370209408777826e-27
LSM,750,75,70.7070707070707,1.6415365783610627e-27
LSM,750,75,80.8080808080808,1.7316158048777873e-27
LSM,750,75,90.9090909090909,1.8030094721701087e-27
LSM,750,75,101.01010101010101,1.9566735572537145e-27
LSM,750,75,111.1111111111111,1.9576176633622384e-27
LSM,750,75,121.2121212121212,1.963805441251645e-27
LSM,750,75,131.3131313131313,2.073397257649852e-27
LSM,750,75,141.4141414141414,2.1728817895560426e-27
LSM,750,75,151.5151515151515,2.3037027034533257e-27
LSM,750,75,161.6161616161616,2.321123757846588e-27
LSM,750,75,171.7171717171717,2.276235413337717e-27
LSM,750,75,181.8181818181818,2.5680344981781105e-27
LSM,750,75,191.91919191919192,2.4615034316324545e-27
LSM,750,75,202.02020202020202,2.5881042247109814e-27
LSM,750,75,212.1212121212121,2.530285134389413e-27
LSM,750,75,222.2222222222222,2.6310314103674157e-27
LSM,750,75,232.3232323232323,2.702438987023939e-27
LSM,750,75,242.4242424242424,2.779303220207063e-27
LSM,750,75,252.5252525252525,2.8119086966131698e-27
LSM,750,75,262.6262626262626,2.8409908992160444e-27
LSM,750,75,272.7272727272727,2.7840926741086827e-27
LSM,750,75,282.8282828282828,2.802930456892162e-27
LSM,750,75,292.9292929292929,2.9210173071648875e-27
LSM,750,75,303.030303030303,3.013713304845511e-27
LSM,750,75,313.1313131313131,2.9505030574498643e-27
LSM,750,75,323.2323232323232,3.104443342639067e-27
LSM,750,75,333.3333333333333,3.1782907240157178e-27
LSM,750,75,343.4343434343434,2.9974277883075785e-27
LSM,750,75,353.5353535353535,3.039812618428508e-27
LSM,750,75,363.6363636363636,3.1401553595966944e-27
LSM,750,75,373.73737373737373,3.2176074928156728e-27
LSM,750,75,383.83838383838383,3.1716664921173288e-27
LSM,750,75,393.93939393939394,3.3881172259192704e-27
LSM,750,75,404.04040404040404,3.3310194144045824e-27
LSM,750,75,414.1414141414141,3.325753893862854e-27
LSM,750,75,424.2424242424242,3.209515666838428e-27
LSM,750,75,434.3434343434343,3.25206496796034e-27
LSM,750,75,444.4444444444444,3.4457984203838975e-27
