timestamp,building_id,total_consumption_kw,hvac_consumption_kw,lighting_consumption_kw,equipment_consumption_kw,other_consumption_kw
2023-01-07 20:00:00,BLD_00031,6.02,2.57,1.62,1.54,0.28
2023-01-07 21:00:00,BLD_00031,7.04,2.74,1.66,1.59,1.05
2023-01-07 22:00:00,BLD_00031,5.93,2.24,1.5,1.31,0.87
2023-01-07 23:00:00,BLD_00031,6.32,2.57,1.48,1.77,0.49
2023-01-08 00:00:00,BLD_00031,4.46,1.75,1.04,1.24,0.43
2023-01-08 01:00:00,BLD_00031,4.44,1.7,1.14,1.13,0.48
2023-01-08 02:00:00,BLD_00031,4.03,1.74,1.03,1.1,0.16
2023-01-08 03:00:00,BLD_00031,4.15,1.69,1.12,1.14,0.21
2023-01-08 04:00:00,BLD_00031,4.46,1.6,1.2,1.13,0.54
2023-01-08 05:00:00,BLD_00031,5.18,1.85,1.43,1.43,0.47
2023-01-08 06:00:00,BLD_00031,9.04,3.34,2.2,2.31,1.19
2023-01-08 07:00:00,BLD_00031,10.64,3.74,2.97,2.97,0.97
2023-01-08 08:00:00,BLD_00031,14.14,5.73,3.48,3.92,1.0
2023-01-08 09:00:00,BLD_00031,12.49,4.53,3.02,3.23,1.71
2023-01-08 10:00:00,BLD_00031,12.4,5.25,3.47,3.32,0.37
2023-01-08 11:00:00,BLD_00031,13.34,5.15,3.52,3.32,1.36
2023-01-08 12:00:00,BLD_00031,11.53,4.91,2.99,2.86,0.76
2023-01-08 13:00:00,BLD_00031,13.35,5.26,3.48,3.0,1.62
2023-01-08 14:00:00,BLD_00031,13.7,5.23,3.12,3.25,2.09
2023-01-08 15:00:00,BLD_00031,13.72,6.0,3.62,3.32,0.78
2023-01-08 16:00:00,BLD_00031,14.89,5.45,3.28,3.66,2.51
2023-01-08 17:00:00,BLD_00031,9.53,3.69,2.51,2.15,1.18
2023-01-08 18:00:00,BLD_00031,8.5,3.07,2.15,1.89,1.4
2023-01-08 19:00:00,BLD_00031,5.25,1.95,1.31,1.33,0.67
2023-01-08 20:00:00,BLD_00031,4.12,1.61,0.94,1.02,0.54
2023-01-08 21:00:00,BLD_00031,4.34,1.74,0.99,1.11,0.49
2023-01-08 22:00:00,BLD_00031,4.42,1.77,1.19,1.01,0.45
2023-01-08 23:00:00,BLD_00031,4.03,1.62,1.11,1.12,0.19
2023-01-09 00:00:00,BLD_00031,20.79,7.34,5.03,4.98,3.44
2023-01-09 01:00:00,BLD_00031,22.52,8.3,5.2,5.34,3.67
2023-01-09 02:00:00,BLD_00031,21.98,7.75,5.59,5.76,2.88
2023-01-09 03:00:00,BLD_00031,21.02,8.32,5.39,5.57,1.74
2023-01-09 04:00:00,BLD_00031,20.97,9.16,4.81,5.11,1.89
2023-01-09 05:00:00,BLD_00031,27.66,11.52,7.03,6.63,2.48
2023-01-09 06:00:00,BLD_00031,47.38,20.93,12.76,12.49,1.19
2023-01-09 07:00:00,BLD_00031,54.56,24.42,14.22,12.94,2.98
2023-01-09 08:00:00,BLD_00031,69.63,27.53,16.35,18.41,7.32
2023-01-09 09:00:00,BLD_00031,71.15,27.57,16.96,19.12,7.49
2023-01-09 10:00:00,BLD_00031,77.82,30.29,19.35,17.93,10.25
2023-01-09 11:00:00,BLD_00031,68.74,25.23,17.7,15.68,10.14
2023-01-09 12:00:00,BLD_00031,57.66,25.82,14.62,12.84,4.37
2023-01-09 13:00:00,BLD_00031,62.86,26.37,15.23,14.37,6.89
2023-01-09 14:00:00,BLD_00031,72.51,30.78,17.54,20.22,3.97
2023-01-09 15:00:00,BLD_00031,68.92,28.13,15.58,18.45,6.76
2023-01-09 16:00:00,BLD_00031,69.45,26.88,19.34,19.03,4.2
2023-01-09 17:00:00,BLD_00031,49.9,22.4,12.05,11.32,4.12
2023-01-09 18:00:00,BLD_00031,42.55,18.03,11.48,10.19,2.86
2023-01-09 19:00:00,BLD_00031,27.3,10.1,7.47,7.4,2.33
2023-01-09 20:00:00,BLD_00031,19.29,8.11,5.2,4.53,1.44
2023-01-09 21:00:00,BLD_00031,18.66,8.07,4.27,4.32,2.0
2023-01-09 22:00:00,BLD_00031,20.64,8.5,5.02,4.73,2.4
2023-01-09 23:00:00,BLD_00031,20.96,8.88,4.68,5.54,1.85
2023-01-10 00:00:00,BLD_00031,20.0,8.23,4.8,4.44,2.54
2023-01-10 01:00:00,BLD_00031,20.94,9.28,5.27,5.32,1.07
2023-01-10 02:00:00,BLD_00031,21.38,8.19,5.22,5.55,2.42
2023-01-10 03:00:00,BLD_00031,18.56,6.55,4.49,4.3,3.22
2023-01-10 04:00:00,BLD_00031,20.26,8.98,4.77,4.53,1.98
2023-01-10 05:00:00,BLD_00031,28.02,10.31,6.57,7.77,3.37
2023-01-10 06:00:00,BLD_00031,42.03,17.93,9.81,10.96,3.33
2023-01-10 07:00:00,BLD_00031,52.25,20.22,14.32,13.0,4.7
2023-01-10 08:00:00,BLD_00031,74.13,32.93,17.12,16.47,7.6
2023-01-10 09:00:00,BLD_00031,79.25,31.86,20.53,19.12,7.74
2023-01-10 10:00:00,BLD_00031,69.29,25.18,16.41,15.54,12.15
2023-01-10 11:00:00,BLD_00031,69.45,30.54,17.34,15.99,5.59
2023-01-10 12:00:00,BLD_00031,54.29,20.96,15.13,12.04,6.15
2023-01-10 13:00:00,BLD_00031,75.76,33.2,18.56,18.58,5.42
2023-01-10 14:00:00,BLD_00031,75.32,33.66,16.68,19.32,5.66
2023-01-10 15:00:00,BLD_00031,68.2,28.73,17.7,15.07,6.69
2023-01-10 16:00:00,BLD_00031,71.05,30.91,18.35,19.58,2.22
2023-01-10 17:00:00,BLD_00031,52.92,21.78,14.38,12.98,3.77
2023-01-10 18:00:00,BLD_00031,46.07,18.07,10.42,11.69,5.88
2023-01-10 19:00:00,BLD_00031,25.12,8.89,6.44,5.61,4.18
2023-01-10 20:00:00,BLD_00031,20.02,7.19,4.47,4.75,3.62
2023-01-10 21:00:00,BLD_00031,23.68,9.11,6.2,6.32,2.06
2023-01-10 22:00:00,BLD_00031,21.5,8.82,5.17,4.79,2.72
2023-01-10 23:00:00,BLD_00031,20.85,7.75,5.27,5.2,2.63
2023-01-11 00:00:00,BLD_00031,20.12,7.47,5.52,5.5,1.62
2023-01-11 01:00:00,BLD_00031,22.17,8.53,5.39,5.53,2.72
2023-01-11 02:00:00,BLD_00031,22.05,9.13,5.43,5.21,2.29
2023-01-11 03:00:00,BLD_00031,20.61,8.5,5.41,5.31,1.39
2023-01-11 04:00:00,BLD_00031,21.73,9.24,5.04,5.29,2.15
2023-01-11 05:00:00,BLD_00031,29.52,13.19,8.02,6.72,1.6
2023-01-11 06:00:00,BLD_00031,42.41,14.97,10.05,10.37,7.03
2023-01-11 07:00:00,BLD_00031,57.12,25.14,13.94,15.96,2.09
2023-01-11 08:00:00,BLD_00031,67.39,25.55,16.46,15.05,10.33
2023-01-11 09:00:00,BLD_00031,64.97,26.83,15.13,16.47,6.54
2023-01-11 10:00:00,BLD_00031,68.79,24.65,15.46,18.79,9.9
2023-01-11 11:00:00,BLD_00031,67.49,30.36,17.6,16.07,3.46
2023-01-11 12:00:00,BLD_00031,53.34,20.04,14.43,13.02,5.85
2023-01-11 13:00:00,BLD_00031,69.69,25.63,15.72,19.04,9.3
2023-01-11 14:00:00,BLD_00031,68.73,28.83,17.89,17.6,4.41
2023-01-11 15:00:00,BLD_00031,70.46,25.14,15.65,17.87,11.8
2023-01-11 16:00:00,BLD_00031,70.28,27.45,15.81,19.49,7.53
2023-01-11 17:00:00,BLD_00031,55.86,24.88,14.87,12.55,3.56
2023-01-11 18:00:00,BLD_00031,45.4,18.9,11.27,11.6,3.62
2023-01-11 19:00:00,BLD_00031,27.76,10.63,6.84,6.28,4.0
2023-01-11 20:00:00,BLD_00031,19.35,7.02,4.79,4.54,3.0
2023-01-11 21:00:00,BLD_00031,21.92,7.7,5.43,5.58,3.22
2023-01-11 22:00:00,BLD_00031,19.64,7.56,4.95,5.3,1.84
2023-01-11 23:00:00,BLD_00031,20.3,8.85,5.03,5.62,0.81
2023-01-12 00:00:00,BLD_00031,18.05,7.94,4.01,4.17,1.93
2023-01-12 01:00:00,BLD_00031,19.86,8.69,4.9,4.56,1.71
2023-01-12 02:00:00,BLD_00031,21.02,8.78,5.51,5.27,1.46
2023-01-12 03:00:00,BLD_00031,21.36,9.38,5.88,4.98,1.13
2023-01-12 04:00:00,BLD_00031,20.66,8.47,5.41,4.64,2.13
2023-01-12 05:00:00,BLD_00031,27.2,11.7,7.42,7.02,1.05
2023-01-12 06:00:00,BLD_00031,42.23,18.7,9.98,11.08,2.47
2023-01-12 07:00:00,BLD_00031,57.76,24.99,15.13,15.02,2.61
2023-01-12 08:00:00,BLD_00031,69.75,26.22,15.47,17.26,10.81
2023-01-12 09:00:00,BLD_00031,66.54,23.77,15.69,16.95,10.14
2023-01-12 10:00:00,BLD_00031,65.23,28.74,17.55,15.52,3.42
2023-01-12 11:00:00,BLD_00031,72.66,26.48,18.55,19.44,8.2
2023-01-12 12:00:00,BLD_00031,59.06,21.48,13.22,13.23,11.13
2023-01-12 13:00:00,BLD_00031,68.28,27.15,17.19,15.86,8.09
2023-01-12 14:00:00,BLD_00031,70.19,31.37,18.58,17.11,3.13
2023-01-12 15:00:00,BLD_00031,69.53,29.34,17.79,17.23,5.17
2023-01-12 16:00:00,BLD_00031,73.89,27.8,16.34,16.4,13.35
2023-01-12 17:00:00,BLD_00031,58.59,25.38,14.82,13.03,5.37
2023-01-12 18:00:00,BLD_00031,42.79,15.25,9.88,9.97,7.69
2023-01-12 19:00:00,BLD_00031,26.31,10.01,5.89,6.44,3.98
2023-01-12 20:00:00,BLD_00031,20.51,8.26,5.4,4.6,2.25
2023-01-12 21:00:00,BLD_00031,20.92,8.19,5.81,5.26,1.66
2023-01-12 22:00:00,BLD_00031,21.86,8.22,4.85,5.96,2.84
2023-01-12 23:00:00,BLD_00031,21.76,8.58,5.82,5.14,2.22
2023-01-13 00:00:00,BLD_00031,20.1,7.48,5.55,4.51,2.57
2023-01-13 01:00:00,BLD_00031,18.77,8.34,4.56,4.56,1.31
2023-01-13 02:00:00,BLD_00031,19.16,6.79,5.16,5.21,1.99
2023-01-13 03:00:00,BLD_00031,19.87,7.57,5.17,4.39,2.74
2023-01-13 04:00:00,BLD_00031,19.78,8.36,5.44,4.63,1.34
2023-01-13 05:00:00,BLD_00031,25.49,11.3,6.97,7.03,0.19
2023-01-13 06:00:00,BLD_00031,37.07,15.45,9.03,9.13,3.46
2023-01-13 07:00:00,BLD_00031,51.08,21.02,13.27,13.81,2.98
2023-01-13 08:00:00,BLD_00031,64.98,23.1,14.95,15.18,11.75
2023-01-13 09:00:00,BLD_00031,63.5,24.14,15.38,15.86,8.12
2023-01-13 10:00:00,BLD_00031,58.44,23.57,14.44,14.82,5.6
2023-01-13 11:00:00,BLD_00031,65.68,25.41,18.23,18.05,3.98
2023-01-13 12:00:00,BLD_00031,46.74,19.97,12.6,13.01,1.16
2023-01-13 13:00:00,BLD_00031,64.7,23.62,15.19,15.89,10.0
2023-01-13 14:00:00,BLD_00031,59.58,21.61,14.33,15.21,8.43
2023-01-13 15:00:00,BLD_00031,63.99,24.83,15.5,17.51,6.16
2023-01-13 16:00:00,BLD_00031,60.2,23.42,15.79,16.55,4.43
2023-01-13 17:00:00,BLD_00031,52.56,19.83,13.86,12.22,6.66
2023-01-13 18:00:00,BLD_00031,40.19,14.37,10.17,11.06,4.59
2023-01-13 19:00:00,BLD_00031,23.95,9.74,5.49,6.24,2.47
2023-01-13 20:00:00,BLD_00031,17.87,7.11,4.12,4.43,2.21
2023-01-13 21:00:00,BLD_00031,19.19,6.91,5.09,5.01,2.18
2023-01-13 22:00:00,BLD_00031,18.12,6.46,4.07,4.33,3.26
2023-01-13 23:00:00,BLD_00031,18.57,6.88,4.84,4.23,2.62
2023-01-14 00:00:00,BLD_00031,6.05,2.14,1.41,1.47,1.03
2023-01-14 01:00:00,BLD_00031,6.25,2.5,1.65,1.66,0.45
2023-01-14 02:00:00,BLD_00031,6.84,2.84,1.55,1.75,0.71
2023-01-14 03:00:00,BLD_00031,5.75,2.11,1.59,1.54,0.52
2023-01-14 04:00:00,BLD_00031,6.75,2.66,1.6,1.65,0.84
2023-01-14 05:00:00,BLD_00031,9.06,3.21,2.36,2.34,1.14
2023-01-14 06:00:00,BLD_00031,12.55,5.23,3.3,3.48,0.54
2023-01-14 07:00:00,BLD_00031,17.1,6.73,4.64,4.78,0.96
2023-01-14 08:00:00,BLD_00031,22.45,10.04,5.68,5.82,0.91
2023-01-14 09:00:00,BLD_00031,20.67,8.69,5.01,5.32,1.65
2023-01-14 10:00:00,BLD_00031,22.32,8.14,5.95,5.03,3.2
2023-01-14 11:00:00,BLD_00031,21.23,8.62,5.31,5.79,1.51
2023-01-14 12:00:00,BLD_00031,16.65,6.38,3.99,4.19,2.08
2023-01-14 13:00:00,BLD_00031,20.6,7.81,5.43,5.75,1.6
2023-01-14 14:00:00,BLD_00031,21.54,9.04,5.47,5.87,1.16
2023-01-14 15:00:00,BLD_00031,22.82,8.53,5.56,6.0,2.72
2023-01-14 16:00:00,BLD_00031,20.12,8.26,5.52,4.67,1.66
2023-01-14 17:00:00,BLD_00031,16.27,7.27,4.17,3.76,1.07
2023-01-14 18:00:00,BLD_00031,12.61,5.49,2.86,3.44,0.82
2023-01-14 19:00:00,BLD_00031,8.02,3.31,2.22,1.86,0.63
2023-01-14 20:00:00,BLD_00031,5.86,2.26,1.53,1.31,0.76
2023-01-14 21:00:00,BLD_00031,6.69,2.63,1.86,1.86,0.33
2023-01-14 22:00:00,BLD_00031,5.85,2.59,1.62,1.62,0.02
2023-01-14 23:00:00,BLD_00031,5.68,2.06,1.37,1.38,0.87
2023-01-15 00:00:00,BLD_00031,4.7,1.75,1.3,1.21,0.45
2023-01-15 01:00:00,BLD_00031,4.22,1.7,1.03,0.98,0.52
2023-01-15 02:00:00,BLD_00031,4.3,1.58,1.13,1.16,0.43
2023-01-15 03:00:00,BLD_00031,4.05,1.57,1.08,1.1,0.29
2023-01-15 04:00:00,BLD_00031,4.32,1.91,1.04,1.11,0.27
2023-01-15 05:00:00,BLD_00031,6.13,2.6,1.43,1.69,0.4
2023-01-15 06:00:00,BLD_00031,8.34,3.33,1.95,1.98,1.09
2023-01-15 07:00:00,BLD_00031,11.1,4.83,3.0,2.73,0.53
2023-01-15 08:00:00,BLD_00031,13.86,5.54,3.1,3.25,1.97
2023-01-15 09:00:00,BLD_00031,14.45,5.69,3.21,3.41,2.14
2023-01-15 10:00:00,BLD_00031,13.69,5.41,3.15,3.07,2.06
2023-01-15 11:00:00,BLD_00031,13.69,5.46,3.64,3.2,1.38
2023-01-15 12:00:00,BLD_00031,10.87,4.69,2.94,2.83,0.41
2023-01-15 13:00:00,BLD_00031,13.23,5.36,3.26,3.03,1.59
2023-01-15 14:00:00,BLD_00031,14.07,5.09,3.32,3.71,1.96
2023-01-15 15:00:00,BLD_00031,13.28,5.25,3.14,3.64,1.26
2023-01-15 16:00:00,BLD_00031,14.28,5.09,3.4,3.34,2.44
2023-01-15 17:00:00,BLD_00031,10.75,4.02,2.95,2.49,1.3
2023-01-15 18:00:00,BLD_00031,8.33,3.16,2.03,1.96,1.18
2023-01-15 19:00:00,BLD_00031,5.68,2.29,1.53,1.28,0.58
2023-01-15 20:00:00,BLD_00031,4.22,1.65,1.0,1.01,0.56
2023-01-15 21:00:00,BLD_00031,4.23,1.64,1.01,0.95,0.64
2023-01-15 22:00:00,BLD_00031,4.46,1.96,1.07,1.14,0.28
2023-01-15 23:00:00,BLD_00031,3.96,1.7,0.94,0.99,0.32
2023-01-16 00:00:00,BLD_00031,23.45,8.82,6.34,6.03,2.25
2023-01-16 01:00:00,BLD_00031,22.51,9.24,6.29,5.11,1.88
2023-01-16 02:00:00,BLD_00031,21.91,8.31,5.37,5.33,2.89
2023-01-16 03:00:00,BLD_00031,20.42,7.29,4.53,5.34,3.26
2023-01-16 04:00:00,BLD_00031,21.43,9.2,5.33,5.2,1.7
2023-01-16 05:00:00,BLD_00031,27.91,10.07,6.33,6.88,4.63
2023-01-16 06:00:00,BLD_00031,39.29,13.83,10.33,10.83,4.3
2023-01-16 07:00:00,BLD_00031,59.31,26.18,13.86,14.98,4.29
2023-01-16 08:00:00,BLD_00031,65.31,26.66,17.61,16.76,4.28
2023-01-16 09:00:00,BLD_00031,67.64,28.39,16.93,17.14,5.17
2023-01-16 10:00:00,BLD_00031,73.25,30.74,19.7,17.13,5.68
2023-01-16 11:00:00,BLD_00031,80.46,33.91,22.11,22.13,2.3
2023-01-16 12:00:00,BLD_00031,58.27,24.11,15.46,15.11,3.59
2023-01-16 13:00:00,BLD_00031,70.29,30.97,16.88,16.13,6.32
2023-01-16 14:00:00,BLD_00031,73.51,26.04,17.33,20.01,10.13
2023-01-16 15:00:00,BLD_00031,65.38,24.37,15.39,17.03,8.59
2023-01-16 16:00:00,BLD_00031,74.63,27.33,17.02,19.26,11.02
2023-01-16 17:00:00,BLD_00031,56.91,20.41,15.19,15.6,5.71
2023-01-16 18:00:00,BLD_00031,42.91,18.0,11.42,11.7,1.79
2023-01-16 19:00:00,BLD_00031,31.53,12.94,7.33,7.75,3.51
2023-01-16 20:00:00,BLD_00031,22.84,9.21,5.08,5.68,2.87
2023-01-16 21:00:00,BLD_00031,22.42,7.95,5.67,5.96,2.84
2023-01-16 22:00:00,BLD_00031,21.78,8.03,5.24,4.9,3.62
2023-01-16 23:00:00,BLD_00031,19.46,7.5,4.49,4.6,2.86
2023-01-17 00:00:00,BLD_00031,20.35,7.93,4.5,4.87,3.06
2023-01-17 01:00:00,BLD_00031,19.65,8.62,5.28,4.41,1.34
2023-01-17 02:00:00,BLD_00031,19.33,6.88,5.23,4.39,2.83
2023-01-17 03:00:00,BLD_00031,19.81,7.8,4.6,5.11,2.29
2023-01-17 04:00:00,BLD_00031,20.89,7.49,5.44,5.26,2.71
2023-01-17 05:00:00,BLD_00031,25.76,11.42,5.82,7.05,1.46
2023-01-17 06:00:00,BLD_00031,44.51,18.02,12.06,11.94,2.5
2023-01-17 07:00:00,BLD_00031,53.91,21.54,14.16,12.96,5.25
2023-01-17 08:00:00,BLD_00031,67.68,29.73,16.27,15.06,6.62
2023-01-17 09:00:00,BLD_00031,67.59,29.86,17.53,16.09,4.11
2023-01-17 10:00:00,BLD_00031,71.88,28.26,17.61,18.18,7.83
2023-01-17 11:00:00,BLD_00031,68.91,28.3,17.57,16.69,6.35
2023-01-17 12:00:00,BLD_00031,55.41,24.25,14.73,12.9,3.53
2023-01-17 13:00:00,BLD_00031,66.66,25.24,18.32,18.23,4.86
2023-01-17 14:00:00,BLD_00031,70.5,26.63,16.71,19.55,7.61
2023-01-17 15:00:00,BLD_00031,72.54,28.19,18.76,19.44,6.14
2023-01-17 16:00:00,BLD_00031,70.23,26.46,18.37,15.58,9.81
2023-01-17 17:00:00,BLD_00031,55.73,21.8,13.51,13.86,6.55
2023-01-17 18:00:00,BLD_00031,41.59,17.86,11.07,10.52,2.14
2023-01-17 19:00:00,BLD_00031,28.57,12.53,7.09,6.58,2.37
2023-01-17 20:00:00,BLD_00031,20.05,7.57,5.17,5.19,2.12
2023-01-17 21:00:00,BLD_00031,21.42,9.57,5.03,4.73,2.08
2023-01-17 22:00:00,BLD_00031,20.33,8.11,5.66,4.53,2.03
2023-01-17 23:00:00,BLD_00031,18.89,7.5,5.16,4.67,1.56
2023-01-18 00:00:00,BLD_00031,21.45,9.08,5.73,5.58,1.07
2023-01-18 01:00:00,BLD_00031,21.44,7.8,4.75,4.77,4.13
2023-01-18 02:00:00,BLD_00031,19.75,7.68,4.86,5.03,2.18
2023-01-18 03:00:00,BLD_00031,19.98,8.79,4.81,4.77,1.6
2023-01-18 04:00:00,BLD_00031,19.17,8.09,5.34,4.25,1.49
2023-01-18 05:00:00,BLD_00031,28.31,9.99,6.74,7.65,3.93
2023-01-18 06:00:00,BLD_00031,37.11,16.53,9.39,10.36,0.84
2023-01-18 07:00:00,BLD_00031,54.76,22.99,14.18,15.16,2.44
2023-01-18 08:00:00,BLD_00031,71.2,26.54,17.07,16.48,11.11
2023-01-18 09:00:00,BLD_00031,72.54,32.36,16.51,20.1,3.56
2023-01-18 10:00:00,BLD_00031,68.6,30.09,18.81,15.33,4.37
2023-01-18 11:00:00,BLD_00031,72.93,29.08,16.47,18.12,9.27
2023-01-18 12:00:00,BLD_00031,57.51,25.3,14.19,13.82,4.2
2023-01-18 13:00:00,BLD_00031,71.17,28.95,17.93,17.66,6.62
2023-01-18 14:00:00,BLD_00031,70.41,27.56,17.26,19.59,6.0
2023-01-18 15:00:00,BLD_00031,69.46,25.15,17.25,16.68,10.38
2023-01-18 16:00:00,BLD_00031,63.8,25.42,15.7,17.45,5.24
2023-01-18 17:00:00,BLD_00031,52.01,20.24,11.61,12.17,7.99
2023-01-18 18:00:00,BLD_00031,45.66,20.04,11.06,12.67,1.89
2023-01-18 19:00:00,BLD_00031,27.75,12.14,6.97,7.52,1.11
2023-01-18 20:00:00,BLD_00031,20.83,7.93,4.88,5.37,2.65
2023-01-18 21:00:00,BLD_00031,19.26,7.37,4.28,4.38,3.23
2023-01-18 22:00:00,BLD_00031,21.22,8.14,5.72,5.66,1.7
2023-01-18 23:00:00,BLD_00031,22.12,8.99,6.09,4.9,2.15
2023-01-19 00:00:00,BLD_00031,20.77,9.06,5.45,4.99,1.26
2023-01-19 01:00:00,BLD_00031,22.16,9.09,6.09,6.07,0.91
2023-01-19 02:00:00,BLD_00031,22.14,8.26,5.18,5.48,3.22
2023-01-19 03:00:00,BLD_00031,22.22,9.97,5.24,5.6,1.4
2023-01-19 04:00:00,BLD_00031,21.85,8.1,5.93,5.3,2.53
2023-01-19 05:00:00,BLD_00031,27.89,11.39,6.21,6.26,4.03
2023-01-19 06:00:00,BLD_00031,42.19,18.77,9.45,11.65,2.32
2023-01-19 07:00:00,BLD_00031,55.98,21.37,13.66,15.43,5.52
2023-01-19 08:00:00,BLD_00031,71.76,26.93,19.79,16.14,8.91
2023-01-19 09:00:00,BLD_00031,70.06,26.87,15.5,17.7,10.0
2023-01-19 10:00:00,BLD_00031,66.92,25.26,16.86,17.09,7.7
2023-01-19 11:00:00,BLD_00031,72.03,28.73,18.99,18.42,5.89
2023-01-19 12:00:00,BLD_00031,54.66,22.18,14.66,13.1,4.72
2023-01-19 13:00:00,BLD_00031,66.68,27.84,16.14,14.73,7.97
2023-01-19 14:00:00,BLD_00031,72.37,31.71,16.32,18.08,6.26
2023-01-19 15:00:00,BLD_00031,68.76,27.27,15.72,18.89,6.88
2023-01-19 16:00:00,BLD_00031,70.92,28.36,17.57,18.14,6.85
2023-01-19 17:00:00,BLD_00031,57.64,24.34,15.61,13.07,4.62
2023-01-19 18:00:00,BLD_00031,41.93,18.36,10.46,10.84,2.26
2023-01-19 19:00:00,BLD_00031,30.19,12.65,7.02,7.58,2.95
2023-01-19 20:00:00,BLD_00031,22.47,8.38,5.09,5.9,3.1
2023-01-19 21:00:00,BLD_00031,20.28,8.56,4.72,5.11,1.9
2023-01-19 22:00:00,BLD_00031,21.09,7.77,5.5,4.76,3.05
2023-01-19 23:00:00,BLD_00031,21.81,9.24,5.78,5.85,0.94
2023-01-20 00:00:00,BLD_00031,19.05,8.54,4.19,4.81,1.5
2023-01-20 01:00:00,BLD_00031,18.67,6.83,5.07,4.77,2.0
2023-01-20 02:00:00,BLD_00031,18.39,7.95,4.78,4.57,1.09
2023-01-20 03:00:00,BLD_00031,18.13,8.0,4.85,4.54,0.73
2023-01-20 04:00:00,BLD_00031,18.49,7.76,5.18,4.33,1.23
2023-01-20 05:00:00,BLD_00031,24.16,9.12,5.47,6.53,3.03
2023-01-20 06:00:00,BLD_00031,36.69,13.44,8.91,9.33,5.0
2023-01-20 07:00:00,BLD_00031,53.18,23.25,14.63,11.94,3.36
2023-01-20 08:00:00,BLD_00031,64.63,25.63,15.91,14.23,8.86
2023-01-20 09:00:00,BLD_00031,65.97,24.53,17.91,15.77,7.76
2023-01-20 10:00:00,BLD_00031,65.58,24.99,16.63,15.28,8.67
2023-01-20 11:00:00,BLD_00031,60.49,24.68,14.19,14.55,7.06
2023-01-20 12:00:00,BLD_00031,52.68,23.35,13.06,13.74,2.53
2023-01-20 13:00:00,BLD_00031,65.33,29.26,17.14,16.29,2.64
2023-01-20 14:00:00,BLD_00031,59.95,21.69,15.12,14.06,9.08
2023-01-20 15:00:00,BLD_00031,60.48,22.1,13.82,13.84,10.71
2023-01-20 16:00:00,BLD_00031,66.79,28.02,14.89,18.55,5.33
2023-01-20 17:00:00,BLD_00031,48.98,17.98,13.37,10.88,6.75
2023-01-20 18:00:00,BLD_00031,35.86,15.12,8.13,10.04,2.57
2023-01-20 19:00:00,BLD_00031,23.25,9.05,5.62,5.36,3.22
2023-01-20 20:00:00,BLD_00031,17.99,7.86,4.64,4.33,1.15
2023-01-20 21:00:00,BLD_00031,18.3,7.12,4.87,4.47,1.84
2023-01-20 22:00:00,BLD_00031,18.74,7.41,4.33,4.3,2.71
2023-01-20 23:00:00,BLD_00031,19.9,8.2,5.3,4.94,1.46
2023-01-21 00:00:00,BLD_00031,6.68,2.42,1.69,1.57,1.0
2023-01-21 01:00:00,BLD_00031,6.63,2.49,1.8,1.81,0.52
2023-01-21 02:00:00,BLD_00031,6.72,2.81,1.65,1.72,0.54
2023-01-21 03:00:00,BLD_00031,5.93,2.37,1.42,1.56,0.59
2023-01-21 04:00:00,BLD_00031,5.9,2.15,1.33,1.49,0.94
2023-01-21 05:00:00,BLD_00031,7.53,3.3,1.89,2.03,0.3
2023-01-21 06:00:00,BLD_00031,12.25,5.22,3.08,3.31,0.63
2023-01-21 07:00:00,BLD_00031,15.7,6.11,4.3,3.76,1.54
2023-01-21 08:00:00,BLD_00031,21.54,7.65,5.92,5.41,2.55
2023-01-21 09:00:00,BLD_00031,20.79,8.59,5.31,4.69,2.2
2023-01-21 10:00:00,BLD_00031,22.63,8.27,6.11,5.15,3.1
2023-01-21 11:00:00,BLD_00031,21.88,9.66,5.32,5.5,1.39
2023-01-21 12:00:00,BLD_00031,15.49,6.92,4.11,3.71,0.75
2023-01-21 13:00:00,BLD_00031,20.2,8.42,4.66,4.56,2.56
2023-01-21 14:00:00,BLD_00031,22.34,8.7,5.18,6.02,2.44
2023-01-21 15:00:00,BLD_00031,20.34,7.9,5.0,5.49,1.96
2023-01-21 16:00:00,BLD_00031,21.21,9.31,5.19,5.69,1.02
2023-01-21 17:00:00,BLD_00031,16.52,6.93,3.73,4.26,1.59
2023-01-21 18:00:00,BLD_00031,12.22,4.28,3.18,3.39,1.38
2023-01-21 19:00:00,BLD_00031,8.55,3.24,1.91,2.34,1.07
2023-01-21 20:00:00,BLD_00031,6.45,2.34,1.43,1.64,1.04
2023-01-21 21:00:00,BLD_00031,5.89,2.37,1.39,1.57,0.57
2023-01-21 22:00:00,BLD_00031,6.35,2.76,1.52,1.76,0.32
2023-01-21 23:00:00,BLD_00031,6.52,2.65,1.5,1.6,0.77
2023-01-22 00:00:00,BLD_00031,4.17,1.6,1.12,1.12,0.34
2023-01-22 01:00:00,BLD_00031,4.08,1.64,1.13,1.06,0.25
2023-01-22 02:00:00,BLD_00031,3.94,1.5,1.02,1.09,0.32
2023-01-22 03:00:00,BLD_00031,4.16,1.82,1.02,1.11,0.22
2023-01-22 04:00:00,BLD_00031,4.22,1.79,1.08,1.08,0.27
2023-01-22 05:00:00,BLD_00031,5.95,2.34,1.57,1.58,0.45
2023-01-22 06:00:00,BLD_00031,8.29,3.01,2.28,2.07,0.93
2023-01-22 07:00:00,BLD_00031,12.24,4.68,3.18,2.76,1.62
