mix_design,rubber_content_pct,applied_stress_level,applied_stress_MPa,specimen_number,temperature_C,total_strain_microstrain,thermal_strain_component,load_strain_component,LITS_component,heating_rate_C_min
RC-20,20,0.2,5.76,1,125.3,2184.4,1738.3,430.0,22.9,5.0
RC-20,20,0.2,5.76,1,132.6,2327.4,1862.5,434.5,28.1,5.0
RC-20,20,0.2,5.76,1,139.9,2487.7,1986.6,439.1,32.8,5.0
RC-20,20,0.2,5.76,1,147.2,2562.8,2110.8,443.9,37.2,5.0
RC-20,20,0.2,5.76,1,154.5,2718.9,2235.0,448.7,41.3,5.0
RC-20,20,0.2,5.76,1,161.8,2830.4,2359.1,453.7,45.0,5.0
RC-20,20,0.2,5.76,1,169.1,2983.1,2483.3,458.8,48.6,5.0
RC-20,20,0.2,5.76,1,176.4,3110.4,2607.5,464.0,51.9,5.0
RC-20,20,0.2,5.76,1,183.7,3233.5,2731.6,469.3,55.1,5.0
RC-20,20,0.2,5.76,1,191.0,3402.2,2855.8,474.7,58.1,5.0
RC-20,20,0.2,5.76,1,198.3,3524.9,2979.9,480.2,60.9,5.0
RC-20,20,0.2,5.76,1,205.6,3665.5,3104.1,485.9,63.6,5.0
RC-20,20,0.2,5.76,1,212.9,3778.2,3228.3,491.7,66.1,5.0
RC-20,20,0.2,5.76,1,220.2,3917.7,3352.4,497.7,68.6,5.0
RC-20,20,0.2,5.76,1,227.5,4075.3,3476.6,503.8,71.0,5.0
RC-20,20,0.2,5.76,1,234.8,4184.0,3600.8,510.0,73.2,5.0
RC-20,20,0.2,5.76,1,242.1,4328.9,3724.9,516.5,75.4,5.0
RC-20,20,0.2,5.76,1,249.4,4440.3,3849.1,523.0,77.5,5.0
RC-20,20,0.2,5.76,1,256.7,4593.3,3973.3,529.8,79.5,5.0
RC-20,20,0.2,5.76,1,264.0,4707.3,4097.4,536.7,81.4,5.0
RC-20,20,0.2,5.76,1,271.3,4820.3,4221.6,543.8,83.3,5.0
RC-20,20,0.2,5.76,1,278.6,4981.9,4345.8,551.1,85.1,5.0
RC-20,20,0.2,5.76,1,285.9,5108.3,4469.9,558.6,86.9,5.0
RC-20,20,0.2,5.76,1,293.2,5224.6,4594.1,566.3,88.6,5.0
RC-20,20,0.2,5.76,1,300.5,5385.6,4718.3,574.2,90.3,5.0
RC-20,20,0.2,5.76,1,307.8,5503.2,4842.4,582.4,91.9,5.0
RC-20,20,0.2,5.76,1,315.2,5697.1,4966.6,590.7,93.4,5.0
RC-20,20,0.2,5.76,1,322.5,5763.1,5090.7,599.3,94.9,5.0
RC-20,20,0.2,5.76,1,329.8,5901.4,5214.9,608.2,96.4,5.0
RC-20,20,0.2,5.76,1,337.1,6067.4,5339.1,617.4,97.9,5.0
RC-20,20,0.2,5.76,1,344.4,6187.3,5463.2,626.8,99.3,5.0
RC-20,20,0.2,5.76,1,351.7,6337.3,5587.4,636.5,100.6,5.0
RC-20,20,0.2,5.76,1,359.0,6465.8,5711.6,646.5,102.0,5.0
RC-20,20,0.2,5.76,1,366.3,6587.2,5835.7,656.9,103.3,5.0
RC-20,20,0.2,5.76,1,373.6,6711.3,5959.9,667.5,104.6,5.0
RC-20,20,0.2,5.76,1,380.9,6884.5,6084.1,678.6,105.8,5.0
RC-20,20,0.2,5.76,1,388.2,6985.9,6208.2,690.0,107.0,5.0
RC-20,20,0.2,5.76,1,395.5,7150.8,6332.4,701.7,108.2,5.0
RC-20,20,0.2,5.76,1,402.8,7334.1,6456.7,754.2,109.4,5.0
RC-20,20,0.2,5.76,1,410.1,7456.6,6582.5,765.5,110.6,5.0
RC-20,20,0.2,5.76,1,417.4,7594.2,6710.0,777.0,111.7,5.0
RC-20,20,0.2,5.76,1,424.7,7726.5,6839.4,789.0,112.8,5.0
RC-20,20,0.2,5.76,1,432.0,7892.8,6970.6,801.3,113.9,5.0
RC-20,20,0.2,5.76,1,439.3,7986.9,7103.7,814.0,114.9,5.0
RC-20,20,0.2,5.76,1,446.6,8192.3,7238.5,827.1,116.0,5.0
RC-20,20,0.2,5.76,1,453.9,8334.6,7375.1,840.7,117.0,5.0
RC-20,20,0.2,5.76,1,461.2,8482.9,7513.6,854.7,118.0,5.0
RC-20,20,0.2,5.76,1,468.5,8645.6,7653.9,869.1,119.0,5.0
RC-20,20,0.2,5.76,1,475.8,8779.4,7796.0,884.1,120.0,5.0
RC-20,20,0.2,5.76,1,483.1,8924.2,7939.9,899.6,120.9,5.0
RC-20,20,0.2,5.76,1,490.4,9130.1,8085.6,915.6,121.8,5.0
RC-20,20,0.2,5.76,1,497.7,9307.9,8233.1,932.2,122.8,5.0
RC-20,20,0.2,5.76,1,505.1,9429.5,8382.5,949.5,123.7,5.0
RC-20,20,0.2,5.76,1,512.4,9609.8,8533.6,967.4,124.6,5.0
RC-20,20,0.2,5.76,1,519.7,9809.3,8686.6,986.0,125.4,5.0
RC-20,20,0.2,5.76,1,527.0,9978.3,8841.4,1005.3,126.3,5.0
RC-20,20,0.2,5.76,1,534.3,10194.9,8998.0,1025.3,127.2,5.0
RC-20,20,0.2,5.76,1,541.6,10346.8,9156.4,1046.2,128.0,5.0
RC-20,20,0.2,5.76,1,548.9,10526.0,9316.6,1068.0,128.8,5.0
RC-20,20,0.2,5.76,1,556.2,10687.5,9478.7,1090.7,129.6,5.0
RC-20,20,0.2,5.76,1,563.5,10895.2,9642.5,1114.4,130.4,5.0
RC-20,20,0.2,5.76,1,570.8,11100.9,9808.2,1139.1,131.2,5.0
RC-20,20,0.2,5.76,1,578.1,11270.1,9975.7,1164.9,132.0,5.0
RC-20,20,0.2,5.76,1,585.4,11467.9,10145.0,1192.0,132.8,5.0
RC-20,20,0.2,5.76,1,592.7,11672.0,10316.1,1220.3,133.5,5.0
RC-20,20,0.2,5.76,1,600.0,11863.3,10489.0,1250.0,134.3,5.0
RC-20,20,0.2,5.76,2,23.0,379.0,0.0,375.0,0.0,5.0
RC-20,20,0.2,5.76,2,30.3,506.3,124.2,378.5,0.0,5.0
RC-20,20,0.2,5.76,2,37.6,652.5,248.3,382.0,0.0,5.0
RC-20,20,0.2,5.76,2,44.9,755.2,372.5,385.6,0.0,5.0
RC-20,20,0.2,5.76,2,52.2,896.0,496.7,389.2,0.0,5.0
RC-20,20,0.2,5.76,2,59.5,1011.4,620.8,392.9,0.0,5.0
RC-20,20,0.2,5.76,2,66.8,1151.3,745.0,396.7,0.0,5.0
RC-20,20,0.2,5.76,2,74.1,1266.0,869.2,400.6,0.0,5.0
RC-20,20,0.2,5.76,2,81.4,1406.5,993.3,404.5,0.0,5.0
RC-20,20,0.2,5.76,2,88.7,1537.0,1117.5,408.6,0.0,5.0
RC-20,20,0.2,5.76,2,96.0,1638.3,1241.6,412.7,0.0,5.0
RC-20,20,0.2,5.76,2,103.3,1802.8,1365.8,416.9,3.6,5.0
RC-20,20,0.2,5.76,2,110.6,1919.4,1490.0,421.1,10.8,5.0
RC-20,20,0.2,5.76,2,117.9,2049.8,1614.1,425.5,17.2,5.0
RC-20,20,0.2,5.76,2,125.3,2180.5,1738.3,430.0,22.9,5.0
RC-20,20,0.2,5.76,2,132.6,2329.5,1862.5,434.5,28.1,5.0
RC-20,20,0.2,5.76,2,139.9,2458.5,1986.6,439.1,32.8,5.0
RC-20,20,0.2,5.76,2,147.2,2597.5,2110.8,443.9,37.2,5.0
RC-20,20,0.2,5.76,2,154.5,2730.8,2235.0,448.7,41.3,5.0
RC-20,20,0.2,5.76,2,161.8,2867.0,2359.1,453.7,45.0,5.0
RC-20,20,0.2,5.76,2,169.1,3032.3,2483.3,458.8,48.6,5.0
RC-20,20,0.2,5.76,2,176.4,3123.9,2607.5,464.0,51.9,5.0
RC-20,20,0.2,5.76,2,183.7,3244.9,2731.6,469.3,55.1,5.0
RC-20,20,0.2,5.76,2,191.0,3358.2,2855.8,474.7,58.1,5.0
RC-20,20,0.2,5.76,2,198.3,3503.1,2979.9,480.2,60.9,5.0
RC-20,20,0.2,5.76,2,205.6,3672.1,3104.1,485.9,63.6,5.0
RC-20,20,0.2,5.76,2,212.9,3796.9,3228.3,491.7,66.1,5.0
RC-20,20,0.2,5.76,2,220.2,3898.5,3352.4,497.7,68.6,5.0
RC-20,20,0.2,5.76,2,227.5,4088.3,3476.6,503.8,71.0,5.0
RC-20,20,0.2,5.76,2,234.8,4188.9,3600.8,510.0,73.2,5.0
RC-20,20,0.2,5.76,2,242.1,4323.7,3724.9,516.5,75.4,5.0
RC-20,20,0.2,5.76,2,249.4,4483.3,3849.1,523.0,77.5,5.0
RC-20,20,0.2,5.76,2,256.7,4608.6,3973.3,529.8,79.5,5.0
RC-20,20,0.2,5.76,2,264.0,4727.3,4097.4,536.7,81.4,5.0
RC-20,20,0.2,5.76,2,271.3,4861.1,4221.6,543.8,83.3,5.0
RC-20,20,0.2,5.76,2,278.6,4995.8,4345.8,551.1,85.1,5.0
RC-20,20,0.2,5.76,2,285.9,5111.8,4469.9,558.6,86.9,5.0
RC-20,20,0.2,5.76,2,293.2,5253.3,4594.1,566.3,88.6,5.0
RC-20,20,0.2,5.76,2,300.5,5391.3,4718.3,574.2,90.3,5.0
RC-20,20,0.2,5.76,2,307.8,5514.7,4842.4,582.4,91.9,5.0
RC-20,20,0.2,5.76,2,315.2,5636.3,4966.6,590.7,93.4,5.0
RC-20,20,0.2,5.76,2,322.5,5781.0,5090.7,599.3,94.9,5.0
RC-20,20,0.2,5.76,2,329.8,5904.7,5214.9,608.2,96.4,5.0
RC-20,20,0.2,5.76,2,337.1,6055.3,5339.1,617.4,97.9,5.0
RC-20,20,0.2,5.76,2,344.4,6162.6,5463.2,626.8,99.3,5.0
RC-20,20,0.2,5.76,2,351.7,6329.7,5587.4,636.5,100.6,5.0
RC-20,20,0.2,5.76,2,359.0,6435.6,5711.6,646.5,102.0,5.0
RC-20,20,0.2,5.76,2,366.3,6589.8,5835.7,656.9,103.3,5.0
RC-20,20,0.2,5.76,2,373.6,6739.6,5959.9,667.5,104.6,5.0
RC-20,20,0.2,5.76,2,380.9,6880.3,6084.1,678.6,105.8,5.0
RC-20,20,0.2,5.76,2,388.2,7015.3,6208.2,690.0,107.0,5.0
RC-20,20,0.2,5.76,2,395.5,7147.2,6332.4,701.7,108.2,5.0
RC-20,20,0.2,5.76,2,402.8,7303.5,6456.7,754.2,109.4,5.0
RC-20,20,0.2,5.76,2,410.1,7473.2,6582.5,765.5,110.6,5.0
RC-20,20,0.2,5.76,2,417.4,7582.3,6710.0,777.0,111.7,5.0
RC-20,20,0.2,5.76,2,424.7,7757.6,6839.4,789.0,112.8,5.0
RC-20,20,0.2,5.76,2,432.0,7895.2,6970.6,801.3,113.9,5.0
RC-20,20,0.2,5.76,2,439.3,8053.0,7103.7,814.0,114.9,5.0
RC-20,20,0.2,5.76,2,446.6,8182.0,7238.5,827.1,116.0,5.0
RC-20,20,0.2,5.76,2,453.9,8320.5,7375.1,840.7,117.0,5.0
RC-20,20,0.2,5.76,2,461.2,8466.9,7513.6,854.7,118.0,5.0
RC-20,20,0.2,5.76,2,468.5,8624.3,7653.9,869.1,119.0,5.0
RC-20,20,0.2,5.76,2,475.8,8775.5,7796.0,884.1,120.0,5.0
RC-20,20,0.2,5.76,2,483.1,8974.5,7939.9,899.6,120.9,5.0
RC-20,20,0.2,5.76,2,490.4,9139.1,8085.6,915.6,121.8,5.0
RC-20,20,0.2,5.76,2,497.7,9296.4,8233.1,932.2,122.8,5.0
RC-20,20,0.2,5.76,2,505.1,9455.1,8382.5,949.5,123.7,5.0
RC-20,20,0.2,5.76,2,512.4,9656.5,8533.6,967.4,124.6,5.0
RC-20,20,0.2,5.76,2,519.7,9796.5,8686.6,986.0,125.4,5.0
RC-20,20,0.2,5.76,2,527.0,9976.3,8841.4,1005.3,126.3,5.0
RC-20,20,0.2,5.76,2,534.3,10149.8,8998.0,1025.3,127.2,5.0
RC-20,20,0.2,5.76,2,541.6,10325.5,9156.4,1046.2,128.0,5.0
RC-20,20,0.2,5.76,2,548.9,10522.9,9316.6,1068.0,128.8,5.0
RC-20,20,0.2,5.76,2,556.2,10689.5,9478.7,1090.7,129.6,5.0
RC-20,20,0.2,5.76,2,563.5,10876.8,9642.5,1114.4,130.4,5.0
RC-20,20,0.2,5.76,2,570.8,11088.7,9808.2,1139.1,131.2,5.0
RC-20,20,0.2,5.76,2,578.1,11265.1,9975.7,1164.9,132.0,5.0
RC-20,20,0.2,5.76,2,585.4,11471.7,10145.0,1192.0,132.8,5.0
RC-20,20,0.2,5.76,2,592.7,11664.8,10316.1,1220.3,133.5,5.0
RC-20,20,0.2,5.76,2,600.0,11873.1,10489.0,1250.0,134.3,5.0
RC-20,20,0.4,11.52,1,23.0,739.9,0.0,750.0,0.0,5.0
RC-20,20,0.4,11.52,1,30.3,871.5,124.2,756.9,0.0,5.0
RC-20,20,0.4,11.52,1,37.6,1000.0,248.3,763.9,0.0,5.0
RC-20,20,0.4,11.52,1,44.9,1156.3,372.5,771.1,0.0,5.0
RC-20,20,0.4,11.52,1,52.2,1277.7,496.7,778.4,0.0,5.0
RC-20,20,0.4,11.52,1,59.5,1420.5,620.8,785.9,0.0,5.0
RC-20,20,0.4,11.52,1,66.8,1553.8,745.0,793.5,0.0,5.0
RC-20,20,0.4,11.52,1,74.1,1663.5,869.2,801.2,0.0,5.0
RC-20,20,0.4,11.52,1,81.4,1815.6,993.3,809.1,0.0,5.0
RC-20,20,0.4,11.52,1,88.7,1934.4,1117.5,817.1,0.0,5.0
RC-20,20,0.4,11.52,1,96.0,2064.6,1241.6,825.4,0.0,5.0
RC-20,20,0.4,11.52,1,103.3,2225.6,1365.8,833.7,7.2,5.0
RC-20,20,0.4,11.52,1,110.6,2362.2,1490.0,842.3,21.6,5.0
RC-20,20,0.4,11.52,1,117.9,2494.2,1614.1,851.0,34.4,5.0
RC-20,20,0.4,11.52,1,125.3,2651.3,1738.3,859.9,45.8,5.0
RC-20,20,0.4,11.52,1,132.6,2768.7,1862.5,869.0,56.2,5.0
RC-20,20,0.4,11.52,1,139.9,2934.3,1986.6,878.3,65.7,5.0
RC-20,20,0.4,11.52,1,147.2,3050.5,2110.8,887.8,74.4,5.0
RC-20,20,0.4,11.52,1,154.5,3200.2,2235.0,897.5,82.5,5.0
RC-20,20,0.4,11.52,1,161.8,3365.4,2359.1,907.4,90.1,5.0
RC-20,20,0.4,11.52,1,169.1,3458.0,2483.3,917.5,97.2,5.0
RC-20,20,0.4,11.52,1,176.4,3666.2,2607.5,927.9,103.9,5.0
RC-20,20,0.4,11.52,1,183.7,3792.8,2731.6,938.5,110.1,5.0
RC-20,20,0.4,11.52,1,191.0,3893.7,2855.8,949.3,116.1,5.0
RC-20,20,0.4,11.52,1,198.3,4098.1,2979.9,960.4,121.8,5.0
RC-20,20,0.4,11.52,1,205.6,4243.2,3104.1,971.8,127.1,5.0
RC-20,20,0.4,11.52,1,212.9,4341.3,3228.3,983.4,132.3,5.0
RC-20,20,0.4,11.52,1,220.2,4471.1,3352.4,995.4,137.2,5.0
RC-20,20,0.4,11.52,1,227.5,4651.4,3476.6,1007.6,141.9,5.0
RC-20,20,0.4,11.52,1,234.8,4762.1,3600.8,1020.1,146.4,5.0
RC-20,20,0.4,11.52,1,242.1,4911.0,3724.9,1032.9,150.8,5.0
RC-20,20,0.4,11.52,1,249.4,5068.4,3849.1,1046.1,154.9,5.0
RC-20,20,0.4,11.52,1,256.7,5189.5,3973.3,1059.5,159.0,5.0
RC-20,20,0.4,11.52,1,264.0,5330.1,4097.4,1073.4,162.9,5.0
RC-20,20,0.4,11.52,1,271.3,5456.7,4221.6,1087.6,166.6,5.0
RC-20,20,0.4,11.52,1,278.6,5608.7,4345.8,1102.2,170.3,5.0
RC-20,20,0.4,11.52,1,285.9,5757.0,4469.9,1117.2,173.8,5.0
RC-20,20,0.4,11.52,1,293.2,5885.3,4594.1,1132.6,177.2,5.0
RC-20,20,0.4,11.52,1,300.5,6030.0,4718.3,1148.4,180.5,5.0
RC-20,20,0.4,11.52,1,307.8,6191.3,4842.4,1164.7,183.7,5.0
RC-20,20,0.4,11.52,1,315.2,6307.1,4966.6,1181.5,186.8,5.0
RC-20,20,0.4,11.52,1,322.5,6466.1,5090.7,1198.7,189.9,5.0
RC-20,20,0.4,11.52,1,329.8,6653.4,5214.9,1216.4,192.9,5.0
RC-20,20,0.4,11.52,1,337.1,6764.4,5339.1,1234.7,195.7,5.0
RC-20,20,0.4,11.52,1,344.4,6908.3,5463.2,1253.6,198.6,5.0
RC-20,20,0.4,11.52,1,351.7,7056.5,5587.4,1273.0,201.3,5.0
RC-20,20,0.4,11.52,1,359.0,7203.6,5711.6,1293.0,204.0,5.0
RC-20,20,0.4,11.52,1,366.3,7364.7,5835.7,1313.7,206.6,5.0
RC-20,20,0.4,11.52,1,373.6,7511.7,5959.9,1335.1,209.2,5.0
RC-20,20,0.4,11.52,1,380.9,7647.0,6084.1,1357.1,211.7,5.0
RC-20,20,0.4,11.52,1,388.2,7799.0,6208.2,1379.9,214.1,5.0
RC-20,20,0.4,11.52,1,395.5,7972.1,6332.4,1403.5,216.5,5.0
RC-20,20,0.4,11.52,1,402.8,8161.3,6456.7,1508.4,218.8,5.0
RC-20,20,0.4,11.52,1,410.1,8333.6,6582.5,1530.9,221.1,5.0
RC-20,20,0.4,11.52,1,417.4,8489.5,6710.0,1554.1,223.4,5.0
RC-20,20,0.4,11.52,1,424.7,8631.3,6839.4,1578.0,225.6,5.0
RC-20,20,0.4,11.52,1,432.0,8799.3,6970.6,1602.6,227.7,5.0
RC-20,20,0.4,11.52,1,439.3,8947.9,7103.7,1628.0,229.9,5.0
RC-20,20,0.4,11.52,1,446.6,9134.2,7238.5,1654.2,231.9,5.0
RC-20,20,0.4,11.52,1,453.9,9270.4,7375.1,1681.3,234.0,5.0
RC-20,20,0.4,11.52,1,461.2,9474.9,7513.6,1709.3,236.0,5.0
RC-20,20,0.4,11.52,1,468.5,9629.0,7653.9,1738.3,238.0,5.0
RC-20,20,0.4,11.52,1,475.8,9797.3,7796.0,1768.2,239.9,5.0
RC-20,20,0.4,11.52,1,483.1,9965.8,7939.9,1799.2,241.8,5.0
RC-20,20,0.4,11.52,1,490.4,10176.0,8085.6,1831.2,243.7,5.0
RC-20,20,0.4,11.52,1,497.7,10333.4,8233.1,1864.5,245.5,5.0
RC-20,20,0.4,11.52,1,505.1,10511.3,8382.5,1899.0,247.3,5.0
RC-20,20,0.4,11.52,1,512.4,10733.3,8533.6,1934.8,249.1,5.0
RC-20,20,0.4,11.52,1,519.7,10895.8,8686.6,1971.9,250.9,5.0
RC-20,20,0.4,11.52,1,527.0,11103.1,8841.4,2010.5,252.6,5.0
RC-20,20,0.4,11.52,1,534.3,11315.2,8998.0,2050.7,254.3,5.0
RC-20,20,0.4,11.52,1,541.6,11507.2,9156.4,2092.5,256.0,5.0
RC-20,20,0.4,11.52,1,548.9,11736.2,9316.6,2136.0,257.6,5.0
RC-20,20,0.4,11.52,1,556.2,11906.8,9478.7,2181.4,259.3,5.0
RC-20,20,0.4,11.52,1,563.5,12128.9,9642.5,2228.7,260.9,5.0
RC-20,20,0.4,11.52,1,570.8,12346.8,9808.2,2278.1,262.5,5.0
RC-20,20,0.4,11.52,1,578.1,12578.8,9975.7,2329.8,264.0,5.0
RC-20,20,0.4,11.52,1,585.4,12813.8,10145.0,2383.9,265.5,5.0
RC-20,20,0.4,11.52,1,592.7,13024.8,10316.1,2440.6,267.1,5.0
RC-20,20,0.4,11.52,1,600.0,13255.5,10489.0,2500.0,268.6,5.0
RC-20,20,0.4,11.52,2,23.0,727.8,0.0,750.0,0.0,5.0
RC-20,20,0.4,11.52,2,30.3,882.8,124.2,756.9,0.0,5.0
RC-20,20,0.4,11.52,2,37.6,1002.5,248.3,763.9,0.0,5.0
RC-20,20,0.4,11.52,2,44.9,1152.9,372.5,771.1,0.0,5.0
RC-20,20,0.4,11.52,2,52.2,1268.9,496.7,778.4,0.0,5.0
RC-20,20,0.4,11.52,2,59.5,1403.1,620.8,785.9,0.0,5.0
RC-20,20,0.4,11.52,2,66.8,1516.5,745.0,793.5,0.0,5.0
RC-20,20,0.4,11.52,2,74.1,1643.2,869.2,801.2,0.0,5.0
RC-20,20,0.4,11.52,2,81.4,1830.3,993.3,809.1,0.0,5.0
RC-20,20,0.4,11.52,2,88.7,1936.6,1117.5,817.1,0.0,5.0
RC-20,20,0.4,11.52,2,96.0,2073.1,1241.6,825.4,0.0,5.0
RC-20,20,0.4,11.52,2,103.3,2193.1,1365.8,833.7,7.2,5.0
RC-20,20,0.4,11.52,2,110.6,2367.0,1490.0,842.3,21.6,5.0
RC-20,20,0.4,11.52,2,117.9,2509.9,1614.1,851.0,34.4,5.0
RC-20,20,0.4,11.52,2,125.3,2632.0,1738.3,859.9,45.8,5.0
RC-20,20,0.4,11.52,2,132.6,2771.7,1862.5,869.0,56.2,5.0
RC-20,20,0.4,11.52,2,139.9,2919.6,1986.6,878.3,65.7,5.0
RC-20,20,0.4,11.52,2,147.2,3072.6,2110.8,887.8,74.4,5.0
RC-20,20,0.4,11.52,2,154.5,3217.5,2235.0,897.5,82.5,5.0
RC-20,20,0.4,11.52,2,161.8,3357.2,2359.1,907.4,90.1,5.0
RC-20,20,0.4,11.52,2,169.1,3517.5,2483.3,917.5,97.2,5.0
RC-20,20,0.4,11.52,2,176.4,3628.5,2607.5,927.9,103.9,5.0
RC-20,20,0.4,11.52,2,183.7,3764.0,2731.6,938.5,110.1,5.0
RC-20,20,0.4,11.52,2,191.0,3921.2,2855.8,949.3,116.1,5.0
RC-20,20,0.4,11.52,2,198.3,4036.8,2979.9,960.4,121.8,5.0
RC-20,20,0.4,11.52,2,205.6,4213.5,3104.1,971.8,127.1,5.0
RC-20,20,0.4,11.52,2,212.9,4345.5,3228.3,983.4,132.3,5.0
RC-20,20,0.4,11.52,2,220.2,4479.9,3352.4,995.4,137.2,5.0
RC-20,20,0.4,11.52,2,227.5,4620.2,3476.6,1007.6,141.9,5.0
RC-20,20,0.4,11.52,2,234.8,4780.9,3600.8,1020.1,146.4,5.0
RC-20,20,0.4,11.52,2,242.1,4921.8,3724.9,1032.9,150.8,5.0
RC-20,20,0.4,11.52,2,249.4,5046.4,3849.1,1046.1,154.9,5.0
RC-20,20,0.4,11.52,2,256.7,5200.7,3973.3,1059.5,159.0,5.0
RC-20,20,0.4,11.52,2,264.0,5346.6,4097.4,1073.4,162.9,5.0
RC-20,20,0.4,11.52,2,271.3,5480.8,4221.6,1087.6,166.6,5.0
RC-20,20,0.4,11.52,2,278.6,5615.1,4345.8,1102.2,170.3,5.0
RC-20,20,0.4,11.52,2,285.9,5766.6,4469.9,1117.2,173.8,5.0
RC-20,20,0.4,11.52,2,293.2,5888.3,4594.1,1132.6,177.2,5.0
RC-20,20,0.4,11.52,2,300.5,6048.2,4718.3,1148.4,180.5,5.0
RC-20,20,0.4,11.52,2,307.8,6187.3,4842.4,1164.7,183.7,5.0
RC-20,20,0.4,11.52,2,315.2,6329.0,4966.6,1181.5,186.8,5.0
RC-20,20,0.4,11.52,2,322.5,6453.4,5090.7,1198.7,189.9,5.0
RC-20,20,0.4,11.52,2,329.8,6608.8,5214.9,1216.4,192.9,5.0
RC-20,20,0.4,11.52,2,337.1,6762.3,5339.1,1234.7,195.7,5.0
RC-20,20,0.4,11.52,2,344.4,6928.8,5463.2,1253.6,198.6,5.0
RC-20,20,0.4,11.52,2,351.7,7066.0,5587.4,1273.0,201.3,5.0
RC-20,20,0.4,11.52,2,359.0,7222.7,5711.6,1293.0,204.0,5.0
RC-20,20,0.4,11.52,2,366.3,7374.7,5835.7,1313.7,206.6,5.0
RC-20,20,0.4,11.52,2,373.6,7509.1,5959.9,1335.1,209.2,5.0
RC-20,20,0.4,11.52,2,380.9,7654.9,6084.1,1357.1,211.7,5.0
RC-20,20,0.4,11.52,2,388.2,7787.6,6208.2,1379.9,214.1,5.0
RC-20,20,0.4,11.52,2,395.5,7982.2,6332.4,1403.5,216.5,5.0
RC-20,20,0.4,11.52,2,402.8,8162.7,6456.7,1508.4,218.8,5.0
RC-20,20,0.4,11.52,2,410.1,8336.3,6582.5,1530.9,221.1,5.0
RC-20,20,0.4,11.52,2,417.4,8500.0,6710.0,1554.1,223.4,5.0
RC-20,20,0.4,11.52,2,424.7,8655.7,6839.4,1578.0,225.6,5.0
RC-20,20,0.4,11.52,2,432.0,8783.7,6970.6,1602.6,227.7,5.0
RC-20,20,0.4,11.52,2,439.3,8955.2,7103.7,1628.0,229.9,5.0
RC-20,20,0.4,11.52,2,446.6,9112.7,7238.5,1654.2,231.9,5.0
RC-20,20,0.4,11.52,2,453.9,9260.8,7375.1,1681.3,234.0,5.0
RC-20,20,0.4,11.52,2,461.2,9460.9,7513.6,1709.3,236.0,5.0
RC-20,20,0.4,11.52,2,468.5,9619.3,7653.9,1738.3,238.0,5.0
RC-20,20,0.4,11.52,2,475.8,9826.6,7796.0,1768.2,239.9,5.0
RC-20,20,0.4,11.52,2,483.1,9990.1,7939.9,1799.2,241.8,5.0
RC-20,20,0.4,11.52,2,490.4,10161.1,8085.6,1831.2,243.7,5.0
RC-20,20,0.4,11.52,2,497.7,10336.1,8233.1,1864.5,245.5,5.0
RC-20,20,0.4,11.52,2,505.1,10530.5,8382.5,1899.0,247.3,5.0
RC-20,20,0.4,11.52,2,512.4,10713.7,8533.6,1934.8,249.1,5.0
RC-20,20,0.4,11.52,2,519.7,10910.4,8686.6,1971.9,250.9,5.0
RC-20,20,0.4,11.52,2,527.0,11133.0,8841.4,2010.5,252.6,5.0
RC-20,20,0.4,11.52,2,534.3,11287.0,8998.0,2050.7,254.3,5.0
RC-20,20,0.4,11.52,2,541.6,11502.3,9156.4,2092.5,256.0,5.0
RC-20,20,0.4,11.52,2,548.9,11720.8,9316.6,2136.0,257.6,5.0
RC-20,20,0.4,11.52,2,556.2,11913.3,9478.7,2181.4,259.3,5.0
RC-20,20,0.4,11.52,2,563.5,12155.8,9642.5,2228.7,260.9,5.0
RC-20,20,0.4,11.52,2,570.8,12359.0,9808.2,2278.1,262.5,5.0
RC-20,20,0.4,11.52,2,578.1,12558.7,9975.7,2329.8,264.0,5.0
RC-20,20,0.4,11.52,2,585.4,12797.5,10145.0,2383.9,265.5,5.0
RC-20,20,0.4,11.52,2,592.7,13013.2,10316.1,2440.6,267.1,5.0
RC-20,20,0.4,11.52,2,600.0,13245.6,10489.0,2500.0,268.6,5.0
RC-20-SF,20,0.0,0.0,1,23.0,-2.1,0.0,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,30.3,143.1,124.2,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,37.6,259.5,248.3,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,44.9,372.2,372.5,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,52.2,508.4,496.7,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,59.5,624.9,620.8,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,66.8,727.4,745.0,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,74.1,867.0,869.2,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,81.4,992.2,993.3,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,88.7,1128.9,1117.5,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,96.0,1233.1,1241.6,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,103.3,1352.1,1365.8,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,110.6,1489.3,1490.0,0.0,0.0,5.0
RC-20-SF,20,0.0,0.0,1,117.9,1604.5,1614.1,0.0,0.0,5.0
