Sample_ID,Rho,Gc_YSZ_GDC,Gc_GDC_LSCF,R_system
4486,0.25,4.1199,3.0629,7.1828
4487,0.25,4.1418,1.9837,6.1255
4488,0.25,3.6608,2.9029,6.5637
4489,0.25,3.0325,2.3961,5.4286
4490,0.25,3.6348,2.4848,6.1196
4491,0.25,3.6557,1.8983,5.5539
4492,0.25,3.636,2.6663,6.3023
4493,0.25,4.7936,2.3435,7.1371
4494,0.25,3.9921,2.5001,6.4922
4495,0.25,2.5473,1.8703,4.4176
4496,0.25,3.7554,3.173,6.9283
4497,0.25,3.6772,2.902,6.5792
4498,0.25,3.188,2.0648,5.2528
4499,0.25,3.7774,2.5746,6.352
4500,0.25,2.6082,1.8355,4.4437
4501,0.25,3.8278,3.0844,6.9122
4502,0.25,3.524,3.0629,6.5869
4503,0.25,4.7593,2.9034,7.6627
4504,0.25,2.8974,1.7214,4.6188
4505,0.25,3.5569,2.0605,5.6173
4506,0.25,3.6859,1.7571,5.443
4507,0.25,3.8611,2.1893,6.0504
4508,0.25,3.5839,2.7028,6.2867
4509,0.25,3.6786,2.5376,6.2162
4510,0.25,3.1247,3.4518,6.5765
4511,0.25,4.3159,1.9078,6.2237
4512,0.25,4.1843,2.0504,6.2347
4513,0.25,4.3655,1.873,6.2385
4514,0.25,4.5672,2.9858,7.553
4515,0.25,2.8321,2.106,4.9381
4516,0.25,3.131,2.2268,5.3578
4517,0.25,3.2813,3.7472,7.0285
4518,0.25,4.2438,2.6935,6.9373
4519,0.25,4.4401,2.3648,6.8049
4520,0.25,5.1012,2.3277,7.4289
4521,0.25,3.8771,2.2653,6.1424
4522,0.25,3.2773,1.6678,4.945
4523,0.25,3.5557,2.2488,5.8045
4524,0.25,4.1743,3.9506,8.1249
4525,0.25,3.5681,2.1383,5.7063
4526,0.25,4.2767,3.075,7.3517
4527,0.25,2.3597,2.0075,4.3672
4528,0.25,2.7335,2.5156,5.249
4529,0.25,4.4608,3.1891,7.6499
4530,0.25,3.377,2.7215,6.0986
4531,0.25,2.7303,1.762,4.4923
4532,0.25,3.9972,2.9326,6.9298
4533,0.25,2.7504,2.2557,5.006
4534,0.25,4.4308,2.6947,7.1255
4535,0.25,4.0669,2.7249,6.7918
4536,0.25,3.6748,2.5578,6.2326
4537,0.25,3.3724,2.884,6.2563
4538,0.25,4.2063,2.4832,6.6895
4539,0.25,3.6039,1.9894,5.5933
4540,0.25,3.3747,2.1832,5.5579
4541,0.25,3.8974,2.2159,6.1133
4542,0.25,5.3057,2.4017,7.7074
4543,0.25,5.0159,2.3667,7.3826
4544,0.25,3.8928,2.5805,6.4733
4545,0.25,4.4257,2.2907,6.7163
4546,0.25,4.4227,1.9127,6.3354
4547,0.25,4.242,1.9248,6.1668
4548,0.25,5.2594,2.9517,8.2112
4549,0.25,4.49,2.6988,7.1888
4550,0.25,3.4148,2.0298,5.4446
4551,0.25,3.1571,2.2485,5.4056
4552,0.25,3.6618,2.0316,5.6934
4553,0.25,2.7694,1.9264,4.6957
4554,0.25,4.4122,1.9808,6.393
4555,0.25,4.319,2.126,6.445
4556,0.25,4.7385,2.9953,7.7338
4557,0.25,3.9203,2.2375,6.1578
4558,0.25,4.0403,2.9555,6.9958
4559,0.25,3.0017,2.5201,5.5219
4560,0.25,2.9393,2.6511,5.5903
4561,0.25,3.1121,2.5206,5.6326
4562,0.25,2.9921,1.9703,4.9624
4563,0.25,3.4525,2.3322,5.7847
4564,0.25,3.5926,2.3517,5.9444
4565,0.25,3.151,2.5613,5.7123
4566,0.25,3.351,2.3842,5.7353
4567,0.25,5.2408,3.1244,8.3652
4568,0.25,3.5328,1.7339,5.2667
4569,0.25,4.4969,2.399,6.896
4570,0.25,4.2691,1.9635,6.2326
4571,0.25,3.3062,2.453,5.7592
4572,0.25,4.1925,2.0509,6.2433
4573,0.25,4.055,2.7575,6.8126
4574,0.25,2.9986,1.949,4.9476
4575,0.25,3.3131,1.965,5.278
4576,0.25,4.7711,2.5337,7.3048
4577,0.25,3.6539,2.3141,5.968
4578,0.25,3.3376,2.2004,5.5381
4579,0.25,2.8224,1.8518,4.6743
4580,0.25,3.5765,2.1984,5.7749
4581,0.25,3.8352,2.0058,5.8411
4582,0.25,4.3427,2.8822,7.2248
4583,0.25,3.5783,2.5372,6.1155
4584,0.25,3.4441,2.6802,6.1243
4585,0.25,3.8506,2.0414,5.892
4586,0.25,2.9496,2.6754,5.625
4587,0.25,4.1487,3.0339,7.1826
4588,0.25,4.3374,2.8198,7.1573
4589,0.25,3.0174,2.5564,5.5738
4590,0.25,4.9058,2.3337,7.2395
4591,0.25,3.281,2.06,5.3411
4592,0.25,3.0689,2.3023,5.3711
4593,0.25,2.6754,2.2984,4.9738
4594,0.25,4.5479,2.9343,7.4822
4595,0.25,2.6355,1.8326,4.4681
4596,0.25,3.4045,2.4125,5.817
4597,0.25,3.804,3.1472,6.9512
4598,0.25,3.8159,2.5504,6.3663
4599,0.25,2.8884,2.2335,5.1218
4600,0.25,3.7448,1.9001,5.6449
4601,0.25,3.8239,2.8366,6.6605
4602,0.25,4.5996,2.61,7.2096
4603,0.25,3.3806,2.0669,5.4476
4604,0.25,4.014,2.3651,6.3791
4605,0.25,4.6418,2.778,7.4197
4606,0.25,3.8867,2.8221,6.7088
4607,0.25,2.8417,2.4282,5.2698
4608,0.25,4.2194,3.0239,7.2433
4609,0.25,3.1322,3.0827,6.2149
4610,0.25,4.4128,1.9486,6.3614
4611,0.25,4.5637,3.063,7.6267
4612,0.25,3.5889,2.6628,6.2516
4613,0.25,4.5064,2.2538,6.7603
4614,0.25,3.8772,2.717,6.5942
4615,0.25,3.2547,2.6751,5.9298
4616,0.25,4.6397,2.595,7.2346
4617,0.25,4.4839,2.2291,6.713
4618,0.25,4.3124,2.0242,6.3366
4619,0.25,4.0022,2.6555,6.6576
4620,0.25,3.6726,1.9506,5.6231
4621,0.25,3.4396,1.7274,5.167
4622,0.25,3.4059,1.9079,5.3138
4623,0.25,3.7922,2.879,6.6713
4624,0.25,4.3057,2.9163,7.222
4625,0.25,3.6464,1.7267,5.3731
4626,0.25,4.5461,2.2412,6.7873
4627,0.25,3.1045,2.4591,5.5636
4628,0.25,2.9989,1.4957,4.4946
4629,0.25,4.1362,2.5745,6.7107
4630,0.25,3.6684,2.5879,6.2563
4631,0.25,3.7108,2.0035,5.7143
4632,0.25,3.4343,1.824,5.2582
4633,0.25,4.6982,2.4025,7.1006
4634,0.25,3.6115,2.9303,6.5417
4635,0.25,3.5951,2.3389,5.934
4636,0.25,3.8303,2.9184,6.7487
4637,0.25,3.839,2.5018,6.3407
4638,0.25,3.2554,2.3818,5.6373
4639,0.25,3.6876,2.6754,6.363
4640,0.25,3.4993,2.6565,6.1558
4641,0.25,4.2985,2.7551,7.0536
4642,0.25,3.4491,2.3291,5.7782
4643,0.25,3.4293,2.172,5.6013
4644,0.25,3.3144,2.5252,5.8396
4645,0.25,4.0565,3.0019,7.0584
4646,0.25,3.9996,2.7908,6.7904
4647,0.25,3.6571,2.925,6.5821
4648,0.25,4.3483,2.4386,6.7869
4649,0.25,4.1921,2.007,6.1991
4650,0.25,3.2147,1.7214,4.9361
4651,0.25,3.264,2.0109,5.2749
4652,0.25,4.4627,2.6703,7.1331
4653,0.25,3.7254,2.8749,6.6003
4654,0.25,3.0129,1.8934,4.9063
4655,0.25,3.5808,3.134,6.7148
4656,0.25,4.1071,2.1117,6.2188
4657,0.25,4.6251,1.8705,6.4956
4658,0.25,3.6302,2.3492,5.9795
4659,0.25,4.7442,1.6698,6.4139
4660,0.25,3.9254,1.9941,5.9195
4661,0.25,3.6934,2.7775,6.4709
4662,0.25,4.1203,2.356,6.4763
4663,0.25,3.5582,2.4038,5.962
4664,0.25,3.1423,2.3344,5.4766
4665,0.25,4.2958,2.8842,7.1799
4666,0.25,4.4926,2.592,7.0846
4667,0.25,3.431,2.9993,6.4303
4668,0.25,4.0611,2.3309,6.392
4669,0.25,5.1272,3.1307,8.2579
4670,0.25,3.1447,2.2503,5.395
4671,0.25,3.3892,2.6948,6.084
4672,0.25,4.1352,3.7813,7.9165
4673,0.25,3.4423,2.4843,5.9266
4674,0.25,4.0068,1.971,5.9777
4675,0.25,4.7706,2.1336,6.9041
4676,0.25,4.4092,2.1071,6.5163
4677,0.25,3.0262,2.412,5.4381
4678,0.25,3.0436,1.848,4.8916
4679,0.25,4.3945,2.3087,6.7032
4680,0.25,4.2725,3.4557,7.7282
4681,0.25,3.8334,2.2451,6.0785
4682,0.25,4.8692,1.9232,6.7923
4683,0.25,4.636,2.9009,7.5369
4684,0.25,4.4558,2.6473,7.1031
4685,0.25,4.2427,2.3918,6.6346
4686,0.25,3.4642,2.1536,5.6177
4687,0.25,4.1039,3.6588,7.7627
4688,0.25,4.2736,2.473,6.7465
4689,0.25,4.1834,3.8165,7.9999
4690,0.25,4.7771,2.5676,7.3447
4691,0.25,4.5057,1.9266,6.4322
4692,0.25,4.7143,2.4217,7.136
4693,0.25,3.7969,2.652,6.449
4694,0.25,3.2673,3.0637,6.331
4695,0.25,3.3886,2.231,5.6196
4696,0.25,3.502,2.6158,6.1178
4697,0.25,2.7831,2.0303,4.8134
4698,0.25,4.3447,2.7067,7.0514
4699,0.25,2.7153,2.7645,5.4798
4700,0.25,4.4977,2.1804,6.678
4701,0.25,3.5279,2.8261,6.354
4702,0.25,3.8557,2.3334,6.1892
4703,0.25,3.7619,2.9055,6.6674
4704,0.25,3.1203,2.2204,5.3407
4705,0.25,5.6387,2.8904,8.5291
4706,0.25,3.9806,2.6437,6.6243
4707,0.25,3.9678,1.8885,5.8563
4708,0.25,3.7282,2.0809,5.8091
4709,0.25,3.8775,2.2484,6.1258
4710,0.25,2.9529,2.9925,5.9454
4711,0.25,4.3037,1.8608,6.1645
4712,0.25,3.1106,1.621,4.7316
4713,0.25,3.6874,2.4206,6.1079
4714,0.25,5.3872,3.1442,8.5314
4715,0.25,4.2537,2.5709,6.8246
4716,0.25,2.8296,1.8681,4.6978
4717,0.25,2.9527,2.1286,5.0813
4718,0.25,4.0674,1.7798,5.8472
4719,0.25,4.1813,2.2107,6.392
4720,0.25,3.0662,3.2577,6.3239
4721,0.25,3.2085,1.9523,5.1608
4722,0.25,3.6216,2.5657,6.1873
4723,0.25,3.5519,2.131,5.6829
4724,0.25,2.9523,2.2132,5.1655
4725,0.25,4.2768,2.5291,6.8059
4726,0.25,4.1452,3.329,7.4741
4727,0.25,2.8213,1.8588,4.6801
4728,0.25,2.8347,1.7936,4.6283
4729,0.25,3.0897,1.8503,4.94
4730,0.25,4.36,1.8861,6.2461
4731,0.25,3.8129,2.554,6.3669
4732,0.25,3.8503,2.269,6.1192
4733,0.25,4.0841,2.0758,6.1599
4734,0.25,2.9662,2.2821,5.2484
4735,0.25,3.3943,2.763,6.1573
4736,0.25,3.4154,1.9717,5.3871
4737,0.25,4.1254,2.1144,6.2398
4738,0.25,3.9589,2.325,6.2839
4739,0.25,3.3407,2.4112,5.7518
4740,0.25,2.8675,3.0862,5.9537
4741,0.25,3.9408,3.0331,6.9738
4742,0.25,4.0619,2.3393,6.4011
4743,0.25,4.7906,3.7968,8.5874
4744,0.25,3.6717,2.4555,6.1272
4745,0.25,3.5432,1.6852,5.2284
4746,0.25,3.5068,2.256,5.7629
4747,0.25,4.5074,2.8259,7.3334
4748,0.25,3.4884,2.2151,5.7035
4749,0.25,3.3098,2.4823,5.7921
4750,0.25,3.4656,2.5713,6.037
4751,0.25,3.0119,2.4479,5.4598
4752,0.25,3.2672,2.3764,5.6437
4753,0.25,4.0138,1.9464,5.9602
4754,0.25,3.2347,2.257,5.4917
4755,0.25,3.239,2.5008,5.7398
4756,0.25,5.335,2.1729,7.5079
4757,0.25,2.5875,2.2667,4.8542
4758,0.25,3.2753,2.6408,5.9161
4759,0.25,3.5912,3.5476,7.1389
4760,0.25,4.7483,3.0996,7.8479
4761,0.25,3.3954,2.5553,5.9507
4762,0.25,3.7703,1.8419,5.6122
4763,0.25,3.5225,2.4979,6.0205
4764,0.25,4.7733,2.9462,7.7195
4765,0.25,3.7654,2.5636,6.3289
4766,0.25,4.0199,2.4555,6.4754
4767,0.25,3.4592,2.6943,6.1535
4768,0.25,4.3115,2.5659,6.8774
4769,0.25,2.7097,2.0078,4.7174
4770,0.25,4.8767,3.2293,8.106
4771,0.25,4.7542,2.7312,7.4854
4772,0.25,3.5779,2.7023,6.2802
4773,0.25,3.8153,2.1861,6.0014
4774,0.25,4.4815,1.6731,6.1546
4775,0.25,3.2159,2.1187,5.3346
4776,0.25,3.6165,3.3146,6.931
4777,0.25,3.1958,2.0938,5.2896
4778,0.25,3.7328,2.7028,6.4356
4779,0.25,3.3218,3.7229,7.0447
4780,0.25,3.3228,1.9357,5.2585
4781,0.25,4.5471,2.6359,7.1829
4782,0.25,3.5457,2.9619,6.5077
4783,0.25,5.3756,3.1924,8.568
4784,0.25,3.6607,1.9439,5.6047
4785,0.25,4.8299,2.4693,7.2992
4786,0.25,4.6249,2.3031,6.928
4787,0.25,4.5371,2.9326,7.4697
4788,0.25,3.6126,2.1976,5.8102
4789,0.25,4.2629,3.6413,7.9042
4790,0.25,3.8655,2.9034,6.7689
4791,0.25,3.7008,2.8675,6.5683
4792,0.25,3.818,2.1654,5.9833
4793,0.25,2.4537,2.4208,4.8746
4794,0.25,2.7537,1.1781,3.9318
4795,0.25,3.4015,1.9695,5.371
4796,0.25,4.7273,1.9136,6.6409
4797,0.25,4.2913,3.9476,8.2388
4798,0.25,3.7961,2.3448,6.141
4799,0.25,5.543,2.7436,8.2866
4800,0.25,3.2998,2.7474,6.0472
4801,0.25,3.3094,2.9867,6.2962
4802,0.25,3.9222,2.197,6.1191
4803,0.25,3.0109,2.7456,5.7565
4804,0.25,2.7191,1.4619,4.181
4805,0.25,4.1247,2.9094,7.0341
4806,0.25,3.4808,1.5744,5.0551
4807,0.25,3.4718,1.8185,5.2903
4808,0.25,5.1797,3.4493,8.629
4809,0.25,3.839,2.8752,6.7143
4810,0.25,3.1271,2.2957,5.4228
4811,0.25,2.5552,2.6213,5.1765
4812,0.25,3.659,2.3084,5.9674
4813,0.25,3.7606,2.0496,5.8102
4814,0.25,3.0276,1.9879,5.0156
4815,0.25,2.7058,2.2394,4.9452
4816,0.25,3.8176,2.179,5.9966
4817,0.25,3.3892,1.9445,5.3337
4818,0.25,4.1444,2.8179,6.9623
4819,0.25,3.6498,2.0607,5.7105
4820,0.25,3.7226,2.7062,6.4287
4821,0.25,3.7526,2.3326,6.0852
4822,0.25,4.2703,2.0183,6.2886
4823,0.25,4.3436,4.289,8.6327
4824,0.25,2.8439,1.8458,4.6897
4825,0.25,4.8978,3.0096,7.9075
4826,0.25,2.8895,3.325,6.2145
4827,0.25,3.753,2.6266,6.3795
4828,0.25,4.5366,2.9576,7.4941
4829,0.25,3.699,1.7508,5.4498
4830,0.25,4.2113,2.7014,6.9127
4831,0.25,3.9301,2.8627,6.7928
4832,0.25,2.9582,2.1749,5.1331
4833,0.25,4.2425,2.676,6.9185
4834,0.25,3.5497,1.755,5.3047
4835,0.25,3.5551,3.1395,6.6946
4836,0.25,2.8653,2.7675,5.6328
4837,0.25,3.3497,2.7184,6.0681
4838,0.25,3.2939,1.9233,5.2171
4839,0.25,3.483,2.4804,5.9633
4840,0.25,3.4743,2.3668,5.8411
4841,0.25,2.5878,2.2276,4.8154
4842,0.25,5.7195,2.4714,8.1909
4843,0.25,3.3336,2.0981,5.4317
4844,0.25,3.2752,2.5342,5.8095
4845,0.25,4.1447,2.7557,6.9004
4846,0.25,3.5966,2.9227,6.5193
4847,0.25,4.3326,2.4709,6.8036
4848,0.25,4.3194,1.6849,6.0043
4849,0.25,3.701,2.0066,5.7076
4850,0.25,4.3763,2.3033,6.6796
4851,0.25,4.3367,2.8429,7.1795
4852,0.25,2.5426,2.8526,5.3952
4853,0.25,2.7376,2.2236,4.9612
4854,0.25,3.5067,2.071,5.5778
4855,0.25,3.8757,3.2896,7.1654
4856,0.25,3.7112,3.1944,6.9057
4857,0.25,3.6518,3.118,6.7698
4858,0.25,2.6744,2.5458,5.2202
4859,0.25,3.0694,2.0356,5.105
4860,0.25,3.4055,2.8797,6.2852
4861,0.25,4.4012,3.2484,7.6496
4862,0.25,3.3109,2.7012,6.0121
4863,0.25,4.5415,3.2998,7.8413
4864,0.25,3.8426,2.5408,6.3834
4865,0.25,3.9156,2.7016,6.6172
4866,0.25,2.9516,2.1839,5.1355
4867,0.25,3.8537,2.1793,6.033
4868,0.25,3.6488,2.3016,5.9504
4869,0.25,4.8223,3.8357,8.6581
4870,0.25,4.2141,2.6409,6.855
4871,0.25,3.5316,2.587,6.1186
4872,0.25,3.9175,2.4609,6.3784
4873,0.25,3.8965,3.1188,7.0154
4874,0.25,2.8643,1.6814,4.5456
4875,0.25,3.3645,2.6019,5.9664
4876,0.25,3.0993,2.5118,5.6111
4877,0.25,4.4521,2.1121,6.5642
4878,0.25,4.093,2.7184,6.8115
4879,0.25,4.7346,3.1951,7.9297
4880,0.25,3.3507,3.069,6.4197
4881,0.25,4.1722,2.6894,6.8615
4882,0.25,3.829,1.9363,5.7653
4883,0.25,3.3911,2.1758,5.567
4884,0.25,5.3637,2.7609,8.1247
4885,0.25,3.8469,3.2657,7.1127
4886,0.25,3.7955,1.9905,5.786
4887,0.25,3.3169,2.7459,6.0628
4888,0.25,4.8862,2.128,7.0142
4889,0.25,4.7632,2.7251,7.4884
4890,0.25,4.5277,2.3779,6.9056
4891,0.25,5.14,2.3146,7.4545
4892,0.25,2.7078,2.4485,5.1562
4893,0.25,2.4853,1.8457,4.3309
4894,0.25,3.4841,2.616,6.1001
4895,0.25,4.326,3.348,7.6739
4896,0.25,2.9053,3.0491,5.9543
4897,0.25,4.4318,1.9923,6.4241
4898,0.25,4.4915,2.924,7.4154
4899,0.25,3.9753,2.7903,6.7656
4900,0.25,3.029,2.0385,5.0675
4901,0.25,3.1725,2.0081,5.1806
4902,0.25,4.0099,2.6752,6.6852
4903,0.25,3.7235,2.4379,6.1614
4904,0.25,3.8194,2.7287,6.5481
4905,0.25,3.8089,2.8832,6.6921
4906,0.25,3.5463,2.1968,5.7431
4907,0.25,4.3881,2.239,6.6271
4908,0.25,3.5809,1.8648,5.4456
4909,0.25,3.7301,2.0216,5.7517
4910,0.25,3.7246,2.8721,6.5967
4911,0.25,3.2089,2.538,5.7469
4912,0.25,4.6001,2.0462,6.6463
4913,0.25,2.9878,2.0131,5.0009
4914,0.25,3.4592,2.7404,6.1996
4915,0.25,3.3106,1.9974,5.3079
4916,0.25,3.1764,2.2011,5.3776
4917,0.25,3.3084,2.4115,5.7199
4918,0.25,3.3912,2.8647,6.2559
4919,0.25,3.4328,2.0814,5.5142
4920,0.25,3.2442,2.9033,6.1474
4921,0.25,4.3786,2.4693,6.8479
4922,0.25,4.4801,3.1516,7.6316
4923,0.25,3.1937,2.0761,5.2698
4924,0.25,5.4773,2.8033,8.2806
4925,0.25,3.6562,2.973,6.6292
4926,0.25,3.8395,2.4107,6.2502
4927,0.25,3.9077,2.5472,6.4549
4928,0.25,4.1096,2.7217,6.8313
4929,0.25,3.2409,2.2142,5.4551
4930,0.25,4.2362,2.6598,6.896
4931,0.25,2.9384,2.4151,5.3535
4932,0.25,3.6198,2.4595,6.0793
4933,0.25,4.0779,2.3711,6.449
4934,0.25,4.7902,3.0259,7.8161
4935,0.25,3.6157,4.0182,7.6338
4936,0.25,3.3749,2.5475,5.9224
4937,0.25,3.6923,2.4973,6.1896
4938,0.25,3.1882,2.864,6.0522
4939,0.25,4.6199,3.193,7.8128
4940,0.25,3.1333,2.2889,5.4222
4941,0.25,3.9121,2.325,6.2371
4942,0.25,4.599,1.8438,6.4429
4943,0.25,3.167,2.7411,5.9082
4944,0.25,5.7378,2.396,8.1338
4945,0.25,5.7576,3.1173,8.8749
4946,0.25,3.363,2.7553,6.1183
4947,0.25,3.3413,2.4442,5.7855
4948,0.25,3.6288,2.2939,5.9227
4949,0.25,4.5301,2.9003,7.4304
4950,0.25,4.4871,2.5429,7.0299
4951,0.25,3.2887,2.5556,5.8443
4952,0.25,3.3832,2.2037,5.5869
4953,0.25,3.7749,2.6974,6.4722
4954,0.25,5.2787,3.5295,8.8082
4955,0.25,4.1791,2.1492,6.3282
4956,0.25,4.5256,2.6835,7.2091
4957,0.25,4.2804,2.517,6.7974
4958,0.25,3.3843,2.5798,5.9642
4959,0.25,2.521,2.2675,4.7885
4960,0.25,3.2927,2.3233,5.616
4961,0.25,2.738,2.6236,5.3616
4962,0.25,3.5601,2.4726,6.0327
4963,0.25,3.8825,3.0258,6.9083
4964,0.25,4.1379,3.5427,7.6806
4965,0.25,2.8623,1.7477,4.6101
4966,0.25,4.4427,2.2562,6.6989
4967,0.25,2.6798,3.11,5.7898
4968,0.25,3.7777,2.4961,6.2738
4969,0.25,2.3808,2.5315,4.9123
4970,0.25,3.8503,2.0825,5.9328
4971,0.25,3.1733,2.5701,5.7434
4972,0.25,2.8135,1.772,4.5855
4973,0.25,3.6937,2.16,5.8537
4974,0.25,3.9398,2.7323,6.6721
4975,0.25,4.1732,2.5479,6.7211
4976,0.25,4.0249,2.0535,6.0785
4977,0.25,3.6711,1.6928,5.3639
4978,0.25,4.5639,2.7711,7.335
4979,0.25,4.2661,2.4746,6.7408
4980,0.25,4.0746,2.6574,6.7319
4981,0.25,4.217,2.1006,6.3176
4982,0.25,3.6394,2.2181,5.8575
4983,0.25,4.2976,3.0561,7.3536
4984,0.25,4.4381,3.1775,7.6156
4985,0.25,3.4971,2.992,6.4892
4986,0.25,5.6115,2.5598,8.1713
4987,0.25,3.48,3.4471,6.9271
4988,0.25,3.0634,1.8197,4.8831
4989,0.25,4.1524,2.5262,6.6785
4990,0.25,4.1788,2.4041,6.5829
4991,0.25,3.6658,2.9298,6.5956
4992,0.25,3.8083,2.4208,6.2291
4993,0.25,3.3436,2.5044,5.8479
4994,0.25,4.7492,3.0872,7.8364
4995,0.25,3.5345,2.9471,6.4815
4996,0.25,4.0658,2.6725,6.7383
4997,0.25,3.7052,2.4868,6.192
4998,0.25,3.4104,2.8457,6.256
4999,0.25,2.8693,1.7456,4.615
5000,0.25,3.6868,2.8137,6.5005
5001,0.25,3.0823,2.2251,5.3074
5002,0.25,3.0051,2.4854,5.4905
5003,0.25,3.1462,2.722,5.8682
5004,0.25,3.4674,1.8558,5.3232
5005,0.25,2.6878,2.3997,5.0875
5006,0.25,3.3361,1.8357,5.1717
5007,0.25,4.0052,2.3443,6.3495
5008,0.25,4.394,2.9995,7.3935
5009,0.25,3.643,2.8849,6.5279
5010,0.25,3.7044,1.8509,5.5553
5011,0.25,4.1424,2.3728,6.5152
5012,0.25,4.8568,3.4643,8.3211
5013,0.25,3.9268,2.2341,6.161
5014,0.25,4.4143,2.6185,7.0328
5015,0.25,3.1342,1.7666,4.9008
5016,0.25,4.033,2.6112,6.6442
5017,0.25,3.9534,3.0739,7.0273
5018,0.25,3.3329,2.3727,5.7055
5019,0.25,4.172,2.1255,6.2975
5020,0.25,2.959,2.1985,5.1574
5021,0.25,4.2705,1.9874,6.2578
5022,0.25,4.5193,3.2382,7.7574
5023,0.25,3.8867,1.9366,5.8233
5024,0.25,3.9772,2.7174,6.6945
5025,0.25,3.5275,2.0228,5.5503
5026,0.25,3.0697,2.1701,5.2398
5027,0.25,3.0487,3.1378,6.1866
5028,0.25,5.0849,2.0043,7.0892
5029,0.25,4.0079,2.3168,6.3247
5030,0.25,3.8668,1.8473,5.7141
5031,0.25,3.4143,2.1111,5.5254
5032,0.25,4.221,3.1266,7.3476
5033,0.25,4.0986,2.9463,7.0448
5034,0.25,2.749,3.6334,6.3824
5035,0.25,3.5799,2.3028,5.8827
5036,0.25,4.2636,3.2856,7.5492
5037,0.25,3.9588,2.1506,6.1094
5038,0.25,5.0995,2.192,7.2916
5039,0.25,3.2112,1.8783,5.0895
5040,0.25,2.9808,2.3009,5.2817
5041,0.25,6.3179,2.1334,8.4513
5042,0.25,3.3436,3.2256,6.5692
5043,0.25,3.7388,2.4065,6.1454
5044,0.25,3.7253,3.3884,7.1138
5045,0.25,3.1564,2.3098,5.4661
5046,0.25,5.5961,1.9557,7.5518
5047,0.25,3.4515,2.2837,5.7352
5048,0.25,3.7858,2.6213,6.4071
5049,0.25,4.8475,3.2834,8.1309
5050,0.25,2.9816,2.4503,5.4319
5051,0.25,3.6863,2.3489,6.0352
5052,0.25,5.6336,2.2604,7.894
5053,0.25,3.7695,2.4431,6.2126
5054,0.25,3.743,2.3801,6.1231
5055,0.25,3.5308,2.7637,6.2945
5056,0.25,3.1272,2.0364,5.1635
5057,0.25,4.294,2.5852,6.8792
5058,0.25,4.0061,3.5483,7.5544
5059,0.25,4.6783,2.889,7.5673
5060,0.25,2.6203,1.3766,3.9968
5061,0.25,2.8797,2.0902,4.97
5062,0.25,3.788,2.2161,6.0041
5063,0.25,3.7896,2.6647,6.4542
5064,0.25,3.6349,2.8632,6.498
5065,0.25,4.3213,1.9669,6.2882
5066,0.25,6.2416,2.0762,8.3177
5067,0.25,3.8871,2.3766,6.2637
5068,0.25,3.7009,2.4084,6.1094
5069,0.25,3.9732,3.6309,7.6041
5070,0.25,2.5766,2.3212,4.8978
5071,0.25,4.6257,3.5164,8.1421
5072,0.25,5.3994,3.1832,8.5826
5073,0.25,4.5931,2.4097,7.0028
5074,0.25,4.0547,2.516,6.5707
5075,0.25,3.175,2.8522,6.0272
5076,0.25,3.6156,2.1496,5.7652
5077,0.25,2.4958,1.7163,4.2121
5078,0.25,2.8817,2.8724,5.7541
5079,0.25,3.2078,3.3302,6.5381
5080,0.25,4.2523,2.4362,6.6885
5081,0.25,3.0988,2.1996,5.2984
5082,0.25,3.2694,1.806,5.0755
5083,0.25,3.482,2.4156,5.8976
5084,0.25,3.9606,2.0769,6.0375
5085,0.25,6.2451,2.9912,9.2363
5086,0.25,4.0712,2.0182,6.0894
5087,0.25,3.0964,2.3672,5.4636
5088,0.25,4.4928,3.0817,7.5745
5089,0.25,4.4481,3.4372,7.8852
5090,0.25,3.6076,3.3971,7.0047
5091,0.25,5.6154,3.5558,9.1712
5092,0.25,4.1666,4.0016,8.1683
5093,0.25,3.8734,2.9033,6.7767
5094,0.25,4.1311,2.9955,7.1266
5095,0.25,2.9865,1.7888,4.7752
5096,0.25,5.1073,2.6807,7.788
5097,0.25,4.0583,2.1355,6.1938
5098,0.25,3.4303,1.814,5.2444
5099,0.25,3.5212,2.5771,6.0983
5100,0.25,4.0629,2.6027,6.6656
5101,0.25,3.8827,2.2953,6.178
5102,0.25,4.6543,2.5938,7.2482
5103,0.25,3.0596,2.1256,5.1852
5104,0.25,3.8699,2.3872,6.2571
5105,0.25,4.4465,2.2981,6.7446
5106,0.25,3.2646,2.5928,5.8574
5107,0.25,4.6664,3.3315,7.9979
5108,0.25,4.1714,1.6278,5.7992
5109,0.25,2.6647,1.9403,4.605
5110,0.25,3.794,1.9075,5.7015
5111,0.25,5.34,2.1587,7.4987
5112,0.25,3.2609,2.5671,5.828
5113,0.25,4.9358,2.6183,7.5541
5114,0.25,3.4777,2.0256,5.5033
5115,0.25,3.2826,2.8512,6.1338
5116,0.25,3.4055,2.0548,5.4602
5117,0.25,4.2214,2.6504,6.8718
5118,0.25,4.5939,2.5744,7.1683
5119,0.25,4.1967,3.5006,7.6973
5120,0.25,4.0554,2.7971,6.8524
5121,0.25,3.904,2.4391,6.3431
5122,0.25,3.9564,2.111,6.0674
5123,0.25,3.1083,1.9902,5.0984
5124,0.25,3.2324,2.9213,6.1537
5125,0.25,2.7885,2.6993,5.4877
5126,0.25,3.5857,2.7608,6.3465
5127,0.25,3.3331,2.1668,5.4999
5128,0.25,3.8049,3.0759,6.8808
