Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
2267,3.1128,2.2593,206.6,191.89,119.53,10.93,12.064,14.328,561.4,131.54,243.88,0.0,0.0,0.5,RT
2268,3.0566,2.1348,202.13,195.14,127.38,9.994,12.283,15.254,539.0,249.33,312.53,0.0,0.0,0.5,RT
2269,3.7545,2.2448,226.59,205.34,116.04,10.473,12.492,15.897,554.5,253.81,387.63,0.0,0.0,0.5,RT
2270,3.3672,2.4053,199.58,184.27,133.26,10.402,12.808,15.565,553.3,265.64,281.09,0.0,0.0,0.5,RT
2271,5.1848,3.3394,212.05,189.46,116.13,10.357,12.09,15.922,543.1,199.52,394.32,0.0,0.0,0.5,RT
2272,2.9479,2.2546,197.22,198.34,128.31,10.625,12.259,15.025,558.3,179.96,306.3,0.0,0.0,0.5,RT
2273,3.2779,1.4988,209.49,192.48,126.55,10.686,11.76,15.495,536.2,120.55,385.58,0.0,0.0,0.5,RT
2274,3.5216,2.2891,194.43,179.74,110.2,10.852,12.749,15.629,540.2,199.21,279.67,0.0,0.0,0.5,RT
2275,3.3615,2.1737,196.42,196.94,119.62,9.918,12.51,15.354,532.4,271.02,298.29,0.0,0.0,0.5,RT
2276,3.6183,2.1758,194.87,179.33,117.88,10.551,12.501,14.776,553.8,210.43,225.94,0.0,0.0,0.5,RT
2277,3.3149,2.7019,216.02,201.64,118.74,10.509,13.193,14.989,534.6,309.91,193.67,0.0,0.0,0.5,RT
2278,5.0417,3.4242,207.19,190.93,121.51,10.416,12.841,15.168,550.2,276.45,244.44,0.0,0.0,0.5,RT
2279,4.5156,3.6123,209.39,175.96,106.79,9.938,12.426,15.0,549.0,285.99,248.65,0.0,0.0,0.5,RT
2280,4.3414,3.4916,222.42,194.15,115.99,10.648,12.657,14.556,558.2,249.41,205.83,0.0,0.0,0.5,RT
2281,3.3471,1.8677,212.72,195.05,122.16,10.274,12.725,16.366,575.3,299.91,408.56,0.0,0.0,0.5,RT
2282,4.3253,3.1152,211.08,182.51,103.38,10.4,12.631,15.265,557.1,262.35,267.74,0.0,0.0,0.5,RT
2283,3.5328,2.7724,202.09,195.69,117.42,10.089,12.404,16.161,538.5,251.93,395.85,0.0,0.0,0.5,RT
2284,3.7765,2.4257,206.7,187.59,113.43,11.08,12.119,15.67,567.2,121.73,377.79,0.0,0.0,0.5,RT
2285,4.1002,2.3837,215.06,187.45,126.35,10.37,12.577,15.757,551.7,261.89,328.88,0.0,0.0,0.5,RT
2286,4.4196,2.124,200.88,179.86,128.44,10.836,12.446,16.406,544.5,176.04,387.86,0.0,0.0,0.5,RT
2287,3.1077,3.1995,197.01,210.04,137.81,10.715,12.353,15.368,551.3,177.96,349.13,0.0,0.0,0.5,RT
2288,4.8237,2.7816,200.05,179.04,124.46,11.245,12.669,15.199,546.1,155.54,247.42,0.0,0.0,0.5,RT
2289,3.9069,3.0701,218.02,189.93,113.12,10.627,12.45,14.14,534.9,212.62,171.68,0.0,0.0,0.5,RT
2290,2.7635,2.1257,227.81,190.49,130.1,10.439,12.447,14.474,570.0,260.89,220.09,0.0,0.0,0.5,RT
2291,4.8075,3.7131,222.16,178.28,110.22,10.99,12.501,16.033,535.9,179.93,337.38,0.0,0.0,0.5,RT
2292,3.2609,2.0568,201.97,187.71,117.3,11.079,12.904,15.537,553.5,204.05,273.6,0.0,0.0,0.5,RT
2293,4.0734,2.5496,207.98,193.56,119.35,10.657,12.408,15.887,550.4,200.43,370.66,0.0,0.0,0.5,RT
2294,3.1919,2.2368,213.34,190.36,121.19,10.393,12.163,15.446,546.0,206.15,341.17,0.0,0.0,0.5,RT
2295,4.2877,2.0233,221.73,201.32,129.37,10.174,12.692,14.99,547.5,305.62,253.33,0.0,0.0,0.5,RT
2296,3.3893,2.279,190.97,194.91,112.28,10.468,12.525,15.172,555.0,218.03,286.31,0.0,0.0,0.5,RT
2297,4.333,2.8931,209.68,195.25,111.54,10.82,12.938,15.345,546.7,242.82,257.02,0.0,0.0,0.5,RT
2298,4.2711,1.8004,226.04,203.64,118.19,10.483,12.587,15.039,560.1,266.37,279.61,0.0,0.0,0.5,RT
2299,3.4419,2.3714,191.83,201.92,116.4,10.824,12.916,15.798,557.5,223.79,324.38,0.0,0.0,0.5,RT
2300,3.017,2.0711,188.03,184.35,121.42,10.202,12.658,14.023,551.1,254.45,138.69,0.0,0.0,0.5,RT
2301,3.4779,2.195,203.54,173.89,112.22,10.783,13.04,14.531,539.0,247.58,139.74,0.0,0.0,0.5,RT
2302,4.0784,2.2547,211.67,192.11,126.44,10.36,12.571,16.045,548.3,256.7,365.85,0.0,0.0,0.5,RT
2303,4.3823,2.8615,200.46,173.44,121.18,10.468,12.275,15.451,555.0,201.04,305.69,0.0,0.0,0.5,RT
2304,4.2567,2.6378,200.06,195.05,113.84,10.416,12.815,16.872,563.6,270.54,446.03,0.0,0.0,0.5,RT
2305,3.7539,2.2567,203.45,195.58,114.6,10.853,12.272,16.92,558.6,161.3,507.83,0.0,0.0,0.5,RT
2306,3.2899,2.165,236.23,180.12,103.84,11.114,12.69,16.015,568.3,211.63,340.37,0.0,0.0,0.5,RT
2307,3.9141,1.6244,186.26,177.41,115.79,10.388,11.765,15.748,552.5,141.72,390.42,0.0,0.0,0.5,RT
2308,2.9309,2.6128,214.67,207.35,121.4,10.246,12.728,16.078,553.5,294.94,384.4,0.0,0.0,0.5,RT
2309,4.8106,2.4739,213.7,198.82,115.5,10.618,12.757,14.891,557.2,254.68,236.38,0.0,0.0,0.5,RT
2310,3.7403,2.168,213.29,182.88,109.79,10.18,12.274,15.66,547.1,244.36,338.81,0.0,0.0,0.5,RT
2311,4.168,1.7713,218.0,181.01,145.95,10.187,13.162,15.685,563.4,365.48,257.29,0.0,0.0,0.5,RT
2312,3.6691,2.3277,223.35,174.14,122.21,10.41,12.544,13.984,530.8,252.99,133.1,0.0,0.0,0.5,RT
2313,3.4648,1.97,190.75,198.45,107.48,10.928,12.379,15.248,561.4,155.45,319.62,0.0,0.0,0.5,RT
2314,4.3264,3.1097,220.67,189.44,117.25,10.025,12.75,16.09,560.5,337.01,354.65,0.0,0.0,0.5,RT
2315,4.0725,2.4308,213.98,190.63,116.77,10.453,12.506,15.998,538.5,236.51,358.55,0.0,0.0,0.5,RT
2316,3.3645,2.6954,212.8,208.86,124.64,10.619,12.572,15.995,535.2,222.41,382.7,0.0,0.0,0.5,RT
2317,2.7693,2.0749,212.1,169.62,117.37,10.787,12.167,15.403,571.6,167.27,313.76,0.0,0.0,0.5,RT
2318,3.5871,2.8995,208.1,188.8,132.99,10.624,12.69,15.826,541.8,232.94,320.7,0.0,0.0,0.5,RT
2319,3.4738,1.8575,198.0,198.73,129.39,11.159,12.534,15.823,536.5,146.09,350.73,0.0,0.0,0.5,RT
2320,4.1651,3.07,225.7,202.14,109.11,10.838,12.16,15.493,538.0,160.56,362.44,0.0,0.0,0.5,RT
2321,3.976,3.0445,189.82,180.06,116.46,10.496,12.269,15.872,565.2,190.19,366.72,0.0,0.0,0.5,RT
2322,5.9848,3.2519,206.74,166.64,119.17,10.565,12.213,14.621,547.6,186.49,219.69,0.0,0.0,0.5,RT
2323,3.8771,3.0093,190.5,198.04,109.18,10.279,12.765,16.599,541.2,256.28,410.95,0.0,0.0,0.5,RT
2324,3.5922,2.7229,233.49,183.45,113.96,10.493,12.675,15.934,550.6,280.58,329.21,0.0,0.0,0.5,RT
2325,3.1975,2.2836,214.27,189.19,114.14,10.528,12.135,15.703,531.4,183.05,358.75,0.0,0.0,0.5,RT
2326,4.23,3.1952,194.22,195.44,117.14,10.904,12.023,16.056,537.6,116.9,423.7,0.0,0.0,0.5,RT
2327,3.2746,2.5724,209.17,176.1,130.37,10.718,12.614,16.036,548.3,217.42,330.44,0.0,0.0,0.5,RT
2328,4.3421,2.6126,201.21,186.23,126.68,10.353,12.031,16.104,546.7,184.64,414.72,0.0,0.0,0.5,RT
2329,4.7116,4.5011,212.69,197.37,108.15,10.471,12.376,16.285,551.0,223.27,425.17,0.0,0.0,0.5,RT
2330,4.0585,3.0972,193.12,185.89,121.88,10.517,12.671,15.919,545.5,226.93,329.38,0.0,0.0,0.5,RT
2331,3.3472,1.9294,189.87,178.71,132.87,10.647,12.102,16.297,558.5,154.24,418.71,0.0,0.0,0.5,RT
2332,3.7541,2.3972,214.7,175.06,115.78,10.485,12.72,16.151,562.0,269.72,337.55,0.0,0.0,0.5,RT
2333,3.7006,2.6019,220.22,181.6,118.76,10.195,12.484,15.274,539.0,271.76,273.13,0.0,0.0,0.5,RT
2334,4.0521,2.4374,207.26,193.48,122.04,10.581,12.382,16.073,529.0,197.47,377.79,0.0,0.0,0.5,RT
2335,3.5475,1.7969,211.22,184.02,116.87,10.734,12.402,15.223,547.3,192.82,284.13,0.0,0.0,0.5,RT
2336,3.9423,2.2541,190.1,191.06,123.27,11.293,12.878,15.129,550.3,165.85,236.73,0.0,0.0,0.5,RT
2337,3.7619,2.873,198.72,199.78,129.65,10.743,12.814,14.804,555.7,228.7,220.94,0.0,0.0,0.5,RT
2338,3.4966,2.211,228.45,214.63,121.06,10.138,12.526,15.073,551.1,300.67,301.3,0.0,0.0,0.5,RT
2339,5.0235,3.4156,214.84,191.27,113.24,10.632,12.78,15.222,552.7,255.05,258.18,0.0,0.0,0.5,RT
2340,4.4623,3.0548,185.28,189.81,124.77,10.737,12.725,16.152,546.4,201.26,355.36,0.0,0.0,0.5,RT
2341,4.7589,2.2576,207.92,193.04,115.24,10.22,12.579,15.29,547.2,268.32,286.46,0.0,0.0,0.5,RT
2342,3.7812,2.6566,207.16,181.15,130.18,10.496,12.992,15.798,559.4,289.26,284.28,0.0,0.0,0.5,RT
2343,3.0337,1.3088,215.94,178.27,124.54,10.536,12.163,15.171,561.7,197.32,301.22,0.0,0.0,0.5,RT
2344,3.1525,1.7803,214.58,189.48,104.59,10.718,12.934,15.675,556.7,264.7,289.15,0.0,0.0,0.5,RT
2345,3.3107,2.2949,213.31,193.68,118.85,10.746,12.339,15.223,549.1,186.61,306.67,0.0,0.0,0.5,RT
2346,3.7488,3.1753,201.48,196.35,117.89,10.057,12.813,15.476,554.2,307.77,289.79,0.0,0.0,0.5,RT
2347,4.1235,2.3314,217.01,189.27,119.86,11.019,12.439,14.235,534.0,164.51,181.58,0.0,0.0,0.5,RT
2348,4.438,2.2778,220.13,181.65,116.25,10.974,12.697,15.628,561.0,212.77,298.62,0.0,0.0,0.5,RT
2349,3.4956,2.1829,182.68,176.46,123.87,10.324,12.706,16.407,539.9,234.96,352.67,0.0,0.0,0.5,RT
2350,3.9958,3.0662,216.54,197.2,131.1,10.367,12.564,15.235,544.4,259.03,286.75,0.0,0.0,0.5,RT
2351,3.6304,3.1322,207.09,199.51,130.0,10.227,12.332,15.283,541.8,236.14,319.1,0.0,0.0,0.5,RT
2352,3.9481,2.0673,214.4,192.0,111.94,10.375,11.642,15.332,566.0,153.68,401.02,0.0,0.0,0.5,RT
2353,4.2608,2.6547,248.5,187.41,112.66,10.381,12.478,15.275,564.1,293.93,295.65,0.0,0.0,0.5,RT
2354,4.2402,1.9234,197.98,202.51,123.97,10.328,12.322,15.887,545.6,215.43,393.84,0.0,0.0,0.5,RT
2355,3.3184,2.236,212.1,203.86,129.49,10.098,12.384,16.453,553.0,268.21,458.77,0.0,0.0,0.5,RT
2356,4.7471,2.0045,202.64,176.57,111.59,9.684,12.952,15.529,557.8,369.38,253.79,0.0,0.0,0.5,RT
2357,3.8871,3.3093,194.62,195.49,118.98,10.694,12.744,15.896,556.6,222.09,343.08,0.0,0.0,0.5,RT
2358,4.2152,2.8642,186.81,184.53,123.67,10.338,13.053,15.025,548.0,277.98,199.41,0.0,0.0,0.5,RT
2359,3.6971,3.0643,199.2,181.29,118.97,10.344,12.93,14.844,551.6,284.2,191.42,0.0,0.0,0.5,RT
2360,3.777,2.0605,223.52,177.04,123.74,10.83,12.299,14.945,541.1,177.69,253.47,0.0,0.0,0.5,RT
2361,4.3213,2.9192,202.92,182.53,127.7,10.617,12.288,15.867,552.8,187.43,361.08,0.0,0.0,0.5,RT
2362,4.0754,2.1453,234.96,192.69,110.06,10.189,11.928,15.758,556.4,227.37,410.61,0.0,0.0,0.5,RT
2363,3.9743,2.6164,210.07,206.06,122.42,10.517,12.18,15.209,537.1,187.58,335.27,0.0,0.0,0.5,RT
2364,3.3397,2.8121,198.9,193.06,115.82,10.646,12.322,15.716,551.6,183.78,361.43,0.0,0.0,0.5,RT
2365,4.0635,2.4197,204.06,177.77,107.43,10.159,11.892,16.612,532.7,188.39,446.99,0.0,0.0,0.5,RT
2366,3.0315,1.424,202.22,180.3,107.98,10.222,12.522,15.908,537.7,250.16,328.25,0.0,0.0,0.5,RT
2367,3.4427,2.5113,215.29,191.25,112.07,10.981,13.102,14.901,556.1,253.93,191.26,0.0,0.0,0.5,RT
2368,5.1543,3.2388,188.32,181.76,122.07,11.027,12.566,15.307,548.4,158.97,273.24,0.0,0.0,0.5,RT
2369,3.7712,3.0345,198.6,200.42,136.84,10.262,12.717,14.727,547.2,266.83,220.39,0.0,0.0,0.5,RT
2370,4.06,2.5837,210.71,199.24,123.53,10.065,12.222,15.291,550.2,250.2,336.41,0.0,0.0,0.5,RT
2371,4.673,2.5076,206.21,176.24,104.15,10.488,12.099,16.323,552.6,183.61,411.41,0.0,0.0,0.5,RT
2372,3.7244,2.0431,216.83,208.74,110.73,10.497,12.244,15.545,561.0,212.55,386.6,0.0,0.0,0.5,RT
2373,4.2299,2.5413,183.66,195.05,111.71,10.401,12.355,16.778,544.8,195.44,470.0,0.0,0.0,0.5,RT
2374,4.3515,2.529,194.34,176.57,123.91,10.258,12.16,14.997,546.4,201.95,273.76,0.0,0.0,0.5,RT
2375,3.5722,2.9957,211.76,174.29,134.84,10.506,12.046,14.426,557.4,181.8,231.24,0.0,0.0,0.5,RT
2376,3.1373,1.9471,226.3,185.91,117.79,10.688,13.362,16.048,559.1,338.34,279.2,0.0,0.0,0.5,RT
2377,3.1153,2.0402,218.44,184.71,126.87,10.33,12.464,16.073,542.0,252.59,361.42,0.0,0.0,0.5,RT
2378,3.8513,2.1243,215.84,184.64,128.19,10.451,12.624,15.353,535.4,251.16,269.73,0.0,0.0,0.5,RT
2379,3.8783,2.2417,191.74,179.03,118.95,10.49,12.112,15.97,542.8,168.76,374.97,0.0,0.0,0.5,RT
2380,3.6434,2.6247,185.41,189.8,113.27,10.592,12.21,14.591,547.6,164.24,247.45,0.0,0.0,0.5,RT
2381,3.6278,2.4269,203.13,183.65,107.04,10.147,13.021,15.458,550.9,321.66,246.55,0.0,0.0,0.5,RT
2382,4.4125,2.3003,189.9,189.37,129.75,10.837,12.491,15.716,547.0,171.88,334.06,0.0,0.0,0.5,RT
2383,3.2411,2.5072,224.86,169.95,120.19,10.406,12.935,15.913,539.7,306.9,273.12,0.0,0.0,0.5,RT
2384,3.3158,2.0043,221.82,187.9,135.35,10.581,12.488,15.668,561.8,237.65,335.63,0.0,0.0,0.5,RT
2385,4.0062,2.1803,203.18,191.4,119.48,10.504,12.455,15.559,549.8,218.0,326.65,0.0,0.0,0.5,RT
2386,4.0567,3.2001,211.61,188.42,123.23,10.445,12.49,15.478,569.0,246.13,320.43,0.0,0.0,0.5,RT
2387,3.2624,1.9646,192.5,174.26,116.96,9.825,13.025,15.352,559.0,344.38,226.62,0.0,0.0,0.5,RT
2388,4.3671,3.5675,210.38,182.6,116.47,10.057,12.373,15.087,562.2,274.02,278.53,0.0,0.0,0.5,RT
2389,3.3021,2.5482,212.47,177.44,135.74,10.436,12.244,15.034,554.5,213.01,274.52,0.0,0.0,0.5,RT
2390,3.9119,2.4316,208.06,178.46,118.94,10.244,12.354,15.374,555.5,243.91,299.32,0.0,0.0,0.5,RT
2391,3.9247,2.4593,214.03,192.09,111.32,10.336,12.651,15.047,536.3,265.76,246.8,0.0,0.0,0.5,RT
2392,3.3677,2.3043,205.51,185.97,112.38,9.987,12.239,16.681,548.0,253.72,452.6,0.0,0.0,0.5,RT
2393,3.5432,2.0787,217.65,180.76,109.68,10.485,12.358,14.888,555.3,226.37,253.91,0.0,0.0,0.5,RT
2394,4.0424,3.2016,196.17,200.88,130.72,10.519,12.939,15.557,540.0,256.4,284.02,0.0,0.0,0.5,RT
2395,5.1365,3.3041,210.1,184.31,123.29,10.553,12.531,16.005,555.1,230.67,355.44,0.0,0.0,0.5,RT
2396,3.4548,2.1622,198.16,185.07,125.62,10.51,12.513,16.412,571.4,226.8,412.34,0.0,0.0,0.5,RT
2397,4.19,2.7068,226.41,190.4,117.69,10.011,12.652,17.35,536.0,320.58,479.4,0.0,0.0,0.5,RT
2398,4.0569,1.9361,213.8,183.39,130.1,10.32,12.148,15.759,551.3,215.51,365.1,0.0,0.0,0.5,RT
2399,3.5926,2.5408,217.41,185.36,127.38,10.683,11.586,15.802,571.1,112.11,446.25,0.0,0.0,0.5,RT
2400,3.6029,2.2012,225.94,180.46,114.17,10.874,12.532,15.801,543.5,203.65,320.61,0.0,0.0,0.5,RT
2401,5.0104,2.7441,179.58,185.42,120.32,10.823,12.808,15.248,568.8,202.77,257.25,0.0,0.0,0.5,RT
2402,3.2444,2.7747,200.16,178.82,132.3,10.577,12.247,16.008,537.6,179.7,361.57,0.0,0.0,0.5,RT
2403,3.4689,2.7477,197.09,178.02,113.59,10.24,12.434,14.542,549.3,237.47,206.11,0.0,0.0,0.5,RT
2404,4.2736,2.6548,207.35,182.63,126.15,10.637,12.646,15.023,552.6,230.24,239.84,0.0,0.0,0.5,RT
2405,4.0807,3.1564,223.91,206.76,128.39,10.22,12.187,14.599,560.4,246.8,279.57,0.0,0.0,0.5,RT
2406,3.5977,2.7918,204.17,198.55,131.58,10.502,12.643,15.45,540.6,236.31,301.25,0.0,0.0,0.5,RT
2407,3.7101,3.6297,230.32,207.09,121.86,9.942,12.549,15.224,550.8,330.68,305.14,0.0,0.0,0.5,RT
2408,3.8283,2.7973,194.2,172.2,129.64,10.46,12.561,14.506,553.6,225.86,185.45,0.0,0.0,0.5,RT
2409,3.6935,2.8295,229.47,198.95,114.42,10.609,12.952,15.241,553.2,297.41,251.95,0.0,0.0,0.5,RT
2410,3.8,2.215,217.46,196.88,116.01,10.831,12.488,16.076,533.7,192.37,376.97,0.0,0.0,0.5,RT
2411,4.1843,3.8338,207.78,193.84,112.73,10.636,12.417,15.99,543.2,201.06,376.32,0.0,0.0,0.5,RT
2412,3.6942,3.5109,217.07,185.22,120.53,10.52,12.785,16.158,571.4,280.93,357.02,0.0,0.0,0.5,RT
2413,2.9602,2.4646,220.8,191.2,115.49,10.667,12.798,13.887,540.7,254.42,112.66,0.0,0.0,0.5,RT
2414,3.8308,2.0589,212.92,175.46,105.8,9.831,12.105,16.337,546.5,264.57,405.88,0.0,0.0,0.5,RT
2415,4.1118,2.5793,194.49,178.35,126.7,10.312,13.301,14.816,538.6,313.02,145.5,0.0,0.0,0.5,RT
2416,4.1741,2.5328,222.95,174.48,124.27,9.991,12.636,15.758,538.3,317.39,293.3,0.0,0.0,0.5,RT
2417,3.2424,3.4609,234.73,193.92,115.99,10.095,12.732,14.505,522.8,323.53,179.74,0.0,0.0,0.5,RT
2418,3.17,2.0009,202.16,189.59,115.59,10.344,12.923,16.01,567.2,295.79,331.98,0.0,0.0,0.5,RT
2419,4.4534,2.8446,209.54,184.07,123.52,10.067,12.869,15.174,562.9,330.38,238.86,0.0,0.0,0.5,RT
2420,3.4246,2.8167,222.39,194.19,119.91,10.233,12.17,16.466,543.3,233.99,453.28,0.0,0.0,0.5,RT
2421,4.175,2.551,212.57,179.73,119.46,10.798,12.601,15.909,565.4,216.72,336.18,0.0,0.0,0.5,RT
2422,3.1297,2.0069,201.24,212.57,110.25,11.04,12.842,14.582,543.0,196.97,200.82,0.0,0.0,0.5,RT
2423,3.1003,2.0292,208.93,192.2,113.71,10.263,11.813,15.666,550.3,178.23,407.59,0.0,0.0,0.5,RT
2424,3.5313,2.4808,217.64,182.82,129.5,10.484,12.974,16.276,560.0,303.49,337.98,0.0,0.0,0.5,RT
2425,3.2027,2.0067,198.79,188.48,100.74,10.024,12.384,15.409,544.7,255.53,310.56,0.0,0.0,0.5,RT
2426,3.3002,1.8939,209.73,196.2,122.39,10.27,12.288,15.038,553.0,234.13,298.37,0.0,0.0,0.5,RT
2427,3.976,2.2014,220.37,184.34,111.95,10.03,12.868,15.301,546.6,341.87,245.19,0.0,0.0,0.5,RT
2428,3.3753,1.8192,216.69,197.75,118.72,9.846,11.803,15.654,532.0,225.58,405.22,0.0,0.0,0.5,RT
2429,3.6289,2.5975,198.29,181.0,118.05,10.325,11.75,15.248,551.8,155.91,349.28,0.0,0.0,0.5,RT
2430,3.3466,2.2829,200.99,198.63,118.68,10.732,12.155,15.766,543.4,155.37,389.67,0.0,0.0,0.5,RT
2431,2.9206,2.4297,220.25,182.66,121.06,10.175,12.896,15.235,547.2,327.87,233.83,0.0,0.0,0.5,RT
2432,4.2084,3.1561,207.51,203.63,110.21,9.794,12.058,15.22,567.0,266.44,365.07,0.0,0.0,0.5,RT
2433,3.6999,2.2294,208.19,180.43,128.19,10.29,12.085,15.702,540.4,201.9,352.74,0.0,0.0,0.5,RT
2434,4.1704,2.0692,217.99,180.94,128.17,10.817,13.282,16.151,555.3,298.37,288.23,0.0,0.0,0.5,RT
2435,4.491,3.3894,201.1,197.18,120.05,10.538,13.398,15.12,548.8,315.56,186.4,0.0,0.0,0.5,RT
2436,3.8101,2.5391,215.94,167.48,118.23,10.459,12.401,16.036,551.4,231.21,335.71,0.0,0.0,0.5,RT
2437,4.1454,3.4956,205.65,198.31,120.86,10.478,12.744,14.487,548.8,255.8,189.62,0.0,0.0,0.5,RT
2438,3.7453,2.1009,189.16,184.8,115.68,10.181,12.331,15.644,532.4,216.5,325.99,0.0,0.0,0.5,RT
2439,4.8734,2.4803,223.52,174.06,114.86,10.843,12.425,14.614,560.5,198.29,213.49,0.0,0.0,0.5,RT
2440,3.86,2.43,217.85,171.64,124.08,9.898,12.683,15.953,549.5,333.35,308.44,0.0,0.0,0.5,RT
2441,4.8306,2.9323,215.35,187.37,132.31,10.813,12.68,15.476,544.9,219.07,285.46,0.0,0.0,0.5,RT
2442,3.5967,1.6381,206.72,187.91,109.88,10.088,12.497,15.591,552.3,275.05,321.15,0.0,0.0,0.5,RT
2443,3.839,2.3424,200.74,208.27,121.77,10.324,12.231,16.521,554.3,212.18,495.14,0.0,0.0,0.5,RT
2444,4.0831,1.8359,208.29,189.59,129.94,10.213,12.419,16.991,542.5,249.22,470.33,0.0,0.0,0.5,RT
2445,3.8204,2.8543,226.74,193.68,128.5,10.703,12.839,14.639,537.3,260.33,187.31,0.0,0.0,0.5,RT
2446,3.0582,1.8025,198.09,185.53,107.81,10.755,11.929,14.963,548.5,127.53,308.79,0.0,0.0,0.5,RT
2447,4.4138,3.0123,219.16,186.98,109.6,10.187,12.205,15.332,573.0,253.42,334.99,0.0,0.0,0.5,RT
2448,4.0086,3.3307,192.88,189.71,116.53,10.384,12.433,15.792,544.7,215.32,347.09,0.0,0.0,0.5,RT
2449,3.6918,2.108,195.23,192.04,133.73,10.483,12.606,15.321,549.0,227.59,286.23,0.0,0.0,0.5,RT
2450,4.1158,1.775,213.61,199.54,106.38,10.527,13.041,15.506,578.2,310.5,284.4,0.0,0.0,0.5,RT
2451,4.0471,2.9963,215.4,179.04,128.61,10.328,13.084,14.673,543.6,322.7,154.67,0.0,0.0,0.5,RT
2452,4.0402,2.6029,230.38,193.66,107.19,10.543,12.646,15.316,556.4,269.5,287.73,0.0,0.0,0.5,RT
2453,2.8838,1.7852,205.57,174.86,101.61,10.02,11.994,15.075,558.0,226.47,300.58,0.0,0.0,0.5,RT
2454,3.872,1.97,213.33,203.7,121.87,11.163,12.571,16.339,552.8,166.14,424.21,0.0,0.0,0.5,RT
2455,3.2614,2.8014,209.92,187.98,116.55,10.186,12.229,15.667,543.5,233.0,351.29,0.0,0.0,0.5,RT
2456,3.8373,2.565,215.34,203.86,113.09,10.573,12.798,15.474,543.1,260.18,296.29,0.0,0.0,0.5,RT
2457,4.1058,2.3819,193.47,184.63,131.9,10.279,12.58,15.009,556.2,247.62,249.43,0.0,0.0,0.5,RT
2458,3.2755,2.8071,208.31,188.67,112.23,10.694,12.716,16.233,549.8,231.57,364.82,0.0,0.0,0.5,RT
2459,3.7859,2.8109,208.52,190.8,125.18,10.27,12.694,14.798,542.4,274.09,217.75,0.0,0.0,0.5,RT
2460,3.0672,2.6238,216.49,202.14,124.67,10.333,11.769,15.186,553.5,172.11,382.3,0.0,0.0,0.5,RT
2461,4.8689,2.2726,220.15,184.56,118.82,10.719,12.241,15.962,547.2,183.29,375.86,0.0,0.0,0.5,RT
2462,2.7815,1.9906,170.19,188.11,129.59,10.629,12.857,15.074,553.3,209.76,230.79,0.0,0.0,0.5,RT
2463,3.703,2.4436,191.56,202.29,109.65,10.253,12.548,15.141,540.4,237.55,283.46,0.0,0.0,0.5,RT
2464,3.3823,2.2488,207.09,203.22,135.16,9.799,12.803,16.447,547.3,340.45,405.32,0.0,0.0,0.5,RT
2465,3.0579,1.9381,214.16,197.13,120.02,9.997,12.264,15.359,552.6,268.22,337.11,0.0,0.0,0.5,RT
2466,3.9902,2.8077,209.87,197.24,124.68,10.651,13.127,15.052,543.8,282.61,206.48,0.0,0.0,0.5,RT
2467,3.9991,1.8074,186.7,176.42,124.52,10.395,12.58,15.097,550.2,224.37,244.31,0.0,0.0,0.5,RT
2468,4.4036,2.5563,209.46,189.51,111.67,10.296,12.546,15.586,546.8,257.72,314.97,0.0,0.0,0.5,RT
2469,3.7687,2.3595,201.13,186.1,130.56,10.379,12.479,16.374,551.3,232.81,399.63,0.0,0.0,0.5,RT
2470,2.8801,1.763,204.06,182.08,113.98,10.185,12.789,16.426,552.6,293.7,365.97,0.0,0.0,0.5,RT
2471,4.7007,2.6129,211.14,184.54,114.3,9.886,12.738,15.559,537.0,323.34,279.54,0.0,0.0,0.5,RT
2472,3.4836,2.4992,194.14,183.24,119.14,10.849,12.297,15.423,549.2,154.33,314.59,0.0,0.0,0.5,RT
2473,3.1538,2.3328,223.89,174.73,116.04,10.56,12.241,15.064,538.5,202.68,265.6,0.0,0.0,0.5,RT
2474,3.8236,2.3387,207.88,188.28,114.2,10.506,12.909,15.647,553.1,276.35,285.1,0.0,0.0,0.5,RT
2475,3.4258,2.1025,221.02,166.57,127.71,10.618,12.224,14.726,539.9,191.72,225.0,0.0,0.0,0.5,RT
2476,2.9441,2.192,224.18,196.69,129.47,10.821,13.052,16.152,554.7,277.47,338.23,0.0,0.0,0.5,RT
2477,4.9673,2.7859,209.57,187.25,122.62,10.812,12.314,15.302,567.7,178.72,317.65,0.0,0.0,0.5,RT
2478,3.3899,2.552,212.45,184.98,124.1,11.004,13.256,15.285,558.6,267.28,209.64,0.0,0.0,0.5,RT
2479,3.8083,2.3328,196.8,190.78,104.48,10.714,12.683,15.853,548.6,212.6,331.83,0.0,0.0,0.5,RT
2480,3.5093,2.1764,203.34,202.15,106.14,10.335,11.615,14.58,549.1,142.9,329.12,0.0,0.0,0.5,RT
2481,3.9884,2.8909,212.04,195.86,116.83,10.749,11.734,14.868,547.5,114.31,336.09,0.0,0.0,0.5,RT
2482,3.6414,2.2058,186.84,169.76,126.55,10.135,12.743,15.057,558.6,272.19,219.45,0.0,0.0,0.5,RT
