Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
1971,3.6958,2.7831,195.64,190.79,125.63,10.894,12.663,14.842,566.0,195.89,235.3,0.0,0.0,0.0,RT
1972,3.7655,2.0723,208.24,177.27,124.87,10.051,12.569,15.479,557.7,292.37,287.75,0.0,0.0,0.0,RT
1973,3.1346,2.1122,205.55,210.9,114.9,10.41,12.008,15.429,542.4,178.1,391.29,0.0,0.0,0.0,RT
1974,3.8896,2.4384,201.99,165.26,107.21,10.239,12.468,15.58,566.2,254.9,291.22,0.0,0.0,0.0,RT
1975,3.8851,2.7071,211.6,204.88,121.4,10.024,12.539,16.002,573.1,305.07,406.54,0.0,0.0,0.0,RT
1976,3.3671,3.277,203.66,194.25,114.42,10.854,12.115,15.347,541.2,139.0,339.71,0.0,0.0,0.0,RT
1977,3.5791,2.2498,205.69,170.95,115.51,10.327,12.641,16.12,554.6,263.95,329.79,0.0,0.0,0.0,RT
1978,4.0654,1.704,213.34,210.36,121.9,11.072,12.192,15.037,557.0,133.05,333.44,0.0,0.0,0.0,RT
1979,3.275,2.9772,201.99,195.14,116.3,10.922,12.31,15.196,548.0,153.71,308.53,0.0,0.0,0.0,RT
1980,2.7886,3.0588,208.73,166.42,122.61,10.499,12.777,14.833,541.8,257.59,185.42,0.0,0.0,0.0,RT
1981,4.8414,2.2785,202.25,185.78,141.36,9.871,13.107,13.453,540.1,353.47,34.72,0.0,0.0,0.0,RT
1982,3.9359,3.0597,195.53,195.35,125.83,10.398,13.072,14.45,533.0,278.71,143.43,0.0,0.0,0.0,RT
1983,3.4601,2.9111,219.16,207.13,131.43,11.186,12.411,16.037,559.4,150.24,420.11,0.0,0.0,0.0,RT
1984,3.3421,2.2302,230.49,185.91,124.34,10.628,12.688,16.162,545.6,258.96,352.38,0.0,0.0,0.0,RT
1985,3.2702,2.6236,222.77,163.53,120.66,10.45,12.722,14.733,567.4,287.21,186.52,0.0,0.0,0.0,RT
1986,4.5596,2.3637,213.98,204.59,124.47,10.317,12.72,16.059,556.2,286.02,379.95,0.0,0.0,0.0,RT
1987,3.0183,1.9783,202.3,194.98,124.06,10.766,12.52,14.043,549.9,195.07,163.32,0.0,0.0,0.0,RT
1988,4.0052,3.5321,206.56,167.67,127.33,10.611,12.987,14.881,565.2,277.47,179.48,0.0,0.0,0.0,RT
1989,4.0046,2.2706,222.68,193.43,120.5,10.585,12.224,15.219,550.0,200.7,318.65,0.0,0.0,0.0,RT
1990,4.2661,2.3379,182.62,194.49,108.88,10.841,12.013,16.132,545.1,116.67,436.68,0.0,0.0,0.0,RT
1991,3.5125,2.0276,205.64,186.75,107.52,10.825,12.611,16.584,558.0,204.98,414.02,0.0,0.0,0.0,RT
1992,4.7577,1.4826,218.81,181.73,123.92,10.631,12.345,15.222,545.1,204.41,285.02,0.0,0.0,0.0,RT
1993,4.2891,2.2363,196.34,183.9,110.43,10.024,13.236,15.459,552.3,348.34,225.73,0.0,0.0,0.0,RT
1994,3.4935,3.4275,215.08,186.75,125.83,10.205,12.284,16.124,554.1,247.69,397.46,0.0,0.0,0.0,RT
1995,3.3178,2.1426,214.52,193.55,131.38,10.315,12.883,16.849,551.1,303.63,422.95,0.0,0.0,0.0,RT
1996,3.6636,2.6608,192.55,197.88,118.12,10.489,12.659,16.213,554.3,231.63,389.76,0.0,0.0,0.0,RT
1997,3.4748,1.795,211.04,168.52,130.3,10.95,11.91,14.774,554.3,112.36,267.5,0.0,0.0,0.0,RT
1998,3.2335,3.1596,202.59,192.56,122.2,11.116,12.707,16.026,552.2,178.07,352.85,0.0,0.0,0.0,RT
1999,3.7935,2.6805,214.99,194.88,120.22,10.618,12.209,15.112,545.1,186.56,308.39,0.0,0.0,0.0,RT
2000,3.583,2.1513,218.04,191.69,120.62,10.665,13.431,16.341,540.0,325.69,301.17,0.0,0.0,0.0,RT
2001,4.9802,2.3618,214.79,185.95,112.94,10.047,12.154,15.88,542.9,245.81,376.12,0.0,0.0,0.0,RT
2002,3.4739,3.0458,210.87,204.2,111.85,10.373,12.101,14.886,543.6,198.07,309.14,0.0,0.0,0.0,RT
2003,3.3132,2.1791,213.47,203.44,106.03,10.334,11.597,16.163,556.9,150.18,517.29,0.0,0.0,0.0,RT
2004,3.7521,2.4516,195.89,186.34,113.77,10.309,12.164,15.817,567.6,206.23,386.38,0.0,0.0,0.0,RT
2005,3.9144,3.7096,209.63,189.17,138.18,10.674,12.761,15.739,550.2,240.72,309.99,0.0,0.0,0.0,RT
2006,3.9657,1.5307,200.44,197.72,107.31,10.365,12.058,15.518,562.6,190.92,384.9,0.0,0.0,0.0,RT
2007,3.959,2.4699,222.38,202.83,110.0,9.931,12.676,15.186,543.3,331.6,276.52,0.0,0.0,0.0,RT
2008,3.7733,2.5738,218.2,181.84,113.15,10.753,12.574,15.87,548.8,218.05,329.03,0.0,0.0,0.0,RT
2009,3.7274,2.426,218.16,179.54,113.55,10.861,12.08,16.821,548.6,145.9,466.92,0.0,0.0,0.0,RT
2010,4.1566,2.2019,230.56,192.74,122.29,10.586,12.423,16.645,556.2,235.49,452.62,0.0,0.0,0.0,RT
2011,3.1888,4.4616,206.04,178.76,114.8,10.45,12.094,15.389,544.1,184.33,320.55,0.0,0.0,0.0,RT
2012,3.3168,2.5006,203.41,170.55,118.31,10.23,12.814,14.238,557.7,293.11,135.41,0.0,0.0,0.0,RT
2013,2.9054,2.5087,205.76,181.8,112.78,10.249,11.742,15.171,553.8,170.09,345.29,0.0,0.0,0.0,RT
2014,3.1966,2.2458,190.77,194.17,115.96,10.821,12.765,15.588,551.9,204.68,302.46,0.0,0.0,0.0,RT
2015,4.473,2.6917,191.72,205.54,119.49,10.275,12.182,15.671,544.6,199.0,390.57,0.0,0.0,0.0,RT
2016,4.1252,1.7262,217.45,182.91,118.86,11.104,12.517,16.039,533.6,163.99,343.79,0.0,0.0,0.0,RT
2017,5.1168,1.936,193.26,188.76,136.84,10.785,12.657,15.936,545.7,197.42,337.78,0.0,0.0,0.0,RT
2018,4.8557,3.0011,197.1,191.56,119.76,10.602,12.527,15.945,557.7,211.61,365.13,0.0,0.0,0.0,RT
2019,4.1314,2.0696,208.78,183.51,118.22,11.314,13.295,15.12,532.5,220.23,178.34,0.0,0.0,0.0,RT
2020,3.8433,2.2332,205.05,182.73,98.78,10.883,12.303,15.186,534.4,155.68,281.54,0.0,0.0,0.0,RT
2021,3.7641,2.3331,220.63,193.35,122.04,10.371,11.923,14.851,547.3,187.41,309.85,0.0,0.0,0.0,RT
2022,2.6495,3.0613,210.73,178.03,103.21,10.193,13.34,15.656,541.7,359.2,223.4,0.0,0.0,0.0,RT
2023,3.6944,2.227,200.42,182.33,124.69,10.373,12.619,16.019,582.3,262.12,360.96,0.0,0.0,0.0,RT
2024,3.4056,2.6318,221.66,187.97,121.21,10.469,12.532,16.141,552.5,252.65,374.86,0.0,0.0,0.0,RT
2025,3.2181,1.5684,218.75,193.22,126.78,10.272,13.368,13.995,546.1,369.74,66.18,0.0,0.0,0.0,RT
2026,4.0137,2.7169,193.07,174.85,114.61,10.163,11.949,15.782,561.5,193.6,376.36,0.0,0.0,0.0,RT
2027,3.6207,1.953,213.03,188.69,120.23,10.571,12.439,14.875,549.4,218.7,252.52,0.0,0.0,0.0,RT
2028,3.8026,1.8343,201.42,177.09,125.74,10.766,12.039,15.854,549.2,140.73,371.1,0.0,0.0,0.0,RT
2029,3.146,2.1128,201.1,183.16,112.1,11.057,12.43,14.871,568.3,156.84,254.12,0.0,0.0,0.0,RT
2030,4.3228,2.2816,232.43,197.89,125.19,10.523,11.901,15.941,529.3,169.51,423.09,0.0,0.0,0.0,RT
2031,3.4713,3.6103,211.49,189.26,124.8,10.681,12.51,15.112,540.4,209.09,266.08,0.0,0.0,0.0,RT
2032,3.9766,2.6217,207.39,206.69,118.85,9.945,12.481,15.124,555.4,292.17,303.39,0.0,0.0,0.0,RT
2033,3.5177,2.1784,211.02,189.28,133.42,10.758,12.461,15.982,540.5,194.29,360.24,0.0,0.0,0.0,RT
2034,2.5839,2.9699,220.49,199.68,124.38,10.197,11.568,15.169,540.4,163.26,388.62,0.0,0.0,0.0,RT
2035,4.0419,2.366,201.58,197.95,105.77,10.591,12.783,16.075,558.3,246.61,363.91,0.0,0.0,0.0,RT
2036,3.6593,2.8362,203.63,189.87,128.4,10.487,12.383,15.945,543.3,209.81,367.41,0.0,0.0,0.0,RT
2037,2.8765,2.1812,217.88,176.84,114.41,10.427,13.527,15.433,553.8,374.01,186.64,0.0,0.0,0.0,RT
2038,3.0883,3.4817,191.8,188.95,126.78,10.055,12.288,15.228,547.5,234.56,304.11,0.0,0.0,0.0,RT
2039,4.3461,1.5848,221.89,184.67,122.51,10.273,12.222,16.266,553.6,239.47,413.34,0.0,0.0,0.0,RT
2040,2.8965,2.388,190.74,184.29,97.55,10.214,12.542,15.998,549.1,243.82,349.74,0.0,0.0,0.0,RT
2041,3.4568,1.8859,207.05,191.56,125.14,10.322,11.984,16.485,558.4,192.18,481.55,0.0,0.0,0.0,RT
2042,5.2114,2.608,190.81,175.5,118.12,10.855,12.968,14.454,559.6,225.63,145.98,0.0,0.0,0.0,RT
2043,4.0601,2.1375,197.32,181.26,116.09,10.394,12.104,15.327,543.1,183.27,317.18,0.0,0.0,0.0,RT
2044,4.2344,2.2735,225.57,179.88,116.41,10.298,12.148,15.227,533.9,222.74,295.72,0.0,0.0,0.0,RT
2045,3.5696,2.7668,222.53,187.46,126.71,10.695,12.816,15.807,548.7,258.96,307.68,0.0,0.0,0.0,RT
2046,2.8404,3.3634,223.82,182.32,112.17,10.598,12.585,14.931,544.2,241.99,232.75,0.0,0.0,0.0,RT
2047,3.8634,3.1593,192.61,182.98,129.46,11.11,12.577,15.015,542.9,153.44,242.18,0.0,0.0,0.0,RT
2048,3.1204,2.0418,197.39,191.35,107.08,10.803,11.956,15.525,532.7,121.21,363.74,0.0,0.0,0.0,RT
2049,3.0749,2.576,214.08,185.54,122.51,9.903,12.889,14.375,545.9,348.89,150.53,0.0,0.0,0.0,RT
2050,3.7878,2.236,218.58,190.05,126.57,10.742,12.087,14.293,550.4,161.93,230.72,0.0,0.0,0.0,RT
2051,3.1531,1.9076,200.41,178.84,126.36,10.706,11.81,15.431,544.1,120.39,352.34,0.0,0.0,0.0,RT
2052,3.7149,2.2355,203.05,181.72,121.56,10.998,12.648,17.092,549.5,184.11,443.81,0.0,0.0,0.0,RT
2053,3.3339,3.3303,196.42,210.41,118.24,10.44,12.414,15.568,556.5,215.74,369.32,0.0,0.0,0.0,RT
2054,3.6936,3.1525,229.9,183.03,115.33,10.829,12.404,15.274,564.2,204.34,296.33,0.0,0.0,0.0,RT
2055,3.4213,2.5732,204.3,168.94,109.61,10.394,12.768,15.759,565.4,274.21,285.68,0.0,0.0,0.0,RT
2056,3.7105,1.7515,210.38,193.42,114.17,10.587,12.372,15.847,543.5,204.1,365.3,0.0,0.0,0.0,RT
2057,4.7738,2.3867,211.0,182.92,111.83,10.184,11.8,15.423,542.5,185.08,359.51,0.0,0.0,0.0,RT
2058,4.2518,2.1122,223.27,192.44,110.43,10.088,12.364,15.094,536.2,272.52,281.7,0.0,0.0,0.0,RT
2059,3.6422,2.0647,198.57,189.1,135.33,10.761,12.615,14.559,558.2,205.52,205.17,0.0,0.0,0.0,RT
2060,4.6204,2.6074,224.02,195.5,105.38,10.501,12.571,16.04,551.8,255.93,374.26,0.0,0.0,0.0,RT
2061,3.9865,3.208,194.66,189.0,129.57,10.116,12.428,15.218,564.2,253.98,297.43,0.0,0.0,0.0,RT
2062,4.5583,2.8527,223.99,187.73,109.49,10.744,13.464,15.785,551.8,336.2,240.35,0.0,0.0,0.0,RT
2063,2.9422,2.1359,189.42,201.48,111.31,9.679,13.164,16.134,544.4,359.34,325.8,0.0,0.0,0.0,RT
2064,3.1585,2.8314,208.75,167.82,111.17,10.257,12.02,15.316,549.5,202.19,303.97,0.0,0.0,0.0,RT
2065,3.8557,1.8613,229.51,176.75,110.56,10.002,11.952,14.621,547.8,245.23,258.38,0.0,0.0,0.0,RT
2066,3.6274,1.8235,218.37,181.75,127.84,10.86,13.03,15.364,542.8,257.29,230.23,0.0,0.0,0.0,RT
2067,3.7119,1.7662,215.05,173.07,125.0,10.37,12.926,15.407,550.9,302.82,236.49,0.0,0.0,0.0,RT
2068,4.0975,2.642,197.42,185.21,118.02,10.524,13.092,15.797,541.3,274.42,271.18,0.0,0.0,0.0,RT
2069,5.1789,2.8997,201.18,184.22,143.01,10.591,12.322,15.157,563.9,196.38,294.45,0.0,0.0,0.0,RT
2070,3.486,2.8826,226.13,199.75,119.86,10.743,12.436,15.126,532.8,204.01,286.32,0.0,0.0,0.0,RT
2071,2.9542,2.026,215.67,189.12,120.51,10.709,11.789,15.269,562.0,130.92,369.88,0.0,0.0,0.0,RT
2072,3.9636,1.5988,220.68,187.87,114.17,10.74,12.558,15.723,545.0,218.55,324.1,0.0,0.0,0.0,RT
2073,3.722,2.003,210.89,186.2,113.16,10.42,12.245,16.04,521.0,200.4,368.17,0.0,0.0,0.0,RT
2074,3.8106,1.9803,206.62,179.48,115.47,10.756,12.188,16.9,532.0,157.39,449.95,0.0,0.0,0.0,RT
2075,4.0254,2.4609,219.2,198.91,127.24,10.303,12.869,16.657,549.3,309.0,413.89,0.0,0.0,0.0,RT
2076,4.7512,2.4547,213.11,202.1,124.85,10.379,12.438,15.42,545.8,239.4,328.94,0.0,0.0,0.0,RT
2077,3.2872,2.3345,207.96,177.88,130.97,10.039,12.83,15.069,554.1,321.59,220.65,0.0,0.0,0.0,RT
2078,2.9811,2.6568,193.03,206.2,113.9,11.003,12.457,15.126,545.7,153.17,300.36,0.0,0.0,0.0,RT
2079,4.1402,3.9976,221.45,183.29,125.01,10.202,12.719,14.712,555.8,309.82,203.04,0.0,0.0,0.0,RT
2080,3.3702,2.3248,215.28,182.47,122.6,10.923,11.975,15.575,550.1,124.56,361.33,0.0,0.0,0.0,RT
2081,3.3967,2.5566,202.72,194.73,123.69,10.661,12.105,14.906,556.5,162.91,303.49,0.0,0.0,0.0,RT
2082,3.9964,2.4257,224.15,195.62,112.66,10.56,12.681,14.836,558.7,265.67,235.46,0.0,0.0,0.0,RT
2083,4.5044,2.1695,212.93,189.29,111.17,10.61,13.177,14.875,555.1,303.38,178.45,0.0,0.0,0.0,RT
2084,4.4285,2.7273,213.16,186.54,124.58,10.18,12.687,16.033,547.0,292.22,341.48,0.0,0.0,0.0,RT
2085,3.738,2.3032,220.61,201.72,127.42,10.982,12.506,15.45,564.2,189.76,335.11,0.0,0.0,0.0,RT
2086,5.6558,2.0852,218.02,183.77,114.74,10.391,13.101,14.682,549.3,324.5,159.64,0.0,0.0,0.0,RT
2087,3.94,2.113,213.52,189.31,125.18,10.804,12.413,16.029,542.7,186.45,371.52,0.0,0.0,0.0,RT
2088,5.0724,2.9221,207.74,206.94,130.19,10.337,12.181,16.215,545.7,209.1,455.51,0.0,0.0,0.0,RT
2089,3.338,2.7134,233.8,176.63,116.92,10.071,12.503,15.224,553.9,314.95,266.23,0.0,0.0,0.0,RT
2090,3.9132,2.213,201.19,185.41,107.77,11.095,12.649,15.03,560.0,175.09,247.19,0.0,0.0,0.0,RT
2091,4.2603,2.6479,218.95,200.25,108.83,10.319,11.994,14.977,556.7,204.1,332.53,0.0,0.0,0.0,RT
2092,3.8853,2.4312,208.99,195.28,114.25,10.639,12.552,15.659,556.7,222.58,337.82,0.0,0.0,0.0,RT
2093,4.0301,2.5654,215.46,198.94,116.21,9.592,11.81,16.047,546.3,261.14,460.45,0.0,0.0,0.0,RT
2094,3.7834,2.1592,224.8,176.77,119.69,10.479,12.38,15.601,560.9,239.69,319.38,0.0,0.0,0.0,RT
2095,4.9939,1.991,206.26,193.21,119.87,10.681,12.437,14.693,550.1,199.25,239.69,0.0,0.0,0.0,RT
2096,4.0277,2.3008,217.22,187.15,117.68,10.543,12.487,16.138,544.6,230.0,372.13,0.0,0.0,0.0,RT
2097,5.05,2.0498,213.19,212.72,125.77,10.471,11.717,15.467,530.9,141.04,423.57,0.0,0.0,0.0,RT
2098,3.3059,2.0231,202.3,198.09,113.53,10.437,12.54,15.379,556.1,236.63,312.74,0.0,0.0,0.0,RT
2099,3.9571,1.8678,225.1,189.78,130.75,10.761,12.85,15.759,544.1,255.8,300.4,0.0,0.0,0.0,RT
2100,3.4533,1.6007,218.53,192.86,127.99,10.112,13.063,16.126,539.1,347.72,318.46,0.0,0.0,0.0,RT
2101,3.9017,2.2202,204.79,190.54,127.37,10.429,13.081,14.817,537.2,291.77,177.66,0.0,0.0,0.0,RT
2102,2.9092,3.0395,223.24,196.99,114.39,10.93,12.51,14.695,558.9,197.12,240.58,0.0,0.0,0.0,RT
2103,2.9997,2.8706,200.02,181.44,119.01,10.055,13.491,15.471,551.7,379.2,198.18,0.0,0.0,0.0,RT
2104,3.3252,3.3665,209.65,203.65,126.14,10.468,12.196,15.478,555.1,201.1,371.08,0.0,0.0,0.0,RT
2105,4.254,2.0078,204.85,176.75,118.3,10.169,12.209,16.041,547.8,228.89,371.12,0.0,0.0,0.0,RT
2106,3.2054,2.7638,219.02,192.05,114.06,10.59,12.507,16.261,550.4,231.08,396.76,0.0,0.0,0.0,RT
2107,3.5824,2.3706,204.24,181.76,113.72,10.51,12.831,15.198,549.6,260.52,236.47,0.0,0.0,0.0,RT
2108,4.6489,2.1136,219.1,190.43,114.13,10.217,12.757,15.697,538.4,299.68,301.38,0.0,0.0,0.0,RT
2109,3.8041,2.9616,217.13,199.88,110.13,10.507,11.553,15.776,558.2,126.7,471.13,0.0,0.0,0.0,RT
2110,4.2973,2.3752,205.5,172.88,144.4,10.52,12.114,15.834,541.4,177.41,348.16,0.0,0.0,0.0,RT
2111,3.5663,1.7373,231.96,188.31,103.41,10.317,12.807,14.527,544.6,314.49,176.42,0.0,0.0,0.0,RT
2112,3.1306,2.611,201.06,175.6,111.66,10.375,12.145,15.813,553.7,196.99,356.68,0.0,0.0,0.0,RT
2113,3.6589,2.4881,193.09,187.21,125.07,10.306,12.449,15.001,560.4,231.86,267.77,0.0,0.0,0.0,RT
2114,4.4686,1.9378,220.27,175.58,114.21,9.816,12.644,15.843,543.8,338.73,305.49,0.0,0.0,0.0,RT
2115,3.5983,2.5448,184.21,191.62,117.01,10.778,12.693,14.806,557.6,196.74,225.72,0.0,0.0,0.0,RT
2116,3.3234,3.2549,227.9,185.74,123.36,10.858,12.844,15.535,553.3,250.4,276.53,0.0,0.0,0.0,RT
2117,4.3705,2.5964,211.22,197.47,128.78,9.975,13.008,15.314,547.8,350.99,249.42,0.0,0.0,0.0,RT
2118,5.0798,1.8218,192.88,202.29,117.68,10.862,12.753,16.778,549.2,200.25,447.09,0.0,0.0,0.0,RT
2119,3.7407,2.6359,198.62,190.11,127.84,10.62,12.009,14.962,549.0,151.42,308.21,0.0,0.0,0.0,RT
2120,3.2068,2.6019,190.39,198.94,105.57,10.169,12.735,14.917,552.3,269.73,239.76,0.0,0.0,0.0,RT
2121,3.1039,2.8107,214.59,203.82,114.85,10.437,12.933,16.378,561.5,300.7,394.36,0.0,0.0,0.0,RT
2122,4.4827,2.5873,194.08,180.78,124.21,10.288,12.681,16.008,552.9,256.8,332.56,0.0,0.0,0.0,RT
2123,2.7345,2.0243,216.03,204.35,136.77,10.777,13.016,15.643,547.3,264.69,293.75,0.0,0.0,0.0,RT
2124,4.1226,2.4618,206.34,189.63,111.79,10.225,12.595,15.188,545.5,266.79,268.24,0.0,0.0,0.0,RT
2125,2.3705,3.1356,204.3,180.22,110.3,11.137,12.449,14.784,551.4,147.84,232.05,0.0,0.0,0.0,RT
2126,3.8335,2.0844,216.11,192.98,122.9,10.848,12.161,15.216,545.3,154.79,321.4,0.0,0.0,0.0,RT
2127,4.4351,2.1436,217.48,189.28,120.45,10.133,13.314,15.152,532.2,368.22,185.21,0.0,0.0,0.0,RT
2128,3.3323,2.6318,223.75,175.93,113.89,10.992,12.082,15.053,561.5,136.98,293.46,0.0,0.0,0.0,RT
2129,5.0685,3.3812,202.39,178.99,109.66,10.719,12.498,15.166,548.7,197.59,262.03,0.0,0.0,0.0,RT
2130,3.9815,2.6865,209.64,206.37,115.63,10.455,12.357,15.138,548.2,218.67,314.57,0.0,0.0,0.0,RT
2131,4.2845,1.9112,202.38,192.79,124.43,10.703,11.966,16.052,563.5,144.1,443.87,0.0,0.0,0.0,RT
2132,4.1786,2.1198,211.96,204.82,117.17,10.777,12.855,14.638,544.9,239.97,199.0,0.0,0.0,0.0,RT
2133,3.9538,2.3435,200.66,185.83,129.95,10.273,12.7,15.711,554.3,269.94,310.14,0.0,0.0,0.0,RT
2134,4.0784,2.5095,204.91,181.98,118.84,10.75,12.598,15.636,550.0,208.15,304.08,0.0,0.0,0.0,RT
2135,2.2227,2.5399,204.97,173.17,125.11,10.37,12.249,15.436,553.4,213.14,305.4,0.0,0.0,0.0,RT
2136,4.1772,2.6778,213.52,199.68,122.37,10.744,12.725,15.876,544.0,230.12,342.22,0.0,0.0,0.0,RT
2137,3.6809,3.3936,210.04,194.11,116.57,10.459,12.396,15.733,559.0,227.38,362.16,0.0,0.0,0.0,RT
2138,3.949,2.6734,216.08,185.92,127.08,10.198,12.692,15.536,567.8,306.04,300.18,0.0,0.0,0.0,RT
2139,4.4725,2.634,208.72,182.07,109.65,10.689,13.074,16.138,540.6,269.16,301.54,0.0,0.0,0.0,RT
2140,3.2158,1.5125,203.04,201.27,115.29,10.386,11.523,14.002,557.6,128.63,278.29,0.0,0.0,0.0,RT
2141,3.4541,2.8502,212.3,188.23,116.48,10.546,12.901,16.791,551.2,275.52,403.57,0.0,0.0,0.0,RT
2142,3.5276,2.873,198.99,188.33,123.24,10.623,13.449,16.18,553.7,311.45,284.77,0.0,0.0,0.0,RT
2143,3.8414,3.1638,216.83,183.99,125.36,10.941,13.188,16.512,554.6,270.3,339.19,0.0,0.0,0.0,RT
2144,3.5624,2.6893,206.57,185.93,113.07,10.369,12.809,14.953,537.5,270.9,214.26,0.0,0.0,0.0,RT
2145,4.0816,3.3005,212.45,195.5,111.87,10.246,12.989,15.523,542.1,316.0,268.51,0.0,0.0,0.0,RT
2146,2.8032,2.2387,212.64,175.84,120.67,10.994,12.16,15.668,547.6,135.81,337.74,0.0,0.0,0.0,RT
2147,4.3261,3.3295,229.22,190.81,106.93,10.501,12.596,15.259,562.2,270.01,285.69,0.0,0.0,0.0,RT
2148,3.9015,2.3134,214.58,199.56,128.57,10.336,12.44,15.59,547.0,246.89,343.86,0.0,0.0,0.0,RT
2149,4.2595,2.9117,210.88,189.15,118.1,10.609,12.313,15.641,554.7,199.37,349.14,0.0,0.0,0.0,RT
2150,3.5237,2.6172,201.69,200.54,110.06,10.397,12.895,14.764,550.6,277.43,206.31,0.0,0.0,0.0,RT
2151,4.5771,3.5647,219.63,203.41,109.89,10.42,12.421,15.929,550.7,242.05,392.95,0.0,0.0,0.0,RT
2152,4.249,2.473,206.76,199.04,122.66,11.272,11.758,15.88,551.5,55.44,452.41,0.0,0.0,0.0,RT
2153,3.7114,2.7376,191.69,184.63,122.43,10.204,12.675,15.078,541.9,256.75,240.4,0.0,0.0,0.0,RT
2154,3.6727,2.5453,207.66,189.65,113.47,10.069,12.489,14.705,548.5,275.66,230.55,0.0,0.0,0.0,RT
2155,3.1297,3.1694,212.3,193.46,119.03,10.868,12.777,15.563,545.9,221.31,294.16,0.0,0.0,0.0,RT
2156,3.0862,2.2504,200.18,185.3,110.4,10.386,12.336,14.993,549.4,214.45,270.54,0.0,0.0,0.0,RT
2157,3.8082,3.6363,208.58,184.97,117.8,10.596,11.811,15.661,543.2,137.68,386.88,0.0,0.0,0.0,RT
2158,3.4862,2.1485,209.14,184.37,132.54,10.691,12.11,15.024,568.2,168.59,305.21,0.0,0.0,0.0,RT
2159,3.4111,3.4049,209.33,215.44,138.11,9.975,12.134,16.399,532.9,240.83,489.64,0.0,0.0,0.0,RT
2160,2.3233,2.0099,224.82,187.29,118.2,10.842,12.089,15.088,533.3,149.47,299.48,0.0,0.0,0.0,RT
2161,5.9561,2.7558,194.26,200.69,123.67,10.332,12.275,14.964,554.3,209.25,299.08,0.0,0.0,0.0,RT
2162,3.1042,2.4312,234.41,181.31,123.33,11.07,12.791,15.514,558.2,225.23,275.65,0.0,0.0,0.0,RT
2163,3.7888,2.8987,209.61,207.02,105.37,10.261,11.948,14.541,566.1,200.09,303.9,0.0,0.0,0.0,RT
2164,5.119,2.6475,216.96,186.21,110.23,10.97,12.853,14.981,547.4,223.69,216.84,0.0,0.0,0.0,RT
2165,3.4175,2.865,211.53,190.53,100.32,11.024,11.992,14.506,550.0,112.64,263.49,0.0,0.0,0.0,RT
2166,3.3268,1.9978,189.29,171.67,123.82,10.353,12.348,15.627,555.0,209.53,312.5,0.0,0.0,0.0,RT
2167,2.7779,1.7981,197.32,201.17,136.54,10.443,12.486,16.057,564.0,227.35,405.15,0.0,0.0,0.0,RT
2168,3.2167,1.9414,203.71,203.33,129.06,10.406,12.38,15.242,536.9,215.93,312.45,0.0,0.0,0.0,RT
2169,3.9502,1.9331,221.92,178.13,120.38,10.956,12.749,16.253,551.9,219.6,344.48,0.0,0.0,0.0,RT
2170,2.1962,1.9936,193.39,201.75,119.18,10.554,12.457,14.99,556.4,204.75,284.36,0.0,0.0,0.0,RT
2171,3.4572,2.1745,199.73,176.63,117.0,10.66,12.437,15.22,546.7,194.07,268.71,0.0,0.0,0.0,RT
2172,4.8483,2.171,211.98,196.32,129.01,10.457,11.549,16.037,554.3,128.38,488.36,0.0,0.0,0.0,RT
2173,4.35,2.4423,215.67,187.12,121.83,10.642,12.66,15.93,543.9,236.79,332.72,0.0,0.0,0.0,RT
2174,3.7188,2.0777,215.31,203.36,120.53,10.661,13.251,15.774,562.2,313.56,288.39,0.0,0.0,0.0,RT
2175,3.7084,2.1068,198.19,192.49,110.62,10.321,12.303,16.166,532.4,209.15,395.84,0.0,0.0,0.0,RT
2176,3.8553,2.3394,190.82,199.31,125.11,11.032,12.764,15.469,547.4,180.97,295.12,0.0,0.0,0.0,RT
2177,3.1905,2.9836,216.47,202.38,118.73,10.439,12.17,15.682,555.7,208.29,394.88,0.0,0.0,0.0,RT
2178,4.0272,2.2433,227.2,187.09,123.37,10.809,12.894,15.091,547.1,259.19,224.9,0.0,0.0,0.0,RT
2179,3.8393,2.4111,205.86,189.71,128.49,10.121,12.708,16.656,558.5,297.35,418.34,0.0,0.0,0.0,RT
2180,3.2325,2.4859,196.26,178.89,106.1,10.705,12.353,15.23,550.7,178.14,283.38,0.0,0.0,0.0,RT
2181,3.3707,2.0331,204.84,187.0,117.49,10.819,12.327,15.372,553.0,170.78,314.91,0.0,0.0,0.0,RT
2182,2.8434,2.2834,214.73,209.27,116.25,10.58,12.758,15.626,555.6,259.91,333.45,0.0,0.0,0.0,RT
2183,4.1242,2.1364,207.2,197.56,115.51,10.823,12.516,15.9,549.5,192.82,367.34,0.0,0.0,0.0,RT
2184,5.7468,2.9215,226.89,179.55,110.51,10.288,12.007,15.894,533.4,208.13,372.28,0.0,0.0,0.0,RT
2185,4.6743,2.8696,221.1,206.31,113.82,10.642,11.889,13.875,567.5,156.48,232.51,0.0,0.0,0.0,RT
2186,5.1307,2.0977,212.21,193.89,110.66,10.044,12.735,16.56,563.7,321.95,418.03,0.0,0.0,0.0,RT
