Country_Code,Country_Name,Year,Quarter,Date,Bank_NPL_to_Total_Loans_%,Bank_Z_Score,Bank_ROA_%,Domestic_Credit_to_Private_Sector_%_GDP,WGI_Regulatory_Quality,Financial_Regulation_Index,Digital_Lending_Regulation,Mobile_Money_Regulation,Data_Protection_Law,Regulatory_Sandbox,Total_FinTech_Regulations,Account_Ownership_%_Adults,Mobile_Money_Account_%_Adults,Bank_Branches_per_100k_Adults,ATMs_per_100k_Adults,Banking_Market_HHI,Interest_Rate_Spread_%,Capital_Adequacy_Ratio_%,Liquid_Assets_to_Deposits_%,Forex_Reserves_Months_Imports,Financial_Stress_Index,Systemic_Risk_Score,Data_Source,Last_Updated,Region,Banking_Health_Index,Regulatory_Strength_Index,Financial_Development_Index
GHA,Ghana,2024,Q2,2024-Q2,4.49,14.81,1.281,31.46,-0.346,68.66,1,1,1,1,4,81.58,100.0,8.38,16.8,4225.0,12.99,14.82,22.43,2.4,47.84,105.29,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.986875,50.580000000000005,57.708000000000006
GHA,Ghana,2024,Q3,2024-Q3,4.55,14.99,1.299,31.81,-0.348,69.41,1,1,1,1,4,82.71,100.0,8.43,16.99,4242.0,13.09,14.94,22.66,2.44,48.51,105.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,24.178124999999998,50.81666666666666,58.129999999999995
GHA,Ghana,2024,Q4,2024-Q4,4.28,14.51,1.241,31.22,-0.344,68.13,1,1,1,1,4,81.44,97.99,8.36,16.67,4135.0,12.62,14.62,21.88,2.3,45.63,104.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,23.65,50.416666666666664,57.157999999999994
GIN,Guinea,2010,Q1,2010-Q1,14.34,7.07,1.356,24.37,-0.323,24.14,0,0,0,0,0,25.7,18.05,2.33,2.31,4964.0,14.9,14.87,22.81,2.93,59.57,110.94,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.71375,22.560000000000002,16.878000000000004
GIN,Guinea,2010,Q2,2010-Q2,14.25,7.05,1.348,24.36,-0.323,24.12,0,0,0,0,0,25.84,18.26,2.34,2.32,4940.0,14.82,14.86,22.74,2.91,59.1,110.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.684375,22.55333333333333,16.96
GIN,Guinea,2010,Q3,2010-Q3,15.35,7.38,1.428,25.15,-0.328,24.91,0,0,0,0,0,26.85,19.38,2.38,2.4,5080.0,15.48,15.35,23.8,3.14,63.53,112.19,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.225625,22.783333333333335,17.616
GIN,Guinea,2010,Q4,2010-Q4,15.19,7.33,1.413,25.08,-0.327,24.84,0,0,0,0,0,26.94,19.53,2.38,2.4,5046.0,15.36,15.31,23.66,3.1,62.73,111.88,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.153125,22.766666666666666,17.65
GIN,Guinea,2011,Q1,2011-Q1,15.79,7.51,1.455,25.52,-0.33,25.28,0,0,0,0,0,27.6,20.32,2.41,2.45,5112.0,15.7,15.58,24.23,3.23,65.06,112.63,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.445625,22.893333333333334,18.078
GIN,Guinea,2011,Q2,2011-Q2,16.23,7.64,1.485,25.85,-0.332,25.6,0,0,0,0,0,28.11,20.94,2.43,2.49,5158.0,15.94,15.78,24.65,3.32,66.76,113.17,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.658125,22.986666666666668,18.406000000000002
GIN,Guinea,2011,Q3,2011-Q3,15.87,7.54,1.456,25.66,-0.33,25.41,0,0,0,0,0,28.06,20.95,2.42,2.48,5100.0,15.7,15.66,24.33,3.24,65.15,112.58,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.498125,22.936666666666667,18.345999999999997
GIN,Guinea,2011,Q4,2011-Q4,14.37,7.11,1.343,24.73,-0.324,24.49,0,0,0,0,0,27.22,20.07,2.38,2.4,4894.0,14.78,15.09,22.96,2.94,58.85,110.4,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.809375,22.67,17.744000000000003
GIN,Guinea,2012,Q1,2012-Q1,13.98,7.0,1.312,24.49,-0.323,24.25,0,0,0,0,0,27.09,19.98,2.38,2.38,4831.0,14.52,14.95,22.59,2.86,57.14,109.8,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.63125,22.596666666666664,17.644000000000002
GIN,Guinea,2012,Q2,2012-Q2,14.21,7.07,1.327,24.69,-0.324,24.45,0,0,0,0,0,27.46,20.44,2.39,2.4,4853.0,14.64,15.07,22.82,2.9,57.99,110.05,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.749375,22.656666666666666,17.868000000000002
GIN,Guinea,2012,Q3,2012-Q3,13.22,6.78,1.251,24.04,-0.319,23.8,0,0,0,0,0,26.88,19.85,2.36,2.35,4707.0,14.01,14.67,21.88,2.7,53.84,108.65,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.27625,22.473333333333333,17.454
GIN,Guinea,2012,Q4,2012-Q4,13.08,6.74,1.238,23.98,-0.319,23.75,0,0,0,0,0,27.01,20.06,2.37,2.35,4675.0,13.9,14.64,21.75,2.67,53.17,108.39,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.2175,22.456666666666667,17.520000000000003
GIN,Guinea,2013,Q1,2013-Q1,12.17,6.46,1.167,23.35,-0.314,23.12,0,0,0,0,0,26.45,19.5,2.34,2.29,4532.0,13.29,14.25,20.84,2.49,49.33,107.12,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.761875,22.28,17.116
GIN,Guinea,2013,Q2,2013-Q2,12.24,6.49,1.171,23.44,-0.315,23.22,0,0,0,0,0,26.71,19.84,2.35,2.31,4534.0,13.32,14.31,20.93,2.5,49.56,107.16,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.8125,22.30666666666667,17.272000000000002
GIN,Guinea,2013,Q3,2013-Q3,12.49,6.56,1.187,23.66,-0.316,23.43,0,0,0,0,0,27.1,20.33,2.36,2.34,4560.0,13.46,14.44,21.19,2.55,50.45,107.41,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.936875,22.370000000000005,17.514
GIN,Guinea,2013,Q4,2013-Q4,12.32,6.51,1.172,23.57,-0.315,23.34,0,0,0,0,0,27.15,20.44,2.36,2.34,4525.0,13.33,14.38,21.02,2.52,49.66,107.13,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.855,22.346666666666668,17.528
GIN,Guinea,2014,Q1,2014-Q1,13.47,6.88,1.258,24.49,-0.321,24.25,0,0,0,0,0,28.36,21.86,2.41,2.43,4684.0,14.06,14.94,22.21,2.75,54.22,108.53,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.463124999999998,22.61,18.323999999999998
GIN,Guinea,2014,Q2,2014-Q2,12.77,6.67,1.204,24.02,-0.318,23.78,0,0,0,0,0,27.98,21.5,2.39,2.39,4575.0,13.6,14.66,21.53,2.61,51.29,107.55,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.126875,22.473333333333333,18.046
GIN,Guinea,2014,Q3,2014-Q3,12.0,6.43,1.143,23.48,-0.314,23.25,0,0,0,0,0,27.54,21.06,2.37,2.35,4454.0,13.09,14.33,20.76,2.45,48.11,106.51,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.7375,22.323333333333334,17.726000000000003
GIN,Guinea,2014,Q4,2014-Q4,10.84,6.06,1.053,22.61,-0.308,22.39,0,0,0,0,0,26.69,20.14,2.33,2.27,4270.0,12.3,13.8,19.56,2.22,43.34,104.99,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.134999999999998,22.076666666666668,17.126
GIN,Guinea,2015,Q1,2015-Q1,10.96,6.1,1.06,22.74,-0.309,22.52,0,0,0,0,0,26.98,20.52,2.34,2.29,4279.0,12.36,13.88,19.7,2.24,43.73,105.08,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.205,22.11333333333333,17.304
GIN,Guinea,2015,Q2,2015-Q2,11.06,6.14,1.066,22.86,-0.31,22.64,0,0,0,0,0,27.3,20.96,2.36,2.31,4285.0,12.42,13.95,19.82,2.26,44.06,105.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.268749999999997,22.146666666666665,17.508000000000003
GIN,Guinea,2015,Q3,2015-Q3,10.91,6.09,1.052,22.77,-0.309,22.55,0,0,0,0,0,27.35,21.08,2.36,2.3,4251.0,12.29,13.9,19.66,2.23,43.35,104.9,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.193125,22.12333333333333,17.52
GIN,Guinea,2015,Q4,2015-Q4,10.52,5.96,1.021,22.48,-0.307,22.27,0,0,0,0,0,27.15,20.9,2.35,2.28,4182.0,12.01,13.72,19.25,2.15,41.76,104.39,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.985,22.043333333333333,17.368000000000002
GIN,Guinea,2016,Q1,2016-Q1,11.09,6.16,1.063,23.0,-0.31,22.78,0,0,0,0,0,27.93,21.86,2.38,2.34,4263.0,12.38,14.04,19.88,2.27,43.92,105.0,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.314375,22.19333333333333,17.874000000000002
GIN,Guinea,2016,Q2,2016-Q2,10.12,5.84,0.987,22.24,-0.305,22.02,0,0,0,0,0,27.17,21.04,2.34,2.27,4103.0,11.72,13.57,18.85,2.07,40.01,103.79,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.79,21.973333333333333,17.338
GIN,Guinea,2016,Q3,2016-Q3,9.94,5.78,0.971,22.11,-0.304,21.9,0,0,0,0,0,27.19,21.12,2.34,2.26,4063.0,11.57,13.5,18.65,2.03,39.2,103.52,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.69625,21.939999999999998,17.328
GIN,Guinea,2016,Q4,2016-Q4,10.25,5.89,0.994,22.42,-0.306,22.21,0,0,0,0,0,27.73,21.81,2.36,2.3,4106.0,11.77,13.69,19.01,2.1,40.36,103.83,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.884375,22.03,17.672
GIN,Guinea,2017,Q1,2017-Q1,10.74,6.06,1.03,22.89,-0.309,22.67,0,0,0,0,0,28.49,22.78,2.39,2.36,4173.0,12.09,13.97,19.56,2.2,42.19,104.33,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.16875,22.16333333333333,18.166
GIN,Guinea,2017,Q2,2017-Q2,10.58,6.01,1.016,22.79,-0.308,22.57,0,0,0,0,0,28.52,22.88,2.39,2.35,4139.0,11.96,13.91,19.4,2.16,41.5,104.1,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.088749999999997,22.136666666666667,18.168
GIN,Guinea,2017,Q3,2017-Q3,11.11,6.19,1.055,23.28,-0.311,23.06,0,0,0,0,0,29.31,23.9,2.42,2.41,4212.0,12.3,14.21,19.99,2.27,43.48,104.64,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.393124999999998,22.28,18.682
GIN,Guinea,2017,Q4,2017-Q4,11.02,6.16,1.046,23.24,-0.311,23.02,0,0,0,0,0,29.43,24.11,2.42,2.41,4188.0,12.22,14.18,19.89,2.25,43.04,104.48,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.346249999999998,22.266666666666666,18.74
GIN,Guinea,2018,Q1,2018-Q1,10.37,5.95,0.995,22.73,-0.307,22.51,0,0,0,0,0,28.93,23.57,2.4,2.37,4080.0,11.77,13.87,19.2,2.12,40.43,103.68,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.999374999999997,22.123333333333335,18.394
GIN,Guinea,2018,Q2,2018-Q2,11.08,6.2,1.048,23.39,-0.312,23.17,0,0,0,0,0,29.97,24.91,2.44,2.44,4182.0,12.24,14.28,20.0,2.27,43.12,104.42,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.4175,22.310000000000002,19.07
GIN,Guinea,2018,Q3,2018-Q3,11.65,6.39,1.089,23.91,-0.315,23.68,0,0,0,0,0,30.81,26.03,2.47,2.51,4258.0,12.59,14.59,20.62,2.38,45.24,105.02,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.734375,22.459999999999997,19.624
GIN,Guinea,2018,Q4,2018-Q4,11.29,6.27,1.06,23.65,-0.313,23.42,0,0,0,0,0,30.66,25.93,2.46,2.49,4194.0,12.34,14.43,20.24,2.31,43.74,104.53,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.544375000000002,22.386666666666667,19.504
GIN,Guinea,2019,Q1,2019-Q1,12.17,6.57,1.124,24.43,-0.318,24.19,0,0,0,0,0,31.86,27.53,2.51,2.58,4314.0,12.89,14.91,21.2,2.49,47.06,105.47,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.039375,22.61,20.305999999999997
GIN,Guinea,2019,Q2,2019-Q2,13.13,6.88,1.193,25.24,-0.323,24.99,0,0,0,0,0,33.11,29.23,2.56,2.67,4441.0,13.49,15.4,22.22,2.68,50.69,106.54,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.551875,22.843333333333334,21.144
GIN,Guinea,2019,Q3,2019-Q3,13.68,7.06,1.231,25.69,-0.326,25.44,0,0,0,0,0,33.85,30.28,2.58,2.72,4507.0,13.81,15.68,22.78,2.8,52.74,107.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.8425,22.973333333333333,21.632
GIN,Guinea,2019,Q4,2019-Q4,13.49,7.0,1.215,25.59,-0.325,25.34,0,0,0,0,0,33.92,30.46,2.58,2.72,4471.0,13.67,15.62,22.6,2.76,51.89,106.84,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.754375,22.94666666666667,21.662
GIN,Guinea,2020,Q1,2020-Q1,18.19,4.93,0.821,24.62,-0.319,24.38,0,0,0,0,0,32.85,29.11,2.54,2.63,4284.0,12.84,13.14,21.27,2.49,93.03,129.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.200625000000002,22.666666666666668,20.908
GIN,Guinea,2020,Q2,2020-Q2,18.53,4.99,0.832,24.85,-0.32,24.61,0,0,0,0,0,33.34,29.85,2.56,2.66,4307.0,12.97,13.26,21.52,2.53,94.6,129.91,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.296875,22.736666666666668,21.232
GIN,Guinea,2020,Q3,2020-Q3,18.07,4.92,0.813,24.65,-0.319,24.41,0,0,0,0,0,33.3,29.9,2.55,2.65,4252.0,12.75,13.15,21.21,2.47,92.04,128.84,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.188125,22.676666666666666,21.18
GIN,Guinea,2020,Q4,2020-Q4,17.64,4.85,0.796,24.45,-0.317,24.21,0,0,0,0,0,33.21,29.86,2.55,2.63,4202.0,12.55,13.04,20.91,2.41,89.65,127.85,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.0825,22.623333333333335,21.106
GIN,Guinea,2021,Q1,2021-Q1,17.95,4.9,0.806,24.66,-0.319,24.42,0,0,0,0,0,33.72,30.64,2.56,2.66,4220.0,12.66,13.16,21.14,2.45,91.03,128.36,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.173125,22.680000000000003,21.427999999999997
GIN,Guinea,2021,Q2,2021-Q2,18.42,4.98,0.822,24.96,-0.32,24.72,0,0,0,0,0,34.32,31.55,2.58,2.7,4255.0,12.84,13.32,21.49,2.52,93.28,129.24,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.30375,22.77333333333333,21.826
GIN,Guinea,2021,Q3,2021-Q3,19.34,5.13,0.853,25.49,-0.324,25.25,0,0,0,0,0,35.26,32.95,2.62,2.77,4329.0,13.2,15.56,22.13,2.64,49.03,105.67,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.51875,22.923333333333336,22.468000000000004
GIN,Guinea,2021,Q4,2021-Q4,19.04,5.09,0.841,25.37,-0.323,25.13,0,0,0,0,0,35.29,33.08,2.62,2.76,4293.0,13.06,15.49,21.94,2.6,48.18,105.38,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.4525,22.89,22.472
GIN,Guinea,2022,Q1,2022-Q1,11.81,6.5,1.077,24.68,-0.318,24.44,0,0,0,0,0,34.53,32.11,2.58,2.7,4159.0,12.47,15.06,20.99,2.41,44.61,104.27,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.984375,22.69333333333333,21.924
GIN,Guinea,2022,Q2,2022-Q2,11.97,6.56,1.087,24.86,-0.319,24.62,0,0,0,0,0,35.0,32.85,2.6,2.72,4172.0,12.56,15.17,21.18,2.45,45.14,104.39,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.084374999999998,22.74666666666667,22.23
GIN,Guinea,2022,Q3,2022-Q3,11.85,6.52,1.075,24.79,-0.319,24.55,0,0,0,0,0,35.11,33.11,2.6,2.72,4144.0,12.46,15.13,21.05,2.42,44.57,104.19,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.021875,22.723333333333333,22.29
GIN,Guinea,2022,Q4,2022-Q4,11.61,6.45,1.056,24.63,-0.317,24.39,0,0,0,0,0,35.06,33.12,2.6,2.71,4102.0,12.29,15.03,20.8,2.37,43.59,103.88,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.904375,22.683333333333334,22.246000000000002
GIN,Guinea,2023,Q1,2023-Q1,11.15,6.3,1.021,24.28,-0.315,24.04,0,0,0,0,0,34.77,32.81,2.58,2.68,4029.0,11.98,14.82,20.32,2.28,41.8,103.33,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.665625,22.580000000000002,22.024000000000004
GIN,Guinea,2023,Q2,2023-Q2,11.39,6.38,1.037,24.52,-0.316,24.28,0,0,0,0,0,35.32,33.69,2.6,2.72,4053.0,12.11,14.97,20.59,2.33,42.6,103.52,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.805625,22.653333333333336,22.394
GIN,Guinea,2023,Q3,2023-Q3,11.5,6.42,1.043,24.67,-0.317,24.43,0,0,0,0,0,35.78,34.46,2.62,2.74,4058.0,12.16,15.05,20.72,2.35,42.92,103.57,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.87375,22.69666666666667,22.698
GIN,Guinea,2023,Q4,2023-Q4,11.47,6.41,1.039,24.68,-0.317,24.44,0,0,0,0,0,36.02,34.92,2.62,2.75,4043.0,12.12,15.06,20.7,2.34,42.72,103.48,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.865625,22.7,22.844
GIN,Guinea,2024,Q1,2024-Q1,11.46,6.41,1.037,24.71,-0.317,24.47,0,0,0,0,0,36.23,35.31,2.63,2.76,4035.0,12.1,15.08,20.7,2.34,42.63,103.43,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.87125,22.709999999999997,22.984
GIN,Guinea,2024,Q2,2024-Q2,12.89,6.89,1.138,25.97,-0.325,25.72,0,0,0,0,0,38.31,38.46,2.7,2.91,4225.0,12.99,15.85,22.25,2.63,47.84,104.87,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.659375,23.073333333333334,24.412
GIN,Guinea,2024,Q3,2024-Q3,13.1,6.96,1.151,26.18,-0.326,25.93,0,0,0,0,0,38.84,39.37,2.72,2.95,4242.0,13.09,15.98,22.47,2.68,48.51,105.03,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.778750000000002,23.136666666666667,24.778000000000002
GIN,Guinea,2024,Q4,2024-Q4,12.34,6.73,1.096,25.62,-0.323,25.37,0,0,0,0,0,38.24,38.58,2.69,2.89,4135.0,12.62,15.64,21.71,2.52,45.63,104.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.403750000000002,22.97,24.334
GMB,Gambia,2010,Q1,2010-Q1,8.18,14.88,0.735,26.99,-1.466,39.76,0,0,0,0,0,37.26,17.3,2.33,6.89,4964.0,14.9,8.23,23.03,1.98,59.57,114.15,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.13125,20.146666666666665,21.396
GMB,Gambia,2010,Q2,2010-Q2,8.14,14.83,0.73,26.97,-1.464,39.73,0,0,0,0,0,37.47,17.5,2.34,6.91,4940.0,14.82,8.22,22.96,1.97,59.1,113.96,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.09125,20.15,21.492
GMB,Gambia,2010,Q3,2010-Q3,8.76,15.53,0.774,27.85,-1.488,41.03,0,0,0,0,0,38.93,18.58,2.38,7.16,5080.0,15.48,8.49,24.03,2.12,63.53,115.5,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.6475,20.423333333333336,22.315999999999995
GMB,Gambia,2010,Q4,2010-Q4,8.67,15.43,0.766,27.78,-1.485,40.92,0,0,0,0,0,39.05,18.72,2.38,7.16,5046.0,15.36,8.47,23.89,2.1,62.73,115.19,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.573124999999997,20.406666666666666,22.353999999999996
GMB,Gambia,2011,Q1,2011-Q1,9.01,15.81,0.788,28.27,-1.497,41.64,0,0,0,0,0,40.01,19.48,2.41,7.31,5112.0,15.7,8.62,24.47,2.18,65.06,115.99,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.871875,20.566666666666666,22.886000000000003
GMB,Gambia,2011,Q2,2011-Q2,9.27,16.08,0.805,28.63,-1.506,42.17,0,0,0,0,0,40.75,20.07,2.43,7.42,5158.0,15.94,8.73,24.89,2.24,66.76,116.57,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.088124999999998,20.683333333333334,23.288
GMB,Gambia,2011,Q3,2011-Q3,9.06,15.87,0.789,28.42,-1.5,41.86,0,0,0,0,0,40.69,20.08,2.42,7.39,5100.0,15.7,8.66,24.56,2.19,65.15,115.96,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.92125,20.62,23.214
GMB,Gambia,2011,Q4,2011-Q4,8.2,14.97,0.728,27.39,-1.472,40.34,0,0,0,0,0,39.46,19.24,2.38,7.14,4894.0,14.78,8.35,23.18,1.98,58.85,113.66,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.2175,20.3,22.453999999999997
GMB,Gambia,2012,Q1,2012-Q1,7.98,14.73,0.711,27.12,-1.464,39.95,0,0,0,0,0,39.28,19.15,2.38,7.09,4831.0,14.52,8.27,22.81,1.93,57.14,113.03,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.028750000000002,20.223333333333333,22.326000000000004
GMB,Gambia,2012,Q2,2012-Q2,8.11,14.89,0.719,27.34,-1.469,40.28,0,0,0,0,0,39.81,19.59,2.39,7.17,4853.0,14.64,8.34,23.04,1.96,57.99,113.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.155625,20.3,22.606
GMB,Gambia,2012,Q3,2012-Q3,7.55,14.27,0.678,26.62,-1.449,39.21,0,0,0,0,0,38.97,19.03,2.36,7.0,4707.0,14.01,8.12,22.09,1.83,53.84,111.82,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.668125,20.076666666666668,22.084
GMB,Gambia,2012,Q4,2012-Q4,7.47,14.19,0.671,26.56,-1.447,39.13,0,0,0,0,0,39.16,19.22,2.37,7.01,4675.0,13.9,8.1,21.96,1.81,53.17,111.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.605625,20.063333333333333,22.162
GMB,Gambia,2013,Q1,2013-Q1,6.94,13.6,0.632,25.86,-1.427,38.09,0,0,0,0,0,38.35,18.69,2.34,6.84,4532.0,13.29,8.0,21.05,1.68,49.33,110.14,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.19625,19.85,21.656
GMB,Gambia,2013,Q2,2013-Q2,6.99,13.66,0.634,25.96,-1.429,38.25,0,0,0,0,0,38.73,19.02,2.35,6.89,4534.0,13.32,8.03,21.14,1.69,49.56,110.19,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.243125000000003,19.89,21.848
GMB,Gambia,2013,Q3,2013-Q3,7.13,13.82,0.643,26.21,-1.435,38.6,0,0,0,0,0,39.3,19.49,2.36,6.97,4560.0,13.46,8.11,21.39,1.72,50.45,110.47,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.376875,19.966666666666665,22.147999999999996
GMB,Gambia,2013,Q4,2013-Q4,7.03,13.71,0.635,26.1,-1.432,38.45,0,0,0,0,0,39.36,19.59,2.36,6.97,4525.0,13.33,8.08,21.23,1.7,49.66,110.18,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.293125,19.936666666666667,22.158
GMB,Gambia,2014,Q1,2014-Q1,7.69,14.49,0.681,27.12,-1.459,39.95,0,0,0,0,0,41.12,20.96,2.41,7.26,4684.0,14.06,8.39,22.43,1.86,54.22,111.7,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.911875000000002,20.256666666666668,23.153999999999996
GMB,Gambia,2014,Q2,2014-Q2,7.29,14.04,0.652,26.6,-1.444,39.18,0,0,0,0,0,40.57,20.6,2.4,7.14,4575.0,13.6,8.23,21.74,1.76,51.29,110.66,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.559375,20.099999999999998,22.810000000000002
GMB,Gambia,2014,Q3,2014-Q3,6.85,13.54,0.619,26.01,-1.427,38.31,0,0,0,0,0,39.94,20.18,2.37,7.0,4454.0,13.09,8.05,20.96,1.66,48.11,109.55,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.164375,19.923333333333336,22.395999999999997
GMB,Gambia,2014,Q4,2014-Q4,6.19,12.76,0.57,25.04,-1.4,36.89,0,0,0,0,0,38.7,19.31,2.33,6.77,4270.0,12.3,8.0,19.75,1.5,43.34,107.8,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.668125,19.63,21.648000000000003
GMB,Gambia,2015,Q1,2015-Q1,6.25,12.85,0.574,25.18,-1.403,37.09,0,0,0,0,0,39.12,19.67,2.35,6.82,4279.0,12.36,8.05,19.89,1.51,43.73,107.9,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.744375,19.676666666666666,21.872
GMB,Gambia,2015,Q2,2015-Q2,6.31,12.93,0.577,25.32,-1.407,37.3,0,0,0,0,0,39.59,20.09,2.36,6.88,4285.0,12.42,8.09,20.01,1.53,44.06,107.98,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.808124999999997,19.72,22.112000000000002
GMB,Gambia,2015,Q3,2015-Q3,6.22,12.82,0.57,25.22,-1.403,37.15,0,0,0,0,0,39.66,20.21,2.36,6.87,4251.0,12.29,8.06,19.85,1.51,43.35,107.72,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.72625,19.696666666666665,22.125999999999998
GMB,Gambia,2015,Q4,2015-Q4,6.01,12.56,0.553,24.9,-1.394,36.68,0,0,0,0,0,39.36,20.03,2.35,6.8,4182.0,12.01,8.0,19.44,1.45,41.76,107.16,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.536875000000002,19.599999999999998,21.927999999999997
GMB,Gambia,2016,Q1,2016-Q1,6.33,12.97,0.576,25.47,-1.409,37.52,0,0,0,0,0,40.49,20.95,2.38,6.98,4263.0,12.38,8.18,20.07,1.53,43.92,107.83,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.869374999999998,19.78,22.554000000000002
GMB,Gambia,2016,Q2,2016-Q2,5.78,12.3,0.535,24.63,-1.385,36.28,0,0,0,0,0,39.4,20.17,2.34,6.77,4103.0,11.72,8.0,19.03,1.4,40.01,106.49,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.37625,19.526666666666667,21.887999999999998
