monitor_point_id,chainage_m,depth_m,date,load_stage_kpa,p_wave_velocity_mps,s_wave_velocity_mps,extensometer_displacement_mm,pressure_cell_kpa,pore_pressure_kpa,creep_rate_mm_per_day,formation,alert_level,source_reference
EMB-04,75.0,2.0,2023-06-10,110.0,1462.628,320.984,6.283,81.799,70.183,0.198,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-06-20,115.5,1462.804,307.465,7.102,83.084,78.142,0.2054,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-06-30,121.0,1487.65,308.402,6.575,88.875,74.918,0.1902,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-07-10,126.5,1473.202,306.81,6.629,96.265,71.991,0.174,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-07-20,132.0,1471.798,312.596,7.285,95.403,75.538,0.1895,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-07-30,137.5,1486.437,308.045,7.289,102.879,74.019,0.1785,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-08-09,143.0,1462.735,306.173,7.796,110.981,76.764,0.174,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-08-19,148.5,1484.688,323.477,8.005,103.897,75.532,0.1815,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-08-29,154.0,1473.572,308.833,8.445,112.414,75.141,0.1747,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-09-08,159.5,1487.025,314.441,9.63,113.846,78.027,0.1971,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-09-18,165.0,1474.811,317.461,9.637,123.167,74.827,0.1884,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-09-28,170.5,1483.608,323.922,8.853,123.653,79.706,0.1719,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-10-08,176.0,1470.663,316.931,9.807,128.562,85.166,0.1744,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-10-18,181.5,1477.651,320.348,9.849,133.969,85.588,0.1709,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-10-28,187.0,1494.327,323.655,10.273,137.221,85.361,0.1747,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-11-07,192.5,1487.954,317.378,10.969,142.421,87.511,0.1746,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-11-17,198.0,1496.786,326.088,11.597,142.713,84.458,0.1995,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-11-27,203.5,1497.217,329.245,11.483,148.47,93.699,0.1756,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-12-07,209.0,1490.975,323.649,11.777,150.437,90.563,0.1681,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-12-17,214.5,1506.302,325.808,11.822,160.362,93.123,0.1661,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,2.0,2023-12-27,220.0,1500.054,335.337,12.721,163.598,98.397,0.1752,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-01-01,22.0,1492.806,316.314,1.073,24.792,58.407,5.1606,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-01-11,27.5,1491.921,321.944,1.915,19.463,59.591,0.8507,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-01-21,33.0,1504.2,326.788,1.584,31.526,55.804,0.3748,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-01-31,38.5,1496.35,325.623,1.502,35.028,55.351,0.2306,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-02-10,44.0,1510.189,332.506,1.844,36.283,65.774,0.222,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-02-20,49.5,1511.236,335.649,2.655,42.45,61.418,0.2638,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-03-02,55.0,1502.37,323.407,3.003,48.751,71.387,0.2468,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-03-12,60.5,1511.526,337.748,2.754,50.31,67.973,0.2022,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-03-22,66.0,1514.653,336.675,3.69,56.118,65.208,0.2298,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-04-01,71.5,1512.159,332.407,3.916,54.333,69.828,0.2248,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-04-11,77.0,1525.315,337.089,3.493,67.781,70.881,0.1743,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-04-21,82.5,1524.463,335.039,4.354,68.7,70.718,0.2032,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-05-01,88.0,1511.415,335.105,4.437,69.57,69.837,0.1858,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-05-11,93.5,1543.574,351.297,4.161,75.262,70.71,0.1656,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-05-21,99.0,1515.715,353.137,4.371,80.276,71.536,0.1631,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-05-31,104.5,1519.642,344.71,5.103,84.179,69.995,0.1693,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-06-10,110.0,1513.131,336.765,4.804,85.971,72.632,0.1545,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-06-20,115.5,1510.782,348.623,5.499,87.147,71.284,0.1636,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-06-30,121.0,1526.43,339.211,5.456,93.918,68.966,0.1486,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-07-10,126.5,1536.805,336.049,5.97,95.937,76.529,0.1558,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-07-20,132.0,1527.331,348.113,6.306,99.719,69.942,0.1635,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-07-30,137.5,1531.399,351.604,5.998,106.111,72.519,0.1526,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-08-09,143.0,1525.43,345.07,6.224,110.685,69.371,0.1456,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-08-19,148.5,1525.73,342.907,6.399,111.407,67.329,0.1393,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-08-29,154.0,1535.734,349.342,7.927,114.726,72.265,0.1652,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-09-08,159.5,1547.59,341.666,7.926,121.415,79.099,0.1713,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-09-18,165.0,1531.764,341.517,7.681,123.979,78.46,0.1511,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-09-28,170.5,1541.804,346.733,8.148,127.464,80.899,0.1527,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-10-08,176.0,1549.377,346.327,8.92,135.827,76.637,0.1661,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-10-18,181.5,1533.296,346.883,8.887,140.289,84.874,0.1584,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-10-28,187.0,1530.785,346.833,8.977,142.275,86.27,0.1533,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-11-07,192.5,1564.726,350.777,8.995,145.588,89.506,0.1441,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-11-17,198.0,1554.157,357.971,9.476,148.438,88.282,0.1523,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-11-27,203.5,1559.779,352.166,9.867,158.35,91.775,0.1545,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-12-07,209.0,1562.712,357.772,9.671,156.996,94.221,0.1374,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-12-17,214.5,1549.601,366.7,10.37,167.317,94.519,0.1452,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,5.0,2023-12-27,220.0,1551.027,348.744,10.516,165.353,99.46,0.1539,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-01-01,22.0,1527.593,366.995,1.141,28.872,53.264,5.4925,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-01-11,27.5,1532.084,364.339,1.137,28.331,56.505,0.5039,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-01-21,33.0,1549.639,367.528,1.819,36.804,53.977,0.4306,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-01-31,38.5,1540.119,357.961,1.346,40.267,62.014,0.2177,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-02-10,44.0,1554.343,364.459,2.424,47.012,63.61,0.2974,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-02-20,49.5,1543.576,364.371,2.556,48.595,59.661,0.256,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-03-02,55.0,1535.501,375.931,2.725,53.878,68.518,0.2235,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-03-12,60.5,1543.656,369.83,2.585,55.586,65.462,0.1916,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-03-22,66.0,1563.862,366.623,2.983,60.974,64.186,0.1974,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-04-01,71.5,1554.996,368.791,2.725,64.337,72.83,0.1513,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-04-11,77.0,1560.194,372.103,3.282,67.258,66.102,0.1575,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-04-21,82.5,1555.541,371.613,3.711,77.137,61.005,0.1707,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-05-01,88.0,1563.656,372.012,3.428,76.501,60.098,0.1435,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-05-11,93.5,1563.282,376.371,4.388,77.897,61.641,0.1797,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-05-21,99.0,1565.387,378.181,4.292,80.267,66.638,0.1548,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-05-31,104.5,1576.065,369.072,4.222,86.671,69.856,0.1564,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-06-10,110.0,1542.343,379.034,5.281,92.999,61.982,0.1834,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-06-20,115.5,1566.976,375.35,5.119,93.976,69.89,0.1466,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-06-30,121.0,1585.559,374.007,5.174,97.855,68.479,0.1467,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-07-10,126.5,1570.372,377.557,5.848,99.572,69.054,0.145,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-07-20,132.0,1578.573,374.192,5.849,106.818,65.586,0.1537,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-07-30,137.5,1559.573,379.161,6.145,105.018,77.146,0.1504,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-08-09,143.0,1578.217,382.199,6.582,115.969,74.532,0.1541,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-08-19,148.5,1586.254,382.671,6.215,117.865,70.871,0.1389,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-08-29,154.0,1575.376,381.091,6.18,125.24,77.129,0.1365,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-09-08,159.5,1581.365,388.304,6.576,125.612,76.64,0.1373,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-09-18,165.0,1593.629,384.769,6.43,127.594,74.414,0.1227,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-09-28,170.5,1571.694,382.262,7.053,133.318,82.622,0.1376,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-10-08,176.0,1576.431,380.204,7.576,139.932,81.299,0.1332,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-10-18,181.5,1590.379,381.781,7.988,144.929,84.366,0.1414,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-10-28,187.0,1581.108,387.368,8.184,145.895,88.072,0.1523,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-11-07,192.5,1598.515,387.829,8.442,149.944,86.803,0.1443,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-11-17,198.0,1586.176,388.603,8.315,153.895,95.242,0.1391,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-11-27,203.5,1598.579,392.939,9.026,155.897,97.756,0.1351,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-12-07,209.0,1602.923,394.862,8.285,162.538,93.898,0.1332,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-12-17,214.5,1602.395,401.617,8.381,162.741,100.365,0.1197,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-04,75.0,8.0,2023-12-27,220.0,1610.192,404.092,9.723,168.126,95.593,0.1305,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-01-01,22.0,1559.588,387.22,1.087,31.562,54.253,5.2234,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-01-11,27.5,1580.875,383.934,1.879,37.288,62.991,0.8305,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-01-21,33.0,1572.889,389.807,1.334,36.647,58.949,0.3247,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-01-31,38.5,1586.297,384.351,1.171,45.872,61.839,0.1892,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-02-10,44.0,1586.16,384.435,2.191,48.786,59.594,0.2743,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-02-20,49.5,1587.245,390.797,1.83,53.435,61.321,0.198,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-03-02,55.0,1596.134,388.063,2.185,59.32,64.487,0.1799,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-03-12,60.5,1590.501,397.021,1.466,58.735,65.422,0.1196,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-03-22,66.0,1604.383,393.393,2.468,61.309,60.771,0.1573,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-04-01,71.5,1595.061,389.992,2.109,66.174,65.547,0.1236,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-04-11,77.0,1588.939,392.758,3.159,67.531,62.04,0.1594,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-04-21,82.5,1603.892,392.347,3.265,74.888,60.347,0.1438,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-05-01,88.0,1615.491,394.581,3.261,77.93,56.969,0.1396,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-05-11,93.5,1613.641,393.833,3.605,86.286,64.594,0.1383,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-05-21,99.0,1612.91,399.899,3.978,84.985,63.154,0.1409,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-05-31,104.5,1610.512,404.1,4.65,90.57,68.662,0.1535,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-06-10,110.0,1609.583,395.292,4.142,95.426,66.498,0.1232,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-06-20,115.5,1608.223,401.911,4.38,97.66,70.564,0.134,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-06-30,121.0,1597.423,400.31,4.5,104.616,72.793,0.1277,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-07-10,126.5,1615.033,406.598,4.338,111.726,72.191,0.1179,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-07-20,132.0,1606.141,408.672,4.58,110.209,69.881,0.1204,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-07-30,137.5,1615.6,396.368,5.228,114.336,69.651,0.1299,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-08-09,143.0,1605.897,401.681,5.253,115.152,71.868,0.1194,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-08-19,148.5,1607.441,400.455,6.064,122.567,75.722,0.1373,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-08-29,154.0,1617.297,406.952,5.764,125.543,77.26,0.1248,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-09-08,159.5,1614.107,411.304,5.55,129.695,74.298,0.1164,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-09-18,165.0,1626.741,407.332,5.493,130.532,83.183,0.1136,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-09-28,170.5,1622.89,401.959,6.162,137.418,84.461,0.1163,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-10-08,176.0,1629.717,402.031,6.128,137.312,85.634,0.1236,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-10-18,181.5,1623.169,401.854,6.244,147.853,86.327,0.1106,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-04,75.0,11.0,2023-10-28,187.0,1629.971,411.227,6.852,148.234,84.027,0.1104,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
