x_um,y_um,porosity_fraction
135.0,119.0,0.1344
135.0,121.0,0.1346
135.0,123.0,0.1399
135.0,125.0,0.1351
135.0,127.0,0.1288
135.0,129.0,0.1279
135.0,131.0,0.1102
135.0,133.0,0.1214
135.0,135.0,0.1249
135.0,137.0,0.123
135.0,139.0,0.1266
135.0,141.0,0.1017
135.0,143.0,0.1133
135.0,145.0,0.0966
135.0,147.0,0.0863
135.0,149.0,0.119
135.0,151.0,0.0907
135.0,153.0,0.0969
135.0,155.0,0.1029
135.0,157.0,0.1021
135.0,159.0,0.0898
137.0,1.0,0.0779
137.0,3.0,0.0452
137.0,5.0,0.0856
137.0,7.0,0.0635
137.0,9.0,0.0627
137.0,11.0,0.0635
137.0,13.0,0.0763
137.0,15.0,0.0271
137.0,17.0,0.047
137.0,19.0,0.0241
137.0,21.0,0.0499
137.0,23.0,0.046
137.0,25.0,0.0536
137.0,27.0,0.0556
137.0,29.0,0.0218
137.0,31.0,0.0351
137.0,33.0,0.0418
137.0,35.0,0.0398
137.0,37.0,0.0337
137.0,39.0,0.0169
137.0,41.0,0.0199
137.0,43.0,0.0354
137.0,45.0,0.0295
137.0,47.0,0.0399
137.0,49.0,0.0464
137.0,51.0,0.0278
137.0,53.0,0.0289
137.0,55.0,0.042
137.0,57.0,0.037
137.0,59.0,0.0202
137.0,61.0,0.0533
137.0,63.0,0.0611
137.0,65.0,0.0611
137.0,67.0,0.0301
137.0,69.0,0.0544
137.0,71.0,0.0572
137.0,73.0,0.0701
137.0,75.0,0.0878
137.0,77.0,0.0692
137.0,79.0,0.0674
137.0,81.0,0.0821
137.0,83.0,0.0964
137.0,85.0,0.088
137.0,87.0,0.0859
137.0,89.0,0.0889
137.0,91.0,0.1155
137.0,93.0,0.0999
137.0,95.0,0.1089
137.0,97.0,0.0936
137.0,99.0,0.1081
137.0,101.0,0.1116
137.0,103.0,0.1075
137.0,105.0,0.1176
137.0,107.0,0.1231
137.0,109.0,0.1233
137.0,111.0,0.1189
137.0,113.0,0.1398
137.0,115.0,0.1374
137.0,117.0,0.1128
137.0,119.0,0.124
137.0,121.0,0.1358
137.0,123.0,0.1199
137.0,125.0,0.1328
137.0,127.0,0.1297
137.0,129.0,0.1193
137.0,131.0,0.1268
137.0,133.0,0.119
137.0,135.0,0.1061
137.0,137.0,0.1126
137.0,139.0,0.1088
137.0,141.0,0.1297
137.0,143.0,0.1003
137.0,145.0,0.1094
137.0,147.0,0.1132
137.0,149.0,0.099
137.0,151.0,0.0826
137.0,153.0,0.105
137.0,155.0,0.1006
137.0,157.0,0.096
137.0,159.0,0.0729
139.0,1.0,0.0784
139.0,3.0,0.0744
139.0,5.0,0.0831
139.0,7.0,0.0633
139.0,9.0,0.0616
139.0,11.0,0.0644
139.0,13.0,0.0602
139.0,15.0,0.0488
139.0,17.0,0.0623
139.0,19.0,0.0494
139.0,21.0,0.0316
139.0,23.0,0.044
139.0,25.0,0.0378
139.0,27.0,0.0285
139.0,29.0,0.0291
139.0,31.0,0.0396
139.0,33.0,0.0584
139.0,35.0,0.0327
139.0,37.0,0.0428
139.0,39.0,0.0292
139.0,41.0,0.0279
139.0,43.0,0.0304
139.0,45.0,0.033
139.0,47.0,0.0384
139.0,49.0,0.0329
139.0,51.0,0.066
139.0,53.0,0.0369
139.0,55.0,0.0462
139.0,57.0,0.0392
139.0,59.0,0.0465
139.0,61.0,0.0509
139.0,63.0,0.0488
139.0,65.0,0.0519
139.0,67.0,0.0528
139.0,69.0,0.0782
139.0,71.0,0.0531
139.0,73.0,0.0615
139.0,75.0,0.0672
139.0,77.0,0.0587
139.0,79.0,0.0707
139.0,81.0,0.1071
139.0,83.0,0.0861
139.0,85.0,0.0836
139.0,87.0,0.0901
139.0,89.0,0.0987
139.0,91.0,0.0969
139.0,93.0,0.0804
139.0,95.0,0.1056
139.0,97.0,0.1056
139.0,99.0,0.0917
139.0,101.0,0.1011
139.0,103.0,0.1358
139.0,105.0,0.1246
139.0,107.0,0.11
139.0,109.0,0.1118
139.0,111.0,0.1319
139.0,113.0,0.1219
139.0,115.0,0.1332
139.0,117.0,0.1161
139.0,119.0,0.1163
139.0,121.0,0.1167
139.0,123.0,0.1348
139.0,125.0,0.127
139.0,127.0,0.1118
139.0,129.0,0.1201
139.0,131.0,0.1294
139.0,133.0,0.1184
139.0,135.0,0.1216
139.0,137.0,0.0957
139.0,139.0,0.1125
139.0,141.0,0.1039
139.0,143.0,0.1128
139.0,145.0,0.0943
139.0,147.0,0.1088
139.0,149.0,0.0989
139.0,151.0,0.104
139.0,153.0,0.0903
139.0,155.0,0.0786
139.0,157.0,0.1047
139.0,159.0,0.0474
141.0,1.0,0.0969
141.0,3.0,0.0823
141.0,5.0,0.0799
141.0,7.0,0.0842
141.0,9.0,0.0581
141.0,11.0,0.0477
141.0,13.0,0.0584
141.0,15.0,0.0695
141.0,17.0,0.0738
141.0,19.0,0.0431
141.0,21.0,0.0421
141.0,23.0,0.051
141.0,25.0,0.0447
141.0,27.0,0.0397
141.0,29.0,0.0389
141.0,31.0,0.0352
141.0,33.0,0.0501
141.0,35.0,0.0215
141.0,37.0,0.037
141.0,39.0,0.0424
141.0,41.0,0.0301
141.0,43.0,0.0339
141.0,45.0,0.0409
141.0,47.0,0.0363
141.0,49.0,0.0345
141.0,51.0,0.0329
141.0,53.0,0.0547
141.0,55.0,0.0367
141.0,57.0,0.0393
141.0,59.0,0.0456
141.0,61.0,0.0568
141.0,63.0,0.0618
141.0,65.0,0.0527
141.0,67.0,0.0704
141.0,69.0,0.0701
141.0,71.0,0.0516
141.0,73.0,0.0589
141.0,75.0,0.0565
141.0,77.0,0.0859
141.0,79.0,0.0834
141.0,81.0,0.0834
141.0,83.0,0.0685
141.0,85.0,0.0934
141.0,87.0,0.0788
141.0,89.0,0.0819
141.0,91.0,0.0911
141.0,93.0,0.1136
141.0,95.0,0.0927
141.0,97.0,0.1253
141.0,99.0,0.1017
141.0,101.0,0.1136
141.0,103.0,0.118
141.0,105.0,0.1358
141.0,107.0,0.1318
141.0,109.0,0.1254
141.0,111.0,0.1123
141.0,113.0,0.1221
141.0,115.0,0.1264
141.0,117.0,0.113
141.0,119.0,0.123
141.0,121.0,0.1126
141.0,123.0,0.1186
141.0,125.0,0.129
141.0,127.0,0.104
141.0,129.0,0.1191
141.0,131.0,0.1226
141.0,133.0,0.1248
141.0,135.0,0.1024
141.0,137.0,0.1002
141.0,139.0,0.113
141.0,141.0,0.1029
141.0,143.0,0.1007
141.0,145.0,0.0956
141.0,147.0,0.1239
141.0,149.0,0.0905
141.0,151.0,0.1016
141.0,153.0,0.079
141.0,155.0,0.0899
141.0,157.0,0.0866
141.0,159.0,0.0578
143.0,1.0,0.0906
143.0,3.0,0.0849
143.0,5.0,0.0697
143.0,7.0,0.0659
143.0,9.0,0.0758
143.0,11.0,0.0686
143.0,13.0,0.0574
143.0,15.0,0.0464
143.0,17.0,0.0625
143.0,19.0,0.0679
143.0,21.0,0.0449
143.0,23.0,0.053
143.0,25.0,0.0302
143.0,27.0,0.0438
143.0,29.0,0.0588
143.0,31.0,0.0192
143.0,33.0,0.0573
143.0,35.0,0.038
143.0,37.0,0.0502
143.0,39.0,0.0556
143.0,41.0,0.0524
143.0,43.0,0.0612
143.0,45.0,0.0337
143.0,47.0,0.0258
143.0,49.0,0.0347
143.0,51.0,0.0552
143.0,53.0,0.0535
143.0,55.0,0.0505
143.0,57.0,0.0546
143.0,59.0,0.0553
143.0,61.0,0.0377
143.0,63.0,0.0612
143.0,65.0,0.0666
143.0,67.0,0.0683
143.0,69.0,0.0696
143.0,71.0,0.0808
143.0,73.0,0.0707
143.0,75.0,0.0731
143.0,77.0,0.0738
143.0,79.0,0.0738
143.0,81.0,0.0675
143.0,83.0,0.0864
143.0,85.0,0.0821
143.0,87.0,0.1079
143.0,89.0,0.1008
143.0,91.0,0.1192
143.0,93.0,0.0994
143.0,95.0,0.102
143.0,97.0,0.0984
143.0,99.0,0.1086
143.0,101.0,0.1069
143.0,103.0,0.1077
143.0,105.0,0.1154
143.0,107.0,0.1165
143.0,109.0,0.1329
143.0,111.0,0.1215
143.0,113.0,0.1203
143.0,115.0,0.121
143.0,117.0,0.1228
143.0,119.0,0.1138
143.0,121.0,0.1317
143.0,123.0,0.1152
143.0,125.0,0.134
143.0,127.0,0.129
143.0,129.0,0.1275
143.0,131.0,0.1107
143.0,133.0,0.1133
143.0,135.0,0.1109
143.0,137.0,0.1347
143.0,139.0,0.107
143.0,141.0,0.1118
143.0,143.0,0.106
143.0,145.0,0.1073
143.0,147.0,0.0933
143.0,149.0,0.0852
143.0,151.0,0.0879
143.0,153.0,0.0837
143.0,155.0,0.0821
143.0,157.0,0.0916
143.0,159.0,0.0929
145.0,1.0,0.0585
145.0,3.0,0.071
145.0,5.0,0.0737
145.0,7.0,0.0849
145.0,9.0,0.0739
145.0,11.0,0.0695
145.0,13.0,0.072
145.0,15.0,0.0586
145.0,17.0,0.0597
145.0,19.0,0.0652
145.0,21.0,0.0458
145.0,23.0,0.0639
145.0,25.0,0.0529
145.0,27.0,0.0492
145.0,29.0,0.0623
145.0,31.0,0.0279
145.0,33.0,0.0377
145.0,35.0,0.0526
145.0,37.0,0.0473
145.0,39.0,0.0581
145.0,41.0,0.0376
145.0,43.0,0.0586
145.0,45.0,0.0499
145.0,47.0,0.0568
145.0,49.0,0.0534
145.0,51.0,0.0435
145.0,53.0,0.0543
145.0,55.0,0.0553
145.0,57.0,0.0429
145.0,59.0,0.039
145.0,61.0,0.0582
145.0,63.0,0.0567
145.0,65.0,0.0579
145.0,67.0,0.0456
145.0,69.0,0.0674
145.0,71.0,0.0684
145.0,73.0,0.0628
145.0,75.0,0.0672
145.0,77.0,0.0881
145.0,79.0,0.1064
145.0,81.0,0.0651
145.0,83.0,0.0829
145.0,85.0,0.0792
145.0,87.0,0.0866
145.0,89.0,0.0887
145.0,91.0,0.0923
145.0,93.0,0.1066
145.0,95.0,0.0991
145.0,97.0,0.1201
145.0,99.0,0.0997
145.0,101.0,0.0962
145.0,103.0,0.1033
145.0,105.0,0.1156
145.0,107.0,0.1013
145.0,109.0,0.1057
145.0,111.0,0.1141
145.0,113.0,0.1208
145.0,115.0,0.1083
145.0,117.0,0.1339
145.0,119.0,0.1217
145.0,121.0,0.117
145.0,123.0,0.1156
145.0,125.0,0.1094
145.0,127.0,0.1024
145.0,129.0,0.1099
145.0,131.0,0.108
145.0,133.0,0.1034
145.0,135.0,0.1162
145.0,137.0,0.1182
145.0,139.0,0.0931
145.0,141.0,0.1111
145.0,143.0,0.1011
145.0,145.0,0.1131
145.0,147.0,0.0936
145.0,149.0,0.0703
145.0,151.0,0.1013
145.0,153.0,0.0831
145.0,155.0,0.0921
145.0,157.0,0.0728
145.0,159.0,0.0958
147.0,1.0,0.065
147.0,3.0,0.0733
147.0,5.0,0.0846
147.0,7.0,0.0679
147.0,9.0,0.0679
147.0,11.0,0.0731
147.0,13.0,0.0611
147.0,15.0,0.0835
147.0,17.0,0.0702
147.0,19.0,0.0577
147.0,21.0,0.0639
147.0,23.0,0.0704
147.0,25.0,0.0477
147.0,27.0,0.0444
147.0,29.0,0.0528
147.0,31.0,0.0655
147.0,33.0,0.0429
147.0,35.0,0.0521
147.0,37.0,0.0495
147.0,39.0,0.0349
147.0,41.0,0.0544
147.0,43.0,0.0448
147.0,45.0,0.0475
147.0,47.0,0.0327
147.0,49.0,0.0457
147.0,51.0,0.0493
147.0,53.0,0.0404
147.0,55.0,0.0475
147.0,57.0,0.0409
147.0,59.0,0.0521
147.0,61.0,0.0585
147.0,63.0,0.0748
147.0,65.0,0.0637
147.0,67.0,0.0553
147.0,69.0,0.0589
147.0,71.0,0.0703
147.0,73.0,0.0625
147.0,75.0,0.0632
147.0,77.0,0.0663
147.0,79.0,0.0858
147.0,81.0,0.0868
147.0,83.0,0.0862
147.0,85.0,0.0896
147.0,87.0,0.097
147.0,89.0,0.0812
147.0,91.0,0.0818
147.0,93.0,0.1051
147.0,95.0,0.0907
147.0,97.0,0.1076
147.0,99.0,0.1038
147.0,101.0,0.0957
147.0,103.0,0.1037
147.0,105.0,0.0995
147.0,107.0,0.0895
147.0,109.0,0.1145
147.0,111.0,0.1013
147.0,113.0,0.1141
147.0,115.0,0.1188
147.0,117.0,0.105
147.0,119.0,0.118
147.0,121.0,0.1092
147.0,123.0,0.0888
147.0,125.0,0.1109
147.0,127.0,0.1005
147.0,129.0,0.087
147.0,131.0,0.0951
147.0,133.0,0.1166
147.0,135.0,0.1029
147.0,137.0,0.0849
147.0,139.0,0.1188
147.0,141.0,0.1146
147.0,143.0,0.1191
147.0,145.0,0.1051
147.0,147.0,0.0879
147.0,149.0,0.1055
147.0,151.0,0.0871
147.0,153.0,0.0757
147.0,155.0,0.0803
147.0,157.0,0.0841
147.0,159.0,0.0721
149.0,1.0,0.0896
149.0,3.0,0.0848
149.0,5.0,0.1007
149.0,7.0,0.0819
149.0,9.0,0.0771
149.0,11.0,0.0659
149.0,13.0,0.0676
149.0,15.0,0.0739
149.0,17.0,0.0741
149.0,19.0,0.0585
149.0,21.0,0.0494
149.0,23.0,0.0712
149.0,25.0,0.0515
149.0,27.0,0.0532
149.0,29.0,0.047
149.0,31.0,0.0713
149.0,33.0,0.0672
149.0,35.0,0.0698
149.0,37.0,0.0576
149.0,39.0,0.0654
149.0,41.0,0.0449
149.0,43.0,0.0512
149.0,45.0,0.0598
149.0,47.0,0.0458
149.0,49.0,0.0547
149.0,51.0,0.047
149.0,53.0,0.0561
149.0,55.0,0.0637
149.0,57.0,0.0562
149.0,59.0,0.0564
149.0,61.0,0.0688
149.0,63.0,0.0774
149.0,65.0,0.0876
149.0,67.0,0.0565
149.0,69.0,0.0648
149.0,71.0,0.0861
149.0,73.0,0.0868
149.0,75.0,0.0631
149.0,77.0,0.0796
149.0,79.0,0.0683
149.0,81.0,0.0781
149.0,83.0,0.0821
149.0,85.0,0.0737
149.0,87.0,0.0748
149.0,89.0,0.0707
149.0,91.0,0.082
149.0,93.0,0.0999
149.0,95.0,0.0906
149.0,97.0,0.0986
149.0,99.0,0.0981
149.0,101.0,0.0832
149.0,103.0,0.102
149.0,105.0,0.0854
149.0,107.0,0.0931
149.0,109.0,0.0983
149.0,111.0,0.121
149.0,113.0,0.124
149.0,115.0,0.0986
149.0,117.0,0.0956
149.0,119.0,0.1037
149.0,121.0,0.1098
149.0,123.0,0.1189
149.0,125.0,0.1101
149.0,127.0,0.0914
149.0,129.0,0.1139
149.0,131.0,0.0973
149.0,133.0,0.0981
149.0,135.0,0.114
149.0,137.0,0.1159
149.0,139.0,0.1021
149.0,141.0,0.0954
149.0,143.0,0.0966
149.0,145.0,0.0747
149.0,147.0,0.0838
149.0,149.0,0.0971
149.0,151.0,0.0793
149.0,153.0,0.0952
149.0,155.0,0.0897
149.0,157.0,0.0992
149.0,159.0,0.0861
151.0,1.0,0.0878
151.0,3.0,0.0815
151.0,5.0,0.0621
151.0,7.0,0.09
151.0,9.0,0.077
151.0,11.0,0.0669
151.0,13.0,0.0738
151.0,15.0,0.0639
151.0,17.0,0.0724
151.0,19.0,0.0668
151.0,21.0,0.0638
151.0,23.0,0.0569
151.0,25.0,0.0489
151.0,27.0,0.0643
151.0,29.0,0.0492
151.0,31.0,0.0734
151.0,33.0,0.0802
151.0,35.0,0.0724
151.0,37.0,0.054
151.0,39.0,0.0603
151.0,41.0,0.0539
151.0,43.0,0.0513
151.0,45.0,0.0517
151.0,47.0,0.0522
151.0,49.0,0.0592
151.0,51.0,0.0571
151.0,53.0,0.0592
151.0,55.0,0.0412
151.0,57.0,0.0496
151.0,59.0,0.0581
151.0,61.0,0.0633
151.0,63.0,0.0687
151.0,65.0,0.0609
151.0,67.0,0.0746
151.0,69.0,0.0708
151.0,71.0,0.0808
151.0,73.0,0.0704
151.0,75.0,0.0721
151.0,77.0,0.0755
151.0,79.0,0.078
151.0,81.0,0.0784
151.0,83.0,0.085
151.0,85.0,0.0817
151.0,87.0,0.0823
151.0,89.0,0.0816
151.0,91.0,0.0975
151.0,93.0,0.0808
151.0,95.0,0.0985
151.0,97.0,0.0874
151.0,99.0,0.0937
151.0,101.0,0.1021
151.0,103.0,0.0943
151.0,105.0,0.0875
151.0,107.0,0.1045
151.0,109.0,0.0902
151.0,111.0,0.0775
151.0,113.0,0.1034
151.0,115.0,0.0855
151.0,117.0,0.0995
151.0,119.0,0.1076
151.0,121.0,0.1153
151.0,123.0,0.0929
151.0,125.0,0.1092
151.0,127.0,0.0911
151.0,129.0,0.1089
151.0,131.0,0.1061
151.0,133.0,0.1109
151.0,135.0,0.1017
151.0,137.0,0.0836
151.0,139.0,0.0975
151.0,141.0,0.0977
151.0,143.0,0.1073
151.0,145.0,0.0894
151.0,147.0,0.0904
151.0,149.0,0.1005
151.0,151.0,0.077
151.0,153.0,0.0701
151.0,155.0,0.0821
151.0,157.0,0.0862
151.0,159.0,0.086
153.0,1.0,0.0889
153.0,3.0,0.0744
153.0,5.0,0.0878
153.0,7.0,0.0778
153.0,9.0,0.0677
153.0,11.0,0.0767
153.0,13.0,0.0669
153.0,15.0,0.0837
153.0,17.0,0.0675
153.0,19.0,0.0498
153.0,21.0,0.0685
153.0,23.0,0.066
153.0,25.0,0.0581
153.0,27.0,0.0565
153.0,29.0,0.0577
153.0,31.0,0.0708
153.0,33.0,0.0678
153.0,35.0,0.0507
153.0,37.0,0.0652
153.0,39.0,0.0689
153.0,41.0,0.054
153.0,43.0,0.0617
153.0,45.0,0.085
153.0,47.0,0.0557
153.0,49.0,0.0668
153.0,51.0,0.0626
153.0,53.0,0.0613
153.0,55.0,0.0626
153.0,57.0,0.0626
153.0,59.0,0.099
153.0,61.0,0.0829
153.0,63.0,0.057
153.0,65.0,0.0659
153.0,67.0,0.0685
153.0,69.0,0.0727
153.0,71.0,0.0759
153.0,73.0,0.0734
153.0,75.0,0.0538
153.0,77.0,0.0919
153.0,79.0,0.0709
153.0,81.0,0.0569
153.0,83.0,0.0778
153.0,85.0,0.0843
153.0,87.0,0.0696
153.0,89.0,0.0795
153.0,91.0,0.0797
153.0,93.0,0.0683
153.0,95.0,0.0937
153.0,97.0,0.0954
153.0,99.0,0.0856
153.0,101.0,0.1007
153.0,103.0,0.0979
153.0,105.0,0.0766
153.0,107.0,0.1106
153.0,109.0,0.0925
153.0,111.0,0.1053
153.0,113.0,0.1188
153.0,115.0,0.0971
153.0,117.0,0.1104
153.0,119.0,0.1099
153.0,121.0,0.0969
153.0,123.0,0.0929
153.0,125.0,0.0788
153.0,127.0,0.0984
153.0,129.0,0.1138
153.0,131.0,0.1037
153.0,133.0,0.0988
153.0,135.0,0.098
153.0,137.0,0.0804
153.0,139.0,0.0985
153.0,141.0,0.0959
153.0,143.0,0.0806
153.0,145.0,0.0998
153.0,147.0,0.0897
153.0,149.0,0.0942
153.0,151.0,0.0816
153.0,153.0,0.0717
153.0,155.0,0.081
153.0,157.0,0.0719
153.0,159.0,0.09
155.0,1.0,0.0743
155.0,3.0,0.0693
155.0,5.0,0.0785
155.0,7.0,0.0645
155.0,9.0,0.0864
155.0,11.0,0.0838
155.0,13.0,0.0686
155.0,15.0,0.0827
155.0,17.0,0.1074
155.0,19.0,0.0621
155.0,21.0,0.0682
155.0,23.0,0.0691
155.0,25.0,0.0681
155.0,27.0,0.089
155.0,29.0,0.063
155.0,31.0,0.0734
155.0,33.0,0.0612
155.0,35.0,0.0571
155.0,37.0,0.0517
155.0,39.0,0.0602
155.0,41.0,0.0826
155.0,43.0,0.0494
155.0,45.0,0.0737
155.0,47.0,0.0553
155.0,49.0,0.0673
155.0,51.0,0.0774
155.0,53.0,0.0653
155.0,55.0,0.0534
155.0,57.0,0.0478
155.0,59.0,0.059
155.0,61.0,0.0697
155.0,63.0,0.0707
155.0,65.0,0.083
155.0,67.0,0.0835
155.0,69.0,0.0888
155.0,71.0,0.068
155.0,73.0,0.0706
155.0,75.0,0.0717
155.0,77.0,0.0806
155.0,79.0,0.0827
155.0,81.0,0.0911
155.0,83.0,0.0654
155.0,85.0,0.1067
155.0,87.0,0.089
155.0,89.0,0.0871
155.0,91.0,0.0906
155.0,93.0,0.0866
155.0,95.0,0.1092
155.0,97.0,0.0973
155.0,99.0,0.0679
155.0,101.0,0.0951
155.0,103.0,0.1013
155.0,105.0,0.0899
155.0,107.0,0.0872
155.0,109.0,0.0908
155.0,111.0,0.0871
155.0,113.0,0.1025
155.0,115.0,0.0718
155.0,117.0,0.1054
155.0,119.0,0.0904
155.0,121.0,0.0933
155.0,123.0,0.0848
155.0,125.0,0.0966
155.0,127.0,0.0873
155.0,129.0,0.0903
155.0,131.0,0.0967
155.0,133.0,0.098
155.0,135.0,0.0959
155.0,137.0,0.092
155.0,139.0,0.1132
155.0,141.0,0.0828
155.0,143.0,0.0872
155.0,145.0,0.0971
155.0,147.0,0.0643
155.0,149.0,0.0714
155.0,151.0,0.0763
155.0,153.0,0.0809
155.0,155.0,0.0814
155.0,157.0,0.0883
155.0,159.0,0.0665
157.0,1.0,0.0758
157.0,3.0,0.0777
157.0,5.0,0.078
157.0,7.0,0.0702
157.0,9.0,0.0833
157.0,11.0,0.0706
157.0,13.0,0.0784
157.0,15.0,0.0744
157.0,17.0,0.0459
157.0,19.0,0.0747
157.0,21.0,0.0595
157.0,23.0,0.0526
157.0,25.0,0.0662
157.0,27.0,0.087
157.0,29.0,0.0689
157.0,31.0,0.0729
157.0,33.0,0.0659
157.0,35.0,0.0845
157.0,37.0,0.0567
157.0,39.0,0.0654
157.0,41.0,0.054
157.0,43.0,0.0584
157.0,45.0,0.0749
157.0,47.0,0.0833
157.0,49.0,0.0643
157.0,51.0,0.0625
157.0,53.0,0.0805
157.0,55.0,0.0863
157.0,57.0,0.0736
157.0,59.0,0.0821
157.0,61.0,0.0686
157.0,63.0,0.0602
157.0,65.0,0.0811
157.0,67.0,0.0854
157.0,69.0,0.078
157.0,71.0,0.0628
157.0,73.0,0.0656
157.0,75.0,0.0816
157.0,77.0,0.0753
157.0,79.0,0.0917
157.0,81.0,0.0954
157.0,83.0,0.0825
157.0,85.0,0.0781
157.0,87.0,0.0916
157.0,89.0,0.0679
157.0,91.0,0.093
157.0,93.0,0.0738
157.0,95.0,0.0791
157.0,97.0,0.0753
157.0,99.0,0.0912
157.0,101.0,0.0876
157.0,103.0,0.0781
157.0,105.0,0.0821
157.0,107.0,0.0897
157.0,109.0,0.0861
157.0,111.0,0.0749
157.0,113.0,0.0763
157.0,115.0,0.1038
157.0,117.0,0.0854
157.0,119.0,0.0749
157.0,121.0,0.0885
157.0,123.0,0.0885
157.0,125.0,0.0883
157.0,127.0,0.1014
157.0,129.0,0.086
157.0,131.0,0.0969
157.0,133.0,0.1118
157.0,135.0,0.0973
157.0,137.0,0.0737
157.0,139.0,0.098
157.0,141.0,0.0709
157.0,143.0,0.0931
157.0,145.0,0.0778
157.0,147.0,0.085
157.0,149.0,0.0774
157.0,151.0,0.0833
157.0,153.0,0.0907
157.0,155.0,0.0877
157.0,157.0,0.0595
157.0,159.0,0.0646
159.0,1.0,0.0781
159.0,3.0,0.0905
159.0,5.0,0.0891
159.0,7.0,0.0628
159.0,9.0,0.0733
159.0,11.0,0.0878
159.0,13.0,0.09
159.0,15.0,0.0832
159.0,17.0,0.0896
159.0,19.0,0.0769
159.0,21.0,0.0789
159.0,23.0,0.0791
159.0,25.0,0.0708
159.0,27.0,0.0686
159.0,29.0,0.0661
159.0,31.0,0.0762
159.0,33.0,0.0755
159.0,35.0,0.0739
159.0,37.0,0.0591
159.0,39.0,0.0854
159.0,41.0,0.0815
159.0,43.0,0.0891
159.0,45.0,0.0778
159.0,47.0,0.0763
159.0,49.0,0.0805
159.0,51.0,0.081
159.0,53.0,0.0719
159.0,55.0,0.0768
159.0,57.0,0.0839
159.0,59.0,0.0725
159.0,61.0,0.0642
159.0,63.0,0.0971
159.0,65.0,0.0746
159.0,67.0,0.0771
159.0,69.0,0.0812
159.0,71.0,0.0829
159.0,73.0,0.0749
159.0,75.0,0.0675
159.0,77.0,0.0866
159.0,79.0,0.0776
159.0,81.0,0.0797
159.0,83.0,0.0552
159.0,85.0,0.0792
159.0,87.0,0.0699
159.0,89.0,0.0973
159.0,91.0,0.0818
159.0,93.0,0.0938
159.0,95.0,0.0944
159.0,97.0,0.0932
159.0,99.0,0.0802
159.0,101.0,0.0706
159.0,103.0,0.083
159.0,105.0,0.0786
159.0,107.0,0.0675
159.0,109.0,0.0909
159.0,111.0,0.073
159.0,113.0,0.0857
159.0,115.0,0.0922
159.0,117.0,0.0776
159.0,119.0,0.0645
159.0,121.0,0.0875
159.0,123.0,0.0797
159.0,125.0,0.101
159.0,127.0,0.0733
159.0,129.0,0.0837
159.0,131.0,0.0658
159.0,133.0,0.0849
159.0,135.0,0.0875
159.0,137.0,0.0699
159.0,139.0,0.08
159.0,141.0,0.0601
159.0,143.0,0.071
159.0,145.0,0.0699
159.0,147.0,0.0846
159.0,149.0,0.0782
159.0,151.0,0.0969
159.0,153.0,0.0868
159.0,155.0,0.0893
159.0,157.0,0.0783
159.0,159.0,0.0823
