hour,mode,current_density_A_cm2,price_USD_MWh
3160,SOEC,-0.4,17.12
3161,SOEC,-0.4,20.13
3162,SOEC,-0.4,11.01
3163,SOEC,-0.4,16.31
3164,SOEC,-0.4,21.4
3165,SOEC,-0.4,9.48
3166,SOEC,-0.4,32.88
3167,SOEC,-0.4,24.39
3168,standby,0.0,46.78
3169,standby,0.0,38.84
3170,standby,0.0,38.03
3171,standby,0.0,42.59
3172,standby,0.0,44.85
3173,standby,0.0,49.89
3174,standby,0.0,56.31
3175,SOFC,0.4,67.96
3176,standby,0.0,38.43
3177,standby,0.0,48.01
3178,SOFC,0.4,69.66
3179,standby,0.0,44.25
3180,standby,0.0,47.71
3181,standby,0.0,42.92
3182,SOEC,-0.4,28.87
3183,SOEC,-0.4,27.05
3184,standby,0.0,36.58
3185,standby,0.0,38.83
3186,SOEC,-0.4,14.02
3187,standby,0.0,37.17
3188,SOEC,-0.4,15.62
3189,standby,0.0,41.96
3190,standby,0.0,47.74
3191,standby,0.0,46.81
3192,standby,0.0,49.11
3193,SOFC,0.4,67.92
3194,standby,0.0,57.38
3195,SOFC,0.4,68.26
3196,SOFC,0.4,64.27
3197,SOFC,0.4,83.49
3198,SOFC,0.4,73.44
3199,SOFC,0.4,78.62
3200,standby,0.0,53.58
3201,SOFC,0.4,65.36
3202,standby,0.0,58.76
3203,standby,0.0,53.93
3204,SOFC,0.4,62.61
3205,standby,0.0,43.7
3206,standby,0.0,47.56
3207,SOFC,0.4,61.08
3208,standby,0.0,40.34
3209,SOEC,-0.4,28.33
3210,standby,0.0,48.33
3211,standby,0.0,36.68
3212,standby,0.0,41.49
3213,standby,0.0,35.35
3214,SOFC,0.4,62.34
3215,SOFC,0.4,65.74
3216,SOFC,0.4,68.02
3217,SOFC,0.4,78.93
3218,SOFC,0.4,76.34
3219,SOFC,0.4,69.21
3220,SOFC,0.4,72.23
3221,SOFC,0.4,82.39
3222,SOFC,0.4,84.16
3223,SOFC,0.4,82.47
3224,SOFC,0.4,64.97
3225,SOFC,0.4,80.76
3226,SOFC,0.4,62.98
3227,SOFC,0.4,76.58
3228,standby,0.0,54.48
3229,SOFC,0.4,67.5
3230,standby,0.0,56.45
3231,standby,0.0,43.68
3232,standby,0.0,51.41
3233,standby,0.0,56.89
3234,standby,0.0,47.56
3235,standby,0.0,37.2
3236,standby,0.0,44.01
3237,standby,0.0,47.64
3238,standby,0.0,48.63
3239,standby,0.0,45.69
3240,SOFC,0.4,79.79
3241,SOFC,0.4,63.76
3242,SOFC,0.4,60.53
3243,SOFC,0.4,67.96
3244,SOFC,0.4,74.68
3245,standby,0.0,57.15
3246,SOFC,0.4,89.64
3247,SOFC,0.4,87.1
3248,SOFC,0.4,81.91
3249,SOFC,0.4,66.77
3250,SOFC,0.4,78.75
3251,SOFC,0.4,64.71
3252,SOFC,0.4,72.6
3253,standby,0.0,38.98
3254,standby,0.0,43.49
3255,standby,0.0,37.69
3256,SOEC,-0.4,32.73
3257,standby,0.0,44.55
3258,standby,0.0,48.86
3259,standby,0.0,45.61
3260,standby,0.0,41.18
3261,standby,0.0,45.91
3262,standby,0.0,51.86
3263,standby,0.0,44.59
3264,standby,0.0,58.04
3265,standby,0.0,59.98
3266,standby,0.0,51.56
3267,SOFC,0.4,86.71
3268,SOFC,0.4,74.72
3269,SOFC,0.4,65.02
3270,SOFC,0.4,69.61
3271,SOFC,0.4,76.18
3272,SOFC,0.4,71.61
3273,SOFC,0.4,64.45
3274,SOFC,0.4,73.04
3275,standby,0.0,53.14
3276,standby,0.0,56.24
3277,standby,0.0,52.54
3278,standby,0.0,46.17
3279,SOEC,-0.4,31.6
3280,SOEC,-0.4,20.02
3281,SOEC,-0.4,10.11
3282,SOEC,-0.4,26.81
3283,SOEC,-0.4,28.7
3284,SOEC,-0.4,22.22
3285,SOEC,-0.4,31.75
3286,standby,0.0,42.34
3287,SOEC,-0.4,30.31
3288,standby,0.0,37.51
3289,standby,0.0,35.03
3290,standby,0.0,48.6
3291,SOFC,0.4,60.95
3292,standby,0.0,55.14
3293,standby,0.0,59.32
3294,standby,0.0,50.95
3295,SOFC,0.4,70.41
3296,SOFC,0.4,64.0
3297,standby,0.0,45.21
3298,standby,0.0,50.04
3299,standby,0.0,47.6
3300,standby,0.0,54.11
3301,standby,0.0,39.59
3302,standby,0.0,36.82
3303,SOEC,-0.4,22.51
3304,SOEC,-0.4,19.88
3305,SOEC,-0.4,19.78
3306,SOEC,-0.4,13.18
3307,SOEC,-0.4,25.64
3308,SOEC,-0.4,16.39
3309,SOEC,-0.4,25.14
3310,SOEC,-0.4,15.25
3311,SOEC,-0.4,22.72
3312,SOEC,-0.4,30.27
3313,standby,0.0,43.64
3314,standby,0.0,54.36
3315,standby,0.0,39.26
3316,standby,0.0,47.7
3317,standby,0.0,56.7
3318,standby,0.0,57.57
3319,SOFC,0.4,66.17
3320,standby,0.0,57.06
3321,standby,0.0,50.27
3322,standby,0.0,45.83
3323,standby,0.0,46.52
3324,standby,0.0,59.81
3325,standby,0.0,36.87
3326,standby,0.0,36.51
3327,SOEC,-0.4,30.17
3328,SOEC,-0.4,19.33
3329,SOEC,-0.4,2.19
3330,SOEC,-0.4,13.28
3331,SOEC,-0.4,18.13
3332,SOEC,-0.4,24.21
3333,SOEC,-0.4,29.33
3334,SOEC,-0.4,33.3
3335,SOEC,-0.4,13.07
3336,standby,0.0,37.78
3337,standby,0.0,41.73
3338,standby,0.0,40.24
3339,standby,0.0,55.8
3340,SOFC,0.4,60.84
3341,standby,0.0,52.93
3342,SOFC,0.4,67.78
3343,standby,0.0,47.77
3344,standby,0.0,51.95
3345,SOFC,0.4,63.18
3346,standby,0.0,58.16
3347,standby,0.0,54.95
3348,standby,0.0,47.17
3349,standby,0.0,38.29
3350,SOEC,-0.4,28.66
3351,SOEC,-0.4,29.01
3352,standby,0.0,42.77
3353,standby,0.0,42.0
3354,SOEC,-0.4,24.23
3355,standby,0.0,42.27
3356,standby,0.0,51.93
3357,SOEC,-0.4,23.57
3358,standby,0.0,38.37
3359,standby,0.0,36.46
3360,SOFC,0.4,64.49
3361,standby,0.0,47.82
3362,standby,0.0,58.87
3363,SOFC,0.4,68.5
3364,SOFC,0.4,69.12
3365,SOFC,0.4,63.46
3366,SOFC,0.4,67.13
3367,SOFC,0.4,67.86
3368,SOFC,0.4,62.3
3369,SOFC,0.4,74.37
3370,SOFC,0.4,70.0
3371,standby,0.0,57.98
3372,standby,0.0,54.23
3373,standby,0.0,48.11
3374,standby,0.0,36.49
3375,standby,0.0,43.94
3376,standby,0.0,44.99
3377,SOEC,-0.4,28.34
3378,SOEC,-0.4,32.98
3379,standby,0.0,52.18
3380,standby,0.0,48.39
3381,standby,0.0,46.43
3382,standby,0.0,51.7
3383,standby,0.0,54.76
3384,SOFC,0.4,69.81
3385,SOFC,0.4,62.15
3386,SOFC,0.4,68.04
3387,SOFC,0.4,74.45
3388,SOFC,0.4,82.89
3389,SOFC,0.4,94.61
3390,SOFC,0.4,69.25
3391,SOFC,0.4,82.52
3392,SOFC,0.4,73.17
3393,SOFC,0.4,85.67
3394,SOFC,0.4,66.02
3395,SOFC,0.4,81.67
3396,SOFC,0.4,68.71
3397,SOFC,0.4,71.68
3398,standby,0.0,54.53
3399,standby,0.0,46.7
3400,standby,0.0,51.34
3401,standby,0.0,45.05
3402,standby,0.0,44.73
3403,standby,0.0,56.59
3404,standby,0.0,39.86
3405,standby,0.0,54.96
3406,SOFC,0.4,63.97
3407,standby,0.0,56.72
3408,SOFC,0.4,79.25
3409,standby,0.0,56.62
3410,SOFC,0.4,71.56
3411,SOFC,0.4,72.07
3412,SOFC,0.4,66.14
3413,SOFC,0.4,89.81
3414,SOFC,0.4,94.7
3415,SOFC,0.4,87.5
3416,SOFC,0.4,88.02
3417,SOFC,0.4,77.61
3418,SOFC,0.4,60.66
3419,SOFC,0.4,62.94
3420,SOFC,0.4,61.64
3421,standby,0.0,52.84
3422,standby,0.0,57.33
3423,SOEC,-0.4,28.76
3424,SOFC,0.4,65.37
3425,standby,0.0,35.22
3426,standby,0.0,47.54
3427,standby,0.0,39.49
3428,SOEC,-0.4,34.04
3429,standby,0.0,42.63
3430,standby,0.0,49.34
3431,SOFC,0.4,72.88
3432,standby,0.0,50.87
3433,SOFC,0.4,62.15
3434,standby,0.0,59.47
3435,SOFC,0.4,74.06
3436,SOFC,0.4,64.27
3437,SOFC,0.4,76.18
3438,SOFC,0.4,66.1
3439,SOFC,0.4,73.09
3440,SOFC,0.4,62.57
3441,SOFC,0.4,67.69
3442,standby,0.0,52.39
3443,SOFC,0.4,72.89
3444,standby,0.0,49.89
3445,SOEC,-0.4,27.64
3446,standby,0.0,50.88
3447,SOEC,-0.4,28.75
3448,standby,0.0,42.87
3449,SOEC,-0.4,22.72
3450,SOEC,-0.4,14.62
3451,SOEC,-0.4,23.46
3452,SOEC,-0.4,29.54
3453,SOEC,-0.4,18.62
3454,standby,0.0,35.17
3455,standby,0.0,39.11
3456,SOEC,-0.4,34.13
3457,standby,0.0,35.85
3458,standby,0.0,52.45
3459,SOFC,0.4,65.77
3460,standby,0.0,56.15
3461,SOFC,0.4,65.14
3462,standby,0.0,59.16
3463,SOFC,0.4,61.06
3464,SOFC,0.4,67.77
3465,standby,0.0,53.63
3466,standby,0.0,52.18
3467,SOEC,-0.4,29.79
3468,SOEC,-0.4,30.21
3469,SOEC,-0.4,21.5
3470,SOEC,-0.4,30.55
3471,SOEC,-0.4,16.96
3472,SOEC,-0.4,25.01
3473,SOEC,-0.4,9.9
3474,SOEC,-0.4,11.17
3475,SOEC,-0.4,23.42
3476,SOEC,-0.4,19.09
3477,SOEC,-0.4,18.67
3478,SOEC,-0.4,26.87
3479,standby,0.0,35.71
3480,SOEC,-0.4,26.87
3481,SOEC,-0.4,34.98
3482,standby,0.0,50.63
3483,standby,0.0,39.7
3484,SOFC,0.4,62.61
3485,standby,0.0,53.77
3486,standby,0.0,55.54
3487,SOFC,0.4,60.8
3488,standby,0.0,53.04
3489,standby,0.0,37.17
3490,standby,0.0,43.51
3491,standby,0.0,42.23
3492,standby,0.0,41.92
3493,SOEC,-0.4,20.6
3494,SOEC,-0.4,18.3
3495,SOEC,-0.4,10.81
3496,SOEC,-0.4,17.53
3497,SOEC,-0.4,14.87
3498,SOEC,-0.4,9.35
3499,SOEC,-0.4,18.7
3500,SOEC,-0.4,3.0
3501,SOEC,-0.4,20.26
3502,SOEC,-0.4,33.3
3503,standby,0.0,37.83
3504,standby,0.0,49.12
3505,standby,0.0,51.64
3506,standby,0.0,50.67
3507,standby,0.0,43.29
3508,standby,0.0,53.18
3509,standby,0.0,55.8
3510,SOFC,0.4,70.75
3511,SOFC,0.4,68.25
3512,standby,0.0,50.8
3513,SOFC,0.4,74.66
3514,standby,0.0,51.19
3515,standby,0.0,43.27
3516,standby,0.0,38.94
3517,SOEC,-0.4,27.31
3518,SOEC,-0.4,28.36
3519,standby,0.0,45.39
3520,standby,0.0,36.78
3521,SOEC,-0.4,28.42
3522,standby,0.0,36.4
3523,SOEC,-0.4,25.1
3524,SOEC,-0.4,34.44
3525,standby,0.0,39.39
3526,standby,0.0,52.0
3527,standby,0.0,50.65
3528,standby,0.0,38.67
3529,SOFC,0.4,66.57
3530,standby,0.0,59.5
3531,SOFC,0.4,60.78
3532,standby,0.0,48.47
3533,standby,0.0,58.57
3534,SOFC,0.4,76.05
3535,SOFC,0.4,68.19
3536,SOFC,0.4,63.39
3537,SOFC,0.4,71.2
3538,SOFC,0.4,65.5
3539,standby,0.0,58.44
3540,standby,0.0,40.2
3541,standby,0.0,47.11
3542,standby,0.0,37.23
3543,standby,0.0,46.71
3544,standby,0.0,35.87
3545,SOEC,-0.4,33.02
3546,standby,0.0,55.79
3547,SOEC,-0.4,34.02
3548,standby,0.0,46.71
3549,SOEC,-0.4,31.3
3550,standby,0.0,52.17
3551,SOFC,0.4,60.4
3552,standby,0.0,54.89
3553,SOFC,0.4,66.16
3554,SOFC,0.4,72.07
3555,SOFC,0.4,80.78
3556,SOFC,0.4,85.22
3557,SOFC,0.4,86.19
3558,SOFC,0.4,84.54
3559,SOFC,0.4,76.97
3560,SOFC,0.4,69.97
3561,SOFC,0.4,94.7
3562,SOFC,0.4,77.29
3563,SOFC,0.4,60.67
3564,SOFC,0.4,78.33
3565,standby,0.0,49.18
3566,standby,0.0,54.5
3567,standby,0.0,48.01
3568,standby,0.0,53.64
3569,standby,0.0,44.37
3570,standby,0.0,41.72
3571,standby,0.0,52.54
3572,standby,0.0,39.63
3573,standby,0.0,44.87
3574,standby,0.0,51.16
3575,standby,0.0,57.96
3576,standby,0.0,47.22
3577,SOFC,0.4,71.7
3578,SOFC,0.4,70.53
3579,SOFC,0.4,95.53
3580,SOFC,0.4,67.53
3581,SOFC,0.4,77.52
3582,SOFC,0.4,70.38
3583,SOFC,0.4,84.25
3584,SOFC,0.4,87.43
3585,SOFC,0.4,87.35
3586,SOFC,0.4,80.86
3587,SOFC,0.4,62.57
3588,SOFC,0.4,62.53
3589,standby,0.0,48.42
3590,SOFC,0.4,61.71
3591,standby,0.0,45.2
3592,standby,0.0,54.48
3593,standby,0.0,39.54
3594,standby,0.0,42.98
3595,SOEC,-0.4,34.98
3596,standby,0.0,42.98
3597,standby,0.0,50.07
3598,standby,0.0,45.11
3599,standby,0.0,46.83
3600,standby,0.0,55.03
3601,standby,0.0,57.3
3602,SOFC,0.4,68.75
3603,SOFC,0.4,84.24
3604,standby,0.0,56.8
3605,SOFC,0.4,62.43
3606,SOFC,0.4,73.5
3607,SOFC,0.4,76.23
3608,standby,0.0,58.53
3609,SOFC,0.4,74.21
3610,SOFC,0.4,68.47
3611,SOFC,0.4,67.56
3612,standby,0.0,53.01
3613,standby,0.0,54.4
3614,standby,0.0,45.61
3615,standby,0.0,46.4
3616,SOEC,-0.4,26.21
3617,SOEC,-0.4,34.15
3618,SOEC,-0.4,23.02
3619,SOEC,-0.4,26.39
3620,SOEC,-0.4,5.12
3621,SOEC,-0.4,28.35
3622,standby,0.0,36.51
3623,standby,0.0,39.49
3624,standby,0.0,47.68
3625,standby,0.0,54.25
3626,standby,0.0,46.7
3627,SOFC,0.4,68.47
3628,standby,0.0,45.42
3629,SOFC,0.4,62.91
3630,standby,0.0,38.52
3631,SOFC,0.4,70.89
3632,standby,0.0,51.45
3633,SOFC,0.4,66.97
3634,SOEC,-0.4,33.75
3635,standby,0.0,58.63
3636,standby,0.0,37.03
3637,SOEC,-0.4,28.88
3638,SOEC,-0.4,25.04
3639,SOEC,-0.4,34.18
3640,SOEC,-0.4,6.55
3641,SOEC,-0.4,22.85
3642,SOEC,-0.4,24.34
3643,SOEC,-0.4,16.51
3644,SOEC,-0.4,15.66
3645,SOEC,-0.4,21.02
3646,SOEC,-0.4,22.23
3647,SOEC,-0.4,21.6
3648,standby,0.0,39.91
3649,standby,0.0,46.13
3650,standby,0.0,43.56
3651,standby,0.0,46.85
3652,standby,0.0,56.04
3653,standby,0.0,55.23
3654,standby,0.0,47.68
3655,standby,0.0,38.02
3656,standby,0.0,50.71
3657,standby,0.0,45.08
3658,standby,0.0,35.27
3659,standby,0.0,48.93
3660,SOEC,-0.4,24.31
3661,SOEC,-0.4,23.98
3662,SOEC,-0.4,33.01
3663,SOEC,-0.4,28.71
3664,SOEC,-0.4,3.77
3665,SOEC,-0.4,16.06
3666,SOEC,-0.4,10.7
3667,SOEC,-0.4,32.21
3668,SOEC,-0.4,34.15
3669,SOEC,-0.4,17.6
3670,SOEC,-0.4,22.57
3671,SOEC,-0.4,33.3
3672,standby,0.0,46.72
3673,standby,0.0,48.76
3674,standby,0.0,40.19
3675,SOFC,0.4,62.2
3676,standby,0.0,54.47
3677,standby,0.0,49.63
3678,SOFC,0.4,73.21
3679,SOFC,0.4,70.79
3680,standby,0.0,49.85
3681,SOFC,0.4,61.75
3682,SOFC,0.4,62.92
3683,standby,0.0,56.34
3684,standby,0.0,38.7
3685,SOEC,-0.4,30.53
3686,SOEC,-0.4,30.75
3687,SOEC,-0.4,26.02
3688,SOEC,-0.4,6.18
3689,SOEC,-0.4,29.91
3690,SOEC,-0.4,16.4
3691,SOEC,-0.4,24.86
3692,standby,0.0,37.1
3693,standby,0.0,41.38
3694,standby,0.0,44.6
3695,standby,0.0,51.72
3696,standby,0.0,57.06
3697,SOFC,0.4,64.2
3698,standby,0.0,59.28
3699,SOFC,0.4,63.94
3700,standby,0.0,55.88
3701,SOFC,0.4,70.25
3702,SOFC,0.4,60.34
3703,SOFC,0.4,65.37
3704,SOFC,0.4,84.13
3705,SOFC,0.4,60.68
3706,SOFC,0.4,68.27
3707,standby,0.0,46.76
3708,SOFC,0.4,68.34
3709,SOFC,0.4,63.41
3710,SOEC,-0.4,34.84
3711,standby,0.0,52.85
3712,standby,0.0,35.3
3713,SOEC,-0.4,30.68
3714,standby,0.0,36.12
3715,standby,0.0,39.48
3716,standby,0.0,53.92
3717,standby,0.0,44.16
3718,standby,0.0,55.09
3719,standby,0.0,57.95
3720,standby,0.0,56.34
3721,standby,0.0,58.86
3722,SOFC,0.4,79.71
3723,SOFC,0.4,95.91
3724,SOFC,0.4,77.63
3725,SOFC,0.4,74.78
3726,SOFC,0.4,82.44
3727,SOFC,0.4,91.71
3728,SOFC,0.4,77.58
3729,SOFC,0.4,70.57
3730,SOFC,0.4,71.66
3731,SOFC,0.4,68.5
3732,SOFC,0.4,63.66
3733,SOFC,0.4,68.18
3734,SOFC,0.4,60.99
3735,standby,0.0,51.76
3736,SOEC,-0.4,33.2
3737,SOEC,-0.4,27.38
3738,standby,0.0,43.9
3739,standby,0.0,45.13
3740,standby,0.0,53.81
3741,SOFC,0.4,64.89
3742,standby,0.0,52.59
3743,standby,0.0,54.67
3744,standby,0.0,53.39
3745,SOFC,0.4,79.03
3746,SOFC,0.4,70.36
3747,SOFC,0.4,76.78
3748,SOFC,0.4,87.09
3749,SOFC,0.4,72.98
3750,SOFC,0.4,75.73
3751,SOFC,0.4,78.3
3752,SOFC,0.4,70.89
3753,SOFC,0.4,64.68
3754,SOFC,0.4,73.73
3755,SOFC,0.4,70.45
3756,SOFC,0.4,66.21
3757,SOFC,0.4,64.45
3758,SOFC,0.4,60.06
3759,standby,0.0,44.98
3760,standby,0.0,45.01
3761,standby,0.0,46.64
3762,standby,0.0,40.71
3763,standby,0.0,47.5
3764,SOEC,-0.4,34.27
3765,standby,0.0,45.09
3766,SOFC,0.4,62.48
3767,standby,0.0,45.16
3768,standby,0.0,49.29
3769,standby,0.0,59.51
3770,SOFC,0.4,70.55
3771,standby,0.0,51.54
3772,standby,0.0,59.97
3773,SOFC,0.4,87.87
3774,SOFC,0.4,86.28
3775,SOFC,0.4,77.84
3776,SOFC,0.4,76.67
3777,SOFC,0.4,64.39
3778,SOFC,0.4,60.15
3779,standby,0.0,53.85
3780,standby,0.0,42.82
3781,SOEC,-0.4,34.98
3782,standby,0.0,41.44
3783,SOEC,-0.4,25.46
3784,SOEC,-0.4,26.4
3785,SOEC,-0.4,28.73
3786,SOEC,-0.4,15.96
3787,standby,0.0,38.71
3788,SOEC,-0.4,22.79
3789,SOEC,-0.4,31.47
3790,standby,0.0,38.26
3791,standby,0.0,49.13
3792,standby,0.0,53.08
3793,standby,0.0,56.45
3794,standby,0.0,45.27
3795,standby,0.0,51.07
3796,standby,0.0,49.42
3797,SOFC,0.4,64.94
3798,standby,0.0,55.32
3799,standby,0.0,48.38
3800,standby,0.0,43.8
3801,SOFC,0.4,63.87
3802,SOEC,-0.4,28.74
3803,SOFC,0.4,61.61
3804,standby,0.0,46.21
3805,SOEC,-0.4,25.85
3806,SOEC,-0.4,25.23
3807,SOEC,-0.4,23.92
3808,SOEC,-0.4,19.77
3809,SOEC,-0.4,14.53
3810,SOEC,-0.4,14.99
3811,SOEC,-0.4,27.53
3812,SOEC,-0.4,28.27
3813,SOEC,-0.4,30.2
3814,SOEC,-0.4,33.31
3815,SOEC,-0.4,23.38
3816,SOEC,-0.4,28.9
3817,standby,0.0,39.26
3818,standby,0.0,44.27
3819,standby,0.0,44.03
3820,standby,0.0,56.84
3821,standby,0.0,59.68
3822,standby,0.0,44.91
3823,SOFC,0.4,62.33
3824,standby,0.0,53.02
3825,standby,0.0,53.55
3826,standby,0.0,54.55
3827,standby,0.0,47.4
3828,standby,0.0,40.46
3829,standby,0.0,38.49
3830,SOEC,-0.4,22.63
3831,SOEC,-0.4,29.61
3832,SOEC,-0.4,10.61
3833,SOEC,-0.4,13.49
3834,SOEC,-0.4,2.06
3835,SOEC,-0.4,28.41
3836,SOEC,-0.4,18.3
3837,SOEC,-0.4,18.51
3838,SOEC,-0.4,28.92
3839,SOEC,-0.4,33.43
3840,SOEC,-0.4,21.76
3841,standby,0.0,46.07
3842,SOFC,0.4,60.3
3843,standby,0.0,55.72
3844,standby,0.0,53.62
3845,standby,0.0,57.98
3846,SOFC,0.4,61.54
3847,SOFC,0.4,65.45
3848,SOFC,0.4,60.99
3849,standby,0.0,45.47
3850,standby,0.0,52.03
3851,standby,0.0,55.33
3852,standby,0.0,45.08
3853,SOEC,-0.4,26.06
3854,SOEC,-0.4,32.21
3855,SOEC,-0.4,24.9
3856,SOEC,-0.4,28.06
3857,SOEC,-0.4,28.82
3858,SOEC,-0.4,25.03
3859,SOEC,-0.4,24.18
3860,standby,0.0,41.36
3861,SOEC,-0.4,29.83
3862,standby,0.0,38.75
3863,SOEC,-0.4,29.84
3864,standby,0.0,57.93
3865,standby,0.0,52.8
3866,standby,0.0,54.58
3867,standby,0.0,54.69
3868,SOFC,0.4,68.14
3869,SOFC,0.4,83.07
3870,SOFC,0.4,79.27
3871,SOFC,0.4,71.53
3872,SOFC,0.4,66.8
3873,SOFC,0.4,80.23
3874,standby,0.0,58.58
3875,SOFC,0.4,62.46
3876,standby,0.0,55.39
3877,SOFC,0.4,64.38
3878,standby,0.0,46.34
3879,SOFC,0.4,62.85
3880,standby,0.0,43.37
3881,SOEC,-0.4,29.33
3882,standby,0.0,47.57
3883,standby,0.0,52.46
3884,standby,0.0,44.66
3885,standby,0.0,53.43
3886,SOFC,0.4,67.6
3887,SOFC,0.4,61.51
3888,standby,0.0,49.31
3889,standby,0.0,59.62
3890,SOFC,0.4,72.39
3891,SOFC,0.4,74.96
3892,SOFC,0.4,73.86
3893,SOFC,0.4,92.55
3894,SOFC,0.4,80.85
3895,SOFC,0.4,100.01
3896,SOFC,0.4,79.06
3897,SOFC,0.4,83.92
3898,SOFC,0.4,87.57
3899,SOFC,0.4,76.08
3900,SOFC,0.4,68.32
3901,SOFC,0.4,67.73
3902,SOFC,0.4,63.88
3903,standby,0.0,54.35
3904,standby,0.0,51.79
3905,standby,0.0,54.38
3906,standby,0.0,43.99
3907,standby,0.0,39.21
3908,SOFC,0.4,63.34
3909,standby,0.0,50.91
3910,standby,0.0,47.92
3911,SOFC,0.4,63.69
3912,standby,0.0,51.35
3913,SOFC,0.4,74.5
3914,SOFC,0.4,72.51
3915,SOFC,0.4,62.77
3916,SOFC,0.4,81.87
3917,SOFC,0.4,75.62
3918,SOFC,0.4,85.34
3919,SOFC,0.4,80.13
3920,SOFC,0.4,73.15
3921,SOFC,0.4,80.78
3922,SOFC,0.4,60.55
3923,SOFC,0.4,60.45
3924,SOFC,0.4,62.37
3925,standby,0.0,55.85
3926,standby,0.0,47.05
3927,standby,0.0,39.45
3928,standby,0.0,35.67
3929,standby,0.0,45.34
3930,standby,0.0,40.6
3931,standby,0.0,47.25
3932,SOEC,-0.4,29.77
3933,standby,0.0,48.83
3934,standby,0.0,47.31
3935,standby,0.0,49.39
3936,standby,0.0,57.52
3937,SOFC,0.4,62.91
3938,SOFC,0.4,65.71
3939,standby,0.0,59.6
3940,SOFC,0.4,66.26
3941,SOFC,0.4,75.59
3942,SOFC,0.4,74.04
3943,SOFC,0.4,65.59
3944,SOFC,0.4,76.57
3945,SOFC,0.4,66.12
3946,SOFC,0.4,64.17
3947,SOFC,0.4,67.18
3948,standby,0.0,52.52
3949,standby,0.0,40.95
3950,SOEC,-0.4,24.73
3951,SOEC,-0.4,24.59
3952,SOEC,-0.4,19.71
3953,SOEC,-0.4,15.39
3954,SOEC,-0.4,26.05
3955,SOEC,-0.4,8.27
3956,SOEC,-0.4,26.84
3957,SOEC,-0.4,30.57
3958,standby,0.0,36.37
3959,standby,0.0,43.04
3960,standby,0.0,46.11
3961,standby,0.0,52.99
3962,standby,0.0,45.69
3963,standby,0.0,51.44
3964,SOFC,0.4,82.43
3965,SOFC,0.4,67.68
3966,SOFC,0.4,68.87
3967,standby,0.0,46.9
3968,SOFC,0.4,66.58
3969,standby,0.0,38.34
3970,standby,0.0,35.11
3971,standby,0.0,50.37
3972,standby,0.0,50.76
3973,SOEC,-0.4,22.86
3974,SOEC,-0.4,18.07
3975,SOEC,-0.4,18.75
3976,SOEC,-0.4,0.0
3977,SOEC,-0.4,18.93
3978,SOEC,-0.4,20.71
3979,SOEC,-0.4,11.07
3980,SOEC,-0.4,0.02
3981,SOEC,-0.4,15.51
3982,standby,0.0,36.22
3983,standby,0.0,36.63
3984,SOEC,-0.4,34.92
3985,standby,0.0,39.48
3986,standby,0.0,42.31
3987,standby,0.0,55.89
3988,standby,0.0,58.3
3989,standby,0.0,43.25
3990,standby,0.0,52.69
3991,standby,0.0,50.59
3992,SOFC,0.4,61.39
3993,standby,0.0,57.88
3994,standby,0.0,38.7
3995,standby,0.0,44.53
3996,standby,0.0,40.67
3997,SOEC,-0.4,29.5
3998,SOEC,-0.4,25.96
3999,SOEC,-0.4,32.48
4000,SOEC,-0.4,14.6
4001,SOEC,-0.4,26.61
4002,SOEC,-0.4,25.2
4003,SOEC,-0.4,19.31
4004,SOEC,-0.4,13.11
4005,SOEC,-0.4,27.21
4006,SOEC,-0.4,29.88
4007,SOEC,-0.4,19.36
4008,standby,0.0,43.02
4009,standby,0.0,38.45
4010,standby,0.0,52.93
4011,SOFC,0.4,64.42
4012,standby,0.0,42.35
4013,standby,0.0,50.91
4014,standby,0.0,50.85
4015,standby,0.0,52.44
4016,standby,0.0,59.85
4017,standby,0.0,52.63
4018,standby,0.0,40.0
4019,SOEC,-0.4,34.91
4020,SOEC,-0.4,23.7
4021,standby,0.0,43.58
4022,SOEC,-0.4,28.64
4023,SOEC,-0.4,20.45
4024,SOEC,-0.4,22.05
4025,SOEC,-0.4,26.39
4026,SOEC,-0.4,21.69
4027,SOEC,-0.4,34.56
4028,SOEC,-0.4,32.82
4029,SOEC,-0.4,31.45
4030,SOEC,-0.4,29.31
4031,standby,0.0,52.56
4032,standby,0.0,55.24
4033,standby,0.0,39.1
4034,SOFC,0.4,67.74
4035,SOFC,0.4,69.88
4036,SOFC,0.4,72.99
4037,SOFC,0.4,77.53
4038,SOFC,0.4,75.26
4039,SOFC,0.4,84.95
4040,SOFC,0.4,69.75
4041,standby,0.0,44.67
4042,SOFC,0.4,69.15
4043,SOFC,0.4,68.77
4044,standby,0.0,56.36
4045,standby,0.0,46.77
4046,standby,0.0,55.44
4047,standby,0.0,45.68
4048,SOEC,-0.4,25.03
4049,standby,0.0,36.65
4050,SOEC,-0.4,29.16
4051,standby,0.0,40.83
4052,standby,0.0,35.32
4053,standby,0.0,59.23
4054,standby,0.0,35.09
4055,SOFC,0.4,73.66
4056,SOFC,0.4,80.35
4057,SOFC,0.4,61.47
4058,SOFC,0.4,66.74
4059,SOFC,0.4,82.21
4060,SOFC,0.4,90.41
4061,SOFC,0.4,75.25
4062,SOFC,0.4,79.39
4063,SOFC,0.4,95.48
4064,SOFC,0.4,86.56
4065,SOFC,0.4,76.91
4066,SOFC,0.4,72.35
4067,SOFC,0.4,83.71
4068,SOFC,0.4,62.37
4069,standby,0.0,52.74
