hour,thermal_power_MWth,He_outlet_temp_C,steam_outlet_temp_C
3213,612.9,803.31,752.71
3214,611.43,803.78,753.55
3215,607.95,801.86,754.32
3216,602.92,806.14,752.32
3217,609.49,802.4,752.82
3218,607.18,803.91,757.34
3219,617.42,807.08,760.34
3220,612.91,803.3,753.72
3221,608.66,807.95,759.83
3222,617.09,804.52,758.15
3223,615.61,802.62,750.24
3224,611.94,803.11,751.93
3225,611.12,802.45,750.63
3226,606.38,800.59,749.85
3227,612.21,796.3,743.72
3228,610.38,801.83,750.45
3229,617.09,799.36,750.9
3230,613.43,801.6,750.37
3231,609.57,805.99,756.37
3232,617.66,802.73,750.4
3233,608.3,806.92,759.25
3234,609.01,802.51,747.85
3235,611.71,805.4,754.67
3236,614.35,803.35,756.18
3237,613.27,802.77,751.75
3238,620.31,806.54,753.95
3239,614.13,808.05,761.36
3240,602.18,802.79,750.55
3241,612.25,801.41,750.5
3242,611.62,803.54,752.5
3243,606.77,804.29,752.83
3244,610.23,804.82,758.16
3245,604.59,803.86,749.33
3246,612.51,801.85,749.8
3247,610.52,807.7,757.33
3248,606.21,801.85,753.37
3249,608.64,803.25,749.81
3250,617.06,805.92,757.78
3251,611.57,801.53,752.75
3252,609.51,803.58,749.53
3253,607.43,804.79,753.0
3254,614.0,804.01,753.23
3255,615.1,804.54,757.9
3256,614.63,803.08,756.89
3257,614.18,804.17,756.47
3258,616.2,802.12,750.47
3259,609.28,800.21,750.94
3260,607.32,802.22,753.06
3261,612.72,803.63,750.1
3262,611.5,804.71,754.18
3263,609.69,806.08,760.61
3264,611.19,806.73,753.37
3265,620.88,800.57,751.53
3266,612.64,801.53,751.6
3267,614.62,802.64,749.93
3268,603.69,804.21,756.37
3269,616.79,803.4,751.77
3270,611.15,804.98,758.6
3271,611.59,804.28,761.2
3272,609.64,804.97,755.15
3273,604.83,800.64,756.09
3274,603.03,803.76,754.13
3275,606.79,803.93,747.45
3276,628.32,803.97,753.07
3277,618.38,803.48,753.31
3278,611.48,806.8,762.08
3279,612.69,803.58,753.91
3280,618.24,801.26,744.71
3281,611.81,801.26,752.55
3282,601.18,802.44,752.75
3283,617.06,801.24,750.7
3284,610.96,807.02,757.0
3285,611.78,806.51,759.96
3286,610.5,802.41,752.89
3287,609.56,804.38,754.95
3288,614.63,802.87,751.37
3289,611.38,803.06,749.27
3290,611.76,802.18,752.75
3291,606.37,804.66,752.97
3292,622.24,803.16,753.61
3293,617.2,802.73,746.68
3294,615.68,802.68,753.0
3295,618.6,805.64,755.47
3296,611.35,801.77,751.96
3297,615.71,802.29,753.0
3298,614.84,802.16,753.6
3299,611.31,804.96,756.63
3300,610.23,806.76,756.2
3301,610.52,802.11,754.93
3302,611.56,806.38,756.14
3303,604.08,805.8,751.75
3304,613.8,801.47,753.58
3305,616.51,803.92,753.33
3306,607.76,801.26,750.14
3307,608.04,802.78,757.21
3308,607.17,800.6,749.94
3309,608.77,802.6,753.48
3310,604.8,802.92,756.05
3311,608.28,801.53,749.95
3312,615.64,804.28,756.5
3313,605.14,805.73,756.25
3314,609.48,804.49,758.41
3315,614.15,800.88,749.19
3316,612.36,805.91,754.0
3317,613.39,803.82,754.68
3318,613.13,801.78,748.86
3319,611.43,803.06,756.81
3320,604.77,805.98,755.13
3321,610.85,803.39,758.56
3322,607.27,802.3,749.31
3323,614.58,803.18,756.31
3324,607.14,800.65,749.91
3325,615.42,801.77,749.97
3326,610.91,804.65,755.98
3327,612.82,803.08,753.5
3328,613.62,802.66,754.35
3329,617.25,803.34,751.23
3330,614.87,804.89,750.24
3331,608.61,808.68,760.63
3332,614.01,797.53,745.52
3333,612.75,803.26,753.41
3334,615.13,802.7,754.55
3335,611.19,805.9,756.37
3336,618.21,803.09,752.49
3337,611.64,802.39,750.72
3338,602.95,802.79,756.07
3339,611.2,806.21,758.51
3340,606.54,799.78,753.24
3341,608.68,803.88,750.54
3342,610.22,804.16,752.21
3343,613.18,806.63,755.48
3344,608.77,800.82,751.86
3345,618.19,802.2,757.23
3346,611.05,804.28,754.45
3347,609.47,802.57,751.28
3348,615.61,800.09,750.84
3349,612.07,805.18,751.09
3350,603.47,803.41,747.07
3351,605.07,801.65,748.1
3352,619.22,801.21,749.96
3353,610.58,803.98,755.26
3354,610.32,800.78,754.13
3355,616.88,804.13,758.11
3356,610.5,809.28,761.99
3357,608.78,800.91,746.99
3358,610.61,806.74,756.09
3359,608.78,805.8,760.06
3360,610.06,802.17,747.96
3361,611.03,802.67,752.69
3362,612.63,802.32,752.39
3363,609.36,804.02,756.41
3364,610.23,803.44,745.0
3365,610.65,802.55,754.37
3366,622.35,801.91,748.26
3367,612.67,801.85,754.46
3368,597.43,804.99,751.21
3369,609.54,801.36,751.69
3370,603.91,802.04,746.15
3371,608.59,804.82,751.72
3372,608.78,802.46,753.88
3373,602.25,801.87,749.83
3374,619.25,802.49,754.28
3375,610.84,806.97,757.88
3376,615.26,801.29,750.81
3377,606.7,805.7,749.19
3378,609.89,802.05,752.51
3379,613.65,804.04,756.14
3380,603.93,802.19,753.7
3381,623.01,805.04,752.47
3382,616.14,800.6,751.28
3383,611.07,801.58,750.97
3384,607.04,801.97,752.37
3385,611.06,803.84,757.45
3386,599.17,803.3,754.11
3387,611.85,799.77,748.17
3388,617.4,801.15,752.71
3389,602.74,806.67,756.92
3390,607.07,803.27,756.24
3391,605.46,799.14,745.78
3392,615.65,804.45,750.9
3393,612.49,803.35,752.59
3394,606.95,803.9,748.66
3395,609.77,804.3,753.0
3396,610.69,801.26,751.8
3397,604.01,804.06,757.31
3398,604.46,805.02,753.87
3399,607.4,802.6,755.16
3400,605.38,805.66,756.27
3401,609.19,799.76,749.31
3402,605.77,804.52,751.53
3403,610.55,801.01,749.21
3404,609.42,798.75,747.08
3405,612.9,800.6,749.61
3406,611.12,799.51,747.85
3407,600.19,806.04,758.53
3408,607.49,801.63,751.15
3409,612.18,804.08,758.92
3410,615.87,802.01,749.24
3411,615.61,806.5,758.84
3412,616.19,802.09,748.63
3413,610.29,803.72,752.92
3414,615.3,801.56,750.78
3415,619.07,804.59,753.9
3416,613.88,802.8,755.95
3417,611.26,804.28,754.51
3418,612.46,800.06,755.01
3419,600.12,804.05,757.76
3420,607.38,803.31,753.01
3421,596.61,799.83,752.73
3422,609.23,799.02,745.37
3423,605.26,805.82,755.54
3424,601.54,804.13,753.58
3425,611.81,804.16,755.37
3426,606.02,806.26,757.99
3427,608.68,804.82,752.23
3428,611.56,805.82,756.93
3429,602.06,800.89,754.52
3430,613.09,803.14,755.14
3431,609.73,808.4,759.44
3432,612.0,804.42,756.91
3433,605.57,797.07,740.32
3434,614.79,803.56,748.15
3435,609.53,801.93,756.58
3436,610.31,801.28,752.99
3437,607.42,805.48,756.24
3438,602.16,802.16,752.45
3439,609.77,803.69,753.5
3440,612.43,801.63,752.78
3441,608.48,803.69,754.42
3442,604.63,804.4,753.21
3443,607.28,803.75,754.36
3444,612.09,802.4,752.95
3445,613.46,803.74,751.96
3446,614.05,807.13,760.21
3447,614.28,804.93,753.15
3448,604.03,802.48,750.37
3449,611.42,800.93,749.6
3450,610.31,799.56,745.43
3451,607.59,799.81,749.37
3452,600.3,799.69,748.46
3453,607.23,799.83,751.52
3454,618.06,803.92,753.59
3455,610.96,805.07,750.37
3456,608.27,802.09,750.78
3457,604.85,803.22,749.19
3458,612.46,804.53,757.31
3459,617.42,804.22,757.14
3460,612.21,803.95,754.99
3461,603.23,805.16,757.12
3462,604.39,804.25,754.49
3463,603.41,801.3,752.04
3464,619.74,803.63,751.84
3465,610.49,806.78,755.73
3466,612.76,802.59,754.67
3467,611.0,804.47,751.91
3468,611.3,806.9,757.29
3469,605.42,802.01,750.25
3470,604.13,800.42,748.54
3471,603.31,802.98,756.04
3472,609.01,801.93,753.39
3473,606.67,803.15,753.88
3474,606.47,800.57,747.81
3475,609.59,800.7,750.7
3476,600.82,802.68,751.8
3477,602.93,802.07,748.63
3478,614.62,806.22,757.71
3479,615.82,801.6,752.87
3480,616.78,802.22,746.6
3481,607.6,803.97,753.43
3482,608.62,808.35,763.01
3483,614.53,802.57,753.2
3484,601.11,804.97,759.62
3485,607.92,802.15,753.13
3486,611.1,800.38,751.89
3487,607.6,801.4,750.83
3488,614.44,802.38,749.97
3489,609.45,806.44,753.84
3490,602.84,804.71,757.69
3491,606.94,804.51,753.88
3492,604.43,802.1,750.69
3493,614.16,801.8,756.87
3494,612.94,801.14,756.9
3495,612.67,804.48,755.04
3496,612.63,804.97,750.33
3497,613.4,804.83,754.53
3498,620.49,800.32,747.52
3499,607.61,801.26,747.96
3500,608.94,807.08,760.83
3501,608.92,804.41,751.0
3502,610.24,805.14,753.26
3503,610.48,802.68,752.14
3504,616.59,804.68,751.52
3505,616.51,802.14,750.5
3506,610.05,804.21,751.17
3507,613.27,802.72,749.22
3508,601.38,802.73,752.38
3509,611.84,802.96,752.83
3510,618.38,798.5,744.69
3511,593.3,800.5,746.87
3512,613.0,805.23,751.64
3513,613.7,804.15,750.53
3514,608.32,804.02,753.62
3515,612.64,800.25,750.97
3516,606.99,801.87,750.51
3517,617.87,805.14,758.68
3518,614.0,800.03,753.78
3519,610.83,801.46,746.34
3520,602.34,799.88,750.14
3521,605.49,804.09,749.01
3522,597.89,801.51,751.77
3523,608.79,805.37,758.2
3524,610.56,803.19,754.14
3525,607.54,803.66,751.23
3526,607.4,803.86,757.07
3527,606.9,805.87,753.63
3528,604.57,804.17,754.75
3529,607.49,805.14,752.41
3530,610.18,801.63,752.49
3531,600.32,801.46,750.58
3532,616.43,799.83,744.71
3533,606.86,803.9,752.71
3534,605.43,802.03,754.02
3535,613.22,802.61,756.13
3536,614.51,802.88,751.72
3537,617.7,803.8,756.86
3538,615.67,801.7,750.12
3539,602.13,803.5,759.67
3540,610.78,800.39,748.26
3541,613.5,805.24,755.41
3542,612.92,798.38,744.77
3543,601.28,800.65,749.99
3544,604.93,804.15,755.93
3545,605.31,804.0,762.44
3546,612.64,804.04,752.02
3547,606.3,800.19,743.68
3548,611.57,796.8,750.29
3549,607.81,805.54,755.68
3550,612.67,802.83,756.84
3551,610.0,804.0,750.63
3552,610.6,801.03,757.06
3553,599.46,802.72,750.94
3554,604.42,799.57,748.98
3555,612.36,802.2,752.51
3556,607.37,804.51,751.12
3557,603.5,798.51,747.46
3558,601.53,807.14,752.02
3559,599.98,800.04,751.9
3560,610.93,801.53,750.17
3561,618.7,802.07,744.09
3562,600.05,807.06,755.92
3563,610.69,802.29,753.15
3564,607.12,803.98,754.92
3565,607.89,800.43,755.58
3566,609.72,801.67,752.22
3567,600.96,802.84,752.09
3568,608.99,799.01,748.6
3569,617.39,800.32,755.22
3570,609.99,801.64,748.84
3571,609.22,803.71,752.41
3572,609.3,802.65,754.85
3573,607.75,804.11,754.72
3574,612.56,800.96,747.68
3575,614.5,805.28,756.01
3576,607.18,804.08,759.4
3577,601.35,802.0,751.74
3578,613.41,801.73,750.44
3579,607.96,801.71,751.7
3580,607.4,800.86,750.27
3581,613.28,801.66,758.24
3582,607.5,802.52,755.15
3583,614.11,803.14,746.86
3584,614.93,804.4,758.36
3585,614.07,803.09,751.67
3586,610.71,799.98,750.7
3587,608.57,802.39,755.28
3588,606.44,804.07,758.46
3589,603.32,806.42,757.67
3590,614.97,802.56,752.69
3591,608.75,802.57,751.45
3592,605.71,802.37,752.41
3593,611.3,803.14,758.67
3594,615.64,801.09,746.73
3595,609.18,804.57,754.05
3596,613.46,803.16,755.39
3597,614.03,807.23,763.73
3598,608.85,802.53,758.26
3599,606.92,804.27,755.3
3600,613.0,801.78,754.19
3601,609.71,803.24,756.27
3602,609.57,803.81,753.03
3603,607.88,806.31,759.0
3604,609.47,801.88,750.52
3605,605.86,801.8,748.06
3606,605.81,802.69,754.84
3607,619.09,799.17,749.3
3608,607.8,804.33,757.28
3609,611.86,802.51,753.69
3610,606.52,803.53,751.35
3611,614.9,801.67,755.9
3612,609.9,802.41,754.7
3613,607.33,803.87,756.44
3614,598.68,803.55,750.44
3615,605.02,800.6,748.79
3616,612.01,804.32,753.04
3617,597.08,803.03,753.21
3618,603.61,802.07,758.56
3619,591.98,801.75,747.93
3620,596.66,803.76,754.17
3621,609.21,800.45,747.73
3622,601.48,800.29,747.81
3623,609.4,804.77,753.96
3624,613.33,803.14,754.72
3625,606.38,803.55,746.34
3626,607.65,802.08,747.75
3627,604.59,803.67,752.18
3628,609.17,801.17,750.57
3629,607.75,803.47,750.74
3630,601.49,800.39,749.37
3631,605.39,804.63,753.51
3632,614.35,804.45,756.19
3633,614.36,801.93,752.82
3634,608.33,801.61,751.45
3635,593.99,803.71,757.34
3636,612.13,800.59,753.21
3637,601.06,801.26,750.52
3638,604.79,804.85,750.95
3639,607.86,802.0,751.44
3640,615.19,803.05,748.75
3641,606.35,799.87,751.66
3642,610.74,803.55,759.4
3643,599.03,805.59,756.82
3644,608.79,803.06,755.82
3645,612.66,805.03,752.22
3646,605.59,801.17,751.74
3647,606.8,806.9,756.42
3648,614.85,802.35,749.76
3649,605.72,800.59,750.14
3650,609.72,799.21,745.81
3651,603.51,803.87,756.5
3652,607.15,804.82,753.42
3653,602.2,798.99,746.44
3654,599.7,803.56,754.17
3655,605.07,802.03,754.18
3656,613.39,804.63,757.68
3657,608.76,800.99,748.91
3658,611.26,803.84,753.87
3659,601.81,806.32,759.52
3660,618.02,801.38,748.28
3661,612.21,800.69,750.93
3662,602.48,806.31,756.55
3663,605.06,802.66,749.71
3664,599.7,802.11,755.5
3665,599.12,801.14,750.25
3666,609.33,804.83,758.75
3667,596.07,802.02,748.86
3668,607.96,802.09,744.77
3669,603.65,801.43,749.77
3670,610.01,802.53,753.8
3671,607.88,803.14,751.65
3672,600.17,804.91,755.22
3673,606.0,800.08,750.01
3674,607.92,801.6,748.92
3675,607.61,805.98,764.38
3676,606.74,802.64,752.32
3677,613.38,803.69,751.75
3678,612.71,801.78,759.78
3679,601.56,801.82,749.08
3680,600.17,804.11,754.51
3681,600.68,801.8,750.13
3682,606.12,803.77,750.18
3683,608.19,804.51,757.39
3684,616.18,799.37,749.52
3685,602.63,802.54,748.85
3686,607.12,802.26,758.35
3687,605.92,803.5,753.69
3688,609.42,804.8,758.86
3689,606.77,801.45,755.74
3690,602.79,804.27,749.75
3691,607.78,804.19,756.57
3692,615.66,802.68,756.02
3693,606.75,802.92,753.51
3694,615.39,801.97,755.29
3695,606.52,800.73,749.49
3696,612.99,803.81,758.8
3697,604.14,802.97,751.65
3698,609.47,802.93,757.89
3699,612.71,804.86,756.47
3700,611.21,801.12,752.55
3701,615.92,801.81,748.12
3702,621.04,797.57,752.28
3703,599.53,803.29,750.76
3704,601.22,800.35,755.77
3705,599.77,802.67,753.99
3706,616.62,799.13,750.68
3707,603.91,802.61,751.29
3708,605.22,802.77,751.81
3709,609.56,802.02,747.19
3710,606.72,801.85,754.57
3711,608.71,801.07,752.45
3712,603.92,805.18,760.28
3713,614.12,800.35,749.76
3714,601.4,805.76,762.19
3715,606.36,801.77,748.93
3716,608.2,805.28,756.42
3717,610.16,802.49,754.84
3718,608.78,803.94,755.74
3719,605.28,800.03,749.13
3720,603.3,798.88,745.04
3721,615.54,804.96,755.3
3722,600.29,805.32,753.96
3723,610.98,800.76,756.73
3724,600.6,805.85,757.74
3725,609.08,798.43,749.09
3726,611.53,802.24,756.87
3727,600.03,801.11,753.69
3728,610.12,802.0,746.54
3729,603.52,804.82,758.1
3730,595.14,798.86,750.51
3731,610.74,802.72,754.22
3732,601.41,799.08,749.3
3733,603.3,800.56,749.27
3734,599.3,803.14,750.23
3735,603.1,802.29,754.99
3736,613.71,802.58,751.37
3737,615.55,799.56,747.74
3738,602.42,804.61,764.06
3739,605.69,800.65,749.45
3740,607.92,804.13,752.41
3741,601.3,801.95,754.02
3742,609.74,804.05,753.29
3743,613.68,805.82,760.43
3744,600.43,801.89,753.65
3745,613.35,806.06,756.68
3746,600.52,803.53,756.03
3747,605.06,802.74,754.13
3748,619.04,799.84,747.68
3749,615.85,801.16,752.38
3750,599.69,802.94,749.51
3751,610.7,801.6,747.99
3752,599.85,802.97,751.24
3753,609.08,802.86,752.23
3754,604.48,799.97,750.36
3755,609.55,801.17,742.92
3756,608.11,804.87,753.64
3757,607.69,801.16,746.6
3758,605.48,799.62,751.45
3759,617.67,800.47,749.14
3760,604.0,803.72,753.07
3761,603.12,801.12,747.96
3762,614.27,799.43,751.23
3763,601.21,801.43,747.12
3764,611.49,803.28,752.35
3765,604.82,800.62,749.03
3766,602.12,803.1,758.27
3767,612.08,802.79,747.06
3768,607.9,802.51,757.22
3769,606.71,800.31,749.35
3770,607.29,799.8,749.12
3771,609.8,804.38,758.09
3772,599.09,803.46,756.2
3773,611.77,802.78,753.41
3774,597.7,802.83,754.56
3775,600.84,803.55,748.28
3776,610.05,800.96,747.64
3777,611.41,804.04,755.68
3778,603.59,801.49,748.4
3779,610.49,801.67,751.83
3780,604.6,805.28,754.17
3781,598.03,803.39,749.46
3782,603.05,800.73,753.96
3783,599.25,803.11,755.36
3784,606.17,801.37,750.98
3785,607.57,802.08,757.08
3786,608.33,802.64,748.19
3787,599.48,798.72,746.13
3788,608.34,801.16,748.98
3789,608.98,801.39,750.56
3790,612.84,802.36,751.88
3791,603.32,799.28,751.95
3792,600.78,798.94,755.77
3793,602.09,802.35,754.27
3794,607.07,804.39,754.58
3795,605.93,802.61,757.13
3796,605.18,807.16,757.78
3797,603.21,801.7,751.97
3798,609.06,801.84,752.89
3799,608.75,800.52,751.61
3800,604.67,804.81,757.69
3801,617.71,800.58,744.28
3802,599.35,802.21,753.9
3803,603.36,797.37,748.07
3804,600.94,804.68,754.12
3805,602.17,803.58,756.52
3806,604.75,801.59,754.06
3807,607.57,801.66,750.03
3808,606.1,802.62,752.88
3809,620.0,806.1,757.96
3810,597.82,801.07,750.68
3811,604.14,802.69,750.12
3812,609.1,799.44,749.89
3813,591.91,803.95,758.36
3814,609.53,804.41,753.82
3815,612.91,800.26,751.92
3816,604.21,801.34,758.59
3817,602.43,804.57,748.06
3818,603.36,802.41,755.03
3819,607.54,799.02,746.66
3820,606.57,804.16,752.26
3821,608.85,801.21,750.38
3822,601.63,799.78,747.57
3823,610.39,803.34,755.2
3824,605.19,806.55,752.86
3825,618.51,802.17,754.62
3826,600.76,801.57,754.82
3827,612.85,798.69,743.9
3828,602.21,799.27,744.8
3829,599.45,797.7,746.08
3830,605.66,800.16,753.39
3831,599.84,800.34,748.16
3832,607.53,800.24,750.82
3833,610.67,801.38,746.95
3834,603.32,801.78,749.34
3835,601.55,799.71,746.55
3836,610.59,801.65,749.27
3837,600.56,803.14,752.83
3838,597.91,803.91,754.42
3839,610.13,802.8,753.75
3840,606.61,804.6,750.92
3841,605.41,798.9,753.1
3842,600.98,795.94,745.09
3843,608.93,802.95,756.51
3844,609.4,804.99,757.34
3845,595.84,798.85,750.73
3846,620.09,801.36,755.54
3847,598.63,800.94,748.72
3848,602.25,805.25,756.92
3849,603.18,802.86,745.29
3850,595.52,801.5,752.38
3851,600.69,804.09,755.59
3852,602.49,802.2,749.83
3853,603.6,800.27,750.66
3854,601.51,804.12,748.87
3855,611.26,798.75,745.46
3856,607.1,801.3,751.25
3857,610.11,801.16,747.33
3858,603.81,806.67,762.6
3859,608.83,798.62,750.29
3860,606.44,799.7,749.44
3861,609.23,803.51,754.22
3862,600.18,800.2,751.43
3863,611.33,802.45,748.99
3864,606.35,801.22,752.76
3865,605.59,800.33,751.54
3866,612.33,802.03,750.25
3867,603.98,802.98,754.45
3868,603.56,800.02,749.29
3869,611.98,799.36,750.93
3870,603.41,801.19,754.83
3871,604.34,800.62,750.57
3872,597.79,802.9,758.53
3873,600.74,802.01,750.75
3874,610.36,802.5,749.37
3875,606.54,801.67,752.36
3876,599.86,800.57,747.49
3877,602.34,804.75,756.04
3878,600.59,802.31,748.86
3879,607.07,798.52,750.68
3880,607.58,802.59,751.92
3881,602.21,798.95,754.29
3882,599.94,802.53,757.29
3883,596.85,804.41,757.67
3884,612.45,802.06,749.08
3885,603.82,806.04,753.56
3886,607.97,798.96,749.34
3887,599.88,803.44,755.21
3888,603.35,801.13,751.12
3889,599.39,799.57,749.0
3890,608.35,804.8,756.5
3891,609.01,801.26,755.61
3892,609.17,801.73,757.3
3893,601.11,801.64,756.91
3894,605.63,806.84,751.55
3895,599.01,803.1,744.14
3896,605.72,804.05,756.01
3897,608.95,799.99,753.18
3898,603.11,799.81,752.82
3899,604.29,800.26,753.19
3900,600.27,800.84,754.05
3901,600.87,799.58,749.65
3902,600.94,801.07,752.28
3903,601.43,804.21,756.32
3904,609.81,801.8,754.06
3905,601.42,797.77,746.97
3906,604.88,804.54,751.49
3907,609.05,798.49,743.91
3908,606.5,804.08,752.92
3909,617.86,801.47,747.79
3910,608.34,806.92,756.86
3911,603.35,805.02,757.53
3912,597.78,802.96,753.96
3913,610.86,801.56,751.44
3914,602.64,804.61,756.3
3915,600.94,801.92,749.07
3916,600.23,802.77,755.2
3917,599.25,802.02,752.76
3918,603.7,800.27,748.57
3919,602.25,802.32,754.83
3920,605.8,800.04,740.81
3921,615.89,803.13,753.24
3922,605.14,801.61,750.33
3923,613.54,800.52,748.34
3924,603.2,800.24,748.7
3925,603.66,805.03,756.65
3926,593.21,799.41,748.36
3927,610.86,802.23,756.01
3928,600.44,799.24,745.23
3929,608.64,802.48,752.92
3930,592.39,800.92,747.85
3931,601.28,801.76,756.09
3932,605.32,800.74,752.49
3933,603.62,797.41,744.3
3934,600.47,802.27,754.27
3935,605.64,802.12,755.82
3936,608.38,799.42,748.9
3937,597.39,801.68,751.64
3938,607.1,802.13,753.23
3939,610.0,802.33,752.3
3940,609.51,801.68,755.33
3941,604.72,800.13,750.89
3942,603.08,803.13,754.52
3943,607.77,802.21,754.08
3944,603.73,797.65,748.64
3945,610.8,800.63,750.89
3946,616.17,802.84,751.9
3947,598.68,804.94,755.99
3948,606.27,801.94,753.18
3949,604.1,798.95,750.19
3950,594.5,798.16,742.98
3951,606.5,801.67,753.34
3952,603.82,801.17,752.2
3953,608.65,802.23,754.25
3954,608.99,799.28,745.52
3955,605.35,801.96,751.75
3956,609.16,801.32,752.48
3957,598.23,799.61,750.13
3958,604.14,804.67,756.86
3959,610.3,803.21,753.03
3960,608.64,801.22,746.89
3961,603.58,798.78,740.78
3962,606.58,802.45,749.42
3963,600.38,800.11,747.34
3964,612.11,802.8,756.02
3965,609.09,802.28,755.72
3966,605.01,799.41,752.24
3967,606.3,801.4,751.21
3968,606.73,803.41,748.59
3969,607.45,798.3,746.82
3970,602.97,802.13,757.28
3971,607.73,804.79,751.81
3972,614.19,799.26,750.94
3973,608.71,797.96,747.91
3974,602.64,806.84,755.8
3975,602.59,796.78,746.16
3976,605.43,801.27,754.05
3977,611.85,803.81,748.95
3978,606.52,804.11,754.71
3979,595.31,802.02,745.73
3980,599.21,804.42,753.55
3981,599.23,800.95,752.8
3982,607.42,800.47,752.68
3983,597.94,801.68,752.9
3984,609.59,802.21,751.65
3985,612.68,802.31,753.98
3986,608.55,799.48,754.84
3987,593.96,801.57,753.15
3988,599.95,799.27,742.37
3989,602.85,801.06,752.11
3990,601.45,802.57,755.86
3991,599.53,802.45,752.98
3992,600.11,805.28,753.15
3993,604.56,800.34,754.08
3994,601.5,803.48,753.14
3995,602.51,805.4,751.65
3996,607.65,805.98,755.97
3997,592.7,803.46,756.19
3998,595.99,798.56,748.64
3999,601.61,799.37,747.49
4000,601.98,799.61,751.44
4001,600.96,801.61,753.6
4002,604.08,805.17,752.35
4003,602.13,801.05,749.99
4004,611.57,799.82,747.41
4005,598.83,803.79,754.37
4006,604.46,800.37,755.41
4007,602.65,803.36,757.71
4008,603.65,800.6,750.76
4009,602.31,803.14,748.44
4010,608.33,801.85,751.98
4011,605.78,800.72,750.04
4012,598.28,798.45,745.47
4013,610.02,801.4,754.36
4014,606.41,798.75,751.59
4015,602.11,802.04,752.19
4016,607.73,803.17,752.61
4017,600.7,802.43,749.6
4018,604.78,801.2,752.23
4019,598.25,801.17,753.29
4020,607.7,802.73,754.49
4021,605.68,800.06,750.65
4022,603.8,801.65,756.97
4023,606.45,798.5,749.74
4024,596.06,799.8,748.96
4025,607.85,801.76,750.02
4026,599.93,798.58,745.35
4027,612.26,801.65,758.1
4028,603.51,802.55,755.0
4029,597.32,799.84,753.77
4030,614.98,801.92,752.42
4031,607.13,798.53,749.36
4032,598.52,802.14,749.5
4033,605.0,800.31,749.46
4034,608.76,799.29,748.37
