hour,grid_demand_MW,day_ahead_price_USD_MWh
5901,3736.5,59.81
5902,3971.7,46.84
5903,4059.3,51.4
5904,4302.8,57.42
5905,4157.5,65.39
5906,4044.9,72.66
5907,4132.4,75.62
5908,4225.1,65.77
5909,4528.0,75.1
5910,4350.4,91.64
5911,4484.8,90.21
5912,4626.3,83.16
5913,4432.5,74.65
5914,4387.4,74.68
5915,4229.8,63.43
5916,3964.8,74.48
5917,4336.2,68.02
5918,3859.7,56.28
5919,4033.5,45.81
5920,3991.5,50.95
5921,3617.6,50.5
5922,3582.1,45.77
5923,3898.0,38.57
5924,3696.4,55.81
5925,4103.9,55.75
5926,3869.0,46.52
5927,4199.3,60.47
5928,4267.6,57.59
5929,4226.4,67.31
5930,4242.5,72.29
5931,4393.0,68.66
5932,4337.7,74.23
5933,4350.4,92.77
5934,4214.0,69.07
5935,4519.5,87.47
5936,4299.2,81.9
5937,4403.3,84.81
5938,4327.0,61.84
5939,3973.0,70.63
5940,4160.4,70.55
5941,4127.7,77.84
5942,3953.9,54.13
5943,3951.8,49.41
5944,3892.6,40.36
5945,4066.5,51.85
5946,3811.9,33.35
5947,3959.6,38.1
5948,3619.6,27.4
5949,3844.8,30.15
5950,4035.5,42.58
5951,3983.7,50.57
5952,4176.6,57.11
5953,4257.4,42.39
5954,4322.8,72.0
5955,4177.7,53.16
5956,4425.4,62.72
5957,4282.3,71.15
5958,4340.2,75.5
5959,4646.0,69.48
5960,4489.6,68.57
5961,4316.9,47.66
5962,4236.2,66.95
5963,4298.6,46.27
5964,4272.6,52.55
5965,4081.6,52.9
5966,4115.9,33.0
5967,3876.1,29.51
5968,3916.8,37.52
5969,3716.2,28.68
5970,3798.7,31.6
5971,3549.3,30.12
5972,3735.3,28.81
5973,3798.9,28.89
5974,3927.5,35.04
5975,3953.2,48.01
5976,3801.1,48.09
5977,4338.4,38.62
5978,4250.2,40.57
5979,4391.0,60.31
5980,4437.5,37.46
5981,4249.9,48.37
5982,4346.9,52.56
5983,4415.0,64.55
5984,4413.0,65.38
5985,4465.1,52.37
5986,4427.2,43.18
5987,4388.2,42.4
5988,4067.0,62.79
5989,3753.0,39.54
5990,4071.7,21.3
5991,3924.8,20.99
5992,3666.3,7.7
5993,3662.2,17.44
5994,3726.0,12.06
5995,3770.8,15.67
5996,3705.9,7.42
5997,3979.4,24.85
5998,4027.0,27.96
5999,4026.7,39.26
6000,3922.2,25.46
6001,4211.9,34.81
6002,4187.8,52.57
6003,4010.7,53.24
6004,4423.1,55.63
6005,4237.9,58.4
6006,4307.9,60.97
6007,4333.4,69.2
6008,4089.2,66.28
6009,4355.7,45.73
6010,4232.9,51.36
6011,4177.0,26.6
6012,3978.8,38.77
6013,4043.7,33.2
6014,3977.7,28.41
6015,3862.9,42.64
6016,3899.9,26.31
6017,3775.8,17.55
6018,3532.4,1.85
6019,3711.8,20.13
6020,3754.1,34.09
6021,3913.6,4.58
6022,3848.6,32.71
6023,3954.4,29.73
6024,4147.0,45.2
6025,4258.3,37.95
6026,4284.5,45.47
6027,4324.5,60.28
6028,4383.5,57.87
6029,4700.2,65.29
6030,4432.3,66.91
6031,4330.7,60.82
6032,4307.4,78.79
6033,4496.0,51.75
6034,4115.4,56.72
6035,4146.3,64.39
6036,4164.0,35.23
6037,4123.7,38.31
6038,3662.2,39.07
6039,3906.5,14.06
6040,3627.5,24.19
6041,4210.7,32.21
6042,3729.0,35.36
6043,3725.8,28.39
6044,4125.2,37.88
6045,3801.1,34.71
6046,3794.1,32.96
6047,4200.4,41.94
6048,4431.5,48.0
6049,4149.6,58.7
6050,4223.1,63.2
6051,4105.6,62.38
6052,4553.4,58.72
6053,4306.5,84.79
6054,4256.1,79.09
6055,4529.4,74.67
6056,4106.1,78.67
6057,4367.7,76.64
6058,3901.1,68.42
6059,4253.1,54.71
6060,4061.7,52.39
6061,4121.4,62.97
6062,3722.2,37.86
6063,3835.2,41.29
6064,3657.0,49.04
6065,3580.6,33.73
6066,3839.2,39.24
6067,3913.4,35.82
6068,3434.0,46.37
6069,4022.3,36.37
6070,4134.8,57.76
6071,4300.7,58.57
6072,3761.3,54.66
6073,4348.9,56.1
6074,4242.6,80.63
6075,4232.8,75.4
6076,4598.6,62.28
6077,4337.9,78.12
6078,4363.6,98.92
6079,4094.7,72.3
6080,4041.2,81.6
6081,4289.7,84.88
6082,4508.8,69.64
6083,4301.5,58.52
6084,4205.6,65.45
6085,3765.5,57.35
6086,3998.6,49.77
6087,4016.3,53.86
6088,3858.9,60.3
6089,3502.3,38.62
6090,4036.0,45.25
6091,3827.8,49.91
6092,3590.9,48.85
6093,4099.8,38.53
6094,3878.7,49.99
6095,4086.2,56.85
6096,3970.9,62.41
6097,4004.7,82.48
6098,4335.0,58.29
6099,4071.3,91.23
6100,4583.9,72.75
6101,4334.5,74.44
6102,4358.7,78.28
6103,4343.4,90.48
6104,4390.9,87.55
6105,4135.3,74.33
6106,4196.0,69.38
6107,4442.4,65.78
6108,4172.2,61.05
6109,3907.0,55.44
6110,3764.0,59.87
6111,3606.9,48.85
6112,3904.4,49.46
6113,3621.5,33.78
6114,3888.6,27.58
6115,3774.9,38.77
6116,3821.1,48.65
6117,3800.6,45.14
6118,3807.2,48.54
6119,3866.1,52.06
6120,4124.4,52.27
6121,3988.4,70.59
6122,4121.0,69.5
6123,4138.3,65.17
6124,4545.1,80.54
6125,4041.3,67.91
6126,4443.1,71.95
6127,4659.1,58.71
6128,4000.5,73.85
6129,4340.0,65.33
6130,4066.1,54.43
6131,4252.4,77.35
6132,3861.3,54.81
6133,4120.2,58.24
6134,3812.6,43.16
6135,3649.2,33.18
6136,3777.4,20.53
6137,3647.4,26.66
6138,3390.6,42.21
6139,3560.6,26.1
6140,3996.2,28.14
6141,3799.4,32.19
6142,3990.7,52.38
6143,3825.1,30.52
6144,4130.0,42.62
6145,4144.5,52.15
6146,4397.3,60.04
6147,4271.1,56.83
6148,4271.7,46.1
6149,4294.2,68.76
6150,4316.9,62.35
6151,4405.9,65.67
6152,4374.8,53.04
6153,4077.6,65.37
6154,4404.9,50.08
6155,3955.2,38.76
6156,4010.9,53.52
6157,3948.4,30.25
6158,3867.3,29.99
6159,3845.2,27.07
6160,3644.9,25.37
6161,3769.4,7.44
6162,3691.5,37.77
6163,3971.5,22.33
6164,3744.5,30.73
6165,4062.4,13.54
6166,3939.4,24.86
6167,3911.9,30.93
6168,4266.6,37.35
6169,4383.4,55.8
6170,4127.3,55.06
6171,4284.9,42.48
6172,4412.5,67.68
6173,4349.6,44.04
6174,4288.3,55.42
6175,4266.8,45.62
6176,4526.6,61.55
6177,4462.9,45.5
6178,4124.4,39.96
6179,4082.7,47.12
6180,3952.4,39.62
6181,4193.1,26.88
6182,3841.1,28.27
6183,3880.4,21.63
6184,3950.2,23.81
6185,3456.5,13.38
6186,3744.0,21.75
6187,3499.3,15.32
6188,4017.8,24.68
6189,3566.5,8.1
6190,3578.4,23.82
6191,4221.8,23.41
6192,3943.6,27.68
6193,3920.9,44.95
6194,3964.7,52.83
6195,4306.4,62.2
6196,4344.7,63.24
6197,4413.0,51.57
6198,4308.0,62.27
6199,4630.2,60.41
6200,4313.8,51.8
6201,4212.5,52.98
6202,4010.1,59.38
6203,3894.3,51.39
6204,4356.3,35.14
6205,3735.7,33.56
6206,3710.8,35.77
6207,3820.8,14.15
6208,4012.0,22.98
6209,3586.8,29.78
6210,3706.5,20.75
6211,3803.7,30.6
6212,3809.1,12.57
6213,4021.7,39.27
6214,3962.5,31.83
6215,4314.2,48.81
6216,4121.1,59.88
6217,4171.0,58.66
6218,3991.9,56.87
6219,4301.3,76.39
6220,4164.6,66.46
6221,4293.8,68.64
6222,4379.6,69.28
6223,4407.4,69.99
6224,4317.1,62.37
6225,4086.2,61.52
6226,4021.4,75.81
6227,3930.8,74.34
6228,4115.3,52.02
6229,3924.9,57.65
6230,3924.8,47.86
6231,3646.6,38.51
6232,3672.8,47.87
6233,3930.4,36.69
6234,3679.0,47.97
6235,3981.6,38.22
6236,3868.3,47.86
6237,3746.1,44.45
6238,4054.1,56.13
6239,3992.6,46.59
6240,3863.3,51.91
6241,4112.6,73.7
6242,4187.6,73.62
6243,4128.5,73.74
6244,4209.7,82.77
6245,4036.6,72.62
6246,4345.4,92.07
6247,4246.9,76.45
6248,4207.4,80.6
6249,4350.8,76.59
6250,4614.0,86.02
6251,4040.9,55.4
6252,4082.6,52.05
6253,4106.5,44.19
6254,3939.1,56.58
6255,3820.9,47.94
6256,3828.7,60.89
6257,3783.6,49.55
6258,3646.3,33.26
6259,3847.5,43.77
6260,3783.2,53.1
6261,3808.0,50.24
6262,3836.2,52.24
6263,4038.2,55.31
6264,4004.3,64.21
6265,4313.4,61.16
6266,4053.7,74.61
6267,4270.1,81.42
6268,4610.6,78.72
6269,4296.5,83.83
6270,4131.3,83.84
6271,4421.6,79.71
6272,4118.5,88.76
6273,4479.7,59.1
6274,4139.9,60.72
6275,4072.9,71.41
6276,3994.5,68.43
6277,3879.5,53.02
6278,3845.0,58.09
6279,3764.5,41.26
6280,3748.7,37.4
6281,3793.8,43.34
6282,3684.2,44.34
6283,4185.3,39.54
6284,3785.1,54.19
6285,3944.3,49.05
6286,3758.1,26.74
6287,3920.7,52.36
6288,3959.3,61.1
6289,4384.1,69.71
6290,4229.3,76.1
6291,4154.2,73.16
6292,4041.3,72.88
6293,4407.0,76.18
6294,4394.8,75.35
6295,4489.1,51.08
6296,4238.1,74.07
6297,4284.8,54.41
6298,4288.6,78.08
6299,3956.8,53.48
6300,4200.3,53.99
6301,3698.3,50.13
6302,3950.3,45.93
6303,3739.5,38.29
6304,3720.4,31.89
6305,3847.2,47.71
6306,3920.5,36.77
6307,3775.8,19.14
6308,3724.7,26.16
6309,3706.6,52.08
6310,3658.8,15.73
6311,3851.4,36.02
6312,4107.5,34.76
6313,4163.5,41.31
6314,4143.0,38.82
6315,4194.0,61.13
6316,4447.7,66.63
6317,4411.9,61.81
6318,4376.0,60.49
6319,4121.0,54.82
6320,4239.6,65.68
6321,4449.2,62.37
6322,4232.8,61.71
6323,3809.1,33.72
6324,4037.4,33.75
6325,4062.9,32.17
6326,3812.7,33.93
6327,3859.4,20.81
6328,4108.6,25.24
6329,3498.3,3.44
6330,3524.7,21.73
6331,3621.6,11.63
6332,3549.7,9.22
6333,3866.2,21.42
6334,3914.5,30.47
6335,3929.4,20.59
6336,3993.9,47.22
6337,4105.1,34.72
6338,4171.2,64.6
6339,4106.7,40.57
6340,4293.1,45.22
6341,4485.1,46.54
6342,4381.9,54.59
6343,4172.2,63.85
6344,4278.2,47.52
6345,3934.5,48.07
6346,3826.9,40.8
6347,4065.6,45.06
6348,4113.9,37.35
6349,4047.4,52.97
6350,3419.3,28.31
6351,4186.4,25.68
6352,3706.7,25.07
6353,3734.9,2.72
6354,3677.1,9.26
6355,3824.9,20.72
6356,3606.9,31.55
6357,3565.0,20.31
6358,4202.0,26.03
6359,3963.3,29.07
6360,3897.3,40.58
6361,4111.4,56.84
6362,4446.2,45.6
6363,4413.8,64.31
6364,4411.7,40.27
6365,4144.3,67.28
6366,4204.3,62.81
6367,4333.2,58.89
6368,4359.7,65.82
6369,4502.0,56.1
6370,4077.0,36.62
6371,4141.2,46.76
6372,4128.5,43.46
6373,3963.0,36.71
6374,4025.5,31.54
6375,4211.8,27.48
6376,3874.6,25.47
6377,3439.0,20.99
6378,3836.6,24.23
6379,3882.8,31.84
6380,3640.0,14.14
6381,3829.5,31.76
6382,3718.9,38.44
6383,4161.8,44.49
6384,4198.8,40.77
6385,4045.6,58.35
6386,4247.7,60.89
6387,4093.9,61.09
6388,4012.0,63.17
6389,4411.6,74.88
6390,4106.6,60.99
6391,4128.6,75.69
6392,4242.4,74.32
6393,4148.7,55.19
6394,3830.7,65.82
6395,4035.2,52.21
6396,3939.8,70.53
6397,4045.8,41.93
6398,4076.3,59.35
6399,3918.9,41.71
6400,3613.3,43.5
6401,3814.5,42.04
6402,3823.9,26.73
6403,3682.2,35.99
6404,3657.1,39.48
6405,3580.0,33.61
6406,3668.9,49.14
6407,3942.7,56.45
6408,4102.1,51.41
6409,4117.9,78.13
6410,4295.6,65.41
6411,4133.9,65.58
6412,4138.0,88.52
6413,4317.5,73.63
6414,4422.0,77.4
6415,4225.3,90.28
6416,4068.7,75.49
6417,4400.3,86.7
6418,4076.0,74.21
6419,4256.9,64.41
6420,4106.0,67.62
6421,3865.6,54.03
6422,3759.0,63.92
6423,3793.6,50.45
6424,3377.1,52.86
6425,3974.6,33.92
6426,3732.3,38.66
6427,3831.7,34.26
6428,3538.0,58.72
6429,4041.4,47.84
6430,3774.8,46.68
6431,3894.7,54.95
6432,4002.5,58.18
6433,3943.3,83.47
6434,4058.1,77.99
6435,4385.2,68.08
6436,4397.1,77.1
6437,4333.3,84.2
6438,4146.1,86.32
6439,4222.5,82.41
6440,4299.5,71.72
6441,4261.4,81.28
6442,4275.2,72.26
6443,3902.2,70.68
6444,4027.5,44.21
6445,4152.0,57.7
6446,3881.1,60.55
6447,3928.1,45.76
6448,3599.8,40.67
6449,3824.5,33.51
6450,3683.3,22.4
6451,3422.9,38.96
6452,4133.4,36.23
6453,3851.4,53.59
6454,4071.5,37.44
6455,4053.9,52.0
6456,3825.9,59.12
6457,4011.0,63.4
6458,4160.1,58.26
6459,4669.6,65.63
6460,4313.7,74.24
6461,4110.7,71.06
6462,4158.9,75.39
6463,4508.5,58.78
6464,4205.4,66.68
6465,4112.4,70.63
6466,4164.1,59.19
6467,4453.1,38.63
6468,4030.4,50.82
6469,4107.3,42.2
6470,3933.1,31.61
6471,3704.2,41.39
6472,3704.5,36.76
6473,3823.2,23.05
6474,3284.7,28.14
6475,3574.6,26.19
6476,3590.5,22.2
6477,3873.9,40.37
6478,3753.0,29.78
6479,3845.3,37.12
6480,4033.3,40.31
6481,3790.0,50.01
6482,3885.1,65.24
6483,4337.6,64.25
6484,4175.3,74.6
6485,4035.2,67.06
6486,4357.5,64.81
6487,4249.7,38.98
6488,4453.0,60.27
6489,4266.2,49.21
6490,3965.7,40.67
6491,3995.1,40.03
6492,4078.5,35.1
6493,4021.6,23.02
6494,3994.2,24.68
6495,3683.6,40.42
6496,3855.5,7.91
6497,4051.6,19.99
6498,3853.8,19.11
6499,3808.9,19.97
6500,3685.1,18.75
6501,3925.2,25.51
6502,3627.6,14.54
6503,3948.9,26.42
6504,3857.1,33.6
6505,3993.0,56.2
6506,4264.5,41.85
6507,3856.4,41.53
6508,4055.4,58.49
6509,4192.4,62.37
6510,3907.3,55.26
6511,4311.3,40.12
6512,4172.9,52.62
6513,4315.6,44.05
6514,4188.0,46.51
6515,4037.0,34.44
6516,3876.2,34.65
6517,4100.7,25.24
6518,3937.2,9.99
6519,3962.2,30.09
6520,3709.4,10.36
6521,3638.2,17.66
6522,3621.4,29.39
6523,3983.7,11.0
6524,4022.7,23.8
6525,3829.4,15.06
6526,3629.5,31.64
6527,3954.5,28.52
6528,4051.6,22.06
6529,4225.6,49.01
6530,3978.4,47.2
6531,4276.6,56.22
6532,4770.5,57.71
6533,4103.7,53.27
6534,4407.5,68.47
6535,4401.0,62.85
6536,4090.7,53.41
6537,4322.0,55.57
6538,4147.8,64.6
6539,4176.3,46.02
6540,3973.0,41.56
6541,3971.9,49.83
6542,3901.5,53.38
6543,3750.8,23.52
6544,3704.9,27.31
6545,3697.9,25.88
6546,3645.1,34.34
6547,3659.6,41.18
6548,3529.9,28.5
6549,3678.5,19.61
6550,3610.8,38.47
6551,4079.1,43.48
6552,4070.3,57.86
6553,4151.9,45.36
6554,4074.6,56.96
6555,4076.4,74.81
6556,4189.9,72.86
6557,4175.2,73.19
6558,4041.5,76.81
6559,4284.2,72.09
6560,4161.2,62.36
6561,4218.0,68.81
6562,4001.6,66.23
6563,3869.3,76.73
6564,3997.0,54.13
6565,3608.4,56.02
6566,4013.7,50.32
6567,3803.7,52.35
6568,3671.8,40.87
6569,3684.7,32.6
6570,3901.7,66.35
6571,3685.7,27.95
6572,3746.5,37.26
6573,3676.3,44.57
6574,4058.9,65.38
6575,3978.8,51.69
6576,4194.5,53.1
6577,3772.2,70.04
6578,3981.0,82.42
6579,4215.9,66.1
6580,4374.9,84.53
6581,4444.9,85.25
6582,4298.7,76.3
6583,4159.1,73.17
6584,4131.8,82.95
6585,4416.3,71.22
6586,4233.2,72.25
6587,4228.7,79.72
6588,4285.9,66.3
6589,3460.2,56.8
6590,3695.1,71.62
6591,3599.8,53.99
6592,3420.8,42.54
6593,3779.8,50.16
6594,3524.7,53.21
6595,3606.7,50.62
6596,3735.3,55.29
6597,3786.3,60.15
6598,4077.4,53.43
6599,3984.9,70.23
6600,3675.4,76.94
6601,3972.2,71.23
6602,4022.7,92.21
6603,4499.7,74.92
6604,4476.3,78.53
6605,4274.7,72.65
6606,4185.2,84.18
6607,4353.7,78.38
6608,4331.9,76.32
6609,4193.3,81.48
6610,3772.5,67.24
6611,4004.0,63.7
6612,3912.8,72.22
6613,3815.1,47.02
6614,3589.8,59.76
6615,3913.8,63.54
6616,3735.8,55.18
6617,3599.3,34.8
6618,3492.6,26.13
6619,3599.4,36.63
6620,3780.7,37.05
6621,3958.7,28.73
6622,4026.0,39.92
6623,3781.6,49.49
6624,4377.1,61.87
6625,4425.2,63.33
6626,3950.4,64.68
6627,4045.2,74.03
6628,4235.2,72.62
6629,4459.2,71.88
6630,4505.0,58.15
6631,4357.0,65.91
6632,4371.6,71.02
6633,4230.2,53.42
6634,4209.6,69.92
6635,4146.3,56.54
6636,3908.0,65.28
6637,4256.6,45.69
6638,4019.5,42.32
6639,3917.6,25.55
6640,3705.3,42.21
6641,3620.8,32.25
6642,3456.2,26.75
6643,3669.6,31.78
6644,3777.5,27.9
6645,3604.9,23.89
6646,3792.2,29.8
6647,3868.0,41.01
6648,4115.6,57.02
6649,4183.2,44.01
6650,4030.4,58.18
6651,4159.0,48.23
6652,4189.7,63.27
6653,4136.6,64.25
6654,4224.3,54.67
6655,4325.7,64.11
6656,4028.8,46.48
6657,4286.3,53.41
6658,4007.0,46.78
6659,3867.7,54.12
6660,3902.9,35.95
6661,3898.0,42.81
6662,3918.0,37.49
6663,3694.0,39.46
6664,3810.0,0.0
6665,3739.0,19.74
6666,3877.3,27.43
6667,3674.4,20.2
6668,3656.4,18.9
6669,4186.4,25.39
6670,4000.4,20.02
6671,3809.4,43.29
6672,4151.0,34.67
6673,4383.6,37.79
6674,4177.9,26.68
6675,4238.9,55.4
6676,4154.6,41.93
6677,4461.7,65.94
6678,4373.8,63.51
6679,4056.5,52.67
6680,4240.0,36.42
6681,4201.0,43.25
6682,4111.2,46.37
6683,4043.1,41.09
6684,3747.7,29.74
6685,4244.1,43.0
6686,3818.5,18.28
6687,4022.3,5.65
6688,3673.8,24.79
6689,3496.8,22.65
6690,3714.9,14.36
6691,3856.5,15.51
6692,3639.8,18.08
6693,3965.1,20.13
6694,3778.6,34.1
6695,3746.0,34.0
6696,4050.9,32.15
6697,4291.3,51.16
6698,4465.3,59.18
6699,4005.7,54.32
6700,4161.3,56.96
6701,4207.5,67.7
6702,4235.0,74.75
6703,4319.4,57.06
6704,4599.9,59.25
6705,4556.1,57.2
6706,4558.9,51.12
6707,4236.0,49.31
6708,3993.0,68.61
6709,3746.8,36.11
6710,3555.4,43.47
6711,3941.0,24.49
6712,3760.0,25.05
6713,3996.6,2.06
6714,3672.0,26.48
6715,3928.3,17.24
6716,3916.9,32.36
6717,3408.9,31.37
6718,3898.8,25.99
6719,3908.9,43.34
6720,3804.4,47.53
6721,4392.9,72.26
6722,4240.6,62.97
6723,4523.3,55.38
6724,4306.4,72.37
6725,4341.4,75.71
6726,4360.3,69.94
6727,4325.1,71.25
6728,4425.4,77.29
6729,4252.4,60.83
6730,3925.7,79.96
6731,4376.4,69.88
6732,3872.4,60.03
6733,3879.8,42.13
6734,3845.2,57.57
6735,3544.9,34.39
6736,3716.7,42.82
6737,3624.4,37.89
6738,3772.2,44.73
6739,3881.0,38.19
6740,3518.6,33.89
6741,3698.8,41.46
6742,3811.7,48.09
6743,4241.3,64.97
6744,3949.6,62.0
6745,3719.3,58.24
6746,4167.3,78.65
6747,4342.6,81.4
6748,4131.2,74.09
6749,4143.3,75.58
6750,4259.9,81.31
6751,4338.0,78.49
6752,4191.7,87.9
6753,4392.5,78.82
6754,4121.8,66.25
6755,4242.2,70.31
6756,3892.5,65.15
6757,4105.9,51.83
6758,3687.5,51.21
6759,3878.3,53.34
6760,3721.0,57.87
6761,3484.1,51.34
6762,3792.9,38.91
6763,3816.9,57.13
6764,3719.2,43.96
6765,3924.8,55.34
6766,3997.2,64.51
6767,3892.1,63.47
6768,3966.1,60.31
6769,4272.3,72.1
6770,4048.9,76.91
6771,4584.9,69.63
6772,4186.6,78.58
6773,4545.9,88.8
6774,4226.9,79.89
6775,4150.0,76.66
6776,4390.4,64.9
6777,4162.4,63.73
6778,3794.4,89.65
6779,4236.7,59.88
6780,4099.0,56.21
6781,3672.2,65.18
6782,3677.7,43.16
6783,3781.5,42.69
6784,3687.4,50.34
6785,3885.2,41.22
6786,3793.1,28.47
6787,3663.7,34.94
6788,3588.0,48.72
6789,3590.3,41.25
6790,3995.0,47.35
6791,3765.6,51.55
6792,3979.9,66.16
6793,4082.2,54.33
6794,3956.5,52.83
6795,4268.5,75.95
6796,4412.8,60.59
6797,4297.2,62.15
6798,4117.4,80.88
6799,4418.5,68.58
6800,4171.6,70.29
6801,4088.1,48.85
6802,4487.6,65.99
6803,3822.3,47.51
6804,3834.7,58.34
6805,3990.2,43.82
6806,3841.3,45.02
6807,3835.4,37.5
6808,3784.7,29.17
6809,3702.9,22.84
6810,3875.6,20.47
6811,3850.9,35.82
6812,3724.4,14.2
6813,3767.8,20.09
6814,3912.8,32.05
6815,3911.3,21.29
6816,4212.2,40.43
6817,4238.2,48.08
6818,4248.2,59.54
6819,4436.0,67.34
6820,4358.8,46.12
6821,4328.3,61.52
6822,4316.0,67.71
6823,4337.6,62.42
6824,4509.3,61.19
6825,4277.3,49.8
6826,3973.0,45.66
6827,3995.3,37.71
6828,4165.7,41.54
6829,3831.6,42.66
6830,3903.1,31.72
6831,3896.9,15.07
6832,3788.7,12.28
6833,3712.3,7.74
6834,3581.1,7.04
6835,3833.4,17.97
6836,3606.0,9.48
6837,3876.3,16.0
6838,3566.9,32.76
6839,3825.0,27.33
6840,4028.4,33.24
6841,4081.2,39.44
6842,4279.8,48.4
6843,3952.4,46.19
6844,4162.2,35.75
6845,4152.5,53.59
6846,4477.2,49.96
6847,4177.2,68.27
6848,4250.2,41.93
6849,4260.4,53.86
6850,4081.8,43.0
6851,4175.6,59.35
6852,3929.0,39.74
6853,3672.9,43.48
6854,3723.8,4.28
6855,3530.5,20.45
6856,3782.4,12.95
6857,3711.8,22.95
6858,3679.5,19.33
6859,3808.8,22.29
6860,3848.7,19.54
6861,3658.9,30.74
6862,3919.0,27.8
6863,3783.5,27.9
6864,3779.7,38.91
6865,4275.5,53.53
6866,4151.9,53.05
6867,4309.6,56.44
6868,4100.3,61.52
6869,4365.3,61.4
6870,4286.4,57.07
6871,4302.8,61.28
6872,4526.9,40.88
6873,3953.4,36.67
6874,4256.3,58.13
6875,4276.0,39.33
6876,4098.6,34.0
6877,4104.6,40.3
6878,3754.6,33.29
6879,3807.4,32.59
6880,3891.2,19.78
6881,3645.5,30.09
6882,3504.8,22.53
6883,4087.6,37.48
6884,3864.8,26.44
6885,3925.4,37.57
6886,3880.1,32.5
6887,4038.2,59.55
6888,3953.6,48.67
6889,4120.8,57.74
6890,4204.2,67.82
6891,4299.0,63.39
6892,4226.7,87.9
6893,4274.2,79.54
6894,4428.5,62.29
6895,4365.9,76.28
6896,4419.4,76.97
6897,4062.3,74.54
6898,4275.0,56.97
6899,3960.4,59.08
6900,4243.0,64.09
6901,3960.5,47.3
6902,3872.0,39.87
6903,3845.9,36.43
6904,3826.0,35.46
6905,3877.4,24.03
6906,3913.0,31.64
6907,3482.7,43.2
6908,3735.4,51.49
6909,3747.0,43.06
6910,3775.1,51.7
6911,3761.6,55.42
6912,4037.4,59.41
6913,3922.4,57.81
6914,4323.9,61.67
6915,4132.8,86.19
6916,4350.6,79.21
6917,4203.5,87.51
6918,4206.4,83.49
6919,4262.4,93.17
6920,4146.5,70.62
6921,4407.2,75.98
6922,4228.9,70.49
6923,4221.9,63.06
6924,3981.1,45.99
6925,4114.3,59.52
6926,3967.0,58.53
6927,3689.6,62.14
6928,3794.2,44.14
6929,3855.7,36.04
6930,3663.2,36.11
6931,3851.2,39.34
6932,3558.3,48.45
6933,3801.6,42.45
6934,3822.9,54.47
6935,4174.4,50.27
6936,3898.6,62.78
6937,4125.0,85.35
6938,4394.3,75.94
6939,4285.8,69.92
6940,4169.2,103.26
6941,4437.9,91.22
6942,4615.8,88.61
6943,4338.2,80.22
6944,4542.5,86.31
6945,4335.1,82.07
6946,4483.0,64.34
6947,4199.2,75.51
6948,4360.8,68.29
6949,3901.9,55.51
6950,3915.6,46.07
6951,3681.0,57.01
6952,3897.7,39.29
6953,3784.1,40.4
6954,3845.1,30.22
6955,3833.7,30.5
6956,3855.3,55.42
6957,3958.8,55.16
6958,4039.7,56.57
6959,4029.0,54.06
6960,4085.2,45.06
6961,3999.4,64.1
6962,4354.6,68.89
6963,4127.7,68.52
6964,4274.0,76.84
6965,4343.2,88.16
6966,4146.9,68.64
6967,4147.7,74.11
6968,4193.2,61.12
6969,4331.1,70.08
6970,4246.1,59.02
6971,4037.7,56.53
6972,4248.1,43.39
6973,3910.3,38.57
6974,4126.3,18.25
6975,3790.5,33.98
6976,3684.7,27.35
6977,4153.0,28.84
6978,3439.1,26.16
6979,3803.4,31.69
6980,3672.7,41.5
6981,3650.6,23.56
6982,3889.2,39.86
6983,4207.3,30.44
6984,4131.2,39.66
6985,3885.7,46.74
6986,4020.0,58.22
6987,4177.1,45.59
6988,4163.6,47.62
6989,4545.3,60.06
6990,4430.9,35.22
6991,4266.4,66.96
6992,4298.1,61.86
6993,4119.8,52.49
6994,4119.3,54.09
6995,3944.6,27.87
6996,4062.9,42.75
6997,3910.3,37.14
6998,3899.0,12.38
6999,3996.6,23.35
7000,3766.0,15.93
7001,3395.5,0.92
7002,4012.6,13.85
7003,3793.8,20.3
7004,3604.8,0.46
7005,3814.3,25.93
7006,4038.1,34.53
7007,3921.4,19.53
7008,4039.8,22.85
7009,4101.0,48.15
7010,4445.8,41.14
7011,4629.1,57.83
7012,4454.6,51.91
7013,4596.2,42.99
7014,4129.1,44.54
7015,4286.1,70.22
7016,4185.7,37.75
7017,4367.3,45.48
7018,4383.3,37.66
7019,4099.6,23.72
7020,4010.9,39.18
7021,3990.3,22.39
7022,3791.7,29.78
7023,3590.9,20.29
7024,3940.8,23.1
7025,3687.9,0.0
7026,3715.9,13.25
7027,3866.5,24.25
7028,3635.4,14.87
7029,4122.2,20.1
7030,3977.7,17.46
7031,3873.0,30.73
7032,4226.3,28.69
7033,4377.5,40.96
7034,3939.3,40.91
7035,3777.7,61.76
7036,4285.0,64.05
7037,4349.5,49.78
7038,4396.0,79.78
7039,4575.3,62.37
7040,4361.2,61.11
7041,4236.2,67.65
7042,4340.5,55.85
7043,4357.4,40.99
7044,3798.8,29.34
7045,4168.8,8.64
7046,3860.4,51.11
7047,4012.8,32.39
7048,3675.2,30.74
7049,3638.2,31.23
7050,3877.4,21.78
7051,3943.8,31.59
7052,4021.7,18.8
7053,3622.4,35.1
7054,3969.5,45.09
7055,4113.1,36.48
7056,3828.6,73.45
7057,3897.5,44.31
7058,4255.7,65.6
7059,4303.3,65.44
7060,4364.6,80.91
7061,4286.1,69.64
7062,4282.0,65.24
7063,4634.0,80.29
7064,4265.1,65.05
